fecha,ret_.INX,ret_CPER,ret_EEM,ret_NDX,ret_SPBLSCUP,ret_USD_PEN
2026-05-21,0.001715330480279,0.00025926886181,0.008707607699358,0.002033265409913,0.013217197548995,-0.000879507475814
2026-05-22,0.003726973348447,0.008812856402281,-0.002271694684234,0.004236429341012,-0.009271291483407,-0.019522007042254
2026-05-26,0.006108273666717,0.002826310380267,0.038251366120219,0.017627241903775,0.036196241644596,0.020025950131399
2026-05-27,0.000164912915341,-0.01409172431463,-0.000146198830409,-0.000924959301791,-0.007132424537488,-0.019565217391304
2026-05-28,0.005753713917951,0.015072765072765,0.003216844567919,0.008351357545998,0.002574349670238,0.021154191885899
2026-05-29,0.002172237404527,-0.005120327700973,-0.0001457513482,0.003616013689833,0.006749486452118,-0.002934272300469
2026-06-01,0.002625309034493,0.028306742151312,0.021574344023324,0.005956513626333,-0.004663816556549,-0.019603590347263
2026-06-02,0.001292112063748,0.016016016016016,0.01027397260274,0.004808962222413,0.009127294025771,0.021196276505852
2026-06-03,-0.007372092228685,-0.029064039408867,-0.012429378531073,-0.002914489605552,-0.02819830713422,0.000146972369194
2026-06-04,0.004054977176687,0.007864028411974,-0.011727688787185,-0.005345874096046,-0.003483973720884,-0.020387068332109
2026-06-05,-0.026445385275655,-0.041530329725648,-0.065267727930535,-0.047692023858344,-0.059035061432424,0.041062567860329
2026-06-08,0.002978165536706,0.01234243697479,0.01795943644527,0.015769953311048,-0.001220806794055,0.0
2026-06-09,-0.002576383422026,0.001297016861219,0.00106463878327,-0.011210888868188,0.073284795663496,-0.023342939481268
2026-06-10,-0.016199495034962,-0.02279792746114,-0.017623822546338,-0.019820522958964,-0.010596157654981,-0.016779285925052
2026-06-11,0.017518945257941,0.032343584305408,0.043922053819982,0.032908271809732,0.050220198178361,-0.000360129466543
2026-06-12,0.005025492609172,0.015665125834617,0.00562962962963,0.006444638999014,0.017583569607586,0.020734418414049
2026-06-15,0.016528380695045,0.002528445006321,0.0275486152033,0.030637452148489,0.008007679880119,0.000294775745299
2026-06-16,-0.005684187395506,-0.002522068095839,-0.015913978494624,-0.018851214906273,0.010708229773989,0.021508086838991
2026-06-17,-0.012148282266171,-0.023008849557522,-0.001165501165501,-0.009916534665326,0.007997793712079,-0.017470035252644
2026-06-18,0.010846215010579,0.005693581780538,0.032526254375729,0.024779793029883,-0.013269493844049,0.011202763196764
2026-06-22,-0.003705046809713,-0.001286670097787,0.005933041390027,-0.001944012058071,0.002518600674708,0.001113096122463
2026-06-23,-0.014362774813691,-0.038392166967277,-0.056733604830782,-0.032945838611161,-0.02841865074792,0.001864761083142
2026-06-24,-0.000982966440657,-0.027063236870311,0.001191007890427,-0.00433464509646,-0.014067466907055,0.029701157841746
2026-06-25,-0.000099208776036,0.018452217020105,0.010557620817844,0.007537972201289,0.014123818002454,0.0
2026-06-26,-0.00047162823191,0.009464575446187,-0.011330194231901,-0.01094009847719,-0.002775932428585,0.0
2026-06-30,0.007920241168857,0.013430029546065,0.014533590390034,0.016846489055324,0.003116747162808,-0.01985513196481
2026-07-01,-0.002150850205884,-0.013782136231116,-0.028212249671101,-0.015431846969664,0.000616669038471,0.022052518419983
2026-07-02,0.000001336321348,0.002149959688256,-0.01173285198556,-0.016099765407444,0.009007300654214,-0.004683840749415
2026-07-06,0.0072415157071,0.014749262536873,0.028462709284627,0.012569721448345,0.007658334899455,-0.001716929755257
2026-07-07,-0.004455099417175,-0.011892177589852,-0.027379014355483,-0.01767298462819,-0.009791579241852,0.020391606828331
2026-07-08,-0.00281722049348,-0.00855843808505,0.007760194765673,0.00272649180647,-0.012878466826765,0.002944640753828
2026-07-09,0.008142771803264,0.018343674130024,0.008304393779254,0.016222169957091,0.024256445727097,-0.002055196711685
2026-07-10,0.004208843476094,0.00635761589404,0.001796945193172,0.003296991633897,0.01644001490313,-0.002647837599294
2026-07-13,-0.007926984617294,-0.001316135825217,-0.035874439461884,-0.018809989300962,-0.012027491408935,0.023851537323592
2026-07-14,0.003758978303044,0.015814443858724,0.018139534883721,0.011009735477941,0.01743768115942,-0.005865102639296
2026-07-15,0.003819136511926,0.002335236118319,-0.001522765341861,-0.002828675038337,0.002871663969733,-0.021080530973451
2026-07-16,-0.005101420949765,-0.014755371472949,-0.021046210157084,-0.016162304339279,-0.016044360611776,0.018521113370139
2026-07-17,-0.010098529686996,-0.003678402522333,-0.014020875525783,-0.014921567972185,-0.004780931704275,-0.017383136094675
2026-07-20,-0.001932233707757,0.013185654008439,0.004266076789382,0.00040499904521,-0.001253190995591,0.000779054670651
2026-07-21,0.008856310658742,0.028891202498699,0.028005034612964,0.019260780919192,0.022446324007807,0.022070889078206
2026-07-22,-0.00136366057636,-0.007083227928156,-0.005356596265687,-0.005387721838795,0.012363074405709,0.001473187978786
2026-07-24,0.000496740142813,0.002876569037657,-0.019659442724458,-0.011473279912957,-0.0248956135231,0.020322728078891
2026-07-27,0.000161900059094,0.010951760104303,0.004579188378336,-0.003168690367082,0.00644611736538,0.01982968844203
2026-07-30,0.01660436158362,0.025814863102999,0.041264123137383,0.033613915110559,0.011848937484274,-0.023722941176471
2026-07-31,0.007003575063562,0.005592272496187,0.007862871520679,0.00597196007308,-0.012614445574771,-0.002966250540017
2026-08-03,0.014790940115251,0.002022244691608,0.003588703385863,0.017775922926201,0.005517778235685,0.000752682583692
2026-08-04,0.017896191040063,0.012613521695257,0.026119402985075,0.03323371604904,0.015028006739833,0.024158609318213
2026-08-05,-0.001676464353482,0.017688091679123,-0.004242424242424,-0.008252402368265,0.008591681995603,-0.002653301886792
2026-08-07,0.006184208478384,-0.021099116781158,0.009535527529991,0.011880505206594,0.006338826983386,0.021875846842789
2026-08-10,-0.000583940476743,0.007017543859649,-0.007160268129189,-0.003381299562954,0.001502895283561,0.000626498592495
2026-08-11,-0.003212904241008,0.000995520159283,0.003989565751113,-0.003251659250957,-0.007260449309264,0.020746722460235
2026-08-12,0.002626743614296,-0.004972650422675,0.015742014366498,0.007353648441956,-0.006157608091586,-0.005920663114269
2026-08-13,0.006516099890301,-0.004247876061969,0.003310261811616,0.011495296308998,-0.009819271718708,-0.014962775461584
2026-08-14,-0.001696373504774,0.004015056461731,-0.001049790041992,-0.00127507520484,0.004450066638054,-0.00171143267866
2026-08-17,-0.005227492242247,0.002999250187453,0.010659060201171,-0.001689401700185,0.003485809382449,-0.000710971570229
2026-08-18,-0.006881805951148,-0.023673062546723,-0.029411764705882,-0.016816589754822,-0.013581049281728,0.020512142426496
2026-08-19,0.00210875014301,0.005359877488515,0.011784511784512,-0.002202030723991,0.00990571396115,-0.000594353640416
2026-08-20,-0.008668937905911,-0.001015486164001,0.007714415368326,-0.007233394118539,0.004926773300938,-0.002676181980375
