fecha,ret_.INX,ret_CPER,ret_EEM,ret_NDX,ret_SPBLSCUP,source
2026-08-24,-0.002802868975276,0.0020004504376027,-0.0150477070158031,-0.009747212740175,-0.0026062593662445,CIERRE VALIDADO · GOOGLE FINANCE/YAHOO EQUIVALENTE
2026-08-25,0.003190953749482306,0.017219831094685834,0.01724397790233767,0.006410353039475236,0.011127321821309488,CIERRE VALIDADO · GOOGLE FINANCE/YAHOO EQUIVALENTE
