periodo,afp,monto_ca_miles_soles,suma_pct_reportada,registros,total_fp_miles_soles,objetivo_monto_miles_soles,objetivo_pct,objetivo,escenario,ratio_ca_objetivo,error_abs_pct,pct_calculado_sobre_total_fp,dif_pct_interno_pp
2019-03,Habitat,1243054.389603368,111.50276744038983,82,1114819.3162721,612474.5283656,54.93935379714616,fondos_exterior_amplio,antes,2.0295609564702755,102.95609564702755,111.50276744038486,4.973799150320701e-12
2019-03,Habitat,1243054.389603368,111.50276744038983,82,1114819.3162721,611610.6044046,54.861859269702116,administradoras_fondos_exterior,antes,2.032427790903782,103.24277909037818,111.50276744038486,4.973799150320701e-12
2019-03,Habitat,1243054.389603368,111.50276744038983,82,1114819.3162721,611957.8118506001,54.893003997904444,fondos_mutuos_mas_etf,antes,2.031274649218532,103.1274649218532,111.50276744038486,4.973799150320701e-12
2019-03,Habitat,1243054.389603368,111.50276744038983,82,1114819.3162721,611093.8878896,54.81550947046039,fondos_mutuos_exterior,antes,2.0341463304374234,103.41463304374234,111.50276744038486,4.973799150320701e-12
2019-03,Integra,9710262.760233803,119.67921631744879,127,8113574.8202741,4820987.9796133,59.41878994653176,total_exterior,antes,2.0141644827358975,101.41644827358975,119.67921631744763,1.1652900866465643e-12
2019-03,Integra,9710262.760233803,119.67921631744879,127,8113574.8202741,4741815.8208809,58.44299123281846,rv_y_fondos_exterior,antes,2.047794163044886,104.77941630448862,119.67921631744763,1.1652900866465643e-12
2019-03,Integra,9710262.760233803,119.67921631744879,127,8113574.8202741,4718420.9995403,58.15464951096558,fondos_exterior_amplio,antes,2.0579475127759563,105.79475127759564,119.67921631744763,1.1652900866465643e-12
2019-03,Integra,9710262.760233803,119.67921631744879,127,8113574.8202741,4718420.9995403,58.15464951096558,administradoras_fondos_exterior,antes,2.0579475127759563,105.79475127759564,119.67921631744763,1.1652900866465643e-12
2019-03,Integra,9710262.760233803,119.67921631744879,127,8113574.8202741,3964709.1920626,48.8651338021273,fondos_mutuos_mas_etf,antes,2.4491740225673744,144.91740225673743,119.67921631744763,1.1652900866465643e-12
2019-03,Integra,9710262.760233803,119.67921631744879,127,8113574.8202741,3964709.1920626,48.8651338021273,fondos_mutuos_exterior,antes,2.4491740225673744,144.91740225673743,119.67921631744763,1.1652900866465643e-12
2019-03,Prima,8314428.8615457695,117.29165525804491,61,7088678.9373498,4119209.6635352,58.10969434419525,total_exterior,antes,2.018452455855363,101.84524558553632,117.2916552580421,2.8137492336099967e-12
2019-03,Prima,8314428.8615457695,117.29165525804491,61,7088678.9373498,4027273.4819327,56.81275054951868,rv_y_fondos_exterior,antes,2.0645304816884824,106.45304816884824,117.2916552580421,2.8137492336099967e-12
2019-03,Prima,8314428.8615457695,117.29165525804491,61,7088678.9373498,4027273.4819327,56.81275054951868,fondos_exterior_amplio,antes,2.0645304816884824,106.45304816884824,117.2916552580421,2.8137492336099967e-12
2019-03,Prima,8314428.8615457695,117.29165525804491,61,7088678.9373498,4027272.5696582003,56.81273768006151,administradoras_fondos_exterior,antes,2.064530949354497,106.45309493544973,117.2916552580421,2.8137492336099967e-12
2019-03,Prima,8314428.8615457695,117.29165525804491,61,7088678.9373498,3492933.474858,49.27481560004155,fondos_mutuos_mas_etf,antes,2.3803570613046903,138.03570613046904,117.2916552580421,2.8137492336099967e-12
2019-03,Prima,8314428.8615457695,117.29165525804491,61,7088678.9373498,3492932.5625835,49.274802730584376,fondos_mutuos_exterior,antes,2.3803576829997874,138.03576829997874,117.2916552580421,2.8137492336099967e-12
2019-03,Profuturo,7708623.744187922,127.72958764331999,85,6035112.056976,3781197.1804274996,62.65330526972867,total_exterior,antes,2.038672773821436,103.86727738214358,127.72958764332314,3.154809746774845e-12
2019-03,Profuturo,7708623.744187922,127.72958764331999,85,6035112.056976,3733060.4985499,61.85569486211483,rv_y_fondos_exterior,antes,2.064960840356678,106.49608403566782,127.72958764332314,3.154809746774845e-12
2019-03,Profuturo,7708623.744187922,127.72958764331999,85,6035112.056976,3733060.4985499,61.85569486211483,fondos_exterior_amplio,antes,2.064960840356678,106.49608403566782,127.72958764332314,3.154809746774845e-12
2019-03,Profuturo,7708623.744187922,127.72958764331999,85,6035112.056976,3733033.3909644997,61.855245697540184,administradoras_fondos_exterior,antes,2.0649758351602245,106.49758351602246,127.72958764332314,3.154809746774845e-12
2019-03,Profuturo,7708623.744187922,127.72958764331999,85,6035112.056976,3032341.8203376997,50.2449961443965,fondos_mutuos_mas_etf,antes,2.5421354850191142,154.21354850191142,127.72958764332314,3.154809746774845e-12
2019-03,Profuturo,7708623.744187922,127.72958764331999,85,6035112.056976,3032314.7127523,50.244546979821855,fondos_mutuos_exterior,antes,2.54215821061368,154.215821061368,127.72958764332314,3.154809746774845e-12
2019-04,Habitat,1377253.5798370691,118.6532591874432,85,1160738.0945698,688471.4508297,59.31324680827196,total_exterior,antes,2.0004512578950004,100.04512578950005,118.6532591874238,1.9397816686250735e-11
2019-04,Habitat,1377253.5798370691,118.6532591874432,85,1160738.0945698,677298.0923483,58.350638745895665,rv_y_fondos_exterior,antes,2.0334526191590356,103.34526191590356,118.6532591874238,1.9397816686250735e-11
2019-04,Habitat,1377253.5798370691,118.6532591874432,85,1160738.0945698,677298.0923483,58.350638745895665,fondos_exterior_amplio,antes,2.0334526191590356,103.34526191590356,118.6532591874238,1.9397816686250735e-11
2019-04,Habitat,1377253.5798370691,118.6532591874432,85,1160738.0945698,676462.809194,58.278677365614634,administradoras_fondos_exterior,antes,2.035963487006855,103.5963487006855,118.6532591874238,1.9397816686250735e-11
2019-04,Habitat,1377253.5798370691,118.6532591874432,85,1160738.0945698,675873.6538903,58.227920411358006,fondos_mutuos_mas_etf,antes,2.037738225050875,103.77382250508748,118.6532591874238,1.9397816686250735e-11
2019-04,Habitat,1377253.5798370691,118.6532591874432,85,1160738.0945698,675038.370736,58.155959031076975,fondos_mutuos_exterior,antes,2.0402596941792184,104.02596941792184,118.6532591874238,1.9397816686250735e-11
2019-04,Integra,9877320.179989783,122.03701430848993,130,8093708.4834128,4870016.6474125,60.17039849400488,total_exterior,antes,2.028190229131501,102.81902291315008,122.03701430848797,1.9610979506978765e-12
2019-04,Integra,9877320.179989783,122.03701430848993,130,8093708.4834128,4727809.4182369,58.41338896657947,rv_y_fondos_exterior,antes,2.0891959269528346,108.91959269528346,122.03701430848797,1.9610979506978765e-12
2019-04,Integra,9877320.179989783,122.03701430848993,130,8093708.4834128,4708608.808284,58.176160136405386,fondos_exterior_amplio,antes,2.0977151813105204,109.77151813105203,122.03701430848797,1.9610979506978765e-12
2019-04,Integra,9877320.179989783,122.03701430848993,130,8093708.4834128,4708608.808284,58.176160136405386,administradoras_fondos_exterior,antes,2.0977151813105204,109.77151813105203,122.03701430848797,1.9610979506978765e-12
2019-04,Integra,9877320.179989783,122.03701430848993,130,8093708.4834128,3954889.8567617,48.8637546665645,fondos_mutuos_mas_etf,antes,2.497495641529047,149.7495641529047,122.03701430848797,1.9610979506978765e-12
2019-04,Integra,9877320.179989783,122.03701430848993,130,8093708.4834128,3954889.8567617,48.8637546665645,fondos_mutuos_exterior,antes,2.497495641529047,149.7495641529047,122.03701430848797,1.9610979506978765e-12
2019-04,Prima,8446865.100959895,120.000843138238,60,7039004.7936822,4169404.6152493,59.232870802864,total_exterior,antes,2.025916379059516,102.59163790595159,120.00084313824178,3.780087354243733e-12
2019-04,Prima,8446865.100959895,120.000843138238,60,7039004.7936822,4045627.3125498,57.47442189811838,rv_y_fondos_exterior,antes,2.087899959236771,108.78999592367711,120.00084313824178,3.780087354243733e-12
2019-04,Prima,8446865.100959895,120.000843138238,60,7039004.7936822,4045627.3125498,57.47442189811838,fondos_exterior_amplio,antes,2.087899959236771,108.78999592367711,120.00084313824178,3.780087354243733e-12
2019-04,Prima,8446865.100959895,120.000843138238,60,7039004.7936822,4045626.430519,57.47440936750041,administradoras_fondos_exterior,antes,2.0879004144424362,108.79004144424363,120.00084313824178,3.780087354243733e-12
2019-04,Prima,8446865.100959895,120.000843138238,60,7039004.7936822,3538951.6792841,50.276307276567785,fondos_mutuos_mas_etf,antes,2.38682690990249,138.682690990249,120.00084313824178,3.780087354243733e-12
2019-04,Prima,8446865.100959895,120.000843138238,60,7039004.7936822,3538950.7972533,50.27629474594981,fondos_mutuos_exterior,antes,2.386827504783563,138.68275047835633,120.00084313824178,3.780087354243733e-12
2019-04,Profuturo,7845220.252958811,129.2118708913787,86,6071594.0407314,3807695.7126746,62.71327903562851,total_exterior,antes,2.060359032063561,106.03590320635612,129.21187089138382,5.115907697472721e-12
2019-04,Profuturo,7845220.252958811,129.2118708913787,86,6071594.0407314,3630163.6206567,59.78930073887618,rv_y_fondos_exterior,antes,2.161120288991162,116.11202889911621,129.21187089138382,5.115907697472721e-12
2019-04,Profuturo,7845220.252958811,129.2118708913787,86,6071594.0407314,3630163.6206567,59.78930073887618,fondos_exterior_amplio,antes,2.161120288991162,116.11202889911621,129.21187089138382,5.115907697472721e-12
2019-04,Profuturo,7845220.252958811,129.2118708913787,86,6071594.0407314,3630137.4117419,59.78886907439689,administradoras_fondos_exterior,antes,2.161135891876426,116.11358918764259,129.21187089138382,5.115907697472721e-12
2019-04,Profuturo,7845220.252958811,129.2118708913787,86,6071594.0407314,2943789.8375843,48.48462887728881,fondos_mutuos_mas_etf,antes,2.665006908032765,166.50069080327648,129.21187089138382,5.115907697472721e-12
2019-04,Profuturo,7845220.252958811,129.2118708913787,86,6071594.0407314,2943763.6286695,48.48419721280953,fondos_mutuos_exterior,antes,2.6650306351208757,166.50306351208758,129.21187089138382,5.115907697472721e-12
2019-05,Habitat,1170410.8750786784,100.5907062013696,82,1163537.785226,583945.9937542999,50.18711048054421,total_exterior,antes,2.004313562550338,100.4313562550338,100.5907062013756,5.9969806898152456e-12
2019-05,Habitat,1170410.8750786784,100.5907062013696,82,1163537.785226,579857.54042,49.83572925457865,rv_y_fondos_exterior,antes,2.0184455551460645,101.84455551460645,100.5907062013756,5.9969806898152456e-12
2019-05,Habitat,1170410.8750786784,100.5907062013696,82,1163537.785226,579857.54042,49.83572925457865,fondos_exterior_amplio,antes,2.0184455551460645,101.84455551460645,100.5907062013756,5.9969806898152456e-12
2019-05,Habitat,1170410.8750786784,100.5907062013696,82,1163537.785226,579072.7575379,49.76828126173607,administradoras_fondos_exterior,antes,2.021181034409265,102.11810344092652,100.5907062013756,5.9969806898152456e-12
2019-05,Habitat,1170410.8750786784,100.5907062013696,82,1163537.785226,578045.9505518,49.680032560306884,fondos_mutuos_mas_etf,antes,2.0247713420730817,102.47713420730817,100.5907062013756,5.9969806898152456e-12
2019-05,Habitat,1170410.8750786784,100.5907062013696,82,1163537.785226,577261.1676697,49.6125845674643,fondos_mutuos_exterior,antes,2.027524005821174,102.75240058211739,100.5907062013756,5.9969806898152456e-12
2019-05,Integra,9438683.182024568,120.69976495198992,132,7819968.1546845,4587947.1854353,58.66964026812538,total_exterior,antes,2.0572780811401246,105.72780811401246,120.69976495198883,1.0942358130705543e-12
2019-05,Integra,9438683.182024568,120.69976495198992,132,7819968.1546845,4326402.0986706,55.325060321108246,rv_y_fondos_exterior,antes,2.181647236377971,118.16472363779708,120.69976495198883,1.0942358130705543e-12
2019-05,Integra,9438683.182024568,120.69976495198992,132,7819968.1546845,4307755.991206,55.086618078176215,fondos_exterior_amplio,antes,2.1910904891765037,119.10904891765037,120.69976495198883,1.0942358130705543e-12
2019-05,Integra,9438683.182024568,120.69976495198992,132,7819968.1546845,4307755.991206,55.086618078176215,administradoras_fondos_exterior,antes,2.1910904891765037,119.10904891765037,120.69976495198883,1.0942358130705543e-12
2019-05,Integra,9438683.182024568,120.69976495198992,132,7819968.1546845,3562275.5646924,45.55358147537324,fondos_mutuos_mas_etf,antes,2.6496218528337216,164.96218528337215,120.69976495198883,1.0942358130705543e-12
2019-05,Integra,9438683.182024568,120.69976495198992,132,7819968.1546845,3562275.5646924,45.55358147537324,fondos_mutuos_exterior,antes,2.6496218528337216,164.96218528337215,120.69976495198883,1.0942358130705543e-12
2019-05,Prima,7568343.60544358,112.38306090649856,61,6734416.685572,3764295.5080307,55.89638544486774,total_exterior,antes,2.0105604327017823,101.05604327017824,112.38306090649554,3.0127011996228248e-12
2019-05,Prima,7568343.60544358,112.38306090649856,61,6734416.685572,3708897.5832964,55.07377634120198,rv_y_fondos_exterior,antes,2.040591155584559,104.0591155584559,112.38306090649554,3.0127011996228248e-12
2019-05,Prima,7568343.60544358,112.38306090649856,61,6734416.685572,3708897.5832964,55.07377634120198,fondos_exterior_amplio,antes,2.040591155584559,104.0591155584559,112.38306090649554,3.0127011996228248e-12
2019-05,Prima,7568343.60544358,112.38306090649856,61,6734416.685572,3708896.7545922,55.073764035693735,administradoras_fondos_exterior,antes,2.040591611527815,104.05916115278151,112.38306090649554,3.0127011996228248e-12
2019-05,Prima,7568343.60544358,112.38306090649856,61,6734416.685572,3245633.8252301,48.19472831527832,fondos_mutuos_mas_etf,antes,2.331853811298944,133.1853811298944,112.38306090649554,3.0127011996228248e-12
2019-05,Prima,7568343.60544358,112.38306090649856,61,6734416.685572,3245632.9965259,48.19471600977008,fondos_mutuos_exterior,antes,2.3318544066888265,133.18544066888265,112.38306090649554,3.0127011996228248e-12
2019-05,Profuturo,7399619.121177472,125.76438512090455,86,5883715.8978384,3589427.4857114,61.00613197571364,total_exterior,antes,2.061504000466224,106.15040004662242,125.76438512090627,1.7195134205394424e-12
2019-05,Profuturo,7399619.121177472,125.76438512090455,86,5883715.8978384,3435981.4860171,58.39815425621377,rv_y_fondos_exterior,antes,2.1535678091662005,115.35678091662005,125.76438512090627,1.7195134205394424e-12
2019-05,Profuturo,7399619.121177472,125.76438512090455,86,5883715.8978384,3435981.4860171,58.39815425621377,fondos_exterior_amplio,antes,2.1535678091662005,115.35678091662005,125.76438512090627,1.7195134205394424e-12
2019-05,Profuturo,7399619.121177472,125.76438512090455,86,5883715.8978384,3435956.8616636,58.39773573917577,administradoras_fondos_exterior,antes,2.1535832430663207,115.35832430663207,125.76438512090627,1.7195134205394424e-12
2019-05,Profuturo,7399619.121177472,125.76438512090455,86,5883715.8978384,2706224.7877464,45.99516419106139,fondos_mutuos_mas_etf,antes,2.7342958185448745,173.42958185448745,125.76438512090627,1.7195134205394424e-12
2019-05,Profuturo,7399619.121177472,125.76438512090455,86,5883715.8978384,2706200.1633929,45.99474567402339,fondos_mutuos_exterior,antes,2.7343206985473665,173.43206985473665,125.76438512090627,1.7195134205394424e-12
2019-06,Habitat,1390264.9641799931,111.94311530359792,84,1241938.7832913,695660.7857579,56.01409627568375,total_exterior,antes,1.9984811457574747,99.84811457574747,111.94311530360694,9.023892744153272e-12
2019-06,Habitat,1390264.9641799931,111.94311530359792,84,1241938.7832913,695494.6517444,56.00071928675844,rv_y_fondos_exterior,antes,1.998958526414272,99.8958526414272,111.94311530360694,9.023892744153272e-12
2019-06,Habitat,1390264.9641799931,111.94311530359792,84,1241938.7832913,695494.6517444,56.00071928675844,fondos_exterior_amplio,antes,1.998958526414272,99.8958526414272,111.94311530360694,9.023892744153272e-12
2019-06,Habitat,1390264.9641799931,111.94311530359792,84,1241938.7832913,694686.0945835,55.93561485715385,administradoras_fondos_exterior,antes,2.001285148817508,100.12851488175079,111.94311530360694,9.023892744153272e-12
2019-06,Habitat,1390264.9641799931,111.94311530359792,84,1241938.7832913,687886.4924136,55.38811587722188,fondos_mutuos_mas_etf,antes,2.0210673992186488,102.10673992186487,111.94311530360694,9.023892744153272e-12
2019-06,Habitat,1390264.9641799931,111.94311530359792,84,1241938.7832913,687077.9352527,55.32301144761729,fondos_mutuos_exterior,antes,2.023445802649256,102.34458026492561,111.94311530360694,9.023892744153272e-12
2019-06,Integra,9276551.954503713,117.52136030281092,133,7893502.875223,4561428.2443528,57.78712336535226,total_exterior,antes,2.0336945924751517,103.36945924751517,117.52136030281287,1.9468870959826745e-12
2019-06,Integra,9276551.954503713,117.52136030281092,133,7893502.875223,4407041.5984553,55.83125347668592,rv_y_fondos_exterior,antes,2.1049385959404634,110.49385959404634,117.52136030281287,1.9468870959826745e-12
2019-06,Integra,9276551.954503713,117.52136030281092,133,7893502.875223,4388154.4363204,55.59197869040333,fondos_exterior_amplio,antes,2.113998513298083,111.39985132980831,117.52136030281287,1.9468870959826745e-12
2019-06,Integra,9276551.954503713,117.52136030281092,133,7893502.875223,4388154.4363204,55.59197869040333,administradoras_fondos_exterior,antes,2.113998513298083,111.39985132980831,117.52136030281287,1.9468870959826745e-12
2019-06,Integra,9276551.954503713,117.52136030281092,133,7893502.875223,3652587.6297941,46.2733426152184,fondos_mutuos_mas_etf,antes,2.5397205747604863,153.97205747604863,117.52136030281287,1.9468870959826745e-12
2019-06,Integra,9276551.954503713,117.52136030281092,133,7893502.875223,3652587.6297941,46.2733426152184,fondos_mutuos_exterior,antes,2.5397205747604863,153.97205747604863,117.52136030281287,1.9468870959826745e-12
2019-06,Prima,7693221.979990643,113.25991833403742,60,6792537.1068175,3815632.6075983997,56.173894195863056,total_exterior,antes,2.016237612780241,101.6237612780241,113.25991833403677,6.536993168992922e-13
2019-06,Prima,7693221.979990643,113.25991833403742,60,6792537.1068175,3737131.7435383997,55.018201369669875,rv_y_fondos_exterior,antes,2.0585899850312823,105.85899850312823,113.25991833403677,6.536993168992922e-13
2019-06,Prima,7693221.979990643,113.25991833403742,60,6792537.1068175,3737131.7435383997,55.018201369669875,fondos_exterior_amplio,antes,2.0585899850312823,105.85899850312823,113.25991833403677,6.536993168992922e-13
2019-06,Prima,7693221.979990643,113.25991833403742,60,6792537.1068175,3737130.8897293997,55.01818879986,administradoras_fondos_exterior,antes,2.058590455350013,105.8590455350013,113.25991833403677,6.536993168992922e-13
2019-06,Prima,7693221.979990643,113.25991833403742,60,6792537.1068175,3286583.5413148,48.385212912803055,fondos_mutuos_mas_etf,antes,2.340796113435463,134.07961134354628,113.25991833403677,6.536993168992922e-13
2019-06,Prima,7693221.979990643,113.25991833403742,60,6792537.1068175,3286582.6875058,48.38520034299318,fondos_mutuos_exterior,antes,2.3407967215421133,134.07967215421132,113.25991833403677,6.536993168992922e-13
2019-06,Profuturo,7385746.279907284,124.68070112112811,88,5923728.5429859,3614167.3966402,61.01169846683067,total_exterior,antes,2.0435540110215196,104.35540110215196,124.68070112112942,1.3073986337985843e-12
2019-06,Profuturo,7385746.279907284,124.68070112112811,88,5923728.5429859,3447129.872216,58.19189463530667,rv_y_fondos_exterior,antes,2.142578479400119,114.2578479400119,124.68070112112942,1.3073986337985843e-12
2019-06,Profuturo,7385746.279907284,124.68070112112811,88,5923728.5429859,3447129.872216,58.19189463530667,fondos_exterior_amplio,antes,2.142578479400119,114.2578479400119,124.68070112112942,1.3073986337985843e-12
2019-06,Profuturo,7385746.279907284,124.68070112112811,88,5923728.5429859,3447104.5018902,58.19146635224785,administradoras_fondos_exterior,antes,2.142594248551894,114.25942485518941,124.68070112112942,1.3073986337985843e-12
2019-06,Profuturo,7385746.279907284,124.68070112112811,88,5923728.5429859,2728990.6920936,46.06880062599873,fondos_mutuos_mas_etf,antes,2.7064021512807583,170.64021512807582,124.68070112112942,1.3073986337985843e-12
2019-06,Profuturo,7385746.279907284,124.68070112112811,88,5923728.5429859,2728965.3217678,46.06837234293992,fondos_mutuos_exterior,antes,2.706427311843912,170.6427311843912,124.68070112112942,1.3073986337985843e-12
2019-07,Habitat,1459727.9320816814,113.25647238989887,86,1288869.3257692999,729610.0117923999,56.6085325490206,total_exterior,antes,2.0006961369617637,100.06961369617638,113.256472389891,7.87281351222191e-12
2019-07,Habitat,1459727.9320816814,113.25647238989887,86,1288869.3257692999,728150.0724366,56.49525967281737,rv_y_fondos_exterior,antes,2.004707528486554,100.4707528486554,113.256472389891,7.87281351222191e-12
2019-07,Habitat,1459727.9320816814,113.25647238989887,86,1288869.3257692999,728150.0724366,56.49525967281737,fondos_exterior_amplio,antes,2.004707528486554,100.4707528486554,113.256472389891,7.87281351222191e-12
2019-07,Habitat,1459727.9320816814,113.25647238989887,86,1288869.3257692999,727364.9155131,56.434341400669695,administradoras_fondos_exterior,antes,2.006871517925711,100.6871517925711,113.256472389891,7.87281351222191e-12
2019-07,Habitat,1459727.9320816814,113.25647238989887,86,1288869.3257692999,717410.1731859,55.66197897973466,fondos_mutuos_mas_etf,antes,2.034718751755737,103.4718751755737,113.256472389891,7.87281351222191e-12
2019-07,Habitat,1459727.9320816814,113.25647238989887,86,1288869.3257692999,716625.0162624,55.60106070758699,fondos_mutuos_exterior,antes,2.0369480536626794,103.69480536626794,113.256472389891,7.87281351222191e-12
2019-07,Integra,9045980.206340997,116.2843577313672,126,7779189.207235,4476810.0954562,57.54854363604581,total_exterior,antes,2.020630764642516,102.06307646425161,116.28435773136646,7.389644451905042e-13
2019-07,Integra,9045980.206340997,116.2843577313672,126,7779189.207235,4410453.9572325,56.69554808013381,rv_y_fondos_exterior,antes,2.051031547785894,105.1031547785894,116.28435773136646,7.389644451905042e-13
2019-07,Integra,9045980.206340997,116.2843577313672,126,7779189.207235,4396989.3632747,56.522463281717066,fondos_exterior_amplio,antes,2.057312278691508,105.73122786915081,116.28435773136646,7.389644451905042e-13
2019-07,Integra,9045980.206340997,116.2843577313672,126,7779189.207235,4396989.3632747,56.522463281717066,administradoras_fondos_exterior,antes,2.057312278691508,105.73122786915081,116.28435773136646,7.389644451905042e-13
2019-07,Integra,9045980.206340997,116.2843577313672,126,7779189.207235,3658466.9110752,47.02889740324942,fondos_mutuos_mas_etf,antes,2.4726150123037307,147.26150123037309,116.28435773136646,7.389644451905042e-13
2019-07,Integra,9045980.206340997,116.2843577313672,126,7779189.207235,3658466.9110752,47.02889740324942,fondos_mutuos_exterior,antes,2.4726150123037307,147.26150123037309,116.28435773136646,7.389644451905042e-13
2019-07,Prima,6914258.540773369,103.00898895686825,57,6712286.5788621,3436103.9977405,51.191258855979974,total_exterior,antes,2.0122378558157785,101.22378558157786,103.00898895686765,5.968558980384842e-13
2019-07,Prima,6914258.540773369,103.00898895686825,57,6712286.5788621,3377200.7361202,50.3137149530454,rv_y_fondos_exterior,antes,2.047334192138255,104.73341921382548,103.00898895686765,5.968558980384842e-13
2019-07,Prima,6914258.540773369,103.00898895686825,57,6712286.5788621,3377200.7361202,50.3137149530454,fondos_exterior_amplio,antes,2.047334192138255,104.73341921382548,103.00898895686765,5.968558980384842e-13
2019-07,Prima,6914258.540773369,103.00898895686825,57,6712286.5788621,3377199.907021,50.31370260108172,administradoras_fondos_exterior,antes,2.047334694756752,104.7334694756752,103.00898895686765,5.968558980384842e-13
2019-07,Prima,6914258.540773369,103.00898895686825,57,6712286.5788621,2919548.3628778,43.49558572293164,fondos_mutuos_mas_etf,antes,2.3682630603721124,136.82630603721125,103.00898895686765,5.968558980384842e-13
2019-07,Prima,6914258.540773369,103.00898895686825,57,6712286.5788621,2919547.5337786,43.49557337096796,fondos_mutuos_exterior,antes,2.3682637329163976,136.82637329163975,103.00898895686765,5.968558980384842e-13
2019-07,Profuturo,7433075.055369998,127.42067278371586,88,5833492.2371559,3617253.3536633,62.008368342782234,total_exterior,antes,2.054894785802687,105.4894785802687,127.42067278371778,1.9184653865522705e-12
2019-07,Profuturo,7433075.055369998,127.42067278371586,88,5833492.2371559,3429161.9712721,58.78403247766929,rv_y_fondos_exterior,antes,2.1676068723614663,116.76068723614664,127.42067278371778,1.9184653865522705e-12
2019-07,Profuturo,7433075.055369998,127.42067278371586,88,5833492.2371559,3429161.9712721,58.78403247766929,fondos_exterior_amplio,antes,2.1676068723614663,116.76068723614664,127.42067278371778,1.9184653865522705e-12
2019-07,Profuturo,7433075.055369998,127.42067278371586,88,5833492.2371559,3429137.3351822,58.78361015620389,administradoras_fondos_exterior,antes,2.1676224451870945,116.76224451870945,127.42067278371778,1.9184653865522705e-12
2019-07,Profuturo,7433075.055369998,127.42067278371586,88,5833492.2371559,2711519.5846274,46.48192668118379,fondos_mutuos_mas_etf,antes,2.741294991011988,174.1294991011988,127.42067278371778,1.9184653865522705e-12
2019-07,Profuturo,7433075.055369998,127.42067278371586,88,5833492.2371559,2711494.9485375,46.48150435971839,fondos_mutuos_exterior,antes,2.741319897858994,174.1319897858994,127.42067278371778,1.9184653865522705e-12
2019-08,Habitat,1434580.8249234785,111.47611271355125,89,1286895.2729003,708162.4670886,55.02875657416248,total_exterior,antes,2.0257792407741295,102.57792407741294,111.47611271353392,1.7323031897831243e-11
2019-08,Habitat,1434580.8249234785,111.47611271355125,89,1286895.2729003,689016.7645125,53.54101293415718,rv_y_fondos_exterior,antes,2.082069550134223,108.20695501342227,111.47611271353392,1.7323031897831243e-11
2019-08,Habitat,1434580.8249234785,111.47611271355125,89,1286895.2729003,689016.7645125,53.54101293415718,fondos_exterior_amplio,antes,2.082069550134223,108.20695501342227,111.47611271353392,1.7323031897831243e-11
2019-08,Habitat,1434580.8249234785,111.47611271355125,89,1286895.2729003,688253.4952875,53.48170202976013,administradoras_fondos_exterior,antes,2.084378553463386,108.43785534633858,111.47611271353392,1.7323031897831243e-11
2019-08,Habitat,1434580.8249234785,111.47611271355125,89,1286895.2729003,676467.7164785,52.56587157663864,fondos_mutuos_mas_etf,antes,2.1206937004939443,112.06937004939444,111.47611271353392,1.7323031897831243e-11
2019-08,Habitat,1434580.8249234785,111.47611271355125,89,1286895.2729003,675704.4472535,52.506560672241584,fondos_mutuos_exterior,antes,2.1230892156393866,112.30892156393865,111.47611271353392,1.7323031897831243e-11
2019-08,Integra,8617128.213832816,112.97226850464592,122,7627649.0929086,4233981.833478,55.50834578132828,total_exterior,antes,2.035230322836384,103.52303228363841,112.97226850464493,9.947598300641403e-13
2019-08,Integra,8617128.213832816,112.97226850464592,122,7627649.0929086,4110905.505253,53.89479058593491,rv_y_fondos_exterior,antes,2.0961630479760895,109.61630479760896,112.97226850464493,9.947598300641403e-13
2019-08,Integra,8617128.213832816,112.97226850464592,122,7627649.0929086,4097925.0575036,53.72461432859413,fondos_exterior_amplio,antes,2.102802782606828,110.28027826068279,112.97226850464493,9.947598300641403e-13
2019-08,Integra,8617128.213832816,112.97226850464592,122,7627649.0929086,4097925.0575036,53.72461432859413,administradoras_fondos_exterior,antes,2.102802782606828,110.28027826068279,112.97226850464493,9.947598300641403e-13
2019-08,Integra,8617128.213832816,112.97226850464592,122,7627649.0929086,3295707.7011531,43.20738488372717,fondos_mutuos_mas_etf,antes,2.6146518427037266,161.46518427037267,112.97226850464493,9.947598300641403e-13
2019-08,Integra,8617128.213832816,112.97226850464592,122,7627649.0929086,3295707.7011531,43.20738488372717,fondos_mutuos_exterior,antes,2.6146518427037266,161.46518427037267,112.97226850464493,9.947598300641403e-13
2019-08,Prima,6528055.724714899,100.24236587610545,53,6512272.1991451,3218871.1908724,49.42777409235072,total_exterior,antes,2.0280574579145,102.80574579145001,100.24236587610498,4.689582056016661e-13
2019-08,Prima,6528055.724714899,100.24236587610545,53,6512272.1991451,3111818.0676283003,47.78390663763724,rv_y_fondos_exterior,antes,2.0978269239532743,109.78269239532743,100.24236587610498,4.689582056016661e-13
2019-08,Prima,6528055.724714899,100.24236587610545,53,6512272.1991451,3111818.0676283003,47.78390663763724,fondos_exterior_amplio,antes,2.0978269239532743,109.78269239532743,100.24236587610498,4.689582056016661e-13
2019-08,Prima,6528055.724714899,100.24236587610545,53,6512272.1991451,3111817.2616418,47.783894261212,administradoras_fondos_exterior,antes,2.0978274673078605,109.78274673078604,100.24236587610498,4.689582056016661e-13
2019-08,Prima,6528055.724714899,100.24236587610545,53,6512272.1991451,2649948.365725,40.691609390542254,fondos_mutuos_mas_etf,antes,2.4634652543235074,146.34652543235075,100.24236587610498,4.689582056016661e-13
