fecha_hoy_simulada,fecha_ultima_cuota_visible,cuota_ultima_visible,cuota_real_hoy,cuota_estimada_hoy,retorno_acumulado_real,retorno_acumulado_estimado,error_pct,error_abs_pct,afp,tipo_modelo
2024-02-26,2024-02-21,21.7439387,21.9302475,21.829562624221523,0.008568309659555684,0.0039378295442638045,-0.00459114179073794,0.00459114179073794,Habitat,BASELINE
2024-02-27,2024-02-22,21.8170406,21.923793,21.912327777403227,0.00489307426966068,0.0043675574130448425,-0.0005229579843584187,0.0005229579843584187,Habitat,BASELINE
2024-02-28,2024-02-23,21.8881726,21.862389800000003,21.89154397879022,-0.00117793296275448,0.00015402742165049332,0.00133353119475621,0.00133353119475621,Habitat,BASELINE
2024-02-29,2024-02-23,21.8881726,21.8716474,21.945466661835713,-0.0007549830815936076,0.002617580868112812,0.0033751121022420616,0.0033751121022420616,Habitat,BASELINE
2024-03-01,2024-02-23,21.8881726,21.9215492,21.998382292285125,0.001524869188942679,0.005035125329974965,0.0035049116093093247,0.0035049116093093247,Habitat,BASELINE
2024-03-04,2024-02-28,21.862389800000003,21.9957217,21.986414411206706,0.006098688259597251,0.0056729667863988364,-0.00042314086894879033,0.00042314086894879033,Habitat,BASELINE
2024-03-05,2024-02-29,21.8716474,21.8918414,21.9039099917998,0.0009232957916101014,0.0014750874138451664,0.0005512826253071257,0.0005512826253071257,Habitat,BASELINE
2024-03-06,2024-03-01,21.9215492,21.9385361,21.996713194606574,0.0007748950516690556,0.0034287720234011942,0.002651822087918365,0.002651822087918365,Habitat,BASELINE
2024-03-07,2024-03-01,21.9215492,21.9670167,22.05621172318512,0.0020741006753299818,0.006142929131355279,0.004060406763614743,0.004060406763614743,Habitat,BASELINE
2024-03-08,2024-03-01,21.9215492,21.8544775,22.069794268440784,-0.0030596240889763093,0.006762527004285923,0.00985229541364152,0.00985229541364152,Habitat,BASELINE
2024-03-11,2024-03-06,21.9385361,21.8320377,22.034516564421594,-0.00485439864877768,0.004374971237100622,0.009274391479343835,0.009274391479343835,Habitat,BASELINE
2024-03-12,2024-03-07,21.9670167,21.8778521,22.04045994102285,-0.004059021815192576,0.003343341611919959,0.007432532237607203,0.007432532237607203,Habitat,BASELINE
2024-03-13,2024-03-08,21.8544775,21.9033867,22.060833603867795,0.0022379487224069017,0.009442280368761713,0.007188244723259851,0.007188244723259851,Habitat,BASELINE
2024-03-14,2024-03-08,21.8544775,21.8943938,22.0738544761948,0.001826458674200726,0.010038079208015693,0.008196649691885938,0.008196649691885938,Habitat,BASELINE
2024-03-15,2024-03-08,21.8544775,21.8997237,22.144933983597113,0.002070340048166308,0.013290479426795399,0.011196957868336632,0.011196957868336632,Habitat,BASELINE
2024-03-18,2024-03-13,21.9033867,22.013175500000003,21.98136986773091,0.005012412075982908,0.0035603246565933944,-0.001444845259562566,0.001444845259562566,Habitat,BASELINE
2024-03-19,2024-03-14,21.8943938,21.9206718,21.959849496000505,0.0012002159201138785,0.002989609879059829,0.0017872488743937431,0.0017872488743937431,Habitat,BASELINE
2024-03-20,2024-03-15,21.8997237,22.0158811,21.997990932526587,0.005304057785898042,0.004487144855009673,-0.000812602838476173,0.000812602838476173,Habitat,BASELINE
2024-03-21,2024-03-15,21.8997237,22.028102,22.01879205504146,0.005862096789833071,0.005436979784428031,-0.00042263945203002695,0.00042263945203002695,Habitat,BASELINE
2024-03-22,2024-03-15,21.8997237,22.1037092,22.010266866335005,0.009314523908810823,0.005047696849938221,-0.004227450371315777,0.004227450371315777,Habitat,BASELINE
2024-03-25,2024-03-20,22.0158811,22.073967,22.03436226374015,0.002638363631060736,0.0008394469272523519,-0.0017941829966425793,0.0017941829966425793,Habitat,BASELINE
2024-03-26,2024-03-21,22.028102,21.890702500000003,22.02312879564255,-0.006237464308091467,-0.0002257663577848179,0.006049431060631605,0.006049431060631605,Habitat,BASELINE
2024-03-27,2024-03-22,22.1037092,21.662628800000004,22.17391619441045,-0.019955039944155484,0.0031762539841253545,0.02360227833523343,0.02360227833523343,Habitat,BASELINE
2024-03-28,2024-03-22,22.1037092,21.6669967,22.23933048546221,-0.019757430576403112,0.006135679954666129,0.026415003121416092,0.026415003121416092,Habitat,BASELINE
2024-03-29,2024-03-22,22.1037092,21.6698466,22.25846876282139,-0.019628497465031813,0.007001520035442299,0.027163190108664192,0.027163190108664192,Habitat,BASELINE
2024-04-01,2024-03-27,21.662628800000004,21.4612382,21.763401460579765,-0.009296683327741029,0.004651912817698278,0.014079488693236941,0.014079488693236941,Habitat,BASELINE
2024-04-02,2024-03-28,21.6669967,21.3454998,21.72689016866045,-0.01483809244314882,0.0027642718319356163,0.017867483649197657,0.017867483649197657,Habitat,BASELINE
2024-04-03,2024-03-29,21.6698466,21.3173488,21.788195349589408,-0.016266741823636077,0.005461448425269744,0.022087481609786686,0.022087481609786686,Habitat,BASELINE
2024-04-04,2024-03-29,21.6698466,21.0798805,21.772710871501307,-0.027225208876190066,0.004746885079532914,0.032866902234161444,0.032866902234161444,Habitat,BASELINE
2024-04-05,2024-03-29,21.6698466,20.6709382,21.80074997751702,-0.04609669918014103,0.006040807760818279,0.05465701491560848,0.05465701491560848,Habitat,BASELINE
2024-04-08,2024-04-03,21.3173488,20.6578192,21.40296705964174,-0.030938631543149575,0.004016365282803802,0.03607098370004813,0.03607098370004813,Habitat,BASELINE
2024-04-09,2024-04-04,21.0798805,20.6826106,21.256483497189482,-0.01884592751842218,0.008377798782563284,0.02774663741865746,0.02774663741865746,Habitat,BASELINE
2024-04-10,2024-04-05,20.6709382,20.7123279,20.801662663822345,0.0020023135669768877,0.006324070178021612,0.0043131203915687255,0.0043131203915687255,Habitat,BASELINE
2024-04-11,2024-04-05,20.6709382,20.6877692,20.83362634145378,0.0008142349339519406,0.007870380138516486,0.0070504045189065945,0.0070504045189065945,Habitat,BASELINE
2024-04-12,2024-04-05,20.6709382,20.6081078,20.770525548613264,-0.003039552408898416,0.004817746908713838,0.007881254804638749,0.007881254804638749,Habitat,BASELINE
2024-04-15,2024-04-10,20.7123279,20.5833726,20.6808556501458,-0.006226016728906547,-0.001519493608161615,0.004736009595716073,0.004736009595716073,Habitat,BASELINE
2024-04-16,2024-04-11,20.6877692,20.5561275,20.626736158313104,-0.006363262211954823,-0.0029501992745982752,0.0034349202354921893,0.0034349202354921893,Habitat,BASELINE
2024-04-17,2024-04-12,20.6081078,20.5353907,20.64048295896778,-0.003528567528164772,0.0015709913438914924,0.005117616728265162,0.005117616728265162,Habitat,BASELINE
2024-04-18,2024-04-12,20.6081078,20.5225202,20.69756148093885,-0.004153103275207015,0.004340703271110247,0.008529229316526665,0.008529229316526665,Habitat,BASELINE
2024-04-19,2024-04-12,20.6081078,20.4411381,20.693980630610262,-0.008102136383428604,0.004166943973879178,0.01236929809746079,0.01236929809746079,Habitat,BASELINE
2024-04-22,2024-04-17,20.5353907,20.637935,20.60200271086645,0.0049935402495164816,0.003243766424490202,-0.0017410796735986,0.0017410796735986,Habitat,BASELINE
2024-04-23,2024-04-18,20.5225202,20.8005142,20.5356115636208,0.013545802235341409,0.0006379023381739568,-0.012735388838570061,0.012735388838570061,Habitat,BASELINE
2024-04-24,2024-04-19,20.4411381,20.9692991,20.478913822681136,0.025838140587680858,0.0018480244346636976,-0.023385868787520137,0.023385868787520137,Habitat,BASELINE
2024-04-25,2024-04-19,20.4411381,21.1084898,20.567777680842504,0.03264748257828165,0.006195329253340542,-0.025615859982436873,0.025615859982436873,Habitat,BASELINE
2024-04-26,2024-04-19,20.4411381,21.167249,20.657513128326883,0.03552203876554216,0.010585273054188882,-0.02408134716387178,0.02408134716387178,Habitat,BASELINE
2024-04-29,2024-04-24,20.9692991,21.2173671,21.19875445214747,0.011830056828175062,0.010942442618288029,-0.0008772364527986909,0.0008772364527986909,Habitat,BASELINE
2024-04-30,2024-04-25,21.1084898,21.3106465,21.150638884061667,0.009577032839175326,0.001996783496167831,-0.0075083417079032655,0.0075083417079032655,Habitat,BASELINE
2024-05-01,2024-04-26,21.167249,21.2301747,21.13174877122916,0.0029727859298105397,-0.0016771300215178142,-0.004636133718242119,0.004636133718242119,Habitat,BASELINE
2024-05-02,2024-04-26,21.167249,21.248094700000003,21.16950713539455,0.0038193768117906757,0.00010668062696983505,-0.003698569952507502,0.003698569952507502,Habitat,BASELINE
2024-05-03,2024-04-26,21.167249,21.3548087,21.253528859570903,0.008860844411099356,0.004076101697055634,-0.004742718225759446,0.004742718225759446,Habitat,BASELINE
2024-05-06,2024-05-01,21.2301747,21.479145000000003,21.401841246508774,0.01172719035609271,0.0080859695661748,-0.003599014462225103,0.003599014462225103,Habitat,BASELINE
2024-05-07,2024-05-02,21.248094700000003,21.3894996,21.40852859522708,0.006654944925485351,0.007550507350999158,0.0008896419076152018,0.0008896419076152018,Habitat,BASELINE
2024-05-08,2024-05-03,21.3548087,21.4624039,21.428468455249035,0.005038453001922738,0.0034493287335810585,-0.001581157679684031,0.001581157679684031,Habitat,BASELINE
2024-05-09,2024-05-03,21.3548087,21.4558401,21.50254341892456,0.0047310842920358365,0.006918100789381487,0.0021767182597787205,0.0021767182597787205,Habitat,BASELINE
2024-05-10,2024-05-03,21.3548087,21.6248432,21.527404590103092,0.012645137860682443,0.008082296241927578,-0.004505864342956634,0.004505864342956634,Habitat,BASELINE
2024-05-13,2024-05-08,21.4624039,21.6476863,21.56771464109527,0.008632881985787266,0.004906754228740873,-0.0036942358548833765,0.0036942358548833765,Habitat,BASELINE
2024-05-14,2024-05-09,21.4558401,21.7472039,21.569517282382545,0.013579696653313489,0.0052981930258952925,-0.008170550036432633,0.008170550036432633,Habitat,BASELINE
2024-05-15,2024-05-10,21.6248432,21.8948901,21.75402123087591,0.012487808466514094,0.005973593874470717,-0.006433869660030456,0.006433869660030456,Habitat,BASELINE
2024-05-16,2024-05-10,21.6248432,21.9665086,21.760146209857222,0.015799670630675333,0.00625683195044946,-0.009394410094956007,0.009394410094956007,Habitat,BASELINE
2024-05-17,2024-05-10,21.6248432,22.0773396,21.88650770047738,0.02092484074057932,0.01210018024442272,-0.008643790555389996,0.008643790555389996,Habitat,BASELINE
2024-05-20,2024-05-15,21.8948901,22.1264465,22.085634455322868,0.010575819241038342,0.008711820632653744,-0.0018444915986456367,0.0018444915986456367,Habitat,BASELINE
2024-05-21,2024-05-16,21.9665086,22.1639021,22.137805841940864,0.00898611170279473,0.007798109615875015,-0.0011774216445008534,0.0011774216445008534,Habitat,BASELINE
2024-05-22,2024-05-17,22.0773396,22.1048945,21.988606243420097,0.0012481078109611854,-0.004019205130128101,-0.005260746961714857,0.005260746961714857,Habitat,BASELINE
2024-05-23,2024-05-17,22.0773396,22.1318845,21.973225237418657,0.002470628299797717,-0.004715892606070193,-0.007168809442383739,0.007168809442383739,Habitat,BASELINE
2024-05-24,2024-05-17,22.0773396,22.163665700000003,22.052063912566215,0.003910167690676092,-0.00114487016514353,-0.005035348797639894,0.005035348797639894,Habitat,BASELINE
2024-05-27,2024-05-22,22.1048945,22.1675638,22.18776525446051,0.002835087043731477,0.0037489776058650115,0.0009113069276700525,0.0009113069276700525,Habitat,BASELINE
2024-05-28,2024-05-23,22.1318845,22.2637357,22.284681628587467,0.005957522505595891,0.0069039366524557,0.0009408092545521995,0.0009408092545521995,Habitat,BASELINE
2024-05-29,2024-05-24,22.163665700000003,22.2060943,22.166163674137746,0.0019143313463709788,0.00011270582093936277,-0.0017981832069521309,0.0017981832069521309,Habitat,BASELINE
2024-05-30,2024-05-24,22.163665700000003,22.1653537,22.165897828810063,7.616068672233745e-05,0.00010071117477927771,2.4548618417163937e-05,2.4548618417163937e-05,Habitat,BASELINE
2024-05-31,2024-05-24,22.163665700000003,22.0537522,22.210379329891097,-0.004959175142223882,0.0021076671396957902,0.007102062654494423,0.007102062654494423,Habitat,BASELINE
2024-06-03,2024-05-29,22.2060943,22.0419198,22.245554215163367,-0.007393218176147354,0.0017769858413763107,0.009238506310297323,0.009238506310297323,Habitat,BASELINE
2024-06-04,2024-05-30,22.1653537,21.9317111,22.121537377428417,-0.010540892022850912,-0.001976793294824919,0.008655333665616993,0.008655333665616993,Habitat,BASELINE
