fecha_hoy_simulada,segmento,fecha_ultima_cuota_visible,cuota_ultima_visible,cuotas_ocultas_estimadas,cuota_estimada_hoy,cuota_real_hoy,error_pct,error_abs_pct,retorno_estimado_acumulado,retorno_real_acumulado,afp,baseline
2015-01-07,entrenamiento,2015-01-02,10.806122,3,10.806122,10.6785828,0.01194345751572956,0.01194345751572956,0.0,-0.011802494919083917,Habitat,RETORNO_CERO
2015-01-08,entrenamiento,2015-01-02,10.806122,4,10.806122,10.7465171,0.0055464388550594546,0.0055464388550594546,0.0,-0.005515845554954879,Habitat,RETORNO_CERO
2015-01-09,entrenamiento,2015-01-02,10.806122,5,10.806122,10.7203245,0.00800325587159234,0.00800325587159234,0.0,-0.007939712322329928,Habitat,RETORNO_CERO
2015-01-12,entrenamiento,2015-01-07,10.6785828,3,10.6785828,10.6542866,0.002280415471459074,0.002280415471459074,0.0,-0.0022752270085875104,Habitat,RETORNO_CERO
2015-01-13,entrenamiento,2015-01-08,10.7465171,3,10.7465171,10.6507412,0.008992416415112947,0.008992416415112947,0.0,-0.008912273540233717,Habitat,RETORNO_CERO
2015-01-14,entrenamiento,2015-01-09,10.7203245,3,10.7203245,10.5792767,0.013332461566110787,0.013332461566110787,0.0,-0.013157045759202624,Habitat,RETORNO_CERO
2015-01-15,entrenamiento,2015-01-09,10.7203245,4,10.7203245,10.5483409,0.016304327062467205,0.016304327062467205,0.0,-0.01604276064591148,Habitat,RETORNO_CERO
2015-01-16,entrenamiento,2015-01-09,10.7203245,5,10.7203245,10.6407912,0.00747437840900389,0.00747437840900389,0.0,-0.007418926544620841,Habitat,RETORNO_CERO
2015-01-19,entrenamiento,2015-01-14,10.5792767,3,10.5792767,10.6400546,-0.005712179334117273,0.005712179334117273,0.0,0.005744995780287976,Habitat,RETORNO_CERO
2015-01-20,entrenamiento,2015-01-15,10.5483409,3,10.5483409,10.6630168,-0.010754545561627582,0.010754545561627582,0.0,0.010871463208019794,Habitat,RETORNO_CERO
2015-01-21,entrenamiento,2015-01-16,10.6407912,3,10.6407912,10.6936942,-0.004947121080009831,0.004947121080009831,0.0,0.004971716764820888,Habitat,RETORNO_CERO
2015-01-22,entrenamiento,2015-01-16,10.6407912,4,10.6407912,10.7782317,-0.012751674284381731,0.012751674284381731,0.0,0.012916379751911622,Habitat,RETORNO_CERO
2015-01-23,entrenamiento,2015-01-16,10.6407912,5,10.6407912,10.815629,-0.016165291912287216,0.016165291912287216,0.0,0.016430902243434575,Habitat,RETORNO_CERO
2015-01-26,entrenamiento,2015-01-21,10.6936942,3,10.6936942,10.879394,-0.017068947038778037,0.017068947038778037,0.0,0.017365355369896474,Habitat,RETORNO_CERO
2015-01-27,entrenamiento,2015-01-22,10.7782317,3,10.7782317,10.8211859,-0.003969454031835906,0.003969454031835906,0.0,0.003985273391367228,Habitat,RETORNO_CERO
2015-01-28,entrenamiento,2015-01-23,10.815629,3,10.815629,10.775903,0.0036865587969749924,0.0036865587969749924,0.0,-0.0036730180001551815,Habitat,RETORNO_CERO
2015-01-29,entrenamiento,2015-01-23,10.815629,4,10.815629,10.8532564,-0.003466922609512868,0.003466922609512868,0.0,0.0034789839777233933,Habitat,RETORNO_CERO
2015-01-30,entrenamiento,2015-01-23,10.815629,5,10.815629,10.8206022,-0.0004596047343834453,0.0004596047343834453,0.0,0.0004598160680253649,Habitat,RETORNO_CERO
2015-02-02,entrenamiento,2015-01-28,10.775903,3,10.775903,10.9065559,-0.011979299533045218,0.011979299533045218,0.0,0.01212454306613564,Habitat,RETORNO_CERO
2015-02-03,entrenamiento,2015-01-29,10.8532564,3,10.8532564,10.9684851,-0.0105054343375095,0.0105054343375095,0.0,0.01061697022102992,Habitat,RETORNO_CERO
2015-02-04,entrenamiento,2015-01-30,10.8206022,3,10.8206022,10.9939715,-0.015769487850682662,0.015769487850682662,0.0,0.016022148933633407,Habitat,RETORNO_CERO
2015-02-05,entrenamiento,2015-01-30,10.8206022,4,10.8206022,11.0507585,-0.020827194802963134,0.020827194802963134,0.0,0.021270193261517356,Habitat,RETORNO_CERO
2015-02-06,entrenamiento,2015-01-30,10.8206022,5,10.8206022,11.0209075,-0.01817502778242175,0.01817502778242175,0.0,0.01851147434289757,Habitat,RETORNO_CERO
2015-02-09,entrenamiento,2015-02-04,10.9939715,3,10.9939715,10.9712398,0.0020719353887426184,0.0020719353887426184,0.0,-0.0020676513487415393,Habitat,RETORNO_CERO
2015-02-10,entrenamiento,2015-02-05,11.0507585,3,11.0507585,11.0608577,-0.0009130575832287935,0.0009130575832287935,0.0,0.0009138920192672817,Habitat,RETORNO_CERO
2015-02-11,entrenamiento,2015-02-06,11.0209075,3,11.0209075,11.051,-0.0027230567369469494,0.0027230567369469494,0.0,0.0027304920216415507,Habitat,RETORNO_CERO
2015-02-12,entrenamiento,2015-02-06,11.0209075,4,11.0209075,11.0786702,-0.005213865830214881,0.005213865830214881,0.0,0.005241192705773168,Habitat,RETORNO_CERO
2015-02-13,entrenamiento,2015-02-06,11.0209075,5,11.0209075,11.1743594,-0.013732500853695484,0.013732500853695484,0.0,0.013923708188277706,Habitat,RETORNO_CERO
2015-02-16,entrenamiento,2015-02-11,11.051,3,11.051,11.2186659,-0.01494526189606904,0.01494526189606904,0.0,0.015172011582662126,Habitat,RETORNO_CERO
2015-02-17,entrenamiento,2015-02-12,11.0786702,3,11.0786702,11.185299,-0.009532941408182394,0.009532941408182394,0.0,0.009624693043033261,Habitat,RETORNO_CERO
2015-02-18,entrenamiento,2015-02-13,11.1743594,3,11.1743594,11.1831183,-0.0007832251939962065,0.0007832251939962065,0.0,0.0007838391165402303,Habitat,RETORNO_CERO
2015-02-19,entrenamiento,2015-02-13,11.1743594,4,11.1743594,11.2040399,-0.0026490891022263874,0.0026490891022263874,0.0,0.002656125415117616,Habitat,RETORNO_CERO
2015-02-20,entrenamiento,2015-02-13,11.1743594,5,11.1743594,11.2230308,-0.004336742976772334,0.004336742976772334,0.0,0.00435563223427371,Habitat,RETORNO_CERO
2015-02-23,entrenamiento,2015-02-18,11.1831183,3,11.1831183,11.2076164,-0.002185843905221363,0.002185843905221363,0.0,0.002190632285451022,Habitat,RETORNO_CERO
2015-02-24,entrenamiento,2015-02-19,11.2040399,3,11.2040399,11.2228687,-0.001677717213246832,0.001677717213246832,0.0,0.0016805366785599407,Habitat,RETORNO_CERO
2015-02-25,entrenamiento,2015-02-20,11.2230308,3,11.2230308,11.2074715,0.0013882970837801878,0.0013882970837801878,0.0,-0.0013863723870382039,Habitat,RETORNO_CERO
2015-02-26,entrenamiento,2015-02-20,11.2230308,4,11.2230308,11.2085291,0.0012938093723644517,0.0012938093723644517,0.0,-0.0012921375926367995,Habitat,RETORNO_CERO
2015-02-27,entrenamiento,2015-02-20,11.2230308,5,11.2230308,11.2012136,0.0019477532327389913,0.0019477532327389913,0.0,-0.0019439668649933184,Habitat,RETORNO_CERO
2015-03-02,entrenamiento,2015-02-25,11.2074715,3,11.2074715,11.2306639,-0.0020650960803839657,0.0020650960803839657,0.0,0.0020693695272835377,Habitat,RETORNO_CERO
2015-03-03,entrenamiento,2015-02-26,11.2085291,3,11.2085291,11.1909676,0.0015692566208482805,0.0015692566208482805,0.0,-0.001566797912850082,Habitat,RETORNO_CERO
2015-03-04,entrenamiento,2015-02-27,11.2012136,3,11.2012136,11.1740606,0.0024300029301791426,0.0024300029301791426,0.0,-0.00242411233011397,Habitat,RETORNO_CERO
2015-03-05,entrenamiento,2015-02-27,11.2012136,4,11.2012136,11.189112,0.0010815514224900014,0.0010815514224900014,0.0,-0.0010803829327923342,Habitat,RETORNO_CERO
2015-03-06,entrenamiento,2015-02-27,11.2012136,5,11.2012136,11.1071631,0.008467553699648356,0.008467553699648356,0.0,-0.008396456255418738,Habitat,RETORNO_CERO
2015-03-09,entrenamiento,2015-03-04,11.1740606,3,11.1740606,11.0931434,0.007294343639333123,0.007294343639333123,0.0,-0.0072415214930908745,Habitat,RETORNO_CERO
2015-03-10,entrenamiento,2015-03-05,11.189112,3,11.189112,10.9872889,0.018368780673456264,0.018368780673456264,0.0,-0.018037454625532412,Habitat,RETORNO_CERO
2015-03-11,entrenamiento,2015-03-06,11.1071631,3,11.1071631,10.9665387,0.012823043245176358,0.012823043245176358,0.0,-0.012660694610669765,Habitat,RETORNO_CERO
2015-03-12,entrenamiento,2015-03-06,11.1071631,4,11.1071631,11.0545876,0.004755989269106697,0.004755989269106697,0.0,-0.004733476903746925,Habitat,RETORNO_CERO
2015-03-13,entrenamiento,2015-03-06,11.1071631,5,11.1071631,11.0311575,0.006890083837530092,0.006890083837530092,0.0,-0.006842935438662878,Habitat,RETORNO_CERO
2015-03-16,entrenamiento,2015-03-11,10.9665387,3,10.9665387,11.0852337,-0.010707487384772119,0.010707487384772119,0.0,0.010823378574317255,Habitat,RETORNO_CERO
2015-03-17,entrenamiento,2015-03-12,11.0545876,3,11.0545876,11.1040138,-0.004451201240401992,0.004451201240401992,0.0,0.0044711030197093216,Habitat,RETORNO_CERO
2015-03-18,entrenamiento,2015-03-13,11.0311575,3,11.0311575,11.1406402,-0.00982732572226852,0.00982732572226852,0.0,0.009924860559737292,Habitat,RETORNO_CERO
2015-03-19,entrenamiento,2015-03-13,11.0311575,4,11.0311575,11.1423196,-0.009976567177268914,0.009976567177268914,0.0,0.010077102062952203,Habitat,RETORNO_CERO
2015-03-20,entrenamiento,2015-03-13,11.0311575,5,11.0311575,11.1414337,-0.00989784645040781,0.00989784645040781,0.0,0.009996793174243068,Habitat,RETORNO_CERO
2015-03-23,entrenamiento,2015-03-18,11.1406402,3,11.1406402,11.1251887,0.0013888753185822278,0.0013888753185822278,0.0,-0.0013869490193211265,Habitat,RETORNO_CERO
2015-03-24,entrenamiento,2015-03-19,11.1423196,3,11.1423196,11.0748514,0.006092018534894272,0.006092018534894272,0.0,-0.006055130567247491,Habitat,RETORNO_CERO
2015-03-25,entrenamiento,2015-03-20,11.1414337,3,11.1414337,11.0095458,0.011979413355998725,0.011979413355998725,0.0,-0.01183760578317683,Habitat,RETORNO_CERO
2015-03-26,entrenamiento,2015-03-20,11.1414337,4,11.1414337,10.9912389,0.01366495636811238,0.01366495636811238,0.0,-0.013480742608556695,Habitat,RETORNO_CERO
2015-03-27,entrenamiento,2015-03-20,11.1414337,5,11.1414337,11.0237509,0.01067538636055354,0.01067538636055354,0.0,-0.010562626244412399,Habitat,RETORNO_CERO
2015-03-30,entrenamiento,2015-03-25,11.0095458,3,11.0095458,11.1291231,-0.010744539253052188,0.010744539253052188,0.0,0.010861238253806915,Habitat,RETORNO_CERO
2015-03-31,entrenamiento,2015-03-26,10.9912389,3,10.9912389,11.0941368,-0.009274980276067879,0.009274980276067879,0.0,0.009361810887396738,Habitat,RETORNO_CERO
2015-04-01,entrenamiento,2015-03-27,11.0237509,3,11.0237509,11.1164705,-0.00834074088533776,0.00834074088533776,0.0,0.008410893972577105,Habitat,RETORNO_CERO
2015-04-02,entrenamiento,2015-03-27,11.0237509,4,11.0237509,11.1488164,-0.01121782757136447,0.01121782757136447,0.0,0.011345094889616991,Habitat,RETORNO_CERO
2015-04-06,entrenamiento,2015-04-01,11.1164705,2,11.1164705,11.2196033,-0.00919219666171256,0.00919219666171256,0.0,0.009277477055329664,Habitat,RETORNO_CERO
2015-04-07,entrenamiento,2015-04-02,11.1488164,2,11.1488164,11.243204,-0.008395080263597587,0.008395080263597587,0.0,0.008466154308541807,Habitat,RETORNO_CERO
2015-04-08,entrenamiento,2015-04-02,11.1488164,3,11.1488164,11.2881783,-0.012345827315644042,0.012345827315644042,0.0,0.012500152034076173,Habitat,RETORNO_CERO
2015-04-09,entrenamiento,2015-04-02,11.1488164,4,11.1488164,11.3735855,-0.019762378363445854,0.019762378363445854,0.0,0.02016080379617713,Habitat,RETORNO_CERO
2015-04-10,entrenamiento,2015-04-02,11.1488164,5,11.1488164,11.4136096,-0.02319977722034572,0.02319977722034572,0.0,0.023750790263260546,Habitat,RETORNO_CERO
2015-04-13,entrenamiento,2015-04-08,11.2881783,3,11.2881783,11.3997651,-0.009788517484452308,0.009788517484452308,0.0,0.009885279717808837,Habitat,RETORNO_CERO
2015-04-14,entrenamiento,2015-04-09,11.3735855,3,11.3735855,11.4013809,-0.0024378976760611737,0.0024378976760611737,0.0,0.002443855545817053,Habitat,RETORNO_CERO
2015-04-15,entrenamiento,2015-04-10,11.4136096,3,11.4136096,11.4300771,-0.0014407164410116247,0.0014407164410116247,0.0,0.0014427950996327432,Habitat,RETORNO_CERO
2015-04-16,entrenamiento,2015-04-10,11.4136096,4,11.4136096,11.4245253,-0.0009554620181900786,0.0009554620181900786,0.0,0.0009563757989410338,Habitat,RETORNO_CERO
2015-04-17,entrenamiento,2015-04-10,11.4136096,5,11.4136096,11.3337066,0.0070500325109881246,0.0070500325109881246,0.0,-0.007000677506964981,Habitat,RETORNO_CERO
2015-04-20,entrenamiento,2015-04-15,11.4300771,3,11.4300771,11.3698981,0.005292835474048685,0.005292835474048685,0.0,-0.0052649688600963085,Habitat,RETORNO_CERO
2015-04-21,entrenamiento,2015-04-16,11.4245253,3,11.4245253,11.4037915,0.0018181496917055728,0.0018181496917055728,0.0,-0.0018148500226963238,Habitat,RETORNO_CERO
2015-04-22,entrenamiento,2015-04-17,11.3337066,3,11.3337066,11.4377169,-0.009093624270417155,0.009093624270417155,0.0,0.009177077162029201,Habitat,RETORNO_CERO
2015-04-23,entrenamiento,2015-04-17,11.3337066,4,11.3337066,11.4639566,-0.011361696885698325,0.011361696885698325,0.0,0.011492268557578456,Habitat,RETORNO_CERO
2015-04-24,entrenamiento,2015-04-17,11.3337066,5,11.3337066,11.492445,-0.013812413285423708,0.013812413285423708,0.0,0.014005868124378651,Habitat,RETORNO_CERO
2015-04-27,entrenamiento,2015-04-22,11.4377169,3,11.4377169,11.4990507,-0.005333814207811094,0.005333814207811094,0.0,0.005362416340275011,Habitat,RETORNO_CERO
2015-04-28,entrenamiento,2015-04-23,11.4639566,3,11.4639566,11.4887427,-0.0021574249373693677,0.0021574249373693677,0.0,0.0021620894831371196,Habitat,RETORNO_CERO
2015-04-29,entrenamiento,2015-04-24,11.492445,3,11.492445,11.4126661,0.006990382378750271,0.006990382378750271,0.0,-0.00694185614984455,Habitat,RETORNO_CERO
2015-04-30,entrenamiento,2015-04-24,11.492445,4,11.492445,11.3584331,0.011798449559033086,0.011798449559033086,0.0,-0.011660869379840455,Habitat,RETORNO_CERO
2015-05-01,entrenamiento,2015-04-24,11.492445,5,11.492445,11.4206381,0.006287468298290744,0.006287468298290744,0.0,-0.006248183045470368,Habitat,RETORNO_CERO
2015-05-04,entrenamiento,2015-04-29,11.4126661,3,11.4126661,11.5073223,-0.008225736407852291,0.008225736407852291,0.0,0.008293960339381234,Habitat,RETORNO_CERO
2015-05-05,entrenamiento,2015-04-30,11.3584331,3,11.3584331,11.4297101,-0.0062361161723603065,0.0062361161723603065,0.0,0.006275249356357149,Habitat,RETORNO_CERO
2015-05-06,entrenamiento,2015-05-01,11.4206381,3,11.4206381,11.3859339,0.0030479888874113126,0.0030479888874113126,0.0,-0.0030387268816441937,Habitat,RETORNO_CERO
2015-05-07,entrenamiento,2015-05-01,11.4206381,4,11.4206381,11.4044947,0.0014155296157047914,0.0014155296157047914,0.0,-0.0014135287239334104,Habitat,RETORNO_CERO
2015-05-08,entrenamiento,2015-05-01,11.4206381,5,11.4206381,11.4881089,-0.005873098922312692,0.005873098922312692,0.0,0.005907795992589948,Habitat,RETORNO_CERO
2015-05-11,entrenamiento,2015-05-06,11.3859339,3,11.3859339,11.4925268,-0.009274975108172101,0.009274975108172101,0.0,0.00936180562228639,Habitat,RETORNO_CERO
2015-05-12,entrenamiento,2015-05-07,11.4044947,3,11.4044947,11.4737461,-0.006035639920600855,0.006035639920600855,0.0,0.006072290076999165,Habitat,RETORNO_CERO
2015-05-13,entrenamiento,2015-05-08,11.4881089,3,11.4881089,11.4776686,0.0009096185265360379,0.0009096185265360379,0.0,-0.000908791872611947,Habitat,RETORNO_CERO
2015-05-14,entrenamiento,2015-05-08,11.4881089,4,11.4881089,11.535639,-0.00412028323701874,0.00412028323701874,0.0,0.004137330209326162,Habitat,RETORNO_CERO
2015-05-15,entrenamiento,2015-05-08,11.4881089,5,11.4881089,11.5509411,-0.005439574096694044,0.005439574096694044,0.0,0.005469324894717742,Habitat,RETORNO_CERO
2015-05-18,entrenamiento,2015-05-13,11.4776686,3,11.4776686,11.5904964,-0.00973450973161083,0.00973450973161083,0.0,0.00983020192794215,Habitat,RETORNO_CERO
2015-05-19,entrenamiento,2015-05-14,11.535639,3,11.535639,11.6148779,-0.00682218966761583,0.00682218966761583,0.0,0.006869051640745694,Habitat,RETORNO_CERO
2015-05-20,entrenamiento,2015-05-15,11.5509411,3,11.5509411,11.5994045,-0.004178093797832516,0.004178093797832516,0.0,0.004195623506382695,Habitat,RETORNO_CERO
2015-05-21,entrenamiento,2015-05-15,11.5509411,4,11.5509411,11.5850482,-0.002944061984998858,0.002944061984998858,0.0,0.0029527550789778534,Habitat,RETORNO_CERO
2015-05-22,entrenamiento,2015-05-15,11.5509411,5,11.5509411,11.5943261,-0.0037419164879277655,0.0037419164879277655,0.0,0.003755971017807447,Habitat,RETORNO_CERO
2015-05-25,entrenamiento,2015-05-20,11.5994045,3,11.5994045,11.6134098,-0.001205959338488105,0.001205959338488105,0.0,0.001207415432404213,Habitat,RETORNO_CERO
2015-05-26,entrenamiento,2015-05-21,11.5850482,3,11.5850482,11.5441724,0.003540816836727023,0.003540816836727023,0.0,-0.0035283236888041802,Habitat,RETORNO_CERO
2015-05-27,entrenamiento,2015-05-22,11.5943261,3,11.5943261,11.6000789,-0.0004959276613195618,0.0004959276613195618,0.0,0.0004961737275959166,Habitat,RETORNO_CERO
2015-05-28,entrenamiento,2015-05-22,11.5943261,4,11.5943261,11.571631,0.00196127062814222,0.00196127062814222,0.0,-0.0019574315750874316,Habitat,RETORNO_CERO
2015-05-29,entrenamiento,2015-05-22,11.5943261,5,11.5943261,11.527805,0.0057704914335381385,0.0057704914335381385,0.0,-0.005737383908841376,Habitat,RETORNO_CERO
2015-06-01,entrenamiento,2015-05-27,11.6000789,3,11.6000789,11.5409036,0.005127440801082406,0.005127440801082406,0.0,-0.005101284267988837,Habitat,RETORNO_CERO
2015-06-02,entrenamiento,2015-05-28,11.571631,3,11.571631,11.5091664,0.005427378302567565,0.005427378302567565,0.0,-0.005398080875548161,Habitat,RETORNO_CERO
2015-06-03,entrenamiento,2015-05-29,11.527805,3,11.527805,11.4984319,0.0025545309356487245,0.0025545309356487245,0.0,-0.0025480219347916444,Habitat,RETORNO_CERO
2015-06-04,entrenamiento,2015-05-29,11.527805,4,11.527805,11.4123599,0.010115795594564103,0.010115795594564103,0.0,-0.010014491050117535,Habitat,RETORNO_CERO
2015-06-05,entrenamiento,2015-05-29,11.527805,5,11.527805,11.42538,0.008964690889931015,0.008964690889931015,0.0,-0.008885039259425409,Habitat,RETORNO_CERO
2015-06-08,entrenamiento,2015-06-03,11.4984319,3,11.4984319,11.3634892,0.01187511138744246,0.01187511138744246,0.0,-0.011735748071874053,Habitat,RETORNO_CERO
2015-06-09,entrenamiento,2015-06-04,11.4123599,3,11.4123599,11.3184982,0.008292769795201327,0.008292769795201327,0.0,-0.008224565367939363,Habitat,RETORNO_CERO
2015-06-10,entrenamiento,2015-06-05,11.42538,3,11.42538,11.397383,0.0024564410970484563,0.0024564410970484563,0.0,-0.002450421780282208,Habitat,RETORNO_CERO
2015-06-11,entrenamiento,2015-06-05,11.42538,4,11.42538,11.4407966,-0.0013475110640459587,0.0013475110640459587,0.0,0.0013493293002071471,Habitat,RETORNO_CERO
2015-06-12,entrenamiento,2015-06-05,11.42538,5,11.42538,11.4184006,0.0006112414728207671,0.0006112414728207671,0.0,-0.0006108680849127301,Habitat,RETORNO_CERO
2015-06-15,entrenamiento,2015-06-10,11.397383,3,11.397383,11.3771405,0.0017792256323105882,0.0017792256323105882,0.0,-0.0017760656108511963,Habitat,RETORNO_CERO
2015-06-16,entrenamiento,2015-06-11,11.4407966,3,11.4407966,11.3819428,0.005170804407838014,0.005170804407838014,0.0,-0.005144204731338475,Habitat,RETORNO_CERO
2015-06-17,entrenamiento,2015-06-12,11.4184006,3,11.4184006,11.4049625,0.0011782677935152641,0.0011782677935152641,0.0,-0.0011768811124037715,Habitat,RETORNO_CERO
2015-06-18,entrenamiento,2015-06-12,11.4184006,4,11.4184006,11.4704441,-0.00453718265363412,0.00453718265363412,0.0,0.004557862508344668,Habitat,RETORNO_CERO
2015-06-19,entrenamiento,2015-06-12,11.4184006,5,11.4184006,11.4616847,-0.00377641691713948,0.00377641691713948,0.0,0.0037907323027359663,Habitat,RETORNO_CERO
2015-06-22,entrenamiento,2015-06-17,11.4049625,3,11.4049625,11.5588336,-0.013311991964310321,0.013311991964310321,0.0,0.013491591927636826,Habitat,RETORNO_CERO
2015-06-23,entrenamiento,2015-06-18,11.4704441,3,11.4704441,11.6450439,-0.014993485769512538,0.014993485769512538,0.0,0.015221712296213497,Habitat,RETORNO_CERO
2015-06-24,entrenamiento,2015-06-19,11.4616847,3,11.4616847,11.5812398,-0.010323169372591812,0.010323169372591812,0.0,0.01043084879136491,Habitat,RETORNO_CERO
2015-06-25,entrenamiento,2015-06-19,11.4616847,4,11.4616847,11.5570181,-0.008248961728285376,0.008248961728285376,0.0,0.008317573070213857,Habitat,RETORNO_CERO
2015-06-26,entrenamiento,2015-06-19,11.4616847,5,11.4616847,11.5682325,-0.009210378508557882,0.009210378508557882,0.0,0.00929599817032134,Habitat,RETORNO_CERO
2015-06-29,entrenamiento,2015-06-24,11.5812398,3,11.5812398,11.5566677,0.0021262270957225216,0.0021262270957225216,0.0,-0.002121715846001293,Habitat,RETORNO_CERO
2015-06-30,entrenamiento,2015-06-25,11.5570181,3,11.5570181,11.3931147,0.01438618010226822,0.01438618010226822,0.0,-0.014182153093625471,Habitat,RETORNO_CERO
2015-07-01,entrenamiento,2015-06-26,11.5682325,3,11.5682325,11.4391352,0.011285582147853246,0.011285582147853246,0.0,-0.011159639123781373,Habitat,RETORNO_CERO
2015-07-02,entrenamiento,2015-06-26,11.5682325,4,11.5682325,11.4192016,0.013050903663877955,0.013050903663877955,0.0,-0.012882771849545893,Habitat,RETORNO_CERO
2015-07-03,entrenamiento,2015-06-26,11.5682325,5,11.5682325,11.4235273,0.012667295853532101,0.012667295853532101,0.0,-0.012508842642988127,Habitat,RETORNO_CERO
2015-07-06,entrenamiento,2015-07-01,11.4391352,3,11.4391352,11.349921,0.00786033664903929,0.00786033664903929,0.0,-0.007799033619254825,Habitat,RETORNO_CERO
2015-07-07,entrenamiento,2015-07-02,11.4192016,3,11.4192016,11.3679663,0.004506989082119217,0.004506989082119217,0.0,-0.004486767271014713,Habitat,RETORNO_CERO
2015-07-08,entrenamiento,2015-07-03,11.4235273,3,11.4235273,11.1983741,0.020105883049575946,0.020105883049575946,0.0,-0.019709604055482832,Habitat,RETORNO_CERO
2015-07-09,entrenamiento,2015-07-03,11.4235273,4,11.4235273,11.2509995,0.015334442064458331,0.015334442064458331,0.0,-0.015102848312009476,Habitat,RETORNO_CERO
2015-07-10,entrenamiento,2015-07-03,11.4235273,5,11.4235273,11.3586741,0.005709574852579058,0.005709574852579058,0.0,-0.005677160678733584,Habitat,RETORNO_CERO
2015-07-13,entrenamiento,2015-07-08,11.1983741,3,11.1983741,11.4530737,-0.0222385367170036,0.0222385367170036,0.0,0.022744337501637624,Habitat,RETORNO_CERO
2015-07-14,entrenamiento,2015-07-09,11.2509995,3,11.2509995,11.4927433,-0.021034473118354602,0.021034473118354602,0.0,0.021486428827945492,Habitat,RETORNO_CERO
2015-07-15,entrenamiento,2015-07-10,11.3586741,3,11.3586741,11.5053595,-0.01274931044092975,0.01274931044092975,0.0,0.012913954455300525,Habitat,RETORNO_CERO
2015-07-16,entrenamiento,2015-07-10,11.3586741,4,11.3586741,11.5577682,-0.017225998701029477,0.017225998701029477,0.0,0.017527934884583152,Habitat,RETORNO_CERO
2015-07-17,entrenamiento,2015-07-10,11.3586741,5,11.3586741,11.5672014,-0.018027463410466793,0.018027463410466793,0.0,0.0183584191397832,Habitat,RETORNO_CERO
2015-07-20,entrenamiento,2015-07-15,11.5053595,3,11.5053595,11.5418402,-0.0031607351486289126,0.0031607351486289126,0.0,0.0031707570719541334,Habitat,RETORNO_CERO
2015-07-21,entrenamiento,2015-07-16,11.5577682,3,11.5577682,11.513909,0.0038092362897779175,0.0038092362897779175,0.0,-0.003794781072006592,Habitat,RETORNO_CERO
2015-07-22,entrenamiento,2015-07-17,11.5672014,3,11.5672014,11.5126821,0.00473558633222404,0.00473558633222404,0.0,-0.0047132662529763,Habitat,RETORNO_CERO
2015-07-23,entrenamiento,2015-07-17,11.5672014,4,11.5672014,11.4501398,0.010223595697931964,0.010223595697931964,0.0,-0.010120131564407608,Habitat,RETORNO_CERO
2015-07-24,entrenamiento,2015-07-17,11.5672014,5,11.5672014,11.3511882,0.019030007801297932,0.019030007801297932,0.0,-0.018674629457044012,Habitat,RETORNO_CERO
2015-07-27,entrenamiento,2015-07-22,11.5126821,3,11.5126821,11.2818273,0.020462536241801832,0.020462536241801832,0.0,-0.020052217024215335,Habitat,RETORNO_CERO
2015-07-28,entrenamiento,2015-07-23,11.4501398,3,11.4501398,11.3425941,0.009481578821550318,0.009481578821550318,0.0,-0.009392522875572351,Habitat,RETORNO_CERO
2015-07-29,entrenamiento,2015-07-24,11.3511882,3,11.3511882,11.3915697,-0.0035448582647921167,0.0035448582647921167,0.0,0.0035574689881363586,Habitat,RETORNO_CERO
2015-07-30,entrenamiento,2015-07-24,11.3511882,4,11.3511882,11.4133801,-0.005449034331205693,0.005449034331205693,0.0,0.005478888985383845,Habitat,RETORNO_CERO
2015-07-31,entrenamiento,2015-07-24,11.3511882,5,11.3511882,11.4031606,-0.004557718848579584,0.004557718848579584,0.0,0.004578586759754311,Habitat,RETORNO_CERO
2015-08-03,entrenamiento,2015-07-29,11.3915697,3,11.3915697,11.3959931,-0.00038815397317149003,0.00038815397317149003,0.0,0.000388304695181807,Habitat,RETORNO_CERO
2015-08-04,entrenamiento,2015-07-30,11.4133801,3,11.4133801,11.3670419,0.004076539913167698,0.004076539913167698,0.0,-0.004059989205125958,Habitat,RETORNO_CERO
2015-08-05,entrenamiento,2015-07-31,11.4031606,3,11.4031606,11.4172746,-0.0012361969466865297,0.0012361969466865297,0.0,0.0012377270210506275,Habitat,RETORNO_CERO
2015-08-06,entrenamiento,2015-07-31,11.4031606,4,11.4031606,11.3858502,0.0015203432063422007,0.0015203432063422007,0.0,-0.0015180352717297785,Habitat,RETORNO_CERO
2015-08-07,entrenamiento,2015-07-31,11.4031606,5,11.4031606,11.3584965,0.003932219374280788,0.003932219374280788,0.0,-0.003916817588274668,Habitat,RETORNO_CERO
2015-08-10,entrenamiento,2015-08-05,11.4172746,3,11.4172746,11.4282719,-0.0009622889703909676,0.0009622889703909676,0.0,0.0009632158623915643,Habitat,RETORNO_CERO
2015-08-11,entrenamiento,2015-08-06,11.3858502,3,11.3858502,11.3926206,-0.0005942794232962623,0.0005942794232962623,0.0,0.0005946328013344271,Habitat,RETORNO_CERO
2015-08-12,entrenamiento,2015-08-07,11.3584965,3,11.3584965,11.3331035,0.002240604261665835,0.002240604261665835,0.0,-0.002235595177583538,Habitat,RETORNO_CERO
2015-08-13,entrenamiento,2015-08-07,11.3584965,4,11.3584965,11.3528139,0.0005005455079289955,0.0005005455079289955,0.0,-0.0005002950874704037,Habitat,RETORNO_CERO
