afp,modelo,referencia,n_dm,diferencia_media_perdida,dm_estadistico,dm_pvalor,pvalor_holm,supera_ew_con_evidencia
Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,EW_RIDGE_HL60_A0.001,593,4.9078513246971846e-05,0.3097597245829613,0.7567436812511992,1.0,False
Integra,BLEND_EW_RIDGE_HL120_A0.001_DIARIO_RIDGE_W0.25_0.75,EW_RIDGE_HL120_A0.001,593,4.6171972158803846e-05,0.20462987360061652,0.8378613134977313,1.0,False
Prima,BLEND_EW_RIDGE_HL250_A0.001_DIARIO_RIDGE_W0.35_0.65,EW_RIDGE_HL250_A0.001,593,-2.403046497564228e-05,-0.11801770407675026,0.9060536300908104,1.0,False
Profuturo,BLEND_EW_RIDGE_HL250_A0.001_DIARIO_RIDGE_W0.00_1.00,EW_RIDGE_HL250_A0.001,593,0.00011805893916479208,0.4712261559016179,0.6374792422790674,1.0,False
