periodo,afp,fecha_ca,monto_ca_miles_soles,participacion_reportada_suma_pct,registros,registros_pendientes,registros_identificados,fuente,pendientes_pct_registros,fecha_fp,total_fp_miles_soles,suma_fp_pct,objetivo_monto_miles_soles,objetivo_participacion_pct,objetivo_hoja10,categorias_objetivo,diferencia_miles_soles,error_relativo_pct,participacion_calculada_sobre_fp_pct,diferencia_porcentaje_interno_pp,estado_monto,estado_porcentaje_interno,elegible_isin
2017-07,Integra,2017-07-31,10065023.746356294,123.3739190627485,116,24,92,hoja10,20.689655172413794,2017-07-31,8158145.435290243,100.0,5048033.800642981,61.87722247272473,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5016989.945713312,99.38503076334959,123.37391906274848,1.4210854715202004e-14,revisar,correcto,False
2017-07,Prima,2017-07-31,9863876.289419923,129.94097361380187,56,16,40,hoja10,28.57142857142857,2017-07-31,7591043.852523681,99.99999999999999,4895449.047439092,64.48980064594903,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4968427.241980831,101.4907354531637,129.94097361380184,2.842170943040401e-14,revisar,correcto,False
2017-07,Profuturo,2017-07-31,7942552.716704584,135.78578785212036,85,23,62,hoja10,27.058823529411764,2017-07-31,5849325.501837156,99.99999999999999,3929356.068588901,67.17622514518587,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4013196.648115683,102.13369768642247,135.7857878521205,1.4210854715202004e-13,revisar,correcto,False
2017-08,Habitat,2017-08-31,729396.9542047196,121.50208272071625,45,4,41,hoja10,8.88888888888889,2017-08-31,600316.4208150292,100.0,369071.41288385855,61.47947983544791,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,360325.5413208611,97.63030371421651,121.5020827207162,4.263256414560601e-14,revisar,correcto,False
2017-08,Integra,2017-08-31,10224428.30587482,125.53838758607434,117,25,92,hoja10,21.367521367521366,2017-08-31,8144463.619834632,99.99999999999999,5109453.319197881,62.73529550496813,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5114974.98667694,100.10806767640507,125.53838758607434,0.0,revisar,correcto,False
2017-08,Prima,2017-08-31,9749048.151010484,128.84985559091714,57,15,42,hoja10,26.31578947368421,2017-08-31,7566208.053785133,100.0,4853974.835235037,64.15333547174595,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4895073.315775447,100.84669743736774,128.84985559091712,2.842170943040401e-14,revisar,correcto,False
2017-08,Profuturo,2017-08-31,7931806.8734759595,135.0554980923847,86,23,63,hoja10,26.744186046511626,2017-08-31,5872998.127073809,100.0,3928893.5565772275,66.89757891230214,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4002913.316898732,101.88398487400075,135.05549809238474,2.842170943040401e-14,revisar,correcto,False
2017-09,Habitat,2017-09-29,818773.1716942592,123.49050489724561,47,4,43,hoja10,8.51063829787234,2017-09-30,663025.2037397914,99.99999999999999,412064.899164167,62.14920591855577,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,406708.27253009216,98.70005267496936,123.49050489724551,9.947598300641403e-14,revisar,correcto,False
2017-09,Integra,2017-09-29,10805853.166244976,127.63863774882815,117,24,93,hoja10,20.51282051282051,2017-09-30,8465973.436279638,100.00000000000001,5412368.507160817,63.93084679390723,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5393484.659084159,99.65109825667498,127.63863774882805,9.947598300641403e-14,revisar,correcto,False
2017-09,Prima,2017-09-29,9972594.373091199,126.90675113400414,59,15,44,hoja10,25.423728813559322,2017-09-30,7858206.347557408,100.0,4963387.852359039,63.161841682890206,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5009206.52073216,100.92313294338551,126.90675113400418,4.263256414560601e-14,revisar,correcto,False
2017-09,Profuturo,2017-09-29,8337838.216514564,136.8976955473489,88,23,65,hoja10,26.136363636363637,2017-09-30,6090561.410239922,100.0,4098407.2138141217,67.29112372011492,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4239431.002700442,103.44094135914521,136.89769554734883,5.684341886080802e-14,revisar,correcto,False
2017-10,Habitat,2017-10-31,865141.3986753243,120.98672481771784,49,4,45,hoja10,8.16326530612245,2017-10-31,715071.3435534118,100.0,434519.3697747007,60.765876536939494,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,430622.02890062355,99.10306855224937,120.98672481771789,4.263256414560601e-14,revisar,correcto,False
2017-10,Integra,2017-10-31,10651157.982188467,121.51169091748437,115,22,93,hoja10,19.130434782608695,2017-10-31,8765541.73657365,100.00000000000001,5340200.993096652,60.92265776129972,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5310956.9890918145,99.45238008751652,121.5116909174844,2.842170943040401e-14,revisar,correcto,False
2017-10,Prima,2017-10-31,9726274.348314501,120.68707525547289,57,14,43,hoja10,24.561403508771928,2017-10-31,8059085.306132185,99.99999999999999,4836995.618188183,60.019163893298106,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4889278.7301263185,101.0809005437495,120.68707525547279,9.947598300641403e-14,revisar,correcto,False
2017-10,Profuturo,2017-10-31,7937207.977273463,126.7246971369739,81,23,58,hoja10,28.39506172839506,2017-10-31,6263347.363690533,100.0,3926209.832209405,62.68548755526752,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4010998.1450640582,102.15954613936007,126.72469713697384,5.684341886080802e-14,revisar,correcto,False
2017-11,Habitat,2017-11-30,891612.604969302,121.49483544357132,52,4,48,hoja10,7.6923076923076925,2017-11-30,733868.729246038,99.99999999999999,445611.20423909137,60.72083282481642,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,446001.4007302106,100.08756433577237,121.49483544357133,1.4210854715202004e-14,revisar,correcto,False
2017-11,Integra,2017-11-30,10748197.275041787,124.06247791461267,121,25,96,hoja10,20.66115702479339,2017-11-30,8663535.869756972,99.99999999999999,5350885.541574829,61.76329875027031,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5397311.733466958,100.86763567509361,124.06247791461263,4.263256414560601e-14,revisar,correcto,False
2017-11,Prima,2017-11-30,9667563.600007186,121.80693968519806,59,15,44,hoja10,25.423728813559322,2017-11-30,7936792.127765763,100.0,4814592.697131294,60.66169580387661,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4852970.902875892,100.79712258458468,121.806939685198,5.684341886080802e-14,revisar,correcto,False
2017-11,Profuturo,2017-11-30,7733083.522457164,124.86108028350134,79,22,57,hoja10,27.848101265822784,2017-11-30,6193349.84520311,100.00000000000001,3822997.900719073,61.72746568934859,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3910085.6217380906,102.277995522902,124.86108028350138,4.263256414560601e-14,revisar,correcto,False
2017-12,Habitat,2017-12-29,959038.7241066832,124.99823727560273,57,5,52,hoja10,8.771929824561402,2017-12-31,767241.75,99.99999478651964,479377.07999999996,62.480574735117074,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,479661.6441066832,100.05936122492199,124.99824522149416,7.94589142572022e-06,revisar,correcto,False
2017-12,Integra,2017-12-29,10584198.110673064,122.15733583049875,122,25,97,hoja10,20.491803278688526,2017-12-31,8664398.2,99.99999907668142,5243938.96,60.52282905905383,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5340259.150673064,101.83679084382524,122.15733702858978,1.1980910272768597e-06,revisar,correcto,False
2017-12,Prima,2017-12-29,9726949.870096657,122.3854866526648,58,14,44,hoja10,24.137931034482758,2017-12-31,7947796.8,99.99999924507381,4838452.98,60.87791453693496,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4888496.890096657,101.03429567887743,122.38548763723625,9.845714572520592e-07,revisar,correcto,False
2017-12,Profuturo,2017-12-29,7983725.71875117,129.26797987465991,80,22,58,hoja10,27.500000000000004,2017-12-31,6176104.55,99.99999838085644,3918018.42,63.43834248339687,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4065707.29875117,103.76947892836017,129.26798201224054,2.137580622729729e-06,revisar,correcto,False
2018-01,Habitat,2018-01-31,1036115.5760713915,121.18269223072414,61,5,56,hoja10,8.19672131147541,2018-01-31,855002.86,99.99999181289354,515297.92,60.26855603874947,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,520817.6560713915,101.0711737535039,121.18270295275873,1.0722034588184215e-05,revisar,correcto,False
2018-01,Integra,2018-01-31,10798309.58761364,120.85266984181837,121,22,99,hoja10,18.181818181818183,2018-01-31,8935102.13,99.99999899273676,5393030.760000001,60.35779588428704,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5405278.82761364,100.22710917401922,120.85267107756763,1.2357492664705205e-06,revisar,correcto,False
2018-01,Prima,2018-01-31,10051041.620782193,122.89629962500972,60,14,46,hoja10,23.333333333333332,2018-01-31,8178473.71,99.999999388639,4990143.62,61.01558513773358,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5060898.000782193,101.4178826536899,122.89630042452254,7.995128186166767e-07,revisar,correcto,False
2018-01,Profuturo,2018-01-31,8132705.236582361,127.22222402221456,84,22,62,hoja10,26.190476190476193,2018-01-31,6392519.21,99.99999859210438,3991914.86,62.44666105270891,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4140790.3765823613,103.72942614768996,127.22222600223303,1.9800184674068078e-06,revisar,correcto,False
2018-02,Habitat,2018-02-28,1094608.69671419,121.91821153267955,64,4,60,hoja10,6.25,2018-02-28,897822.1407232,99.99999999999999,547253.29662,60.95341959145548,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,547355.40009419,100.01865744342165,121.91821153268481,5.258016244624741e-12,revisar,correcto,False
2018-02,Integra,2018-02-28,10743506.620923888,123.36824404102605,125,26,99,hoja10,20.8,2018-02-28,8708486.2919432,99.99999999999886,5328386.5197615,61.186138912466156,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5415120.101162388,101.62776444762814,123.3682440410272,1.1510792319313623e-12,revisar,correcto,False
2018-02,Prima,2018-02-28,10232396.839289794,128.23245386554223,59,14,45,hoja10,23.728813559322035,2018-02-28,7979568.768151999,99.99999999999999,5090865.6599375,63.798756647804424,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5141531.179352294,100.99522405027312,128.23245386554305,8.242295734817162e-13,revisar,correcto,False
2018-02,Profuturo,2018-02-28,8060290.520946238,129.78940678404982,82,21,61,hoja10,25.609756097560975,2018-02-28,6210283.813345,100.00000000000162,3971699.3529477,63.95358847228782,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4088591.1679985384,102.943118415146,129.78940678404814,1.6768808563938364e-12,revisar,correcto,False
2018-03,Habitat,2018-03-30,1138979.8770075918,122.24312893138017,69,4,65,hoja10,5.797101449275362,2018-03-31,931733.2491112,100.0,569430.8281323,61.11522033537948,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,569549.0488752917,100.02076121227567,122.24312893138554,5.3717030823463574e-12,revisar,correcto,False
2018-03,Integra,2018-03-30,10403805.579289658,121.23317924432632,124,26,98,hoja10,20.967741935483872,2018-03-31,8581648.7236735,99.99999999999882,5173735.0335406,60.288357169271855,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5230070.545749058,101.08887509397452,121.23317924432774,1.4210854715202004e-12,revisar,correcto,False
2018-03,Prima,2018-03-30,9530307.519247383,121.60558017318111,57,12,45,hoja10,21.052631578947366,2018-03-31,7837064.3071438,100.00000000000126,4755893.0972157,60.684625145675675,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4774414.422031683,100.38943946883134,121.60558017317943,1.6768808563938364e-12,revisar,correcto,False
2018-03,Profuturo,2018-03-30,8011783.446919385,130.79517333272423,81,21,60,hoja10,25.925925925925924,2018-03-31,6125442.738271601,99.99999999999675,3943122.4648672002,64.37285651583272,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4068660.982052185,103.18373366040541,130.79517333272875,4.519051799434237e-12,revisar,correcto,False
2018-04,Habitat,2018-04-30,1241997.0456394583,124.56981122709239,68,4,64,hoja10,5.88235294117647,2018-04-30,997028.9216984999,99.99999999998997,620883.3943449999,62.273358458571565,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,621113.6512944584,100.03708537731168,124.56981122710464,1.2249756764504127e-11,revisar,correcto,False
2018-04,Integra,2018-04-30,10522404.440450614,120.27334892289025,121,23,98,hoja10,19.00826446280992,2018-04-30,8748741.5414007,100.00000000000114,5234728.8860698,59.83407855059077,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5287675.554380815,101.0114500571732,120.27334892288914,1.1084466677857563e-12,revisar,correcto,False
2018-04,Prima,2018-04-30,9920820.88037144,124.50232145391114,59,13,46,hoja10,22.033898305084744,2018-04-30,7968382.2474299,100.00000000000125,4922746.9034941,61.77849845345874,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4998073.97687734,101.53018375431355,124.5023214539096,1.5347723092418164e-12,revisar,correcto,False
2018-04,Profuturo,2018-04-30,8086972.557882259,129.9136884925075,83,22,61,hoja10,26.506024096385545,2018-04-30,6224881.0358029,99.9999999999984,3971371.6453524996,63.7983540972233,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4115600.912529759,103.6317242518978,129.91368849250918,1.6768808563938364e-12,revisar,correcto,False
2018-05,Habitat,2018-05-31,1232492.0105554578,119.15458132418408,65,4,61,hoja10,6.153846153846154,2018-05-31,1034363.9303319,99.99999999999032,615567.8418499,59.51172733298241,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,616924.1687055578,100.22033751009178,119.15458132419445,1.0373923942097463e-11,revisar,correcto,False
2018-05,Integra,2018-05-31,10692625.384170774,124.07895406178888,124,26,98,hoja10,20.967741935483872,2018-05-31,8617597.9359451,100.00000000000232,5283218.2856743,61.307319335907344,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5409407.098496474,102.3884837990575,124.07895406178642,2.4584778657299466e-12,revisar,correcto,False
2018-05,Prima,2018-05-31,9604698.053760136,123.6604667032387,58,14,44,hoja10,24.137931034482758,2018-05-31,7766991.5938532,100.0,4792392.4506870005,61.702042454632,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4812305.603073135,100.41551589505737,123.66046670323807,6.252776074688882e-13,revisar,correcto,False
2018-05,Profuturo,2018-05-31,7996329.868199518,129.1938904425982,77,21,56,hoja10,27.27272727272727,2018-05-31,6189402.487072,99.99999999999679,3918843.1962882,63.31537179030585,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4077486.671911318,104.04822208179647,129.19389044260257,4.376943252282217e-12,revisar,correcto,False
2018-06,Habitat,2018-06-29,1278675.4352184508,121.69359010430226,68,5,63,hoja10,7.352941176470589,2018-06-29,1050733.595847,99.99999999998099,637221.6526503,60.645405759250735,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,641453.7825681509,100.66415350141492,121.69359010432194,1.9682033780554775e-11,revisar,correcto,False
2018-06,Integra,2018-06-29,10417693.457514541,124.39377772677572,123,26,97,hoja10,21.138211382113823,2018-06-29,8374770.5455144,100.00000000000118,5099746.0378227,60.8941583546337,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5317947.419691841,104.27867153091216,124.39377772677425,1.4779288903810084e-12,revisar,correcto,False
2018-06,Prima,2018-06-29,9123690.340884343,121.34634932880773,56,13,43,hoja10,23.214285714285715,2018-06-29,7518718.4380489,100.0,4523727.9881677,60.16621084352778,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,4599962.352716642,101.68521106371429,121.34634932880837,6.394884621840902e-13,revisar,correcto,False
2018-06,Profuturo,2018-06-29,7807666.302016696,129.88428152310922,74,21,53,hoja10,28.37837837837838,2018-06-29,6011248.020513901,99.99999999999834,3829452.3475407,63.7047803463158,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,3978213.954475996,103.88467053339447,129.88428152311073,1.5063505998114124e-12,revisar,correcto,False
2018-07,Habitat,2018-07-31,1264395.9166179637,113.69868696923126,73,5,68,hoja10,6.8493150684931505,2018-07-31,1112058.5033316999,99.999999999991,631137.1962281,56.753956229566306,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,633258.7203898637,100.33614310397844,113.6986869692435,1.2235545909788925e-11,revisar,correcto,False
2018-07,Integra,2018-07-31,10949658.760558914,127.82289696299189,116,27,89,hoja10,23.275862068965516,2018-07-31,8566273.3522062,99.99999999999883,5337774.9823435,62.31151823994411,total_exterior,fondos_mutuos_exterior | alternativos_exterior | etf_exterior_via_mercado_local | acciones_exterior_directas | fondos_inversion_exterior | depositos_exterior | renta_fija_financiera_exterior | renta_fija_no_financiera_exterior | renta_fija_organismos_internacionales | renta_fija_soberana_exterior | renta_fija_exterior_otros,5611883.778215415,105.13526322819196,127.82289696299365,1.7621459846850485e-12,revisar,correcto,False
