afp,tipo_modelo,n_factores,n_factores_mod76,familia,alpha,half_life,n_diario,mae_diario,rmse_diario,r2_diario,correlacion_diaria,direccion_diaria_pct,n_publicacion,mape_cuota_pct,mediana_error_abs_pct,p90_error_abs_pct,error_maximo_abs_pct,sesgo_cuota_pct,correlacion_retorno_acumulado,direccion_acumulada_pct
Habitat,CAMPEON_PRE76,14,0,EW_RIDGE,0.001,60.0,593,0.0029100273938224555,0.0038796702885931685,0.5599842950183636,0.7494448602813831,76.39123102866779,593,0.5125223398840926,0.37963512710774694,1.1325154754147844,4.898971803789709,0.02793420000221455,0.8585739031932106,82.29342327150084
Habitat,CAMPEON_CON_MOD76,16,2,EW_RIDGE,0.001,60.0,593,0.0028816406635887807,0.0038654122826882607,0.5632125169387303,0.7510328733018382,75.71669477234401,593,0.4989384848729065,0.36302119277541456,1.0964255437461852,4.772160465372477,0.014051160989183114,0.8608197974440455,84.65430016863407
Integra,CAMPEON_PRE76,4,0,EW_RIDGE,0.001,500.0,593,0.0032766913541256056,0.005280277455160733,0.23464154825615058,0.49547325120709795,66.94772344013491,593,0.6366845225895563,0.44383931201559257,1.2411911537331388,7.999776145690285,0.11548503557730046,0.6169173668885559,75.21079258010118
Integra,CAMPEON_CON_MOD76,6,2,EW_RIDGE,10.0,500.0,593,0.0032436997275061886,0.005253030534507294,0.24251986805158388,0.5015532782717858,67.79089376053963,593,0.6229751118747631,0.42390311662516833,1.195828249829461,7.889719140437301,0.10579293856941963,0.6327874310327097,75.37942664418212
Prima,CAMPEON_PRE76,3,0,EW_RIDGE,0.001,500.0,593,0.002924740699448751,0.0040258248998088445,0.318612571400539,0.5793189676529085,69.30860033726813,593,0.5774496295748925,0.42693746518758235,1.2671201625506572,5.515165567854208,0.10861511315460781,0.700000285830129,77.57166947723441
Prima,CAMPEON_CON_MOD76,5,2,EW_RIDGE,0.001,500.0,593,0.0029293708284111927,0.004004290880433525,0.3258825186552411,0.5841979246814775,70.82630691399663,593,0.5706809231912695,0.4218053451490622,1.2401593624355076,5.356771883763667,0.10702170265753906,0.7120939733520543,76.55986509274874
Profuturo,CAMPEON_PRE76,6,0,EW_RIDGE,0.001,500.0,593,0.003247056848755059,0.004399991911835269,0.28662968091606744,0.5634710987028249,68.8026981450253,593,0.6069115068706776,0.42778006926136314,1.2827009034577321,5.899857596169045,0.12324789283206512,0.7067886354881775,75.71669477234401
Profuturo,CAMPEON_CON_MOD76,7,1,EW_RIDGE,10.0,500.0,593,0.0032343627899566046,0.00438425297116673,0.29172405945393076,0.5653416059486743,69.13996627318718,593,0.6046958506313058,0.42686193507971426,1.2527750545473169,5.83021731087765,0.12257545433135293,0.7108805536667099,76.22259696458684
