fecha_hoy_simulada,fecha_ultima_cuota_visible,cuota_ultima_visible,cuota_real_hoy,retorno_acumulado_real,pred__DIARIO_EXTRA_TREES,pred__DIARIO_GRADIENT_BOOSTING,pred__DIARIO_RIDGE,pred__DIRECTO_EXTRA_TREES,pred__DIRECTO_GRADIENT_BOOSTING,pred__DIRECTO_RIDGE,pred__EW_RIDGE_HL60_A0.001,afp,modelo_ensemble,retorno_acumulado_estimado_ensemble,cuota_estimada_ensemble,error_pct_ensemble,error_abs_pct_ensemble,pred__EW_RIDGE_HL120_A0.001,pred__EW_RIDGE_HL250_A0.001
2024-04-01,2024-03-27,21.662628800000004,21.4612382,-0.009296683327741,0.0029467480460694,0.0034772436694652,0.0054926272805975,0.0050328804878364,0.0032114881636462,0.0010284819787303,0.0015460025274436,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00351931490402055,21.738866412396106,0.012936262568303603,0.012936262568303603,,
2024-04-02,2024-03-28,21.6669967,21.3454998,-0.0148380924431488,5.584137774006237e-05,0.0011719317756166,0.0041914826005691,0.0037926778334699,0.0007106411776061,0.0021599027458874,0.0004067562335055,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0022991194170373,21.71681171282185,0.01739532530514243,0.01739532530514243,,
2024-04-03,2024-03-29,21.6698466,21.3173488,-0.016266741823636,0.0004050828391395,0.0012803534812848,0.0049068307359618,0.0047120291902199,0.0031196627481097,0.0050659374521276,0.001328248176059,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0031175394560104003,21.73740320178119,0.019704814408308957,0.019704814408308957,,
2024-04-04,2024-03-29,21.6698466,21.0798805,-0.02722520887619,-0.0013209667018957,0.0002678065870791,0.0039417084170965,0.0011582979319881,-0.0023494261687233,0.0037294711899614,-0.0014620312570974,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0012398385799995502,21.696713711837354,0.0292617034445406,0.0292617034445406,,
2024-04-05,2024-03-29,21.6698466,20.6709382,-0.046096699180141,-0.0017566040683253,-0.0009862765821001,0.0033539198386685,0.0020003786819532,-0.0010632785148661,0.0021229605506935,-0.0006387687333685,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00135757555265,21.699265053973836,0.04974746883882797,0.04974746883882797,,
2024-04-08,2024-04-03,21.3173488,20.6578192,-0.0309386315431495,-0.0011246680770909,-0.0003071877400071,0.0002246393402667,-0.0005118500963884,-0.0014070012107514,-0.0021912044387244,-0.0010330990289731,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.00040422984435319997,21.308731691412554,0.03150925492718781,0.03150925492718781,,
2024-04-09,2024-04-04,21.0798805,20.6826106,-0.0188459275184221,0.0023178439611151,0.0025543671012662,0.0044124424897955,0.0057458544393584,0.0057919605815666,0.0014992371814808,0.0035090346317907,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0039607385607930996,21.163372395553264,0.023244734663875777,0.023244734663875777,,
2024-04-10,2024-04-05,20.6709382,20.7123279,0.0020023135669768,0.0023874599067994,0.0043803862279312,0.0062706087175654,0.0088283800648061,0.0080433812520146,-0.0004987878254954,0.0007306704504088,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0035006395839871,20.74329970450107,0.001495331893672347,0.001495331893672347,,
2024-04-11,2024-04-05,20.6709382,20.6877692,0.0008142349339519,0.0030256942926922,0.0058035803403988,0.007884458344213,0.0096105328691661,0.0086500224501188,0.0001226964914233,0.0022978032002336,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0050911307722233,20.776176649560743,0.0042734162734541226,0.0042734162734541226,,
2024-04-12,2024-04-05,20.6709382,20.6081078,-0.0030395524088984,0.0001525546895069,0.0029986298782329,0.0044167258124432,-0.0001120223325102,-0.0012192785695113,-0.0046884574035086,-0.002946490057058,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0007351178776926,20.6861337762195,0.003786178574798571,0.003786178574798571,,
2024-04-15,2024-04-10,20.7123279,20.5833726,-0.0062260167289065,-0.006450940471359,-0.0057108965962779,-0.0065968355304302,-0.00981206029896,-0.0095688437771123,-0.0110514550897142,-0.0067310328544629,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.00666393419244655,20.574302309902023,-0.0004406610264625632,0.0004406610264625632,,
2024-04-16,2024-04-11,20.6877692,20.5561275,-0.0063632622119548,-0.006953418063938,-0.0069723228187129,-0.0084300481773184,-0.0093276612953601,-0.0100593538317792,-0.0135186645877447,-0.0067762313181988,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.0076031397477586,20.530477199703025,-0.0012478177271946223,0.0012478177271946223,,
2024-04-17,2024-04-12,20.6081078,20.5353907,-0.0035285675281647,-0.0033311018214081,-0.0024803272286035,-0.0025828691594164,0.0033270508316089,0.0015037024862963,0.0007631705055439,-0.0011822136114847,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.0018825413854505501,20.56931218419067,0.001651854824007426,0.001651854824007426,,
2024-04-18,2024-04-12,20.6081078,20.5225202,-0.004153103275207,-0.0024252119791666,-0.0019240310757731,-0.0010144043868776,0.0042901327636778,0.0023799766282625,0.0018881138848426,-0.0009850333078283,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.00099971884735295,20.587505486224057,0.003166535376296409,0.003166535376296409,,
2024-04-19,2024-04-12,20.6081078,20.4411381,-0.0081021363834286,-0.0023766328195865,-0.0019542818385236,6.636826678829699e-05,0.004912663297431,0.0033033368049446,0.0023365619924915,-0.0018830710402496,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.0009083513867306515,20.589388396701974,0.007252546114444369,0.007252546114444369,,
2024-04-22,2024-04-17,20.5353907,20.637935,0.0049935402495164,0.0027773323903108,0.001294827244358,0.0023498294965929,-0.0010954418870847,-0.0018389430719247,-0.0021908235430706,0.0007312794576537,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0015405544771233,20.56702658808236,-0.0034358288228758527,0.0034358288228758527,,
2024-04-23,2024-04-18,20.5225202,20.8005142,0.0135458022353414,0.0035199136942571,0.0023632182163018,0.002501833440224,0.0004469574877139,-0.0008986246887778,-0.0018465100353637,0.0021390192678483,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00232042635403615,20.57014119672332,-0.01107535136206772,0.01107535136206772,,
2024-04-24,2024-04-19,20.4411381,20.9692991,0.0258381405876808,0.0046125740871034,0.003075554382107,0.0023543798862506,-0.0003457480995937,-0.0019441297731474,-0.0019907076750027,0.0026008892934141,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00247763458983235,20.4917837708121,-0.022772116841420886,0.022772116841420886,,
2024-04-25,2024-04-19,20.4411381,21.1084898,0.0326474825782816,0.0084330504894101,0.0055036823328187,0.0047976903743953,0.0037394201958977,0.0024534969990741,0.0008460113472678,0.0040097250765323,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0044037077254638,20.53115489776824,-0.027350838818974266,0.027350838818974266,,
2024-04-26,2024-04-19,20.4411381,21.167249,0.0355220387655421,0.0125138277190917,0.0098598624678938,0.0090008915136823,0.0084311741325375,0.0064941941074055,0.0059107329354625,0.0051681162076371,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0070845038606597,20.585953421785728,-0.027462027692605417,0.027462027692605417,,
2024-04-29,2024-04-24,20.9692991,21.2173671,0.011830056828175,0.0114189131292812,0.0099404831569227,0.0095319665996254,0.0142409664704412,0.0141713166555515,0.0136059828928266,0.0034264223911746,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0064791944954,21.105163267301116,-0.005288301426376596,0.005288301426376596,,
2024-04-30,2024-04-25,21.1084898,21.3106465,0.0095770328391753,0.0055986792722222,0.0062549982757886,0.0051568368410681,0.0034659502567186,0.0023487627981557,0.003467137259263,4.19816150720731e-05,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0025994092280700867,21.163359403176745,-0.00691143259418503,0.00691143259418503,,
2024-05-01,2024-04-26,21.167249,21.2301747,0.0029727859298105,0.0012127346512209,0.0005467762736095,-0.0001391839235531,-0.0025417314970108,-0.0011967810630031,-0.0024658455842578,-0.0005378058267994,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.00033849487517625,21.160083994691924,-0.0033014662525634453,0.0033014662525634453,,
2024-05-02,2024-04-26,21.167249,21.248094700000003,0.0038193768117906,0.0031925147714906,0.0023258964960228,0.001011365808454,-0.0032271006258507,-0.0013197764344582,-0.0009429938090073,0.0011669778069018,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0010891718076779001,21.1903037708569,-0.002719816998137836,0.002719816998137836,,
2024-05-03,2024-04-26,21.167249,21.3548087,0.0088608444110993,0.0065654866091735,0.005455606122025,0.0048744215861691,0.0032311224824782,0.0034303586589758,0.0025520078592984,0.0041562045427083,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0045153130644387,21.262825755947926,-0.004307364460355623,0.004307364460355623,,
2024-05-06,2024-05-01,21.2301747,21.479145000000003,0.0117271903560927,0.0059531285341203,0.0058122395832302,0.0064196113814691,0.0074850738448542,0.0092930512776451,0.0072961600444019,0.0046678676588369,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0055437395201529995,21.34786925850414,-0.006111776865227347,0.006111776865227347,,
2024-05-07,2024-05-02,21.248094700000003,21.3894996,0.0066549449254853,0.0061571731546881,0.0056446734435331,0.0076169162193082,0.0083750715032567,0.0091514355797569,0.0092335919440794,0.0039288918382995,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00577290402880385,21.37075791149804,-0.0008762097689261061,0.0008762097689261061,,
2024-05-08,2024-05-03,21.3548087,21.4624039,0.0050384530019227,0.0038147870730438,0.0031170962226219,0.0047751070031056,0.0041645532407048,0.0046471842707893,0.0051252130531975,0.0019268858205929,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0033509964118492498,21.426368587329424,-0.0016789970423852774,0.0016789970423852774,,
2024-05-09,2024-05-03,21.3548087,21.4558401,0.0047310842920358,0.0064658556325565,0.0052871069183106,0.0072527281000747,0.0057640196430491,0.0057545353923794,0.0072367243027701,0.0030844549660165,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0051685915330456,21.465182983436627,0.0004354471040557417,0.0004354471040557417,,
2024-05-10,2024-05-03,21.3548087,21.6248432,0.0126451378606824,0.0082565107704464,0.0070189635443469,0.0091898317431344,0.0079539430023887,0.0065099227563591,0.0088882622863597,0.0037109818551668,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0064504067991506,21.49255590323304,-0.006117375998682895,0.006117375998682895,,
2024-05-13,2024-05-08,21.4624039,21.6476863,0.0086328819857872,0.003153499935439,0.0021234101289637,0.0022821204250969,0.0013355580813688,0.0012447994703504,0.0039826091372882,-0.0004964469213346,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0008928367518811499,21.481566322985643,-0.007673798239323015,0.007673798239323015,,
2024-05-14,2024-05-09,21.4558401,21.7472039,0.0135796966533134,0.0012347654933508,4.177035112395977e-05,0.0018429035957647,0.0035843628562548,0.000661805492306,0.001662980074843,-0.0008604450443722,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00049122927569625,21.466379836791777,-0.01291311124407224,0.01291311124407224,,
2024-05-15,2024-05-10,21.6248432,21.8948901,0.012487808466514,0.0022598752715448,0.0010908684981867,0.0030361479506266,0.0059702130715249,0.0058120125143975,0.0066798975196236,0.0012430499175131,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00213959893406985,21.671111691460148,-0.010220576925382918,0.010220576925382918,,
2024-05-16,2024-05-10,21.6248432,21.9665086,0.0157996706306753,0.0045873839267225,0.0020373294225397,0.0046275055123594,0.0071243464934452,0.0065201760614325,0.0076578985709952,0.0017250056441517,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00317625557825555,21.693529228842902,-0.012427071417125402,0.012427071417125402,,
2024-05-17,2024-05-10,21.6248432,22.0773396,0.0209248407405793,0.0084672012965805,0.0057341389319343,0.0085135370200997,0.0090108583874304,0.005901220898595,0.0116644396951618,0.0031760582131623,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.005844797616631,21.75123603199538,-0.014770963074039023,0.014770963074039023,,
2024-05-20,2024-05-15,21.8948901,22.1264465,0.0105758192410383,0.0091475496356887,0.0073782680383158,0.0070840512278722,0.0083359803584607,0.0090449140584825,0.0112119130236238,0.0023849573267313,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00473450427730175,21.998551550829504,-0.005780184774382802,0.005780184774382802,,
2024-05-21,2024-05-16,21.9665086,22.1639021,0.0089861117027947,0.0071868232827212,0.0066788289996873,0.0059886238939272,0.0070853013773508,0.0078122887400303,0.0102756216551137,0.0031157091530793,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00455216652350325,22.06650380508717,-0.004394456105851097,0.004394456105851097,,
2024-05-22,2024-05-17,22.0773396,22.1048945,0.0012481078109611,0.0009573603346941,0.0009183423224299,-0.0013802378065831,-0.0040769291134903,-0.0017276718137715,-0.0012097855009788,0.0006236296879273,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.00037830405932790006,22.068987652810158,-0.0016243844633523352,0.0016243844633523352,,
2024-05-23,2024-05-17,22.0773396,22.1318845,0.0024706282997977,-0.0002641215384885,-0.0006669391848572,-0.0047890287601095,-0.0058795550692517,-0.0030478439437045,-0.0042807544510774,-6.566899459048425e-05,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.0024273488773499923,22.023750194507066,-0.0048859059197121635,0.0048859059197121635,,
2024-05-24,2024-05-17,22.0773396,22.163665700000003,0.003910167690676,0.0021680823643881,-0.0004470278523177,-0.0037473303240938,-0.0020594929308041,0.0001889312483878,-0.0024940447197586,0.0026670318868167,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.0005401492186385499,22.06541454226544,-0.004432983201626328,0.004432983201626328,,
2024-05-27,2024-05-22,22.1048945,22.1675638,0.0028350870437314,0.0025824484537082,-0.0001295437717273,-0.0014415313876502,0.003958084694722,0.0049139193928195,0.0048568314649053,0.0026448203675348,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0006016444899423,22.118193787976683,-0.0022271284507735523,0.0022271284507735523,,
2024-05-28,2024-05-23,22.1318845,22.2637357,0.0059575225055958,0.0045906821473991,0.0017822806630394,0.0022342194320568,0.004999398413069,0.0068410608157897,0.0087925999066097,0.0039799051863296,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.0031070623091932,22.200649644161366,-0.002833579085231186,0.002833579085231186,,
2024-05-29,2024-05-24,22.163665700000003,22.2060943,0.0019143313463709,-0.0008946787869731,-0.0007724163703487,-0.0018125458816558,-0.0031575372480557,-0.0027972832633291,0.0002209021645202,-0.0015883043029278,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.0017004250922918,22.125978046706553,-0.0036078498186620234,0.0036078498186620234,,
2024-05-30,2024-05-24,22.163665700000003,22.1653537,7.616068672233745e-05,-0.0016061593652666,-0.0017757348257048,-0.0031202969467046,-0.0017562542891224,-0.0018444871763707,-0.0011629750432592,-0.0013417194578465,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,-0.00223100820227555,22.11421838003081,-0.0023069931868126003,0.0023069931868126003,,
2024-05-31,2024-05-24,22.163665700000003,22.0537522,-0.0049591751422238,0.0007310417999848,0.0012525264832909,-0.0009203319461136,0.0001430445609838,0.0009812189086442,0.0005692835772558,0.0024824544817361,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00078106126781125,22.18097688083099,0.005768845123370392,0.005768845123370392,,
2024-06-03,2024-05-29,22.2060943,22.0419198,-0.0073932181761473,0.000314784036294,0.0026946237271243,0.0006708801858632,0.0014246921631932,0.0029850529843929,0.0032544114007768,0.0041662327553901,Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,0.00241855647062665,22.25980099305661,0.009884855540424065,0.009884855540424065,,
