fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,identificador_especifico,categoria_instrumento,estado_pareja,moneda,total_canonico,participacion_calculada_pct,estado_refinado,fila_categoria_origen,total_refinado,participacion_hoja3_refinada_pct
2026-01-30,CA-0001-en2026.XLS,3,571,Habitat,3,0.1110146688,miles_soles,2.2264231451150445e-08,"Matthews International Capital Management,LLC",FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.916595279461916e-06,pareja_exacta_original,,5140331.281444551,2.159679264267231e-06
2026-01-30,CA-0001-en2026.XLS,3,579,Habitat,3,10087.8771461198,miles_soles,0.0020231455361688,Morgan Stanley Infrastructure III Investors G,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.1741605674911039,pareja_exacta_original,,5140331.281444551,0.19624955268028707
2026-01-30,CA-0001-en2026.XLS,3,581,Habitat,3,5259.3041962568,miles_soles,0.0010547648086796,"MREP-SCIF II GP, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.0907984296558116,pareja_exacta_original,,5140331.281444551,0.10231449897483678
2026-01-30,CA-0001-en2026.XLS,3,583,Habitat,3,1795.7330646819,miles_soles,0.0003601381421818,MSIM Fund Management (Ireland) Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.0310021509062323,pareja_exacta_original,,5140331.281444551,0.03493418938121937
2026-01-30,CA-0001-en2026.XLS,3,585,Habitat,3,10035.3803236602,miles_soles,0.002012617185111,"NB Private Debt Associates III, LP",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.173254244361013,pareja_exacta_original,,5140331.281444551,0.19522827954466054
2026-01-30,CA-0001-en2026.XLS,3,591,Habitat,3,29448.8156356608,miles_soles,0.005906023540509,Ninety One Global Natural Resources,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.508414443272669,pareja_exacta_original,,5140331.281444551,0.5728972321679822
2026-01-30,CA-0001-en2026.XLS,3,593,Habitat,3,1.1700432546,miles_soles,2.3465470022887413e-07,Nomura Asset Management UK Ltd.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,2.020002764294709e-05,pareja_exacta_original,,5140331.281444551,2.276202039396945e-05
2026-01-30,CA-0001-en2026.XLS,3,595,Habitat,3,18884.4929134614,miles_soles,0.0037873258156575,NS Partners Europe S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.3260283561101082,pareja_exacta_original,,5140331.281444551,0.36737890769083703
2026-01-30,CA-0001-en2026.XLS,3,601,Habitat,3,10942.7161931127,miles_soles,0.002194585352199,"Oaktree Special Situations Fund II GP, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.1889188016945312,pareja_exacta_original,,5140331.281444551,0.21287959071068946
2026-01-30,CA-0001-en2026.XLS,3,611,Habitat,3,10361.2972256645,miles_soles,0.0020779805232942,PAI Partners VIII GP S.à r.l.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.1788809854271296,pareja_exacta_original,,5140331.281444551,0.20156866665513312
2026-01-30,CA-0001-en2026.XLS,3,635,Habitat,3,14597.8919785521,miles_soles,0.0029276387456049,"PGSF VI Feeder GP, LLC",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.2520230088385213,pareja_exacta_original,,5140331.281444551,0.2839873770635607
2026-01-30,CA-0001-en2026.XLS,3,637,Habitat,3,29429.6544655923,miles_soles,0.0059021807264926,Pictet Asset Management (Europe) S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.5080836382673556,pareja_exacta_original,,5140331.281444551,0.5725244707831727
2026-01-30,CA-0001-en2026.XLS,3,641,Habitat,3,0.0668464473,miles_soles,1.3406199292956236e-08,PIMCO Global Advisors (Ireland) Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.1540599699918189e-06,pareja_exacta_original,,5140331.281444551,1.300430724013854e-06
2026-01-30,CA-0001-en2026.XLS,3,645,Habitat,3,24617.4394056325,miles_soles,0.0049370806091318,"Platinum Equity Partners V, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.4250039086481065,pareja_exacta_original,,5140331.281444551,0.478907643452786
2026-01-30,CA-0001-en2026.XLS,3,647,Habitat,3,13805.556131085,miles_soles,0.0027687340811516,"Platinum Equity Partners VI, LP",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.2383438512873716,pareja_exacta_original,,5140331.281444551,0.26857327621898563
2026-01-30,CA-0001-en2026.XLS,3,655,Habitat,3,3816.1812454462,miles_soles,0.0007653433859377,Robeco Luxembourg S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.0658838605713453,pareja_exacta_original,,5140331.281444551,0.07423998642308838
2026-01-30,CA-0001-en2026.XLS,3,659,Habitat,3,48169.2725338731,miles_soles,0.0096604515792393,SCHRODER INVESTMENT MANAGEMENT,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.8316108254113506,pareja_exacta_original,,5140331.281444551,0.9370849833697183
2026-01-30,CA-0001-en2026.XLS,3,661,Habitat,3,0.6755508533,miles_soles,1.3548318179456102e-07,Schroder Investment Management (Europe) SA,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.166294139744575e-05,pareja_exacta_original,,5140331.281444551,1.3142165675947535e-05
2026-01-30,CA-0001-en2026.XLS,3,663,Habitat,3,8847.7999635294,miles_soles,0.0017744453805144,SPFSA RE VII L.L.C.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.1527514501193896,pareja_exacta_original,,5140331.281444551,0.17212509231589768
2026-01-30,CA-0001-en2026.XLS,3,675,Habitat,3,6076.7104246464,miles_soles,0.0012186973921409,Strategic Partners Fund Solutions GP (Offshor,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.1049104108531493,pareja_exacta_original,,5140331.281444551,0.11821631898671528
2026-01-30,CA-0001-en2026.XLS,3,687,Habitat,3,2523.9545928171,miles_soles,0.0005061845415033,Triton Fund 6 General Partner SARL,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.0435744168807489,pareja_exacta_original,,5140331.281444551,0.04910101031674773
2026-01-30,CA-0001-en2026.XLS,3,689,Habitat,3,3383.0220025032,miles_soles,0.0006784723647985,TS European VIII GP S.á.r.l,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.0584056509864886,pareja_exacta_original,,5140331.281444551,0.06581330691107701
2026-01-30,CA-0001-en2026.XLS,3,691,Habitat,3,3745.0517786102,miles_soles,0.000751078217832,UBS GLOBAL ASSET MANAGEMENT (US) INC.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.0646558570845798,pareja_exacta_original,,5140331.281444551,0.07285623384097832
2026-01-30,CA-0001-en2026.XLS,3,695,Habitat,3,0.0614374528,miles_soles,1.2321413770756852e-08,UTI International (Singapore) Private Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.0606772356433338e-06,pareja_exacta_original,,5140331.281444551,1.195204150008298e-06
2026-01-30,CA-0001-en2026.XLS,3,697,Habitat,3,533139.1754948801,miles_soles,0.1069222124175136,VAN ECK ASSOCIATES CORPORATION,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,9.204297396865313,pareja_exacta_original,,5140331.281444551,10.371689027502828
2026-01-30,CA-0001-en2026.XLS,3,699,Habitat,3,18941.527383596906,miles_soles,0.0037987642017511,Veritas Asset Management LLP,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,0.327013018744424,pareja_exacta_original,,5140331.281444551,0.36848845622015824
2026-01-30,CA-0001-en2026.XLS,3,701,Habitat,3,101.5721392446,miles_soles,2.0370511767272467e-05,"Veritas Capital Partners IX, L.L.C",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.0017535762138944,pareja_exacta_original,,5140331.281444551,0.001975984303020561
2026-01-30,CA-0001-en2026.XLS,3,705,Habitat,3,8672.169343639,miles_soles,0.0017392222805996,Vitruvian Luxcar General Partner S.à.r.l,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.1497193029207402,pareja_exacta_original,,5140331.281444551,0.16870837439881736
2026-01-30,CA-0001-en2026.XLS,3,709,Habitat,3,22488.7991013687,miles_soles,0.0045101772014771,"Warburg Pincus Global Growth GP, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,5792285.413077266,0.3882543330926968,pareja_exacta_original,,5140331.281444551,0.4374970769403179
2026-01-30,CA-0001-en2026.XLS,3,713,Habitat,3,60042.9607232,miles_soles,0.0120417453747667,WisdomTree Asset Management Inc.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,5792285.413077266,1.0366022466303328,pareja_exacta_original,,5140331.281444551,1.1680757024346209
2026-01-30,CA-0001-en2026.XLS,3,15,Integra,3,33.74736,miles_soles,9.932578460010416e-06,BANCO CITIBANK,CUENTAS CORRIENTES,pareja_exacta,,3637735.127414874,0.0009277025076859,pareja_exacta_original,,3419166.888911259,0.0009870053465201266
2026-01-30,CA-0001-en2026.XLS,3,17,Integra,3,21963.907405505,miles_soles,0.0064644533259366,BANCO CONTINENTAL,,sin_categoria_adyacente,,3637735.127414874,0.6037797320640402,pendiente_sin_categoria,,3419166.888911259,0.6423759974026542
2026-01-30,CA-0001-en2026.XLS,3,22,Integra,3,429.19570376,miles_soles,0.0001263215849268,BANCO DE CREDITO DEL PERU,,sin_categoria_adyacente,,3637735.127414874,0.0117984319563421,pendiente_sin_categoria,,3419166.888911259,0.012552639800997422
2026-01-30,CA-0001-en2026.XLS,3,35,Integra,3,110.0394,miles_soles,3.238697706109368e-05,BANCO INTERAMERICANO DE FINANZAS,,sin_categoria_adyacente,,3637735.127414874,0.003024942612526,pendiente_sin_categoria,,3419166.888911259,0.003218310295319895
2026-01-30,CA-0001-en2026.XLS,3,39,Integra,3,3474.05372488,miles_soles,0.0010224892020194,BANCO INTERNACIONAL DEL PERU,,sin_categoria_adyacente,,3637735.127414874,0.0955004584775474,pendiente_sin_categoria,,3419166.888911259,0.10160526928787084
2026-01-30,CA-0001-en2026.XLS,3,49,Integra,3,119.56092,miles_soles,3.5189366476400785e-05,Banco Pichincha,CUENTAS CORRIENTES,pareja_exacta,,3637735.127414874,0.0032866856934953,pareja_exacta_original,,3419166.888911259,0.003496785149263976
2026-01-30,CA-0001-en2026.XLS,3,53,Integra,3,36.29366904,miles_soles,1.0682012321599408e-05,BANCO SANTANDER PERÚ,CUENTAS CORRIENTES,pareja_exacta,,3637735.127414874,0.0009976996061775,pareja_exacta_original,,3419166.888911259,0.0010614769684891496
2026-01-30,CA-0001-en2026.XLS,3,55,Integra,3,17037.6605884,miles_soles,0.0050145522662901,BANCO SCOTIABANK DEL PERU S.A.A,,sin_categoria_adyacente,,3637735.127414874,0.4683590198747557,pendiente_sin_categoria,,3419166.888911259,0.4982985955922491
2026-01-30,CA-0001-en2026.XLS,3,63,Integra,3,186555.9479912,miles_soles,0.0549074532231326,CONSORCIO CREDICORP,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,5.1283543594273295,pareja_exacta_original,,3419166.888911259,5.45618140478085
2026-01-30,CA-0001-en2026.XLS,3,77,Integra,3,14940.68248016,miles_soles,0.0043973662230258,Intercorp Financial Services Inc.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,0.4107138633476449,pareja_exacta_original,,3419166.888911259,0.43696850623508043
2026-01-30,CA-0001-en2026.XLS,3,90,Integra,3,37889.073623852,miles_soles,0.0111515744208145,AENZA S.A.A. (antes GRANA & MONTERO S.A.A.),ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,1.0415566910936025,pareja_exacta_original,,3419166.888911259,1.1081375918423433
2026-01-30,CA-0001-en2026.XLS,3,93,Integra,3,8226.931243227,miles_soles,0.0024213639247177,ALICORP S.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,0.2261553124422612,pareja_exacta_original,,3419166.888911259,0.24061215818121834
2026-01-30,CA-0001-en2026.XLS,3,98,Integra,3,54526.48989672301,miles_soles,0.0160483261223445,CEMENTOS PACASMAYO S.A.A.,,sin_categoria_adyacente,,3637735.127414874,1.4989131420206452,pendiente_sin_categoria,,3419166.888911259,1.5947302857183872
2026-01-30,CA-0001-en2026.XLS,3,101,Integra,3,181032.76964112,miles_soles,0.0532818622936258,CIA MINERA BUENAVENTURA,,sin_categoria_adyacente,,3637735.127414874,4.976524219061805,pendiente_sin_categoria,,3419166.888911259,5.294645611719906
2026-01-30,CA-0001-en2026.XLS,3,107,Integra,3,60.654952,miles_soles,1.7852065160894534e-05,EDITORA EL COMERCIO,ACCIONES DEL TRABAJO,pareja_exacta,,3637735.127414874,0.0016673823100227,pareja_exacta_original,,3419166.888911259,0.0017739687465011082
2026-01-30,CA-0001-en2026.XLS,3,111,Integra,3,33661.970697473305,miles_soles,0.0099074465401508,Engie Energía Perú S.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,0.925355187181946,pareja_exacta_original,,3419166.888911259,0.9845079749292978
2026-01-30,CA-0001-en2026.XLS,3,114,Integra,3,98705.66112,miles_soles,0.0290512124065882,Ferreycorp S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,2.713382301425128,pareja_exacta_original,,3419166.888911259,2.8868336740190577
2026-01-30,CA-0001-en2026.XLS,3,116,Integra,3,4.2925394328,miles_soles,1.2633872607805356e-06,Fossal S.A.A.,,sin_categoria_adyacente,,3637735.127414874,0.0001180003293931,pendiente_sin_categoria,,3419166.888911259,0.00012554343125868427
2026-01-30,CA-0001-en2026.XLS,3,123,Integra,3,66508.0310999104,miles_soles,0.0195747530212933,HOCHSCHILD MINING PLC,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,3637735.127414874,1.8282813006007328,pareja_exacta_heuristica,124.0,3419166.888911259,1.9451531107066866
2026-01-30,CA-0001-en2026.XLS,3,125,Integra,3,50354.275000320005,miles_soles,0.0148203529768734,HudBay Minerals Inc.,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,3637735.127414874,1.3842204898547368,pareja_exacta_heuristica,126.0,3419166.888911259,1.472705973014203
2026-01-30,CA-0001-en2026.XLS,3,131,Integra,3,82732.80829786921,miles_soles,0.0243500561121103,InRetail Peru Corp.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,2.274294455205775,pareja_exacta_original,,3419166.888911259,2.4196773946946246
2026-01-30,CA-0001-en2026.XLS,3,137,Integra,3,17336.981361334398,miles_soles,0.0051026488481229,Inversiones Portuarias Chancay S.A.A,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,0.4765872377754666,pareja_exacta_original,,3419166.888911259,0.5070527974975475
2026-01-30,CA-0001-en2026.XLS,3,148,Integra,3,205975.54839,miles_soles,0.06062306192921,MINSUR,ACCIONES DEL TRABAJO,pareja_exacta,,3637735.127414874,5.662192028158323,pareja_exacta_original,,3419166.888911259,6.024144333463271
2026-01-30,CA-0001-en2026.XLS,3,153,Integra,3,32637.8866159038,miles_soles,0.00960603643015,Nexa Resources Perú S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,0.8972034926330009,pareja_exacta_original,,3419166.888911259,0.9545566998133995
2026-01-30,CA-0001-en2026.XLS,3,155,Integra,3,40739.3832352,miles_soles,0.0119904822301968,Nexa Resources S.A. Peru,ACCIONES DEL EXTRANJERO - LIMITE LOCAL,sin_categoria_adyacente,,3637735.127414874,1.1199106534221777,pareja_exacta_heuristica,156.0,3419166.888911259,1.1915002852689756
2026-01-30,CA-0001-en2026.XLS,3,162,Integra,3,25431.657862611,miles_soles,0.0074850873398252,Orygen Perú S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,0.6991069160300243,pareja_exacta_original,,3419166.888911259,0.7437969157074115
2026-01-30,CA-0001-en2026.XLS,3,166,Integra,3,2201.648196279,miles_soles,0.0006479927156044,Pluz Energía Perú S.A.A,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,0.0605224987296857,pareja_exacta_original,,3419166.888911259,0.06439136397287865
2026-01-30,CA-0001-en2026.XLS,3,176,Integra,3,23486.4603979522,miles_soles,0.0069125736250357,SOCIEDAD MINERA CERRO VERDE,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,0.645634153541098,pareja_exacta_original,,3419166.888911259,0.6869059382307843
2026-01-30,CA-0001-en2026.XLS,3,180,Integra,3,11017.5556796112,miles_soles,0.0032427050953103,UNACEM CORP S.A.A.,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,0.30286855127467,pareja_exacta_original,,3419166.888911259,0.3222292458242494
2026-01-30,CA-0001-en2026.XLS,3,182,Integra,3,29745.31944,miles_soles,0.008754691304916,VOLCAN CIA MINERA,ACCIONES DEL CAPITAL SOCIAL,pareja_exacta,,3637735.127414874,0.8176878854051769,pareja_exacta_original,,3419166.888911259,0.869958104018479
2026-01-30,CA-0001-en2026.XLS,3,186,Integra,3,10582.0109396048,miles_soles,0.0031145148516006,AC CAPITALES SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3637735.127414874,0.2908955866483005,pareja_exacta_original,,3419166.888911259,0.30949091645463245
2026-01-30,CA-0001-en2026.XLS,3,190,Integra,3,33334.827152,miles_soles,0.0098111611141768,BlackRock Institutional Trust Company PE,FONDOS MUTUOS DEL EXT - ETF DEL MERCADO LOCAL,sin_categoria_adyacente,,3637735.127414874,0.9163621315026615,pareja_exacta_heuristica,191.0,3419166.888911259,0.9749400434389025
2026-01-30,CA-0001-en2026.XLS,3,192,Integra,3,27631.7220161843,miles_soles,0.0081326138373771,"Carlyle Peru GP, L.P.",Fondo Mutuo Alternativo Extranj-Límite Local,sin_categoria_adyacente,,3637735.127414874,0.7595858700086434,pareja_exacta_heuristica,193.0,3419166.888911259,0.8081419513565444
2026-01-30,CA-0001-en2026.XLS,3,196,Integra,3,5186.764007,miles_soles,0.0015265769071443,Credicorp Capital S.A. Sociedad Admin. Fondos,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3637735.127414874,0.1425822338715994,pareja_exacta_original,,3419166.888911259,0.15169671956701664
2026-01-30,CA-0001-en2026.XLS,3,201,Integra,3,46161.808,miles_soles,0.0135864191988924,Enfoca SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3637735.127414874,1.2689711148047356,pareja_exacta_original,,3419166.888911259,1.3500893492420012
2026-01-30,CA-0001-en2026.XLS,3,203,Integra,3,0.20208,miles_soles,5.9476517724613286e-08,Faro Capital SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3637735.127414874,5.555104836442737e-06,pareja_exacta_original,,3419166.888911259,5.910211655809141e-06
2026-01-30,CA-0001-en2026.XLS,3,207,Integra,3,14304.6788767808,miles_soles,0.004210176597188,Larráin Vial S.A. SAF - Perú,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3637735.127414874,0.3932303583341512,pareja_exacta_original,,3419166.888911259,0.4183673784152647
2026-01-30,CA-0001-en2026.XLS,3,210,Integra,3,23235.5848112,miles_soles,0.0068387355100212,Macrocapitales SAFI S.A.,,sin_categoria_adyacente,,3637735.127414874,0.6387376759811585,pendiente_sin_categoria,,3419166.888911259,0.679568607386659
2026-01-30,CA-0001-en2026.XLS,3,213,Integra,3,18366.4301408,miles_soles,0.0054056379048256,SIGMA SAFI SA,,sin_categoria_adyacente,,3637735.127414874,0.5048864058954163,pendiente_sin_categoria,,3419166.888911259,0.537160973346004
2026-01-30,CA-0001-en2026.XLS,3,218,Integra,3,887.6709315600001,miles_soles,0.0002612607674908,W Capital SAFI S.A.,FONDO DE INVERSION ALTERNATIVO,pareja_exacta,,3637735.127414874,0.0244017472539518,pareja_exacta_original,,3419166.888911259,0.02596161463889979
2026-01-30,CA-0001-en2026.XLS,3,252,Integra,3,32198.5261908,miles_soles,0.0094767231477313,REPUBLICA DE COLOMBIA,TIT. DEUDA EMITIDOS POR ESTADOS DEL EXTRANJER,pareja_exacta,,3637735.127414874,0.8851256362274407,pareja_exacta_original,,3419166.888911259,0.9417067735191116
2026-01-30,CA-0001-en2026.XLS,3,267,Integra,3,45.6337137465,miles_soles,1.343098963026344e-05,BROWN BROTHERS HARRIMAN & CO.,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,3637735.127414874,0.0012544539981097,pareja_exacta_original,,3419166.888911259,0.0013346442343746146
2026-01-30,CA-0001-en2026.XLS,3,269,Integra,3,21312.98829288,miles_soles,0.0062728737429035,CITIBANK N.A.,DEPÓSITOS OVERNIGHT - CMS,pareja_exacta,,3637735.127414874,0.585886205190148,pareja_exacta_original,,3419166.888911259,0.6233386373154352
2026-01-30,CA-0001-en2026.XLS,3,277,Integra,3,13066.64206976,miles_soles,0.0038457955693945,INTL FCStone Financial Inc.,CUENTAS CORRIENTES DEL EXTERIOR,pareja_exacta,,3637735.127414874,0.3591971820951599,pareja_exacta_original,,3419166.888911259,0.3821586513409621
2026-01-30,CA-0001-en2026.XLS,3,281,Integra,3,23879.12,miles_soles,0.0070281418444584,JP Morgan Chase Bank N.A,DEPÓSITOS OVERNIGHT - CMS,pareja_exacta,,3637735.127414874,0.6564282215063166,pareja_exacta_original,,3419166.888911259,0.6983900106614468
2026-01-30,CA-0001-en2026.XLS,3,287,Integra,3,1616.64,miles_soles,0.0004758121417969,The Bank of Nova Scotia,DEPÓSITOS OVERNIGHT - CMS,pareja_exacta,,3637735.127414874,0.0444408386915419,pareja_exacta_original,,3419166.888911259,0.047281693246473126
2026-01-30,CA-0001-en2026.XLS,3,290,Integra,3,10021.78558756,miles_soles,0.0029496284052394,Auna S.A.A.,ACCIONES EN EL EXTRANJERO,pareja_exacta,,3637735.127414874,0.275495197878299,pareja_exacta_original,,3419166.888911259,0.2931060668627136
2026-01-30,CA-0001-en2026.XLS,3,313,Integra,3,16.0866531965,miles_soles,4.73465020769665e-06,ALLIANZ GLOBAL INVESTORS,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.0004422161766332,pareja_exacta_original,,3419166.888911259,0.0004704845864257406
2026-01-30,CA-0001-en2026.XLS,3,325,Integra,3,775.0872204944,miles_soles,0.0002281249446152,APAX VIII GP L.P. INC.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.0213068624665152,pareja_exacta_original,,3419166.888911259,0.022668891156149604
2026-01-30,CA-0001-en2026.XLS,3,329,Integra,3,72.8262637556,miles_soles,2.1434345640723005e-05,Apollo Credit Opportunity Advisors III LP,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.0020019671912548,pareja_exacta_original,,3419166.888911259,0.0021299417700780775
2026-01-30,CA-0001-en2026.XLS,3,337,Integra,3,16837.0967670206,miles_soles,0.004955521992749,Arias Resource Capital GP II Ltd.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.4628455942306537,pareja_exacta_original,,3419166.888911259,0.492432727446712
2026-01-30,CA-0001-en2026.XLS,3,349,Integra,3,10692.4470238362,miles_soles,0.0031470185814166,"ASSF Operating Manager IV, LP",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.2939314339643716,pareja_exacta_original,,3419166.888911259,0.31272082853027744
2026-01-30,CA-0001-en2026.XLS,3,351,Integra,3,7915.6420377584,miles_soles,0.0023297447741509,"Avenue Europe Capital Partners III, LLC",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.2175980867354568,pareja_exacta_original,,3419166.888911259,0.23150791683873967
2026-01-30,CA-0001-en2026.XLS,3,357,Integra,3,29844.0091805978,miles_soles,0.0087837378315684,Baillie Gifford & Co Ltd,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,0.8204008300573055,pareja_exacta_original,,3419166.888911259,0.8728444720667268
2026-01-30,CA-0001-en2026.XLS,3,365,Integra,3,151310.50807123203,miles_soles,0.0445339574189374,BlackRock Asset Management (Deutschland) AG,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,4.159470186020926,pareja_exacta_original,,3419166.888911259,4.425361878706447
2026-01-30,CA-0001-en2026.XLS,3,369,Integra,3,229263.815072,miles_soles,0.0674773028540294,BlackRock Fund Advisors,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,6.302377909381336,pareja_exacta_original,,3419166.888911259,6.705253721762697
2026-01-30,CA-0001-en2026.XLS,3,379,Integra,3,2.9351327846,miles_soles,8.638731051432869e-07,BNP PARIBAS ASSET MANAGEMENT S.A.S,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,8.068572014713527e-05,pareja_exacta_original,,3419166.888911259,8.584350749648881e-05
2026-01-30,CA-0001-en2026.XLS,3,381,Integra,3,45508.2588489855,miles_soles,0.013394065538638,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,1.2510052891433456,pareja_exacta_original,,3419166.888911259,1.330975068709687
2026-01-30,CA-0001-en2026.XLS,3,393,Integra,3,22500.907781445203,miles_soles,0.0066225041591598,Carlyle Realty VIII LLC,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.6185416747875013,pareja_exacta_original,,3419166.888911259,0.6580815886588679
2026-01-30,CA-0001-en2026.XLS,3,397,Integra,3,0.05776768,miles_soles,1.700227852053537e-08,Carne Global Fund Managers (Ireland) Limited,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,1.5880122652319693e-06,pareja_exacta_original,,3419166.888911259,1.689525018136642e-06
2026-01-30,CA-0001-en2026.XLS,3,411,Integra,3,203.4945599829,miles_soles,5.989285334365267e-05,"Coller International General Partner VI, L.P.",Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,0.0055939905698277,pareja_exacta_original,,3419166.888911259,0.0059515831368996824
2026-01-30,CA-0001-en2026.XLS,3,413,Integra,3,55701.8432828948,miles_soles,0.0163942580626916,Coller International General Partner VII L.P.,Fondo Mutuo Alternativo Extranjero,pareja_exacta,,3637735.127414874,1.5312231740874125,pareja_exacta_original,,3419166.888911259,1.6291057176396424
2026-01-30,CA-0001-en2026.XLS,3,445,Integra,3,0.0656167896,miles_soles,1.931244135825723e-08,Eastspring Investments (Luxembourg) S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,1.8037813997367649e-06,pareja_exacta_original,,3419166.888911259,1.919087068045804e-06
2026-01-30,CA-0001-en2026.XLS,3,459,Integra,3,0.0878788044,miles_soles,2.586463414249022e-08,FIL Investment Management (Luxembourg) S.A.,FONDOS MUTUOS DEL EXTRANJERO,pareja_exacta,,3637735.127414874,2.415755994374729e-06,pareja_exacta_original,,3419166.888911259,2.5701817798072627e-06
