afp,modelo,segmento,fecha_hoy_simulada,fecha_ultima_cuota_visible,cuota_ultima_visible,cuota_real_hoy,retorno_acumulado_real,pred_original,metodo_calibracion,nombre_calibracion,ventana_calibracion,vida_media_calibracion,n_historial_calibracion,intercepto_calibracion,pendiente_calibracion,escala_magnitud,pred_calibrada
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-04-30,2024-04-25,51.8250605,51.6493769,-0.0033899352611465,0.00132435882468,IDENTIDAD,IDENTIDAD_EW,,,637,0.0,1.0,1.0,0.00132435882468
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-01,2024-04-26,51.9757161,51.559443300000005,-0.0080089863350626,-0.0003219573162319,IDENTIDAD,IDENTIDAD_EW,,,638,0.0,1.0,1.0,-0.0003219573162319
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-02,2024-04-26,51.9757161,51.664244200000006,-0.0059926427834247,-6.111709505929319e-06,IDENTIDAD,IDENTIDAD_EW,,,638,0.0,1.0,1.0,-6.111709505929319e-06
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-03,2024-04-26,51.9757161,51.8562122,-0.0022992256570371,0.000691144955442,IDENTIDAD,IDENTIDAD_EW,,,638,0.0,1.0,1.0,0.000691144955442
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-06,2024-05-01,51.559443300000005,52.102601400000005,0.0105345997791252,0.000171188052257,IDENTIDAD,IDENTIDAD_EW,,,641,0.0,1.0,1.0,0.000171188052257
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-07,2024-05-02,51.664244200000006,51.9165093,0.004882779258774,0.0010521552631639,IDENTIDAD,IDENTIDAD_EW,,,642,0.0,1.0,1.0,0.0010521552631639
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-08,2024-05-03,51.8562122,52.055003000000006,0.0038335002030867,2.968279722792566e-05,IDENTIDAD,IDENTIDAD_EW,,,643,0.0,1.0,1.0,2.968279722792566e-05
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-09,2024-05-03,51.8562122,52.152689200000005,0.0057172899334905,0.0011871160999734,IDENTIDAD,IDENTIDAD_EW,,,643,0.0,1.0,1.0,0.0011871160999734
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-10,2024-05-03,51.8562122,52.50317700000001,0.012476129137716,0.0014579847811804,IDENTIDAD,IDENTIDAD_EW,,,643,0.0,1.0,1.0,0.0014579847811804
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-13,2024-05-08,52.055003000000006,52.5774594,0.0100366222243806,0.0001521040232626,IDENTIDAD,IDENTIDAD_EW,,,646,0.0,1.0,1.0,0.0001521040232626
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-14,2024-05-09,52.152689200000005,52.83639530000001,0.0131096998158246,0.0013853140404966,IDENTIDAD,IDENTIDAD_EW,,,647,0.0,1.0,1.0,0.0013853140404966
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-15,2024-05-10,52.50317700000001,53.05524749999999,0.010514992264182,0.0015208613112218,IDENTIDAD,IDENTIDAD_EW,,,648,0.0,1.0,1.0,0.0015208613112218
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-16,2024-05-10,52.50317700000001,51.90365439999999,-0.0114187870954935,0.0013889493688925,IDENTIDAD,IDENTIDAD_EW,,,648,0.0,1.0,1.0,0.0013889493688925
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-17,2024-05-10,52.50317700000001,52.1585406,-0.0065641056349791,0.0029756888654335,IDENTIDAD,IDENTIDAD_EW,,,648,0.0,1.0,1.0,0.0029756888654335
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-20,2024-05-15,53.05524749999999,52.247391500000006,-0.01522669364609,0.0016955491475283,IDENTIDAD,IDENTIDAD_EW,,,651,0.0,1.0,1.0,0.0016955491475283
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-21,2024-05-16,51.90365439999999,52.385301600000005,0.0092796394698562,0.0016102640705981,IDENTIDAD,IDENTIDAD_EW,,,652,0.0,1.0,1.0,0.0016102640705981
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-22,2024-05-17,52.1585406,52.3123542,0.0029489628779988,-0.0019483240141582,IDENTIDAD,IDENTIDAD_EW,,,653,0.0,1.0,1.0,-0.0019483240141582
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-23,2024-05-17,52.1585406,52.394239000000006,0.0045188841039007,-0.0022229889239827,IDENTIDAD,IDENTIDAD_EW,,,653,0.0,1.0,1.0,-0.0022229889239827
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-24,2024-05-17,52.1585406,52.4706662,0.0059841705003531,-0.0014595786815525,IDENTIDAD,IDENTIDAD_EW,,,653,0.0,1.0,1.0,-0.0014595786815525
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-27,2024-05-22,52.3123542,52.4608287,0.0028382301326441,0.0006021396908517,IDENTIDAD,IDENTIDAD_EW,,,656,0.0,1.0,1.0,0.0006021396908517
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-28,2024-05-23,52.394239000000006,52.606267,0.0040467807920636,0.0009268120487535,IDENTIDAD,IDENTIDAD_EW,,,657,0.0,1.0,1.0,0.0009268120487535
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-29,2024-05-24,52.4706662,52.5528316,0.001565930184435,-0.0005751114975758,IDENTIDAD,IDENTIDAD_EW,,,658,0.0,1.0,1.0,-0.0005751114975758
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-30,2024-05-24,52.4706662,52.4464461,-0.0004615931482111,7.303787720891464e-05,IDENTIDAD,IDENTIDAD_EW,,,658,0.0,1.0,1.0,7.303787720891464e-05
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-05-31,2024-05-24,52.4706662,52.1919392,-0.0053120537661478,0.0009317989994306,IDENTIDAD,IDENTIDAD_EW,,,658,0.0,1.0,1.0,0.0009317989994306
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-03,2024-05-29,52.5528316,52.2262003,-0.0062152940204271,0.0001634771589704,IDENTIDAD,IDENTIDAD_EW,,,661,0.0,1.0,1.0,0.0001634771589704
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-04,2024-05-30,52.4464461,51.8900606,-0.0106086406491516,-0.0015072384472936,IDENTIDAD,IDENTIDAD_EW,,,662,0.0,1.0,1.0,-0.0015072384472936
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-05,2024-05-31,52.1919392,51.9581545,-0.004479325803629,-0.0018096693415934,IDENTIDAD,IDENTIDAD_EW,,,663,0.0,1.0,1.0,-0.0018096693415934
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-06,2024-05-31,52.1919392,51.9623329,-0.0043992674638921,-0.000974784131033,IDENTIDAD,IDENTIDAD_EW,,,663,0.0,1.0,1.0,-0.000974784131033
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-07,2024-05-31,52.1919392,51.572238000000006,-0.0118735040218623,-0.0035274659996924,IDENTIDAD,IDENTIDAD_EW,,,663,0.0,1.0,1.0,-0.0035274659996924
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-10,2024-06-05,51.9581545,51.8652967,-0.0017871650926323,-0.0005382106290152,IDENTIDAD,IDENTIDAD_EW,,,666,0.0,1.0,1.0,-0.0005382106290152
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-11,2024-06-06,51.9623329,51.7931206,-0.0032564415521073,-0.0028908048427863,IDENTIDAD,IDENTIDAD_EW,,,667,0.0,1.0,1.0,-0.0028908048427863
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-12,2024-06-07,51.572238000000006,52.169290700000005,0.0115770174643186,0.001736498258837,IDENTIDAD,IDENTIDAD_EW,,,668,0.0,1.0,1.0,0.001736498258837
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-13,2024-06-07,51.572238000000006,51.907853800000005,0.0065076834555832,0.0005344199438628,IDENTIDAD,IDENTIDAD_EW,,,668,0.0,1.0,1.0,0.0005344199438628
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-14,2024-06-07,51.572238000000006,51.9768251,0.0078450560939393,0.0003771965597119,IDENTIDAD,IDENTIDAD_EW,,,668,0.0,1.0,1.0,0.0003771965597119
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-17,2024-06-12,52.169290700000005,52.174434600000005,9.860015213902784e-05,-0.0027950406069634,IDENTIDAD,IDENTIDAD_EW,,,671,0.0,1.0,1.0,-0.0027950406069634
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-18,2024-06-13,51.907853800000005,52.373774700000006,0.0089759230230397,0.0007741250488819,IDENTIDAD,IDENTIDAD_EW,,,672,0.0,1.0,1.0,0.0007741250488819
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-19,2024-06-14,51.9768251,52.2724564,0.0056877521747669,0.0010000725634333,IDENTIDAD,IDENTIDAD_EW,,,673,0.0,1.0,1.0,0.0010000725634333
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-20,2024-06-14,51.9768251,52.0878603,0.0021362443701857,0.0010327917466936,IDENTIDAD,IDENTIDAD_EW,,,673,0.0,1.0,1.0,0.0010327917466936
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-21,2024-06-14,51.9768251,51.990500700000005,0.0002631095680372,0.0004953611227629,IDENTIDAD,IDENTIDAD_EW,,,673,0.0,1.0,1.0,0.0004953611227629
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-24,2024-06-19,52.2724564,52.1036384,-0.0032295784745253,-0.0008148814137385,IDENTIDAD,IDENTIDAD_EW,,,676,0.0,1.0,1.0,-0.0008148814137385
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-25,2024-06-20,52.0878603,52.0363856,-0.0009882283454057,-0.0004224658350439,IDENTIDAD,IDENTIDAD_EW,,,677,0.0,1.0,1.0,-0.0004224658350439
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-26,2024-06-21,51.990500700000005,52.0357778,0.0008708725515311,0.0002567708026419,IDENTIDAD,IDENTIDAD_EW,,,678,0.0,1.0,1.0,0.0002567708026419
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-27,2024-06-21,51.990500700000005,52.058994000000006,0.00131741951083,-0.0004821528881095,IDENTIDAD,IDENTIDAD_EW,,,678,0.0,1.0,1.0,-0.0004821528881095
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-06-28,2024-06-21,51.990500700000005,52.1705805,0.003463705822706,-0.0009001285588206,IDENTIDAD,IDENTIDAD_EW,,,678,0.0,1.0,1.0,-0.0009001285588206
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-01,2024-06-26,52.0357778,52.13101,0.0018301292692506,-0.0008457004894503,IDENTIDAD,IDENTIDAD_EW,,,681,0.0,1.0,1.0,-0.0008457004894503
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-02,2024-06-27,52.058994000000006,51.9578333,-0.0019431935238704,0.0016554376884065,IDENTIDAD,IDENTIDAD_EW,,,682,0.0,1.0,1.0,0.0016554376884065
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-03,2024-06-28,52.1705805,52.1125422,-0.001112471807746,0.0041282533428619,IDENTIDAD,IDENTIDAD_EW,,,683,0.0,1.0,1.0,0.0041282533428619
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-04,2024-06-28,52.1705805,52.06252500000001,-0.0020711960450582,0.0041886298526667,IDENTIDAD,IDENTIDAD_EW,,,683,0.0,1.0,1.0,0.0041886298526667
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-05,2024-06-28,52.1705805,52.1894909,0.0003624724858102,0.0042490099928076,IDENTIDAD,IDENTIDAD_EW,,,683,0.0,1.0,1.0,0.0042490099928076
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-08,2024-07-03,52.1125422,52.0777672,-0.0006673057680921,0.0001032570499566,IDENTIDAD,IDENTIDAD_EW,,,686,0.0,1.0,1.0,0.0001032570499566
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-09,2024-07-04,52.06252500000001,52.0752146,0.000243737698085,5.5063253961984415e-05,IDENTIDAD,IDENTIDAD_EW,,,687,0.0,1.0,1.0,5.5063253961984415e-05
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-10,2024-07-05,52.1894909,52.3855933,0.0037575074333593,0.0003706417899982,IDENTIDAD,IDENTIDAD_EW,,,688,0.0,1.0,1.0,0.0003706417899982
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-11,2024-07-05,52.1894909,52.1015743,-0.0016845651966304,0.0014877948421765,IDENTIDAD,IDENTIDAD_EW,,,688,0.0,1.0,1.0,0.0014877948421765
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-12,2024-07-05,52.1894909,52.15868639999999,-0.0005902433510805,0.0015742415350012,IDENTIDAD,IDENTIDAD_EW,,,688,0.0,1.0,1.0,0.0015742415350012
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-15,2024-07-10,52.3855933,52.0769804,-0.0058911788634834,0.0013083625510033,IDENTIDAD,IDENTIDAD_EW,,,691,0.0,1.0,1.0,0.0013083625510033
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-16,2024-07-11,52.1015743,52.1247801,0.0004453953707115,0.0009903984155603,IDENTIDAD,IDENTIDAD_EW,,,692,0.0,1.0,1.0,0.0009903984155603
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-17,2024-07-12,52.15868639999999,51.7979951,-0.0069152680961688,-0.0015855843591152,IDENTIDAD,IDENTIDAD_EW,,,693,0.0,1.0,1.0,-0.0015855843591152
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-18,2024-07-12,52.15868639999999,51.7079621,-0.0086414043586801,-0.0036279064036733,IDENTIDAD,IDENTIDAD_EW,,,693,0.0,1.0,1.0,-0.0036279064036733
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-19,2024-07-12,52.15868639999999,51.5805883,-0.0110834482211957,-0.0032670462648005,IDENTIDAD,IDENTIDAD_EW,,,693,0.0,1.0,1.0,-0.0032670462648005
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-22,2024-07-17,51.7979951,51.849582,0.0009959246472841,-0.0018543235027868,IDENTIDAD,IDENTIDAD_EW,,,696,0.0,1.0,1.0,-0.0018543235027868
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-23,2024-07-18,51.7079621,51.6664516,-0.0008027873912285,0.0011880714650698,IDENTIDAD,IDENTIDAD_EW,,,697,0.0,1.0,1.0,0.0011880714650698
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-24,2024-07-19,51.5805883,51.4879994,-0.0017950338111983,0.000469594771419,IDENTIDAD,IDENTIDAD_EW,,,698,0.0,1.0,1.0,0.000469594771419
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-25,2024-07-19,51.5805883,51.1795241,-0.0077754871206073,0.0001442858458835,IDENTIDAD,IDENTIDAD_EW,,,698,0.0,1.0,1.0,0.0001442858458835
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-26,2024-07-19,51.5805883,51.40229059999999,-0.0034566821720412,-0.0005577445288285,IDENTIDAD,IDENTIDAD_EW,,,698,0.0,1.0,1.0,-0.0005577445288285
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-29,2024-07-24,51.4879994,51.29928880000001,-0.0036651375504792,-0.0009355833844472,IDENTIDAD,IDENTIDAD_EW,,,701,0.0,1.0,1.0,-0.0009355833844472
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-30,2024-07-25,51.1795241,51.1160406,-0.0012404081733148,-0.0015014864512186,IDENTIDAD,IDENTIDAD_EW,,,702,0.0,1.0,1.0,-0.0015014864512186
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-07-31,2024-07-26,51.40229059999999,51.6106837,0.0040541597965286,0.0023158302813122,IDENTIDAD,IDENTIDAD_EW,,,703,0.0,1.0,1.0,0.0023158302813122
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-01,2024-07-26,51.40229059999999,50.9833896,-0.0081494617284622,4.289043313443486e-05,IDENTIDAD,IDENTIDAD_EW,,,703,0.0,1.0,1.0,4.289043313443486e-05
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-02,2024-07-26,51.40229059999999,50.2275576,-0.0228537091691395,-0.000748026579542,IDENTIDAD,IDENTIDAD_EW,,,703,0.0,1.0,1.0,-0.000748026579542
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-05,2024-07-31,51.6106837,49.5688409,-0.0395624055644898,-0.0033122443265172,IDENTIDAD,IDENTIDAD_EW,,,706,0.0,1.0,1.0,-0.0033122443265172
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-06,2024-08-01,50.9833896,49.5899726,-0.0273308034426961,0.0009465154098819,IDENTIDAD,IDENTIDAD_EW,,,707,0.0,1.0,1.0,0.0009465154098819
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-07,2024-08-02,50.2275576,49.5090258,-0.0143055293614354,4.726608745886374e-05,IDENTIDAD,IDENTIDAD_EW,,,708,0.0,1.0,1.0,4.726608745886374e-05
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-08,2024-08-02,50.2275576,49.9800084,-0.0049285534043167,0.000327517639981,IDENTIDAD,IDENTIDAD_EW,,,708,0.0,1.0,1.0,0.000327517639981
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-09,2024-08-02,50.2275576,50.1252645,-0.0020365931549893,0.0019369334754921,IDENTIDAD,IDENTIDAD_EW,,,708,0.0,1.0,1.0,0.0019369334754921
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-12,2024-08-07,49.5090258,50.2732539,0.0154361368993045,0.0014651000835836,IDENTIDAD,IDENTIDAD_EW,,,711,0.0,1.0,1.0,0.0014651000835836
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-13,2024-08-08,49.9800084,50.5786099,0.0119768187153805,0.0030612309937576,IDENTIDAD,IDENTIDAD_EW,,,712,0.0,1.0,1.0,0.0030612309937576
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-14,2024-08-09,50.1252645,50.1628589,0.0007500090099274,0.0010745980140618,IDENTIDAD,IDENTIDAD_EW,,,713,0.0,1.0,1.0,0.0010745980140618
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-15,2024-08-09,50.1252645,50.654276200000005,0.0105537936862158,0.0026931969880235,IDENTIDAD,IDENTIDAD_EW,,,713,0.0,1.0,1.0,0.0026931969880235
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-16,2024-08-09,50.1252645,50.6471294,0.0104112148874544,0.0019605759411043,IDENTIDAD,IDENTIDAD_EW,,,713,0.0,1.0,1.0,0.0019605759411043
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-19,2024-08-14,50.1628589,50.7643595,0.011990955324119,0.0006354760808029,IDENTIDAD,IDENTIDAD_EW,,,716,0.0,1.0,1.0,0.0006354760808029
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-20,2024-08-15,50.654276200000005,50.8280166,0.0034299256259038,-4.45572487385304e-05,IDENTIDAD,IDENTIDAD_EW,,,717,0.0,1.0,1.0,-4.45572487385304e-05
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-21,2024-08-16,50.6471294,50.8307897,0.0036262726471523,0.0019782066967228,IDENTIDAD,IDENTIDAD_EW,,,718,0.0,1.0,1.0,0.0019782066967228
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-22,2024-08-16,50.6471294,50.4647488,-0.0036010056672628,0.000403646497016,IDENTIDAD,IDENTIDAD_EW,,,718,0.0,1.0,1.0,0.000403646497016
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-23,2024-08-16,50.6471294,50.7664596,0.0023561098410447,0.002251230312289,IDENTIDAD,IDENTIDAD_EW,,,718,0.0,1.0,1.0,0.002251230312289
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-26,2024-08-21,50.8307897,50.5466947,-0.0055890337662802,0.0001403978742937,IDENTIDAD,IDENTIDAD_EW,,,721,0.0,1.0,1.0,0.0001403978742937
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-27,2024-08-22,50.4647488,50.5609628,0.0019065585837216,0.0039925981797472,IDENTIDAD,IDENTIDAD_EW,,,722,0.0,1.0,1.0,0.0039925981797472
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-28,2024-08-23,50.7664596,50.353469,-0.0081351073770762,-0.0005347139747073,IDENTIDAD,IDENTIDAD_EW,,,723,0.0,1.0,1.0,-0.0005347139747073
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-29,2024-08-23,50.7664596,50.4419523,-0.0063921593618476,-0.0020714670644133,IDENTIDAD,IDENTIDAD_EW,,,723,0.0,1.0,1.0,-0.0020714670644133
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-08-30,2024-08-23,50.7664596,50.6014217,-0.0032509239624027,0.0003584802575555,IDENTIDAD,IDENTIDAD_EW,,,723,0.0,1.0,1.0,0.0003584802575555
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-02,2024-08-28,50.353469,50.637314100000005,0.0056370515405801,0.0006094472818165,IDENTIDAD,IDENTIDAD_EW,,,726,0.0,1.0,1.0,0.0006094472818165
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-03,2024-08-29,50.4419523,49.9796414,-0.0091652063197402,0.0020319409369093,IDENTIDAD,IDENTIDAD_EW,,,727,0.0,1.0,1.0,0.0020319409369093
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-04,2024-08-30,50.6014217,50.0120867,-0.0116466095259929,0.0008358555882539,IDENTIDAD,IDENTIDAD_EW,,,728,0.0,1.0,1.0,0.0008358555882539
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-05,2024-08-30,50.6014217,50.0321765,-0.0112495890604592,0.0011516259122554,IDENTIDAD,IDENTIDAD_EW,,,728,0.0,1.0,1.0,0.0011516259122554
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-06,2024-08-30,50.6014217,49.4693268,-0.0223727883914377,-0.002515760358642,IDENTIDAD,IDENTIDAD_EW,,,728,0.0,1.0,1.0,-0.002515760358642
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-09,2024-09-04,50.0120867,49.8392387,-0.003456124537191,-0.0037290780451781,IDENTIDAD,IDENTIDAD_EW,,,731,0.0,1.0,1.0,-0.0037290780451781
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-10,2024-09-05,50.0321765,49.8144714,-0.0043513018067482,-0.0044434068261834,IDENTIDAD,IDENTIDAD_EW,,,732,0.0,1.0,1.0,-0.0044434068261834
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-11,2024-09-06,49.4693268,50.0081763,0.0108925981988501,0.0020991389754398,IDENTIDAD,IDENTIDAD_EW,,,733,0.0,1.0,1.0,0.0020991389754398
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-12,2024-09-06,49.4693268,50.3225087,0.0172466850711217,0.0041911057358279,IDENTIDAD,IDENTIDAD_EW,,,733,0.0,1.0,1.0,0.0041911057358279
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-13,2024-09-06,49.4693268,50.790941700000005,0.0267158456662079,0.0040887692664866,IDENTIDAD,IDENTIDAD_EW,,,733,0.0,1.0,1.0,0.0040887692664866
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-16,2024-09-11,50.0081763,50.7891866,0.0156176521078212,0.0018524415437923,IDENTIDAD,IDENTIDAD_EW,,,736,0.0,1.0,1.0,0.0018524415437923
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-17,2024-09-12,50.3225087,50.4976276,0.0034799318341616,0.0011820311108503,IDENTIDAD,IDENTIDAD_EW,,,737,0.0,1.0,1.0,0.0011820311108503
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-18,2024-09-13,50.790941700000005,50.5807108,-0.0041391416060317,0.0004482964018315,IDENTIDAD,IDENTIDAD_EW,,,738,0.0,1.0,1.0,0.0004482964018315
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-19,2024-09-13,50.790941700000005,50.953646500000005,0.0032034216053922,0.0040544700096021,IDENTIDAD,IDENTIDAD_EW,,,738,0.0,1.0,1.0,0.0040544700096021
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-20,2024-09-13,50.790941700000005,50.9329323,0.0027955890410276,0.0028479574656659,IDENTIDAD,IDENTIDAD_EW,,,738,0.0,1.0,1.0,0.0028479574656659
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-23,2024-09-18,50.5807108,51.0633113,0.0095411964831464,0.0020712203939554,IDENTIDAD,IDENTIDAD_EW,,,741,0.0,1.0,1.0,0.0020712203939554
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-24,2024-09-19,50.953646500000005,51.3820491,0.0084076926663139,0.0054108402461252,IDENTIDAD,IDENTIDAD_EW,,,742,0.0,1.0,1.0,0.0054108402461252
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-25,2024-09-20,50.9329323,51.2387623,0.0060045629848803,0.0055179148405468,IDENTIDAD,IDENTIDAD_EW,,,743,0.0,1.0,1.0,0.0055179148405468
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-26,2024-09-20,50.9329323,51.7131035,0.0153176179883913,0.0094378207058303,IDENTIDAD,IDENTIDAD_EW,,,743,0.0,1.0,1.0,0.0094378207058303
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-27,2024-09-20,50.9329323,51.6274908,0.0136367271357749,0.0068930548390961,IDENTIDAD,IDENTIDAD_EW,,,743,0.0,1.0,1.0,0.0068930548390961
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-09-30,2024-09-25,51.2387623,50.7891866,-0.0087741327038259,0.0012024714562994,IDENTIDAD,IDENTIDAD_EW,,,746,0.0,1.0,1.0,0.0012024714562994
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-10-01,2024-09-26,51.7131035,51.4328998,-0.0054184274591062,-0.002021992196855,IDENTIDAD,IDENTIDAD_EW,,,747,0.0,1.0,1.0,-0.002021992196855
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-10-02,2024-09-27,51.6274908,51.4921317,-0.0026218415402825,0.0009127747305652,IDENTIDAD,IDENTIDAD_EW,,,748,0.0,1.0,1.0,0.0009127747305652
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-10-03,2024-09-27,51.6274908,51.5882749,-0.0007595933753959,-0.0015951786358205,IDENTIDAD,IDENTIDAD_EW,,,748,0.0,1.0,1.0,-0.0015951786358205
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-10-04,2024-09-27,51.6274908,51.9357637,0.0059710998001865,-0.001377447900182,IDENTIDAD,IDENTIDAD_EW,,,748,0.0,1.0,1.0,-0.001377447900182
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-10-07,2024-10-02,51.4921317,51.9660221,0.0092031614220391,-0.0026718887246414,IDENTIDAD,IDENTIDAD_EW,,,751,0.0,1.0,1.0,-0.0026718887246414
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-10-08,2024-10-03,51.5882749,51.7883576,0.0038784530087085,-0.0019149682879331,IDENTIDAD,IDENTIDAD_EW,,,752,0.0,1.0,1.0,-0.0019149682879331
Integra,EW_RIDGE_HL120_A0.001,prueba,2024-10-09,2024-10-04,51.9357637,51.89910810000001,-0.0007057872531101,-0.0022560884366008,IDENTIDAD,IDENTIDAD_EW,,,753,0.0,1.0,1.0,-0.0022560884366008
