afp,n_factores_canasta,factores_canasta,alpha_final,rmse_valid_final,n_test,rmse_test,rmse_baseline_cero,mejora_rmse_vs_cero_pct,r2_test,direccion_correcta_test_pct,fecha,retorno_real,retorno_estimado
Habitat,,,,,,,,,,,2024-03-27,-0.010418747411144014,0.0022184552639586182
Habitat,,,,,,,,,,,2024-03-28,0.00020163296155417676,0.0016300823601158236
Habitat,,,,,,,,,,,2024-04-02,-0.005392904124236431,0.0009094987828973516
Habitat,,,,,,,,,,,2024-04-03,-0.001318825994413908,0.002027612954571131
Habitat,,,,,,,,,,,2024-04-04,-0.011139673241167714,-0.0023353615187957383
Habitat,,,,,,,,,,,2024-04-05,-0.019399649822493203,0.000431987155950348
Habitat,,,,,,,,,,,2024-04-08,-0.0006346591467241147,0.0012483931798297349
Habitat,,,,,,,,,,,2024-04-09,0.0012000976366373095,0.0019105889093880713
Habitat,,,,,,,,,,,2024-04-10,0.0014368253879903925,-6.224364067116967e-05
Habitat,,,,,,,,,,,2024-04-11,-0.0011857044808564199,0.0013226681290952678
Habitat,,,,,,,,,,,2024-04-12,-0.00385065200746737,-0.004520574894857312
Habitat,,,,,,,,,,,2024-04-15,-0.0012002654605678398,-0.0021290097045816993
Habitat,,,,,,,,,,,2024-04-16,-0.001323646057886596,0.0018036570409341165
Habitat,,,,,,,,,,,2024-04-17,-0.0010087892284185163,0.001681538162188086
Habitat,,,,,,,,,,,2024-04-18,-0.0006267472670973273,0.0004137368478616672
Habitat,,,,,,,,,,,2024-04-19,-0.003965502248598041,0.00012091532886568152
Habitat,,,,,,,,,,,2024-04-22,0.009627492316584885,-0.0003193767683671403
Habitat,,,,,,,,,,,2024-04-23,0.00787768737521466,0.0013683819796740373
Habitat,,,,,,,,,,,2024-04-24,0.008114458055080265,0.00017513098957270035
Habitat,,,,,,,,,,,2024-04-25,0.006637832735191473,0.0030123691414277363
Habitat,,,,,,,,,,,2024-04-26,0.0027836761680601896,0.0031683833682305605
Habitat,,,,,,,,,,,2024-04-29,0.0023677191117277285,0.0008201064280642706
Habitat,,,,,,,,,,,2024-04-30,0.0043963701792197885,-0.0029667551607071713
Habitat,,,,,,,,,,,2024-05-01,-0.0037761313341667657,0.0003349881741548062
Habitat,,,,,,,,,,,2024-05-02,0.0008440816080521607,0.0013915586868082194
Habitat,,,,,,,,,,,2024-05-03,0.005022285598152765,0.0031426976248521985
Habitat,,,,,,,,,,,2024-05-06,0.005822402895138135,-0.000473208039551339
Habitat,,,,,,,,,,,2024-05-07,-0.004173601882197953,0.0019292844631711836
Habitat,,,,,,,,,,,2024-05-08,0.0034084154077171913,-0.0001642259169406871
Habitat,,,,,,,,,,,2024-05-09,-0.0003058278108354351,0.002102798766597538
Habitat,,,,,,,,,,,2024-05-10,0.007876787821512687,0.0005744619192216752
Habitat,,,,,,,,,,,2024-05-13,0.0010563359830511043,-0.002679090661540737
Habitat,,,,,,,,,,,2024-05-14,0.00459714717872628,0.003819504580141373
Habitat,,,,,,,,,,,2024-05-15,0.006791043146471054,0.001824945784807667
Habitat,,,,,,,,,,,2024-05-16,0.003271014363301017,5.2246680688032836e-05
Habitat,,,,,,,,,,,2024-05-17,0.005045453604766159,0.0036448600688054724
Habitat,,,,,,,,,,,2024-05-20,0.002224312389523586,-5.975811265728826e-06
Habitat,,,,,,,,,,,2024-05-21,0.001692797801942536,2.0293377444566708e-05
Habitat,,,,,,,,,,,2024-05-22,-0.002662329030951649,-0.003534623199260505
Habitat,,,,,,,,,,,2024-05-23,0.0012209965535008305,-0.0011473741697816996
Habitat,,,,,,,,,,,2024-05-24,0.0014359915894193165,0.002878359433933369
Habitat,,,,,,,,,,,2024-05-29,-0.0025890264229107007,-0.0032835059076487118
Habitat,,,,,,,,,,,2024-05-30,-0.001834658515342813,0.0006022077425387192
Habitat,,,,,,,,,,,2024-05-31,-0.005034952363516698,0.002205358976300871
Habitat,,,,,,,,,,,2024-06-03,-0.0005365254806845021,-0.0017398543857342235
Habitat,,,,,,,,,,,2024-06-04,-0.0049999592140789195,-0.0017352399453693821
Habitat,,,,,,,,,,,2024-06-05,0.002670028787676415,0.002352711385449807
Habitat,,,,,,,,,,,2024-06-06,0.001563391488055066,0.001459957753923602
Habitat,,,,,,,,,,,2024-06-07,-0.00745371703724973,-0.002616060866765867
Habitat,,,,,,,,,,,2024-06-10,0.006688896031864067,0.0010992258649211595
Habitat,,,,,,,,,,,2024-06-11,-0.002180389942778138,-0.0019054931793218276
Habitat,,,,,,,,,,,2024-06-12,0.008414064122290732,0.0035106824922341326
Habitat,,,,,,,,,,,2024-06-13,-0.004670050870538955,-0.0008623387439915259
Habitat,,,,,,,,,,,2024-06-14,0.0003009654210093249,-0.0009566772372274548
Habitat,,,,,,,,,,,2024-06-17,0.004478514677756618,-0.0015575716888997192
Habitat,,,,,,,,,,,2024-06-18,0.00448957370837566,0.0033481721895375614
Habitat,,,,,,,,,,,2024-06-21,-0.0019127974171525564,-0.00036938866388209026
Habitat,,,,,,,,,,,2024-06-24,0.00012690990762243004,7.550149917632089e-05
Habitat,,,,,,,,,,,2024-06-25,5.8613736063417576e-05,0.0011660928300920893
Habitat,,,,,,,,,,,2024-06-26,-0.0009491871646338801,0.001157865971768566
Habitat,,,,,,,,,,,2024-06-27,-0.0005132843247132035,6.602825849145013e-06
Habitat,,,,,,,,,,,2024-06-28,0.0037998003153321136,-0.0008327751434392111
Habitat,,,,,,,,,,,2024-07-01,-0.0018563280324094267,0.001231863163797472
Habitat,,,,,,,,,,,2024-07-02,-0.0027650288539350365,0.0022650116445297078
Habitat,,,,,,,,,,,2024-07-03,0.003631342313075825,0.0022536603770702116
Habitat,,,,,,,,,,,2024-07-09,-0.0002768618971608072,0.00013484945699190155
Habitat,,,,,,,,,,,2024-07-10,0.006398377260298238,3.1930356046284253e-06
Habitat,,,,,,,,,,,2024-07-11,-0.005823617065116582,0.0009367920489724274
Habitat,,,,,,,,,,,2024-07-12,0.0006539548573392118,0.0015884075009974965
Habitat,,,,,,,,,,,2024-07-16,-6.895374220072803e-05,0.0003885585081225099
Habitat,,,,,,,,,,,2024-07-17,-0.008407911811175617,-0.0048635420227309415
Habitat,,,,,,,,,,,2024-07-18,-0.003677488449324584,-0.004227777559787667
Habitat,,,,,,,,,,,2024-07-19,-0.003765879853609766,-0.00040066371351162445
Habitat,,,,,,,,,,,2024-07-23,-0.0019520336481498868,0.0012702652690718842
Habitat,,,,,,,,,,,2024-07-24,-0.004239776202861645,-0.0048973732909318906
Habitat,,,,,,,,,,,2024-07-25,-0.007152939281465098,-0.0003534202958177255
Habitat,,,,,,,,,,,2024-07-26,0.003224776417357633,0.002029314037932794
Habitat,,,,,,,,,,,2024-07-30,-0.002967873365447682,-0.001886601883636616
Habitat,,,,,,,,,,,2024-07-31,0.009071464858437794,0.005559716529447122
Habitat,,,,,,,,,,,2024-08-01,-0.011076728153862292,-0.005306039778816144
Habitat,,,,,,,,,,,2024-08-02,-0.017922204359026916,-0.005591850322005243
Habitat,,,,,,,,,,,2024-08-06,-0.0008076247579527074,0.00774123659615399
Habitat,,,,,,,,,,,2024-08-07,0.0005735606923311654,-0.0016600395636154315
Habitat,,,,,,,,,,,2024-08-08,0.006239827819671362,0.003712924467354281
Habitat,,,,,,,,,,,2024-08-09,0.005476588433692031,0.004822900969605009
Habitat,,,,,,,,,,,2024-08-13,0.0033076696219915824,0.004365440590629655
Habitat,,,,,,,,,,,2024-08-14,-0.0016489500070208107,0.0022089812415568184
Habitat,,,,,,,,,,,2024-08-15,0.008253890925721263,0.0033276192016582886
Habitat,,,,,,,,,,,2024-08-16,0.00021594590609086417,0.0004882670628474195
Habitat,,,,,,,,,,,2024-08-20,0.0005960282219918955,-0.0008113375600516209
Habitat,,,,,,,,,,,2024-08-21,-0.0016675544160495992,0.001247985436325602
Habitat,,,,,,,,,,,2024-08-22,-0.005273859000729075,-0.0025906524535897137
Habitat,,,,,,,,,,,2024-08-23,0.003853614524481408,0.004083788973026386
Habitat,,,,,,,,,,,2024-08-27,-0.0007769878062515723,0.0032096003006570543
Habitat,,,,,,,,,,,2024-08-28,-0.0033370833429973157,-0.004258579114778987
Habitat,,,,,,,,,,,2024-08-29,0.002751842477431099,0.0008072254329476698
Habitat,,,,,,,,,,,2024-08-30,0.002346434895296401,0.003213512497221876
Habitat,,,,,,,,,,,2024-09-04,0.00028703300939336707,0.0008038661452660133
Habitat,,,,,,,,,,,2024-09-05,0.00227524608727947,0.0018376993554020536
Habitat,,,,,,,,,,,2024-09-06,-0.008859889464118198,-0.005241986853271479
Habitat,,,,,,,,,,,2024-09-10,-0.001012194590158999,0.0004657944140737674
Habitat,,,,,,,,,,,2024-09-11,0.0030865876107513124,0.004260933979555758
Habitat,,,,,,,,,,,2024-09-12,0.006275803501622601,0.0028552197067415303
Habitat,,,,,,,,,,,2024-09-13,0.01178921287583945,0.0009555919348884708
Habitat,,,,,,,,,,,2024-09-17,-0.005307665840261433,0.0010406086363657706
Habitat,,,,,,,,,,,2024-09-18,0.0025859321184533712,-0.00104089134462926
Habitat,,,,,,,,,,,2024-09-19,0.007543047093280908,0.005476733711549979
Habitat,,,,,,,,,,,2024-09-20,-0.00021972544033799224,-0.0003424564006488396
Habitat,,,,,,,,,,,2024-09-24,0.006300075923107551,0.006489527508353387
Habitat,,,,,,,,,,,2024-09-25,-0.0026230245628067195,-0.0004536676658965942
Habitat,,,,,,,,,,,2024-09-26,0.008382104266402735,0.0034444490239673733
Habitat,,,,,,,,,,,2024-09-27,-0.0009122387283854172,-0.0035936219418053234
Habitat,,,,,,,,,,,2024-10-01,0.015431557830014153,-0.0019403405743700047
Habitat,,,,,,,,,,,2024-10-02,0.0014242454581190334,0.0010631651536026688
Habitat,,,,,,,,,,,2024-10-03,0.002819206920731121,-0.003591582620813995
Habitat,,,,,,,,,,,2024-10-04,0.005833679863959329,0.00189575255717866
Habitat,,,,,,,,,,,2024-10-08,-0.005597291258800374,-0.0003771219156464817
Habitat,,,,,,,,,,,2024-10-09,0.0014830327575385827,0.0007404200890799364
Habitat,,,,,,,,,,,2024-10-10,0.003995258716940064,0.0010667275754858547
Habitat,,,,,,,,,,,2024-10-11,0.00016206364174409238,0.0017520610958597273
Habitat,,,,,,,,,,,2024-10-15,-0.008295881187753595,-0.0017781410410557742
Habitat,,,,,,,,,,,2024-10-16,0.002954695116321071,0.003904070746780263
Habitat,,,,,,,,,,,2024-10-17,0.0003190044635894562,-0.0002334556063224145
Habitat,,,,,,,,,,,2024-10-18,0.004998917357339483,0.002426592734857728
Habitat,,,,,,,,,,,2024-10-22,-0.0006191245083257968,0.002456438214561752
Habitat,,,,,,,,,,,2024-10-23,-0.0024498450941026206,-0.0019235302958471472
Habitat,,,,,,,,,,,2024-10-24,0.0025808437757546265,0.0003373415667664725
Habitat,,,,,,,,,,,2024-10-25,0.0036254912981692478,-0.0011260112683758742
Habitat,,,,,,,,,,,2024-10-29,0.006279453277445057,0.0016437894920738045
Habitat,,,,,,,,,,,2024-10-30,-0.006570218247669013,-0.0012930616997916334
Habitat,,,,,,,,,,,2024-10-31,-0.00813485556418203,-0.0036109977073936687
Habitat,,,,,,,,,,,2024-11-01,-0.0012001767568062816,0.0021260060019968703
Habitat,,,,,,,,,,,2024-11-05,0.0019588474032710135,0.004331077566766958
Habitat,,,,,,,,,,,2024-11-06,0.0056120431740220855,0.0021640433076818245
Habitat,,,,,,,,,,,2024-11-07,0.003029055942334047,0.00537304578252395
Habitat,,,,,,,,,,,2024-11-08,-0.00042203563033627045,-0.002948569515203932
Habitat,,,,,,,,,,,2024-11-12,0.0021548581893107155,-0.0013835923479586336
Habitat,,,,,,,,,,,2024-11-13,-0.0005563780942882124,0.0011980516578977284
Habitat,,,,,,,,,,,2024-11-14,-0.0029282479905922143,0.0008530373905340564
Habitat,,,,,,,,,,,2024-11-15,-0.0034083803769052734,-0.002691341803703108
Habitat,,,,,,,,,,,2024-11-19,0.00031852752434358145,0.0013198393781063212
Habitat,,,,,,,,,,,2024-11-20,-0.0018479683390330015,-0.001257899643087685
Habitat,,,,,,,,,,,2024-11-21,0.005234116773896291,0.0010380096921983892
Habitat,,,,,,,,,,,2024-11-22,-0.0004551139647730462,0.001868915179322651
Habitat,,,,,,,,,,,2024-11-26,-0.0022475311598005865,0.0013827185716935681
Habitat,,,,,,,,,,,2024-11-27,-0.0033456183553399743,0.0004044106980356525
Habitat,,,,,,,,,,,2024-12-03,-0.005749071434545061,0.0022205847454747755
Habitat,,,,,,,,,,,2024-12-04,0.006667345636697464,-7.077966826028292e-05
Habitat,,,,,,,,,,,2024-12-05,-0.0031470326969955664,0.00017635149718369205
Habitat,,,,,,,,,,,2024-12-06,-0.0015212203384212808,0.0001811086471310866
Habitat,,,,,,,,,,,2024-12-10,-0.00503971852180829,-0.0003854929357233703
Habitat,,,,,,,,,,,2024-12-11,0.009108886422722229,0.002425366863574406
Habitat,,,,,,,,,,,2024-12-12,-0.0004475750807783063,-0.002296871916493721
Habitat,,,,,,,,,,,2024-12-13,-0.0035938637883380364,-0.001818832969603852
Habitat,,,,,,,,,,,2024-12-17,-0.004712634334379295,-0.002149249213462206
Habitat,,,,,,,,,,,2024-12-18,-0.012734045339770739,-0.016872764424897848
Habitat,,,,,,,,,,,2024-12-19,-0.006998050603879369,0.0029818834775229854
Habitat,,,,,,,,,,,2024-12-20,0.0044058083563591754,0.005958315138089143
Habitat,,,,,,,,,,,2024-12-24,0.004891320339918348,0.0037215209589350024
Habitat,,,,,,,,,,,2024-12-27,0.0006449098816685428,-0.0018190635931764013
Habitat,,,,,,,,,,,2024-12-31,-0.004360379703646666,0.00032520910640656967
Habitat,,,,,,,,,,,2025-01-02,-0.0018940980975069577,0.00012625016416983284
Habitat,,,,,,,,,,,2025-01-03,0.004502338317706078,0.003148681820380523
Habitat,,,,,,,,,,,2025-01-07,-0.0012876920730852115,-0.001070808888114453
Habitat,,,,,,,,,,,2025-01-08,0.0015421486444402444,0.0009133917057289165
Habitat,,,,,,,,,,,2025-01-14,0.0012925989715657504,0.0023642713082095384
Habitat,,,,,,,,,,,2025-01-15,0.004453900786446807,0.0037508895537855264
Habitat,,,,,,,,,,,2025-01-16,-0.00035571358763852867,-0.0007218140285607145
Habitat,,,,,,,,,,,2025-01-17,0.0008197861385557115,0.001205622240677047
Habitat,,,,,,,,,,,2025-01-22,0.0004114922919757902,-0.0005054912917602325
Habitat,,,,,,,,,,,2025-01-23,-0.00018357132070689897,0.0005607930708810636
Habitat,,,,,,,,,,,2025-01-24,-0.0006400405651478813,0.001127014869349727
Habitat,,,,,,,,,,,2025-01-28,-0.00047475000411134616,0.0020453247237050094
Habitat,,,,,,,,,,,2025-01-29,-0.0017221968307797875,0.0008059489012552517
Habitat,,,,,,,,,,,2025-01-30,0.00604755629541831,0.0016178074372477473
Habitat,,,,,,,,,,,2025-01-31,-0.0009558960602316091,-0.0018947763294522436
Habitat,,,,,,,,,,,2025-02-04,0.004431832402186142,0.004263474848650879
Habitat,,,,,,,,,,,2025-02-05,0.006663846762053893,0.00219568485176819
Habitat,,,,,,,,,,,2025-02-06,0.001075655506747486,0.000620610872823641
Habitat,,,,,,,,,,,2025-02-07,-0.0039414580793930565,0.001225745786406677
Habitat,,,,,,,,,,,2025-02-11,-0.0016733045405977753,-0.0009868160538115643
Habitat,,,,,,,,,,,2025-02-12,-0.0004576806402862843,0.0009792252247727332
Habitat,,,,,,,,,,,2025-02-13,0.003683065247902517,0.0031043139355134246
Habitat,,,,,,,,,,,2025-02-14,-0.0001228483632720323,0.00016459788198473855
Habitat,,,,,,,,,,,2025-02-19,-0.0007094302939090191,-0.00047408009359095604
Habitat,,,,,,,,,,,2025-02-20,-0.005426951563328952,0.0013217444214866786
Habitat,,,,,,,,,,,2025-02-21,-0.007572015769094831,-0.005820314020295428
Habitat,,,,,,,,,,,2025-02-25,-0.00675385870876366,0.0009440306044245244
Habitat,,,,,,,,,,,2025-02-26,0.0019889037429954293,0.0009901200111232446
Habitat,,,,,,,,,,,2025-02-27,-0.008477603218510654,-0.0029711697327866452
Habitat,,,,,,,,,,,2025-02-28,0.005812198284479875,0.0008659457240266854
Habitat,,,,,,,,,,,2025-03-04,-0.0031608731110651656,0.0009209553703480391
Habitat,,,,,,,,,,,2025-03-05,0.004801048877721481,0.0059162737200092064
Habitat,,,,,,,,,,,2025-03-06,-0.00477967552553793,-0.003436072870807515
Habitat,,,,,,,,,,,2025-03-07,0.0021223166743669086,1.628850837304206e-05
Habitat,,,,,,,,,,,2025-03-11,-0.0013681971991097441,0.0035126289334717112
Habitat,,,,,,,,,,,2025-03-12,0.0033815510085939415,0.0014830209301086475
Habitat,,,,,,,,,,,2025-03-13,0.0014767470247172287,0.0019148434986419453
Habitat,,,,,,,,,,,2025-03-14,0.00850431437731447,0.0031030893758360223
Habitat,,,,,,,,,,,2025-03-18,-0.00022419601916745524,0.0010320538814347167
Habitat,,,,,,,,,,,2025-03-19,0.003075936441818916,0.0021316046727173
Habitat,,,,,,,,,,,2025-03-20,0.0007140540821046759,-0.0005250284569301463
Habitat,,,,,,,,,,,2025-03-21,0.0028409122326433778,-0.0004557909837775812
Habitat,,,,,,,,,,,2025-03-25,0.002076729979997305,0.0036658725054535893
Habitat,,,,,,,,,,,2025-03-26,-0.00675359565985012,-0.002854832015113362
Habitat,,,,,,,,,,,2025-03-27,-0.0019122202091576002,-0.00018519435466520998
Habitat,,,,,,,,,,,2025-03-28,-0.006102952046599608,-0.005935062498300296
Habitat,,,,,,,,,,,2025-04-01,0.0009590829258272482,0.003603363359377133
Habitat,,,,,,,,,,,2025-04-02,0.00026208890092949133,0.00016883944710141877
Habitat,,,,,,,,,,,2025-04-03,-0.02386953294071159,-0.011850499216431444
Habitat,,,,,,,,,,,2025-04-04,-0.028715154076635274,-0.01634353349801011
Habitat,,,,,,,,,,,2025-04-08,-0.001368454778422734,-0.003349238747876309
Habitat,,,,,,,,,,,2025-04-09,0.029499775533669004,0.01607507619071255
Habitat,,,,,,,,,,,2025-04-10,-0.006415666895737471,-0.006568016267866748
Habitat,,,,,,,,,,,2025-04-11,0.009492161856496706,0.0052833126678409085
Habitat,,,,,,,,,,,2025-04-15,0.003989494227676582,0.0018074273113121279
Habitat,,,,,,,,,,,2025-04-16,-0.009205061923905467,-0.002547690888373356
Habitat,,,,,,,,,,,2025-04-17,-0.0029719426677411453,0.002366723331719089
Habitat,,,,,,,,,,,2025-04-22,0.007914844214282457,0.004840769803602949
Habitat,,,,,,,,,,,2025-04-23,0.007152730881342606,0.00202120134181539
Habitat,,,,,,,,,,,2025-04-24,0.009973673547279294,0.0026604531151702368
Habitat,,,,,,,,,,,2025-04-25,0.0025418699290225,0.0008245970897943255
Habitat,,,,,,,,,,,2025-04-29,-0.0006448890373053073,0.0007900099419869258
Habitat,,,,,,,,,,,2025-04-30,0.0003226154234212686,-0.0019362654452926352
Habitat,,,,,,,,,,,2025-05-01,-0.0033126124205984375,0.0006112258435909823
Habitat,,,,,,,,,,,2025-05-02,0.009390597960235558,0.00228146954409719
Habitat,,,,,,,,,,,2025-05-06,-0.0010817681203172391,0.0016120098310233553
Habitat,,,,,,,,,,,2025-05-07,-0.0029530698884644435,-0.001197382542823578
Habitat,,,,,,,,,,,2025-05-08,-0.0006085930942058004,0.0015012286097724641
Habitat,,,,,,,,,,,2025-05-09,0.005356299809621268,0.0012216527496793613
Habitat,,,,,,,,,,,2025-05-13,0.009083432665406788,0.0015904483230062064
Habitat,,,,,,,,,,,2025-05-14,0.0011074590127180262,0.0006235182005705972
Habitat,,,,,,,,,,,2025-05-15,0.0028330590358642826,-0.00030266651191546276
Habitat,,,,,,,,,,,2025-05-16,0.0014449812355827873,0.0013919209850876205
Habitat,,,,,,,,,,,2025-05-20,0.0023429525610108026,0.0003006079190402312
Habitat,,,,,,,,,,,2025-05-21,-0.00355786598222696,-0.001251657262988109
Habitat,,,,,,,,,,,2025-05-22,-0.007223616889100004,0.0006665131811423987
Habitat,,,,,,,,,,,2025-05-23,0.0026580247995395823,-0.0012346483508361202
Habitat,,,,,,,,,,,2025-05-28,-0.0007834761970939574,-0.0008382142402237042
Habitat,,,,,,,,,,,2025-05-29,0.0003939952819578263,0.0005330995698596856
Habitat,,,,,,,,,,,2025-05-30,-0.004627572852296646,0.0007029289035859418
Habitat,,,,,,,,,,,2025-06-03,0.0052571193684993744,0.0012456994753503176
Habitat,,,,,,,,,,,2025-06-04,0.0017560244124918967,0.001212539111867892
Habitat,,,,,,,,,,,2025-06-05,0.007802586106337994,0.0013556239426234383
Habitat,,,,,,,,,,,2025-06-06,0.00604097745151666,0.002153398243562199
Habitat,,,,,,,,,,,2025-06-10,0.0022132407301491686,0.0015683909854903545
Habitat,,,,,,,,,,,2025-06-11,-0.000771115346424156,-0.0004812011612906181
Habitat,,,,,,,,,,,2025-06-12,0.0008432012364700814,-0.00030673566562613823
Habitat,,,,,,,,,,,2025-06-13,-0.003082049938679887,-0.003611513426591112
Habitat,,,,,,,,,,,2025-06-17,-0.0016758112163279826,-0.0018796539942223089
Habitat,,,,,,,,,,,2025-06-18,-0.00554319521830815,0.0018805275114161476
Habitat,,,,,,,,,,,2025-06-24,0.004048081608449827,0.0048767528430611
Habitat,,,,,,,,,,,2025-06-25,0.0010043671278396893,-0.000421208745407334
Habitat,,,,,,,,,,,2025-06-26,0.005767631228411396,0.005187409775407324
Habitat,,,,,,,,,,,2025-06-27,0.0003502914620743258,-0.0004823520524780564
Habitat,,,,,,,,,,,2025-07-01,0.0032060966924689627,0.0018135090555646593
Habitat,,,,,,,,,,,2025-07-02,0.0010233192956816684,0.0024060756959450274
Habitat,,,,,,,,,,,2025-07-03,0.0027082279877330695,-0.0009125441651576157
Habitat,,,,,,,,,,,2025-07-08,-0.003873930011443316,0.003326195973154769
Habitat,,,,,,,,,,,2025-07-09,0.0035650511485201264,-5.390390482586896e-05
Habitat,,,,,,,,,,,2025-07-10,-0.00039219075249674606,0.0012327155669974378
Habitat,,,,,,,,,,,2025-07-11,0.0010524689131643505,-0.0009041343304504946
Habitat,,,,,,,,,,,2025-07-15,-0.004134773049788376,0.0008031977665307306
Habitat,,,,,,,,,,,2025-07-16,-0.0017258690922379305,0.0003714913731452005
Habitat,,,,,,,,,,,2025-07-17,0.006630180898159033,0.0003651119592383693
Habitat,,,,,,,,,,,2025-07-18,-0.000845292479508708,-0.0010089832619153507
Habitat,,,,,,,,,,,2025-07-22,0.00034695370099191436,0.003242128519950109
Habitat,,,,,,,,,,,2025-07-23,0.0035735189624022112,0.0021704464649838972
Habitat,,,,,,,,,,,2025-07-24,-0.000988696591885052,-0.0008807346964732724
Habitat,,,,,,,,,,,2025-07-25,-0.0005460939148987931,0.00021954631930822487
Habitat,,,,,,,,,,,2025-07-29,0.0009209595878201249,0.001373023600332382
Habitat,,,,,,,,,,,2025-07-30,0.0016409334825264743,-0.0023514601627616194
Habitat,,,,,,,,,,,2025-07-31,0.0010014179801258738,-0.0008498104880422501
Habitat,,,,,,,,,,,2025-08-01,-0.0062832238883870906,-0.004577763720387672
Habitat,,,,,,,,,,,2025-08-05,-0.0019154175290817532,0.0022714939548331456
Habitat,,,,,,,,,,,2025-08-06,0.004685357729454553,0.0017489361100255273
Habitat,,,,,,,,,,,2025-08-07,0.000934769842631411,0.0017048813690905178
Habitat,,,,,,,,,,,2025-08-08,-0.0011274339867678451,0.003452076770877097
Habitat,,,,,,,,,,,2025-08-12,0.005988280226855824,0.004563599093647732
Habitat,,,,,,,,,,,2025-08-13,0.006349453295417584,0.0014970949282070048
Habitat,,,,,,,,,,,2025-08-14,0.0032571947308621674,-0.0008864327177092972
Habitat,,,,,,,,,,,2025-08-15,-0.0008548723004906389,0.0010997010528432673
Habitat,,,,,,,,,,,2025-08-19,-0.008490374242538512,-0.00014112310798769544
Habitat,,,,,,,,,,,2025-08-20,-0.0039424040785631664,-0.0005381700462797236
Habitat,,,,,,,,,,,2025-08-21,0.002147518942256843,-0.0005767516201251138
Habitat,,,,,,,,,,,2025-08-22,0.007123954025871404,0.005517660274528451
Habitat,,,,,,,,,,,2025-08-26,0.008442517257494675,0.0031566272398601673
Habitat,,,,,,,,,,,2025-08-27,-0.0009790074255963122,-0.0004871675673108136
Habitat,,,,,,,,,,,2025-08-28,0.00560365540514951,0.0021024945328604367
Habitat,,,,,,,,,,,2025-08-29,-0.0024115478371382615,-0.0011519342965653936
Habitat,,,,,,,,,,,2025-09-03,0.002405387281634752,0.0036015969862229296
Habitat,,,,,,,,,,,2025-09-04,-0.0007864031410126371,0.0005068573305865384
Habitat,,,,,,,,,,,2025-09-05,0.0046249898724355365,0.0002826365815548308
Habitat,,,,,,,,,,,2025-09-09,-0.003116923990842402,0.0015276286113675803
Habitat,,,,,,,,,,,2025-09-10,0.0010507881359593796,-0.0012631035938611653
Habitat,,,,,,,,,,,2025-09-11,0.006674100501233626,0.00251650845808128
Habitat,,,,,,,,,,,2025-09-12,0.0014693720185201542,0.0017263855688019955
Habitat,,,,,,,,,,,2025-09-16,-0.002841218728050987,0.00010866990172992471
Habitat,,,,,,,,,,,2025-09-17,0.0010817566484409014,4.452134915830118e-05
Habitat,,,,,,,,,,,2025-09-18,0.001458882951801188,-0.00010950398896379459
Habitat,,,,,,,,,,,2025-09-19,0.005581986433078168,0.0016416013644120005
Habitat,,,,,,,,,,,2025-09-23,0.000795938772833571,0.0006062933199951201
Habitat,,,,,,,,,,,2025-09-24,0.0012621871579030497,0.003175554455981893
Habitat,,,,,,,,,,,2025-09-25,-0.0026760594858221687,-8.97872277047875e-05
Habitat,,,,,,,,,,,2025-09-26,-7.739929083272479e-05,0.0028135746943005516
