periodo,afp,monto_ca_miles_soles,registros,identificadores_unicos,escenario,total_fp_miles_soles,objetivo_monto_miles_soles,objetivo_participacion_pct,objetivo,ratio_ca_objetivo,error_abs_pct,ratio_ca_total_fondo
2025-03,Profuturo,1647651.3443677416,70,70,solo_hojas_identificadas,3155386.550023,1222181.548247,38.733179877390256,fondos_mutuos_exterior,1.348123236462702,34.8123236462702,0.5221709981478281
2025-04,Habitat,1845260.8347476418,100,100,solo_hojas_identificadas,3646043.546184,1865882.569412,51.17554263346247,total_exterior,0.9889479997281625,1.1052000271837503,0.5060995052236602
2025-04,Habitat,1845260.8347476418,100,100,solo_hojas_identificadas,3646043.546184,1862212.339683,51.07487927926745,rv_y_fondos_exterior,0.9908971149131984,0.9102885086801571,0.5060995052236602
2025-04,Habitat,1845260.8347476418,100,100,solo_hojas_identificadas,3646043.546184,1854974.009744,50.87635367617706,fondos_exterior_amplio,0.9947637136987711,0.5236286301228854,0.5060995052236602
2025-04,Habitat,1845260.8347476418,100,100,solo_hojas_identificadas,3646043.546184,1854974.009744,50.87635367617706,administradoras_fondos_exterior,0.9947637136987711,0.5236286301228854,0.5060995052236602
2025-04,Habitat,1845260.8347476418,100,100,solo_hojas_identificadas,3646043.546184,1296091.390795,35.5478856568103,fondos_mutuos_mas_etf,1.4237119757548817,42.371197575488175,0.5060995052236602
2025-04,Habitat,1845260.8347476418,100,100,solo_hojas_identificadas,3646043.546184,1296091.390795,35.5478856568103,fondos_mutuos_exterior,1.4237119757548817,42.371197575488175,0.5060995052236602
2025-04,Integra,1498210.440550237,62,62,solo_hojas_identificadas,2945653.26074,1641314.20865,55.719871395763526,total_exterior,0.912811473058856,8.718852694114398,0.5086173788743419
2025-04,Integra,1498210.440550237,62,62,solo_hojas_identificadas,2945653.26074,1606456.8780109999,54.536523338353966,rv_y_fondos_exterior,0.9326179003355596,6.7382099664440425,0.5086173788743419
2025-04,Integra,1498210.440550237,62,62,solo_hojas_identificadas,2945653.26074,1589007.1864399998,53.94413550358857,fondos_exterior_amplio,0.9428594491802248,5.71405508197752,0.5086173788743419
2025-04,Integra,1498210.440550237,62,62,solo_hojas_identificadas,2945653.26074,1589007.1864399998,53.94413550358857,administradoras_fondos_exterior,0.9428594491802248,5.71405508197752,0.5086173788743419
2025-04,Integra,1498210.440550237,62,62,solo_hojas_identificadas,2945653.26074,986515.811426,33.490561315347584,fondos_mutuos_mas_etf,1.5186887257129582,51.868872571295825,0.5086173788743419
2025-04,Integra,1498210.440550237,62,62,solo_hojas_identificadas,2945653.26074,986515.811426,33.490561315347584,fondos_mutuos_exterior,1.5186887257129582,51.868872571295825,0.5086173788743419
2025-04,Prima,1331146.5393412018,35,35,solo_hojas_identificadas,2639014.6967970002,1471919.478267,55.77534221590074,total_exterior,0.9043609782978477,9.563902170215233,0.5044104305128836
2025-04,Prima,1331146.5393412018,35,35,solo_hojas_identificadas,2639014.6967970002,1319746.749704,50.009071616967134,rv_y_fondos_exterior,1.0086378614986236,0.8637861498623556,0.5044104305128836
2025-04,Prima,1331146.5393412018,35,35,solo_hojas_identificadas,2639014.6967970002,1319746.749704,50.009071616967134,fondos_exterior_amplio,1.0086378614986236,0.8637861498623556,0.5044104305128836
2025-04,Prima,1331146.5393412018,35,35,solo_hojas_identificadas,2639014.6967970002,1319746.749704,50.009071616967134,administradoras_fondos_exterior,1.0086378614986236,0.8637861498623556,0.5044104305128836
2025-04,Prima,1331146.5393412018,35,35,solo_hojas_identificadas,2639014.6967970002,1085744.023798,41.14202263122549,fondos_mutuos_mas_etf,1.2260224419055685,22.602244190556853,0.5044104305128836
2025-04,Prima,1331146.5393412018,35,35,solo_hojas_identificadas,2639014.6967970002,1085744.023798,41.14202263122549,fondos_mutuos_exterior,1.2260224419055685,22.602244190556853,0.5044104305128836
2025-04,Profuturo,1697903.9708639565,69,69,solo_hojas_identificadas,3095280.911547,1893502.228468,61.17384116591384,total_exterior,0.8967002759947641,10.329972400523591,0.5485460025711708
2025-04,Profuturo,1697903.9708639565,69,69,solo_hojas_identificadas,3095280.911547,1880266.589543,60.74623413110067,rv_y_fondos_exterior,0.9030123602188949,9.698763978110513,0.5485460025711708
2025-04,Profuturo,1697903.9708639565,69,69,solo_hojas_identificadas,3095280.911547,1863206.7376010001,60.19507730787459,fondos_exterior_amplio,0.9112805018353026,8.871949816469737,0.5485460025711708
2025-04,Profuturo,1697903.9708639565,69,69,solo_hojas_identificadas,3095280.911547,1830594.287858,59.141458890840156,administradoras_fondos_exterior,0.9275151693227962,7.248483067720379,0.5485460025711708
2025-04,Profuturo,1697903.9708639565,69,69,solo_hojas_identificadas,3095280.911547,1310892.528663,42.35132662024684,fondos_mutuos_mas_etf,1.2952274375960289,29.52274375960289,0.5485460025711708
2025-04,Profuturo,1697903.9708639565,69,69,solo_hojas_identificadas,3095280.911547,1278280.07892,41.2977082032124,fondos_mutuos_exterior,1.3282722611921565,32.827226119215645,0.5485460025711708
2025-05,Habitat,1993510.4952971635,100,100,solo_hojas_identificadas,3766636.050925,2015403.116649,53.50671233963786,total_exterior,0.9891373486668825,1.086265133311748,0.529254875794969
2025-05,Habitat,1993510.4952971635,100,100,solo_hojas_identificadas,3766636.050925,2010425.052368,53.37455026680423,rv_y_fondos_exterior,0.9915865766540696,0.8413423345930426,0.529254875794969
2025-05,Habitat,1993510.4952971635,100,100,solo_hojas_identificadas,3766636.050925,2003904.427027,53.201434912603744,fondos_exterior_amplio,0.9948131599543113,0.5186840045688701,0.529254875794969
2025-05,Habitat,1993510.4952971635,100,100,solo_hojas_identificadas,3766636.050925,2003904.427027,53.201434912603744,administradoras_fondos_exterior,0.9948131599543113,0.5186840045688701,0.529254875794969
2025-05,Habitat,1993510.4952971635,100,100,solo_hojas_identificadas,3766636.050925,1452470.869105,38.56148694665342,fondos_mutuos_mas_etf,1.3724960257038046,37.24960257038046,0.529254875794969
2025-05,Habitat,1993510.4952971635,100,100,solo_hojas_identificadas,3766636.050925,1452470.869105,38.56148694665342,fondos_mutuos_exterior,1.3724960257038046,37.24960257038046,0.529254875794969
2025-05,Integra,1564865.4575603148,67,67,solo_hojas_identificadas,2969417.020452,1710266.606273,57.59603971058568,total_exterior,0.9149833434276413,8.501665657235868,0.5269941698260062
2025-05,Integra,1564865.4575603148,67,67,solo_hojas_identificadas,2969417.020452,1665858.285885,56.10051651252624,rv_y_fondos_exterior,0.9393748981048338,6.062510189516623,0.5269941698260062
2025-05,Integra,1564865.4575603148,67,67,solo_hojas_identificadas,2969417.020452,1650058.270534,55.56842501974596,fondos_exterior_amplio,0.948369815481659,5.1630184518341,0.5269941698260062
2025-05,Integra,1564865.4575603148,67,67,solo_hojas_identificadas,2969417.020452,1650058.270534,55.56842501974596,administradoras_fondos_exterior,0.948369815481659,5.1630184518341,0.5269941698260062
2025-05,Integra,1564865.4575603148,67,67,solo_hojas_identificadas,2969417.020452,1084518.21315,36.52293381764718,fondos_mutuos_mas_etf,1.442913026803984,44.2913026803984,0.5269941698260062
2025-05,Integra,1564865.4575603148,67,67,solo_hojas_identificadas,2969417.020452,1084518.21315,36.52293381764718,fondos_mutuos_exterior,1.442913026803984,44.2913026803984,0.5269941698260062
2025-05,Prima,1491999.8647903113,33,33,solo_hojas_identificadas,2660299.256934,1514834.433277,56.94225675283049,total_exterior,0.9849260302082709,1.5073969791729147,0.5608391089466543
2025-05,Prima,1491999.8647903113,33,33,solo_hojas_identificadas,2660299.256934,1455430.7382470001,54.709286350152446,rv_y_fondos_exterior,1.025125982008156,2.5125982008155967,0.5608391089466543
2025-05,Prima,1491999.8647903113,33,33,solo_hojas_identificadas,2660299.256934,1455430.7382470001,54.709286350152446,fondos_exterior_amplio,1.025125982008156,2.5125982008155967,0.5608391089466543
2025-05,Prima,1491999.8647903113,33,33,solo_hojas_identificadas,2660299.256934,1455430.7382470001,54.709286350152446,administradoras_fondos_exterior,1.025125982008156,2.5125982008155967,0.5608391089466543
2025-05,Prima,1491999.8647903113,33,33,solo_hojas_identificadas,2660299.256934,1224817.244753,46.04058139551579,fondos_mutuos_mas_etf,1.2181408052359615,21.814080523596147,0.5608391089466543
2025-05,Prima,1491999.8647903113,33,33,solo_hojas_identificadas,2660299.256934,1224817.244753,46.04058139551579,fondos_mutuos_exterior,1.2181408052359615,21.814080523596147,0.5608391089466543
2025-05,Profuturo,1819399.2558546064,69,69,solo_hojas_identificadas,3131134.381282,2010957.4429139998,64.22456522258871,total_exterior,0.9047427941678299,9.525720583217012,0.581067125937175
2025-05,Profuturo,1819399.2558546064,69,69,solo_hojas_identificadas,3131134.381282,2002287.6845039998,63.94767648661413,rv_y_fondos_exterior,0.9086602639247128,9.133973607528723,0.581067125937175
2025-05,Profuturo,1819399.2558546064,69,69,solo_hojas_identificadas,3131134.381282,1984899.1266229998,63.3923327752441,fondos_exterior_amplio,0.9166205130786843,8.337948692131569,0.581067125937175
2025-05,Profuturo,1819399.2558546064,69,69,solo_hojas_identificadas,3131134.381282,1951025.5436029998,62.31050175507178,administradoras_fondos_exterior,0.9325348208894711,6.7465179110528855,0.581067125937175
2025-05,Profuturo,1819399.2558546064,69,69,solo_hojas_identificadas,3131134.381282,1450270.707577,46.31774082410168,fondos_mutuos_mas_etf,1.2545238942971675,25.45238942971675,0.581067125937175
2025-05,Profuturo,1819399.2558546064,69,69,solo_hojas_identificadas,3131134.381282,1416397.124557,45.23590980392937,fondos_mutuos_exterior,1.2845262280687357,28.452622806873574,0.581067125937175
2025-06,Habitat,2171949.688079899,101,101,solo_hojas_identificadas,3911913.908169,2188761.657937,55.95117145512301,total_exterior,0.9923189581669907,0.7681041833009328,0.5552140816658453
2025-06,Habitat,2171949.688079899,101,101,solo_hojas_identificadas,3911913.908169,2188721.151656,55.950135995704656,rv_y_fondos_exterior,0.992337322841052,0.7662677158947973,0.5552140816658453
2025-06,Habitat,2171949.688079899,101,101,solo_hojas_identificadas,3911913.908169,2169430.094437,55.4569999586689,fondos_exterior_amplio,1.0011614080810256,0.11614080810256056,0.5552140816658453
2025-06,Habitat,2171949.688079899,101,101,solo_hojas_identificadas,3911913.908169,2169430.094437,55.4569999586689,administradoras_fondos_exterior,1.0011614080810256,0.11614080810256056,0.5552140816658453
2025-06,Habitat,2171949.688079899,101,101,solo_hojas_identificadas,3911913.908169,1617505.348489,41.348183688573855,fondos_mutuos_mas_etf,1.3427774381759146,34.27774381759146,0.5552140816658453
2025-06,Habitat,2171949.688079899,101,101,solo_hojas_identificadas,3911913.908169,1617505.348489,41.348183688573855,fondos_mutuos_exterior,1.3427774381759146,34.27774381759146,0.5552140816658453
2025-06,Integra,1685607.2390405224,66,66,solo_hojas_identificadas,3063259.09358,1831050.488047,59.774587526224224,total_exterior,0.9205684114359908,7.943158856400922,0.5502659708325782
2025-06,Integra,1685607.2390405224,66,66,solo_hojas_identificadas,3063259.09358,1784862.5445060001,58.266783513243375,rv_y_fondos_exterior,0.9443905045960003,5.560949540399973,0.5502659708325782
2025-06,Integra,1685607.2390405224,66,66,solo_hojas_identificadas,3063259.09358,1769440.0956020001,57.763318137548495,fondos_exterior_amplio,0.952621817053967,4.7378182946033025,0.5502659708325782
2025-06,Integra,1685607.2390405224,66,66,solo_hojas_identificadas,3063259.09358,1769440.0956020001,57.763318137548495,administradoras_fondos_exterior,0.952621817053967,4.7378182946033025,0.5502659708325782
2025-06,Integra,1685607.2390405224,66,66,solo_hojas_identificadas,3063259.09358,1220211.892926,39.83378015536879,fondos_mutuos_mas_etf,1.3814053516545641,38.14053516545641,0.5502659708325782
2025-06,Integra,1685607.2390405224,66,66,solo_hojas_identificadas,3063259.09358,1220211.892926,39.83378015536879,fondos_mutuos_exterior,1.3814053516545641,38.14053516545641,0.5502659708325782
2025-06,Prima,1497735.3242382023,33,33,solo_hojas_identificadas,2704660.369322,1515010.003958,56.01479657641231,total_exterior,0.9885976464348966,1.140235356510344,0.5537609606095024
2025-06,Prima,1497735.3242382023,33,33,solo_hojas_identificadas,2704660.369322,1486521.7426190001,54.96149385263439,rv_y_fondos_exterior,1.0075435032651765,0.7543503265176499,0.5537609606095024
2025-06,Prima,1497735.3242382023,33,33,solo_hojas_identificadas,2704660.369322,1486521.7426190001,54.96149385263439,fondos_exterior_amplio,1.0075435032651765,0.7543503265176499,0.5537609606095024
2025-06,Prima,1497735.3242382023,33,33,solo_hojas_identificadas,2704660.369322,1486521.7426190001,54.96149385263439,administradoras_fondos_exterior,1.0075435032651765,0.7543503265176499,0.5537609606095024
2025-06,Prima,1497735.3242382023,33,33,solo_hojas_identificadas,2704660.369322,1260893.457231,46.61928985736368,fondos_mutuos_mas_etf,1.1878365421352266,18.78365421352266,0.5537609606095024
2025-06,Prima,1497735.3242382023,33,33,solo_hojas_identificadas,2704660.369322,1260893.457231,46.61928985736368,fondos_mutuos_exterior,1.1878365421352266,18.78365421352266,0.5537609606095024
2025-06,Profuturo,1832524.1065650175,75,75,solo_hojas_identificadas,3193515.509521,2058315.09743,64.45295447271444,total_exterior,0.8903030001835464,10.969699981645364,0.5738265873773322
2025-06,Profuturo,1832524.1065650175,75,75,solo_hojas_identificadas,3193515.509521,2017914.890168,63.1878844537474,rv_y_fondos_exterior,0.9081275506185754,9.187244938142458,0.5738265873773322
2025-06,Profuturo,1832524.1065650175,75,75,solo_hojas_identificadas,3193515.509521,1997248.578158,62.54075084978046,fondos_exterior_amplio,0.9175243014843436,8.24756985156564,0.5738265873773322
2025-06,Profuturo,1832524.1065650175,75,75,solo_hojas_identificadas,3193515.509521,1962708.044448,61.45916744719377,administradoras_fondos_exterior,0.933671266976645,6.632873302335495,0.5738265873773322
2025-06,Profuturo,1832524.1065650175,75,75,solo_hojas_identificadas,3193515.509521,1478073.5346320001,46.283587169869776,fondos_mutuos_mas_etf,1.2398057766599995,23.980577665999945,0.5738265873773322
2025-06,Profuturo,1832524.1065650175,75,75,solo_hojas_identificadas,3193515.509521,1443533.000922,45.20200376728309,fondos_mutuos_exterior,1.2694715710652715,26.947157106527154,0.5738265873773322
2025-07,Habitat,2267000.904660824,99,99,solo_hojas_identificadas,3995045.882795,2286289.583963,57.22811830043118,total_exterior,0.9915633262568858,0.8436673743114187,0.5674530333741231
2025-07,Habitat,2267000.904660824,99,99,solo_hojas_identificadas,3995045.882795,2283672.639835,57.16261356770033,rv_y_fondos_exterior,0.9926995949930107,0.7300405006989252,0.5674530333741231
2025-07,Habitat,2267000.904660824,99,99,solo_hojas_identificadas,3995045.882795,2262078.206779,56.62208327869933,fondos_exterior_amplio,1.0021761837707786,0.21761837707785503,0.5674530333741231
2025-07,Habitat,2267000.904660824,99,99,solo_hojas_identificadas,3995045.882795,2262078.206779,56.62208327869933,administradoras_fondos_exterior,1.0021761837707786,0.21761837707785503,0.5674530333741231
2025-07,Habitat,2267000.904660824,99,99,solo_hojas_identificadas,3995045.882795,1706767.688723,42.72210479666606,fondos_mutuos_mas_etf,1.3282422204494564,32.82422204494564,0.5674530333741231
2025-07,Habitat,2267000.904660824,99,99,solo_hojas_identificadas,3995045.882795,1706767.688723,42.72210479666606,fondos_mutuos_exterior,1.3282422204494564,32.82422204494564,0.5674530333741231
2025-07,Integra,1700261.2914338505,67,67,solo_hojas_identificadas,3130387.654002,1851016.2198849998,59.13057501100843,total_exterior,0.9185555875569176,8.144441244308243,0.5431472007181524
2025-07,Integra,1700261.2914338505,67,67,solo_hojas_identificadas,3130387.654002,1800117.442784,57.50461737486937,rv_y_fondos_exterior,0.9445279796879723,5.547202031202769,0.5431472007181524
2025-07,Integra,1700261.2914338505,67,67,solo_hojas_identificadas,3130387.654002,1784177.563724,56.995419127820895,fondos_exterior_amplio,0.9529664120901754,4.70335879098246,0.5431472007181524
2025-07,Integra,1700261.2914338505,67,67,solo_hojas_identificadas,3130387.654002,1784177.563724,56.995419127820895,administradoras_fondos_exterior,0.9529664120901754,4.70335879098246,0.5431472007181524
2025-07,Integra,1700261.2914338505,67,67,solo_hojas_identificadas,3130387.654002,1232061.161679,39.35810186651767,fondos_mutuos_mas_etf,1.3800137073688838,38.00137073688838,0.5431472007181524
2025-07,Integra,1700261.2914338505,67,67,solo_hojas_identificadas,3130387.654002,1232061.161679,39.35810186651767,fondos_mutuos_exterior,1.3800137073688838,38.00137073688838,0.5431472007181524
2025-07,Prima,1473499.5687575932,32,32,solo_hojas_identificadas,2746737.119683,1498790.0499439999,54.566199262526254,total_exterior,0.9831260681325236,1.6873931867476433,0.5364545293390324
2025-07,Prima,1473499.5687575932,32,32,solo_hojas_identificadas,2746737.119683,1473499.568758,53.645452933918044,rv_y_fondos_exterior,0.999999999999724,2.760014439218139e-11,0.5364545293390324
2025-07,Prima,1473499.5687575932,32,32,solo_hojas_identificadas,2746737.119683,1473499.568758,53.645452933918044,fondos_exterior_amplio,0.999999999999724,2.760014439218139e-11,0.5364545293390324
2025-07,Prima,1473499.5687575932,32,32,solo_hojas_identificadas,2746737.119683,1473499.568758,53.645452933918044,administradoras_fondos_exterior,0.999999999999724,2.760014439218139e-11,0.5364545293390324
2025-07,Prima,1473499.5687575932,32,32,solo_hojas_identificadas,2746737.119683,1244639.332248,45.31337649056286,fondos_mutuos_mas_etf,1.1838767509429726,18.38767509429726,0.5364545293390324
2025-07,Prima,1473499.5687575932,32,32,solo_hojas_identificadas,2746737.119683,1244639.332248,45.31337649056286,fondos_mutuos_exterior,1.1838767509429726,18.38767509429726,0.5364545293390324
2025-07,Profuturo,1903299.975725168,49,49,solo_hojas_identificadas,3214922.393492,2096337.971339,65.20648758375289,total_exterior,0.9079165677228408,9.20834322771592,0.5920205040028453
2025-07,Profuturo,1903299.975725168,49,49,solo_hojas_identificadas,3214922.393492,2050489.938063,63.78038680543162,rv_y_fondos_exterior,0.9282171740492052,7.178282595079477,0.5920205040028453
2025-07,Profuturo,1903299.975725168,49,49,solo_hojas_identificadas,3214922.393492,2031530.796744,63.19066366445051,fondos_exterior_amplio,0.936879706069752,6.312029393024798,0.5920205040028453
2025-07,Profuturo,1903299.975725168,49,49,solo_hojas_identificadas,3214922.393492,1996454.3057320002,62.099611168657255,administradoras_fondos_exterior,0.953340114151685,4.665988584831505,0.5920205040028453
2025-07,Profuturo,1903299.975725168,49,49,solo_hojas_identificadas,3214922.393492,1522144.564797,47.34623043712552,fondos_mutuos_mas_etf,1.2504068402852395,25.040684028523952,0.5920205040028453
2025-07,Profuturo,1903299.975725168,49,49,solo_hojas_identificadas,3214922.393492,1487068.073785,46.255177941332256,fondos_mutuos_exterior,1.2799010410335436,27.990104103354362,0.5920205040028453
2025-08,Habitat,2280050.5206385283,99,99,solo_hojas_identificadas,4118930.1747000003,2300155.237714,55.843511304050914,total_exterior,0.9912594086060675,0.8740591393932462,0.5535540598972631
2025-08,Habitat,2280050.5206385283,99,99,solo_hojas_identificadas,4118930.1747000003,2297566.083745,55.78065143852311,rv_y_fondos_exterior,0.9923764703742834,0.7623529625716552,0.5535540598972631
2025-08,Habitat,2280050.5206385283,99,99,solo_hojas_identificadas,4118930.1747000003,2275305.469013,55.24020491994073,fondos_exterior_amplio,1.002085456959582,0.2085456959582066,0.5535540598972631
2025-08,Habitat,2280050.5206385283,99,99,solo_hojas_identificadas,4118930.1747000003,2275305.469013,55.24020491994073,administradoras_fondos_exterior,1.002085456959582,0.2085456959582066,0.5535540598972631
2025-08,Habitat,2280050.5206385283,99,99,solo_hojas_identificadas,4118930.1747000003,1709295.266676,41.498524961057655,fondos_mutuos_mas_etf,1.3339126159709398,33.39126159709398,0.5535540598972631
2025-08,Habitat,2280050.5206385283,99,99,solo_hojas_identificadas,4118930.1747000003,1709295.266676,41.498524961057655,fondos_mutuos_exterior,1.3339126159709398,33.39126159709398,0.5535540598972631
2025-08,Integra,1706012.0105561616,65,65,solo_hojas_identificadas,3162735.6045129998,1874858.458217,59.27964561884708,total_exterior,0.9099417628457073,9.005823715429273,0.5394102523529957
2025-08,Integra,1706012.0105561616,65,65,solo_hojas_identificadas,3162735.6045129998,1805928.184045,57.100194574200174,rv_y_fondos_exterior,0.944673229881688,5.5326770118312,0.5394102523529957
2025-08,Integra,1706012.0105561616,65,65,solo_hojas_identificadas,3162735.6045129998,1789861.319558,56.59218927448215,fondos_exterior_amplio,0.953153181151183,4.684681884881703,0.5394102523529957
2025-08,Integra,1706012.0105561616,65,65,solo_hojas_identificadas,3162735.6045129998,1789861.319558,56.59218927448215,administradoras_fondos_exterior,0.953153181151183,4.684681884881703,0.5394102523529957
2025-08,Integra,1706012.0105561616,65,65,solo_hojas_identificadas,3162735.6045129998,1251520.438817,39.57082081191906,fondos_mutuos_mas_etf,1.3631515376359093,36.315153763590935,0.5394102523529957
2025-08,Integra,1706012.0105561616,65,65,solo_hojas_identificadas,3162735.6045129998,1251520.438817,39.57082081191906,fondos_mutuos_exterior,1.3631515376359093,36.315153763590935,0.5394102523529957
2025-08,Prima,1506790.0385070501,35,35,solo_hojas_identificadas,2776813.28219,1540847.998633,55.489795029258104,total_exterior,0.9778966126729144,2.210338732708561,0.5426328259704535
2025-08,Prima,1506790.0385070501,35,35,solo_hojas_identificadas,2776813.28219,1506790.038507,54.263282597024016,rv_y_fondos_exterior,1.0000000000000333,3.3306690738754696e-12,0.5426328259704535
2025-08,Prima,1506790.0385070501,35,35,solo_hojas_identificadas,2776813.28219,1506790.038507,54.263282597024016,fondos_exterior_amplio,1.0000000000000333,3.3306690738754696e-12,0.5426328259704535
2025-08,Prima,1506790.0385070501,35,35,solo_hojas_identificadas,2776813.28219,1506790.038507,54.263282597024016,administradoras_fondos_exterior,1.0000000000000333,3.3306690738754696e-12,0.5426328259704535
2025-08,Prima,1506790.0385070501,35,35,solo_hojas_identificadas,2776813.28219,1278263.922726,46.03348489162392,fondos_mutuos_mas_etf,1.1787785070971102,17.87785070971102,0.5426328259704535
2025-08,Prima,1506790.0385070501,35,35,solo_hojas_identificadas,2776813.28219,1278263.922726,46.03348489162392,fondos_mutuos_exterior,1.1787785070971102,17.87785070971102,0.5426328259704535
2025-08,Profuturo,2038702.184356169,46,46,solo_hojas_identificadas,3258325.8129040003,2240523.682635,68.76303387958106,total_exterior,0.909922175854229,9.007782414577104,0.6256900940606566
2025-08,Profuturo,2038702.184356169,46,46,solo_hojas_identificadas,3258325.8129040003,2183554.888497,67.01462695500746,rv_y_fondos_exterior,0.9336619817051922,6.633801829480779,0.6256900940606566
2025-08,Profuturo,2038702.184356169,46,46,solo_hojas_identificadas,3258325.8129040003,2176188.532046,66.78854899736969,fondos_exterior_amplio,0.9368224096096263,6.317759039037374,0.6256900940606566
2025-08,Profuturo,2038702.184356169,46,46,solo_hojas_identificadas,3258325.8129040003,2138055.699986,65.61822919973096,administradoras_fondos_exterior,0.9535309039748209,4.646909602517912,0.6256900940606566
2025-08,Profuturo,2038702.184356169,46,46,solo_hojas_identificadas,3258325.8129040003,1681815.896654,51.6159522780982,fondos_mutuos_mas_etf,1.2122029458826022,21.220294588260224,0.6256900940606566
2025-08,Profuturo,2038702.184356169,46,46,solo_hojas_identificadas,3258325.8129040003,1643683.064594,50.44563248045948,fondos_mutuos_exterior,1.2403256006411072,24.03256006411072,0.6256900940606566
2025-09,Habitat,2448858.811375401,99,99,solo_hojas_identificadas,4290242.897443,2468433.777253,57.53599123081751,total_exterior,0.992069884127342,0.7930115872658017,0.5707972415349558
2025-09,Habitat,2448858.811375401,99,99,solo_hojas_identificadas,4290242.897443,2466092.585866,57.48142109474443,rv_y_fondos_exterior,0.9930117082426785,0.6988291757321519,0.5707972415349558
2025-09,Habitat,2448858.811375401,99,99,solo_hojas_identificadas,4290242.897443,2441324.989305,56.904120528015035,fondos_exterior_amplio,1.0030859562341783,0.30859562341782887,0.5707972415349558
2025-09,Habitat,2448858.811375401,99,99,solo_hojas_identificadas,4290242.897443,2441324.989305,56.904120528015035,administradoras_fondos_exterior,1.0030859562341783,0.30859562341782887,0.5707972415349558
2025-09,Habitat,2448858.811375401,99,99,solo_hojas_identificadas,4290242.897443,1886864.030217,43.980354383711415,fondos_mutuos_mas_etf,1.2978459349260945,29.784593492609446,0.5707972415349558
2025-09,Habitat,2448858.811375401,99,99,solo_hojas_identificadas,4290242.897443,1886864.030217,43.980354383711415,fondos_mutuos_exterior,1.2978459349260945,29.784593492609446,0.5707972415349558
2025-09,Integra,1837685.392019574,64,64,solo_hojas_identificadas,3297110.7764500002,2020039.466042,61.26695773983676,total_exterior,0.9097274696421033,9.027253035789673,0.5573623443729756
2025-09,Integra,1837685.392019574,64,64,solo_hojas_identificadas,3297110.7764500002,1918430.500119,58.18520001884008,rv_y_fondos_exterior,0.9579108505132621,4.208914948673792,0.5573623443729756
2025-09,Integra,1837685.392019574,64,64,solo_hojas_identificadas,3297110.7764500002,1900578.4364760001,57.64375434553964,fondos_exterior_amplio,0.9669084720475727,3.3091527952427313,0.5573623443729756
2025-09,Integra,1837685.392019574,64,64,solo_hojas_identificadas,3297110.7764500002,1868563.073976,56.67274170232811,administradoras_fondos_exterior,0.9834751727750226,1.652482722497739,0.5573623443729756
2025-09,Integra,1837685.392019574,64,64,solo_hojas_identificadas,3297110.7764500002,1371208.577406,41.58818645708993,fondos_mutuos_mas_etf,1.3401939152802245,34.019391528022446,0.5573623443729756
2025-09,Integra,1837685.392019574,64,64,solo_hojas_identificadas,3297110.7764500002,1339193.214906,40.6171738138784,fondos_mutuos_exterior,1.3722332009788176,37.22332009788176,0.5573623443729756
2025-09,Prima,1576152.5116863796,35,35,solo_hojas_identificadas,2881904.3113039997,1615134.235775,56.04399248926437,total_exterior,0.9758647156222804,2.4135284377719612,0.546913547928732
2025-09,Prima,1576152.5116863796,35,35,solo_hojas_identificadas,2881904.3113039997,1576152.5116869998,54.69135479289472,rv_y_fondos_exterior,0.9999999999996064,3.93574062229618e-11,0.546913547928732
2025-09,Prima,1576152.5116863796,35,35,solo_hojas_identificadas,2881904.3113039997,1576152.5116869998,54.69135479289472,fondos_exterior_amplio,0.9999999999996064,3.93574062229618e-11,0.546913547928732
2025-09,Prima,1576152.5116863796,35,35,solo_hojas_identificadas,2881904.3113039997,1576152.5116869998,54.69135479289472,administradoras_fondos_exterior,0.9999999999996064,3.93574062229618e-11,0.546913547928732
2025-09,Prima,1576152.5116863796,35,35,solo_hojas_identificadas,2881904.3113039997,1351484.854596,46.89554921358516,fondos_mutuos_mas_etf,1.166237643230963,16.62376432309629,0.546913547928732
2025-09,Prima,1576152.5116863796,35,35,solo_hojas_identificadas,2881904.3113039997,1351484.854596,46.89554921358516,fondos_mutuos_exterior,1.166237643230963,16.62376432309629,0.546913547928732
2025-09,Profuturo,2081713.5191571347,50,50,solo_hojas_identificadas,3405440.32107,2272818.585788,66.74081385964617,total_exterior,0.9159171489419126,8.408285105808744,0.6112905594842589
2025-09,Profuturo,2081713.5191571347,50,50,solo_hojas_identificadas,3405440.32107,2228773.550226,65.4474411556977,rv_y_fondos_exterior,0.9340175088429449,6.598249115705512,0.6112905594842589
2025-09,Profuturo,2081713.5191571347,50,50,solo_hojas_identificadas,3405440.32107,2228773.550226,65.4474411556977,fondos_exterior_amplio,0.9340175088429449,6.598249115705512,0.6112905594842589
2025-09,Profuturo,2081713.5191571347,50,50,solo_hojas_identificadas,3405440.32107,2185917.785984,64.18899114038487,administradoras_fondos_exterior,0.9523292836102902,4.767071638970977,0.6112905594842589
2025-09,Profuturo,2081713.5191571347,50,50,solo_hojas_identificadas,3405440.32107,1749455.486033,51.372372471419155,fondos_mutuos_mas_etf,1.1899208272383943,18.99208272383943,0.6112905594842589
2025-09,Profuturo,2081713.5191571347,50,50,solo_hojas_identificadas,3405440.32107,1706599.721791,50.11392245610632,fondos_mutuos_exterior,1.2198018624850526,21.980186248505262,0.6112905594842589
