fecha,mercado_global,tecnologia_extra,emergentes_extra,peru_extra,cobre_extra,bonos_tesoro,spread_credito,vix,fx_usdpen,afp_referencia
2015-01-30,-0.0134996452349472,0.0043147834418622855,-0.013231258647955359,0.013094701036333228,0.029403119683049803,0.0177375531669692,-0.010981382338645,0.1178037877137265,0.0035916682022407,Habitat
2015-02-02,0.0129914817590601,-0.006312370671434812,0.004590336922477619,-0.0013191487011798425,0.00033026390462664174,-0.0037759780196894,0.0029084325712173996,-0.0734382002195861,0.0082379539614438,Habitat
2015-02-03,0.0155609949313375,-0.008404350557474505,0.002861712646222113,-0.003697534173174675,0.04574636951302935,-0.0211663629815784,0.0137386643307248,-0.1080803061495746,0.0236747581923204,Habitat
2015-02-04,-0.0058932925549382,0.009097659817931638,0.001338284161232716,0.006796966235903607,-0.004770101992147149,0.0017090318488295,-0.0055738961288919,0.0577034047549001,-0.0013084555459306,Habitat
2015-02-05,0.0108401331275866,-0.004582768605582013,-0.00515367017215123,0.0059482953329558766,0.009861663303834606,-0.010978546338727,0.0090411018796557,-0.080741928444978,0.0022928167519313,Habitat
2015-02-06,-0.008378022510309,0.007103911145483304,-0.008170039191182851,-0.006841868532266071,0.014732911948949047,-0.0177023482285693,0.011224486687236999,0.0261127907475595,0.0003268516202723,Habitat
2015-02-09,-0.0035486035766038,0.0027297854609645332,0.002336143519006248,0.013472668393582153,0.002370048568080853,-0.0016033583230918,-0.0030804921104463,0.072874392991018,0.0031034916520398,Habitat
2015-02-10,0.0084790567210066,0.00394462277478746,-0.011174392642227266,-0.015120200482105429,-0.01947448018119778,-0.0079545062371089,0.0061394706985429,-0.0711590161247568,-0.0011398745672087,Habitat
2015-02-11,-0.002522562501538,0.006742412365840215,-0.004535473783098921,-0.005667918307667429,-3.6167650558745906e-05,0.0018502752153828,-0.0009912831354235,-0.0156703694101565,0.0053798489264167,Habitat
2015-02-12,0.012474902648313,-0.002305448644762228,0.00852400681825206,0.00017528982344383257,0.010349769154922438,-0.0033088670757021,-0.0026726140336747,-0.0955188101022905,-0.0238689208866279,Habitat
2015-02-13,0.0063268844529023,-0.0018451083470117932,0.00501771565327799,0.003518696691248725,0.020489784849418012,-0.0102687631058964,0.0053855458558877,-0.0423729182359189,0.0189706692639575,Habitat
2015-02-16,,,,,,,,,-0.0014672032574803,Habitat
2015-02-17,,,,,,,,,-0.0168163533113441,Habitat
2015-02-18,0.0019837689055808,-0.001822654107296896,-0.00215425781402923,0.0006983421037029836,0.004163632890605775,0.0059399576237297,-0.00017030343997540042,-0.0221519226104166,0.021919623559937,Habitat
2015-02-19,-0.0001650129973297,0.003451554641046811,-0.003864492430171828,-0.006273857054251835,-0.0069617596127207575,-0.0066137116816858,-0.0021323840450158,-0.0103559773066249,0.0024374949296339,Habitat
2015-02-20,0.0067656268240563,-0.0036336471407739128,-0.0001947726517236648,-0.015614595887989986,6.06648475120796e-05,0.0029327409758765,0.0012501248823368998,-0.0647481866310079,0.0003241781477183,Habitat
2015-02-23,-0.0026226637371594,0.0037233752038210314,-0.007200817756888715,-0.005125825156026575,-0.011282313009421351,0.0114586558031055,-0.0026268090166674,0.0181818339450299,0.0008102599964068,Habitat
2015-02-24,0.0046017499168788,-0.0030331418689097446,0.009777262630266275,-0.011492559247781496,0.011589097431969432,0.0131260620942503,-0.0055299257524398,-0.0597528031703382,0.0006476214388637,Habitat
2015-02-25,0.0004905939852444,-0.0071281080599676664,-0.0023140591657307822,0.0014301837013201057,0.006117930714566943,0.0043182651073376,0.0023740997258998,0.0109569449819069,0.000323678306509,Habitat
2015-02-26,-0.0016349790740449,0.00806932131207707,0.0020990798814754246,-0.0002209557197641605,0.01925704190872294,-0.0136677770405158,0.0051849124423895,0.0050577813621721,0.0012940628915953,Habitat
2015-02-27,-0.0024566410582435,-0.000650678865508961,0.0019719491589718064,0.002899556378652394,0.008218204767036977,0.0084083177766471,-0.0021691430085465997,-0.0409776923851127,-0.0014539296350131,Habitat
2015-03-02,0.0039402586506462,0.0026729525933856142,-0.005413757477252907,-0.0038071023584967043,-0.0009056549564246672,-0.0186268507336961,0.0084834718099897,-0.0224887696629197,0.0011324978513014,Habitat
2015-03-03,-0.0052329286665094,-0.00037187870179995405,-0.00202719398867561,0.00548221400175726,-0.0025748781147616993,-0.0036254283179211,-0.0022616643390028,0.0628834123637294,0.0006463655385142,Habitat
2015-03-04,-0.0046031049426737,0.0015742966570988486,-0.0059602761320733545,0.0078069634030925,-0.014305558060634554,0.0003157041461328,-0.0011991185679241997,0.0266955190998745,-0.0017764340635159,Habitat
2015-03-05,0.0009909804013883,-0.002676441278877062,-0.002378014893402785,-0.0013117216669970256,0.005993370758519967,-0.0012645566102119,0.0005370769082802,-0.0133520440263795,0.0004853231595733,Habitat
2015-03-06,-0.0135290994679156,0.004379025858658944,-0.0010831098498302622,-0.014537402206209782,-0.005123762904074278,-0.0220922041859304,0.0042679246602561,0.0826210719774824,0.0022638969809669,Habitat
2015-03-09,0.0013377303504609,0.002770015249696834,-0.005056839539148162,-0.011913008683679087,0.01578111305320709,0.009230336740835,-0.006124536645794499,-0.0092104862766577,0.0003226613514479,Habitat
2015-03-10,-0.0182060284338211,0.0021752710052670293,-0.0031668332395595467,0.003875704259631083,-0.021195128939272813,0.013158234016342,-0.0054583957710968006,0.1082337363229903,-0.0248064540988077,Habitat
2015-03-11,0.0005104511507412,-0.007381168308792158,0.007207566303345276,-0.0034956743072794352,0.0014762590954366678,0.0072849802846188,-0.0023148920980547,0.0107849190782511,0.024775942838215,Habitat
2015-03-12,0.0117325222592385,-0.008491895676881607,-0.005811922773177053,-0.001920517359201874,-0.006208630197870486,-0.0007072927442148,0.0029885030274573,-0.0859514339541279,-0.0014525986470322,Habitat
2015-03-13,-0.0063864330820614,0.0022420317426872704,-0.00533016548701916,0.008305751580430962,-0.005344878464823467,-0.0030678137228615,-0.0005996724037154,0.0376134838415287,0.000808164636223,Habitat
2015-03-16,0.0120095074898052,-0.003544236329564335,-0.00031851102414153995,-0.01970813320603896,-0.011047796206594733,0.0096272945517124,-0.0019971444745835003,-0.0243750214576721,0.001291973048535,Habitat
2015-03-17,-0.0010025873015063,0.0012298958439354323,0.012806408919195978,-0.00282491794584146,-0.0017755220524013826,0.0082848517228515,-0.0066601939517722,0.003203087241163,-0.0016128632826301,Habitat
2015-03-18,0.0162288158067369,-0.007079769006333943,0.007769714294918167,-0.00337531067660299,-0.01642705927775421,0.0193030683809578,-0.0033803690763933997,-0.1079182373467635,0.0006461567117987,Habitat
2015-03-19,-0.0085612115006639,0.0076669404581299816,-0.00787488695386053,0.008430374771778944,-0.006046188302486724,-0.0050959456683472,-0.0028679022650681995,0.0071581550382231,-0.0012915559095437,Habitat
2015-03-20,0.0149452132340652,-0.012583218987505768,-0.0004395960100064336,-0.0031442508468900367,0.03522073817892889,0.0052746179513512,0.0049943827879637,-0.0746268130657316,0.0003233643583255,Habitat
2015-03-23,0.0009816605897201,-0.00150096080680805,0.0021277282485133073,-0.0031767214124591037,0.03463181141600729,-0.0012169287145666,-0.0015311129492803,0.0299538691195579,-0.0042016842337898,Habitat
2015-03-24,-0.0029420936317908,0.00013722176466529797,0.0071927634449722895,0.001176691342690256,-0.011540930041738916,0.0096685029281229,6.789996842490012e-05,0.0156599582801262,-0.0014606136155809,Habitat
2015-03-25,-0.0104919052575969,-0.012795197704551904,-0.004797474574145082,0.0024907739811351453,0.009657580247086978,-0.008444620119145,0.0006334729516848004,0.1336269978059188,-0.0001625105705492,Habitat
2015-03-26,-0.0049701043445488,0.006701847750174556,-0.003995192854638625,-0.0020494415906834058,0.0024245036660888314,-0.0155899266987284,0.0060589050698016,0.0233161023403749,-0.002600746771021,Habitat
2015-03-27,0.0009989065604467,-0.0007968484866407301,0.0019116293361279913,-0.007324902357466015,-0.0140607269385584,0.0124372713030904,-0.0031978267428713998,-0.04620256247457,0.0035853708290833,Habitat
2015-03-30,0.0086494233255236,0.00095265429180693,0.010423997382870129,0.000548464523049878,0.005699364169625656,-0.0049587912818281,0.0010311095310671,-0.0371598856856456,0.0042221537707691,Habitat
2015-03-31,-0.0102242516415703,0.00230586279072989,0.008543824438670444,0.0003527455728550557,-0.004312758239370159,0.0021466908612033,-0.0030237280938465,0.0537560110728749,0.0008085566669762,Habitat
2015-04-01,0.0029988757293759,-0.005482724228702758,0.009496757954132129,0.012069116295967519,-0.020392445638966413,0.0131347608219598,-0.0008126441562044001,-0.0117724202501545,-0.024333487373793,Habitat
2015-04-02,0.0059802146665757,-0.008021593747746258,0.008951931615370435,-0.0005537631517234486,-0.007807053943108152,-0.0105954081615822,0.0024171555063951,-0.0291197611105742,0.0244435103470674,Habitat
2015-04-03,,,,,,,,,-0.0272227310575162,Habitat
2015-04-06,,,,,,,,,0.0253257137858204,Habitat
2015-04-07,-0.0016378908269525,-0.00036477994185898184,-0.0031706254769215047,0.002034486818901432,0.01252044171753307,0.0083849190577707,0.0016774197048857,0.0027137016603897,-0.0001620628052492,Habitat
2015-04-08,0.0063976986396239,-0.005185871986487363,0.014438029077366887,-0.018022773889284874,0.0018244357276574249,0.0003049058568527,0.00010836607031759998,-0.0541272128002968,0.0043767141769812,Habitat
2015-04-09,0.003911999476587,-0.002550855723974302,0.005986468425990248,-0.007805936091564488,-0.016797488340402962,-0.0129640867694967,0.0040903522458044,-0.0636623332468341,0.0,Habitat
2015-04-10,0.0043838401179343,-0.001957664336705675,-0.0037019271320771017,-0.002814265751240297,-0.005344131499388867,0.0014678203405222,0.0009066957099624002,-0.0389610559921199,0.0014525216881635,Habitat
2015-04-13,-0.0053346234741773,0.00358150425510277,-0.0001310287430321298,-0.0026612740604022847,0.0015576679332069913,0.001388958397309,-0.0015343292952665,0.1081080814725945,0.0078968998898625,Habitat
2015-04-14,0.0037380094439223,-0.008061808459233828,0.0007260234452259652,0.004209727322616033,0.010880418789060757,0.0070878080090734,-0.0018624835007055,-0.019368688107373,-0.0017588992762734,Habitat
2015-04-15,0.0055049699800484,0.0016622814468200044,0.0014384787020098036,0.006339699514533548,0.004223899752981347,-0.0008414003595227,0.0032933262704957,-0.0607168923974925,-0.0001601677904635,Habitat
2015-04-16,0.0014495609518387,-0.005642742891629405,0.006532510721086622,-0.003636440997454749,0.002904518759364927,-0.0049766038034523,-0.0015024014729546997,-0.0186915707372318,0.0003203868965884,Habitat
2015-04-17,-0.0123816592064166,0.0014927669702406408,-0.004463480144915169,0.008221321731518526,0.007078278378800675,0.0114646627359646,-0.0057744531244317,0.1023809462537932,-0.028090932327383,Habitat
2015-04-20,0.0053729957792807,0.010103243953540491,-0.006366970658038279,-0.0028427290978034125,0.004043268016315751,-0.0088246092914147,0.0045706003363949,-0.042476611807394,0.0061958341848844,Habitat
2015-04-21,0.0029153220271673,-0.0044040712001914275,0.0029843545502591497,-0.005277920664928902,-0.008700380775827533,-0.0045283026082589,0.0009030458963534,-0.0037594127832941,0.018472968530248,Habitat
2015-04-22,0.004359309244388,0.004454925650908903,0.0063432805634809205,-0.0029504647971724607,-0.007316302189555344,-0.0152663160748655,0.005495025475398,-0.0407547141021152,-0.020035365231662,Habitat
2015-04-23,0.0036978218581524,-0.0009211444943756511,0.003688980892505994,0.0004244542020274194,0.010246965896140055,0.0043068781082307,-0.0028884305636089,-0.0180960263745346,0.0275006820733747,Habitat
2015-04-24,0.0035241486113737,0.003958002842702136,0.00015358484947343605,0.0008283426482978192,0.02665003138233741,0.0062371186115779,-0.00024938529656529985,-0.0152243259096509,-0.0003193636241938,Habitat
2015-04-27,-0.0003193558158711,0.0029157967760728765,0.0043632089105477756,0.008775654633786177,0.02044161284703571,0.0,0.0010685007459546,0.0675345749619442,-0.0270607362548266,Habitat
2015-04-28,0.0019161380934706,0.0005623647855082761,-0.0002472532497843345,0.007659654989364347,-0.000497741945759184,-0.0137913903343908,0.0043902666564028005,-0.0541158570381128,0.0287984401993155,Habitat
2015-04-29,-0.0057371167095062,0.0020988639256851547,-0.006356985395301803,0.007995509934392356,0.01749797176325471,-0.0122556172292436,0.0064117725713809,0.0789686146623931,-0.0025534303434947,Habitat
2015-04-30,-0.0104182298583233,-0.0010753007778822876,-0.004174941886510079,0.01405526416639379,0.013008415783489057,0.0017497535436306,-0.0013828377608792,0.0866318011702345,-0.0226879882812499,Habitat
2015-05-01,0.0090702855050164,0.0005501123526333185,-0.003210219690128798,0.004732438331389026,0.003471337615814885,-0.0134613365645638,0.0077469614935475,-0.1271477908741037,0.0228872777643158,Habitat
2015-05-04,0.0022471313436678,-0.002162694633358983,0.0036136841327102844,0.0017840835551515104,0.0019483317476411896,-0.009435119094854,0.0029746363418332,0.0118110688549111,0.001120353604356,Habitat
2015-05-05,-0.0126520562750319,9.496234710094399e-05,0.002473200263801956,0.015097477271122291,-0.0027526497171269483,-0.001384312157669,0.00036492389760410006,0.1136186766385125,0.0031974389385445,Habitat
2015-05-06,-0.0027578208753392,-0.005279994121305248,-0.00932755193518172,0.0003983055824672453,0.0099441625196939,-0.0171200727298461,0.0013296872982531001,0.0587001519414402,0.0023904169334865,Habitat
2015-05-07,0.0001628330216372,0.0068892480926629,-0.001430208474012059,-0.0013867903855571536,-0.013875994654459534,0.0134369843502808,-0.0040981709056041,-0.0013200993130648,-0.0015897857083184,Habitat
2015-05-08,0.0159375170316931,-0.005908543921353085,-0.0036548022403569847,-0.02135796531454189,0.005082438922629847,0.0027001889903397,0.0021095855435868003,-0.1500330760471744,0.0041401308948327,Habitat
2015-05-11,-0.0059230844543567,0.0020601937633420017,-0.0032528764546529117,0.012620474730434199,-0.0034866695578277896,-0.0243246949616203,0.0038258955102038004,0.076982951105947,-0.0038059256202115,Habitat
2015-05-12,-0.0020930852572595,-0.0030107077623338155,-0.0009671694207886005,0.005129611045648999,0.012814525267546376,0.0025938504090168,0.0013322697108259002,0.0007219693091775,0.0035020432570695,Habitat
2015-05-13,0.0025819579724875,0.0007158763194880786,-0.000639020659146007,0.009026908444991112,-0.00856613998220556,-0.0080105134694103,-0.0005020470618397001,-0.0072149661091249,-0.0007931653742997,Habitat
2015-05-14,0.0106228028371977,0.002524219659841176,-0.0009815538962284279,-0.004473590552116749,-0.011699695212086211,0.0026920237524024,0.0014655356099320003,-0.0741279390114195,-0.0019050019833519,Habitat
2015-05-15,0.0019111034716912,-0.005890544177427565,0.005874461613824419,-0.0011940264469464577,-0.0023575366267094746,0.0200503365618898,-0.0047514614246198,-0.0282574303881364,-0.0186098456593371,Habitat
2015-05-18,-0.0007947489584454,0.005579714359748609,-0.00921674796418211,-0.011421888059577976,0.005729074202202429,-0.0167771570673107,0.0060160902453829,0.0282713590113092,0.0176660823028653,Habitat
2015-05-19,-0.0017498687257188,-0.0005974231300677124,0.0036126285802217124,-0.011598043260828545,-0.025611054580959348,-0.008867145563919,0.0038053865437846,0.0094266177178761,0.0030259681469122,Habitat
2015-05-20,-0.0001592335154946,0.0006231991248675497,-0.0003815712637930414,-0.0017201025092538737,-0.00963420513300271,0.0016879102911826,-0.0024073570829951,0.0023346095004364,-0.0019053801512023,Habitat
2015-05-21,0.0039844351803461,-0.0008993043943893164,-0.007496204776675184,-0.0009704324032531923,0.0003305483926878813,0.0139857253289104,-0.0033375629740091,-0.0597826437051313,-0.0202036047707081,Habitat
2015-05-22,-0.0039686224613935,0.004030202268567338,0.007566173193646903,-0.004866897994808206,-0.003825835049034571,0.0004157788012024,0.0014496148609682,0.0016515655103792,0.0147751390310535,Habitat
2015-05-25,,,,,,,,,-0.0031999969482421,Habitat
2015-05-26,,,,,,,,,-0.0139326000246302,Habitat
2015-05-27,0.007270931870253,0.009448559492218898,-0.007165581374213988,-0.009339113991169077,0.0038400881416253457,0.0022865008484826,0.0011942881409551997,-0.0561877623240187,0.0242218873164046,Habitat
2015-05-28,-0.0017643886224807,-0.00010715555296927264,-0.011085307371222392,0.003867407489729988,-0.0007383962943221852,-0.002443986456597,0.0016681159457207,0.0030143150318902,0.0020661175814382,Habitat
2015-05-29,-0.0078739982555509,0.0022991680655123246,-0.0012946744279425954,0.005302200432940993,-0.004369416540333872,0.0022050697994346,0.00100951655956,0.0398196631301424,0.001110225166218,Habitat
2015-06-01,-0.0006478940817102,0.0033132101178611974,-0.003063554451992253,0.00011727273520424717,-0.007248604464197611,-0.0107481999461973,0.007284416589464699,0.0093930717491075,-0.0003168338253424,Habitat
2015-06-02,0.0016205921438947,-0.004372878393808668,0.0023764021245281366,0.015723250331157856,0.017352712233416178,-0.0139514131494966,0.0032399500994440998,0.0193270936956666,-0.0031695691137683,Habitat
2015-06-03,0.0035599969916171,-0.0026662858586379828,-0.008653203502992287,-0.0023528756141422296,0.007012069816560728,-0.0160751397933242,0.0010131934132684003,-0.040730332375596,0.0009539017484989,Habitat
2015-06-04,-0.0096746130608275,0.0026881605081975103,-0.004944946361404376,0.004501645251802179,-0.013705245138151106,0.013019067051291,-0.008397851063921099,0.0768667790969108,0.0006353537035803,Habitat
2015-06-05,-0.0060237999512575,0.004050367447080911,0.001947933413337312,-0.0004604572926455077,0.010415794133305196,-0.0121798696211429,0.0020536282594439,-0.0339904825767074,-0.0003175129870002,Habitat
2015-06-08,-0.0039311443788985,-0.0065056117566830406,0.003990957528477208,-0.0013615769454159397,0.0033136146287839428,-0.0011053652974356,0.0006905382716814,0.0760028093460083,-0.0052397575595688,Habitat
2015-06-09,-0.002466740435266,0.0004764778778774052,-0.003266168818220158,0.0031299217022934278,0.003077986331001849,-0.0079168104489684,0.0028114698241255,-0.0536298035886222,0.0070231683497026,Habitat
2015-06-10,0.0148367273916376,-0.003328918581878096,-0.0007167833140700169,-0.009981976955524231,0.014723005077277748,-0.0087520973416631,0.0040308696689278,-0.0863856238377712,0.0,Habitat
2015-06-11,0.0029240873320188,-0.0034760555974477545,-0.00783013924991656,0.0031160508493291174,-0.01688260162215841,0.0210353534585356,-0.006854068153962199,-0.0279878879035937,-0.0001584922362234,Habitat
2015-06-12,-0.0069647648621659,-0.0003454901538385933,0.007393692766981282,0.006813969193673002,-0.003922793269513423,0.0,-0.0019599611756977997,0.0723734882407136,0.0001585173599942,Habitat
2015-06-15,-0.0052194275261412,0.00019531623853488462,-0.005603754207760866,-0.0023482795466435403,0.0051230847075962645,0.0016102337117183,-0.004532432774296,0.1168360407510995,-0.0001584922362234,Habitat
2015-06-16,0.0024595388007155,0.0032450972756871434,-0.0021507590420605767,-0.002720644528795564,-0.014873123660248821,0.0078719140144376,0.0031240786668082997,-0.0376868038185391,0.0019023595048242,Habitat
2015-06-17,0.0006540962808829,-0.0006210936775285393,0.0055046288151486275,0.010638893884195305,0.001750621775917234,-0.0077264926461086,-0.0008096351412489684,-0.0209318305761886,0.0001582163755684,Habitat
2015-06-18,0.0099706881513212,-0.0038956788223139076,-0.0009687827013599836,0.0003557209620790418,-0.0004395990243222306,-0.0049085186868988,0.0055056409627739,-0.0903448565252895,0.0007910321725141,Habitat
2015-06-19,-0.0059883445655458,-0.001067610074378068,-0.002282298927605725,-0.003768147983046386,-0.01474906644518234,0.0128435971460822,-0.0047900660365345,0.0583775953191725,-0.0014227475588289,Habitat
2015-06-22,0.0120485312859455,-0.007175595638747936,0.0021087559027978594,-0.008523802064576739,-0.01930975094412543,-0.0204069162447179,0.009903005174749999,-0.0873925690325965,-0.0259299928765041,Habitat
2015-06-23,0.0022522691796043,-0.002397965246739128,0.0076560513624054066,-0.0049492294287971144,0.006018334664159816,-0.0060004125383297,0.0015808301048719003,-0.0494505593217623,0.0310082084928033,Habitat
2015-06-24,-0.0070627735264712,0.003944873371328706,0.0004294216669212666,0.016106327178584415,0.013844993885466703,0.0086245026296738,-0.0054483515850425,0.0949628905703972,0.0025221108432953,Habitat
2015-06-25,-0.0029766434518891,0.001130660881537333,-0.00018815580335837133,-0.01012117708273051,-0.0016478538127426418,-0.0035061513411626,-0.0013736207835795002,0.0565610849965456,-0.0020440269137083,Habitat
2015-06-26,-0.0009840980666244,-0.007478394039746932,-0.008249862985297512,0.01071885641868216,-0.012664415747273746,-0.0112403057119088,0.0016778574383251002,0.0007137921997475,-0.0022057568450585,Habitat
2015-06-29,-0.025451754247175,0.0104080719460466,0.00432067630549067,0.0034315480403507986,0.014843240173807337,0.0264691167028827,-0.015555691208237701,0.344507829244143,0.0014210996784642,Habitat
2015-06-30,0.0016851329215477,-0.001417408086393047,0.013259396049765495,-0.015068265773487695,-0.017903478036830404,-0.0069334500297189,0.006650393227020299,-0.0328912905403908,0.0012614154830574,Habitat
2015-07-01,0.0060553535175809,-0.0011113376879651705,-0.00689715902688756,0.001649491307776935,-0.021397060847946354,-0.0134977961381117,0.003376028186889,-0.1173888888307628,0.0,Habitat
2015-07-02,0.0006688374604437,0.00033128445632754264,0.0042582930044330934,2.360107059698859e-05,0.0010944311984306797,0.0032864459902994,-9.327690722130003e-05,0.0435053297887548,0.0009448885120915,Habitat
2015-07-03,,,,,,,,,-0.0227501440789442,Habitat
2015-07-06,,,,,,,,,0.0207038863832644,Habitat
2015-07-07,0.0010144626053054,-9.908172993857637e-05,-0.015899318517607206,-0.004493790670044906,-0.012579490090981246,0.0093954400618339,-0.0033493126289723,-0.0540858356210863,0.0018927576710612,Habitat
2015-07-08,-0.0202702025102103,0.008861026370297426,-0.013168213304178115,0.011641954792493206,0.0026497459838688703,0.0086361700129558,-0.0063447963901777996,0.2218769211291789,0.0006296772566249,Habitat
2015-07-09,0.0082757038511716,-0.014570972240041585,0.010856603371248413,-0.011808076283538024,0.005766727652670325,-0.0197016912859575,0.008876406214882199,0.0157680299261644,0.002517349115473,Habitat
2015-07-10,0.0212038983202293,-0.010968484779998039,0.003454438746474213,-0.010622524166945676,-0.01285150000303541,-0.0158587951275746,0.0121671851407476,-0.157235828623621,-0.0078468595462428,Habitat
2015-07-13,0.0077025116518774,0.005259046915526738,-0.0010880609006480649,-0.002242020477817961,0.008334815615123049,-0.0031017809647121,0.0030735288499105,-0.1740938988982823,0.0050616995752439,Habitat
2015-07-14,0.0061483568248617,-0.004188465107105268,-0.004427784325259579,-0.0015020829390802503,0.0005868275684858216,0.0032843685132071,-0.0018830908619276,-0.0381294782385922,-0.002518141424766,Habitat
2015-07-15,-0.0026426532799209,0.003288659276586679,-0.00844793597470585,-0.0032111452434943387,0.006411216813003068,0.0105973168852839,-0.002611442450225,-0.0104712299567009,0.0003156093302694,Habitat
2015-07-16,0.007286240259922,0.0033637470670869734,0.005103925693509253,-0.01022162243868116,-0.014217564915293655,0.0069055127961321,1.4078642785700151e-05,-0.084656078935114,0.0023659094833732,Habitat
