familia,parametros,val_mae,val_r2,val_mape_cuota_pct,val_p90_pct,estado,seleccionado,afp,tarea
DIRECTO_POLY_RIDGE,"{""alpha"": 1.0, ""interaction_only"": false}",0.00824654270171944,0.24780331883375228,0.8262665629630119,1.7405897412518592,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_POLY_RIDGE,"{""alpha"": 10.0, ""interaction_only"": true}",0.007933912998688052,0.3183411235414888,0.7947701040487001,1.6849979526889807,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_POLY_RIDGE,"{""alpha"": 10.0, ""interaction_only"": false}",0.007923451819064592,0.32239084104745197,0.793748869845304,1.6806863398755891,CORRECTO,True,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 0.5, ""epsilon"": 0.0005, ""gamma"": ""scale""}",0.009332982390023385,0.0837449084432278,0.9347929876639436,2.02078413282934,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 0.5, ""epsilon"": 0.0005, ""gamma"": 0.1}",0.009748796870230255,0.042758328653367594,0.9759560461549839,2.116984692642948,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 0.5, ""epsilon"": 0.001, ""gamma"": ""scale""}",0.009289855183653094,0.09171644595659678,0.9305188164397985,1.9993589407072414,CORRECTO,True,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 0.5, ""epsilon"": 0.001, ""gamma"": 0.1}",0.009659864346121972,0.05188669986208938,0.9670689672340307,2.095534973005163,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 2.0, ""epsilon"": 0.0005, ""gamma"": ""scale""}",0.0103036724067019,-0.12246421069185742,1.0322091869508279,2.277383745481474,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 2.0, ""epsilon"": 0.0005, ""gamma"": 0.1}",0.010638299937242145,-0.13913343154839253,1.0648235269512327,2.2876086818081216,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 2.0, ""epsilon"": 0.001, ""gamma"": ""scale""}",0.0102321360774464,-0.10640264259097987,1.0250704443561973,2.267975126052165,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 2.0, ""epsilon"": 0.001, ""gamma"": 0.1}",0.010390345928376126,-0.09486096711608183,1.040079112148871,2.2520281125640387,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 10.0, ""epsilon"": 0.0005, ""gamma"": ""scale""}",0.012860297568419856,-0.8209603257605806,1.2884392954226254,2.864573423453461,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 10.0, ""epsilon"": 0.0005, ""gamma"": 0.1}",0.01077087191552682,-0.15612723990595057,1.0780345007834848,2.3125533161572034,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 10.0, ""epsilon"": 0.001, ""gamma"": ""scale""}",0.012581758591065223,-0.7399130252127253,1.260594066457428,2.77921381568619,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_SVR_RBF,"{""C"": 10.0, ""epsilon"": 0.001, ""gamma"": 0.1}",0.010478393588716802,-0.10525288393391996,1.0488722868841285,2.247573543966976,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.03, ""max_depth"": 1, ""min_samples_leaf"": 10, ""n_estimators"": 100}",0.007991401957660859,0.2747633503680319,0.8010193195393015,1.6748529145882194,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.03, ""max_depth"": 1, ""min_samples_leaf"": 30, ""n_estimators"": 100}",0.007991401957660859,0.2747633503680319,0.8010193195393015,1.6748529145882194,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 100}",0.007794626451081395,0.32356067496789853,0.781299907584495,1.6314864622130518,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 30, ""n_estimators"": 100}",0.007776993547265495,0.3286535043719905,0.7795027598595506,1.6062476343074283,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.05, ""max_depth"": 1, ""min_samples_leaf"": 10, ""n_estimators"": 100}",0.00785181325799129,0.3047009758337911,0.7868437864390371,1.6300523827726332,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.05, ""max_depth"": 1, ""min_samples_leaf"": 30, ""n_estimators"": 100}",0.007830803794101792,0.3103685061193986,0.7846517709628184,1.6109188270346222,CORRECTO,False,Habitat,directo_acumulado
DIRECTO_GRADIENT_BOOSTING,"{""learning_rate"": 0.05, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 100}",0.007627548750162096,0.35503786644719937,0.7643053842379066,1.639943359327625,CORRECTO,False,Habitat,directo_acumulado
