fecha,afp,modelo,retorno_real,retorno_estimado
2025-04-08,Habitat,ACWI_lineal,-0.0013684547784227,5.386998251893005e-06
2025-04-09,Habitat,ACWI_lineal,0.029499775533669,0.012275664673682504
2025-04-10,Habitat,ACWI_lineal,-0.0064156668957374,-0.003029584408724628
2025-04-11,Habitat,ACWI_lineal,0.0094921618564967,0.0014303114438521344
2025-04-14,Habitat,ACWI_lineal,0.0084671539895269,0.0002776347747130362
2025-04-15,Habitat,ACWI_lineal,0.0039894942276765,0.0025543266850463773
2025-04-16,Habitat,ACWI_lineal,-0.0092050619239054,-0.003558109749046015
2025-04-17,Habitat,ACWI_lineal,-0.0029719426677411,0.0006417539633197919
2025-04-18,Habitat,ACWI_lineal,0.0002394012108548,0.0002776347747130362
2025-04-21,Habitat,ACWI_lineal,-0.0039139704684726,0.0002776347747130362
2025-04-22,Habitat,ACWI_lineal,0.0079148442142824,0.004510369941432379
2025-04-23,Habitat,ACWI_lineal,0.0071527308813426,-0.0003731199944527233
2025-04-24,Habitat,ACWI_lineal,0.0099736735472792,7.439148608075086e-05
2025-04-25,Habitat,ACWI_lineal,0.0025418699290225,0.0005079679439963522
2025-04-28,Habitat,ACWI_lineal,0.0011785468711118,0.0002776347747130362
2025-04-29,Habitat,ACWI_lineal,-0.0006448890373053,0.0005621901796894172
2025-04-30,Habitat,ACWI_lineal,0.0003226154234212,0.0002775005571307783
2025-05-01,Habitat,ACWI_lineal,-0.0033126124205984,0.00030545156327881876
2025-05-02,Habitat,ACWI_lineal,0.0093905979602355,0.0005060439170264518
2025-05-05,Habitat,ACWI_lineal,0.00395511301489,0.0002776347747130362
2025-05-06,Habitat,ACWI_lineal,-0.0010817681203172,0.00125403481162006
2025-05-07,Habitat,ACWI_lineal,-0.0029530698884644,-0.001741632713304617
2025-05-08,Habitat,ACWI_lineal,-0.0006085930942058,0.00023398023887469753
2025-05-09,Habitat,ACWI_lineal,0.0053562998096212,0.00018336893925204967
2025-05-12,Habitat,ACWI_lineal,0.0096776807944123,0.0002776347747130362
2025-05-13,Habitat,ACWI_lineal,0.0090834326654067,0.0012127258398641257
2025-05-14,Habitat,ACWI_lineal,0.001107459012718,0.0029038087041479738
2025-05-15,Habitat,ACWI_lineal,0.0028330590358642,-0.0010791483776508549
2025-05-16,Habitat,ACWI_lineal,0.0014449812355827,0.0032663709280687635
2025-05-19,Habitat,ACWI_lineal,0.0004939128385292,0.0002776347747130362
2025-05-20,Habitat,ACWI_lineal,0.0023429525610108,-6.509583805334876e-05
2025-05-21,Habitat,ACWI_lineal,-0.0035578659822269,0.0010501213784805865
2025-05-22,Habitat,ACWI_lineal,-0.0072236168891,-0.00027372580244446195
2025-05-23,Habitat,ACWI_lineal,0.0026580247995395,-0.0023883489468940946
2025-05-26,Habitat,ACWI_lineal,-7.209165382160432e-05,0.0002776347747130362
2025-05-27,Habitat,ACWI_lineal,0.0011913526574547,0.0002776347747130362
2025-05-28,Habitat,ACWI_lineal,-0.0007834761970939,-0.0007410046720637715
2025-05-29,Habitat,ACWI_lineal,0.0003939952819578,0.00012124591385267468
2025-05-30,Habitat,ACWI_lineal,-0.0046275728522966,-5.1931950519536766e-05
2025-06-02,Habitat,ACWI_lineal,0.00940996316376,0.0002776347747130362
2025-06-03,Habitat,ACWI_lineal,0.0052571193684993,0.0004974913520462176
2025-06-04,Habitat,ACWI_lineal,0.0017560244124918,0.0006262616098147677
2025-06-05,Habitat,ACWI_lineal,0.0078025861063379,0.001719846574154057
2025-06-06,Habitat,ACWI_lineal,0.0060409774515166,0.0014095082080729082
2025-06-09,Habitat,ACWI_lineal,0.0002575975437235,0.0002776347747130362
2025-06-10,Habitat,ACWI_lineal,0.0022132407301491,0.0028987545662665995
2025-06-11,Habitat,ACWI_lineal,-0.0007711153464241,2.6326273441458947e-05
2025-06-12,Habitat,ACWI_lineal,0.00084320123647,0.0005752154449050447
2025-06-13,Habitat,ACWI_lineal,-0.0030820499386798,-0.0010842255436200113
2025-06-16,Habitat,ACWI_lineal,0.0029726062177612,0.0002776347747130362
2025-06-17,Habitat,ACWI_lineal,-0.0016758112163279,0.0013112401615341094
2025-06-18,Habitat,ACWI_lineal,-0.0055431952183081,0.0005879668363345125
2025-06-19,Habitat,ACWI_lineal,0.001160499134263,0.0002776347747130362
2025-06-20,Habitat,ACWI_lineal,-0.0032546598647048,0.0002776347747130362
2025-06-23,Habitat,ACWI_lineal,0.0009936682520235,0.0002776347747130362
2025-06-24,Habitat,ACWI_lineal,0.0040480816084498,0.004115081498528691
2025-06-25,Habitat,ACWI_lineal,0.0010043671278396,-0.0023234244473340692
2025-06-26,Habitat,ACWI_lineal,0.0057676312284113,0.0028968519592315303
2025-06-27,Habitat,ACWI_lineal,0.0003502914620743,-0.0002584501047649008
2025-06-30,Habitat,ACWI_lineal,0.0030648478302164,0.0002776347747130362
2025-07-01,Habitat,ACWI_lineal,0.0032060966924689,0.0020718454253968073
2025-07-02,Habitat,ACWI_lineal,0.0010233192956816,0.001203601305620556
2025-07-03,Habitat,ACWI_lineal,0.002708227987733,-0.0015445608188025487
2025-07-04,Habitat,ACWI_lineal,0.0015776295798388,0.0002776347747130362
2025-07-07,Habitat,ACWI_lineal,6.145118591294185e-05,0.0002776347747130362
2025-07-08,Habitat,ACWI_lineal,-0.0038739300114433,0.003101623068681008
2025-07-09,Habitat,ACWI_lineal,0.0035650511485201,5.782892018814029e-05
2025-07-10,Habitat,ACWI_lineal,-0.0003921907524967,0.00040073566077524446
2025-07-11,Habitat,ACWI_lineal,0.0010524689131643,-0.0002816766086628143
2025-07-14,Habitat,ACWI_lineal,0.0011038540683752,0.0002776347747130362
2025-07-15,Habitat,ACWI_lineal,-0.0041347730497883,0.0025106306477646703
2025-07-16,Habitat,ACWI_lineal,-0.0017258690922379,0.000427898452077915
2025-07-17,Habitat,ACWI_lineal,0.006630180898159,0.00011943312743994474
2025-07-18,Habitat,ACWI_lineal,-0.0008452924795087,-0.0020890871496608227
2025-07-21,Habitat,ACWI_lineal,0.004777789942469,0.0002776347747130362
2025-07-22,Habitat,ACWI_lineal,0.0003469537009919,0.0023947984535241692
2025-07-23,Habitat,ACWI_lineal,0.0035735189624022,0.0014720860440133104
2025-07-24,Habitat,ACWI_lineal,-0.000988696591885,-0.0002189814209382633
2025-07-25,Habitat,ACWI_lineal,-0.0005460939148987,0.0003805784255937955
2025-07-28,Habitat,ACWI_lineal,-0.0004926127681852,0.0002776347747130362
2025-07-29,Habitat,ACWI_lineal,0.0009209595878201,0.005486470396865223
2025-07-30,Habitat,ACWI_lineal,0.0016409334825264,-0.002973057024314496
