fecha_cuota,afp,cuota_sbs,retorno_real,retorno_estimado
2024-04-04,Profuturo,52.0213133,-0.013630624585990514,-0.00014799536137508203
2024-04-05,Profuturo,50.8710449,-0.02211148329467494,-0.000342339040838899
2024-04-08,Profuturo,50.7550947,-0.0022792966063097664,-0.000561650677191004
2024-04-09,Profuturo,50.7878748,0.0006458484649423113,0.001918392248485682
2024-04-10,Profuturo,50.9531892,0.0032549973916216057,0.001641430495609536
2024-04-11,Profuturo,50.9396559,-0.00026560260922781076,0.0005914933817556864
2024-04-12,Profuturo,50.8052146,-0.0026392267011760007,-0.0026858666304016513
2024-04-15,Profuturo,50.9180898,0.0022217246967399795,-0.0010420765812203785
2024-04-16,Profuturo,50.8496953,-0.0013432259589596374,0.001832694086105986
2024-04-17,Profuturo,50.7851541,-0.001269254409868581,0.0023291982005163078
2024-04-18,Profuturo,50.8563496,0.0014018959135146947,-0.00024443040464900323
2024-04-19,Profuturo,50.7393609,-0.0023003754874297844,0.0017624438281150145
2024-04-22,Profuturo,51.1532389,0.008156941527420747,-0.0037781708192327224
2024-04-23,Profuturo,51.599656800000005,0.008727070066329778,0.00013972828012958884
2024-04-24,Profuturo,52.126904800000005,0.010218052458054405,0.0008036695893180359
2024-04-25,Profuturo,52.4732519,0.0066443058786793685,0.0028999642662554696
2024-04-26,Profuturo,52.6825337,0.003988352015972474,0.0037159997021996537
2024-04-29,Profuturo,52.754059100000006,0.0013576681867144558,0.0005059959477202316
2024-04-30,Profuturo,53.0289567,0.005210927930283216,-0.0019354787388377044
2024-05-01,Profuturo,52.8853672,-0.0027077564586520664,-0.00037134474395016787
2024-05-02,Profuturo,52.9252599,0.0007543239673299951,0.0006123352796611098
2024-05-03,Profuturo,53.1048295,0.003392890282245098,0.00192463566460774
2024-05-06,Profuturo,53.376107700000006,0.005108352715829767,-0.0013348873828785402
2024-05-07,Profuturo,53.0375217,-0.006343399970320518,0.002388432095915054
2024-05-08,Profuturo,53.1894901,0.002865299793975984,-0.0007782755194062714
2024-05-09,Profuturo,53.3647575,0.0032951509719398864,0.002454356856029954
2024-05-10,Profuturo,53.818951000000006,0.008511113350416766,0.0005185735272088037
2024-05-13,Profuturo,53.8273633,0.00015630739439709274,-0.0023809699814729907
2024-05-14,Profuturo,54.1352173,0.0057192844145870225,0.005335062427095938
2024-05-15,Profuturo,54.2857489,0.0027806593841823712,0.000580464391521224
2024-05-16,Profuturo,54.1857006,-0.0018429938248489819,-0.00030536426744558437
