fecha,afp,cuota_sbs,retorno_estimado,lag_dias_observacion,fecha_ultima_cuota_conocida,cuota_ultima_conocida,retorno_estimado_acumulado,cuota_estimada_desfase,retorno_real_acumulado,error_cuota,error_pct,error_abs_pct,direccion_correcta
2024-03-22,Habitat,22.1037092,-0.001954801045564,1,2024-03-21,22.028102,-0.001954801045564003,21.98504144317861,0.0034323066054442464,-0.11866775682139163,-0.005368680692803886,0.005368680692803886,False
2024-03-25,Habitat,22.073967,-0.0005923463713568,1,2024-03-22,22.1037092,-0.0005923463713568555,22.090616148061855,-0.0013455750675547273,0.016649148061855357,0.0007542435875642723,0.0007542435875642723,True
2024-03-26,Habitat,21.890702500000003,0.0011222553352464,1,2024-03-25,22.073967,0.0011222553352463471,22.0987396272358,-0.008302291110609872,0.20803712723579793,0.0095034468279763,0.0095034468279763,False
2024-03-27,Habitat,21.662628800000004,0.0022184552639586,1,2024-03-26,21.890702500000003,0.0022184552639585853,21.93926604419288,-0.010418747411144014,0.2766372441928766,0.01277025271249058,0.01277025271249058,False
2024-03-28,Habitat,21.6669967,0.0016300823601158,1,2024-03-27,21.662628800000004,0.0016300823601158587,21.697940669080623,0.00020163296155417676,0.030943969080624356,0.0014281614341421097,0.0014281614341421097,True
2024-04-02,Habitat,21.3454998,0.0009094987828973,1,2024-03-28,21.6669967,0.0009094987828972556,21.686702807127688,-0.01483809244314882,0.3412030071276888,0.01598477479209406,0.01598477479209406,False
2024-04-03,Habitat,21.3173488,0.0020276129545711,1,2024-04-02,21.3454998,0.002027612954571101,21.388780211916274,-0.001318825994413908,0.07143141191627222,0.0033508581478139637,0.0033508581478139637,False
2024-04-04,Habitat,21.0798805,-0.0023353615187957,1,2024-04-03,21.3173488,-0.0023353615187956533,21.267565083929735,-0.011139673241167714,0.18768458392973386,0.008903493733265416,0.008903493733265416,True
2024-04-05,Habitat,20.6709382,0.0004319871559503,1,2024-04-04,21.0798805,0.0004319871559503863,21.08898673762497,-0.019399649822493203,0.41804853762497274,0.020223975011689252,0.020223975011689252,False
2024-04-08,Habitat,20.6578192,0.0012483931798297,1,2024-04-05,20.6709382,0.001248393179829721,20.69674365826956,-0.0006346591467241147,0.03892445826956248,0.0018842481818972683,0.0018842481818972683,False
2024-04-09,Habitat,20.6826106,0.001910588909388,1,2024-04-08,20.6578192,0.0019105889093880002,20.697287800255662,0.0012000976366373095,0.01467720025566166,0.0007096396359007823,0.0007096396359007823,True
2024-04-10,Habitat,20.7123279,-6.224364067116967e-05,1,2024-04-09,20.6826106,-6.224364067120014e-05,20.681323239017672,0.0014368253879903925,-0.031004660982326016,-0.0014969182185613245,0.0014969182185613245,False
2024-04-11,Habitat,20.6877692,0.0013226681290952,1,2024-04-10,20.7123279,0.0013226681290952058,20.739723435992698,-0.0011857044808564199,0.051954235992695885,0.0025113503292900174,0.0025113503292900174,False
2024-04-12,Habitat,20.6081078,-0.0045205748948573,1,2024-04-11,20.6877692,-0.004520574894857354,20.59424858992388,-0.00385065200746737,-0.013859210076120121,-0.0006725124989942125,0.0006725124989942125,True
2024-04-15,Habitat,20.5833726,-0.0021290097045816,1,2024-04-12,20.6081078,-0.0021290097045816303,20.564232938500734,-0.0012002654605678398,-0.019139661499266936,-0.0009298603232429915,0.0009298603232429915,True
2024-04-16,Habitat,20.5561275,0.0018036570409341,1,2024-04-15,20.5833726,0.0018036570409341035,20.62049794491616,-0.001323646057886596,0.06437044491616106,0.003131448027657985,0.003131448027657985,False
2024-04-17,Habitat,20.5353907,0.001681538162188,1,2024-04-16,20.5561275,0.0016815381621879677,20.59069341285805,-0.0010087892284185163,0.055302712858050995,0.0026930441044908386,0.0026930441044908386,False
2024-04-18,Habitat,20.5225202,0.0004137368478616,1,2024-04-17,20.5353907,0.00041373684786161213,20.543886947817825,-0.0006267472670973273,0.021366747817825882,0.001041136644505575,0.001041136644505575,False
2024-04-19,Habitat,20.4411381,0.0001209153288656,1,2024-04-18,20.5225202,0.00012091532886548961,20.52500168727913,-0.003965502248598041,0.08386358727912935,0.004102686791159116,0.004102686791159116,False
2024-04-22,Habitat,20.637935,-0.0003193767683671,1,2024-04-19,20.4411381,-0.00031937676836713,20.434609675371874,0.009627492316584885,-0.2033253246281248,-0.0098520188491787,0.0098520188491787,False
2024-04-23,Habitat,20.8005142,0.001368381979674,1,2024-04-22,20.637935,0.0013683819796739272,20.66617557835168,0.00787768737521466,-0.13433862164831822,-0.0064584279194558674,0.0064584279194558674,True
2024-04-24,Habitat,20.9692991,0.0001751309895727,1,2024-04-23,20.8005142,0.0001751309895727804,20.804157014635468,0.008114458055080265,-0.16514208536453268,-0.007875422281736287,0.007875422281736287,True
2024-04-25,Habitat,21.1084898,0.0030123691414277,1,2024-04-24,20.9692991,0.003012369141427662,21.032466369526208,0.006637832735191473,-0.07602343047379279,-0.0036015570604104887,0.0036015570604104887,True
2024-04-26,Habitat,21.167249,0.0031683833682305,1,2024-04-25,21.1084898,0.003168383368230554,21.175369588010785,0.0027836761680601896,0.00812058801078308,0.0003836392726699195,0.0003836392726699195,True
2024-04-29,Habitat,21.2173671,0.0008201064280642,1,2024-04-26,21.167249,0.0008201064280641823,21.184608396969338,0.0023677191117277285,-0.03275870303066242,-0.0015439570271026898,0.0015439570271026898,True
2024-04-30,Habitat,21.3106465,-0.0029667551607071,1,2024-04-29,21.2173671,-0.002966755160707102,21.15442036665946,0.0043963701792197885,-0.15622613334054236,-0.0073308960073333465,0.0073308960073333465,False
2024-05-01,Habitat,21.2301747,0.0003349881741548,1,2024-04-30,21.3106465,0.0003349881741547822,21.317785314561092,-0.0037761313341667657,0.08761061456109331,0.004126702478858703,0.004126702478858703,False
2024-05-02,Habitat,21.248094700000003,0.0013915586868082,1,2024-05-01,21.2301747,0.0013915586868082919,21.259717734026243,0.0008440816080521607,0.011623034026239765,0.0005470153531572768,0.0005470153531572768,True
2024-05-03,Habitat,21.3548087,0.0031426976248521,1,2024-05-02,21.248094700000003,0.0031426976248520866,21.314871036746325,0.005022285598152765,-0.039937663253674316,-0.0018701953182879282,0.0018701953182879282,True
2024-05-06,Habitat,21.479145000000003,-0.0004732080395513,1,2024-05-03,21.3548087,-0.0004732080395513094,21.344703432840078,0.005822402895138135,-0.13444156715992506,-0.00625916753948656,0.00625916753948656,False
2024-05-07,Habitat,21.3894996,0.0019292844631711,1,2024-05-06,21.479145000000003,0.0019292844631710881,21.5205843807307,-0.004173601882197953,0.13108478073069918,0.006128464114733155,0.006128464114733155,False
2024-05-08,Habitat,21.4624039,-0.0001642259169406,1,2024-05-07,21.3894996,-0.00016422591694065236,21.38598688981529,0.0034084154077171913,-0.07641701018471281,-0.0035605056423671537,0.0035605056423671537,False
2024-05-09,Habitat,21.4558401,0.0021027987665975,1,2024-05-08,21.4624039,0.00210279876659758,21.50753501644914,-0.0003058278108354351,0.05169491644914004,0.002409363427775547,0.002409363427775547,False
2024-05-10,Habitat,21.6248432,0.0005744619192216,1,2024-05-09,21.4558401,0.0005744619192216138,21.468165663082356,0.007876787821512687,-0.15667753691764474,-0.00724525655370508,0.00724525655370508,True
2024-05-13,Habitat,21.6476863,-0.0026790906615407,1,2024-05-10,21.6248432,-0.002679090661540706,21.5669082845256,0.0010563359830511043,-0.08077801547440089,-0.0037314849427765814,0.0037314849427765814,False
2024-05-14,Habitat,21.7472039,0.0038195045801413,1,2024-05-13,21.6476863,0.003819504580141242,21.73036973697231,0.00459714717872628,-0.016834163027688476,-0.0007740840204146188,0.0007740840204146188,True
2024-05-15,Habitat,21.8948901,0.0018249457848076,1,2024-05-14,21.7472039,0.00182494578480763,21.786891368088657,0.006791043146471054,-0.10799873191134424,-0.004932599863168266,0.004932599863168266,True
2024-05-16,Habitat,21.9665086,5.224668068803284e-05,1,2024-05-15,21.8948901,5.2246680688039504e-05,21.896034035331756,0.003271014363301017,-0.07047456466824542,-0.0032082733743242844,0.0032082733743242844,True
2024-05-17,Habitat,22.0773396,0.0036448600688054,1,2024-05-16,21.9665086,0.003644860068805489,22.046573450047212,0.005045453604766159,-0.030766149952786037,-0.0013935623816189356,0.0013935623816189356,True
2024-05-20,Habitat,22.1264465,-5.975811265728826e-06,1,2024-05-17,22.0773396,-5.975811265712672e-06,22.0772076699853,0.002224312389523586,-0.04923883001470131,-0.002225338353119707,0.002225338353119707,False
2024-05-21,Habitat,22.1639021,2.0293377444566708e-05,1,2024-05-20,22.1264465,2.029337744446913e-05,22.12689552033033,0.001692797801942536,-0.037006579669672135,-0.0016696779972544696,0.0016696779972544696,True
2024-05-22,Habitat,22.1048945,-0.0035346231992605,1,2024-05-21,22.1639021,-0.003534623199260456,22.085561057451205,-0.002662329030951649,-0.019333442548795432,-0.0008746227017186367,0.0008746227017186367,True
2024-05-23,Habitat,22.1318845,-0.0011473741697816,1,2024-05-22,22.1048945,-0.001147374169781612,22.07953191502495,0.0012209965535008305,-0.052352584975050576,-0.002365482477330413,0.002365482477330413,False
2024-05-24,Habitat,22.163665700000003,0.0028783594339333,1,2024-05-23,22.1318845,0.0028783594339332197,22.195588018541297,0.0014359915894193165,0.03192231854129446,0.001440299586421503,0.001440299586421503,True
2024-05-29,Habitat,22.2060943,-0.0032835059076487,1,2024-05-24,22.163665700000003,-0.0032835059076486983,22.090891172738903,0.0019143313463709788,-0.11520312726109694,-0.005187905883165458,0.005187905883165458,False
2024-05-30,Habitat,22.1653537,0.0006022077425387,1,2024-05-29,22.2060943,0.0006022077425387184,22.219466981919005,-0.001834658515342813,0.05411328191900466,0.0024413452928118474,0.0024413452928118474,False
2024-05-31,Habitat,22.0537522,0.0022053589763008,1,2024-05-30,22.1653537,0.0022053589763006975,22.214236261745175,-0.005034952363516698,0.16048406174517282,0.007276950438627528,0.007276950438627528,False
2024-06-03,Habitat,22.0419198,-0.0017398543857342,1,2024-05-31,22.0537522,-0.0017398543857342075,22.015381882512937,-0.0005365254806845021,-0.02653791748706169,-0.0012039748682445388,0.0012039748682445388,True
2024-06-04,Habitat,21.9317111,-0.0017352399453693,1,2024-06-03,22.0419198,-0.0017352399453692824,22.003671780290414,-0.0049999592140789195,0.07196068029041314,0.0032811247586793687,0.0032811247586793687,True
2024-06-05,Habitat,21.990269400000003,0.0023527113854498,1,2024-06-04,21.9317111,0.0023527113854497905,21.983310086407368,0.002670028787676415,-0.006959313592634686,-0.0003164724117765781,0.0003164724117765781,True
2024-06-06,Habitat,22.0246488,0.0014599577539236,1,2024-06-05,21.990269400000003,0.001459957753923602,22.022374264321403,0.001563391488055066,-0.002274535678598255,-0.00010327227912929331,0.00010327227912929331,True
2024-06-07,Habitat,21.8604833,-0.0026160608667658,1,2024-06-06,22.0246488,-0.0026160608667658014,21.96703097817006,-0.00745371703724973,0.10654767817006316,0.004873985479088798,0.004873985479088798,True
2024-06-10,Habitat,22.0067058,0.0010992258649211,1,2024-06-07,21.8604833,0.0010992258649211717,21.884512908663037,0.006688896031864067,-0.12219289133696165,-0.005552529871915753,0.005552529871915753,True
2024-06-11,Habitat,21.9587226,-0.0019054931793218,1,2024-06-10,22.0067058,-0.00190549317932176,21.964772172198757,-0.002180389942778138,0.0060495721987550155,0.00027549745533717956,0.00027549745533717956,True
2024-06-12,Habitat,22.1434847,0.0035106824922341,1,2024-06-11,21.9587226,0.003510682492234185,22.035812702983648,0.008414064122290732,-0.10767199701635022,-0.004862468508235753,0.004862468508235753,True
2024-06-13,Habitat,22.0400735,-0.0008623387439915,1,2024-06-12,22.1434847,-0.0008623387439915531,22.124389515216205,-0.004670050870538955,0.08431601521620635,0.003825577769339397,0.003825577769339397,True
2024-06-14,Habitat,22.046706800000003,-0.0009566772372274,1,2024-06-13,22.0400735,-0.0009566772372273658,22.01898826337573,0.0003009654210093249,-0.027718536624274037,-0.001257264265167895,0.001257264265167895,False
2024-06-17,Habitat,22.1454433,-0.0015575716888997,1,2024-06-14,22.046706800000003,-0.0015575716888996949,22.01236747365485,0.004478514677756618,-0.13307582634514858,-0.006009174191836954,0.006009174191836954,False
2024-06-18,Habitat,22.2448669,0.0033481721895375,1,2024-06-17,22.1454433,0.003348172189537424,22.21959005738204,0.00448957370837566,-0.025276842617962814,-0.0011363000161607086,0.0011363000161607086,True
2024-06-21,Habitat,22.0841702,-0.000369388663882,1,2024-06-18,22.2448669,-0.00036938866388203095,22.23664989833758,-0.0072239901781566696,0.15247969833757935,0.006904479405686674,0.006904479405686674,True
2024-06-24,Habitat,22.0869729,7.550149917632089e-05,1,2024-06-21,22.0841702,7.550149917623372e-05,22.085837587958164,0.00012690990762243004,-0.00113531204183559,-5.140188503765448e-05,5.140188503765448e-05,True
2024-06-25,Habitat,22.0882675,0.001166092830092,1,2024-06-24,22.0869729,0.001166092830092058,22.112728360737126,5.8613736063417576e-05,0.0244608607371255,0.0011074141843458523,0.0011074141843458523,True
2024-06-26,Habitat,22.0673016,0.0011578659717685,1,2024-06-25,22.0882675,0.0011578659717685902,22.113842753313573,-0.0009491871646338801,0.04654115331357289,0.0021090550243611523,0.0021090550243611523,False
2024-06-27,Habitat,22.0559748,6.602825849145013e-06,1,2024-06-26,22.0673016,6.602825849189031e-06,22.067447306549425,-0.0005132843247132035,0.01147250654942411,0.0005201541375275833,0.0005201541375275833,False
2024-06-28,Habitat,22.1397831,-0.0008327751434392,1,2024-06-27,22.0559748,-0.0008327751434391573,22.03760713242224,0.0037998003153321136,-0.10217596757775738,-0.004615039231245106,0.004615039231245106,False
2024-07-01,Habitat,22.098684400000003,0.0012318631637974,1,2024-06-28,22.1397831,0.0012318631637973088,22.167056283255352,-0.0018563280324094267,0.06837188325534882,0.0030939345536492124,0.0030939345536492124,False
2024-07-02,Habitat,22.0375809,0.0022650116445297,1,2024-07-01,22.098684400000003,0.0022650116445297463,22.148738177494792,-0.0027650288539350365,0.11115727749479376,0.005043987268801984,0.005043987268801984,False
2024-07-03,Habitat,22.1176069,0.0022536603770702,1,2024-07-02,22.0375809,0.002253660377070199,22.087246122880806,0.003631342313075825,-0.03036077711919205,-0.0013726972025708646,0.0013726972025708646,True
2024-07-09,Habitat,22.1568992,0.0001348494569919,1,2024-07-03,22.1176069,0.00013484945699193673,22.120589447280423,0.0017765167894363554,-0.03630975271957837,-0.001638756054799327,0.001638756054799327,True
2024-07-10,Habitat,22.2986674,3.1930356046284253e-06,1,2024-07-09,22.1568992,3.19303560458728e-06,22.156969947768033,0.006398377260298238,-0.14169745223196628,-0.006354525572768814,0.006354525572768814,True
2024-07-11,Habitat,22.1688085,0.0009367920489724,1,2024-07-10,22.2986674,0.0009367920489724568,22.319556614323,-0.005823617065116582,0.15074811432300095,0.006800009767011201,0.006800009767011201,False
2024-07-12,Habitat,22.1833059,0.0015884075009974,1,2024-07-11,22.1688085,0.001588407500997313,22.204021601709574,0.0006539548573392118,0.020715701709573153,0.0009338419531767423,0.0009338419531767423,True
2024-07-16,Habitat,22.1698567,0.0003885585081225,1,2024-07-12,22.1833059,0.00038855850812247184,22.19192541224573,-0.000606275730976602,0.022068712245729927,0.0009954377488479629,0.0009954377488479629,False
2024-07-17,Habitat,21.9834545,-0.0048635420227309,1,2024-07-16,22.1698567,-0.004863542022730871,22.06203267030163,-0.008407911811175617,0.07857817030162906,0.0035744232236852975,0.0035744232236852975,True
2024-07-18,Habitat,21.9026106,-0.0042277775597876,1,2024-07-17,21.9834545,-0.004227777559787649,21.890513344378288,-0.003677488449324584,-0.012097255621711156,-0.0005523202618463735,0.0005523202618463735,True
2024-07-19,Habitat,21.820128,-0.0004006637135116,1,2024-07-18,21.9026106,-0.00040066371351155095,21.893835018701406,-0.003765879853609766,0.0737070187014055,0.0033779370451633237,0.0033779370451633237,True
2024-07-23,Habitat,21.8713431,0.0012702652690718,1,2024-07-19,21.820128,0.001270265269071702,21.8478453507651,0.002347149384274827,-0.023497749234902443,-0.0010743624260963855,0.0010743624260963855,True
2024-07-24,Habitat,21.7786135,-0.0048973732909318,1,2024-07-23,21.8713431,-0.004897373290931761,21.764230968465256,-0.004239776202861645,-0.014382531534742782,-0.0006603970236554674,0.0006603970236554674,True
2024-07-25,Habitat,21.622832400000004,-0.0003534202958177,1,2024-07-24,21.7786135,-0.00035342029581775236,21.77091649597433,-0.007152939281465098,0.14808409597432615,0.006848505932753108,0.006848505932753108,True
2024-07-26,Habitat,21.6925612,0.0020293140379327,1,2024-07-25,21.622832400000004,0.002029314037932606,21.666711917329188,0.003224776417357633,-0.0258492826708121,-0.0011916196724069679,0.0011916196724069679,True
2024-07-30,Habitat,21.5669468,-0.0018866018836366,1,2024-07-26,21.6925612,-0.0018866018836366516,21.651635973179175,-0.005790667078998446,0.08468917317917501,0.003926804010068547,0.003926804010068547,True
2024-07-31,Habitat,21.7625906,0.0055597165294471,1,2024-07-30,21.5669468,0.005559716529447201,21.68685291061367,0.009071464858437794,-0.07573768938632952,-0.0034801780164136122,0.0034801780164136122,True
2024-08-01,Habitat,21.5215323,-0.0053060397788161,1,2024-07-31,21.7625906,-0.005306039778816052,21.647117428586313,-0.011076728153862292,0.12558512858631232,0.005835324680218626,0.005835324680218626,True
2024-08-02,Habitat,21.135819,-0.0055918503220052,1,2024-08-01,21.5215323,-0.005591850322005154,21.4011871126782,-0.017922204359026916,0.2653681126781997,0.012555374015939468,0.012555374015939468,True
2024-08-06,Habitat,20.8178492,0.0077412365961539,1,2024-08-02,21.135819,0.007741236596154,21.299436375532487,-0.015044120126123328,0.48158717553248565,0.02313337804044068,0.02313337804044068,False
2024-08-07,Habitat,20.8297895,-0.0016600395636154,1,2024-08-06,20.8178492,-0.0016600395636153786,20.783290746698622,0.0005735606923311654,-0.046498753301378315,-0.0022323198850078786,0.0022323198850078786,False
2024-08-08,Habitat,20.9597638,0.0037129244673542,1,2024-08-07,20.8297895,0.0037129244673541617,20.907128935084387,0.006239827819671362,-0.05263486491561409,-0.0025112336864986087,0.0025112336864986087,True
2024-08-09,Habitat,21.0745518,0.004822900969605,1,2024-08-08,20.9597638,0.004822900969605026,21.060850665153712,0.005476588433692031,-0.013701134846286322,-0.0006501269861542831,0.0006501269861542831,True
2024-08-13,Habitat,21.2334515,0.0043654405906296,1,2024-08-09,21.0745518,0.00436544059062971,21.166551503857047,0.007539885142421099,-0.06689999614295417,-0.003150688720717598,0.003150688720717598,True
2024-08-14,Habitat,21.1984386,0.0022089812415568,1,2024-08-13,21.2334515,0.0022089812415568844,21.28035579605701,-0.0016489500070208107,0.08191719605700953,0.0038643032915174013,0.0038643032915174013,False
2024-08-15,Habitat,21.3734082,0.0033276192016582,1,2024-08-14,21.1984386,0.0033276192016582495,21.268978931330533,0.008253890925721263,-0.10442926866946678,-0.004885943677876642,0.004885943677876642,True
2024-08-16,Habitat,21.3780237,0.0004882670628474,1,2024-08-15,21.3734082,0.00048826706284743615,21.383844131244853,0.00021594590609086417,0.005820431244853097,0.00027226236281387866,0.00027226236281387866,True
2024-08-20,Habitat,21.4221495,-0.0008113375600516,1,2024-08-16,21.3780237,-0.0008113375600515838,21.360678906412517,0.002064072929248262,-0.06147059358748308,-0.002869487657505288,0.002869487657505288,False
2024-08-21,Habitat,21.3864269,0.0012479854363256,1,2024-08-20,21.4221495,0.0012479854363256493,21.44888403059079,-0.0016675544160495992,0.062457130590789944,0.0029204097946249237,0.0029204097946249237,False
2024-08-22,Habitat,21.2736379,-0.0025906524535897,1,2024-08-21,21.3864269,-0.0025906524535896924,21.331022100678,-0.005273859000729075,0.057384200677997654,0.002697432425415009,0.002697432425415009,True
2024-08-23,Habitat,21.3556183,0.0040837889730263,1,2024-08-22,21.2736379,0.004083788973026303,21.360514947872176,0.003853614524481408,0.004896647872175919,0.00022929084999500664,0.00022929084999500664,True
2024-08-27,Habitat,21.2733674,0.003209600300657,1,2024-08-23,21.3556183,0.0032096003006569784,21.424161298916395,-0.003851487643417806,0.15079389891639394,0.007088388785895454,0.007088388785895454,False
2024-08-28,Habitat,21.2023764,-0.0042585791147789,1,2024-08-27,21.2733674,-0.004258579114778893,21.182773081889344,-0.0033370833429973157,-0.0196033181106543,-0.0009245811762239208,0.0009245811762239208,True
2024-08-29,Habitat,21.260722,0.0008072254329476,1,2024-08-28,21.2023764,0.0008072254329476447,21.219491497469008,0.002751842477431099,-0.04123050253099336,-0.0019392804501650208,0.0019392804501650208,True
2024-08-30,Habitat,21.3106089,0.0032135124972218,1,2024-08-29,21.260722,0.0032135124972219042,21.32904359584696,0.002346434895296401,0.018434695846963223,0.0008650478235262074,0.0008650478235262074,True
2024-09-04,Habitat,21.1060686,0.000803866145266,1,2024-08-30,21.3106089,0.0008038661452660634,21.327739777029713,-0.009598050480856934,0.2216711770297124,0.010502722284798809,0.010502722284798809,False
2024-09-05,Habitat,21.1540901,0.001837699355402,1,2024-09-04,21.1060686,0.0018376993554019005,21.144855208661287,0.00227524608727947,-0.009234891338714135,-0.00043655346531374257,0.00043655346531374257,True
2024-09-06,Habitat,20.966667200000003,-0.0052419868532714,1,2024-09-05,21.1540901,-0.005241986853271374,21.043200637802883,-0.008859889464118198,0.07653343780287969,0.003650243363565177,0.003650243363565177,True
2024-09-10,Habitat,21.0624509,0.0004657944140737,1,2024-09-06,20.966667200000003,0.0004657944140737946,20.976433356463506,0.004568379851996651,-0.08601754353649582,-0.004083928501240842,0.004083928501240842,True
2024-09-11,Habitat,21.127462,0.0042609339795557,1,2024-09-10,21.0624509,0.004260933979555626,21.152196612732535,0.0030865876107513124,0.024734612732533634,0.0011707327994500065,0.0011707327994500065,True
2024-09-12,Habitat,21.2600538,0.0028552197067415,1,2024-09-11,21.127462,0.0028552197067415186,21.187785545855835,0.006275803501622601,-0.07226825414416638,-0.003399250765027056,0.003399250765027056,True
2024-09-13,Habitat,21.5106931,0.0009555919348884,1,2024-09-12,21.2600538,0.0009555919348884778,21.280369735946575,0.01178921287583945,-0.2303233640534259,-0.010707389249741371,0.010707389249741371,True
2024-09-17,Habitat,21.3912421,0.0010406086363657,1,2024-09-13,21.5106931,0.0010406086363656808,21.533077313014072,-0.0055530986121503645,0.14183521301407254,0.006630527220019287,0.006630527220019287,False
2024-09-18,Habitat,21.4465584,-0.0010408913446292,1,2024-09-17,21.3912421,-0.0010408913446291468,21.36897614124724,0.0025859321184533712,-0.07758225875275926,-0.0036174689339786683,0.0036174689339786683,False
2024-09-19,Habitat,21.6083308,0.0054767337115499,1,2024-09-18,21.4465584,0.005476733711549997,21.564015489386005,0.007543047093280908,-0.04431531061399596,-0.002050843770588516,0.002050843770588516,True
2024-09-20,Habitat,21.603582900000003,-0.0003424564006488,1,2024-09-19,21.6083308,-0.0003424564006487829,21.600930888810204,-0.00021972544033799224,-0.002652011189798742,-0.00012275793335182107,0.00012275793335182107,True
2024-09-24,Habitat,21.790303,0.0064895275083533,1,2024-09-20,21.603582900000003,0.00648952750835341,21.743779945508546,0.008643015413892341,-0.04652305449145544,-0.0021350347671372644,0.0021350347671372644,True
2024-09-25,Habitat,21.7331465,-0.0004536676658965,1,2024-09-24,21.790303,-0.00045366766589649554,21.780417444098813,-0.0026230245628067195,0.047270944098812606,0.002175062138324637,0.002175062138324637,True
2024-09-26,Habitat,21.915316000000004,0.0034444490239673,1,2024-09-25,21.7331465,0.003444449023967344,21.808005215249665,0.008382104266402735,-0.1073107847503394,-0.004896611335667684,0.004896611335667684,True
2024-09-27,Habitat,21.895324,-0.0035936219418053,1,2024-09-26,21.915316000000004,-0.0035936219418053472,21.836560639560805,-0.0009122387283854172,-0.058763360439193946,-0.002683831508462444,0.002683831508462444,True
2024-10-01,Habitat,21.8372471,-0.00194034057437,1,2024-09-27,21.895324,-0.0019403405743699809,21.85283961445382,-0.0026524795887925556,0.015592514453821593,0.0007140329723072829,0.0007140329723072829,True
2024-10-02,Habitat,21.8683487,0.0010631651536026,1,2024-10-01,21.8372471,0.0010631651536026077,21.86046370016733,0.0014242454581190334,-0.007884999832668882,-0.0003605667689334441,0.0003605667689334441,True
