afp,modelo,tarea,segmento,parametros,retorno_acumulado_n,retorno_acumulado_mae,retorno_acumulado_rmse,retorno_acumulado_r2,retorno_acumulado_sesgo,retorno_acumulado_desviacion_residual,retorno_acumulado_varianza_residual,retorno_acumulado_correlacion,retorno_acumulado_direccion_pct,n_publicacion,mape_cuota_pct,mediana_error_abs_pct,p90_error_abs_pct,error_maximo_abs_pct,sesgo_cuota_pct,correlacion_retorno_acumulado,direccion_acumulada_pct
Prima,DIARIO_GRADIENT_BOOSTING,diario_recursivo,validacion,"{""learning_rate"": 0.05, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 250}",593,0.006366483399939726,0.00886537815175962,0.3442874238283615,0.001194381951793511,0.00879196983176974,7.729873352274925e-05,0.5982365135814247,74.53625632377741,593,0.638327808772652,0.4723444774631824,1.3563793449094335,6.3122978149565245,0.12750194919332125,0.5982365135814247,74.53625632377741
Prima,DIARIO_GRADIENT_BOOSTING,diario_recursivo,prueba,"{""learning_rate"": 0.05, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 250}",593,0.009183385974667885,0.01349101398671769,0.24023331470184006,-0.0003448452541878008,0.01349799186161109,0.00018219578429611922,0.49517561014436573,69.47723440134908,593,0.9186192523138246,0.60658764270074,2.2377693840004347,7.165394610436415,-0.015407296127792342,0.49517561014436573,69.47723440134908
Prima,DIARIO_EXTRA_TREES,diario_recursivo,entrenamiento,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 20}",1777,0.00554381067942426,0.007915393958757691,0.5487367325739814,-0.00023427205436647234,0.007914153465407667,6.263382507402418e-05,0.7841827760970136,78.05289814293754,1777,0.5551245910844372,0.4201400797392507,1.1461213709581228,6.942638313352356,-0.01513900225341493,0.7841827760970136,78.05289814293754
Prima,DIARIO_EXTRA_TREES,diario_recursivo,validacion,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 20}",593,0.006532581512400675,0.008975916878366437,0.32783386625495003,0.001159795670845994,0.008908186049017395,7.935577868390814e-05,0.5892193344382758,74.53625632377741,593,0.6549919379355507,0.5215612652622825,1.3458400534199606,6.612321884688033,0.12451985740000869,0.5892193344382758,74.53625632377741
Prima,DIARIO_EXTRA_TREES,diario_recursivo,prueba,"{""max_depth"": null, ""max_features"": 0.7, ""min_samples_leaf"": 20}",593,0.009348451295858411,0.013671572800315038,0.2197603432544427,0.0001696362261279434,0.013682061516519746,0.00018719880734183062,0.48591418187108004,68.97133220910624,593,0.9358496148011248,0.6241783546985236,2.250737414594116,7.457953503024273,0.036877112230211985,0.48591418187108004,68.97133220910624
Prima,DIRECTO_RIDGE,directo_acumulado,entrenamiento,"{""alpha"": 100.0}",1777,0.005699439517367262,0.007552735954943737,0.5891403258973857,1.0152574085626783e-19,0.007554861989033684,5.7075939673345996e-05,0.7677192989311129,75.68936409679235,1777,0.569635629237712,0.447792032205685,1.2301485491335475,3.3732039842323536,0.005908550641030235,0.7677192989311129,75.68936409679235
Prima,DIRECTO_RIDGE,directo_acumulado,validacion,"{""alpha"": 100.0}",593,0.006129256322584477,0.008532898490986873,0.39254775501009576,0.0010715630715140147,0.008472494325843974,7.178316010145832e-05,0.6355582667040555,74.19898819561551,593,0.6140363965367526,0.42964409650273483,1.3301136577556125,5.4321307067359825,0.11402938029923951,0.6355582667040555,74.19898819561551
Prima,DIRECTO_RIDGE,directo_acumulado,prueba,"{""alpha"": 100.0}",593,0.009009733931511802,0.013062856130360971,0.2876927761175244,0.0007308928226161665,0.013053403533648613,0.00017039134381227012,0.5385971527394593,69.81450252951096,593,0.9024616107007369,0.5976181505116918,2.0065076011586247,6.481299558041043,0.09025467012520108,0.5385971527394593,69.81450252951096
Prima,DIRECTO_POLY_RIDGE,directo_acumulado,entrenamiento,"{""alpha"": 10.0, ""interaction_only"": true}",1777,0.004625321436749748,0.0060125913688755805,0.7396195989413845,-4.84199687160662e-19,0.0060142838647201866,3.6171610405433586e-05,0.860222771766212,79.85368598761958,1777,0.4614913789189846,0.368867849333987,0.9686309291276853,2.9105504713614616,0.0038119487847208798,0.860222771766212,79.85368598761958
Prima,DIRECTO_POLY_RIDGE,directo_acumulado,validacion,"{""alpha"": 10.0, ""interaction_only"": true}",593,0.006890033839321782,0.00946706624007498,0.25226137557219974,0.0015805523197341624,0.009342075351802225,8.727437187875067e-05,0.5426711044655473,68.63406408094434,593,0.6901443124862027,0.507172307746695,1.468801727154816,6.086458015632656,0.16560898522546702,0.5426711044655473,68.63406408094434
Prima,DIRECTO_POLY_RIDGE,directo_acumulado,prueba,"{""alpha"": 10.0, ""interaction_only"": true}",593,0.011187137355655855,0.02223685334697426,-1.0641332282083198,-0.00024991117208197943,0.022254220992360588,0.0004952503519768226,0.21388165143007454,68.46543001686341,593,1.1195976862177233,0.6396931054076682,2.3944513437593353,26.622310974457964,-0.007372252697783608,0.21388165143007454,68.46543001686341
