afp,factor,mejor_lag_train,n_train,cobertura_train_pct,spearman_train,pearson_train,mutual_information_train,abs_spearman_train
Habitat,ret_USD_ACWI,0,1778,99.94378864530636,0.5329988257846913,0.578859727908631,0.25494738939468764,0.5329988257846913
Habitat,ret_USD_VT,0,1778,99.94378864530636,0.5310535884841197,0.576063687820938,0.24082445936003616,0.5310535884841197
Habitat,ret_USD_SPY,0,1778,99.94378864530636,0.5144944430205473,0.5499616006424596,0.20228420268747982,0.5144944430205473
Habitat,ret_USD_DIA,0,1778,99.94378864530636,0.5001193308889453,0.5355311165195888,0.2122209816439824,0.5001193308889453
Habitat,ret_USD_IEFA,0,1778,99.94378864530636,0.4957280615806455,0.5654024804923566,0.2090096093337852,0.4957280615806455
Habitat,ret_USD_EFA,0,1778,99.94378864530636,0.4942859114537586,0.5656229527235986,0.22459665507580961,0.4942859114537586
Habitat,ret_USD_XLY,0,1778,99.94378864530636,0.46626638496543743,0.5330362973922417,0.15701433634635897,0.46626638496543743
Habitat,ret_USD_EEM,0,1778,99.94378864530636,0.46590450342327755,0.531380550024575,0.15121094811312563,0.46590450342327755
Habitat,ret_USD_VWO,0,1778,99.94378864530636,0.4644414359008968,0.5371829978288278,0.15785801410264888,0.4644414359008968
Habitat,ret_USD_XLF,0,1778,99.94378864530636,0.46438311173859315,0.5150504201009305,0.15686268535117787,0.46438311173859315
Habitat,ret_USD_IWM,0,1778,99.94378864530636,0.4631882750003241,0.5203612303157851,0.18120248878715906,0.4631882750003241
Habitat,ret_USD_EWG,0,1778,99.94378864530636,0.45817784839868836,0.5278879654340973,0.14157838948462853,0.45817784839868836
Habitat,ret_USD_XLI,0,1778,99.94378864530636,0.45683303583099294,0.518175653581709,0.16483167624935469,0.45683303583099294
Habitat,ret_USD_QQQ,0,1778,99.94378864530636,0.45578185325009785,0.5069900732241379,0.1402027344425436,0.45578185325009785
Habitat,ret_USD_MCHI,0,1778,99.94378864530636,0.45334095693068993,0.5044238973108298,0.13572669217071454,0.45334095693068993
Habitat,ret_USD_LIT,0,1778,99.94378864530636,0.45122441161218724,0.5182111402237165,0.16398760630902842,0.45122441161218724
Habitat,ret_USD_EWJ,0,1778,99.94378864530636,0.4505691398605645,0.5384917684876191,0.14821356449460232,0.4505691398605645
Habitat,ret_USD_EWU,0,1778,99.94378864530636,0.44886851271626765,0.5225591157552636,0.17850637021049298,0.44886851271626765
Habitat,ret_USD_XLK,0,1778,99.94378864530636,0.44113141068921496,0.4913023754940877,0.12757770681582237,0.44113141068921496
Habitat,ret_USD_XLB,0,1778,99.94378864530636,0.4404493609623446,0.49909254276241627,0.14580257204969538,0.4404493609623446
Habitat,ret_USD_EWT,0,1778,99.94378864530636,0.4289292115595612,0.5017865116428246,0.161212375508188,0.4289292115595612
Habitat,ret_USD_PICK,0,1778,99.94378864530636,0.42773437468110703,0.49404729563141286,0.11197915415419057,0.42773437468110703
Habitat,ret_USD_REMX,0,1778,99.94378864530636,0.4213852478043603,0.4742912712690653,0.12761187270052687,0.4213852478043603
Habitat,ret_IDX_VIX,0,1778,99.94378864530636,-0.4081020023645199,-0.46018748526947556,0.12706297067284478,0.4081020023645199
Habitat,ret_USD_COPX,0,1778,99.94378864530636,0.40360347101433636,0.4695208404858719,0.15211386124496595,0.40360347101433636
Integra,ret_USD_ACWI,0,1778,99.94378864530636,0.6164653749728558,0.6695990562610977,0.3378806926549074,0.6164653749728558
Integra,ret_USD_VT,0,1778,99.94378864530636,0.6158172003225805,0.6689325641040739,0.3179131059559106,0.6158172003225805
Integra,ret_USD_IEFA,0,1778,99.94378864530636,0.5848274073429695,0.6648794602613625,0.2843564166633019,0.5848274073429695
Integra,ret_USD_EFA,0,1778,99.94378864530636,0.5846497898387775,0.6651507191715889,0.3114995362474122,0.5846497898387775
Integra,ret_USD_SPY,0,1778,99.94378864530636,0.5813642731719234,0.6327531232973779,0.27297508083579114,0.5813642731719234
Integra,ret_USD_DIA,0,1778,99.94378864530636,0.5700703213518264,0.6225053373139542,0.23342541203510514,0.5700703213518264
Integra,ret_USD_EEM,0,1778,99.94378864530636,0.5571626564165132,0.627661925170282,0.23665949865738867,0.5571626564165132
Integra,ret_USD_VWO,0,1778,99.94378864530636,0.5515481995060583,0.6297949588194139,0.1962262199117717,0.5515481995060583
Integra,ret_USD_EWG,0,1778,99.94378864530636,0.5460180514791376,0.6231865965691264,0.23653226810853933,0.5460180514791376
Integra,ret_USD_XLF,0,1778,99.94378864530636,0.536820914919183,0.6050442287670943,0.2571229960346928,0.536820914919183
Integra,ret_USD_MCHI,0,1778,99.94378864530636,0.5339546430101245,0.5763576291355627,0.21678771867513724,0.5339546430101245
Integra,ret_USD_EWU,0,1778,99.94378864530636,0.5315949884631074,0.6177799576112046,0.229759721780451,0.5315949884631074
Integra,ret_USD_EWJ,0,1778,99.94378864530636,0.5301516970981902,0.6177441018608765,0.2023737445163336,0.5301516970981902
Integra,ret_USD_IWM,0,1778,99.94378864530636,0.5284426761245775,0.5916246511344091,0.20787565758995363,0.5284426761245775
Integra,ret_USD_XLI,0,1778,99.94378864530636,0.5270983020736633,0.6016141414941141,0.2624186878812349,0.5270983020736633
Integra,ret_USD_XLY,0,1778,99.94378864530636,0.5182996882491571,0.5978072293485662,0.20881038689900766,0.5182996882491571
Integra,ret_USD_XLB,0,1778,99.94378864530636,0.5143050138032386,0.5893932485099299,0.22085511204046604,0.5143050138032386
Integra,ret_USD_QQQ,0,1778,99.94378864530636,0.5123303019098757,0.5720424747300652,0.1938441438245153,0.5123303019098757
Integra,ret_USD_EWT,0,1778,99.94378864530636,0.5097478590056064,0.5800473582643494,0.19855603757560747,0.5097478590056064
Integra,ret_USD_LIT,0,1778,99.94378864530636,0.5083814068717543,0.5704891687072884,0.1927205451225058,0.5083814068717543
Integra,ret_USD_PICK,0,1778,99.94378864530636,0.498161201081858,0.5768314015671994,0.20568814867855334,0.498161201081858
Integra,ret_USD_EWY,0,1778,99.94378864530636,0.49715803717384943,0.565697720798066,0.17063768283360226,0.49715803717384943
Integra,ret_USD_XLK,0,1778,99.94378864530636,0.4959596718080536,0.5598526127684452,0.17740553821635263,0.4959596718080536
Integra,ret_IDX_VIX,0,1778,99.94378864530636,-0.47177810793716635,-0.52020963550485,0.18146853144732233,0.47177810793716635
Integra,ret_USD_COPX,0,1778,99.94378864530636,0.46380918179741937,0.534856810960347,0.16757103078784752,0.46380918179741937
Prima,ret_USD_ACWI,0,1778,99.94378864530636,0.5842598161978592,0.6721050595214786,0.2992258569541679,0.5842598161978592
Prima,ret_USD_VT,0,1778,99.94378864530636,0.5828845238909119,0.671308579110919,0.27693324104321526,0.5828845238909119
Prima,ret_USD_IEFA,0,1778,99.94378864530636,0.5601553067782867,0.6659573821034184,0.2775516676028964,0.5601553067782867
Prima,ret_USD_EFA,0,1778,99.94378864530636,0.5586815585945234,0.6657421556876743,0.268464447425659,0.5586815585945234
Prima,ret_USD_SPY,0,1778,99.94378864530636,0.5440223480270363,0.6330038406032792,0.2474463221815446,0.5440223480270363
Prima,ret_USD_EEM,0,1778,99.94378864530636,0.5372078582041651,0.6291996096061929,0.21298080137950137,0.5372078582041651
Prima,ret_USD_VWO,0,1778,99.94378864530636,0.5339863162783381,0.6325806900578191,0.2245364826725087,0.5339863162783381
Prima,ret_USD_DIA,0,1778,99.94378864530636,0.5326359150956154,0.6278383050389167,0.2195461147040607,0.5326359150956154
Prima,ret_USD_EWG,0,1778,99.94378864530636,0.5224186900753272,0.6219707351290495,0.23231160063302259,0.5224186900753272
Prima,ret_USD_EWU,0,1778,99.94378864530636,0.5153059721268421,0.6238961948421677,0.23290235807358783,0.5153059721268421
Prima,ret_USD_XLF,0,1778,99.94378864530636,0.5057221620564589,0.6095995279230436,0.1785326989586773,0.5057221620564589
Prima,ret_USD_MCHI,0,1778,99.94378864530636,0.5004145813467882,0.5581797427145967,0.16641735708939898,0.5004145813467882
Prima,ret_USD_EWJ,0,1778,99.94378864530636,0.497390077746862,0.603039450323804,0.20310710775969198,0.497390077746862
Prima,ret_USD_XLI,0,1778,99.94378864530636,0.4935550832790022,0.60184275543498,0.20142604737100722,0.4935550832790022
Prima,ret_USD_IWM,0,1778,99.94378864530636,0.4913388012829314,0.5891064925427902,0.18209461691640438,0.4913388012829314
Prima,ret_USD_XLY,0,1778,99.94378864530636,0.48920486201823893,0.5983453243093831,0.1821726453469079,0.48920486201823893
Prima,ret_USD_LIT,0,1778,99.94378864530636,0.48787454756704307,0.5641717407242329,0.20827320348526346,0.48787454756704307
Prima,ret_USD_PICK,0,1778,99.94378864530636,0.487404678741874,0.5769358808432118,0.15994687600790503,0.487404678741874
Prima,ret_USD_EWT,0,1778,99.94378864530636,0.4846536334495074,0.5746891989340525,0.15163757008582301,0.4846536334495074
Prima,ret_USD_XLB,0,1778,99.94378864530636,0.4845802246642451,0.5867411635121486,0.20095492679299376,0.4845802246642451
Prima,ret_USD_EWY,0,1778,99.94378864530636,0.4761974146065035,0.5679578200993675,0.14854843271135287,0.4761974146065035
Prima,ret_USD_QQQ,0,1778,99.94378864530636,0.47487062238129685,0.5639038394562008,0.16003281442879036,0.47487062238129685
Prima,ret_USD_XLK,0,1778,99.94378864530636,0.46045754505683506,0.5568065128173506,0.1516367872944091,0.46045754505683506
Prima,ret_USD_COPX,0,1778,99.94378864530636,0.4586737678942931,0.5392956106673202,0.18920491130106143,0.4586737678942931
Prima,ret_USD_REMX,0,1778,99.94378864530636,0.4456272071688716,0.5156068147911398,0.14172372246704068,0.4456272071688716
Profuturo,ret_USD_ACWI,0,1778,99.94378864530636,0.6634822085924214,0.705437172238319,0.3991053705311898,0.6634822085924214
Profuturo,ret_USD_VT,0,1778,99.94378864530636,0.663454890062947,0.7036979915874475,0.3657397894664607,0.663454890062947
Profuturo,ret_USD_SPY,0,1778,99.94378864530636,0.6373481775761217,0.6749896369369772,0.3043895268180723,0.6373481775761217
Profuturo,ret_USD_IEFA,0,1778,99.94378864530636,0.6207440928414019,0.6847672937319182,0.3255899738329542,0.6207440928414019
Profuturo,ret_USD_EFA,0,1778,99.94378864530636,0.6204018865143254,0.6852894222507229,0.30624955306820034,0.6204018865143254
Profuturo,ret_USD_DIA,0,1778,99.94378864530636,0.6195934282186164,0.6599625943212007,0.31194078997381425,0.6195934282186164
Profuturo,ret_USD_EEM,0,1778,99.94378864530636,0.5902994221899436,0.6558995678720294,0.2725544862734681,0.5902994221899436
Profuturo,ret_USD_VWO,0,1778,99.94378864530636,0.5880806539230998,0.6598326627338783,0.2838188980421412,0.5880806539230998
Profuturo,ret_USD_EWG,0,1778,99.94378864530636,0.5789275415408304,0.6440502655370496,0.2555307626127954,0.5789275415408304
Profuturo,ret_USD_IWM,0,1778,99.94378864530636,0.5741408019830572,0.6244405703742685,0.23561775118106,0.5741408019830572
Profuturo,ret_USD_XLF,0,1778,99.94378864530636,0.5740296515057968,0.632952471927863,0.27655950922921324,0.5740296515057968
Profuturo,ret_USD_XLI,0,1778,99.94378864530636,0.5725846903088269,0.6326268902037598,0.2564726882748838,0.5725846903088269
Profuturo,ret_USD_XLY,0,1778,99.94378864530636,0.567739119896783,0.6400624997756397,0.23115611049919327,0.567739119896783
Profuturo,ret_USD_EWU,0,1778,99.94378864530636,0.5659716459860089,0.6323259040762348,0.26174464098971395,0.5659716459860089
Profuturo,ret_USD_QQQ,0,1778,99.94378864530636,0.565790968241187,0.6210088234341813,0.24776153841397974,0.565790968241187
Profuturo,ret_USD_MCHI,0,1778,99.94378864530636,0.5647734745029761,0.6050790422075841,0.20981511398919572,0.5647734745029761
Profuturo,ret_USD_XLB,0,1778,99.94378864530636,0.550450083639905,0.6155887543115013,0.21380788125168593,0.550450083639905
Profuturo,ret_USD_EWJ,0,1778,99.94378864530636,0.5500345328648083,0.6313147734246505,0.21577667170966386,0.5500345328648083
Profuturo,ret_USD_XLK,0,1778,99.94378864530636,0.5489114862637879,0.6054912960760991,0.23280613460006805,0.5489114862637879
Profuturo,ret_USD_EWT,0,1778,99.94378864530636,0.538162451987178,0.6057253651740965,0.223424982731955,0.538162451987178
Profuturo,ret_IDX_VIX,0,1778,99.94378864530636,-0.5279140628766785,-0.5655023013293398,0.2204298660945847,0.5279140628766785
Profuturo,ret_USD_LIT,0,1778,99.94378864530636,0.5260340539155275,0.5771869755719781,0.20575293714709098,0.5260340539155275
Profuturo,ret_USD_PICK,0,1778,99.94378864530636,0.5212975751697294,0.587812965203823,0.2231502374995209,0.5212975751697294
Profuturo,ret_USD_EWY,0,1778,99.94378864530636,0.5190667808220737,0.5829032981731801,0.16572281199078898,0.5190667808220737
Profuturo,ret_USD_XLV,0,1778,99.94378864530636,0.48949670688444,0.5741190990395738,0.18778952505072244,0.48949670688444
