fecha,afp,fecha_cartera,peso_rv_exterior,peso_rv_local,peso_rf_exterior,peso_rf_local,peso_alternativos,peso_liquidez_transito,peso_rv_total,peso_exterior_total,peso_mapeado_total
2023-08-03,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-04,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-07,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-08,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-09,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-10,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-11,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-14,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-15,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-16,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-17,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-18,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-21,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-22,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
2023-08-23,Profuturo,2023-07-31,0.24592278672877688,0.48657944465684344,0.017930214083963433,0.012330989839378734,0.24027106797049075,-0.0030345032794795146,0.7325022313856203,0.2638530008127403,0.9999999999999737
