escenario,periodo,fecha_cartera,afp,factor_proxy_mercado,peso_exterior,peso_total_fondo,identificadores,peso_exterior_pct,peso_total_fondo_pct
ampliado_15pct,2018-06,2018-06-29,Habitat,LQD,0.0877254378713096,0.0532014477511452,2,8.77254378713096,5.32014477511452
ampliado_15pct,2018-06,2018-06-29,Habitat,MCHI,0.026886291653167402,0.016305300666682,2,2.68862916531674,1.6305300666681999
ampliado_15pct,2018-06,2018-06-29,Habitat,PRIVATE_ALTERNATIVES,0.0005498802027467,0.0003334770801456,1,0.054988020274669994,0.03334770801456
ampliado_15pct,2018-06,2018-06-29,Habitat,RESIDUAL_NO_MAPEADO,0.4658599404136455,0.2825226511337121,37,46.58599404136455,28.252265113371212
ampliado_15pct,2018-06,2018-06-29,Habitat,SPY,0.1574971760845629,0.0955148014958628,7,15.74971760845629,9.55148014958628
ampliado_15pct,2018-06,2018-06-29,Habitat,VGK,0.032454820968877,0.0196823578650174,4,3.2454820968877,1.96823578650174
ampliado_15pct,2018-06,2018-06-29,Integra,ACWI,3.962941705533176e-05,2.4131999976691658e-05,2,0.003962941705533176,0.0024131999976691656
ampliado_15pct,2018-06,2018-06-29,Integra,EEM,0.1475851275738364,0.08987072129269891,3,14.75851275738364,8.98707212926989
ampliado_15pct,2018-06,2018-06-29,Integra,EWJ,0.0827834921263858,0.0504103107869365,5,8.278349212638581,5.04103107869365
ampliado_15pct,2018-06,2018-06-29,Integra,GLD,0.000109263842204,6.65352970960772e-05,1,0.0109263842204,0.006653529709607721
ampliado_15pct,2018-06,2018-06-29,Integra,LQD,2.34859838904025e-07,1.4301592221365294e-07,1,2.34859838904025e-05,1.4301592221365295e-05
ampliado_15pct,2018-06,2018-06-29,Integra,MCHI,0.05492694787174422,0.033447302616386586,3,5.492694787174422,3.3447302616386585
ampliado_15pct,2018-06,2018-06-29,Integra,PRIVATE_ALTERNATIVES,0.1123850288390925,0.0684359174281766,16,11.23850288390925,6.843591742817661
ampliado_15pct,2018-06,2018-06-29,Integra,QQQ,0.0168253041675207,0.0102456273634187,1,1.68253041675207,1.02456273634187
ampliado_15pct,2018-06,2018-06-29,Integra,RESIDUAL_NO_MAPEADO,0.3275577472626535,0.199463533320988,38,32.75577472626535,19.946353332098802
ampliado_15pct,2018-06,2018-06-29,Integra,SPY,0.07275855553598802,0.044305710024628034,12,7.275855553598802,4.430571002462804
ampliado_15pct,2018-06,2018-06-29,Integra,VGK,0.1099604928463888,0.06695951664141471,5,10.99604928463888,6.695951664141471
ampliado_15pct,2018-06,2018-06-29,Integra,XLB,0.0002769972545167,0.0001686751468034,1,0.02769972545167,0.01686751468034
ampliado_15pct,2018-06,2018-06-29,Integra,XLE,0.0069530143836451,0.0042339795891972,3,0.69530143836451,0.42339795891972004
ampliado_15pct,2018-06,2018-06-29,Integra,XLF,0.0540435834450498,0.032909385283546845,2,5.40435834450498,3.2909385283546846
ampliado_15pct,2018-06,2018-06-29,Integra,XLK,0.0012677109472824,0.0007719619117171,1,0.12677109472824,0.07719619117170999
ampliado_15pct,2018-06,2018-06-29,Integra,XLV,0.0110547952489151,0.0067317245246547,2,1.10547952489151,0.67317245246547
ampliado_15pct,2018-06,2018-06-29,Integra,XLY,0.0014720743778787,0.0008964073027634,1,0.14720743778787,0.08964073027634
ampliado_15pct,2018-06,2018-06-29,Prima,ACWI,0.0361053437187044,0.0217232172275761,1,3.61053437187044,2.17232172275761
ampliado_15pct,2018-06,2018-06-29,Prima,EEM,0.0345898831047291,0.0208114219993211,2,3.45898831047291,2.0811421999321102
ampliado_15pct,2018-06,2018-06-29,Prima,EWJ,0.0598225191430049,0.03599294299949,2,5.982251914300489,3.599294299949
ampliado_15pct,2018-06,2018-06-29,Prima,HYG,2.506013710916004e-07,1.5077734930774377e-07,1,2.5060137109160038e-05,1.5077734930774376e-05
ampliado_15pct,2018-06,2018-06-29,Prima,MCHI,0.0431910711979175,0.0259864309625172,1,4.31910711979175,2.59864309625172
ampliado_15pct,2018-06,2018-06-29,Prima,PRIVATE_ALTERNATIVES,0.10655605359646331,0.0641107398733906,8,10.65560535964633,6.411073987339059
ampliado_15pct,2018-06,2018-06-29,Prima,RESIDUAL_NO_MAPEADO,0.3842661178110565,0.23119836264243895,16,38.42661178110565,23.119836264243894
ampliado_15pct,2018-06,2018-06-29,Prima,SPY,0.1481574817300095,0.0891407428381385,5,14.81574817300095,8.91407428381385
ampliado_15pct,2018-06,2018-06-29,Prima,VGK,0.1583332214702335,0.0952630998651305,5,15.833322147023349,9.52630998651305
ampliado_15pct,2018-06,2018-06-29,Prima,XLF,0.015448677629378,0.0092948839550285,1,1.5448677629378,0.9294883955028499
ampliado_15pct,2018-06,2018-06-29,Prima,XLK,0.0135293799971299,0.0081401152948952,1,1.35293799971299,0.81401152948952
ampliado_15pct,2018-06,2018-06-29,Profuturo,ACWI,1.9584917636449263e-05,1.2476528761307074e-05,1,0.0019584917636449265,0.0012476528761307074
ampliado_15pct,2018-06,2018-06-29,Profuturo,EEM,0.1295868840446335,0.08255303983827,2,12.95868840446335,8.255303983827
ampliado_15pct,2018-06,2018-06-29,Profuturo,EWJ,0.16937728337965519,0.10790142633356789,4,16.937728337965517,10.790142633356789
ampliado_15pct,2018-06,2018-06-29,Profuturo,MCHI,0.0226767532043372,0.0144461758184994,1,2.26767532043372,1.44461758184994
ampliado_15pct,2018-06,2018-06-29,Profuturo,PRIVATE_ALTERNATIVES,0.1190657670222015,0.07585058534915029,18,11.90657670222015,7.585058534915029
ampliado_15pct,2018-06,2018-06-29,Profuturo,RESIDUAL_NO_MAPEADO,0.20141258090036224,0.12830944225242322,14,20.141258090036224,12.830944225242321
ampliado_15pct,2018-06,2018-06-29,Profuturo,SPY,0.1916587172724409,0.1220957648529769,5,19.16587172724409,12.20957648529769
ampliado_15pct,2018-06,2018-06-29,Profuturo,VGK,0.08961992813833519,0.057092178367053305,2,8.961992813833518,5.709217836705331
ampliado_15pct,2018-06,2018-06-29,Profuturo,XLB,7.842971614412557e-05,4.9963478395855e-05,1,0.007842971614412558,0.0049963478395855
ampliado_15pct,2018-06,2018-06-29,Profuturo,XLE,0.0117718783089399,0.0074992492193458,2,1.1771878308939898,0.7499249219345799
ampliado_15pct,2018-06,2018-06-29,Profuturo,XLF,0.0645244175040174,0.0411051384406747,2,6.45244175040174,4.110513844067469
ampliado_15pct,2018-06,2018-06-29,Profuturo,XLI,0.000207775591294,0.0001323629840471,1,0.020777559129400002,0.01323629840471
ampliado_15pct,2018-07,2018-07-31,Habitat,ACWI,0.0158882826518558,0.0090172289818648,1,1.5888282651855798,0.90172289818648
ampliado_15pct,2018-07,2018-07-31,Habitat,EEM,0.052461429548692706,0.0297739367634723,4,5.246142954869271,2.97739367634723
ampliado_15pct,2018-07,2018-07-31,Habitat,EWJ,0.1579495898615882,0.08964264109483311,6,15.79495898615882,8.964264109483311
ampliado_15pct,2018-07,2018-07-31,Habitat,LQD,0.088789319472118,0.0503914515097402,2,8.8789319472118,5.0391451509740195
ampliado_15pct,2018-07,2018-07-31,Habitat,MCHI,0.0351934493384217,0.0199736748332042,3,3.51934493384217,1.99736748332042
ampliado_15pct,2018-07,2018-07-31,Habitat,PRIVATE_ALTERNATIVES,0.0005528472202696,0.0003137626694082,1,0.05528472202696,0.031376266940820005
ampliado_15pct,2018-07,2018-07-31,Habitat,RESIDUAL_NO_MAPEADO,0.43289394636520767,0.2456844408405732,37,43.28939463652077,24.56844408405732
ampliado_15pct,2018-07,2018-07-31,Habitat,SPY,0.1648237106537863,0.0935439766004053,8,16.48237106537863,9.35439766004053
ampliado_15pct,2018-07,2018-07-31,Habitat,VGK,0.0514474248880569,0.0291984490022094,6,5.14474248880569,2.91984490022094
ampliado_15pct,2018-07,2018-07-31,Integra,ACWI,0.007447798998120111,0.004640836631188028,2,0.7447798998120111,0.4640836631188028
ampliado_15pct,2018-07,2018-07-31,Integra,EEM,0.1548579972393465,0.0964943691958086,3,15.485799723934651,9.649436919580861
ampliado_15pct,2018-07,2018-07-31,Integra,EWJ,0.07980141961287321,0.0497254761378103,5,7.980141961287321,4.97254761378103
ampliado_15pct,2018-07,2018-07-31,Integra,GLD,0.0001003789644265,6.25476567277467e-05,1,0.01003789644265,0.00625476567277467
ampliado_15pct,2018-07,2018-07-31,Integra,LQD,2.308150328753001e-07,1.4382435131062726e-07,1,2.308150328753001e-05,1.4382435131062726e-05
ampliado_15pct,2018-07,2018-07-31,Integra,MCHI,0.04081793123835076,0.02543427266875295,3,4.081793123835076,2.543427266875295
ampliado_15pct,2018-07,2018-07-31,Integra,PRIVATE_ALTERNATIVES,0.1084937080058216,0.0676040766532396,16,10.849370800582161,6.76040766532396
ampliado_15pct,2018-07,2018-07-31,Integra,QQQ,0.0419691146872542,0.0261515925534917,1,4.19691146872542,2.61515925534917
ampliado_15pct,2018-07,2018-07-31,Integra,RESIDUAL_NO_MAPEADO,0.30840729731714367,0.19217326932109197,31,30.84072973171437,19.217326932109195
ampliado_15pct,2018-07,2018-07-31,Integra,SPY,0.04908428144800436,0.03058516098741905,11,4.908428144800436,3.058516098741905
ampliado_15pct,2018-07,2018-07-31,Integra,VGK,0.1100006216879521,0.06854305744714101,5,11.00006216879521,6.854305744714101
ampliado_15pct,2018-07,2018-07-31,Integra,XLB,0.0002744165769284,0.0001709931353862,1,0.027441657692840002,0.01709931353862
ampliado_15pct,2018-07,2018-07-31,Integra,XLE,0.0011704639120316,0.0007293338340374,3,0.11704639120316,0.07293338340374
ampliado_15pct,2018-07,2018-07-31,Integra,XLF,0.06627309107495383,0.041295769233345075,2,6.627309107495383,4.129576923334508
ampliado_15pct,2018-07,2018-07-31,Integra,XLK,0.001246481560112,0.0007767015846867,1,0.1246481560112,0.07767015846867
ampliado_15pct,2018-07,2018-07-31,Integra,XLV,0.0300493743936198,0.0187242214062696,2,3.00493743936198,1.87242214062696
ampliado_15pct,2018-07,2018-07-31,Integra,XLY,5.3924680250351375e-06,3.360128697002962e-06,1,0.0005392468025035138,0.0003360128697002962
ampliado_15pct,2018-07,2018-07-31,Prima,ACWI,0.0360031147901617,0.0214160118509106,1,3.6003114790161703,2.14160118509106
ampliado_15pct,2018-07,2018-07-31,Prima,EEM,0.0613259834179877,0.0364790100885178,3,6.13259834179877,3.6479010088517803
ampliado_15pct,2018-07,2018-07-31,Prima,EWJ,0.0680489338009212,0.040478074778146605,3,6.804893380092119,4.04780747781466
ampliado_15pct,2018-07,2018-07-31,Prima,HYG,2.494038821208533e-07,1.4835484447092538e-07,1,2.4940388212085327e-05,1.4835484447092538e-05
ampliado_15pct,2018-07,2018-07-31,Prima,MCHI,0.0560177409846289,0.0333214670947271,1,5.60177409846289,3.33214670947271
ampliado_15pct,2018-07,2018-07-31,Prima,PRIVATE_ALTERNATIVES,0.1047522113728263,0.062310569883874796,8,10.47522113728263,6.23105698838748
ampliado_15pct,2018-07,2018-07-31,Prima,RESIDUAL_NO_MAPEADO,0.3869389982397658,0.23016592370354438,16,38.69389982397658,23.016592370354438
ampliado_15pct,2018-07,2018-07-31,Prima,SPY,0.0649184203227384,0.038615927179558196,4,6.49184203227384,3.8615927179558196
ampliado_15pct,2018-07,2018-07-31,Prima,VGK,0.160690210256817,0.09558460336675399,5,16.0690210256817,9.558460336675399
ampliado_15pct,2018-07,2018-07-31,Prima,XLF,0.0613041374102685,0.0364660152584056,2,6.13041374102685,3.64660152584056
ampliado_15pct,2018-07,2018-07-31,Profuturo,ACWI,1.996512908027051e-05,1.251756322964749e-05,1,0.001996512908027051,0.001251756322964749
ampliado_15pct,2018-07,2018-07-31,Profuturo,EEM,0.1237940828152693,0.0776153388673886,2,12.37940828152693,7.76153388673886
ampliado_15pct,2018-07,2018-07-31,Profuturo,EWJ,0.1505369873593074,0.0943823728909867,4,15.05369873593074,9.43823728909867
ampliado_15pct,2018-07,2018-07-31,Profuturo,MCHI,0.0215545130468203,0.0135140613848803,1,2.15545130468203,1.35140613848803
ampliado_15pct,2018-07,2018-07-31,Profuturo,PRIVATE_ALTERNATIVES,0.1199045388743277,0.0751767063887562,18,11.99045388743277,7.517670638875621
ampliado_15pct,2018-07,2018-07-31,Profuturo,RESIDUAL_NO_MAPEADO,0.20359978366128303,0.12765122405550314,14,20.359978366128303,12.765122405550313
ampliado_15pct,2018-07,2018-07-31,Profuturo,SPY,0.1710482765227235,0.10724236282605629,5,17.104827652272352,10.724236282605629
ampliado_15pct,2018-07,2018-07-31,Profuturo,VGK,0.1462539202841484,0.09169701269548941,2,14.62539202841484,9.169701269548941
ampliado_15pct,2018-07,2018-07-31,Profuturo,XLB,8.003297610063074e-05,5.017838025332406e-05,1,0.008003297610063074,0.0050178380253324065
ampliado_15pct,2018-07,2018-07-31,Profuturo,XLE,0.0115609395870905,0.0072483774932638,2,1.15609395870905,0.72483774932638
ampliado_15pct,2018-07,2018-07-31,Profuturo,XLF,0.0514258663064653,0.0322425430129929,1,5.14258663064653,3.2242543012992897
ampliado_15pct,2018-07,2018-07-31,Profuturo,XLI,0.0002210934373814,0.0001386192431291,1,0.02210934373814,0.013861924312910001
ampliado_15pct,2018-08,2018-08-31,Habitat,ACWI,0.039054075993947,0.023079373867997,2,3.9054075993947004,2.3079373867997
ampliado_15pct,2018-08,2018-08-31,Habitat,EEM,0.11253437685858289,0.0665032494156011,4,11.25343768585829,6.650324941560109
ampliado_15pct,2018-08,2018-08-31,Habitat,EWJ,0.06763232838752685,0.03996796115879945,4,6.7632328387526846,3.996796115879945
ampliado_15pct,2018-08,2018-08-31,Habitat,LQD,0.0747687123574193,0.0441852744485123,2,7.47687123574193,4.41852744485123
ampliado_15pct,2018-08,2018-08-31,Habitat,MCHI,0.0245677626104301,0.014518550598257499,3,2.45677626104301,1.4518550598257498
ampliado_15pct,2018-08,2018-08-31,Habitat,PRIVATE_ALTERNATIVES,0.0004437743573168,0.000262252634197,1,0.04437743573168,0.026225263419700003
ampliado_15pct,2018-08,2018-08-31,Habitat,RESIDUAL_NO_MAPEADO,0.3585197329832045,0.2118706113506883,37,35.85197329832045,21.18706113506883
ampliado_15pct,2018-08,2018-08-31,Habitat,SPY,0.1952982022030012,0.11541331115065509,7,19.52982022030012,11.541331115065509
ampliado_15pct,2018-08,2018-08-31,Habitat,VGK,0.1155370019077063,0.0682776789554237,5,11.55370019077063,6.827767895542371
ampliado_15pct,2018-08,2018-08-31,Habitat,XLF,0.0116440323408621,0.0068811505300357,1,1.1644032340862098,0.68811505300357
ampliado_15pct,2018-08,2018-08-31,Integra,ACWI,0.0458640149536489,0.027945752360100416,2,4.58640149536489,2.7945752360100418
ampliado_15pct,2018-08,2018-08-31,Integra,EEM,0.1392740872826046,0.0848621551626507,3,13.92740872826046,8.48621551626507
ampliado_15pct,2018-08,2018-08-31,Integra,EWJ,0.0734970751028203,0.0447830627582619,5,7.34970751028203,4.47830627582619
ampliado_15pct,2018-08,2018-08-31,Integra,GLD,8.840250324451557e-05,5.386520273423346e-05,1,0.008840250324451557,0.005386520273423346
ampliado_15pct,2018-08,2018-08-31,Integra,LQD,2.2836164797122045e-07,1.3914477546716498e-07,1,2.2836164797122044e-05,1.3914477546716498e-05
ampliado_15pct,2018-08,2018-08-31,Integra,MCHI,0.03419903290144237,0.020838073277808396,3,3.4199032901442368,2.0838073277808395
ampliado_15pct,2018-08,2018-08-31,Integra,PRIVATE_ALTERNATIVES,0.12047151050823839,0.0734054138634151,18,12.047151050823839,7.340541386341511
ampliado_15pct,2018-08,2018-08-31,Integra,QQQ,0.0448524015208329,0.0273293584725135,1,4.48524015208329,2.73293584725135
ampliado_15pct,2018-08,2018-08-31,Integra,RESIDUAL_NO_MAPEADO,0.29851924722616713,0.18189303675522117,30,29.85192472261671,18.18930367552212
ampliado_15pct,2018-08,2018-08-31,Integra,SPY,0.04731374684158606,0.028829099541322328,12,4.731374684158606,2.882909954132233
ampliado_15pct,2018-08,2018-08-31,Integra,VGK,0.1106317692204256,0.067409886136622,5,11.06317692204256,6.740988613662199
ampliado_15pct,2018-08,2018-08-31,Integra,XLB,0.0002751074280657,0.0001676278028628,1,0.02751074280657,0.01676278028628
ampliado_15pct,2018-08,2018-08-31,Integra,XLE,0.0011338360791479,0.0006908662993598,3,0.11338360791479,0.06908662993598
ampliado_15pct,2018-08,2018-08-31,Integra,XLF,0.05086167191190088,0.030990912795295388,3,5.086167191190087,3.0990912795295387
ampliado_15pct,2018-08,2018-08-31,Integra,XLK,0.0013424202301943,0.0008179602975036,1,0.13424202301943,0.08179602975036
ampliado_15pct,2018-08,2018-08-31,Integra,XLV,0.0316697218234128,0.0192969194756454,2,3.16697218234128,1.92969194756454
ampliado_15pct,2018-08,2018-08-31,Integra,XLY,5.726104616057728e-06,3.489016427150945e-06,1,0.0005726104616057728,0.0003489016427150945
ampliado_15pct,2018-08,2018-08-31,Prima,ACWI,0.0335300862787714,0.0212628781404511,1,3.35300862787714,2.12628781404511
ampliado_15pct,2018-08,2018-08-31,Prima,EEM,0.1141736846878859,0.0724024723402459,3,11.41736846878859,7.24024723402459
ampliado_15pct,2018-08,2018-08-31,Prima,EWJ,0.1046562271962579,0.066367040842429,3,10.46562271962579,6.636704084242901
ampliado_15pct,2018-08,2018-08-31,Prima,HYG,2.412757546375803e-07,1.5300339302593113e-07,1,2.4127575463758027e-05,1.530033930259311e-05
ampliado_15pct,2018-08,2018-08-31,Prima,MCHI,0.027647183969985,0.0175322753062108,1,2.7647183969985,1.75322753062108
ampliado_15pct,2018-08,2018-08-31,Prima,PRIVATE_ALTERNATIVES,0.10328241873931,0.0654958494722206,8,10.328241873931,6.54958494722206
ampliado_15pct,2018-08,2018-08-31,Prima,RESIDUAL_NO_MAPEADO,0.3976646699302813,0.2521763692222768,19,39.76646699302813,25.217636922227683
ampliado_15pct,2018-08,2018-08-31,Prima,SPY,0.0568473858492853,0.036049386448547,4,5.68473858492853,3.6049386448547
ampliado_15pct,2018-08,2018-08-31,Prima,VGK,0.1022643497064002,0.0648502478592289,5,10.226434970640021,6.48502478592289
ampliado_15pct,2018-08,2018-08-31,Prima,XLF,0.0599337523660661,0.0380065849656479,2,5.99337523660661,3.8006584965647896
ampliado_15pct,2018-08,2018-08-31,Profuturo,ACWI,2.031363248490704e-05,1.258792682883269e-05,1,0.0020313632484907037,0.0012587926828832691
ampliado_15pct,2018-08,2018-08-31,Profuturo,EEM,0.09569444212237099,0.0592998143614826,3,9.5694442122371,5.92998143614826
ampliado_15pct,2018-08,2018-08-31,Profuturo,EWJ,0.1316056424803647,0.0815532228928147,4,13.160564248036469,8.15532228928147
ampliado_15pct,2018-08,2018-08-31,Profuturo,MCHI,0.0461672919263585,0.0286088907577782,2,4.616729192635851,2.86088907577782
ampliado_15pct,2018-08,2018-08-31,Profuturo,PRIVATE_ALTERNATIVES,0.1258213474954627,0.0779688180809012,18,12.58213474954627,7.79688180809012
ampliado_15pct,2018-08,2018-08-31,Profuturo,RESIDUAL_NO_MAPEADO,0.2016928623772797,0.12498478523668309,13,20.16928623772797,12.49847852366831
ampliado_15pct,2018-08,2018-08-31,Profuturo,SPY,0.1842014440182994,0.11414572459113201,5,18.42014440182994,11.4145724591132
ampliado_15pct,2018-08,2018-08-31,Profuturo,VGK,0.150672740004046,0.0933686984678822,2,15.067274000404602,9.33686984678822
ampliado_15pct,2018-08,2018-08-31,Profuturo,XLB,7.999581227718059e-05,4.957170670023536e-05,1,0.007999581227718058,0.004957170670023536
ampliado_15pct,2018-08,2018-08-31,Profuturo,XLE,0.0112382682660157,0.0069641162761267,2,1.12382682660157,0.69641162761267
ampliado_15pct,2018-08,2018-08-31,Profuturo,XLF,0.0525820978446976,0.0325840098105232,1,5.25820978446976,3.2584009810523202
ampliado_15pct,2018-08,2018-08-31,Profuturo,XLI,0.0002235540203402,0.000138531680753,1,0.022355402034020002,0.013853168075300001
ampliado_15pct,2018-09,2018-09-28,Habitat,ACWI,0.025456652817261,0.0160687297603738,2,2.5456652817261003,1.6068729760373799
ampliado_15pct,2018-09,2018-09-28,Habitat,EEM,0.13231417561861422,0.0835192570973242,5,13.231417561861422,8.35192570973242
ampliado_15pct,2018-09,2018-09-28,Habitat,EWJ,0.0971099318592655,0.0612976601164465,5,9.71099318592655,6.129766011644651
ampliado_15pct,2018-09,2018-09-28,Habitat,LQD,0.07983258712856531,0.050391867220288794,2,7.98325871285653,5.039186722028879
ampliado_15pct,2018-09,2018-09-28,Habitat,MCHI,0.0157239520463756,0.0099252615028384,2,1.57239520463756,0.9925261502838401
ampliado_15pct,2018-09,2018-09-28,Habitat,PRIVATE_ALTERNATIVES,0.0004118268084712,0.0002599530166399,1,0.04118268084712,0.02599530166399
ampliado_15pct,2018-09,2018-09-28,Habitat,RESIDUAL_NO_MAPEADO,0.317519212609925,0.2004242450011341,38,31.7519212609925,20.04242450011341
ampliado_15pct,2018-09,2018-09-28,Habitat,SPY,0.2263697760595399,0.1428889643712571,8,22.63697760595399,14.28889643712571
ampliado_15pct,2018-09,2018-09-28,Habitat,VGK,0.0975051879859562,0.0615471533994605,6,9.75051879859562,6.15471533994605
ampliado_15pct,2018-09,2018-09-28,Habitat,XLF,0.0077566970660227,0.0048961766451279,1,0.77566970660227,0.48961766451279004
ampliado_15pct,2018-09,2018-09-28,Integra,ACWI,0.0009482640604567415,0.0005785145832090665,2,0.09482640604567415,0.05785145832090664
ampliado_15pct,2018-09,2018-09-28,Integra,EEM,0.09107407412563626,0.05556224498117723,3,9.107407412563626,5.556224498117723
ampliado_15pct,2018-09,2018-09-28,Integra,EWJ,0.0930445715913093,0.0567644011817605,7,9.30445715913093,5.67644011817605
ampliado_15pct,2018-09,2018-09-28,Integra,GLD,8.93428937979419e-05,5.450609078584328e-05,1,0.008934289379794189,0.005450609078584329
ampliado_15pct,2018-09,2018-09-28,Integra,LQD,2.3489900595731437e-07,1.4330660223710658e-07,1,2.3489900595731438e-05,1.4330660223710658e-05
ampliado_15pct,2018-09,2018-09-28,Integra,MCHI,0.059829904917027,0.036500879818054,3,5.9829904917027,3.6500879818053997
ampliado_15pct,2018-09,2018-09-28,Integra,PRIVATE_ALTERNATIVES,0.12395000226590996,0.07561910958123425,18,12.395000226590996,7.561910958123424
ampliado_15pct,2018-09,2018-09-28,Integra,QQQ,0.0004168293450283,0.0002542982117156,1,0.04168293450283,0.02542982117156
ampliado_15pct,2018-09,2018-09-28,Integra,RESIDUAL_NO_MAPEADO,0.2948885386773393,0.17990486738881445,31,29.488853867733926,17.990486738881444
ampliado_15pct,2018-09,2018-09-28,Integra,SPY,0.08261438405610415,0.050401178271239994,12,8.261438405610415,5.040117827123999
ampliado_15pct,2018-09,2018-09-28,Integra,VGK,0.1502403849265744,0.0916582809487701,5,15.024038492657441,9.16582809487701
ampliado_15pct,2018-09,2018-09-28,Integra,XLB,0.0002721882051699,0.0001660559042936,1,0.027218820516989997,0.016605590429360002
ampliado_15pct,2018-09,2018-09-28,Integra,XLE,0.0181158430557337,0.0110520685449373,3,1.8115843055733698,1.10520685449373
ampliado_15pct,2018-09,2018-09-28,Integra,XLF,0.05027909660921736,0.03067414640284822,3,5.027909660921736,3.067414640284822
ampliado_15pct,2018-09,2018-09-28,Integra,XLK,0.0013540448324102,0.0008260723088997,1,0.13540448324102,0.08260723088997
ampliado_15pct,2018-09,2018-09-28,Integra,XLV,0.032876485766421104,0.0200572047952325,2,3.2876485766421104,2.00572047952325
ampliado_15pct,2018-09,2018-09-28,Integra,XLY,5.80977285440846e-06,3.5444117957908607e-06,1,0.0005809772854408461,0.0003544411795790861
ampliado_15pct,2018-09,2018-09-28,Prima,ACWI,0.0340924297886933,0.0216536110471031,1,3.40924297886933,2.16536110471031
ampliado_15pct,2018-09,2018-09-28,Prima,EEM,0.12837955444593468,0.08153953694713201,3,12.837955444593469,8.1539536947132
ampliado_15pct,2018-09,2018-09-28,Prima,EWJ,0.10362568410366571,0.0658172583174146,3,10.36256841036657,6.58172583174146
ampliado_15pct,2018-09,2018-09-28,Prima,MCHI,0.044595800722461,0.0283247667932002,1,4.4595800722461,2.83247667932002
ampliado_15pct,2018-09,2018-09-28,Prima,PRIVATE_ALTERNATIVES,0.1057120075877795,0.0671423747002432,8,10.57120075877795,6.714237470024321
ampliado_15pct,2018-09,2018-09-28,Prima,RESIDUAL_NO_MAPEADO,0.4200936475230644,0.2668200683613374,19,42.00936475230644,26.68200683613374
ampliado_15pct,2018-09,2018-09-28,Prima,SPY,0.0506805760840606,0.0321894769298995,3,5.068057608406059,3.21894769298995
ampliado_15pct,2018-09,2018-09-28,Prima,VGK,0.0695701672958837,0.044187092338210596,4,6.95701672958837,4.418709233821059
ampliado_15pct,2018-09,2018-09-28,Prima,XLF,0.043250132448455,0.0274700733147842,1,4.3250132448455,2.74700733147842
ampliado_15pct,2018-09,2018-09-28,Profuturo,ACWI,0.0114331829804883,0.0074699402916322,1,1.14331829804883,0.74699402916322
ampliado_15pct,2018-09,2018-09-28,Profuturo,EEM,0.0871678586292061,0.0569516555819,2,8.716785862920611,5.695165558189999
ampliado_15pct,2018-09,2018-09-28,Profuturo,EWJ,0.18423886529779132,0.12037359373337,4,18.423886529779132,12.037359373337
ampliado_15pct,2018-09,2018-09-28,Profuturo,MCHI,0.0526247718173631,0.034382717744248496,2,5.26247718173631,3.4382717744248494
ampliado_15pct,2018-09,2018-09-28,Profuturo,PRIVATE_ALTERNATIVES,0.1293259856333724,0.08449592667994897,19,12.932598563337239,8.449592667994898
ampliado_15pct,2018-09,2018-09-28,Profuturo,RESIDUAL_NO_MAPEADO,0.17540292676322858,0.11460057904565293,12,17.540292676322856,11.460057904565293
ampliado_15pct,2018-09,2018-09-28,Profuturo,SPY,0.24584650841507533,0.16062532558964157,5,24.584650841507532,16.062532558964158
ampliado_15pct,2018-09,2018-09-28,Profuturo,VGK,0.11313620711095379,0.07391823548900049,2,11.313620711095378,7.3918235489000494
ampliado_15pct,2018-09,2018-09-28,Profuturo,XLB,7.777178560653147e-05,5.081267358756152e-05,1,0.007777178560653147,0.005081267358756152
ampliado_15pct,2018-09,2018-09-28,Profuturo,XLE,0.0005196421177037,0.0003395113678219,1,0.05196421177037001,0.03395113678219
ampliado_15pct,2018-09,2018-09-28,Profuturo,XLI,0.0002262794492087,0.0001478410673298,1,0.02262794492087,0.01478410673298
ampliado_15pct,2018-10,2018-10-31,Habitat,ACWI,0.025408161774639143,0.0153270167479387,2,2.540816177463914,1.53270167479387
ampliado_15pct,2018-10,2018-10-31,Habitat,EEM,0.0655072934071509,0.0395160969167669,4,6.55072934071509,3.95160969167669
ampliado_15pct,2018-10,2018-10-31,Habitat,EWJ,0.1777025757677686,0.1071958837125719,6,17.77025757677686,10.71958837125719
ampliado_15pct,2018-10,2018-10-31,Habitat,ILF,0.009267392374372,0.0055903878207158,1,0.9267392374372,0.55903878207158
ampliado_15pct,2018-10,2018-10-31,Habitat,LQD,0.08876604781270629,0.0535465223159773,2,8.876604781270629,5.35465223159773
ampliado_15pct,2018-10,2018-10-31,Habitat,MCHI,0.0157206507618134,0.0094831999123727,2,1.57206507618134,0.94831999123727
ampliado_15pct,2018-10,2018-10-31,Habitat,PRIVATE_ALTERNATIVES,0.0004589680257873,0.0002768642092413,1,0.04589680257873,0.027686420924129998
ampliado_15pct,2018-10,2018-10-31,Habitat,RESIDUAL_NO_MAPEADO,0.248710084633323,0.1500298867099101,36,24.871008463332302,15.00298867099101
ampliado_15pct,2018-10,2018-10-31,Habitat,SPY,0.304976145909383,0.1839713765023559,7,30.497614590938298,18.39713765023559
ampliado_15pct,2018-10,2018-10-31,Habitat,VGK,0.052491045146462,0.0316642791876293,7,5.2491045146462,3.16642791876293
ampliado_15pct,2018-10,2018-10-31,Habitat,XLK,0.0065660460865231,0.003960849243188,1,0.6566046086523101,0.3960849243188
