afp,lag_dias_observacion,fecha_inicio,fecha_fin,observaciones,mae_cuota,rmse_cuota,mape_cuota_pct,p90_error_abs_pct,sesgo_medio_pct,correlacion_retorno_acumulado,direccion_correcta_pct,lectura,ranking_mape_entre_4y5
Habitat,4,2024-03-01,2026-06-30,459,0.26040575978498137,0.3784001847585094,1.0301622977551073,2.471102145845067,-0.15267751268378765,0.6417340849911111,74.50980392156863,seguimiento_con_cautela,1
Habitat,5,2024-03-04,2026-06-30,458,0.2977952924359708,0.4361477263389814,1.178825704444264,2.9459103944631524,-0.19085075589837425,0.6426935097637108,74.0174672489083,seguimiento_con_cautela,2
Integra,4,2024-03-01,2026-06-30,459,0.6459622059320091,0.9225682740655059,1.1332347401628462,2.8069492961864126,-0.005276170456493175,0.5969524853122641,68.84531590413944,seguimiento_con_cautela,1
Integra,5,2024-03-04,2026-06-30,458,0.7326210896364915,1.0581557759026012,1.2859140324132705,3.2085021723483305,-0.004804231646690601,0.597810852980834,67.24890829694323,seguimiento_con_cautela,2
Prima,4,2024-03-01,2026-06-30,459,0.5515693682790793,0.8320215317567449,1.0707448427888906,2.5986661980260464,-0.03253997451211742,0.6185455431818575,75.38126361655773,seguimiento_con_cautela,1
Prima,5,2024-03-04,2026-06-30,458,0.6311259388852073,0.9523374050547019,1.2264746476740684,3.241063659872058,-0.03931631947038446,0.6118619400816349,72.92576419213974,seguimiento_con_cautela,2
Profuturo,4,2024-03-01,2026-06-30,459,0.7015718748594907,0.9951114225785007,1.192026402846777,2.8440802807200583,0.022523820052565702,0.6429407168846935,69.28104575163398,seguimiento_con_cautela,1
Profuturo,5,2024-03-04,2026-06-30,458,0.7998394280486789,1.1281850156811186,1.3590832117512357,3.1309365145869226,0.029894148407190787,0.644447416762552,68.3406113537118,seguimiento_con_cautela,2
