periodo,afp,fecha_ca,monto_ca_miles_soles,participacion_reportada_suma_pct,registros,registros_pendientes,registros_identificados,fuente,pendientes_pct_registros,fecha_fp,total_fp_miles_soles,suma_fp_pct,diferencia_miles_soles,error_relativo_pct,participacion_calculada_sobre_fp_pct,diferencia_porcentaje_interno_pp,estado_monto,estado_porcentaje_interno,elegible_emisores
2015-10,Profuturo,2015-10-30,6916517.121154719,124.65515201163727,152,80,72,hoja3,52.63157894736842,2015-10-31,5548520.866998757,100.0,1367996.2541559618,24.655152011637345,124.65515201163736,8.526512829121202e-14,revisar,correcto,False
2015-11,Habitat,2015-11-30,216752.0101251768,117.20640949053141,97,53,44,hoja3,54.63917525773196,2015-11-30,184931.87451722703,100.0,31820.13560794978,17.206409490531406,117.2064094905314,1.4210854715202004e-14,revisar,correcto,False
2015-11,Integra,2015-11-30,9558801.194150968,117.42994147629855,151,71,80,hoja3,47.019867549668874,2015-11-30,8140003.37050348,99.99999999999999,1418797.823647488,17.429941476298573,117.42994147629857,1.4210854715202004e-14,revisar,correcto,False
2015-11,Prima,2015-11-30,8916651.667353839,116.22518454433764,117,58,59,hoja3,49.572649572649574,2015-11-30,7671875.680225147,100.0,1244775.9871286917,16.22518454433768,116.22518454433768,4.263256414560601e-14,revisar,correcto,False
2015-11,Profuturo,2015-11-30,6893651.231910265,120.9611886766045,150,80,70,hoja3,53.333333333333336,2015-11-30,5699060.42370398,100.0,1194590.8082062854,20.96118867660447,120.96118867660448,1.4210854715202004e-14,revisar,correcto,False
2015-12,Habitat,2015-12-31,235783.91654566,121.82360939724298,95,50,45,hoja3,52.63157894736842,2015-12-31,193545.33797863033,100.00000000000001,42238.578567029675,21.823609397242784,121.82360939724279,1.8474111129762605e-13,revisar,correcto,False
2015-12,Integra,2015-12-31,9430069.102953035,118.47607505304903,148,70,78,hoja3,47.2972972972973,2015-12-31,7959471.22550322,100.0,1470597.8774498152,18.476075053049016,118.47607505304903,0.0,revisar,correcto,False
2015-12,Prima,2015-12-31,9223319.62767617,123.41676875905821,120,64,56,hoja3,53.333333333333336,2015-12-31,7473311.544626894,100.0,1750008.083049276,23.41676875905814,123.41676875905814,7.105427357601002e-14,revisar,correcto,False
2015-12,Profuturo,2015-12-31,6831316.952221782,122.06313176988769,150,80,70,hoja3,53.333333333333336,2015-12-31,5596544.061396127,100.00000000000001,1234772.8908256553,22.063131769887757,122.06313176988775,5.684341886080802e-14,revisar,correcto,False
2016-01,Habitat,2016-01-29,231964.2283697197,118.74061894962193,98,49,49,hoja3,50.0,2016-01-31,195353.73019079102,100.0,36610.49817892868,18.740618949621933,118.74061894962193,0.0,revisar,correcto,False
2016-01,Integra,2016-01-29,8584121.055800691,112.94217272136275,143,67,76,hoja3,46.85314685314685,2016-01-31,7600456.808085672,99.99999999999999,983664.2477150196,12.942172721362722,112.94217272136274,1.4210854715202004e-14,revisar,correcto,False
2016-01,Prima,2016-01-29,8450909.790473174,118.7322886401318,115,62,53,hoja3,53.91304347826087,2016-01-31,7117617.1934891455,100.0,1333292.5969840288,18.73228864013171,118.73228864013173,7.105427357601002e-14,revisar,correcto,False
2016-01,Profuturo,2016-01-29,6464205.791593745,120.3654930182898,150,81,69,hoja3,54.0,2016-01-31,5370480.882433219,99.99999999999999,1093724.9091605265,20.365493018289815,120.36549301828983,2.842170943040401e-14,revisar,correcto,False
2016-02,Habitat,2016-02-29,261567.5475374668,122.69658432759908,98,50,48,hoja3,51.02040816326531,2016-02-29,213182.419845595,100.00000000000001,48385.12769187181,22.69658432759909,122.69658432759908,0.0,revisar,correcto,False
2016-02,Integra,2016-02-29,8871758.912852064,115.75672850909565,146,71,75,hoja3,48.63013698630137,2016-02-29,7664141.019806855,99.99999999999999,1207617.8930452084,15.75672850909575,115.75672850909575,9.947598300641403e-14,revisar,correcto,False
2016-02,Prima,2016-02-29,8500063.746108096,118.52561143097624,112,57,55,hoja3,50.89285714285714,2016-02-29,7171499.596994813,100.00000000000003,1328564.1491132835,18.525611430976205,118.5256114309762,4.263256414560601e-14,revisar,correcto,False
2016-02,Profuturo,2016-02-29,6653342.343307212,122.83117912970363,146,77,69,hoja3,52.73972602739726,2016-02-29,5416655.926001994,100.0,1236686.417305218,22.831179129703553,122.83117912970356,7.105427357601002e-14,revisar,correcto,False
2016-03,Habitat,2016-03-31,266752.133971961,117.71037298642254,96,47,49,hoja3,48.95833333333333,2016-03-31,226617.35512700313,100.0,40134.77884495785,17.710372986422477,117.71037298642248,5.684341886080802e-14,revisar,correcto,False
2016-03,Integra,2016-03-31,9025116.01123323,116.53378592204992,145,71,74,hoja3,48.96551724137931,2016-03-31,7744634.690981529,99.99999999999999,1280481.3202517005,16.533785922049947,116.53378592204994,2.842170943040401e-14,revisar,correcto,False
2016-03,Prima,2016-03-31,8618645.306726953,118.72302198435482,114,58,56,hoja3,50.877192982456144,2016-03-31,7259455.801135784,100.00000000000003,1359189.505591169,18.723021984354748,118.72302198435476,5.684341886080802e-14,revisar,correcto,False
2016-03,Profuturo,2016-03-31,6607423.212440489,120.74294939091416,140,74,66,hoja3,52.85714285714286,2016-03-31,5472305.625936358,100.0,1135117.5865041306,20.742949390914223,120.74294939091423,7.105427357601002e-14,revisar,correcto,False
2016-04,Habitat,2016-04-29,303527.4525843095,124.11819521550134,97,54,43,hoja3,55.670103092783506,2016-04-30,244547.1045218688,99.99999999999999,58980.348062440695,24.11819521550145,124.11819521550144,9.947598300641403e-14,revisar,correcto,False
2016-04,Integra,2016-04-29,9360946.966415986,118.7794963944123,145,72,73,hoja3,49.6551724137931,2016-04-30,7880945.155157561,99.99999999999999,1480001.811258425,18.7794963944123,118.77949639441229,1.4210854715202004e-14,revisar,correcto,False
2016-04,Prima,2016-04-29,9130382.496898636,123.82900737336938,117,58,59,hoja3,49.572649572649574,2016-04-30,7373379.380623389,99.99999999999999,1757003.1162752472,23.82900737336941,123.82900737336942,4.263256414560601e-14,revisar,correcto,False
2016-04,Profuturo,2016-04-29,6802142.989804241,120.58110909235914,144,76,68,hoja3,52.77777777777778,2016-04-30,5641134.868476075,100.00000000000001,1161008.1213281658,20.581109092359043,120.58110909235904,9.947598300641403e-14,revisar,correcto,False
2016-05,Habitat,2016-05-31,331199.48874999647,127.87651489514786,103,56,47,hoja3,54.36893203883495,2016-05-31,258999.46446113513,100.0,72200.02428886134,27.876514895147793,127.87651489514779,7.105427357601002e-14,revisar,correcto,False
2016-05,Integra,2016-05-31,9667334.925180271,119.94706344360415,145,73,72,hoja3,50.3448275862069,2016-05-31,8059667.863169978,99.99999999999999,1607667.062010293,19.94706344360418,119.94706344360418,2.842170943040401e-14,revisar,correcto,False
2016-05,Prima,2016-05-31,9375751.113385752,123.90198772581923,115,56,59,hoja3,48.69565217391305,2016-05-31,7567070.783507696,100.00000000000001,1808680.3298780555,23.901987725819136,123.90198772581913,9.947598300641403e-14,revisar,correcto,False
2016-05,Profuturo,2016-05-31,6872405.917758608,120.02459908468208,146,78,68,hoja3,53.42465753424658,2016-05-31,5725831.179748287,100.0,1146574.7380103208,20.02459908468215,120.02459908468215,7.105427357601002e-14,revisar,correcto,False
2016-06,Habitat,2016-06-30,336935.3692873288,126.97561091705313,101,52,49,hoja3,51.48514851485149,2016-06-30,265354.39904867444,99.99999999999999,71580.97023865435,26.975610917052904,126.97561091705289,2.4158453015843406e-13,revisar,correcto,False
2016-06,Integra,2016-06-30,9212270.198938707,118.85747891819973,143,71,72,hoja3,49.65034965034965,2016-06-30,7750686.185493463,100.0,1461584.0134452442,18.857478918199675,118.85747891819966,7.105427357601002e-14,revisar,correcto,False
2016-06,Prima,2016-06-30,8789327.095881537,121.83782031364005,114,58,56,hoja3,50.877192982456144,2016-06-30,7213956.2848840235,100.0,1575370.8109975131,21.837820313640005,121.83782031364001,4.263256414560601e-14,revisar,correcto,False
2016-06,Profuturo,2016-06-30,6793874.904385174,123.47449950588751,146,79,67,hoja3,54.109589041095894,2016-06-30,5502249.396897717,100.00000000000001,1291625.5074874563,23.474499505887568,123.47449950588756,5.684341886080802e-14,revisar,correcto,False
2016-07,Habitat,2016-07-29,382647.0117967556,125.62883402935054,102,56,46,hoja3,54.90196078431373,2016-07-31,304585.3404222139,100.00000000000001,78061.67137454171,25.628834029350596,125.62883402935059,4.263256414560601e-14,revisar,correcto,False
2016-07,Integra,2016-07-29,9932825.393490637,121.80632777277927,149,76,73,hoja3,51.006711409395976,2016-07-31,8154605.409350807,99.99999999999999,1778219.9841398299,21.806327772779323,121.80632777277933,5.684341886080802e-14,revisar,correcto,False
2016-07,Prima,2016-07-29,9322903.49295054,122.21709854088894,111,55,56,hoja3,49.549549549549546,2016-07-31,7628149.910490204,100.0,1694753.5824603364,22.21709854088889,122.21709854088888,5.684341886080802e-14,revisar,correcto,False
2016-07,Profuturo,2016-07-29,7006969.539103533,120.90272078073444,152,81,71,hoja3,53.289473684210535,2016-07-31,5795543.30444818,100.0,1211426.2346553532,20.90272078073444,120.90272078073446,1.4210854715202004e-14,revisar,correcto,False
2016-08,Habitat,2016-08-31,394156.6082666315,124.1711785911062,104,57,47,hoja3,54.807692307692314,2016-08-31,317430.0290444879,100.0,76726.57922214357,24.171178591106234,124.17117859110624,4.263256414560601e-14,revisar,correcto,False
2016-08,Integra,2016-08-31,9991677.912785023,120.2254391639718,166,87,79,hoja3,52.40963855421686,2016-08-31,8310785.123569134,100.0,1680892.7892158898,20.225439163971753,120.22543916397174,5.684341886080802e-14,revisar,correcto,False
2016-08,Prima,2016-08-31,9698479.187749358,124.63241719642662,113,56,57,hoja3,49.557522123893804,2016-08-31,7781666.604816063,100.00000000000001,1916812.5829332946,24.632417196426555,124.63241719642654,7.105427357601002e-14,revisar,correcto,False
2016-08,Profuturo,2016-08-31,7148451.379420671,121.85745229564466,151,80,71,hoja3,52.980132450331126,2016-08-31,5866240.631781337,99.99999999999999,1282210.7476393338,21.857452295644734,121.85745229564473,7.105427357601002e-14,revisar,correcto,False
2016-09,Habitat,2016-09-30,416833.5325858133,128.80676942965545,99,55,44,hoja3,55.55555555555556,2016-09-30,323611.5108169496,99.99999999999999,93222.02176886372,28.80676942965562,128.80676942965562,1.7053025658242404e-13,revisar,correcto,False
2016-09,Integra,2016-09-30,10019218.752133952,122.29787232187873,168,89,79,hoja3,52.976190476190474,2016-09-30,8192471.841017909,100.0,1826746.911116043,22.297872321878753,122.29787232187874,1.4210854715202004e-14,revisar,correcto,False
2016-09,Prima,2016-09-30,9698763.750024792,126.04431203976876,116,62,54,hoja3,53.44827586206896,2016-09-30,7694725.444623553,100.00000000000001,2004038.3054012386,26.044312039768712,126.04431203976871,4.263256414560601e-14,revisar,correcto,False
2016-09,Profuturo,2016-09-30,6914817.728248102,119.54198028536901,145,77,68,hoja3,53.103448275862064,2016-09-30,5784426.284173256,100.0,1130391.4440748459,19.5419802853691,119.54198028536909,8.526512829121202e-14,revisar,correcto,False
2016-10,Habitat,2016-10-31,416303.848321304,126.51779608788053,102,57,45,hoja3,55.88235294117647,2016-10-31,329047.6606406698,100.00000000000001,87256.1876806342,26.51779608788061,126.51779608788061,8.526512829121202e-14,revisar,correcto,False
2016-10,Integra,2016-10-31,9694535.95151397,120.22852961470859,168,90,78,hoja3,53.57142857142857,2016-10-31,8063423.866682603,99.99999999999996,1631112.0848313672,20.228529614708545,120.22852961470853,5.684341886080802e-14,revisar,correcto,False
2016-10,Prima,2016-10-31,9642948.190299043,127.49348705868495,117,61,56,hoja3,52.13675213675214,2016-10-31,7563482.976868001,99.99999999999999,2079465.2134310426,27.493487058684945,127.49348705868495,0.0,revisar,correcto,False
2016-10,Profuturo,2016-10-31,6782406.110124005,119.11096348987317,149,81,68,hoja3,54.36241610738255,2016-10-31,5694191.291384066,100.0,1088214.8187399385,19.110963489873033,119.11096348987303,1.4210854715202004e-13,revisar,correcto,False
2016-11,Habitat,2016-11-30,452644.2109708167,130.6781409646079,105,58,47,hoja3,55.23809523809524,2016-11-30,346380.9690202195,100.0,106263.2419505972,30.678140964607742,130.67814096460773,1.7053025658242404e-13,revisar,correcto,False
2016-11,Integra,2016-11-30,9431860.613830132,117.65860644628823,167,87,80,hoja3,52.09580838323353,2016-11-30,8016294.684006676,100.00000000000003,1415565.9298234563,17.65860644628814,117.65860644628813,9.947598300641403e-14,revisar,correcto,False
2016-11,Prima,2016-11-30,9605175.1655417,127.6888741937174,119,62,57,hoja3,52.10084033613446,2016-11-30,7522327.39633184,100.00000000000001,2082847.769209859,27.68887419371737,127.68887419371737,2.842170943040401e-14,revisar,correcto,False
2016-11,Profuturo,2016-11-30,6734601.760818783,118.11252722749029,144,76,68,hoja3,52.77777777777778,2016-11-30,5701852.224233276,100.00000000000001,1032749.536585507,18.112527227490187,118.11252722749019,9.947598300641403e-14,revisar,correcto,False
2016-12,Habitat,2016-12-30,457077.5522548548,124.67352825226773,102,52,50,hoja3,50.98039215686274,2016-12-31,366619.569256107,100.0,90457.98299874784,24.67352825226774,124.67352825226774,1.4210854715202004e-14,revisar,correcto,False
2016-12,Integra,2016-12-30,9615515.704665132,118.65736540993788,168,88,80,hoja3,52.38095238095239,2016-12-31,8103597.843627667,100.0,1511917.8610374648,18.65736540993794,118.65736540993794,5.684341886080802e-14,revisar,correcto,False
2016-12,Prima,2016-12-30,9962298.448138224,132.01449202372288,117,61,56,hoja3,52.13675213675214,2016-12-31,7546367.293030228,100.0,2415931.1551079964,32.01449202372291,132.0144920237229,2.842170943040401e-14,revisar,correcto,False
2016-12,Profuturo,2016-12-30,6847849.904804595,119.55901346278071,145,76,69,hoja3,52.41379310344828,2016-12-31,5727589.83741227,100.00000000000001,1120260.067392325,19.5590134627807,119.55901346278071,0.0,revisar,correcto,False
2017-01,Habitat,2017-01-31,481887.2146431966,125.98059879603261,105,51,54,hoja3,48.57142857142857,2017-01-31,382509.0682600975,99.99999999999999,99378.14638309908,25.980598796032773,125.98059879603278,1.7053025658242404e-13,revisar,correcto,False
2017-01,Integra,2017-01-31,9634235.889648799,121.57832120298396,164,85,79,hoja3,51.829268292682926,2017-01-31,7924304.098231238,100.0,1709931.7914175605,21.57832120298399,121.578321202984,4.263256414560601e-14,revisar,correcto,False
2017-01,Prima,2017-01-31,9530388.736568974,128.99587095521008,116,61,55,hoja3,52.58620689655172,2017-01-31,7388134.725551115,99.99999999999999,2142254.011017859,28.99587095520999,128.99587095521,8.526512829121202e-14,revisar,correcto,False
2017-01,Profuturo,2017-01-31,6757808.374794234,120.78370443702225,145,78,67,hoja3,53.79310344827586,2017-01-31,5594966.975299072,100.0,1162841.3994951611,20.78370443702222,120.78370443702222,2.842170943040401e-14,revisar,correcto,False
2017-02,Habitat,2017-02-28,521510.2079467333,127.02752642449055,104,51,53,hoja3,49.03846153846153,2017-02-28,410548.97519140167,100.0,110961.23275533161,27.027526424490638,127.02752642449065,9.947598300641403e-14,revisar,correcto,False
2017-02,Integra,2017-02-28,9666447.148469107,122.06780812534129,168,89,79,hoja3,52.976190476190474,2017-02-28,7918915.967216716,100.00000000000004,1747531.181252391,22.067808125341188,122.06780812534119,9.947598300641403e-14,revisar,correcto,False
2017-02,Prima,2017-02-28,9083249.245246284,123.54109556552699,112,57,55,hoja3,50.89285714285714,2017-02-28,7352411.117666074,100.0,1730838.1275802096,23.5410955655271,123.5410955655271,1.1368683772161603e-13,revisar,correcto,False
2017-02,Profuturo,2017-02-28,6763324.004238378,120.91203843612686,148,82,66,hoja3,55.4054054054054,2017-02-28,5593590.2592620505,99.99999999999999,1169733.7449763278,20.912038436126853,120.91203843612686,0.0,revisar,correcto,False
2017-03,Habitat,2017-03-31,536566.7757794381,124.06576883230616,108,55,53,hoja3,50.92592592592593,2017-03-31,432485.7539912481,100.0,104081.02178819,24.06576883230614,124.06576883230613,2.842170943040401e-14,revisar,correcto,False
2017-03,Integra,2017-03-31,9662474.865197757,120.77918855794731,171,93,78,hoja3,54.385964912280706,2017-03-31,8000115.732324122,100.0,1662359.1328736348,20.779188557947286,120.7791885579473,1.4210854715202004e-14,revisar,correcto,False
2017-03,Prima,2017-03-31,8941794.870342962,121.30186570417361,112,57,55,hoja3,50.89285714285714,2017-03-31,7371522.950974114,99.99999999999999,1570271.9193688482,21.301865704173704,121.3018657041737,8.526512829121202e-14,revisar,correcto,False
2017-03,Profuturo,2017-03-31,6792568.141587117,120.12976518141059,155,90,65,hoja3,58.06451612903226,2017-03-31,5654358.960353846,100.0,1138209.181233271,20.129765181410463,120.12976518141045,1.4210854715202004e-13,revisar,correcto,False
2017-04,Habitat,2017-04-28,544507.6585693896,117.77324069572174,107,52,55,hoja3,48.598130841121495,2017-04-30,462335.6335894474,100.0,82172.02497994219,17.773240695721647,117.77324069572164,9.947598300641403e-14,revisar,correcto,False
2017-04,Integra,2017-04-28,9600906.394354142,119.67139900662698,168,92,76,hoja3,54.761904761904766,2017-04-30,8022724.288384457,100.0,1578182.1059696851,19.671399006627023,119.67139900662703,4.263256414560601e-14,revisar,correcto,False
2017-04,Prima,2017-04-28,8999333.61565722,121.02263811887859,115,58,57,hoja3,50.43478260869565,2017-04-30,7436074.56880697,100.0,1563259.04685025,21.022638118878582,121.02263811887859,0.0,revisar,correcto,False
2017-04,Profuturo,2017-04-28,6793719.124680888,119.45982030638385,151,89,62,hoja3,58.94039735099338,2017-04-30,5687032.767382996,100.0,1106686.3572978918,19.45982030638371,119.45982030638372,1.2789769243681803e-13,revisar,correcto,False
2017-05,Habitat,2017-05-31,614255.7662439565,121.47995275742791,108,54,54,hoja3,50.0,2017-05-31,505643.73157973425,99.99999999999999,108612.03466422227,21.479952757427863,121.47995275742787,4.263256414560601e-14,revisar,correcto,False
2017-05,Integra,2017-05-31,9585179.9115072,118.30799074451913,167,90,77,hoja3,53.89221556886228,2017-05-31,8101887.160103979,100.0,1483292.7514032219,18.307990744519152,118.30799074451915,1.4210854715202004e-14,revisar,correcto,False
2017-05,Prima,2017-05-31,9122702.160089882,121.13835821519183,106,54,52,hoja3,50.943396226415096,2017-05-31,7530812.118061064,99.99999999999999,1591890.0420288183,21.138358215191772,121.13835821519177,5.684341886080802e-14,revisar,correcto,False
2017-05,Profuturo,2017-05-31,7059531.3289136905,121.47471312796233,149,86,63,hoja3,57.71812080536913,2017-05-31,5811523.359167876,100.0,1248007.9697458148,21.474713127962218,121.47471312796223,9.947598300641403e-14,revisar,correcto,False
2017-06,Habitat,2017-06-30,640915.9765532188,120.56861139231435,110,52,58,hoja3,47.27272727272727,2017-06-30,531577.8038346671,99.99999999999999,109338.17271855171,20.568611392314338,120.56861139231434,1.4210854715202004e-14,revisar,correcto,False
2017-06,Integra,2017-06-30,9513064.753172271,117.94049047191739,170,91,79,hoja3,53.529411764705884,2017-06-30,8065987.105113329,99.99999999999999,1447077.6480589416,17.940490471917382,117.94049047191739,0.0,revisar,correcto,False
2017-06,Prima,2017-06-30,9014884.820617868,119.93419541331096,106,53,53,hoja3,50.0,2017-06-30,7516525.866164558,100.0,1498358.95445331,19.934195413311,119.934195413311,4.263256414560601e-14,revisar,correcto,False
2017-06,Profuturo,2017-06-30,6985160.662346776,120.62388994251818,155,90,65,hoja3,58.06451612903226,2017-06-30,5790860.057386198,100.00000000000001,1194300.6049605776,20.623889942518232,120.62388994251822,4.263256414560601e-14,revisar,correcto,False
2017-07,Habitat,2017-07-31,671882.8157102506,120.04132413309202,109,50,59,hoja3,45.87155963302752,2017-07-31,559709.6004750174,100.00000000000003,112173.21523523319,20.041324133092125,120.04132413309212,9.947598300641403e-14,revisar,correcto,False
2017-07,Integra,2017-07-31,9661121.598866867,118.42301262582426,170,93,77,hoja3,54.70588235294118,2017-07-31,8158145.435290243,100.0,1502976.1635766244,18.423012625824228,118.42301262582421,4.263256414560601e-14,revisar,correcto,False
2017-07,Prima,2017-07-31,9007486.139501443,118.65938748999402,106,52,54,hoja3,49.056603773584904,2017-07-31,7591043.852523681,99.99999999999999,1416442.2869777624,18.659387489994,118.659387489994,1.4210854715202004e-14,revisar,correcto,False
2017-07,Profuturo,2017-07-31,6787915.287794227,116.04611994429568,152,88,64,hoja3,57.89473684210527,2017-07-31,5849325.501837156,99.99999999999999,938589.785957071,16.04611994429578,116.04611994429578,9.947598300641403e-14,revisar,correcto,False
2017-08,Habitat,2017-08-31,752789.5011714716,125.3987855520319,112,53,59,hoja3,47.32142857142857,2017-08-31,600316.4208150292,100.0,152473.08035644237,25.398785552031853,125.39878555203185,4.263256414560601e-14,revisar,correcto,False
2017-08,Integra,2017-08-31,9522734.828014545,116.92279900205263,174,97,77,hoja3,55.74712643678161,2017-08-31,8144463.619834632,99.99999999999999,1378271.2081799135,16.922799002052617,116.92279900205263,0.0,revisar,correcto,False
2017-08,Prima,2017-08-31,9109889.283699837,120.4023100996073,107,54,53,hoja3,50.467289719626166,2017-08-31,7566208.053785133,100.0,1543681.2299147034,20.402310099607277,120.40231009960726,4.263256414560601e-14,revisar,correcto,False
2017-08,Profuturo,2017-08-31,6818054.196465288,116.09154385789574,149,83,66,hoja3,55.70469798657718,2017-08-31,5872998.127073809,100.0,945056.0693914797,16.091543857895783,116.09154385789577,2.842170943040401e-14,revisar,correcto,False
2017-09,Habitat,2017-09-29,795660.9269177868,120.00462764158353,113,52,61,hoja3,46.017699115044245,2017-09-30,663025.2037397914,99.99999999999999,132635.72317799542,20.00462764158347,120.00462764158345,7.105427357601002e-14,revisar,correcto,False
2017-09,Integra,2017-09-29,9766212.043310262,115.35840641146662,165,87,78,hoja3,52.72727272727272,2017-09-30,8465973.436279638,100.00000000000001,1300238.6070306245,15.358406411466522,115.35840641146653,8.526512829121202e-14,revisar,correcto,False
2017-09,Prima,2017-09-29,9417859.852054998,119.84744909355021,105,54,51,hoja3,51.42857142857142,2017-09-30,7858206.347557408,100.0,1559653.5044975905,19.847449093550242,119.84744909355025,4.263256414560601e-14,revisar,correcto,False
2017-09,Profuturo,2017-09-29,7246167.650454897,118.97372282088945,155,89,66,hoja3,57.41935483870968,2017-09-30,6090561.410239922,100.0,1155606.2402149756,18.973722820889407,118.9737228208894,4.263256414560601e-14,revisar,correcto,False
2017-10,Habitat,2017-10-31,730293.1252452118,102.1287081112995,86,28,58,hoja3,32.55813953488372,2017-10-31,715071.3435534118,100.0,15221.781691799988,2.1287081112995274,102.12870811129953,2.842170943040401e-14,revisar,correcto,False
2017-10,Integra,2017-10-31,8667429.077731453,98.88070056830796,117,25,92,hoja3,21.367521367521366,2017-10-31,8765541.73657365,100.00000000000001,-98112.65884219669,1.1192994316920315,98.88070056830797,1.4210854715202004e-14,revisar,correcto,False
2017-10,Prima,2017-10-31,8173609.582205249,101.42105799507951,77,25,52,hoja3,32.467532467532465,2017-10-31,8059085.306132185,99.99999999999999,114524.27607306372,1.4210579950794393,101.42105799507944,7.105427357601002e-14,revisar,correcto,False
2017-10,Profuturo,2017-10-31,6209804.45082892,99.14513901668612,102,26,76,hoja3,25.49019607843137,2017-10-31,6263347.363690533,100.0,-53542.912861612625,0.85486098331394,99.14513901668606,5.684341886080802e-14,tolerable,correcto,True
2017-11,Habitat,2017-11-30,743074.4295239367,101.25440694105559,86,26,60,hoja3,30.23255813953488,2017-11-30,733868.729246038,99.99999999999999,9205.700277898693,1.2544069410555814,101.25440694105559,0.0,revisar,correcto,False
2017-11,Integra,2017-11-30,8629797.35019677,99.61056870927288,119,26,93,hoja3,21.84873949579832,2017-11-30,8663535.869756972,99.99999999999999,-33738.519560202956,0.38943129072713567,99.61056870927287,1.4210854715202004e-14,correcto,correcto,True
2017-11,Prima,2017-11-30,8156154.849981988,102.76387133094764,78,25,53,hoja3,32.05128205128205,2017-11-30,7936792.127765763,100.0,219362.72221622523,2.7638713309476164,102.76387133094762,1.4210854715202004e-14,revisar,correcto,False
2017-11,Profuturo,2017-11-30,6151324.672579767,99.321446815153,99,27,72,hoja3,27.27272727272727,2017-11-30,6193349.84520311,100.00000000000001,-42025.172623342834,0.6785531848470062,99.321446815153,0.0,tolerable,correcto,True
2017-12,Habitat,2017-12-29,780982.200982822,101.79088290455087,87,25,62,hoja3,28.735632183908045,2017-12-31,767241.75,99.99999478651964,13740.450982821989,1.7908893751965387,101.79088937519654,6.470645672607134e-06,revisar,correcto,False
2017-12,Integra,2017-12-29,8700543.355533363,100.41716769435227,118,25,93,hoja3,21.1864406779661,2017-12-31,8664398.2,99.99999907668142,36145.15553336404,0.4171686792207224,100.41716867922072,9.848684499047522e-07,correcto,correcto,True
2017-12,Prima,2017-12-29,8179113.828907296,102.91045391482139,76,25,51,hoja3,32.89473684210527,2017-12-31,7947796.8,99.99999924507381,231317.02890729625,2.910454742719344,102.91045474271934,8.278979493070437e-07,revisar,correcto,False
2017-12,Profuturo,2017-12-29,6198032.8794995705,100.35504947869842,98,26,72,hoja3,26.53061224489796,2017-12-31,6176104.55,99.99999838085644,21928.329499570653,0.35505113817366735,100.35505113817366,1.6594752452192552e-06,correcto,correcto,True
2018-01,Habitat,2018-01-31,864716.8508992863,101.13612653771065,90,24,66,hoja3,26.666666666666668,2018-01-31,855002.86,99.99999181289354,9713.99089928635,1.1361354860598185,101.13613548605981,8.948349162096747e-06,revisar,correcto,False
2018-01,Integra,2018-01-31,8727695.876011647,97.67874680990066,116,24,92,hoja3,20.689655172413794,2018-01-31,8935102.13,99.99999899273676,-207406.25398835354,2.3212521913093513,97.67874780869064,9.987899858288074e-07,revisar,correcto,False
2018-01,Prima,2018-01-31,8473196.457580185,103.60363929637246,75,24,51,hoja3,32.0,2018-01-31,8178473.71,99.999999388639,294722.7475801846,3.6036399703751645,103.60363997037516,6.740026918805597e-07,revisar,correcto,False
2018-01,Profuturo,2018-01-31,6273147.069619837,98.13262605726206,98,24,74,hoja3,24.489795918367346,2018-01-31,6392519.21,99.99999859210438,-119372.14038016275,1.8673724154543876,98.13262758454562,1.5272835582891275e-06,revisar,correcto,False
2018-02,Habitat,2018-02-28,894179.7775857511,99.59431128145785,87,23,64,hoja3,26.436781609195403,2018-02-28,897822.1407232,99.99999999999999,-3642.363137448905,0.40568871853783467,99.59431128146217,4.320099833421409e-12,correcto,correcto,True
2018-02,Integra,2018-02-28,8556369.915487764,98.2532397553838,118,24,94,hoja3,20.33898305084746,2018-02-28,8708486.2919432,99.99999999999886,-152116.37645543553,1.7467602446152843,98.25323975538471,9.094947017729282e-13,revisar,correcto,False
2018-02,Prima,2018-02-28,7968160.6197739905,99.85703302133831,74,20,54,hoja3,27.027027027027028,2018-02-28,7979568.768151999,99.99999999999999,-11408.148378008977,0.14296697866106625,99.85703302133894,6.252776074688882e-13,correcto,correcto,True
2018-02,Profuturo,2018-02-28,6158025.96149971,99.15852715566854,98,24,74,hoja3,24.489795918367346,2018-02-28,6210283.813345,100.00000000000162,-52257.85184529051,0.8414728443327494,99.15852715566726,1.2789769243681803e-12,tolerable,correcto,True
2018-03,Habitat,2018-03-30,941425.5717770518,101.04024651637752,88,20,68,hoja3,22.727272727272727,2018-03-31,931733.2491112,100.0,9692.322665851796,1.0402465163819696,101.04024651638197,4.447997525858227e-12,revisar,correcto,False
2018-03,Integra,2018-03-30,8389911.464903936,97.76572934941125,116,23,93,hoja3,19.82758620689655,2018-03-31,8581648.7236735,99.99999999999882,-191737.25876956433,2.234270650587623,97.76572934941238,1.1368683772161603e-12,revisar,correcto,False
2018-03,Prima,2018-03-30,7808923.385511419,99.64092521728294,75,20,55,hoja3,26.666666666666668,2018-03-31,7837064.3071438,100.00000000000126,-28140.921632381156,0.35907478271844184,99.64092521728156,1.3784529073745944e-12,correcto,correcto,True
2018-03,Profuturo,2018-03-30,6060162.20574457,98.9342724221489,95,23,72,hoja3,24.210526315789473,2018-03-31,6125442.738271601,99.99999999999675,-65280.532527030446,1.065727577847711,98.93427242215229,3.396394276933279e-12,revisar,correcto,False
