run_id,afp,fecha_objetivo,fecha_ultima_cuota_oficial,cuota_ultima_oficial,retorno_diario_estimado,retorno_acumulado_estimado,cuota_estimada,direccion_estimada,n_factores_disponibles,n_factores_totales,cobertura_factores_pct,nivel_cobertura_datos,familia,alpha,half_life
20260709T142246Z,Integra,2026-07-09 00:00:00,2026-07-06 00:00:00,71.2425063,0.0064325598375994,-0.0056267186289317,70.84164476263001,BAJA,4,4,100.0,ALTA,EW_RIDGE,0.001,500
20260709T142246Z,Prima,2026-07-09 00:00:00,2026-07-06 00:00:00,64.8574126,0.0062699863497413,-0.0048899816191115,64.54026104452286,BAJA,3,3,100.0,ALTA,EW_RIDGE,0.001,500
20260709T142246Z,Profuturo,2026-07-09 00:00:00,2026-07-06 00:00:00,71.3369613,0.0069380871880144,-0.0060575752133016,70.90483229143686,BAJA,5,5,100.0,ALTA,EW_RIDGE,0.001,500
20260710T114720Z,Habitat,2026-07-09 00:00:00,2026-07-06 00:00:00,33.3286403,0.0176421019767705,-0.0039634760771181,33.19654303148808,BAJA,9,9,100.0,ALTA,EW_RIDGE,0.001,60
20260710T141045Z,Integra,2026-07-10 00:00:00,2026-07-06 00:00:00,71.2425063,0.0008424223998176,0.0007163885002399,71.29354361224159,SUBE,4,4,100.0,ALTA,EW_RIDGE,0.001,500
20260710T141045Z,Prima,2026-07-10 00:00:00,2026-07-06 00:00:00,64.8574126,0.0008433881511664,0.0010620598891537,64.92629505643676,SUBE,3,3,100.0,ALTA,EW_RIDGE,0.001,500
20260710T141045Z,Profuturo,2026-07-10 00:00:00,2026-07-06 00:00:00,71.3369613,0.0007080963888425,0.0005181697819078,71.3739259576788,SUBE,5,5,100.0,ALTA,EW_RIDGE,0.001,500
20260713T150253Z,Habitat,2026-07-10 00:00:00,2026-07-08 00:00:00,32.627339,0.0064097868883777,0.0243404545205709,33.42150326105675,SUBE,9,9,100.0,ALTA,EW_RIDGE,0.001,60
20260713T150253Z,Integra,2026-07-13 00:00:00,2026-07-08 00:00:00,69.5245767,-0.0026172235215637,0.0129407715538176,70.42427836445057,SUBE,4,4,100.0,ALTA,EW_RIDGE,0.001,500
20260713T150253Z,Prima,2026-07-13 00:00:00,2026-07-08 00:00:00,63.4375649,-0.0036475486213393,0.0112330116066861,64.1501598028216,SUBE,3,3,100.0,ALTA,EW_RIDGE,0.001,500
20260713T150253Z,Profuturo,2026-07-13 00:00:00,2026-07-08 00:00:00,69.8131004,-0.0028159314581533,0.0137763377425326,70.77486924996373,SUBE,5,5,100.0,ALTA,EW_RIDGE,0.001,500
20260714T095314Z,Habitat,2026-07-13 00:00:00,2026-07-09 00:00:00,32.9828361,-0.013853581324806,-0.0075913554336974,32.73245166795351,BAJA,9,9,100.0,ALTA,EW_RIDGE,0.001,60
20260714T152050Z,Integra,2026-07-14 00:00:00,2026-07-09 00:00:00,70.5668726,0.0071993772138914,0.0054996399739843,70.95496499339002,SUBE,4,4,100.0,ALTA,EW_RIDGE,0.001,500
20260714T152050Z,Prima,2026-07-14 00:00:00,2026-07-09 00:00:00,64.3698862,0.006230191214936,0.0032244853434097,64.57744595460885,SUBE,3,3,100.0,ALTA,EW_RIDGE,0.001,500
20260714T152050Z,Profuturo,2026-07-14 00:00:00,2026-07-09 00:00:00,70.9792394,0.0067448570638414,0.0052732038993223,71.35352740197501,SUBE,5,5,100.0,ALTA,EW_RIDGE,0.001,500
20260718T153926Z,Habitat,2026-07-16 00:00:00,2026-07-15 00:00:00,32.8170077,-0.0152207751961858,-0.0152207751961858,32.3175074031868,BAJA,9,9,100.0,ALTA,EW_RIDGE,0.001,60
20260718T153926Z,Habitat,2026-07-17 00:00:00,2026-07-15 00:00:00,32.8170077,-0.009549722652829,-0.0246251436673302,32.00888417065561,BAJA,9,9,100.0,ALTA,EW_RIDGE,0.001,60
20260718T153926Z,Integra,2026-07-16 00:00:00,2026-07-15 00:00:00,69.9906132,-0.0083328933377635,-0.0083328933377635,69.40738888555973,BAJA,4,4,100.0,ALTA,EW_RIDGE,0.001,500
20260718T153926Z,Integra,2026-07-17 00:00:00,2026-07-15 00:00:00,69.9906132,-0.0022281606154103,-0.0105424869284262,69.25273807522646,BAJA,4,4,100.0,ALTA,EW_RIDGE,0.001,500
20260718T153926Z,Prima,2026-07-16 00:00:00,2026-07-15 00:00:00,63.6610026,-0.0083483256583708,-0.0083483256583708,63.12953981855681,BAJA,3,3,100.0,ALTA,EW_RIDGE,0.001,500
20260718T153926Z,Prima,2026-07-17 00:00:00,2026-07-15 00:00:00,63.6610026,-0.0031457926096786,-0.0114678561668901,62.930947378743184,BAJA,3,3,100.0,ALTA,EW_RIDGE,0.001,500
20260718T153926Z,Profuturo,2026-07-16 00:00:00,2026-07-15 00:00:00,69.9080824,-0.0094782751167447,-0.0094782751167447,69.24547436212875,BAJA,5,5,100.0,ALTA,EW_RIDGE,0.001,500
20260718T153926Z,Profuturo,2026-07-17 00:00:00,2026-07-15 00:00:00,69.9080824,-0.0017534120256861,-0.0112150678208583,69.12405851465785,BAJA,5,5,100.0,ALTA,EW_RIDGE,0.001,500
20260720T154736Z,Integra,2026-07-20 00:00:00,2026-07-15 00:00:00,69.9906132,-0.0003905079464538,-0.0115733502586743,69.180587318617,BAJA,4,4,100.0,ALTA,EW_RIDGE,0.001,500
20260720T154736Z,Prima,2026-07-20 00:00:00,2026-07-15 00:00:00,63.6610026,-0.0005209960630664,-0.012153882875482,62.88727423066385,BAJA,3,3,100.0,ALTA,EW_RIDGE,0.001,500
20260720T154736Z,Profuturo,2026-07-20 00:00:00,2026-07-15 00:00:00,69.9080824,-0.0012729455627489,-0.0133058035633294,68.97789918809654,BAJA,5,5,100.0,ALTA,EW_RIDGE,0.001,500
20260721T150122Z,Integra,2026-07-21 00:00:00,2026-07-16 00:00:00,68.8450619,0.0074736886927509625,0.005014046501540248,69.19025424176802,SUBE,4,4,100.0,ALTA,EW_RIDGE,0.001,500
20260721T150122Z,Prima,2026-07-21 00:00:00,2026-07-16 00:00:00,62.3456937,0.007048302518461001,0.00398580626033862,62.594191556254614,SUBE,3,3,100.0,ALTA,EW_RIDGE,0.001,500
20260721T150122Z,Profuturo,2026-07-21 00:00:00,2026-07-16 00:00:00,68.4036329,0.007331233728105487,0.004654059386685283,68.72198746978162,SUBE,5,5,100.0,ALTA,EW_RIDGE,0.001,500
