escenario,periodo,afp,grupo_cobertura,peso_exterior,peso_total_fondo
ampliado_15pct,2019-06,Habitat,mapeo_baja_confianza,0.038192251001070404,0.021393044245591998
ampliado_15pct,2019-06,Habitat,mapeo_confianza_media,0.3766110897276193,0.21095529838494675
ampliado_15pct,2019-06,Habitat,privados_alternativos,0.010390137364074941,0.005819941546289065
ampliado_15pct,2019-06,Habitat,residual_no_mapeado,0.32708709535869446,0.1832148804995708
ampliado_15pct,2019-06,Integra,mapeo_alta_confianza,0.31722549040259546,0.18331548548529333
ampliado_15pct,2019-06,Integra,mapeo_baja_confianza,0.0018411331400926267,0.0010639378789856614
ampliado_15pct,2019-06,Integra,mapeo_confianza_media,0.2631131625734579,0.15204552784680514
ampliado_15pct,2019-06,Integra,privados_alternativos,0.1336885368308069,0.0772547597037532
ampliado_15pct,2019-06,Integra,residual_no_mapeado,0.2841316770530435,0.16419152273868814
ampliado_15pct,2019-06,Prima,mapeo_alta_confianza,0.1844575140448877,0.1036169687758942
ampliado_15pct,2019-06,Prima,mapeo_confianza_media,0.3406694322801607,0.1913672864467045
ampliado_15pct,2019-06,Prima,privados_alternativos,0.1188788474778673,0.0667788780034784
ampliado_15pct,2019-06,Prima,residual_no_mapeado,0.35599420619708244,0.1999758087325513
ampliado_15pct,2019-06,Profuturo,mapeo_alta_confianza,0.3728324429323175,0.2274714058683878
ampliado_15pct,2019-06,Profuturo,mapeo_confianza_media,0.23056712719227979,0.14067292040618962
ampliado_15pct,2019-06,Profuturo,privados_alternativos,0.1647756606103562,0.1005324291983203
ampliado_15pct,2019-06,Profuturo,residual_no_mapeado,0.2318247692650431,0.14144022919541605
ampliado_15pct,2019-07,Habitat,mapeo_alta_confianza,0.22696072369082868,0.1284791351440053
ampliado_15pct,2019-07,Habitat,mapeo_baja_confianza,0.030081651651688898,0.017028781566527998
ampliado_15pct,2019-07,Habitat,mapeo_confianza_media,0.3644640599301852,0.20631775599504468
ampliado_15pct,2019-07,Habitat,privados_alternativos,0.013927297093338363,0.007884038508280532
ampliado_15pct,2019-07,Habitat,residual_no_mapeado,0.3645662676339554,0.20637561427630063
ampliado_15pct,2019-07,Integra,mapeo_alta_confianza,0.42576863948787763,0.24502365128427944
ampliado_15pct,2019-07,Integra,mapeo_baja_confianza,0.0018717934479924195,0.0010771898691945136
ampliado_15pct,2019-07,Integra,mapeo_confianza_media,0.16175188508193794,0.0930858541685054
ampliado_15pct,2019-07,Integra,privados_alternativos,0.1338296646672155,0.0770170229689859
ampliado_15pct,2019-07,Integra,residual_no_mapeado,0.2767780173149725,0.15928171806948893
ampliado_15pct,2019-07,Prima,mapeo_alta_confianza,0.15511138532014912,0.0794034707743338
ampliado_15pct,2019-07,Prima,mapeo_confianza_media,0.3192701587332292,0.1634384134070253
ampliado_15pct,2019-07,Prima,privados_alternativos,0.1337080300826609,0.0684468237908463
ampliado_15pct,2019-07,Prima,residual_no_mapeado,0.3919104258639591,0.2006238805875923
ampliado_15pct,2019-07,Profuturo,mapeo_alta_confianza,0.3791176855595526,0.2350846909144022
ampliado_15pct,2019-07,Profuturo,mapeo_confianza_media,0.2269241934803195,0.1407119897521665
ampliado_15pct,2019-07,Profuturo,privados_alternativos,0.1653845093750825,0.1025522357552058
ampliado_15pct,2019-07,Profuturo,residual_no_mapeado,0.22857361158504225,0.1417347670060555
ampliado_15pct,2019-08,Habitat,mapeo_alta_confianza,0.1881513087804654,0.1035373256998867
ampliado_15pct,2019-08,Habitat,mapeo_baja_confianza,0.0164539095497163,0.0090543818330448
ampliado_15pct,2019-08,Habitat,mapeo_confianza_media,0.3714458530820656,0.20440203429731896
ampliado_15pct,2019-08,Habitat,privados_alternativos,0.01732407055262943,0.009533220613141
ampliado_15pct,2019-08,Habitat,residual_no_mapeado,0.4066248580351198,0.22376060329814443
ampliado_15pct,2019-08,Integra,mapeo_alta_confianza,0.3707131505470558,0.20577673746251257
ampliado_15pct,2019-08,Integra,mapeo_baja_confianza,0.002027076300883797,0.0011251965223458835
ampliado_15pct,2019-08,Integra,mapeo_confianza_media,0.17183688971204514,0.09538381492124019
ampliado_15pct,2019-08,Integra,privados_alternativos,0.15332158493445291,0.0851062755228274
ampliado_15pct,2019-08,Integra,residual_no_mapeado,0.30210129850555856,0.16769143338434545
ampliado_15pct,2019-08,Prima,mapeo_alta_confianza,0.1459071804493178,0.07211867153700716
ampliado_15pct,2019-08,Prima,mapeo_confianza_media,0.3105513470490485,0.1534986182601557
ampliado_15pct,2019-08,Prima,privados_alternativos,0.1463788210490502,0.0723517929871706
ampliado_15pct,2019-08,Prima,residual_no_mapeado,0.39716265145258184,0.196308658139172
ampliado_15pct,2019-08,Profuturo,mapeo_alta_confianza,0.26394784941285965,0.16204288451071372
ampliado_15pct,2019-08,Profuturo,mapeo_confianza_media,0.2731959116817046,0.16772045562755308
ampliado_15pct,2019-08,Profuturo,privados_alternativos,0.1937115188749454,0.1189233909322328
ampliado_15pct,2019-08,Profuturo,residual_no_mapeado,0.2691447200304876,0.16523334772980286
ampliado_15pct,2019-09,Habitat,mapeo_alta_confianza,0.1963967359365828,0.10580482099832719
ampliado_15pct,2019-09,Habitat,mapeo_baja_confianza,0.0162969383103497,0.008779650193902
ampliado_15pct,2019-09,Habitat,mapeo_confianza_media,0.38256079173670055,0.20609698983872157
ampliado_15pct,2019-09,Habitat,privados_alternativos,0.022322370567209874,0.012025731542119854
ampliado_15pct,2019-09,Habitat,residual_no_mapeado,0.382423163449153,0.20602284534615212
ampliado_15pct,2019-09,Integra,mapeo_alta_confianza,0.32515474949706613,0.1692941226945851
ampliado_15pct,2019-09,Integra,mapeo_baja_confianza,0.0021959789102362465,0.00114335196899103
ampliado_15pct,2019-09,Integra,mapeo_confianza_media,0.18465033315469806,0.09613950343656133
ampliado_15pct,2019-09,Integra,privados_alternativos,0.1642790006255758,0.0855330249091161
ampliado_15pct,2019-09,Integra,residual_no_mapeado,0.3237199378124196,0.16854707783130088
ampliado_15pct,2019-09,Prima,mapeo_alta_confianza,0.1287771300497625,0.0671405168943483
ampliado_15pct,2019-09,Prima,mapeo_confianza_media,0.3671531132914942,0.191422574771114
ampliado_15pct,2019-09,Prima,privados_alternativos,0.1453951922606627,0.0758046740019893
ampliado_15pct,2019-09,Prima,residual_no_mapeado,0.35867456439807865,0.18700211474845344
ampliado_15pct,2019-09,Profuturo,mapeo_alta_confianza,0.2948981307644956,0.17407961857058424
ampliado_15pct,2019-09,Profuturo,mapeo_confianza_media,0.2407843509600505,0.1421360246137501
ampliado_15pct,2019-09,Profuturo,privados_alternativos,0.1935618669518091,0.1142603918221845
ampliado_15pct,2019-09,Profuturo,residual_no_mapeado,0.2707556513236412,0.1598282104605464
ampliado_15pct,2019-10,Habitat,mapeo_alta_confianza,0.1563636342609383,0.07619108315811671
ampliado_15pct,2019-10,Habitat,mapeo_baja_confianza,0.0094704447480239,0.0046146499903993
ampliado_15pct,2019-10,Habitat,mapeo_confianza_media,0.3621791681789892,0.17647852233219982
ampliado_15pct,2019-10,Habitat,privados_alternativos,0.02594373150407644,0.012641564733397365
ampliado_15pct,2019-10,Habitat,residual_no_mapeado,0.4460430213079678,0.2173427414194016
ampliado_15pct,2019-10,Integra,mapeo_alta_confianza,0.27996572910937645,0.1483171374213998
ampliado_15pct,2019-10,Integra,mapeo_baja_confianza,0.0021455749078825876,0.0011366588670429598
ampliado_15pct,2019-10,Integra,mapeo_confianza_media,0.23031971714021013,0.12201622408075813
ampliado_15pct,2019-10,Integra,privados_alternativos,0.1583455244438819,0.0838865349116773
ampliado_15pct,2019-10,Integra,residual_no_mapeado,0.3292234543986452,0.17441234855325913
ampliado_15pct,2019-10,Prima,mapeo_alta_confianza,0.0915403043368706,0.0483288983253732
ampliado_15pct,2019-10,Prima,mapeo_confianza_media,0.3613873424895044,0.1907952159190859
ampliado_15pct,2019-10,Prima,privados_alternativos,0.1411789707396437,0.0745357378040624
ampliado_15pct,2019-10,Prima,residual_no_mapeado,0.4058933824339795,0.2142922743451323
ampliado_15pct,2019-10,Profuturo,mapeo_alta_confianza,0.35950305346087225,0.21462798280196174
ampliado_15pct,2019-10,Profuturo,mapeo_confianza_media,0.17198635521846461,0.10267808335602399
ampliado_15pct,2019-10,Profuturo,privados_alternativos,0.19043880535423502,0.11369443526810921
ampliado_15pct,2019-10,Profuturo,residual_no_mapeado,0.27807178596642523,0.16601246059404728
ampliado_15pct,2019-11,Habitat,mapeo_alta_confianza,0.1742754498422705,0.1014346428636422
ampliado_15pct,2019-11,Habitat,mapeo_baja_confianza,0.0121623099744234,0.0070789062358989005
ampliado_15pct,2019-11,Habitat,mapeo_confianza_media,0.370197033062892,0.21546812171134871
ampliado_15pct,2019-11,Habitat,privados_alternativos,0.028839929793531602,0.0167858868329819
ampliado_15pct,2019-11,Habitat,residual_no_mapeado,0.414525277326878,0.24126877022357018
ampliado_15pct,2019-11,Integra,mapeo_alta_confianza,0.20145240111824672,0.11110664148560599
ampliado_15pct,2019-11,Integra,mapeo_baja_confianza,0.002187510895565674,0.001206473526601432
ampliado_15pct,2019-11,Integra,mapeo_confianza_media,0.29406274527331827,0.16218384011306924
ampliado_15pct,2019-11,Integra,privados_alternativos,0.1568855230740994,0.086526760017341
ampliado_15pct,2019-11,Integra,residual_no_mapeado,0.3454118196387658,0.1905042928079504
ampliado_15pct,2019-11,Prima,mapeo_alta_confianza,0.104625978044461,0.0580413903025018
ampliado_15pct,2019-11,Prima,mapeo_confianza_media,0.3409026758747035,0.1891161797044581
ampliado_15pct,2019-11,Prima,privados_alternativos,0.1355560254460164,0.075199872228909
ampliado_15pct,2019-11,Prima,residual_no_mapeado,0.41891532063481746,0.2323937905586957
ampliado_15pct,2019-11,Profuturo,mapeo_alta_confianza,0.34019571513396096,0.2028181566268658
ampliado_15pct,2019-11,Profuturo,mapeo_confianza_media,0.1880189517740797,0.1120932907538776
ampliado_15pct,2019-11,Profuturo,privados_alternativos,0.1917507970241329,0.1143181452736777
ampliado_15pct,2019-11,Profuturo,residual_no_mapeado,0.2800345360678234,0.16695121622790152
ampliado_15pct,2019-12,Habitat,mapeo_alta_confianza,0.1591458528257084,0.0809406096153205
ampliado_15pct,2019-12,Habitat,mapeo_baja_confianza,0.0180361979269194,0.0091731002060496
ampliado_15pct,2019-12,Habitat,mapeo_confianza_media,0.3709852169345751,0.18868081752555582
ampliado_15pct,2019-12,Habitat,privados_alternativos,0.0365915367911132,0.018610232324921
ampliado_15pct,2019-12,Habitat,residual_no_mapeado,0.4152411955216797,0.21118913817834595
ampliado_15pct,2019-12,Integra,mapeo_alta_confianza,0.1941362269128448,0.10476760633001607
ampliado_15pct,2019-12,Integra,mapeo_baja_confianza,0.0022105621303182,0.0011929525298809
ampliado_15pct,2019-12,Integra,mapeo_confianza_media,0.3125382065612926,0.1686644492313264
ampliado_15pct,2019-12,Integra,privados_alternativos,0.1540703659385471,0.0831456534540444
ampliado_15pct,2019-12,Integra,residual_no_mapeado,0.3370446384569933,0.1818895965942382
ampliado_15pct,2019-12,Prima,mapeo_alta_confianza,0.138982893943432,0.0763706780472874
ampliado_15pct,2019-12,Prima,mapeo_baja_confianza,0.0117143291826408,0.0064369883023988
ampliado_15pct,2019-12,Prima,mapeo_confianza_media,0.3204993769399394,0.1761134340791517
ampliado_15pct,2019-12,Prima,privados_alternativos,0.1306826955292913,0.0718097442314112
ampliado_15pct,2019-12,Prima,residual_no_mapeado,0.39812070440469455,0.21876611773838417
ampliado_15pct,2019-12,Profuturo,mapeo_alta_confianza,0.2833042945545011,0.16918238744249298
ampliado_15pct,2019-12,Profuturo,mapeo_confianza_media,0.2411345915154371,0.1439996733960692
ampliado_15pct,2019-12,Profuturo,privados_alternativos,0.18972525029046722,0.1132992736758206
ampliado_15pct,2019-12,Profuturo,residual_no_mapeado,0.28583586363959185,0.17069417850963772
ampliado_15pct,2020-01,Habitat,mapeo_alta_confianza,0.03924273895446949,0.01944532292096137
ampliado_15pct,2020-01,Habitat,mapeo_baja_confianza,0.0192296338871579,0.0095285510275287
ampliado_15pct,2020-01,Habitat,mapeo_confianza_media,0.3754255665829725,0.1860285894789557
ampliado_15pct,2020-01,Habitat,privados_alternativos,0.0383609151052714,0.0190083669397043
ampliado_15pct,2020-01,Habitat,residual_no_mapeado,0.527741145470125,0.2615030771488977
ampliado_15pct,2020-01,Integra,mapeo_alta_confianza,0.2818120739553179,0.15192997202785016
ampliado_15pct,2020-01,Integra,mapeo_baja_confianza,0.0022372690046403,0.0012061520733411
ampliado_15pct,2020-01,Integra,mapeo_confianza_media,0.2240193918327954,0.1207728947065942
ampliado_15pct,2020-01,Integra,privados_alternativos,0.160107824817795,0.0863170161753405
ampliado_15pct,2020-01,Integra,residual_no_mapeado,0.3318234403894476,0.1788920017122722
ampliado_15pct,2020-01,Prima,mapeo_alta_confianza,0.2350345326781253,0.1287477678091152
ampliado_15pct,2020-01,Prima,mapeo_confianza_media,0.3497939515782283,0.1916109515723859
ampliado_15pct,2020-01,Prima,privados_alternativos,0.1356484236975972,0.0743058118264173
ampliado_15pct,2020-01,Prima,residual_no_mapeado,0.27952309204604764,0.1531178152502178
ampliado_15pct,2020-01,Profuturo,mapeo_alta_confianza,0.20860955891120264,0.12163006326511637
ampliado_15pct,2020-01,Profuturo,mapeo_confianza_media,0.24860017164711065,0.14494663985185713
ampliado_15pct,2020-01,Profuturo,privados_alternativos,0.2034145220202646,0.1186010905324795
ampliado_15pct,2020-01,Profuturo,residual_no_mapeado,0.339375747421419,0.19787345241971388
ampliado_15pct,2020-02,Habitat,mapeo_alta_confianza,0.0796236880866832,0.0384484210069817
ampliado_15pct,2020-02,Habitat,mapeo_baja_confianza,0.0048493100912002,0.0023416186873545
ampliado_15pct,2020-02,Habitat,mapeo_confianza_media,0.28100462113380703,0.1356905744744941
ampliado_15pct,2020-02,Habitat,privados_alternativos,0.044451260804807095,0.021464476599648865
ampliado_15pct,2020-02,Habitat,residual_no_mapeado,0.5900711198834994,0.28493157484294324
ampliado_15pct,2020-02,Integra,mapeo_alta_confianza,0.3300703704645603,0.18132503031092007
ampliado_15pct,2020-02,Integra,mapeo_baja_confianza,0.0021614177437299,0.0011873805496227
ampliado_15pct,2020-02,Integra,mapeo_confianza_media,0.17762412462253238,0.0975782822790192
ampliado_15pct,2020-02,Integra,privados_alternativos,0.1789515659917139,0.0983075157032854
ampliado_15pct,2020-02,Integra,residual_no_mapeado,0.31119252117746027,0.17095443391545845
ampliado_15pct,2020-02,Prima,mapeo_alta_confianza,0.2418951164125025,0.130461392077592
ampliado_15pct,2020-02,Prima,mapeo_confianza_media,0.3325265950053762,0.17934170449825929
ampliado_15pct,2020-02,Prima,privados_alternativos,0.149550712835278,0.0806572471244738
ampliado_15pct,2020-02,Prima,residual_no_mapeado,0.2760275757468412,0.14887006533164812
ampliado_15pct,2020-02,Profuturo,mapeo_alta_confianza,0.21006017619684172,0.11722075821040906
ampliado_15pct,2020-02,Profuturo,mapeo_confianza_media,0.2362810421454071,0.1318528976433689
ampliado_15pct,2020-02,Profuturo,privados_alternativos,0.2259838138512794,0.1261066922942301
ampliado_15pct,2020-02,Profuturo,residual_no_mapeado,0.3276749678064688,0.18285383202217445
ampliado_15pct,2020-03,Habitat,mapeo_alta_confianza,0.2776624220022015,0.1419591545244851
ampliado_15pct,2020-03,Habitat,mapeo_baja_confianza,0.0040914497380565,0.0020918161752162
ampliado_15pct,2020-03,Habitat,mapeo_confianza_media,0.28749911641881637,0.1469883147998614
ampliado_15pct,2020-03,Habitat,privados_alternativos,0.0628420032415846,0.03212893406486786
ampliado_15pct,2020-03,Habitat,residual_no_mapeado,0.3679050085993382,0.1880970553720491
ampliado_15pct,2020-03,Integra,mapeo_alta_confianza,0.24921699890934684,0.12945506296159992
ampliado_15pct,2020-03,Integra,mapeo_baja_confianza,0.0022871669541503,0.001188062384785
ampliado_15pct,2020-03,Integra,mapeo_confianza_media,0.20559711276010564,0.10679683686731228
ampliado_15pct,2020-03,Integra,privados_alternativos,0.2243558915680681,0.1165410312934349
ampliado_15pct,2020-03,Integra,residual_no_mapeado,0.31854282980832593,0.1654661691187572
ampliado_15pct,2020-03,Prima,mapeo_alta_confianza,0.29205876235155137,0.1503228010062791
ampliado_15pct,2020-03,Prima,mapeo_confianza_media,0.23971489136018678,0.1233813826438266
ampliado_15pct,2020-03,Prima,privados_alternativos,0.1940526075889511,0.0998789807930188
ampliado_15pct,2020-03,Prima,residual_no_mapeado,0.2741737386993097,0.14111736977791436
ampliado_15pct,2020-03,Profuturo,mapeo_alta_confianza,0.21918566743500315,0.12961617154176297
ampliado_15pct,2020-03,Profuturo,mapeo_confianza_media,0.18204848206772062,0.10765497377972723
ampliado_15pct,2020-03,Profuturo,privados_alternativos,0.2534461960102302,0.1498762487670901
ampliado_15pct,2020-03,Profuturo,residual_no_mapeado,0.3453196544870431,0.20420592320895076
ampliado_15pct,2020-04,Habitat,mapeo_alta_confianza,0.1994467796848552,0.10367270011381476
ampliado_15pct,2020-04,Habitat,mapeo_baja_confianza,0.0040724935258905,0.0021168875260469
ampliado_15pct,2020-04,Habitat,mapeo_confianza_media,0.2921671528174353,0.15186887281414022
ampliado_15pct,2020-04,Habitat,privados_alternativos,0.06860847358122049,0.035662775393472804
ampliado_15pct,2020-04,Habitat,residual_no_mapeado,0.43570510039059507,0.22648008798250682
ampliado_15pct,2020-04,Integra,mapeo_alta_confianza,0.15770466739284528,0.08105059479476207
ampliado_15pct,2020-04,Integra,mapeo_baja_confianza,0.0014209177911714,0.0007302652104901
ampliado_15pct,2020-04,Integra,mapeo_confianza_media,0.17022984089101237,0.08748777118729842
ampliado_15pct,2020-04,Integra,privados_alternativos,0.2383937766676584,0.122519882979443
ampliado_15pct,2020-04,Integra,residual_no_mapeado,0.4322507972573095,0.22215058563196646
ampliado_15pct,2020-04,Prima,mapeo_alta_confianza,0.27143119140444427,0.1355116318988173
ampliado_15pct,2020-04,Prima,mapeo_confianza_media,0.2324322325711124,0.11604145779496859
ampliado_15pct,2020-04,Prima,privados_alternativos,0.2007129145924764,0.1002056339172413
ampliado_15pct,2020-04,Prima,residual_no_mapeado,0.295423661431966,0.14748983805077137
ampliado_15pct,2020-04,Profuturo,mapeo_alta_confianza,0.1643292710673604,0.09703505355423489
ampliado_15pct,2020-04,Profuturo,mapeo_confianza_media,0.20773573727395875,0.12266620706449936
ampliado_15pct,2020-04,Profuturo,privados_alternativos,0.26278966475638,0.1551750885737341
ampliado_15pct,2020-04,Profuturo,residual_no_mapeado,0.36514532690229823,0.21561524688148395
ampliado_15pct,2020-05,Habitat,mapeo_alta_confianza,0.16726311368367902,0.07835499971901397
ampliado_15pct,2020-05,Habitat,mapeo_confianza_media,0.32801191083619563,0.15365834472033538
ampliado_15pct,2020-05,Habitat,privados_alternativos,0.1086739903102274,0.0509087167677953
ampliado_15pct,2020-05,Habitat,residual_no_mapeado,0.3960509851698952,0.18553149076484304
ampliado_15pct,2020-05,Integra,mapeo_alta_confianza,0.22773660047024544,0.11745081147830536
ampliado_15pct,2020-05,Integra,mapeo_confianza_media,0.18302850314684418,0.09439346233266115
ampliado_15pct,2020-05,Integra,privados_alternativos,0.2205355693381486,0.1137370169094968
ampliado_15pct,2020-05,Integra,residual_no_mapeado,0.36869932704475833,0.1901496512352207
ampliado_15pct,2020-05,Prima,mapeo_alta_confianza,0.2946860803679845,0.14619720148940982
ampliado_15pct,2020-05,Prima,mapeo_baja_confianza,0.0108388240037391,0.0053772670049571
ampliado_15pct,2020-05,Prima,mapeo_confianza_media,0.23137796915953618,0.1147893091359678
ampliado_15pct,2020-05,Prima,privados_alternativos,0.1748824984906111,0.0867612472122079
ampliado_15pct,2020-05,Prima,residual_no_mapeado,0.2882146279781277,0.14298663848016432
ampliado_15pct,2020-05,Profuturo,mapeo_alta_confianza,0.14254817078575388,0.07950165941170835
ampliado_15pct,2020-05,Profuturo,mapeo_confianza_media,0.18435081871904058,0.10281574236472397
ampliado_15pct,2020-05,Profuturo,privados_alternativos,0.2523781921097267,0.1407558228313328
ampliado_15pct,2020-05,Profuturo,residual_no_mapeado,0.42072281838547587,0.23464462595095537
ampliado_15pct,2020-06,Habitat,mapeo_alta_confianza,0.11479963484501202,0.05573317136518596
ampliado_15pct,2020-06,Habitat,mapeo_confianza_media,0.278563433660559,0.1352375693985333
ampliado_15pct,2020-06,Habitat,privados_alternativos,0.10734155204281,0.052112405433029
ampliado_15pct,2020-06,Habitat,residual_no_mapeado,0.4992953794516152,0.24239898482596584
ampliado_15pct,2020-06,Integra,mapeo_alta_confianza,0.21286956079770972,0.10835515743030004
ampliado_15pct,2020-06,Integra,mapeo_confianza_media,0.15979503869914127,0.08133909099047007
ampliado_15pct,2020-06,Integra,privados_alternativos,0.2217146273379007,0.1128574853998427
ampliado_15pct,2020-06,Integra,residual_no_mapeado,0.4056207731652458,0.20646964539512996
ampliado_15pct,2020-06,Prima,mapeo_alta_confianza,0.190244855431156,0.0914462581106507
ampliado_15pct,2020-06,Prima,mapeo_baja_confianza,0.0226325843469501,0.0108789546251421
ampliado_15pct,2020-06,Prima,mapeo_confianza_media,0.254223553225552,0.122199323673608
ampliado_15pct,2020-06,Prima,privados_alternativos,0.1778659701794947,0.0854960171263147
ampliado_15pct,2020-06,Prima,residual_no_mapeado,0.3550330368168455,0.17065608764548207
ampliado_15pct,2020-06,Profuturo,mapeo_alta_confianza,0.20384111830031726,0.11320076992940552
ampliado_15pct,2020-06,Profuturo,mapeo_confianza_media,0.15335948931661877,0.08516639042886703
ampliado_15pct,2020-06,Profuturo,privados_alternativos,0.2587809590432661,0.1437109649467717
ampliado_15pct,2020-06,Profuturo,residual_no_mapeado,0.38401843333979485,0.21326012476591277
ampliado_15pct,2020-07,Habitat,mapeo_alta_confianza,0.0960210316905836,0.0453547871327985
ampliado_15pct,2020-07,Habitat,mapeo_confianza_media,0.279697362515906,0.1321128727234676
ampliado_15pct,2020-07,Habitat,privados_alternativos,0.1003376939011803,0.0473937289379299
ampliado_15pct,2020-07,Habitat,residual_no_mapeado,0.5239439118923264,0.2474808297204807
ampliado_15pct,2020-07,Integra,mapeo_alta_confianza,0.1822307020027951,0.0918007365307491
ampliado_15pct,2020-07,Integra,mapeo_confianza_media,0.1527145122807639,0.07693162871146281
ampliado_15pct,2020-07,Integra,privados_alternativos,0.22541577863911,0.1135556976804338
ampliado_15pct,2020-07,Integra,residual_no_mapeado,0.43963900707732817,0.22147302410505396
ampliado_15pct,2020-07,Prima,mapeo_alta_confianza,0.1605653302724157,0.0712133237184872
ampliado_15pct,2020-07,Prima,mapeo_baja_confianza,0.0124077698033009,0.0055030468042374
ampliado_15pct,2020-07,Prima,mapeo_confianza_media,0.2195692943854641,0.0973825371466141
ampliado_15pct,2020-07,Prima,privados_alternativos,0.1890036316951337,0.08382617084920971
ampliado_15pct,2020-07,Prima,residual_no_mapeado,0.418453973843684,0.18559111266460637
ampliado_15pct,2020-07,Profuturo,mapeo_alta_confianza,0.20625610381596793,0.11179429890386557
ampliado_15pct,2020-07,Profuturo,mapeo_confianza_media,0.14486831959756896,0.07852108094333896
ampliado_15pct,2020-07,Profuturo,privados_alternativos,0.2707309848534175,0.1467407755857049
ampliado_15pct,2020-07,Profuturo,residual_no_mapeado,0.37814459173304243,0.2049607683601125
ampliado_15pct,2020-08,Habitat,mapeo_alta_confianza,0.08932750147249201,0.04561945640399538
ampliado_15pct,2020-08,Habitat,mapeo_baja_confianza,0.0267371923254283,0.013654654608589199
ampliado_15pct,2020-08,Habitat,mapeo_confianza_media,0.3010903331153342,0.1537665007841875
ampliado_15pct,2020-08,Habitat,privados_alternativos,0.1076274682756665,0.0549652292512193
ampliado_15pct,2020-08,Habitat,residual_no_mapeado,0.4752175048110756,0.24269305517092463
ampliado_15pct,2020-08,Integra,mapeo_alta_confianza,0.2508191499855558,0.1401895432926728
ampliado_15pct,2020-08,Integra,mapeo_confianza_media,0.1437656726204289,0.08035448643766835
ampliado_15pct,2020-08,Integra,privados_alternativos,0.2211053026589817,0.1235816778788057
ampliado_15pct,2020-08,Integra,residual_no_mapeado,0.38430987473503003,0.21480108606169374
ampliado_15pct,2020-08,Prima,mapeo_alta_confianza,0.2687371015416121,0.147026290949504
ampliado_15pct,2020-08,Prima,mapeo_baja_confianza,0.0103811578383476,0.0056795400559802
ampliado_15pct,2020-08,Prima,mapeo_confianza_media,0.1978271745593753,0.10823141113614071
ampliado_15pct,2020-08,Prima,privados_alternativos,0.1546468047988163,0.0846073950575864
ampliado_15pct,2020-08,Prima,residual_no_mapeado,0.36840776126184704,0.20155619147716577
ampliado_15pct,2020-08,Profuturo,mapeo_alta_confianza,0.32704839971411276,0.19272404407772645
ampliado_15pct,2020-08,Profuturo,mapeo_confianza_media,0.10160072774832546,0.059871576041998144
ampliado_15pct,2020-08,Profuturo,privados_alternativos,0.250894550380893,0.1478478794843096
ampliado_15pct,2020-08,Profuturo,residual_no_mapeado,0.3204563221566655,0.18883944520228224
ampliado_15pct,2020-09,Habitat,mapeo_alta_confianza,0.05879930825421031,0.028987450826994735
ampliado_15pct,2020-09,Habitat,mapeo_baja_confianza,0.0615986866458393,0.0303675154209977
ampliado_15pct,2020-09,Habitat,mapeo_confianza_media,0.3100810102814434,0.1528667310006084
ampliado_15pct,2020-09,Habitat,privados_alternativos,0.1105400651940141,0.0544951088603124
ampliado_15pct,2020-09,Habitat,residual_no_mapeado,0.4589809296244895,0.22627285121276167
ampliado_15pct,2020-09,Integra,mapeo_alta_confianza,0.26789913296751694,0.14903568702382555
ampliado_15pct,2020-09,Integra,mapeo_confianza_media,0.13044197382250924,0.07256652520685349
ampliado_15pct,2020-09,Integra,privados_alternativos,0.2285696199905678,0.1271561799052157
ampliado_15pct,2020-09,Integra,residual_no_mapeado,0.3730892732194033,0.2075542967965317
ampliado_15pct,2020-09,Prima,mapeo_alta_confianza,0.2173656905472726,0.1171359474009516
ampliado_15pct,2020-09,Prima,mapeo_baja_confianza,0.0101659036138453,0.0054782921260315
ampliado_15pct,2020-09,Prima,mapeo_confianza_media,0.18690073009322228,0.1007187198415653
ampliado_15pct,2020-09,Prima,privados_alternativos,0.1642963772967041,0.0885374861172407
ampliado_15pct,2020-09,Prima,residual_no_mapeado,0.42127129844895417,0.2270184063198121
ampliado_15pct,2020-09,Profuturo,mapeo_alta_confianza,0.3125301451693784,0.18602502738230453
ampliado_15pct,2020-09,Profuturo,mapeo_confianza_media,0.09632271264327594,0.05733346217623941
ampliado_15pct,2020-09,Profuturo,privados_alternativos,0.2589955560957033,0.1541600263503765
ampliado_15pct,2020-09,Profuturo,residual_no_mapeado,0.33215158609163975,0.19770415383222104
ampliado_15pct,2020-10,Habitat,mapeo_alta_confianza,0.101235986616283,0.04953641643994153
ampliado_15pct,2020-10,Habitat,mapeo_baja_confianza,0.070215106771709,0.0343573948916195
ampliado_15pct,2020-10,Habitat,mapeo_confianza_media,0.2845038512338492,0.1392123663189579
ampliado_15pct,2020-10,Habitat,privados_alternativos,0.1125219591819613,0.0550588265594003
ampliado_15pct,2020-10,Habitat,residual_no_mapeado,0.4315230961961946,0.21115127644925272
ampliado_15pct,2020-10,Integra,mapeo_alta_confianza,0.3010174791948463,0.16799982021188267
ampliado_15pct,2020-10,Integra,mapeo_confianza_media,0.14525277908412468,0.08106652423201564
ampliado_15pct,2020-10,Integra,privados_alternativos,0.2339204851361086,0.1305525498115837
ampliado_15pct,2020-10,Integra,residual_no_mapeado,0.3198092565849178,0.17848763384794822
ampliado_15pct,2020-10,Prima,mapeo_alta_confianza,0.1689780943036073,0.0910851866952877
ampliado_15pct,2020-10,Prima,mapeo_baja_confianza,0.0097619557026819,0.0052620403925985
