fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,grupo,entidad_administradora,isin,moneda,seccion,estado_identificacion,instrumento_sin_isin,estado_refinado,fila_instrumento_origen,total_refinado,participacion_hoja10_refinada_pct,participacion_reportada_pct,periodo,identificador_final,tipo_identificador,valor_redondeado
2018-02-28,CA-0001-fe2018.XLS,10,478,Profuturo,3,5053.853042211101,miles_soles,0.0008137877742964,164,HV IX-Buy As LC,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8060290.520946238,0.0627006313119567,0.0813787774296428,2018-02,HV IX-Buy As LC,fondo_sin_isin,5053.853042
2018-02-28,CA-0001-fe2018.XLS,10,479,Profuturo,3,5053.853042211101,miles_soles,0.0008137877742964,165,Harvour vest Buyout,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8060290.520946238,0.0627006313119567,0.0813787774296428,2018-02,Harvour vest Buyout,fondo_sin_isin,5053.853042
2018-02-28,CA-0001-fe2018.XLS,10,503,Profuturo,3,50727.7355874497,miles_soles,0.0081683441710737,189,PAI Europe,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8060290.520946238,0.6293536871360129,0.816834417107376,2018-02,PAI Europe,fondo_sin_isin,50727.735587
2018-02-28,CA-0001-fe2018.XLS,10,504,Profuturo,3,25240.0137485988,miles_soles,0.0040642287063212,190,PAI Europe VI -1 FPCI,,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8060290.520946238,0.3131402482703036,0.4064228706321278,2018-02,PAI Europe VI -1 FPCI,fondo_sin_isin,25240.013749
2018-02-28,CA-0001-fe2018.XLS,10,505,Profuturo,3,25487.7218388509,miles_soles,0.0041041154647524,191,PAI Europe VI -1 SCSP,,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8060290.520946238,0.3162134388657093,0.4104115464752481,2018-02,PAI Europe VI -1 SCSP,fondo_sin_isin,25487.721839
2018-03-30,CA-0001-ma2018.XLS,10,6,Habitat,3,118.220743,miles_soles,0.0001268826062746,1,CTA CTE EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1138979.8770075918,0.0103795286805766,0.0126882606274669,2018-03,CTA CTE EXT,fondo_sin_isin,118.220743
2018-03-30,CA-0001-ma2018.XLS,10,7,Habitat,3,118.220743,miles_soles,0.0001268826062746,2,Brown Brothers,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1138979.8770075918,0.0103795286805766,0.0126882606274669,2018-03,Brown Brothers,fondo_sin_isin,118.220743
2018-03-30,CA-0001-ma2018.XLS,10,19,Habitat,3,118.220743,miles_soles,0.0001268826062746,14,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1138979.8770075918,0.0103795286805766,0.0126882606274669,2018-03,USD,fondo_sin_isin,118.220743
2018-03-30,CA-0001-ma2018.XLS,10,201,Habitat,3,569312.6073892959,miles_soles,0.6110253207474888,77,FONDO MUTUO EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1138979.8770075918,49.98443070697914,61.102532074748886,2018-03,FONDO MUTUO EXT,fondo_sin_isin,569312.607389
2018-03-30,CA-0001-ma2018.XLS,10,6,Integra,3,11511.111025364202,miles_soles,0.0013413635766294,1,CTA CTE EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.110643273152651,0.1341363576629429,2018-03,CTA CTE EXT,fondo_sin_isin,11511.111025
2018-03-30,CA-0001-ma2018.XLS,10,7,Integra,3,6712.2575299142,miles_soles,0.0007821640976048,2,Brown Brothers,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.0645173295363761,0.0782164097604876,2018-03,Brown Brothers,fondo_sin_isin,6712.25753
2018-03-30,CA-0001-ma2018.XLS,10,9,Integra,3,74.3514393505,miles_soles,8.664004056166017e-06,4,BRL,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.0007146561782979,0.0008664004056166,2018-03,BRL,fondo_sin_isin,74.351439
2018-03-30,CA-0001-ma2018.XLS,10,11,Integra,3,0.30778692,miles_soles,3.5865709482017084e-08,6,CLP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,2.9584070718574005e-06,3.5865709482017075e-06,2018-03,CLP,fondo_sin_isin,0.307787
2018-03-30,CA-0001-ma2018.XLS,10,12,Integra,3,0.94519296,miles_soles,1.1014118503738817e-07,7,COP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,9.085069427686624e-06,1.1014118503738818e-05,2018-03,COP,fondo_sin_isin,0.945193
2018-03-30,CA-0001-ma2018.XLS,10,13,Integra,3,1.9890943072,miles_soles,2.3178463384463918e-07,8,EUR,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,1.911891078741025e-05,2.3178463384463912e-05,2018-03,EUR,fondo_sin_isin,1.989094
2018-03-30,CA-0001-ma2018.XLS,10,14,Integra,3,1374.49932382,miles_soles,0.0001601672788153,9,GBP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.0132115052837602,0.0160167278815347,2018-03,GBP,fondo_sin_isin,1374.499324
2018-03-30,CA-0001-ma2018.XLS,10,15,Integra,3,0.0003945604,miles_soles,4.597722567128081e-11,10,JPY,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,3.792462258093634e-09,4.597722567128081e-09,2018-03,JPY,fondo_sin_isin,0.000395
2018-03-30,CA-0001-ma2018.XLS,10,16,Integra,3,2032.5183181711,miles_soles,0.0002368447350407,11,MXN,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.0195362966241615,0.023684473504073,2018-03,MXN,fondo_sin_isin,2032.518318
2018-03-30,CA-0001-ma2018.XLS,10,19,Integra,3,3227.645979825,miles_soles,0.000376110242187,14,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.0310237052704071,0.0376110242187042,2018-03,USD,fondo_sin_isin,3227.64598
2018-03-30,CA-0001-ma2018.XLS,10,22,Integra,3,507.1289417,miles_soles,5.909458170910894e-05,17,BNP Paribas,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.0048744561577497,0.0059094581709108,2018-03,BNP Paribas,fondo_sin_isin,507.128942
2018-03-30,CA-0001-ma2018.XLS,10,23,Integra,3,507.1289417,miles_soles,5.909458170910894e-05,18,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.0048744561577497,0.0059094581709108,2018-03,USD,fondo_sin_isin,507.128942
2018-03-30,CA-0001-ma2018.XLS,10,26,Integra,3,4291.72455375,miles_soles,0.0005001048973154,21,INTL FCStone,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.041251487458525,0.0500104897315444,2018-03,INTL FCStone,fondo_sin_isin,4291.724554
2018-03-30,CA-0001-ma2018.XLS,10,27,Integra,3,4291.72455375,miles_soles,0.0005001048973154,22,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.041251487458525,0.0500104897315444,2018-03,USD,fondo_sin_isin,4291.724554
2018-03-30,CA-0001-ma2018.XLS,10,28,Integra,3,46931.22178425179,miles_soles,0.0054687884922143,23,ACC EXTRANJERO,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.4510966821378848,0.5468788492214309,2018-03,ACC EXTRANJERO,fondo_sin_isin,46931.221784
2018-03-30,CA-0001-ma2018.XLS,10,49,Integra,3,35475.079734495,miles_soles,0.0041338303252418,34,ADS,,MXN,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.3409817634915582,0.4133830325241857,2018-03,ADS,fondo_sin_isin,35475.079734
2018-03-30,CA-0001-ma2018.XLS,10,61,Integra,3,9700.7674662289,miles_soles,0.0011304083607463,40,TIT ESTAD EXTRA,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.0932424908587271,0.1130408360746352,2018-03,TIT ESTAD EXTRA,fondo_sin_isin,9700.767466
2018-03-30,CA-0001-ma2018.XLS,10,119,Integra,3,6391.8717498449005,miles_soles,0.000744830271625,45,TIT.EMP.PUB.EXT,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.0614378238917582,0.0744830271625088,2018-03,TIT.EMP.PUB.EXT,fondo_sin_isin,6391.87175
2018-03-30,CA-0001-ma2018.XLS,10,155,Integra,3,4185.0140865094,miles_soles,0.0004876701693655,59,BON EMP PRI EXT,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.0402258005939701,0.0487670169365531,2018-03,BON EMP PRI EXT,fondo_sin_isin,4185.014087
2018-03-30,CA-0001-ma2018.XLS,10,201,Integra,3,4517649.084983976,miles_soles,0.526431368895519,77,FONDO MUTUO EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,43.42304410202586,52.6431368895519,2018-03,FONDO MUTUO EXT,fondo_sin_isin,4517649.084984
2018-03-30,CA-0001-ma2018.XLS,10,467,Integra,3,528489.7669126505,miles_soles,0.061583710068992,147,FMAE,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,5.079773577898159,6.158371006899203,2018-03,FMAE,fondo_sin_isin,528489.766913
2018-03-30,CA-0001-ma2018.XLS,10,541,Integra,3,31423.2853858268,miles_soles,0.0036616839488129,221,Apax IX GP,,EUR,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.302036453356833,0.3661683948812955,2018-03,Apax IX GP,fondo_sin_isin,31423.285386
2018-03-30,CA-0001-ma2018.XLS,10,542,Integra,3,31423.2853858268,miles_soles,0.0036616839488129,222,APAX IX,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.302036453356833,0.3661683948812955,2018-03,APAX IX,fondo_sin_isin,31423.285386
2018-03-30,CA-0001-ma2018.XLS,10,565,Integra,3,13401.115797275,miles_soles,0.0015616015323845,245,DEP ON CMS,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.1288097484631195,0.1561601532384595,2018-03,DEP ON CMS,fondo_sin_isin,13401.115797
2018-03-30,CA-0001-ma2018.XLS,10,566,Integra,3,13401.115797275,miles_soles,0.0015616015323845,246,Skandinaviska E,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.1288097484631195,0.1561601532384595,2018-03,Skandinaviska E,fondo_sin_isin,13401.115797
2018-03-30,CA-0001-ma2018.XLS,10,567,Integra,3,13401.115797275,miles_soles,0.0015616015323845,247,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10403805.579289658,0.1288097484631195,0.1561601532384595,2018-03,USD,fondo_sin_isin,13401.115797
2018-03-30,CA-0001-ma2018.XLS,10,6,Prima,3,12543.2129595238,miles_soles,0.0016004989199961,1,CTA CTE EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,0.1316139372647898,0.1600498919996143,2018-03,CTA CTE EXT,fondo_sin_isin,12543.21296
2018-03-30,CA-0001-ma2018.XLS,10,7,Prima,3,2220.5627666988,miles_soles,0.0002833411440397,2,Brown Brothers,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,0.0233000116965182,0.0283341144039701,2018-03,Brown Brothers,fondo_sin_isin,2220.562767
2018-03-30,CA-0001-ma2018.XLS,10,13,Prima,3,-0.0001590512,miles_soles,-2.0294742235944225e-11,8,EUR,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,-1.6688989277500291e-09,-2.029474223594422e-09,2018-03,EUR,fondo_sin_isin,-0.000159
2018-03-30,CA-0001-ma2018.XLS,10,19,Prima,3,2220.56292575,miles_soles,0.0002833411643344,14,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,0.0233000133654171,0.0283341164334443,2018-03,USD,fondo_sin_isin,2220.562926
2018-03-30,CA-0001-ma2018.XLS,10,24,Prima,3,10322.650192825,miles_soles,0.0013171577759564,19,Societe General,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,0.1083139255682715,0.1317157775956442,2018-03,Societe General,fondo_sin_isin,10322.650193
2018-03-30,CA-0001-ma2018.XLS,10,25,Prima,3,10322.650192825,miles_soles,0.0013171577759564,20,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,0.1083139255682715,0.1317157775956442,2018-03,USD,fondo_sin_isin,10322.650193
2018-03-30,CA-0001-ma2018.XLS,10,201,Prima,3,4258725.214233212,miles_soles,0.5434082262603449,77,FONDO MUTUO EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,44.686125874031895,54.34082262603449,2018-03,FONDO MUTUO EXT,fondo_sin_isin,4258725.214233
2018-03-30,CA-0001-ma2018.XLS,10,467,Prima,3,446342.4412698552,miles_soles,0.0569527598316377,147,FMAE,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,4.683400198455541,5.695275983163777,2018-03,FMAE,fondo_sin_isin,446342.44127
2018-03-30,CA-0001-ma2018.XLS,10,493,Prima,3,5978.1118564264,miles_soles,0.0007627998982957,173,PARTNERS GROUP,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,0.062727376260976,0.0762799898295742,2018-03,PARTNERS GROUP,fondo_sin_isin,5978.111856
2018-03-30,CA-0001-ma2018.XLS,10,495,Prima,3,5978.1118564264,miles_soles,0.0007627998982957,175,"Partners Group Secondary 2008 S.C.A., SICAR",,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,0.062727376260976,0.0762799898295742,2018-03,"Partners Group Secondary 2008 S.C.A., SICAR",fondo_sin_isin,5978.111856
2018-03-30,CA-0001-ma2018.XLS,10,565,Prima,3,38282.228753125,miles_soles,0.0048847664447808,245,DEP ON CMS,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,0.4016893334848881,0.4884766444780827,2018-03,DEP ON CMS,fondo_sin_isin,38282.228753
2018-03-30,CA-0001-ma2018.XLS,10,570,Prima,3,38282.228753125,miles_soles,0.0048847664447808,250,DB AG,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,9530307.519247385,0.4016893334848881,0.4884766444780827,2018-03,DB AG,fondo_sin_isin,38282.228753
2018-03-30,CA-0001-ma2018.XLS,10,6,Profuturo,3,40252.1120506016,miles_soles,0.0065712983976008,1,CTA CTE EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.5024113833990228,0.6571298397600898,2018-03,CTA CTE EXT,fondo_sin_isin,40252.112051
2018-03-30,CA-0001-ma2018.XLS,10,7,Profuturo,3,40252.1120506016,miles_soles,0.0065712983976008,2,Brown Brothers,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.5024113833990228,0.6571298397600898,2018-03,Brown Brothers,fondo_sin_isin,40252.112051
2018-03-30,CA-0001-ma2018.XLS,10,10,Profuturo,3,2.5006061058,miles_soles,4.082327127435532e-07,5,CAD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,3.1211603787937e-05,4.082327127435532e-05,2018-03,CAD,fondo_sin_isin,2.500606
2018-03-30,CA-0001-ma2018.XLS,10,11,Profuturo,3,0.0012816,miles_soles,2.0922569269851368e-10,6,CLP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,1.5996438352222174e-08,2.0922569269851373e-08,2018-03,CLP,fondo_sin_isin,0.001282
2018-03-30,CA-0001-ma2018.XLS,10,12,Profuturo,3,3178.119024,miles_soles,0.0005188390716875,7,COP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.0396680594908243,0.0518839071687519,2018-03,COP,fondo_sin_isin,3178.119024
2018-03-30,CA-0001-ma2018.XLS,10,13,Profuturo,3,0.1173002599999999,miles_soles,1.9149678645611546e-08,8,EUR,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,1.464096736727241e-06,1.9149678645611544e-06,2018-03,EUR,fondo_sin_isin,0.1173
2018-03-30,CA-0001-ma2018.XLS,10,14,Profuturo,3,0.5916523899999999,miles_soles,9.658932672790353e-08,9,GBP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,7.384777608130391e-06,9.658932672790353e-06,2018-03,GBP,fondo_sin_isin,0.591652
2018-03-30,CA-0001-ma2018.XLS,10,16,Profuturo,3,1984.7525248958,miles_soles,0.0003240178073162,11,MXN,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.0247729177660057,0.0324017807316204,2018-03,MXN,fondo_sin_isin,1984.752525
2018-03-30,CA-0001-ma2018.XLS,10,19,Profuturo,3,35086.02966135,miles_soles,0.0057279173376533,14,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.4379303296676215,0.5727917337653363,2018-03,USD,fondo_sin_isin,35086.029661
2018-03-30,CA-0001-ma2018.XLS,10,119,Profuturo,3,6391.8717498449005,miles_soles,0.0010434954701165,45,TIT.EMP.PUB.EXT,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.0797808851449004,0.1043495470116541,2018-03,TIT.EMP.PUB.EXT,fondo_sin_isin,6391.87175
2018-03-30,CA-0001-ma2018.XLS,10,124,Profuturo,3,7655.9053342359,miles_soles,0.0012498533838871,47,BON SIS FIN EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.0955580662527726,0.1249853383887135,2018-03,BON SIS FIN EXT,fondo_sin_isin,7655.905334
2018-03-30,CA-0001-ma2018.XLS,10,201,Profuturo,3,3357397.741962307,miles_soles,0.5481069508633655,77,FONDO MUTUO EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,41.905747505610144,54.810695086336544,2018-03,FONDO MUTUO EXT,fondo_sin_isin,3357397.741962
2018-03-30,CA-0001-ma2018.XLS,10,467,Profuturo,3,520069.7555974103,miles_soles,0.0849032107259791,147,FMAE,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,6.491310693093966,8.490321072597915,2018-03,FMAE,fondo_sin_isin,520069.755597
2018-03-30,CA-0001-ma2018.XLS,10,470,Profuturo,3,47201.1091962891,miles_soles,0.0077057465416134,150,Altamar,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.5891460934885655,0.7705746541613431,2018-03,Altamar,fondo_sin_isin,47201.109196
2018-03-30,CA-0001-ma2018.XLS,10,471,Profuturo,3,14049.4294539768,miles_soles,0.0022936186091816,151,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado)",,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.1753595756432852,0.2293618609181645,2018-03,"Altamar V - Private Equity Program 2010, F.C.R (de Régimen Simplificado)",fondo_sin_isin,14049.429454
2018-03-30,CA-0001-ma2018.XLS,10,472,Profuturo,3,33151.6797423123,miles_soles,0.0054121279324317,152,"Altamar Global Private Equity Program VIII, FCR",,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.4137865178452803,0.5412127932431785,2018-03,"Altamar Global Private Equity Program VIII, FCR",fondo_sin_isin,33151.679742
2018-03-30,CA-0001-ma2018.XLS,10,487,Profuturo,3,4995.1952880922,miles_soles,0.0008154831416318,167,HV IX-Buy As LC,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.0623481066504974,0.0815483141631899,2018-03,HV IX-Buy As LC,fondo_sin_isin,4995.195288
2018-03-30,CA-0001-ma2018.XLS,10,488,Profuturo,3,4995.1952880922,miles_soles,0.0008154831416318,168,Harvour vest Buyout,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.0623481066504974,0.0815483141631899,2018-03,Harvour vest Buyout,fondo_sin_isin,4995.195288
2018-03-30,CA-0001-ma2018.XLS,10,512,Profuturo,3,55800.2569956027,miles_soles,0.0091095875644975,192,PAI Europe,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.6964773494602938,0.9109587564497548,2018-03,PAI Europe,fondo_sin_isin,55800.256996
2018-03-30,CA-0001-ma2018.XLS,10,513,Profuturo,3,25484.8705967299,miles_soles,0.0041604944631186,193,PAI Europe VI -1 FPCI,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.3180923544124136,0.4160494463118599,2018-03,PAI Europe VI -1 FPCI,fondo_sin_isin,25484.870597
2018-03-30,CA-0001-ma2018.XLS,10,514,Profuturo,3,30315.3863988728,miles_soles,0.0049490931013789,194,PAI Europe VI -1 SCSP,,USD,,entidad_sin_isin,,entidad_sin_isin_pendiente,,8011783.446919385,0.3783849950478801,0.4949093101378949,2018-03,PAI Europe VI -1 SCSP,fondo_sin_isin,30315.386399
2018-04-30,CA-0001-ab2018.XLS,10,6,Habitat,3,230.25694944,miles_soles,0.0002309430994716,1,CTA CTE EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1241997.0456394583,0.0185392509787693,0.0230943099471698,2018-04,CTA CTE EXT,fondo_sin_isin,230.256949
2018-04-30,CA-0001-ab2018.XLS,10,7,Habitat,3,230.25694944,miles_soles,0.0002309430994716,2,BROWN BROTHERS,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1241997.0456394583,0.0185392509787693,0.0230943099471698,2018-04,BROWN BROTHERS,fondo_sin_isin,230.256949
2018-04-30,CA-0001-ab2018.XLS,10,19,Habitat,3,230.25694944,miles_soles,0.0002309430994716,14,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1241997.0456394583,0.0185392509787693,0.0230943099471698,2018-04,USD,fondo_sin_isin,230.256949
2018-04-30,CA-0001-ab2018.XLS,10,200,Habitat,3,620653.1373955692,miles_soles,0.6225026414862544,77,FONDO MUTUO EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,1241997.0456394583,49.97219112353185,62.25026414862545,2018-04,FONDO MUTUO EXT,fondo_sin_isin,620653.137396
2018-04-30,CA-0001-ab2018.XLS,10,6,Integra,3,21284.8483034328,miles_soles,0.0024329040014165,1,CTA CTE EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.2022812221663786,0.2432904001416554,2018-04,CTA CTE EXT,fondo_sin_isin,21284.848303
2018-04-30,CA-0001-ab2018.XLS,10,7,Integra,3,15868.8890651928,miles_soles,0.0018138481963489,2,BROWN BROTHERS,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.1508104840010619,0.1813848196348967,2018-04,BROWN BROTHERS,fondo_sin_isin,15868.889065
2018-04-30,CA-0001-ab2018.XLS,10,9,Integra,3,94.5393215617,miles_soles,1.0806048060092176e-05,4,BRL,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.0008984574019818,0.0010806048060092,2018-04,BRL,fondo_sin_isin,94.539322
2018-04-30,CA-0001-ab2018.XLS,10,11,Integra,3,0.3053257774,miles_soles,3.4899393924845473e-08,6,CLP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,2.9016730836371903e-06,3.4899393924845477e-06,2018-04,CLP,fondo_sin_isin,0.305326
2018-04-30,CA-0001-ab2018.XLS,10,12,Integra,3,0.95010816,miles_soles,1.0859940889828752e-07,7,COP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,9.029382641362454e-06,1.085994088982875e-05,2018-04,COP,fondo_sin_isin,0.950108
2018-04-30,CA-0001-ab2018.XLS,10,13,Integra,3,1.9657107134,miles_soles,2.2468496801487426e-07,8,EUR,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,1.8681193300680807e-05,2.2468496801487422e-05,2018-04,EUR,fondo_sin_isin,1.965711
2018-04-30,CA-0001-ab2018.XLS,10,14,Integra,3,1485.9528701731,miles_soles,0.0001698476132985,9,GBP,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.014121799618923,0.0169847613298587,2018-04,GBP,fondo_sin_isin,1485.95287
2018-04-30,CA-0001-ab2018.XLS,10,15,Integra,3,0.0003870008999999,miles_soles,4.4235036338499895e-11,10,JPY,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,3.677875168077334e-09,4.423503633849989e-09,2018-04,JPY,fondo_sin_isin,0.000387
2018-04-30,CA-0001-ab2018.XLS,10,16,Integra,3,2017.9630883263,miles_soles,0.0002306575270028,11,MXN,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.0191777753815351,0.0230657527002819,2018-04,MXN,fondo_sin_isin,2017.963088
2018-04-30,CA-0001-ab2018.XLS,10,19,Integra,3,12267.212253479998,miles_soles,0.0014021687799815,14,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.1165818356717209,0.1402168779981594,2018-04,USD,fondo_sin_isin,12267.212253
2018-04-30,CA-0001-ab2018.XLS,10,22,Integra,3,510.97856496,miles_soles,5.840595044921118e-05,17,BNP Paribas,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.0048561007881019,0.0058405950449211,2018-04,BNP Paribas,fondo_sin_isin,510.978565
2018-04-30,CA-0001-ab2018.XLS,10,23,Integra,3,510.97856496,miles_soles,5.840595044921118e-05,18,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.0048561007881019,0.0058405950449211,2018-04,USD,fondo_sin_isin,510.978565
2018-04-30,CA-0001-ab2018.XLS,10,26,Integra,3,4904.98067328,miles_soles,0.0005606498546183,21,INTL FCStone,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.0466146373772147,0.0560649854618375,2018-04,INTL FCStone,fondo_sin_isin,4904.980673
2018-04-30,CA-0001-ab2018.XLS,10,27,Integra,3,4904.98067328,miles_soles,0.0005606498546183,22,USD,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.0466146373772147,0.0560649854618375,2018-04,USD,fondo_sin_isin,4904.980673
2018-04-30,CA-0001-ab2018.XLS,10,28,Integra,3,46617.54946871039,miles_soles,0.0053284863026422,23,ACC EXTRANJERO,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.4430313407219123,0.5328486302642245,2018-04,ACC EXTRANJERO,fondo_sin_isin,46617.549469
2018-04-30,CA-0001-ab2018.XLS,10,49,Integra,3,35029.1885345304,miles_soles,0.0040039116904718,34,ADS,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.3329009898143613,0.4003911690471821,2018-04,ADS,fondo_sin_isin,35029.188535
2018-04-30,CA-0001-ab2018.XLS,10,61,Integra,3,9534.467742753,miles_soles,0.0010898101970019,40,TIT ESTAD EXTRA,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.0906111126664191,0.1089810197001955,2018-04,TIT ESTAD EXTRA,fondo_sin_isin,9534.467743
2018-04-30,CA-0001-ab2018.XLS,10,118,Integra,3,6461.8715085301,miles_soles,0.0007386058301015,45,TIT.EMP.PUB.EXT,,,,entidad_sin_isin,,entidad_sin_isin_pendiente,,10522404.440450614,0.0614105981679352,0.0738605830101547,2018-04,TIT.EMP.PUB.EXT,fondo_sin_isin,6461.871509
