modelo,parametros,val_mae,val_rmse,val_r2,val_direccion_pct,val_mape_5d_pct,val_p90_5d_pct,estado,seleccionado,afp
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.5}",0.0036683120251012656,0.005140545046730119,0.22750286360720573,64.41821247892075,0.8180930914988541,1.712433120960794,CORRECTO,False,Habitat
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.5}",0.0036683120781949765,0.0051405451059405565,0.22750284581146862,64.41821247892075,0.8180931077733307,1.7124331382500442,CORRECTO,False,Habitat
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.75}",0.00365766837953568,0.005126641690984328,0.23167587562950087,64.92411467116358,0.8146400495015766,1.6986675040211685,CORRECTO,False,Habitat
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.75}",0.003657668379593414,0.00512664169104815,0.23167587561037128,64.92411467116358,0.8146400495190985,1.6986675040586385,CORRECTO,False,Habitat
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.75}",0.003657668385366851,0.005126641697430247,0.23167587369741538,64.92411467116358,0.8146400512713009,1.6986675078033298,CORRECTO,False,Habitat
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.75}",0.0036576684378515825,0.005126641755447494,0.23167585630745402,64.92411467116358,0.814640067200049,1.6986675418454455,CORRECTO,False,Habitat
HUBER,"{""alpha"": 1e-06, ""epsilon"": 2.0}",0.0036505754724585502,0.005117633868487104,0.2343734884152191,64.92411467116358,0.8123555303510703,1.6909584417636534,CORRECTO,True,Habitat
HUBER,"{""alpha"": 0.0001, ""epsilon"": 2.0}",0.003650575472569516,0.005117633868620992,0.23437348837515837,64.92411467116358,0.8123555303858462,1.690958441847231,CORRECTO,False,Habitat
HUBER,"{""alpha"": 0.01, ""epsilon"": 2.0}",0.0036505754836665314,0.005117633882009734,0.23437348436909766,64.92411467116358,0.8123555338637196,1.6909584502090422,CORRECTO,False,Habitat
HUBER,"{""alpha"": 0.1, ""epsilon"": 2.0}",0.0036505755845440387,0.005117634003536429,0.23437344800695725,64.92411467116358,0.8123555655022041,1.6909585284732176,CORRECTO,False,Habitat
LAD_Q50,"{""alpha"": 0.0}",0.003699775813922843,0.005180248292016039,0.21552394460214486,63.91231028667791,0.8282701641607682,1.722353176520771,CORRECTO,True,Habitat
LAD_Q50,"{""alpha"": 1e-06}",0.003699775813922843,0.005180248292016039,0.21552394460214486,63.91231028667791,0.8282701641607682,1.722353176520771,CORRECTO,False,Habitat
LAD_Q50,"{""alpha"": 1e-05}",0.003699775813922843,0.005180248292016039,0.21552394460214486,63.91231028667791,0.8282701641607682,1.722353176520771,CORRECTO,False,Habitat
LAD_Q50,"{""alpha"": 0.0001}",0.0036998035545127406,0.005180310656779468,0.21550505594841718,63.91231028667791,0.8282769395615563,1.7223299280962385,CORRECTO,False,Habitat
LAD_Q50,"{""alpha"": 0.001}",0.0036999725243688367,0.005180470726096925,0.21545657410296548,63.91231028667791,0.8283236829313747,1.7219784412700654,CORRECTO,False,Habitat
LAD_Q50,"{""alpha"": 0.01}",0.0037217450657110493,0.005207936812012416,0.20711545557414812,63.74367622259697,0.8349748270921435,1.7368463180882014,CORRECTO,False,Habitat
ARDL_OLS,{},0.003565439837382024,0.00494695406496213,0.2845911716135937,68.8026981450253,0.7523696268680959,1.5235933232066363,CORRECTO,True,Habitat
ARDL_RIDGE,"{""alpha"": 0.001}",0.0035654398623400116,0.004946954119918931,0.2845911557183255,68.8026981450253,0.7523696337508449,1.5235932466704298,CORRECTO,True,Habitat
ARDL_RIDGE,"{""alpha"": 0.01}",0.003565440086964339,0.004946954614543717,0.2845910126569767,68.8026981450253,0.7523696956974998,1.5235925578561598,CORRECTO,False,Habitat
ARDL_RIDGE,"{""alpha"": 0.1}",0.0035654423334488647,0.004946959562135957,0.28458958165386483,68.8026981450253,0.7523703153540471,1.5235856708559365,CORRECTO,False,Habitat
ARDL_RIDGE,"{""alpha"": 1.0}",0.00356546482236745,0.0049470091723102,0.2845752327136617,68.8026981450253,0.7523765308834043,1.5235169149245058,CORRECTO,False,Habitat
ARDL_RIDGE,"{""alpha"": 10.0}",0.0035657226622436583,0.004947518515513085,0.28442790511073535,68.8026981450253,0.7524428358907845,1.522840607332086,CORRECTO,False,Habitat
ARDL_RIDGE,"{""alpha"": 100.0}",0.003568984925921035,0.004953772555163407,0.28261768661558573,69.30860033726813,0.7535500429237245,1.518057965422224,CORRECTO,False,Habitat
OLS,{},0.0033621603390783746,0.005561853053276093,0.1508382634968949,63.06913996627319,0.7089865134120971,1.454665540830323,CORRECTO,True,Integra
RIDGE,"{""alpha"": 0.001}",0.0033621602250447523,0.005561853036393187,0.1508382686521258,63.06913996627319,0.7089865267731725,1.454665367793183,CORRECTO,True,Integra
RIDGE,"{""alpha"": 0.01}",0.003362159198748226,0.005561852884463825,0.15083831504407363,63.06913996627319,0.7089866470245703,1.454663810527522,CORRECTO,False,Integra
RIDGE,"{""alpha"": 0.1}",0.003362148936384325,0.005561851366832203,0.15083877845598892,63.06913996627319,0.7089878497092947,1.454648244688884,CORRECTO,False,Integra
RIDGE,"{""alpha"": 1.0}",0.0033620463727881563,0.005561836356229219,0.1508433619674584,63.06913996627319,0.7089998935705611,1.4544932661949215,CORRECTO,False,Integra
RIDGE,"{""alpha"": 10.0}",0.0033610266504074298,0.0055617023501919926,0.1508842803756656,62.900505902192236,0.7091219751317112,1.4530096422575438,CORRECTO,False,Integra
RIDGE,"{""alpha"": 100.0}",0.0033521362170468166,0.005561613901706908,0.15091128735919224,63.06913996627319,0.7104866381269224,1.4570229771890963,CORRECTO,False,Integra
ELASTIC_NET,"{""alpha"": 1e-05, ""l1_ratio"": 0.1}",0.0033620182797452465,0.005561896004637377,0.15082514815817116,63.06913996627319,0.7090215322775385,1.4549000801636311,CORRECTO,True,Integra
ELASTIC_NET,"{""alpha"": 1e-05, ""l1_ratio"": 0.5}",0.0033614215845216198,0.005562051132749987,0.15077777843784512,63.06913996627319,0.7091608026731938,1.4556936550242603,CORRECTO,False,Integra
ELASTIC_NET,"{""alpha"": 1e-05, ""l1_ratio"": 0.9}",0.0033608248866223624,0.005562209354245046,0.15072946276528376,63.06913996627319,0.7093000734402419,1.4564872303458563,CORRECTO,False,Integra
ELASTIC_NET,"{""alpha"": 0.0001, ""l1_ratio"": 0.1}",0.003360660200406418,0.005562246841662134,0.15071801513211946,62.900505902192236,0.709337012899193,1.4566577286574007,CORRECTO,False,Integra
ELASTIC_NET,"{""alpha"": 0.0001, ""l1_ratio"": 0.5}",0.0033553194064941646,0.005564007505192739,0.15018026967771014,62.900505902192236,0.7107524825359893,1.4626693593278022,CORRECTO,False,Integra
ELASTIC_NET,"{""alpha"": 0.0001, ""l1_ratio"": 0.9}",0.0033506892236544053,0.005566077191572672,0.149547924215214,62.731871838111296,0.7121750155915488,1.4647907859200342,CORRECTO,False,Integra
ELASTIC_NET,"{""alpha"": 0.001, ""l1_ratio"": 0.1}",0.0033494264211184387,0.005566631693942721,0.14937846872075977,62.731871838111296,0.7125517381622166,1.4681557979883044,CORRECTO,False,Integra
ELASTIC_NET,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",0.003320998133464952,0.005605041281500459,0.13759944615881348,62.900505902192236,0.728591747948376,1.4845638650368953,CORRECTO,False,Integra
ELASTIC_NET,"{""alpha"": 0.001, ""l1_ratio"": 0.9}",0.0033475394393940993,0.005673655217042897,0.11635611417739511,63.23777403035413,0.7503142883434792,1.5044712378279423,CORRECTO,False,Integra
ELASTIC_NET,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",0.003362401205917078,0.005695851952858661,0.1094285246237734,62.563237774030355,0.7567305540586138,1.5207449926746597,CORRECTO,False,Integra
ELASTIC_NET,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",0.0036667746966250934,0.006043919675932128,-0.0027409786517023083,50.5902192242833,0.8381651434137996,1.6644609611209005,CORRECTO,False,Integra
ELASTIC_NET,"{""alpha"": 0.01, ""l1_ratio"": 0.9}",0.0036667746966250934,0.006043919675932128,-0.0027409786517023083,50.5902192242833,0.8381651434137996,1.6644609611209005,CORRECTO,False,Integra
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.1}",0.003355824261616751,0.0056192863917974515,0.13321032521133136,62.563237774030355,0.7389920278057797,1.5276844336964186,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.1}",0.003355824261557253,0.005619286391747552,0.13321032522672538,62.563237774030355,0.7389920278009219,1.5276844335516055,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.1}",0.003355824255607344,0.005619286386756944,0.13321032676635403,62.563237774030355,0.7389920273148183,1.527684419069228,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.1}",0.003355824201504502,0.00561928634132544,0.1332103407822115,62.563237774030355,0.738992022870344,1.5276842872002057,CORRECTO,False,Integra
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.35}",0.0033506862851066647,0.005604269824108047,0.13783682514104634,62.900505902192236,0.7305804344051133,1.49968097055643,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.35}",0.003350686285060284,0.00560426982408742,0.13783682514739282,62.900505902192236,0.7305804344103469,1.4996809703788254,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.35}",0.0033506862804222113,0.005604269822024726,0.13783682578204415,62.900505902192236,0.7305804349338716,1.4996809526174864,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.35}",0.0033506862382572064,0.005604269803273199,0.13783683155152948,62.900505902192236,0.7305804396931482,1.4996807911507353,CORRECTO,False,Integra
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.5}",0.003350177717383972,0.005600857011180835,0.13888656250514309,62.900505902192236,0.7280511600729865,1.485068070624821,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.5}",0.0033501777173206796,0.005600857011146027,0.1388865625158462,62.900505902192236,0.7280511600719756,1.4850680707458352,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.5}",0.0033501777109886427,0.005600857007662906,0.13888656358688334,62.900505902192236,0.7280511599694715,1.4850680828407603,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.5}",0.0033501776531703127,0.005600856975784691,0.1388865733892256,62.900505902192236,0.72805115891566,1.4850681922911466,CORRECTO,False,Integra
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.75}",0.0033486221001782835,0.005596148423160554,0.14033381390389787,62.05733558178752,0.7254322675463203,1.474562279891232,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.75}",0.0033486221001253398,0.005596148423140357,0.14033381391010302,62.05733558178752,0.7254322675491492,1.4745622799585245,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.75}",0.0033486220948309824,0.005596148421120713,0.14033381453060811,62.05733558178752,0.7254322678320986,1.474562286687422,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.75}",0.003348622046700309,0.005596148402760554,0.1403338201714911,62.05733558178752,0.7254322704044137,1.4745623478594494,CORRECTO,False,Integra
HUBER,"{""alpha"": 1e-06, ""epsilon"": 2.0}",0.0033476594195100957,0.0055908370638976124,0.1419648746977591,62.563237774030355,0.7231904858150544,1.4782579846795814,CORRECTO,True,Integra
HUBER,"{""alpha"": 0.0001, ""epsilon"": 2.0}",0.003347659419459854,0.005590837063879572,0.14196487470329633,62.563237774030355,0.7231904858179934,1.4782579846037045,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.01, ""epsilon"": 2.0}",0.0033476594144356765,0.005590837062075507,0.14196487525704227,62.563237774030355,0.7231904861120702,1.4782579770162891,CORRECTO,False,Integra
HUBER,"{""alpha"": 0.1, ""epsilon"": 2.0}",0.0033476593695747387,0.005590837045445404,0.14196488036154153,62.563237774030355,0.7231904888169824,1.47825790701381,CORRECTO,False,Integra
LAD_Q50,"{""alpha"": 0.0}",0.0033465463385205087,0.005617207777744197,0.13385146995423292,62.900505902192236,0.7367665218532371,1.5303978116835775,CORRECTO,False,Integra
LAD_Q50,"{""alpha"": 1e-06}",0.0033465463385205087,0.005617207777744197,0.13385146995423292,62.900505902192236,0.7367665218532371,1.5303978116835775,CORRECTO,False,Integra
LAD_Q50,"{""alpha"": 1e-05}",0.0033465463385205087,0.005617207777744197,0.13385146995423292,62.900505902192236,0.7367665218532371,1.5303978116835775,CORRECTO,False,Integra
LAD_Q50,"{""alpha"": 0.0001}",0.0033465463385205087,0.005617207777744197,0.13385146995423292,62.900505902192236,0.7367665218532371,1.5303978116835775,CORRECTO,False,Integra
LAD_Q50,"{""alpha"": 0.001}",0.003344430358973822,0.005617161636105947,0.13386569956779926,62.731871838111296,0.7363364426303602,1.5309691531633265,CORRECTO,True,Integra
LAD_Q50,"{""alpha"": 0.01}",0.003349514964203685,0.0056418411185106335,0.1262381090854512,62.05733558178752,0.7453054591154089,1.5475510889009325,CORRECTO,False,Integra
ARDL_OLS,{},0.0033926708145630606,0.005474224535898362,0.1773850284476881,62.22596964586846,0.6648839332173312,1.324835837215171,CORRECTO,True,Integra
ARDL_RIDGE,"{""alpha"": 0.001}",0.003392670494779324,0.005474224419653241,0.17738506338413473,62.22596964586846,0.6648839353844846,1.3248354399936042,CORRECTO,True,Integra
ARDL_RIDGE,"{""alpha"": 0.01}",0.003392667616770029,0.0054742233734915964,0.17738537779876073,62.22596964586846,0.6648839548910463,1.3248318650601127,CORRECTO,False,Integra
ARDL_RIDGE,"{""alpha"": 0.1}",0.003392638841064352,0.00547421291627421,0.17738852061962374,62.22596964586846,0.6648841501724002,1.324796121731407,CORRECTO,False,Integra
ARDL_RIDGE,"{""alpha"": 1.0}",0.0033923515216689004,0.005474108782594975,0.17741981671514895,62.22596964586846,0.6648870076338426,1.3244392874441286,CORRECTO,False,Integra
ARDL_RIDGE,"{""alpha"": 10.0}",0.0033895210556201226,0.00547310993052834,0.17771997916619475,62.22596964586846,0.6649219213407678,1.3209292386984561,CORRECTO,False,Integra
ARDL_RIDGE,"{""alpha"": 100.0}",0.0033656276408632222,0.00546634949521828,0.17975010014397352,62.563237774030355,0.6658920295898685,1.2883559951751522,CORRECTO,False,Integra
OLS,{},0.0031161460396821905,0.004358375583139637,0.2013919950030918,65.7672849915683,0.6556810773557097,1.4128774474717571,CORRECTO,True,Prima
RIDGE,"{""alpha"": 0.001}",0.00311614600968362,0.004358375710092206,0.20139194847872177,65.7672849915683,0.6556811008283971,1.4128779805453335,CORRECTO,True,Prima
RIDGE,"{""alpha"": 0.01}",0.0031161457396808173,0.004358376852642292,0.2013915297677713,65.7672849915683,0.6556813120769376,1.4128827780622728,CORRECTO,False,Prima
RIDGE,"{""alpha"": 0.1}",0.0031161430381018893,0.004358388275862753,0.20138734348793308,65.7672849915683,0.6556834240045756,1.4129307388492502,CORRECTO,False,Prima
RIDGE,"{""alpha"": 1.0}",0.0031161158677154447,0.00435850228023528,0.20134556358224664,65.7672849915683,0.6557044876738225,1.4134089125387612,CORRECTO,False,Prima
RIDGE,"{""alpha"": 10.0}",0.00311587757677771,0.004359619757690869,0.2009359766730382,65.7672849915683,0.6559168420954155,1.4180511713560995,CORRECTO,False,Prima
RIDGE,"{""alpha"": 100.0}",0.003113865733922492,0.004368797217559858,0.19756820738015024,64.75548060708263,0.6578491196507831,1.42973285753201,CORRECTO,False,Prima
ELASTIC_NET,"{""alpha"": 1e-05, ""l1_ratio"": 0.1}",0.0031162388613280283,0.004358862911366373,0.20121339360738055,65.7672849915683,0.6557537501778572,1.41446081261381,CORRECTO,True,Prima
ELASTIC_NET,"{""alpha"": 1e-05, ""l1_ratio"": 0.5}",0.003116667065697759,0.004360841267782288,0.2004881387592209,65.7672849915683,0.6560512171457119,1.4208018133910123,CORRECTO,False,Prima
ELASTIC_NET,"{""alpha"": 1e-05, ""l1_ratio"": 0.9}",0.0031171753246722667,0.004362865718984932,0.19974564512190107,65.7672849915683,0.6563578834663157,1.424794946638406,CORRECTO,False,Prima
ELASTIC_NET,"{""alpha"": 0.0001, ""l1_ratio"": 0.1}",0.0031173231453951703,0.0043633979290625185,0.1995503929931689,65.7672849915683,0.6564421651369676,1.4256036609810543,CORRECTO,False,Prima
ELASTIC_NET,"{""alpha"": 0.0001, ""l1_ratio"": 0.5}",0.003120200130364684,0.004378957072076029,0.19383167785399746,64.2495784148398,0.6591725925563838,1.4412837528892022,CORRECTO,False,Prima
ELASTIC_NET,"{""alpha"": 0.0001, ""l1_ratio"": 0.9}",0.0031142307125540864,0.004378378318149861,0.1940447615819797,63.91231028667791,0.6604701960524381,1.4472502372349985,CORRECTO,False,Prima
ELASTIC_NET,"{""alpha"": 0.001, ""l1_ratio"": 0.1}",0.0031127217499643364,0.004378209871793919,0.1941067743189312,64.08094435075886,0.6608066755694881,1.449286249432742,CORRECTO,False,Prima
ELASTIC_NET,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",0.0030756367073101116,0.004396593724741316,0.18732476635534878,63.74367622259697,0.6769040125987622,1.4613717461277007,CORRECTO,False,Prima
ELASTIC_NET,"{""alpha"": 0.001, ""l1_ratio"": 0.9}",0.0030871320646128045,0.004456496063117676,0.1650289695222854,63.74367622259697,0.6977837253305333,1.467662677810493,CORRECTO,False,Prima
ELASTIC_NET,"{""alpha"": 0.01, ""l1_ratio"": 0.1}",0.0030987480518453662,0.0044779617191046655,0.15696596841597943,64.41821247892075,0.7039008409431278,1.4804153090699492,CORRECTO,False,Prima
ELASTIC_NET,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",0.0034205568385864637,0.004882958316656093,-0.0024215332875712203,51.433389544688026,0.7902949495774624,1.6675511734349489,CORRECTO,False,Prima
ELASTIC_NET,"{""alpha"": 0.01, ""l1_ratio"": 0.9}",0.0034205568385864637,0.004882958316656093,-0.0024215332875712203,51.433389544688026,0.7902949495774624,1.6675511734349489,CORRECTO,False,Prima
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.1}",0.0030868777718920377,0.004391245340220509,0.18930077605243867,64.75548060708263,0.6773590806350492,1.4614721721419588,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.1}",0.0030868777718962505,0.004391245340286922,0.18930077602791673,64.75548060708263,0.6773590806499309,1.461472172127548,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.1}",0.0030868777723174713,0.004391245346928159,0.18930077357574415,64.75548060708263,0.6773590821380909,1.4614721706867229,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.1}",0.003086877776145751,0.004391245407301734,0.18930075128374857,64.75548060708263,0.677359095667191,1.461472157585163,CORRECTO,False,Prima
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.35}",0.0030864949477581345,0.004390623042781757,0.18953053333753733,65.43001686340641,0.6748219346850606,1.4270427285290683,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.35}",0.003086494947757032,0.004390623042829558,0.1895305333198899,65.43001686340641,0.6748219346941695,1.427042728510572,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.35}",0.0030864949476467653,0.004390623047609736,0.1895305315551341,65.43001686340641,0.6748219356049562,1.4270427266583956,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.35}",0.003086494946644343,0.0043906230910667815,0.18953051551157596,65.43001686340641,0.6748219438850105,1.4270427098203535,CORRECTO,False,Prima
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.5}",0.003088902170651822,0.004391437237753426,0.18922991935089162,65.09274873524453,0.67411735939126,1.4244568270623803,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.5}",0.003088902170639521,0.004391437237773503,0.18922991934347844,65.09274873524453,0.6741173593968184,1.4244568271208533,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.5}",0.003088902169419118,0.004391437239783109,0.18922991860143035,65.09274873524453,0.6741173599500648,1.4244568329582086,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.5}",0.0030889021423945637,0.004391437236930969,0.18922991965458424,65.09274873524453,0.6741173637247353,1.4244568988139714,CORRECTO,False,Prima
HUBER,"{""alpha"": 1e-06, ""epsilon"": 1.75}",0.003091227265392241,0.004390470836444822,0.18958672420126121,64.92411467116358,0.6722238548599413,1.4275131950119275,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.0001, ""epsilon"": 1.75}",0.0030912272654185615,0.004390470836482521,0.18958672418734368,64.92411467116358,0.6722238548698141,1.427513195151296,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.01, ""epsilon"": 1.75}",0.0030912272680461445,0.004390470840246751,0.18958672279770594,64.92411467116358,0.6722238558557533,1.4275132090704064,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.1, ""epsilon"": 1.75}",0.003091227291283467,0.004390470874648482,0.18958671009764694,64.92411467116358,0.6722238653977948,1.4275133353227525,CORRECTO,False,Prima
HUBER,"{""alpha"": 1e-06, ""epsilon"": 2.0}",0.003092852869865424,0.00438677193647055,0.19095166888543946,64.92411467116358,0.6700490981737304,1.4278929844274173,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.0001, ""epsilon"": 2.0}",0.003092852869862496,0.004386771936512803,0.19095166886985382,64.92411467116358,0.6700490981834346,1.4278929843223591,CORRECTO,False,Prima
HUBER,"{""alpha"": 0.01, ""epsilon"": 2.0}",0.00309285286956949,0.004386771940737668,0.19095166731147817,64.92411467116358,0.6700490991538924,1.427892973816483,CORRECTO,False,Prima
