fecha,afp,retorno_estimado,retorno_real_archivo,cuota_sbs,cuota_sbs_anterior,retorno_real_calculado,fecha_anterior_sbs,cuota_estimada_1d,error_cuota_1d,error_abs_cuota_1d,error_pct_cuota_1d,direccion_real,direccion_estimada,direccion_correcta,cuota_estimada_acumulada,indice_sbs_base100,indice_estimado_base100
2024-03-19,Habitat,0.001449929598302,-0.0042021969978843,21.9206718,22.013175500000003,-0.004202196997884378,2024-03-18,22.04509305471007,0.12442125471006804,0.12442125471006804,0.0056759781746318575,-1.0,1.0,False,22.087031793205792,99.95633565011065,101.12086183894613
2024-03-20,Habitat,0.003359225647396,0.0043433568491273,22.0158811,21.9206718,0.004343356849127344,2024-03-19,21.994308282918713,-0.021572817081288775,0.021572817081288775,-0.0009798752538361399,1.0,1.0,True,22.16122711688038,100.39048168517022,101.46054963152228
2024-03-21,Habitat,0.0005346979458152,0.000555094749308,22.028102,22.0158811,0.0005550947493080383,2024-03-20,22.02765294639948,-0.000449053600519278,0.000449053600519278,-2.038548761574093e-05,1.0,1.0,True,22.17307667949652,100.44620791443417,101.51480037899157
2024-03-22,Habitat,-0.001954801045564,0.0034323066054442,22.1037092,22.028102,0.0034323066054442464,2024-03-21,21.98504144317861,-0.11866775682139163,0.11866775682139163,-0.005368680692803886,1.0,-1.0,False,22.12973272602007,100.7909700973507,101.31635914107046
2024-03-25,Habitat,-0.0005923463713568,-0.0013455750675547,22.073967,22.1037092,-0.0013455750675547273,2024-03-22,22.090616148061855,0.016649148061855357,0.016649148061855357,0.0007542435875642723,-1.0,-1.0,True,22.11662425914071,100.65534828095306,101.25634476337414
2024-03-26,Habitat,0.0011222553352464,-0.0083022911106098,21.890702500000003,22.073967,-0.008302291110609872,2024-03-25,22.0987396272358,0.20803712723579793,0.20803712723579793,0.0095034468279763,-1.0,1.0,False,22.14144475871317,99.81967827768476,101.3699802365124
2024-03-27,Habitat,0.0022184552639586,-0.010418747411144,21.662628800000004,21.890702500000003,-0.010418747411144014,2024-03-26,21.93926604419288,0.2766372441928766,0.2766372441928766,0.01277025271249058,-1.0,1.0,False,22.190564563389785,98.7796822630479,101.59486500277546
2024-03-28,Habitat,0.0016300823601158,0.0002016329615541,21.6669967,21.662628800000004,0.00020163296155417676,2024-03-27,21.697940669080623,0.030943969080624356,0.030943969080624356,0.0014281614341421097,1.0,1.0,True,22.22673701124558,98.79959950292398,101.76047300009483
2024-04-02,Habitat,0.0009094987828973,-0.0053929041242364,21.3454998,21.4612382,-0.005392904124236431,2024-04-01,21.48075717002237,0.13525737002236937,0.13525737002236937,0.0063365754510170515,-1.0,1.0,False,22.246952201505085,97.33360191215351,101.85302402643548
2024-04-03,Habitat,0.0020276129545711,-0.0013188259944139,21.3173488,21.3454998,-0.001318825994413908,2024-04-02,21.388780211916274,0.07143141191627222,0.07143141191627222,0.0033508581478139637,-1.0,1.0,False,22.29206040998858,97.20523582782184,102.05954253741372
2024-04-04,Habitat,-0.0023353615187957,-0.0111396732411677,21.0798805,21.3173488,-0.011139673241167714,2024-04-03,21.267565083929735,0.18768458392973386,0.18768458392973386,0.008903493733265416,-1.0,-1.0,True,22.240000389932426,96.12240126336924,101.82119660914597
2024-04-05,Habitat,0.0004319871559503,-0.0193996498224932,20.6709382,21.0798805,-0.019399649822493203,2024-04-04,21.08898673762497,0.41804853762497274,0.41804853762497274,0.020223975011689252,-1.0,1.0,False,22.249607784449207,94.25766033876269,101.8651820582846
2024-04-08,Habitat,0.0012483931798297,-0.0006346591467241,20.6578192,20.6709382,-0.0006346591467241147,2024-04-05,20.69674365826956,0.03892445826956248,0.03892445826956248,0.0018842481818972683,-1.0,1.0,False,22.277384043061197,94.19783885247989,101.99234985682828
2024-04-09,Habitat,0.001910588909388,0.0012000976366373,20.6826106,20.6578192,0.0012000976366373095,2024-04-08,20.697287800255662,0.01467720025566166,0.01467720025566166,0.0007096396359007823,1.0,1.0,True,22.31994696594405,94.3108854562631,102.18721530930716
2024-04-10,Habitat,-6.224364067116967e-05,0.0014368253879903,20.7123279,20.6826106,0.0014368253879903925,2024-04-09,20.681323239017672,-0.031004660982326016,0.031004660982326016,-0.0014969182185613245,1.0,-1.0,False,22.3185576911853,94.4463937308505,102.18085480499626
2024-04-11,Habitat,0.0013226681290952,-0.0011857044808564,20.6877692,20.7123279,-0.0011857044808564199,2024-04-10,20.739723435992698,0.051954235992695885,0.051954235992695885,0.0025113503292900174,-1.0,1.0,False,22.348077736130804,94.3344082186031,102.31600616505052
2024-04-12,Habitat,-0.0045205748948573,-0.0038506520074673,20.6081078,20.6877692,-0.00385065200746737,2024-04-11,20.59424858992388,-0.013859210076120121,0.013859210076120121,-0.0006725124989942125,-1.0,-1.0,True,22.247051576968534,93.97115924022289,101.85347899623875
2024-04-15,Habitat,-0.0021290097045816,-0.0012002654605678,20.5833726,20.6081078,-0.0012002654605678398,2024-04-12,20.564232938500734,-0.019139661499266936,0.019139661499266936,-0.0009298603232429915,-1.0,-1.0,True,22.199687388262838,93.85836890349732,101.63663195101034
2024-04-16,Habitat,0.0018036570409341,-0.0013236460578865,20.5561275,20.5833726,-0.001323646057886596,2024-04-15,20.62049794491616,0.06437044491616106,0.06437044491616106,0.003131448027657985,-1.0,1.0,False,22.239728010727212,93.73413364349854,101.81994957784559
2024-04-17,Habitat,0.001681538162188,-0.0010087892284185,20.5353907,20.5561275,-0.0010087892284185163,2024-04-16,20.59069341285805,0.055302712858050995,0.055302712858050995,0.0026930441044908386,-1.0,1.0,False,22.27712496209393,93.63957565914383,101.9911637087328
2024-04-18,Habitat,0.0004137368478616,-0.0006267472670973,20.5225202,20.5353907,-0.0006267472670973273,2024-04-17,20.543886947817825,0.021366747817825882,0.021366747817825882,0.001041136644505575,-1.0,1.0,False,22.286341829555166,93.58088731100732,102.0333612113154
2024-04-19,Habitat,0.0001209153288656,-0.003965502248598,20.4411381,20.5225202,-0.003965502248598041,2024-04-18,20.52500168727913,0.08386358727912935,0.08386358727912935,0.004102686791159116,-1.0,1.0,False,22.289036589906697,93.20979209194972,102.0456986087415
2024-04-22,Habitat,-0.0003193767683671,0.0096274923165848,20.637935,20.4411381,0.009627492316584885,2024-04-19,20.434609675371874,-0.2033253246281248,0.2033253246281248,-0.0098520188491787,1.0,-1.0,False,22.281917989430596,94.10716864914542,102.0131075832941
2024-04-23,Habitat,0.001368381979674,0.0078776873752146,20.8005142,20.637935,0.00787768737521466,2024-04-22,20.66617557835168,-0.13433862164831822,0.13433862164831822,-0.0064584279194558674,1.0,1.0,True,22.31240816447991,94.84851550353,102.15270048140161
2024-04-24,Habitat,0.0001751309895727,0.0081144580550802,20.9692991,20.8005142,0.008114458055080265,2024-04-23,20.804157014635468,-0.16514208536453268,0.16514208536453268,-0.007875422281736287,1.0,1.0,True,22.316315758601505,95.61815980417002,102.17059058492445
2024-04-25,Habitat,0.0030123691414277,0.0066378327351914,21.1084898,20.9692991,0.006637832735191473,2024-04-24,21.032466369526208,-0.07602343047379279,0.07602343047379279,-0.0036015570604104887,1.0,1.0,True,22.383540739543072,96.25285715539691,102.47836611916392
2024-04-26,Habitat,0.0031683833682305,0.0027836761680601,21.167249,21.1084898,0.0027836761680601896,2024-04-25,21.175369588010785,0.00812058801078308,0.00812058801078308,0.0003836392726699195,1.0,1.0,True,22.454460377744354,96.52079393996809,102.80305686997933
2024-04-29,Habitat,0.0008201064280642,0.0023677191117277,21.2173671,21.167249,0.0023677191117277285,2024-04-26,21.184608396969338,-0.03275870303066242,0.03275870303066242,-0.0015439570271026898,1.0,1.0,True,22.472875425038858,96.74932806845888,102.88736631774307
2024-04-30,Habitat,-0.0029667551607071,0.0043963701792197,21.3106465,21.2173671,0.0043963701792197885,2024-04-29,21.15442036665946,-0.15622613334054236,0.15622613334054236,-0.0073308960073333465,1.0,-1.0,False,22.40620390589569,97.17467392923861,102.58212469274832
2024-05-01,Habitat,0.0003349881741548,-0.0037761313341667,21.2301747,21.3106465,-0.0037761313341667657,2024-04-30,21.317785314561092,0.08761061456109331,0.08761061456109331,0.004126702478858703,-1.0,1.0,False,22.413709719231868,96.80772959812697,102.61648849140006
2024-05-02,Habitat,0.0013915586868082,0.0008440816080521,21.248094700000003,21.2301747,0.0008440816080521607,2024-05-01,21.259717734026243,0.011623034026239765,0.011623034026239765,0.0005470153531572768,1.0,1.0,True,22.444899711695264,96.88944322219803,102.75928535737005
2024-05-03,Habitat,0.0031426976248521,0.0050222855981527,21.3548087,21.248094700000003,0.005022285598152765,2024-05-02,21.314871036746325,-0.039937663253674316,0.039937663253674316,-0.0018701953182879282,1.0,1.0,True,22.515437244709254,97.37604967750592,103.08222671939416
2024-05-06,Habitat,-0.0004732080395513,0.0058224028951381,21.479145000000003,21.3548087,0.005822402895138135,2024-05-03,21.344703432840078,-0.13444156715992506,0.13444156715992506,-0.00625916753948656,1.0,-1.0,False,22.504782758791045,97.94301227106536,103.03344738097569
2024-05-07,Habitat,0.0019292844631711,-0.0041736018821979,21.3894996,21.479145000000003,-0.004173601882197953,2024-05-06,21.5205843807307,0.13108478073069918,0.13108478073069918,0.006128464114733155,-1.0,1.0,False,22.548200886514625,97.53423713070269,103.23222821019478
2024-05-08,Habitat,-0.0001642259169406,0.0034084154077171,21.4624039,21.3894996,0.0034084154077171913,2024-05-07,21.38598688981529,-0.07641701018471281,0.07641701018471281,-0.0035605056423671537,1.0,-1.0,False,22.544497887548673,97.86667432731892,103.21527480285913
2024-05-09,Habitat,0.0021027987665975,-0.0003058278108354,21.4558401,21.4624039,-0.0003058278108354351,2024-05-08,21.50753501644914,0.05169491644914004,0.05169491644914004,0.002409363427775547,-1.0,1.0,False,22.59190442990017,97.83674397655567,103.43231575540858
2024-05-10,Habitat,0.0005744619192216,0.0078767878215126,21.6248432,21.4558401,0.007876787821512687,2024-05-09,21.468165663082356,-0.15667753691764474,0.15667753691764474,-0.00724525655370508,1.0,1.0,True,22.60488261867784,98.60738325000665,103.49173368202698
2024-05-13,Habitat,-0.0026790906615407,0.0010563359830511,21.6476863,21.6248432,0.0010563359830511043,2024-05-10,21.5669082845256,-0.08077801547440089,0.08077801547440089,-0.0037314849427765814,1.0,-1.0,False,22.544322088748917,98.71154577712814,103.21446994477279
2024-05-14,Habitat,0.0038195045801413,0.0045971471787262,21.7472039,21.6476863,0.00459714717872628,2024-05-13,21.73036973697231,-0.016834163027688476,0.016834163027688476,-0.0007740840204146188,1.0,1.0,True,22.630430230223073,99.16533728130518,103.60869808546371
2024-05-15,Habitat,0.0018249457848076,0.006791043146471,21.8948901,21.7472039,0.006791043146471054,2024-05-14,21.786891368088657,-0.10799873191134424,0.10799873191134424,-0.004932599863168266,1.0,1.0,True,22.671729538480104,99.83877336541688,103.7977783423042
2024-05-16,Habitat,5.224668068803284e-05,0.003271014363301,21.9665086,21.8948901,0.003271014363301017,2024-05-15,21.896034035331756,-0.07047456466824542,0.07047456466824542,-0.0032082733743242844,1.0,1.0,True,22.672914061093945,100.16534742710952,103.80320143168535
2024-05-17,Habitat,0.0036448600688054,0.0050454536047661,22.0773396,21.9665086,0.005045453604766159,2024-05-16,22.046573450047212,-0.030766149952786037,0.030766149952786037,-0.0013935623816189356,1.0,1.0,True,22.755553660198682,100.67072704035829,104.18154957559787
2024-05-20,Habitat,-5.975811265728826e-06,0.0022243123895235,22.1264465,22.0773396,0.002224312389523586,2024-05-17,22.0772076699853,-0.04923883001470131,0.04923883001470131,-0.002225338353119707,1.0,-1.0,False,22.755417677304763,100.89465018577653,104.18092700632025
2024-05-21,Habitat,2.0293377444566708e-05,0.0016927978019425,22.1639021,22.1264465,0.001692797801942536,2024-05-20,22.12689552033033,-0.037006579669672135,0.037006579669672135,-0.0016696779972544696,1.0,1.0,True,22.755879461584595,101.06544442783878,104.1830411891945
2024-05-22,Habitat,-0.0035346231992605,-0.0026623290309516,22.1048945,22.1639021,-0.002662329030951649,2024-05-21,22.085561057451205,-0.019333442548795432,0.019333442548795432,-0.0008746227017186367,-1.0,-1.0,True,22.675446002120108,100.7963749611125,103.81479339483768
2024-05-23,Habitat,-0.0011473741697816,0.0012209965535008,22.1318845,22.1048945,0.0012209965535008305,2024-05-22,22.07953191502495,-0.052352584975050576,0.052352584975050576,-0.002365482477330413,1.0,-1.0,False,22.649428781088996,100.9194469875454,103.69567898245522
2024-05-24,Habitat,0.0028783594339333,0.0014359915894193,22.163665700000003,22.1318845,0.0014359915894193165,2024-05-23,22.195588018541297,0.03192231854129446,0.03192231854129446,0.001440299586421503,1.0,1.0,True,22.714621978094243,101.06436646462838,103.9941524183125
2024-05-29,Habitat,-0.0032835059076487,-0.0025890264229107,22.2060943,22.2637357,-0.0025890264229107007,2024-05-28,22.190632592302723,-0.01546170769727695,0.01546170769727695,-0.0006962821776937581,-1.0,-1.0,True,22.640038382639165,101.25783714935275,103.65268700448604
2024-05-30,Habitat,0.0006022077425387,-0.0018346585153428,22.1653537,22.2060943,-0.001834658515342813,2024-05-29,22.219466981919005,0.05411328191900466,0.05411328191900466,0.0024413452928118474,-1.0,1.0,False,22.653672389044566,101.07206359618148,103.7151074551351
2024-05-31,Habitat,0.0022053589763008,-0.0050349523635166,22.0537522,22.1653537,-0.005034952363516698,2024-05-30,22.214236261745175,0.16048406174517282,0.16048406174517282,0.007276950438627528,-1.0,1.0,False,22.70363186879392,100.56317057069238,103.94383649833927
2024-06-03,Habitat,-0.0017398543857342,-0.0005365254806845,22.0419198,22.0537522,-0.0005365254806845021,2024-05-31,22.015381882512937,-0.02653791748706169,0.02653791748706169,-0.0012039748682445388,-1.0,-1.0,True,22.664130855314905,100.50921586726278,103.76298935853761
2024-06-04,Habitat,-0.0017352399453693,-0.0049999592140789,21.9317111,22.0419198,-0.0049999592140789195,2024-06-03,22.003671780290414,0.07196068029041314,0.07196068029041314,0.0032811247586793687,-1.0,-1.0,True,22.624803150127686,100.0066738872874,103.58293567455175
2024-06-05,Habitat,0.0023527113854498,0.0026700287876764,21.990269400000003,21.9317111,0.002670028787676415,2024-06-04,21.983310086407368,-0.006959313592634686,0.006959313592634686,-0.0003164724117765781,1.0,1.0,True,22.67803278209255,100.27369458552624,103.82663642665155
2024-06-06,Habitat,0.0014599577539236,0.001563391488055,22.0246488,21.990269400000003,0.001563391488055066,2024-06-05,22.022374264321403,-0.002274535678598255,0.002274535678598255,-0.00010327227912929331,1.0,1.0,True,22.7111417518965,100.43046162611708,103.97821892956645
2024-06-07,Habitat,-0.0026160608667658,-0.0074537170372497,21.8604833,22.0246488,-0.00745371703724973,2024-06-06,21.96703097817006,0.10654767817006316,0.10654767817006316,0.004873985479088798,-1.0,-1.0,True,22.65172802271979,99.68188138323563,103.70620558002881
2024-06-10,Habitat,0.0010992258649211,0.006688896031864,22.0067058,21.8604833,0.006688896031864067,2024-06-07,21.884512908663037,-0.12219289133696165,0.12219289133696165,-0.005552529871915753,1.0,1.0,True,22.676627388047525,100.3486431240687,103.8202021235552
2024-06-11,Habitat,-0.0019054931793218,-0.0021803899427781,21.9587226,22.0067058,-0.002180389942778138,2024-06-10,21.964772172198757,0.0060495721987550155,0.0060495721987550155,0.00027549745533717956,-1.0,-1.0,True,22.63341722922958,100.12984395182956,103.62237343653295
2024-06-12,Habitat,0.0035106824922341,0.0084140641222907,22.1434847,21.9587226,0.008414064122290732,2024-06-11,22.035812702983648,-0.10767199701635022,0.10767199701635022,-0.004862468508235753,1.0,1.0,True,22.712875970835665,100.97234287939523,103.98615868876033
2024-06-13,Habitat,-0.0008623387439915,-0.0046700508705389,22.0400735,22.1434847,-0.004670050870538955,2024-06-12,22.124389515216205,0.08431601521620635,0.08431601521620635,0.003825577769339397,-1.0,-1.0,True,22.693289777898542,100.50079690163093,103.89648739528418
2024-06-14,Habitat,-0.0009566772372274,0.0003009654210093,22.046706800000003,22.0400735,0.0003009654210093249,2024-06-13,22.01898826337573,-0.027718536624274037,0.027718536624274037,-0.001257264265167895,1.0,-1.0,False,22.67157962413022,100.53104416628223,103.79709199076524
2024-06-17,Habitat,-0.0015575716888997,0.0044785146777566,22.1454433,22.046706800000003,0.004478514677756618,2024-06-14,22.01236747365485,-0.13307582634514858,0.13307582634514858,-0.006009174191836954,1.0,-1.0,False,22.636267013565043,100.98127392315112,103.6354205788903
2024-06-18,Habitat,0.0033481721895375,0.0044895737083756,22.2448669,22.1454433,0.00448957370837566,2024-06-17,22.21959005738204,-0.025276842617962814,0.025276842617962814,-0.0011363000161607086,1.0,1.0,True,22.712057133254802,101.43463679559477,103.98240981192355
2024-06-21,Habitat,-0.000369388663882,-0.0019127974171525,22.0841702,22.1264937,-0.0019127974171525564,2024-06-20,22.118320424055764,0.03415022405576451,0.03415022405576451,0.0015463666393842823,-1.0,-1.0,True,22.703667556816338,100.7018739756585,103.9439998884959
2024-06-24,Habitat,7.550149917632089e-05,0.0001269099076224,22.0869729,22.0841702,0.00012690990762243004,2024-06-21,22.085837587958164,-0.00113531204183559,0.00113531204183559,-5.140188503765448e-05,1.0,1.0,True,22.70538171775368,100.71465404118216,103.95184781631788
2024-06-25,Habitat,0.001166092830092,5.8613736063417576e-05,22.0882675,22.0869729,5.8613736063417576e-05,2024-06-24,22.112728360737126,0.0244608607371255,0.0244608607371255,0.0011074141843458523,1.0,1.0,True,22.731858300579255,100.72055730333184,104.0730653207313
2024-06-26,Habitat,0.0011578659717685,-0.0009491871646338,22.0673016,22.0882675,-0.0009491871646338801,2024-06-25,22.113842753313573,0.04654115331357289,0.04654115331357289,0.0021090550243611523,-1.0,1.0,False,22.75817874578056,100.62495464312475,104.19356798164384
2024-06-27,Habitat,6.602825849145013e-06,-0.0005132843247132,22.0559748,22.0673016,-0.0005132843247132035,2024-06-26,22.067447306549425,0.01147250654942411,0.01147250654942411,0.0005201541375275833,-1.0,1.0,False,22.758329014071467,100.57330543123146,104.19425595362783
2024-06-28,Habitat,-0.0008327751434392,0.0037998003153321,22.1397831,22.0559748,0.0037998003153321136,2024-06-27,22.03760713242224,-0.10217596757775738,0.10217596757775738,-0.004615039231245106,1.0,-1.0,False,22.73937644336234,100.95546390892305,104.1074855671805
2024-07-01,Habitat,0.0012318631637974,-0.0018563280324094,22.098684400000003,22.1397831,-0.0018563280324094267,2024-06-28,22.167056283255352,0.06837188325534882,0.06837188325534882,0.0030939345536492124,-1.0,1.0,False,22.76738824357064,100.76805745124402,104.23573174372629
2024-07-02,Habitat,0.0022650116445297,-0.002765028853935,22.0375809,22.098684400000003,-0.0027650288539350365,2024-07-01,22.148738177494792,0.11115727749479376,0.11115727749479376,0.005043987268801984,-1.0,1.0,False,22.818956643057856,100.48943086483632,104.4718268899019
2024-07-03,Habitat,0.0022536603770702,0.0036313423130758,22.1176069,22.0375809,0.003631342313075825,2024-07-02,22.087246122880806,-0.03036077711919205,0.03036077711919205,-0.0013726972025708646,1.0,1.0,True,22.8703828214904,100.85434238715271,104.70727090668382
2024-07-09,Habitat,0.0001348494569919,-0.0002768618971608,22.1568992,22.1630353,-0.0002768618971608072,2024-07-08,22.1660239732755,0.009124773275498654,0.009124773275498654,0.0004118253729068124,-1.0,1.0,False,22.873466880195075,101.03351181969104,104.7213906253087
2024-07-10,Habitat,3.1930356046284253e-06,0.0063983772602982,22.2986674,22.1568992,0.006398377260298238,2024-07-09,22.156969947768033,-0.14169745223196628,0.14169745223196628,-0.006354525572768814,1.0,1.0,True,22.873539915989223,101.67996234424623,104.72172500443753
2024-07-11,Habitat,0.0009367920489724,-0.0058236170651165,22.1688085,22.2986674,-0.005823617065116582,2024-07-10,22.319556614323,0.15074811432300095,0.15074811432300095,0.006800009767011201,-1.0,1.0,False,22.89496766631438,101.08781718035786,104.81982748377636
2024-07-12,Habitat,0.0015884075009974,0.0006539548573392,22.1833059,22.1688085,0.0006539548573392118,2024-07-11,22.204021601709574,0.020715701709573153,0.020715701709573153,0.0009338419531767423,1.0,1.0,True,22.931334204690643,101.15392404942078,104.98632408400483
2024-07-16,Habitat,0.0003885585081225,-6.895374220072803e-05,22.1698567,22.1713855,-6.895374220072803e-05,2024-07-15,22.180000380472887,0.010143680472886274,0.010143680472886274,0.0004575437996803233,-1.0,1.0,False,22.940244369698473,101.09259688017657,105.02711741346418
2024-07-17,Habitat,-0.0048635420227309,-0.0084079118111756,21.9834545,22.1698567,-0.008407911811175617,2024-07-16,22.06203267030163,0.07857817030162906,0.07857817030162906,0.0035744232236852975,-1.0,-1.0,True,22.82867352719473,100.24261924084531,104.5163136143975
2024-07-18,Habitat,-0.0042277775597876,-0.0036774884493245,21.9026106,21.9834545,-0.003677488449324584,2024-07-17,21.890513344378288,-0.012097255621711156,0.012097255621711156,-0.0005523202618463735,-1.0,-1.0,True,22.73215897353674,99.87397816645708,104.07444188906685
2024-07-19,Habitat,-0.0004006637135116,-0.0037658798536097,21.820128,21.9026106,-0.003765879853609766,2024-07-18,21.893835018701406,0.0737070187014055,0.0737070187014055,0.0033779370451633237,-1.0,-1.0,True,22.72305102230627,99.49786476418015,104.03274303669792
2024-07-23,Habitat,0.0012702652690718,-0.0019520336481498,21.8713431,21.914120200000003,-0.0019520336481498868,2024-07-22,21.941956945792324,0.0706138457923231,0.0706138457923231,0.0032286012555087715,-1.0,1.0,False,22.751915324827245,99.73140111619807,104.16489221702368
2024-07-24,Habitat,-0.0048973732909318,-0.0042397762028616,21.7786135,21.8713431,-0.004239776202861645,2024-07-23,21.764230968465256,-0.014382531534742782,0.014382531534742782,-0.0006603970236554674,-1.0,-1.0,True,22.640490702397898,99.30856229506757,103.65475785602727
2024-07-25,Habitat,-0.0003534202958177,-0.007152939281465,21.622832400000004,21.7786135,-0.007152939281465098,2024-07-24,21.77091649597433,0.14808409597432615,0.14808409597432615,0.006848505932753108,-1.0,-1.0,True,22.632489093476394,98.59821417884136,103.61812416084287
2024-07-26,Habitat,0.0020293140379327,0.0032247764173576,21.6925612,21.622832400000004,0.003224776417357633,2024-07-25,21.666711917329188,-0.0258492826708121,0.0258492826708121,-0.0011916196724069679,1.0,1.0,True,22.678417521307143,98.91617137471886,103.8283978747867
2024-07-30,Habitat,-0.0018866018836366,-0.0029678733654476,21.5669468,21.6311453,-0.002967873365447682,2024-07-29,21.5903359405318,0.02338914053180119,0.02338914053180119,0.001084490111126958,-1.0,-1.0,True,22.63563237609355,98.3433807575587,103.63251502378117
2024-07-31,Habitat,0.0055597165294471,0.0090714648584377,21.7625906,21.5669468,0.009071464858437794,2024-07-30,21.68685291061367,-0.07573768938632952,0.07573768938632952,-0.0034801780164136122,1.0,1.0,True,22.76148007556941,99.23549928016088,104.20868243054709
2024-08-01,Habitat,-0.0053060397788161,-0.0110767281538622,21.5215323,21.7625906,-0.011076728153862292,2024-07-31,21.647117428586313,0.12558512858631232,0.12558512858631232,0.005835324680218626,-1.0,-1.0,True,22.640706756863707,98.13629463142173,103.65574701627258
2024-08-02,Habitat,-0.0055918503220052,-0.0179222043590269,21.135819,21.5215323,-0.017922204359026916,2024-08-01,21.4011871126782,0.2653681126781997,0.2653681126781997,0.012555374015939468,-1.0,-1.0,True,22.514103313494914,96.37747590399972,103.07611959394194
