fecha,afp,retorno_real,retorno_predicho,segmento
2024-06-24,Habitat,0.00012690990762243004,0.001173286624453605,prueba_intocable
2024-06-25,Habitat,5.8613736063417576e-05,6.2658535657993e-05,prueba_intocable
2024-06-26,Habitat,-0.0009491871646338801,0.0014696383430686934,prueba_intocable
2024-06-27,Habitat,-0.0005132843247132035,-0.0014201364964584386,prueba_intocable
2024-06-28,Habitat,0.0037998003153321136,-0.0006444677582720035,prueba_intocable
2024-07-01,Habitat,-0.0018563280324094267,0.0013006535691077283,prueba_intocable
2024-07-02,Habitat,-0.0027650288539350365,0.0019607210274580245,prueba_intocable
2024-07-03,Habitat,0.003631342313075825,0.002533798534821537,prueba_intocable
2024-07-09,Habitat,-0.0002768618971608072,0.00041887463226283206,prueba_intocable
2024-07-10,Habitat,0.006398377260298238,-0.0005981400258973537,prueba_intocable
2024-07-11,Habitat,-0.005823617065116582,0.0016474780155732091,prueba_intocable
2024-07-12,Habitat,0.0006539548573392118,0.002140740187295826,prueba_intocable
2024-07-16,Habitat,-6.895374220072803e-05,-0.00031842223022482044,prueba_intocable
2024-07-17,Habitat,-0.008407911811175617,-0.004263108455414211,prueba_intocable
2024-07-18,Habitat,-0.003677488449324584,-0.00437857629546923,prueba_intocable
2024-07-19,Habitat,-0.003765879853609766,6.37789487675868e-05,prueba_intocable
2024-07-23,Habitat,-0.0019520336481498868,0.0005307499568269325,prueba_intocable
2024-07-24,Habitat,-0.004239776202861645,-0.004470368557962834,prueba_intocable
2024-07-25,Habitat,-0.007152939281465098,-0.0006500808825404595,prueba_intocable
2024-07-26,Habitat,0.003224776417357633,0.0022691252577263124,prueba_intocable
2024-07-30,Habitat,-0.002967873365447682,-0.002029403202758561,prueba_intocable
2024-07-31,Habitat,0.009071464858437794,0.005077809446061342,prueba_intocable
2024-08-01,Habitat,-0.011076728153862292,-0.005179970768131046,prueba_intocable
2024-08-02,Habitat,-0.017922204359026916,-0.00487081951655829,prueba_intocable
2024-08-06,Habitat,-0.0008076247579527074,0.006982996159678828,prueba_intocable
2024-08-07,Habitat,0.0005735606923311654,-0.002087378567571587,prueba_intocable
2024-08-08,Habitat,0.006239827819671362,0.0036943689455166493,prueba_intocable
2024-08-09,Habitat,0.005476588433692031,0.004059417165181593,prueba_intocable
2024-08-13,Habitat,0.0033076696219915824,0.003405124555809151,prueba_intocable
2024-08-14,Habitat,-0.0016489500070208107,0.0015079586582123646,prueba_intocable
2024-08-15,Habitat,0.008253890925721263,0.003727219217227361,prueba_intocable
2024-08-16,Habitat,0.00021594590609086417,0.0007825772086448449,prueba_intocable
2024-08-20,Habitat,0.0005960282219918955,-0.001979546684970108,prueba_intocable
2024-08-21,Habitat,-0.0016675544160495992,0.0018257444849097597,prueba_intocable
2024-08-22,Habitat,-0.005273859000729075,-0.002294427148828738,prueba_intocable
2024-08-23,Habitat,0.003853614524481408,0.003910384726370625,prueba_intocable
2024-08-27,Habitat,-0.0007769878062515723,0.002975720724951514,prueba_intocable
2024-08-28,Habitat,-0.0033370833429973157,-0.005200603480401355,prueba_intocable
2024-08-29,Habitat,0.002751842477431099,0.0017858215993763534,prueba_intocable
2024-08-30,Habitat,0.002346434895296401,0.0032942081970474706,prueba_intocable
2024-09-04,Habitat,0.00028703300939336707,0.0003595654627477998,prueba_intocable
2024-09-05,Habitat,0.00227524608727947,0.0014869592899432607,prueba_intocable
2024-09-06,Habitat,-0.008859889464118198,-0.004476060930219792,prueba_intocable
2024-09-10,Habitat,-0.001012194590158999,0.0003593878246582563,prueba_intocable
2024-09-11,Habitat,0.0030865876107513124,0.0040170338892160165,prueba_intocable
2024-09-12,Habitat,0.006275803501622601,0.0025322851826807212,prueba_intocable
2024-09-13,Habitat,0.01178921287583945,0.0011036057417038293,prueba_intocable
2024-09-17,Habitat,-0.005307665840261433,0.0012346937691646801,prueba_intocable
2024-09-18,Habitat,0.0025859321184533712,-0.0007723526499383813,prueba_intocable
2024-09-19,Habitat,0.007543047093280908,0.005906686802918909,prueba_intocable
2024-09-20,Habitat,-0.00021972544033799224,-0.00022744502012665978,prueba_intocable
2024-09-24,Habitat,0.006300075923107551,0.009642302336060476,prueba_intocable
2024-09-25,Habitat,-0.0026230245628067195,-0.0012422851082016866,prueba_intocable
2024-09-26,Habitat,0.008382104266402735,0.006322990982353535,prueba_intocable
2024-09-27,Habitat,-0.0009122387283854172,-0.0022901147048665633,prueba_intocable
2024-10-01,Habitat,0.015431557830014153,-4.679939891186934e-05,prueba_intocable
2024-10-02,Habitat,0.0014242454581190334,0.003309255678017231,prueba_intocable
2024-10-03,Habitat,0.002819206920731121,-0.004808204957460829,prueba_intocable
2024-10-04,Habitat,0.005833679863959329,0.0036337974065452842,prueba_intocable
2024-10-08,Habitat,-0.005597291258800374,-0.005457902091081427,prueba_intocable
2024-10-09,Habitat,0.0014830327575385827,-0.00020899750586153364,prueba_intocable
2024-10-10,Habitat,0.003995258716940064,0.0015393754504919141,prueba_intocable
2024-10-11,Habitat,0.00016206364174409238,0.001601677652379637,prueba_intocable
2024-10-15,Habitat,-0.008295881187753595,-0.0030817598449737068,prueba_intocable
2024-10-16,Habitat,0.002954695116321071,0.003867618206481877,prueba_intocable
2024-10-17,Habitat,0.0003190044635894562,-0.001798100157204063,prueba_intocable
2024-10-18,Habitat,0.004998917357339483,0.004363326706483148,prueba_intocable
2024-10-22,Habitat,-0.0006191245083257968,0.0029993463822094242,prueba_intocable
2024-10-23,Habitat,-0.0024498450941026206,-0.0019404581628442727,prueba_intocable
2024-10-24,Habitat,0.0025808437757546265,-8.362425174766522e-05,prueba_intocable
2024-10-25,Habitat,0.0036254912981692478,-0.000937943193058734,prueba_intocable
2024-10-29,Habitat,0.006279453277445057,0.0009280132013365591,prueba_intocable
2024-10-30,Habitat,-0.006570218247669013,-0.0013837141335198936,prueba_intocable
2024-10-31,Habitat,-0.00813485556418203,-0.0034509637836496153,prueba_intocable
2024-11-01,Habitat,-0.0012001767568062816,0.0024210811131623066,prueba_intocable
2024-11-05,Habitat,0.0019588474032710135,0.00451454770706441,prueba_intocable
2024-11-06,Habitat,0.0056120431740220855,0.0008218464528128959,prueba_intocable
2024-11-07,Habitat,0.003029055942334047,0.007359368052486242,prueba_intocable
2024-11-08,Habitat,-0.00042203563033627045,-0.004762769001530461,prueba_intocable
2024-11-12,Habitat,0.0021548581893107155,-0.0022716506829769723,prueba_intocable
2024-11-13,Habitat,-0.0005563780942882124,0.0009532119645031432,prueba_intocable
2024-11-14,Habitat,-0.0029282479905922143,0.0009606713347338626,prueba_intocable
2024-11-15,Habitat,-0.0034083803769052734,-0.002665107656875108,prueba_intocable
2024-11-19,Habitat,0.00031852752434358145,0.0007685573383145307,prueba_intocable
2024-11-20,Habitat,-0.0018479683390330015,-0.000912727471453417,prueba_intocable
2024-11-21,Habitat,0.005234116773896291,0.000818695010964105,prueba_intocable
2024-11-22,Habitat,-0.0004551139647730462,0.0006159139689909392,prueba_intocable
2024-11-26,Habitat,-0.0022475311598005865,0.0007326374253660752,prueba_intocable
2024-11-27,Habitat,-0.0033456183553399743,0.0019341339435446163,prueba_intocable
2024-12-03,Habitat,-0.005749071434545061,0.002056681937589347,prueba_intocable
2024-12-04,Habitat,0.006667345636697464,-0.0011218896327607948,prueba_intocable
2024-12-05,Habitat,-0.0031470326969955664,0.00016160492937054513,prueba_intocable
2024-12-06,Habitat,-0.0015212203384212808,0.0005995171992576192,prueba_intocable
2024-12-10,Habitat,-0.00503971852180829,-0.001771826337624446,prueba_intocable
2024-12-11,Habitat,0.009108886422722229,0.0012913402375153175,prueba_intocable
2024-12-12,Habitat,-0.0004475750807783063,-0.0022261632512496523,prueba_intocable
2024-12-13,Habitat,-0.0035938637883380364,-0.002634857257807218,prueba_intocable
2024-12-17,Habitat,-0.004712634334379295,-0.0014044089378210584,prueba_intocable
2024-12-18,Habitat,-0.012734045339770739,-0.01689448777754839,prueba_intocable
2024-12-19,Habitat,-0.006998050603879369,0.0031447029713190413,prueba_intocable
2024-12-20,Habitat,0.0044058083563591754,0.006393895137160319,prueba_intocable
2024-12-24,Habitat,0.004891320339918348,0.0038946800347272287,prueba_intocable
2024-12-27,Habitat,0.0006449098816685428,-0.0018830816209380592,prueba_intocable
2024-12-31,Habitat,-0.004360379703646666,0.0006020196740644851,prueba_intocable
2025-01-02,Habitat,-0.0018940980975069577,-0.0007484467150366218,prueba_intocable
2025-01-03,Habitat,0.004502338317706078,0.0028517062594255074,prueba_intocable
2025-01-07,Habitat,-0.0012876920730852115,-0.0012859627182742219,prueba_intocable
2025-01-08,Habitat,0.0015421486444402444,0.0009660632524653688,prueba_intocable
2025-01-14,Habitat,0.0012925989715657504,0.0026345435056249495,prueba_intocable
2025-01-15,Habitat,0.004453900786446807,0.003414775256514366,prueba_intocable
2025-01-16,Habitat,-0.00035571358763852867,-0.0004863421455095916,prueba_intocable
2025-01-17,Habitat,0.0008197861385557115,0.0017687039695121888,prueba_intocable
2025-01-22,Habitat,0.0004114922919757902,-0.0015671894856841995,prueba_intocable
2025-01-23,Habitat,-0.00018357132070689897,0.00045316454522939856,prueba_intocable
2025-01-24,Habitat,-0.0006400405651478813,0.0021999390086492212,prueba_intocable
2025-01-28,Habitat,-0.00047475000411134616,0.0012971876696056454,prueba_intocable
2025-01-29,Habitat,-0.0017221968307797875,0.00091345976526548,prueba_intocable
2025-01-30,Habitat,0.00604755629541831,0.0020113051838780743,prueba_intocable
2025-01-31,Habitat,-0.0009558960602316091,-0.00246257224305396,prueba_intocable
2025-02-04,Habitat,0.004431832402186142,0.004586982863014408,prueba_intocable
2025-02-05,Habitat,0.006663846762053893,0.0016935934346662207,prueba_intocable
2025-02-06,Habitat,0.001075655506747486,0.0016149725731251395,prueba_intocable
2025-02-07,Habitat,-0.0039414580793930565,0.0018922877314319752,prueba_intocable
2025-02-11,Habitat,-0.0016733045405977753,-0.0016568781037722274,prueba_intocable
2025-02-12,Habitat,-0.0004576806402862843,0.0021859277622539746,prueba_intocable
2025-02-13,Habitat,0.003683065247902517,0.0029716899810042514,prueba_intocable
2025-02-14,Habitat,-0.0001228483632720323,0.0012048837590122924,prueba_intocable
2025-02-19,Habitat,-0.0007094302939090191,-0.0014179097039998811,prueba_intocable
2025-02-20,Habitat,-0.005426951563328952,0.002029533202527397,prueba_intocable
2025-02-21,Habitat,-0.007572015769094831,-0.005034195983600539,prueba_intocable
2025-02-25,Habitat,-0.00675385870876366,0.0013081121037358747,prueba_intocable
2025-02-26,Habitat,0.0019889037429954293,0.0017019008017427019,prueba_intocable
2025-02-27,Habitat,-0.008477603218510654,-0.002105328788645483,prueba_intocable
2025-02-28,Habitat,0.005812198284479875,0.00034244645973749785,prueba_intocable
2025-03-04,Habitat,-0.0031608731110651656,0.0008936480208689699,prueba_intocable
2025-03-05,Habitat,0.004801048877721481,0.007533266434304687,prueba_intocable
2025-03-06,Habitat,-0.00477967552553793,-0.0025665793045001155,prueba_intocable
2025-03-07,Habitat,0.0021223166743669086,-7.900325459828903e-05,prueba_intocable
2025-03-11,Habitat,-0.0013681971991097441,0.003946280067185142,prueba_intocable
2025-03-12,Habitat,0.0033815510085939415,0.001181417015769867,prueba_intocable
2025-03-13,Habitat,0.0014767470247172287,0.002530442656540458,prueba_intocable
2025-03-14,Habitat,0.00850431437731447,0.003846252398309269,prueba_intocable
2025-03-18,Habitat,-0.00022419601916745524,0.0011769799538756398,prueba_intocable
2025-03-19,Habitat,0.003075936441818916,0.0020445742396047063,prueba_intocable
2025-03-20,Habitat,0.0007140540821046759,-0.0015096347470020793,prueba_intocable
2025-03-21,Habitat,0.0028409122326433778,-0.0014316134398863136,prueba_intocable
2025-03-25,Habitat,0.002076729979997305,0.003153282222183171,prueba_intocable
2025-03-26,Habitat,-0.00675359565985012,-0.002615264746949835,prueba_intocable
2025-03-27,Habitat,-0.0019122202091576002,-0.00019910561028253126,prueba_intocable
2025-03-28,Habitat,-0.006102952046599608,-0.005702509244436279,prueba_intocable
2025-04-01,Habitat,0.0009590829258272482,0.0030194548948898722,prueba_intocable
2025-04-02,Habitat,0.00026208890092949133,-0.0004130935613184925,prueba_intocable
2025-04-03,Habitat,-0.02386953294071159,-0.011437152823117044,prueba_intocable
2025-04-04,Habitat,-0.028715154076635274,-0.017173738021177307,prueba_intocable
2025-04-08,Habitat,-0.001368454778422734,-0.003861852293585291,prueba_intocable
2025-04-09,Habitat,0.029499775533669004,0.014989552439151824,prueba_intocable
2025-04-10,Habitat,-0.006415666895737471,-0.005673733909596915,prueba_intocable
2025-04-11,Habitat,0.009492161856496706,0.0059300444431525,prueba_intocable
2025-04-15,Habitat,0.003989494227676582,0.0011433679599811854,prueba_intocable
2025-04-16,Habitat,-0.009205061923905467,-0.0022588655740198413,prueba_intocable
2025-04-17,Habitat,-0.0029719426677411453,0.0021429931129881095,prueba_intocable
2025-04-22,Habitat,0.007914844214282457,0.005399572870692008,prueba_intocable
2025-04-23,Habitat,0.007152730881342606,0.0023019994806299958,prueba_intocable
2025-04-24,Habitat,0.009973673547279294,0.0027438143773621756,prueba_intocable
2025-04-25,Habitat,0.0025418699290225,0.0007053501109498378,prueba_intocable
2025-04-29,Habitat,-0.0006448890373053073,0.0004015810829635966,prueba_intocable
2025-04-30,Habitat,0.0003226154234212686,-0.002477697039404287,prueba_intocable
2025-05-01,Habitat,-0.0033126124205984375,0.0005096331101906543,prueba_intocable
2025-05-02,Habitat,0.009390597960235558,0.0025791852355463636,prueba_intocable
2025-05-06,Habitat,-0.0010817681203172391,0.0025693005661992763,prueba_intocable
2025-05-07,Habitat,-0.0029530698884644435,-0.0016865250965800507,prueba_intocable
2025-05-08,Habitat,-0.0006085930942058004,0.002519297111869312,prueba_intocable
2025-05-09,Habitat,0.005356299809621268,0.0007411045372333869,prueba_intocable
2025-05-13,Habitat,0.009083432665406788,0.0010880656888671413,prueba_intocable
2025-05-14,Habitat,0.0011074590127180262,0.00036903997012533303,prueba_intocable
2025-05-15,Habitat,0.0028330590358642826,-0.0010179687975545883,prueba_intocable
2025-05-16,Habitat,0.0014449812355827873,0.0007866971294642655,prueba_intocable
2025-05-20,Habitat,0.0023429525610108026,0.0010040352887556929,prueba_intocable
2025-05-21,Habitat,-0.00355786598222696,-0.0014318425053049112,prueba_intocable
2025-05-22,Habitat,-0.007223616889100004,0.0007534675025373575,prueba_intocable
2025-05-23,Habitat,0.0026580247995395823,-0.0008713245519381455,prueba_intocable
2025-05-28,Habitat,-0.0007834761970939574,-0.0013635092077777153,prueba_intocable
2025-05-29,Habitat,0.0003939952819578263,0.0009484140868611219,prueba_intocable
2025-05-30,Habitat,-0.004627572852296646,0.0005930830822346257,prueba_intocable
2025-06-03,Habitat,0.0052571193684993744,0.0016062818441896138,prueba_intocable
2025-06-04,Habitat,0.0017560244124918967,0.001543532842085095,prueba_intocable
2025-06-05,Habitat,0.007802586106337994,0.0011588194862516552,prueba_intocable
2025-06-06,Habitat,0.00604097745151666,0.0016838582365511698,prueba_intocable
2025-06-10,Habitat,0.0022132407301491686,0.0009654438216965848,prueba_intocable
2025-06-11,Habitat,-0.000771115346424156,-0.0007571648366537346,prueba_intocable
2025-06-12,Habitat,0.0008432012364700814,-0.00042305048910037225,prueba_intocable
2025-06-13,Habitat,-0.003082049938679887,-0.0036564120868924203,prueba_intocable
2025-06-17,Habitat,-0.0016758112163279826,-0.001977913761818077,prueba_intocable
2025-06-18,Habitat,-0.00554319521830815,0.001366878270158306,prueba_intocable
2025-06-24,Habitat,0.004048081608449827,0.0042421604201983735,prueba_intocable
2025-06-25,Habitat,0.0010043671278396893,-0.00031658915931584924,prueba_intocable
2025-06-26,Habitat,0.005767631228411396,0.005188471583632332,prueba_intocable
2025-06-27,Habitat,0.0003502914620743258,-0.0005354855591487933,prueba_intocable
2025-07-01,Habitat,0.0032060966924689627,0.00198717564618005,prueba_intocable
2025-07-02,Habitat,0.0010233192956816684,0.0021403459122166786,prueba_intocable
2025-07-03,Habitat,0.0027082279877330695,-0.001382260462848317,prueba_intocable
2025-07-08,Habitat,-0.003873930011443316,0.0033037853423748265,prueba_intocable
2025-07-09,Habitat,0.0035650511485201264,-0.0005206845030816909,prueba_intocable
2025-07-10,Habitat,-0.00039219075249674606,0.0016352990410341203,prueba_intocable
2025-07-11,Habitat,0.0010524689131643505,-0.0008862082141200241,prueba_intocable
2025-07-15,Habitat,-0.004134773049788376,0.0006930931760258932,prueba_intocable
2025-07-16,Habitat,-0.0017258690922379305,-0.00013609365833466657,prueba_intocable
2025-07-17,Habitat,0.006630180898159033,0.00034433055855702583,prueba_intocable
2025-07-18,Habitat,-0.000845292479508708,-5.20088559297949e-05,prueba_intocable
2025-07-22,Habitat,0.00034695370099191436,0.004259861311734103,prueba_intocable
2025-07-23,Habitat,0.0035735189624022112,0.002056972198616642,prueba_intocable
2025-07-24,Habitat,-0.000988696591885052,-0.0008702492188362128,prueba_intocable
2025-07-25,Habitat,-0.0005460939148987931,0.00019631577169372446,prueba_intocable
2025-07-29,Habitat,0.0009209595878201249,0.00031431424652638226,prueba_intocable
2025-07-30,Habitat,0.0016409334825264743,-0.002576400298451482,prueba_intocable
2025-07-31,Habitat,0.0010014179801258738,-0.0010419868531281724,prueba_intocable
2025-08-01,Habitat,-0.0062832238883870906,-0.004954595888139198,prueba_intocable
2025-08-05,Habitat,-0.0019154175290817532,0.0023013050721042857,prueba_intocable
2025-08-06,Habitat,0.004685357729454553,0.0018531712507047033,prueba_intocable
2025-08-07,Habitat,0.000934769842631411,0.0012952030404234018,prueba_intocable
2025-08-08,Habitat,-0.0011274339867678451,0.0037888114138414797,prueba_intocable
2025-08-12,Habitat,0.005988280226855824,0.0045609325387623995,prueba_intocable
2025-08-13,Habitat,0.006349453295417584,0.0027022037836909,prueba_intocable
2025-08-14,Habitat,0.0032571947308621674,-0.001440065387451514,prueba_intocable
2025-08-15,Habitat,-0.0008548723004906389,0.0014759923902916985,prueba_intocable
2025-08-19,Habitat,-0.008490374242538512,-0.0001682277520955601,prueba_intocable
2025-08-20,Habitat,-0.0039424040785631664,0.00022462908370760775,prueba_intocable
2025-08-21,Habitat,0.002147518942256843,-0.000173785512483523,prueba_intocable
2025-08-22,Habitat,0.007123954025871404,0.005856225601364429,prueba_intocable
2025-08-26,Habitat,0.008442517257494675,0.0031088135537897283,prueba_intocable
2025-08-27,Habitat,-0.0009790074255963122,-0.0015757921183680345,prueba_intocable
2025-08-28,Habitat,0.00560365540514951,0.002120668774422979,prueba_intocable
2025-08-29,Habitat,-0.0024115478371382615,0.0005329434759743668,prueba_intocable
2025-09-03,Habitat,0.002405387281634752,0.0028576510203877016,prueba_intocable
2025-09-04,Habitat,-0.0007864031410126371,-0.0004166116946340836,prueba_intocable
2025-09-05,Habitat,0.0046249898724355365,0.000980130707607919,prueba_intocable
2025-09-09,Habitat,-0.003116923990842402,0.0012539433478043424,prueba_intocable
2025-09-10,Habitat,0.0010507881359593796,-0.0017382446631214361,prueba_intocable
2025-09-11,Habitat,0.006674100501233626,0.0032828769727006133,prueba_intocable
2025-09-12,Habitat,0.0014693720185201542,0.0013067405420074678,prueba_intocable
2025-09-16,Habitat,-0.002841218728050987,-0.0005369906170019287,prueba_intocable
2025-09-17,Habitat,0.0010817566484409014,0.00047626382117092357,prueba_intocable
2025-09-18,Habitat,0.001458882951801188,-0.0009457656713075309,prueba_intocable
2025-09-19,Habitat,0.005581986433078168,0.0016539521250002716,prueba_intocable
2025-09-23,Habitat,0.000795938772833571,-0.0003184347215346582,prueba_intocable
2025-09-24,Habitat,0.0012621871579030497,0.004527068082669212,prueba_intocable
2025-09-25,Habitat,-0.0026760594858221687,0.00044573687116557394,prueba_intocable
2025-09-26,Habitat,-7.739929083272479e-05,0.0029001763123129454,prueba_intocable
2025-09-30,Habitat,-0.000864113065960681,0.0015124735940074095,prueba_intocable
2025-10-01,Habitat,0.0046594468380010134,0.0006181160502728188,prueba_intocable
2025-10-02,Habitat,0.0016126683278632203,0.0004830816582648283,prueba_intocable
2025-10-03,Habitat,-0.0028991288168082052,0.001241788822794326,prueba_intocable
2025-10-07,Habitat,-0.0059229189693776885,-0.00012459522542728412,prueba_intocable
2025-10-08,Habitat,0.010063325265211143,0.003015567670300211,prueba_intocable
2025-10-09,Habitat,-0.007921770110723703,0.0003610837192790667,prueba_intocable
2025-10-10,Habitat,-0.013403269006212581,-0.011012545172622618,prueba_intocable
2025-10-14,Habitat,0.000413899825250752,-0.003502078347164913,prueba_intocable
2025-10-15,Habitat,0.003681536244191763,0.001921877160545444,prueba_intocable
2025-10-16,Habitat,0.00206221536760709,-0.005927304233956508,prueba_intocable
2025-10-17,Habitat,-0.0075530209124980985,0.0018646757579085411,prueba_intocable
2025-10-21,Habitat,-0.011007291306934341,-0.0020107443568285863,prueba_intocable
2025-10-22,Habitat,-0.002816647352418822,-0.000819278564450741,prueba_intocable
2025-10-23,Habitat,0.003342374779052193,0.0036531060861995945,prueba_intocable
2025-10-24,Habitat,0.00128465098723618,0.0016774332011986015,prueba_intocable
2025-10-28,Habitat,0.005157445175899111,0.0008674422938134121,prueba_intocable
2025-10-29,Habitat,0.005007943781077051,0.0005497656964181831,prueba_intocable
2025-10-30,Habitat,-0.005335225173518698,-0.0006585388587693397,prueba_intocable
2025-10-31,Habitat,-0.0012048382563286664,-0.001553166554366537,prueba_intocable
