fecha_mercado,SPY,QQQ,IWM,DIA,VT,ACWI,EFA,IEFA,EEM,VWO,ILF,EPU,EWZ,EWW,ECH,ARGT,GXG,INDA,MCHI,EWY,EWT,EWJ,EWG,EWU,XLB,XLI,XLF,XLK,XLE,XLY,XLP,XLV,XLU,XLC,VNQ,COPX,PICK,REMX,LIT,URA,SLX,ICLN,GLD,SLV,GDX,GDXJ,USO,BNO,CPER,DBA,SHY,IEF,TLT,TIP,LQD,HYG,EMB,AGG,BNDX,SCCO,BVN,BAP,FCX,NEM,RIO,BHP,VALE,^VIX,^TNX,^FVX,^IRX,PEN=X,DX-Y.NYB,EURUSD=X,JPY=X,BRL=X,CLP=X,COP=X,MXN=X
2015-11-30,174.89691162109375,105.47762298583984,103.73698425292969,143.6283721923828,47.13377380371094,46.7628059387207,43.87696838378906,40.22076416015625,26.67194366455078,25.231616973876953,13.748154640197754,15.333532333374023,13.213472366333008,40.12693405151367,23.260820388793945,16.66434669494629,18.314271926879883,24.28946876525879,38.123207092285156,42.70429229736328,15.706399917602539,39.97393035888672,20.95582389831543,22.46467399597168,18.430118560791016,45.325599670410156,16.31670379638672,19.493242263793945,22.148834228515625,35.975154876708984,37.09423828125,59.44272232055664,15.203301429748535,,51.62093734741211,10.245813369750977,11.874544143676758,32.43046188354492,17.46828269958496,9.648439407348633,15.128767013549805,7.788994789123535,101.91999816894531,13.4399995803833,12.372036933898926,16.07210350036621,103.44000244140625,14.8100004196167,13.6899995803833,17.630258560180664,69.01909637451172,83.79592895507812,90.62377166748047,82.12222290039062,80.00480651855469,47.310909271240234,65.23220825195312,80.95210266113281,38.955326080322266,16.767826080322266,4.3322248458862305,62.60988998413086,7.385081768035889,14.36541748046875,15.046751976013184,13.01057243347168,1.6590982675552368,16.1299991607666,2.2179999351501465,1.6540000438690186,0.17000000178813934,3.2999000549316406,100.16999816894531,1.0583018064498901,122.83000183105469,3.841399908065796,712.5999755859375,3144.0,16.563199996948242
2015-12-01,176.5646514892578,106.5322036743164,104.42507934570312,144.90884399414062,47.634605407714844,47.22428512573242,44.33997344970703,40.674537658691406,26.875967025756836,25.379867553710938,13.880462646484375,15.40468692779541,13.248680114746094,40.73344421386719,23.10307502746582,16.55848503112793,18.36343765258789,24.395614624023438,38.28630065917969,43.44810104370117,16.03143882751465,40.58740997314453,20.971202850341797,22.686969757080078,18.559091567993164,45.540897369384766,16.496078491210938,19.666179656982422,22.324676513671875,36.34479522705078,37.409488677978516,60.445831298828125,15.324023246765137,,52.336185455322266,10.456899642944336,11.835441589355469,33.12630081176758,17.476898193359375,9.87380313873291,15.189417839050293,7.913025856018066,102.27999877929688,13.510000228881836,12.731687545776367,16.45416259765625,103.5999984741211,14.720000267028809,13.779999732971191,17.87953758239746,69.06072998046875,84.24161529541016,91.84785461425781,82.42610168457031,80.60629272460938,47.64748001098633,65.42250061035156,81.23577880859375,39.06538391113281,17.03501319885254,4.46018123626709,63.5406379699707,7.520502090454102,14.349810600280762,15.192303657531738,13.31779670715332,1.6541754007339478,14.670000076293945,2.1549999713897705,1.5959999561309814,0.2029999941587448,3.367500066757202,99.80000305175781,1.0572947263717651,123.20999908447266,3.8666000366210938,710.2999877929688,3088.89990234375,16.516250610351562
2015-12-02,174.76283264160156,105.87541198730469,103.30147552490234,143.677001953125,47.125823974609375,46.74661636352539,43.869728088378906,40.256771087646484,26.554235458374023,25.127845764160156,13.814311027526855,15.101373672485352,13.577253341674805,40.00712585449219,22.88079071044922,16.293832778930664,17.798030853271484,23.99757194519043,37.96826934814453,42.63960647583008,15.79926872253418,40.2645263671875,20.63283348083496,22.360069274902344,18.3092098236084,45.07719802856445,16.30341339111328,19.542022705078125,21.63435173034668,36.02861022949219,37.22184371948242,59.935916900634766,14.983173370361328,,51.26981735229492,10.229578018188477,11.731164932250977,33.02086639404297,17.209739685058594,9.690694808959961,14.865952491760254,7.954367160797119,100.69000244140625,13.369999885559082,12.399011611938477,16.089082717895508,99.83999633789062,14.170000076293945,13.630000114440918,17.707622528076172,69.00360870361328,84.0049819946289,91.87773895263672,82.14444732666016,80.4124984741211,47.55018615722656,65.21106719970703,81.13874053955078,39.04336166381836,16.455013275146484,4.341365337371826,61.916259765625,7.069093227386475,13.928448677062988,14.77383041381836,13.112980842590332,1.6541754007339478,15.90999984741211,2.177999973297119,1.6349999904632568,0.20000000298023224,3.286099910736084,99.98999786376953,1.0625863075256348,122.91500091552734,3.850600004196167,703.0999755859375,3073.5,16.560760498046875
2015-12-03,172.31564331054688,104.08075714111328,101.55946350097656,141.68341064453125,46.59319305419922,46.22846221923828,43.659934997558594,40.04789352416992,26.405147552490234,25.05372428894043,13.988719940185547,15.115616798400879,14.029047966003418,39.31824493408203,23.060049057006836,16.11739730834961,17.871780395507812,23.65260124206543,37.723628997802734,42.178775787353516,15.729616165161133,39.87705993652344,20.509788513183594,22.08547019958496,18.148006439208984,44.5141487121582,16.03766441345215,19.289262771606445,21.20127296447754,35.485286712646484,37.02668762207031,58.623504638671875,14.869560241699219,,50.46352767944336,10.115912437438965,11.483506202697754,32.40937805175781,17.29591941833496,9.54984188079834,14.758130073547363,7.995712757110596,101.76000213623047,13.460000038146973,12.659758567810059,16.45416259765625,102.16000366210938,14.5600004196167,13.65999984741211,17.913921356201172,69.00360870361328,83.12156677246094,89.38021087646484,81.63310241699219,79.34649658203125,47.424251556396484,64.75788116455078,80.54149627685547,38.66912841796875,16.735239028930664,4.3687849044799805,61.31155014038086,6.933669090270996,14.615117073059082,14.464529991149902,12.800883293151855,1.6837141513824463,18.110000610351562,2.3299999237060547,1.7430000305175781,0.1979999989271164,3.2832000255584717,97.62000274658203,1.0613007545471191,123.22599792480469,3.8322999477386475,703.5,3007.199951171875,16.702070236206055
2015-12-04,175.6763458251953,106.51370239257812,102.58723449707031,144.5927276611328,47.276851654052734,46.89234924316406,44.01441955566406,40.41523361206055,26.58562660217285,25.150083541870117,13.910539627075195,15.407533645629883,13.776750564575195,39.535400390625,23.074392318725586,16.09093475341797,17.503034591674805,23.926809310913086,38.123207092285156,42.283878326416016,15.926961898803711,40.10308074951172,20.70973777770996,22.242387771606445,18.466388702392578,45.17654800415039,16.46285629272461,19.763731002807617,21.067773818969727,36.17112350463867,37.85984420776367,60.002784729003906,15.0790433883667,,51.42587661743164,10.172743797302246,11.61385440826416,32.4515380859375,17.476898193359375,9.66252326965332,14.643567085266113,8.061861038208008,104.0199966430664,13.869999885559082,13.334105491638184,17.10791778564453,99.68000030517578,14.319999694824219,13.819999694824219,18.008480072021484,69.0199203491211,83.42915344238281,90.16539764404297,81.84060668945312,79.77567291259766,47.31547164916992,64.85452270507812,80.80280303955078,38.66912841796875,17.458602905273438,4.57899808883667,62.93000793457031,7.087149620056152,15.96504020690918,14.44178581237793,12.913042068481445,1.6147899627685547,14.8100004196167,2.2750000953674316,1.7120000123977661,0.20499999821186066,3.175100088119507,98.3499984741211,1.0915957689285278,122.65299987792969,3.7558999061584473,700.7000122070312,3098.699951171875,16.627290725708008
2015-12-07,174.61190795898438,106.03264617919922,101.04556274414062,143.7174835205078,46.86349105834961,46.48753356933594,43.732276916503906,40.18474578857422,26.146190643310547,24.794292449951172,13.663961410522461,15.215295791625977,13.665268898010254,38.6967658996582,22.730213165283203,15.667488098144531,16.716386795043945,23.590682983398438,37.731781005859375,41.31369400024414,15.7876615524292,40.006221771240234,20.755876541137695,21.993934631347656,18.135910034179688,44.953006744384766,16.3100528717041,19.666179656982422,20.266740798950195,36.01969909667969,37.964942932128906,59.66843032836914,15.14649772644043,,51.282806396484375,9.66938591003418,11.30102252960205,31.355066299438477,17.071861267089844,9.31039047241211,14.205538749694824,7.913025856018066,102.66999816894531,13.619999885559082,12.767654418945312,16.50510597229004,93.76000213623047,13.5,13.59000015258789,17.750598907470703,69.01178741455078,83.69733428955078,91.04024505615234,81.81095123291016,79.91407012939453,46.983489990234375,64.69750213623047,80.92223358154297,38.8892707824707,16.91770362854004,4.149430751800537,62.82328414916992,6.527400970458984,15.411032676696777,14.105188369750977,12.440019607543945,1.5852513313293457,15.84000015258789,2.2249999046325684,1.6740000247955322,0.23499999940395355,3.29229998588562,98.66000366210938,1.0883997678756714,123.19000244140625,3.750999927520752,700.4000244140625,3149.60009765625,16.884000778198242
2015-12-08,173.43862915039062,106.04191589355469,100.48811340332031,142.4451904296875,46.38648986816406,46.02606964111328,43.088409423828125,39.594112396240234,25.85585594177246,24.4977970123291,13.52563762664795,14.873537063598633,13.67699909210205,38.052818298339844,22.464906692504883,15.579267501831055,16.372220993041992,23.360706329345703,37.20172119140625,40.8690299987793,15.555488586425781,39.48958969116211,20.394433975219727,21.588581085205078,17.793338775634766,44.23261642456055,16.104103088378906,19.617401123046875,20.0583438873291,35.912803649902344,37.86736297607422,59.802162170410156,15.125190734863281,,51.23731231689453,9.393349647521973,10.701427459716797,30.406192779541016,16.640968322753906,9.324475288391113,13.686649322509766,7.838606357574463,102.83999633789062,13.510000228881836,12.659758567810059,16.394733428955078,93.44000244140625,13.34000015258789,13.770000457763672,17.61306381225586,69.00360870361328,83.74469757080078,91.08512115478516,81.8331527709961,79.8102798461914,46.39962387084961,64.59476470947266,80.95210266113281,38.91127395629883,16.161754608154297,4.240828037261963,61.48348617553711,6.085017204284668,15.122316360473633,12.963492393493652,11.918231964111328,1.5360199213027954,17.600000381469727,2.23799991607666,1.6779999732971191,0.2680000066757202,3.2855000495910645,98.47000122070312,1.0834001302719116,123.27999877929688,3.759500026702881,705.5999755859375,3251.300048828125,17.01099967956543
2015-12-09,172.08938598632812,104.43226623535156,99.36450958251953,141.81309509277344,46.14799499511719,45.78318405151367,42.89308547973633,39.42844772338867,25.64398765563965,24.31990623474121,13.796273231506348,15.030174255371094,14.023180961608887,38.075279235839844,22.644168853759766,15.755706787109375,16.790132522583008,23.183795928955078,36.86738586425781,40.7234992980957,15.311705589294434,39.03753662109375,20.302152633666992,21.614730834960938,18.32935905456543,44.10014343261719,15.918079376220703,19.32916831970215,20.322097778320312,35.454105377197266,37.5070686340332,59.2003173828125,15.128744125366211,,50.95123291015625,9.555723190307617,10.83177661895752,29.85795021057129,16.79608726501465,9.268136024475098,13.929247856140137,7.838606357574463,102.63999938964844,13.489999771118164,12.83059310913086,16.581518173217773,92.4800033569336,13.300000190734863,13.779999732971191,17.716215133666992,69.02806854248047,83.8708724975586,90.98793029785156,81.6775131225586,79.78949737548828,46.64002227783203,64.70352172851562,80.95210266113281,38.91127395629883,16.428943634033203,4.39620304107666,61.25819396972656,6.310723304748535,15.313738822937012,13.377415657043457,12.162057876586914,1.6197131872177124,19.610000610351562,2.2079999446868896,1.6330000162124634,0.24500000476837158,3.287899971008301,97.3499984741211,1.0893957614898682,122.91200256347656,3.814500093460083,705.5999755859375,3233.699951171875,17.084579467773438
2015-12-10,172.5335235595703,104.90406799316406,99.69551849365234,142.53431701660156,46.09236526489258,45.75080108642578,42.90031814575195,39.38522720336914,25.471349716186523,24.075292587280273,13.465496063232422,14.966097831726074,13.430572509765625,37.813209533691406,22.52943992614746,15.861565589904785,17.158876419067383,23.396087646484375,36.63089370727539,40.90945053100586,15.288491249084473,39.392723083496094,20.309844970703125,21.54935073852539,18.192333221435547,44.30714416503906,15.931367874145508,19.382387161254883,20.45233917236328,35.574344635009766,37.552101135253906,59.64335250854492,14.880208969116211,,50.58709716796875,9.65314769744873,11.014259338378906,29.9633846282959,16.520320892333984,9.416029930114746,14.299885749816895,7.714578628540039,102.55000305175781,13.449999809265137,12.776644706726074,16.52208709716797,90.95999908447266,13.09000015258789,13.789999961853027,17.733409881591797,68.98728942871094,83.68946838378906,91.1075439453125,81.49967956542969,79.60258483886719,46.44540786743164,64.6068344116211,80.93717193603516,38.88193893432617,16.50714683532715,4.231688022613525,59.82352066040039,6.644767761230469,15.180912971496582,13.60029411315918,12.25471019744873,1.609866738319397,19.34000015258789,2.239000082015991,1.680999994277954,0.23000000417232513,3.2629001140594482,97.94000244140625,1.1017948389053345,121.69999694824219,3.7427000999450684,703.8499755859375,324.0,17.204050064086914
2015-12-11,169.18963623046875,102.4896011352539,97.47442626953125,139.98155212402344,45.1622428894043,44.868324279785156,42.082820892333984,38.722564697265625,24.757274627685547,23.393354415893555,13.170804023742676,14.766739845275879,13.184133529663086,36.89970397949219,22.24262237548828,15.446942329406738,16.667219161987305,22.90074348449707,35.60340118408203,40.141395568847656,14.893798828125,38.77922058105469,19.825361251831055,21.157068252563477,17.708709716796875,43.561927795410156,15.579258918762207,18.978857040405273,19.687137603759766,34.7638053894043,37.139286041259766,58.76564025878906,14.837608337402344,,50.496055603027344,9.409585952758789,10.701427459716797,29.815776824951172,16.21869468688965,9.176579475402832,13.727083206176758,7.540940761566162,103.11000061035156,13.300000190734863,12.929498672485352,16.64944076538086,88.55999755859375,12.539999961853027,14.0600004196167,17.61306381225586,69.06889343261719,84.35990142822266,92.54327392578125,81.76644897460938,79.74105072021484,45.518123626708984,63.61598205566406,81.13874053955078,38.94064712524414,16.22692108154297,4.122012138366699,58.685272216796875,6.229469299316406,14.946517944335938,12.977140426635742,11.611008644104004,1.5507893562316895,24.389999389648438,2.1389999389648438,1.5709999799728394,0.21299999952316284,3.367000102996826,97.56999969482422,1.0948106050491333,121.70999908447266,3.807800054550171,704.2000122070312,3194.10009765625,17.385169982910156
2015-12-14,170.04446411132812,103.26668548583984,96.7776107788086,140.9297637939453,45.30533981323242,45.03025436401367,42.14793014526367,38.80899429321289,25.157470703125,23.778799057006836,13.128708839416504,14.581621170043945,13.137198448181152,37.06442642211914,22.127897262573242,15.208752632141113,16.35993194580078,23.334163665771484,36.04376220703125,40.52946853637695,15.056319236755371,39.13440704345703,19.802289962768555,21.091686248779297,17.474956512451172,43.71925735473633,15.612478256225586,19.125198364257812,19.791332244873047,34.94194793701172,37.5070686340332,59.150146484375,14.912160873413086,,50.73012161254883,9.149786949157715,10.597152709960938,29.66817283630371,16.115285873413086,9.1202392578125,13.551873207092285,7.755921840667725,101.79000091552734,13.0600004196167,12.192212104797363,16.038137435913086,89.27999877929688,12.489999771118164,14.020000457763672,17.552894592285156,68.98728942871094,83.73677825927734,91.3468246459961,81.1809310913086,79.15267181396484,45.12314987182617,63.86971664428711,80.75796508789062,38.87459945678711,16.31163787841797,3.7655622959136963,58.240631103515625,5.83222770690918,14.3370943069458,12.804293632507324,11.542736053466797,1.5754051208496094,22.729999542236328,2.2249999046325684,1.6510000228881836,0.1979999989271164,3.293299913406372,97.5999984741211,1.0983941555023193,120.89299774169922,3.812700033187866,708.5999755859375,3267.699951171875,17.308000564575195
