fecha_cuota,cuota_sbs,retorno_cuota,retorno_estimado,afp,modelo,segmento
2015-03-30,11.1291231,0.0095586521281063,0.0026678994087901936,Habitat,OLS,entrenamiento
2015-03-31,11.0941368,-0.003143670861184,-0.0012702033774136512,Habitat,OLS,entrenamiento
2015-04-01,11.1164705,0.0020131084015477,-0.00045637693475635975,Habitat,OLS,entrenamiento
2015-04-02,11.1488164,0.0029097275074854,0.0025304338888681626,Habitat,OLS,entrenamiento
2015-04-06,11.2196033,0.00634927488805,0.0003618796627725888,Habitat,OLS,entrenamiento
2015-04-07,11.243204,0.0021035235711053,0.0006972621637716476,Habitat,OLS,entrenamiento
2015-04-08,11.2881783,0.0040001319908453,0.0022309691435316273,Habitat,OLS,entrenamiento
2015-04-09,11.3735855,0.0075660746783208,0.0011736148884905703,Habitat,OLS,entrenamiento
2015-04-10,11.4136096,0.0035190397962012,0.0010475865819116362,Habitat,OLS,entrenamiento
2015-04-13,11.3997651,-0.0012129817371709,-0.0019381060675971035,Habitat,OLS,entrenamiento
2015-04-14,11.4013809,0.0001417397626903,0.0016214578948342056,Habitat,OLS,entrenamiento
2015-04-15,11.4300771,0.0025169056495604,0.002479903058282341,Habitat,OLS,entrenamiento
2015-04-16,11.4245253,-0.0004857185084078,0.0011552954278470622,Habitat,OLS,entrenamiento
2015-04-17,11.3337066,-0.0079494506436955,-0.0035255922979753863,Habitat,OLS,entrenamiento
2015-04-20,11.3698981,0.00319326247602,0.0017352002945949623,Habitat,OLS,entrenamiento
2015-04-21,11.4037915,0.0029809765841262,0.0010382760366258717,Habitat,OLS,entrenamiento
2015-04-22,11.4377169,0.0029749228578932,0.00041072397918965795,Habitat,OLS,entrenamiento
2015-04-23,11.4639566,0.0022941379148839,0.002947313784245542,Habitat,OLS,entrenamiento
2015-04-24,11.492445,0.0024850408104302,0.002182558999282797,Habitat,OLS,entrenamiento
2015-04-27,11.4990507,0.000574786305264,-0.0009428221256800408,Habitat,OLS,entrenamiento
2015-04-28,11.4887427,-0.0008964218237598,0.003202574116376308,Habitat,OLS,entrenamiento
2015-04-29,11.4126661,-0.0066218386107645,-0.0010004989315958858,Habitat,OLS,entrenamiento
2015-04-30,11.3584331,-0.0047520009369239,-0.0023380523092182068,Habitat,OLS,entrenamiento
2015-05-01,11.4206381,0.0054765476410649,0.004925414281253454,Habitat,OLS,entrenamiento
2015-05-04,11.5073223,0.0075901363164638,0.0006246938802093513,Habitat,OLS,entrenamiento
2015-05-05,11.4297101,-0.0067445925278377,-0.0022688335676833483,Habitat,OLS,entrenamiento
2015-05-06,11.3859339,-0.0038300358991607,-0.0008718793165033368,Habitat,OLS,entrenamiento
2015-05-07,11.4044947,0.0016301517436352,-0.00042796793733784603,Habitat,OLS,entrenamiento
2015-05-08,11.4881089,0.0073316882684859,0.004166988609122072,Habitat,OLS,entrenamiento
2015-05-11,11.4925268,0.0003845628587313,-0.0017159221848490167,Habitat,OLS,entrenamiento
2015-05-12,11.4737461,-0.0016341663001386,0.0010917207857112999,Habitat,OLS,entrenamiento
2015-05-13,11.4776686,0.0003418674220097,0.0005334419521050857,Habitat,OLS,entrenamiento
2015-05-14,11.535639,0.0050507121280709,0.0018270494815337398,Habitat,OLS,entrenamiento
2015-05-15,11.5509411,0.0013265064900176,0.00031309573914636336,Habitat,OLS,entrenamiento
2015-05-18,11.5904964,0.0034244222749955,1.1660212076281158e-05,Habitat,OLS,entrenamiento
2015-05-19,11.6148779,0.0021035768580197,-0.001256039817813314,Habitat,OLS,entrenamiento
2015-05-20,11.5994045,-0.0013322051366548,-0.0003114209964023455,Habitat,OLS,entrenamiento
2015-05-21,11.5850482,-0.0012376756065366,0.0006160239747765444,Habitat,OLS,entrenamiento
2015-05-22,11.5943261,0.0008008512213182,0.0007080426326345243,Habitat,OLS,entrenamiento
2015-05-25,11.6134098,0.0016459516349121,0.0003618796627725888,Habitat,OLS,entrenamiento
2015-05-26,11.5441724,-0.0059618493786379,0.0003618796627725888,Habitat,OLS,entrenamiento
2015-05-27,11.6000789,0.0048428330817373,0.0027303341362179766,Habitat,OLS,entrenamiento
2015-05-28,11.571631,-0.0024523884919437,-0.0001050879747921454,Habitat,OLS,entrenamiento
2015-05-29,11.527805,-0.0037873658432419,-0.001052144610843317,Habitat,OLS,entrenamiento
2015-06-01,11.5409036,0.0011362614131658,-0.0003607653727922431,Habitat,OLS,entrenamiento
2015-06-02,11.5091664,-0.0027499753138914,0.0013550115343174511,Habitat,OLS,entrenamiento
2015-06-03,11.4984319,-0.0009326913546058,0.0013851602743645726,Habitat,OLS,entrenamiento
2015-06-04,11.4123599,-0.0074855424416611,-0.0025924901746281572,Habitat,OLS,entrenamiento
2015-06-05,11.42538,0.0011408770941407,0.001188052094099988,Habitat,OLS,entrenamiento
2015-06-08,11.3634892,-0.0054169576854337,-0.0014749520278049097,Habitat,OLS,entrenamiento
2015-06-09,11.3184982,-0.0039592592739912,0.0017481828222309995,Habitat,OLS,entrenamiento
2015-06-10,11.397383,0.0069695465428443,0.003520028320207798,Habitat,OLS,entrenamiento
2015-06-11,11.4407966,0.0038090849452019,0.00013064440349193004,Habitat,OLS,entrenamiento
2015-06-12,11.4184006,-0.0019575559974557,-0.0012746940344209915,Habitat,OLS,entrenamiento
2015-06-15,11.3771405,-0.0036134745526444,-0.0025398795298266744,Habitat,OLS,entrenamiento
2015-06-16,11.3819428,0.0004221007906159,0.0005322167956499847,Habitat,OLS,entrenamiento
2015-06-17,11.4049625,0.0020224754599891,0.0015257685949221292,Habitat,OLS,entrenamiento
2015-06-18,11.4704441,0.0057415006844607,0.0029354273435547996,Habitat,OLS,entrenamiento
2015-06-19,11.4616847,-0.0007636495957467,-0.0022569692519268845,Habitat,OLS,entrenamiento
2015-06-22,11.5588336,0.0084759703780719,0.0007332750398463275,Habitat,OLS,entrenamiento
2015-06-23,11.6450439,0.0074583909573713,0.003449674200355122,Habitat,OLS,entrenamiento
2015-06-24,11.5812398,-0.005479077670115,-0.0007968318467203624,Habitat,OLS,entrenamiento
2015-06-25,11.5570181,-0.0020914600179507,-0.0015555828865062068,Habitat,OLS,entrenamiento
2015-06-26,11.5682325,0.0009703541089027,-0.00040124958900172327,Habitat,OLS,entrenamiento
2015-06-29,11.5566677,-0.0009997032822429,-0.007581675766048469,Habitat,OLS,entrenamiento
2015-06-30,11.3931147,-0.0141522629399476,0.00044176577651575317,Habitat,OLS,entrenamiento
2015-07-01,11.4391352,0.0040393256112836,0.0020098934865614053,Habitat,OLS,entrenamiento
2015-07-02,11.4192016,-0.0017425792816927,-0.00023014819040504536,Habitat,OLS,entrenamiento
2015-07-03,11.4235273,0.0003788093206096,0.0003618796627725888,Habitat,OLS,entrenamiento
2015-07-06,11.349921,-0.0064433951149222,0.0003618796627725888,Habitat,OLS,entrenamiento
2015-07-07,11.3679663,0.0015899053394292,0.0002378376904865891,Habitat,OLS,entrenamiento
2015-07-08,11.1983741,-0.014918429165294,-0.005716452724925297,Habitat,OLS,entrenamiento
2015-07-09,11.2509995,0.0046993786356896,0.0010525488644647584,Habitat,OLS,entrenamiento
2015-07-10,11.3586741,0.009570225294206,0.003950955976310751,Habitat,OLS,entrenamiento
2015-07-13,11.4530737,0.0083107939508537,0.00505007614031947,Habitat,OLS,entrenamiento
2015-07-14,11.4927433,0.0034636640817216,0.0012578072871928282,Habitat,OLS,entrenamiento
2015-07-15,11.5053595,0.00109775357116,0.0002402879710682616,Habitat,OLS,entrenamiento
2015-07-16,11.5577682,0.0045551553604212,0.001959015361374598,Habitat,OLS,entrenamiento
2015-07-17,11.5672014,0.0008161783344988,-1.7494196616513766e-05,Habitat,OLS,entrenamiento
2015-07-20,11.5418402,-0.0021925095900898,-0.0023915719745292658,Habitat,OLS,entrenamiento
2015-07-21,11.513909,-0.002419995383405,0.0013024476179593065,Habitat,OLS,entrenamiento
2015-07-22,11.5126821,-0.0001065580768443,-0.0003339136613311537,Habitat,OLS,entrenamiento
2015-07-23,11.4501398,-0.0054324699889002,-0.001728499587807617,Habitat,OLS,entrenamiento
2015-07-24,11.3511882,-0.0086419556204895,-0.002388915480584243,Habitat,OLS,entrenamiento
2015-07-27,11.2818273,-0.0061104528246654,-0.004686802756569614,Habitat,OLS,entrenamiento
2015-07-28,11.3425941,0.0053862551148962,0.005003261636886252,Habitat,OLS,entrenamiento
2015-07-29,11.3915697,0.0043178482424932,0.0021750022983896664,Habitat,OLS,entrenamiento
2015-07-30,11.4133801,0.00191460883569,-0.00039739917158974035,Habitat,OLS,entrenamiento
2015-07-31,11.4031606,-0.0008953964478936,0.0008102648630042781,Habitat,OLS,entrenamiento
2015-08-03,11.3959931,-0.0006285538063893,-0.0015509684749398,Habitat,OLS,entrenamiento
2015-08-04,11.3670419,-0.0025404718786641,-0.0005975380188305749,Habitat,OLS,entrenamiento
2015-08-05,11.4172746,0.0044191532363402,0.0008401700780666078,Habitat,OLS,entrenamiento
2015-08-06,11.3858502,-0.0027523556278483,-0.0010991219416934261,Habitat,OLS,entrenamiento
2015-08-07,11.3584965,-0.0024024292889432,0.0007357764639351046,Habitat,OLS,entrenamiento
2015-08-10,11.4282719,0.0061430137342561,0.0043155507897726895,Habitat,OLS,entrenamiento
2015-08-11,11.3926206,-0.0031195705100435,-0.004357330668202469,Habitat,OLS,entrenamiento
2015-08-12,11.3331035,-0.0052241799397761,0.0010275438249092764,Habitat,OLS,entrenamiento
2015-08-13,11.3528139,0.0017391882108903,-0.00025397427830300284,Habitat,OLS,entrenamiento
2015-08-14,11.3005561,-0.0046030702573217,0.0013001513500820023,Habitat,OLS,entrenamiento
2015-08-17,11.2663378,-0.0030280191255366,-0.00016109499673091414,Habitat,OLS,entrenamiento
2015-08-18,11.231437,-0.0030977945646188,-0.0029579870384986114,Habitat,OLS,entrenamiento
2015-08-19,11.1657423,-0.0058491802963414,-0.0024524327778317873,Habitat,OLS,entrenamiento
2015-08-20,10.9735871,-0.0172093529330333,-0.005176954529371697,Habitat,OLS,entrenamiento
2015-08-21,10.7369815,-0.021561372579801,-0.009631094271844538,Habitat,OLS,entrenamiento
2015-08-24,10.3848334,-0.0327976815457864,-0.01201248702468372,Habitat,OLS,entrenamiento
2015-08-25,10.3732456,-0.0011158387962197,0.0030525524276434684,Habitat,OLS,entrenamiento
2015-08-26,10.6482148,0.0265075378143941,0.004113342317481188,Habitat,OLS,entrenamiento
2015-08-27,10.768654,0.0113107410267494,0.0068920925260459575,Habitat,OLS,entrenamiento
2015-08-28,10.6892134,-0.0073770222350908,0.0013769340840812986,Habitat,OLS,entrenamiento
2015-08-31,10.6761735,-0.0012199120283256,-0.0019155111738838894,Habitat,OLS,entrenamiento
2015-09-01,10.4975454,-0.0167314721889824,-0.005266363096560289,Habitat,OLS,entrenamiento
2015-09-02,10.5777288,0.0076382999019941,0.00437883343328908,Habitat,OLS,entrenamiento
2015-09-03,10.4723086,-0.0099662415243619,0.0017232898933128744,Habitat,OLS,entrenamiento
2015-09-04,10.4007561,-0.0068325431127954,-0.003081894151208586,Habitat,OLS,entrenamiento
2015-09-07,10.4172903,0.0015897113480045,0.0003618796627725888,Habitat,OLS,entrenamiento
2015-09-08,10.5439506,0.0121586608755639,0.0003618796627725888,Habitat,OLS,entrenamiento
2015-09-09,10.5391084,-0.0004592396326288,-0.0007577179750344621,Habitat,OLS,entrenamiento
2015-09-10,10.532317,-0.0006443998621362,0.002049232552159775,Habitat,OLS,entrenamiento
2015-09-11,10.5202784,-0.0011430153498038,0.0012300731502616867,Habitat,OLS,entrenamiento
2015-09-14,10.4890269,-0.0029705962914441,-0.00163765826364798,Habitat,OLS,entrenamiento
2015-09-15,10.5455546,0.0053892225216809,0.0022393538436439593,Habitat,OLS,entrenamiento
2015-09-16,10.5713306,0.0024442526711683,0.0025768280453006436,Habitat,OLS,entrenamiento
2015-09-17,10.5260926,-0.0042793099290641,0.0009144592847891573,Habitat,OLS,entrenamiento
2015-09-18,10.436709,-0.0084916220478622,-0.0027863835525013497,Habitat,OLS,entrenamiento
2015-09-21,10.4682756,0.0030245741258092,0.001080724093071994,Habitat,OLS,entrenamiento
2015-09-22,10.4177065,-0.0048307001011704,-0.005170464833010188,Habitat,OLS,entrenamiento
2015-09-23,10.4194971,0.0001718804422066,1.4801126720106951e-05,Habitat,OLS,entrenamiento
2015-09-24,10.316454,-0.0098894504227079,-0.0006155846241750899,Habitat,OLS,entrenamiento
2015-09-25,10.3732261,0.0055030633587858,-0.0007236627724807688,Habitat,OLS,entrenamiento
2015-09-28,10.2697299,-0.0099772432416179,-0.006007401351608902,Habitat,OLS,entrenamiento
2015-09-29,10.2256458,-0.0042926250669941,0.001485384893528412,Habitat,OLS,entrenamiento
2015-09-30,10.335509,0.0107438886647139,0.003217477042479673,Habitat,OLS,entrenamiento
2015-10-01,10.3864353,0.0049273141748509,0.0031631311228944073,Habitat,OLS,entrenamiento
2015-10-02,10.4241013,0.0036264607550196,0.003275129769887295,Habitat,OLS,entrenamiento
2015-10-05,10.5518025,0.0122505716631897,0.004889377638801933,Habitat,OLS,entrenamiento
2015-10-06,10.5534699,0.0001580203950934,0.0020097011797438713,Habitat,OLS,entrenamiento
2015-10-07,10.6289661,0.0071536850642839,0.0030798692473250158,Habitat,OLS,entrenamiento
2015-10-08,10.6705638,0.00391361677219,0.0035125746849524304,Habitat,OLS,entrenamiento
2015-10-09,10.6999805,0.0027568084078182,0.002872924741372896,Habitat,OLS,entrenamiento
2015-10-12,10.7147558,0.0013808716754204,-0.00036357894749305725,Habitat,OLS,entrenamiento
2015-10-13,10.68794,-0.002502698194951,-0.0032495903774614706,Habitat,OLS,entrenamiento
2015-10-14,10.6317745,-0.0052550351143436,0.002111982264389227,Habitat,OLS,entrenamiento
2015-10-15,10.7231046,0.0085902969443152,0.002606188861213346,Habitat,OLS,entrenamiento
2015-10-16,10.7803882,0.0053420722949957,0.0006603686323590204,Habitat,OLS,entrenamiento
2015-10-19,10.791958,0.0010732266580157,-0.0011675270115173286,Habitat,OLS,entrenamiento
2015-10-20,10.7958087,0.0003568119890755,-0.0009694071329812982,Habitat,OLS,entrenamiento
2015-10-21,10.7886672,-0.0006615067197327,-0.0013782538551193203,Habitat,OLS,entrenamiento
2015-10-22,10.8960784,0.0099559285691934,0.0046166373761775,Habitat,OLS,entrenamiento
2015-10-23,11.0314693,0.0124256539857494,0.001179496027860518,Habitat,OLS,entrenamiento
2015-10-26,11.0592139,0.0025150412193959,-0.0009535542110578125,Habitat,OLS,entrenamiento
2015-10-27,11.037483,-0.0019649588294878,-0.0009743846603016089,Habitat,OLS,entrenamiento
2015-10-28,11.0872335,0.004507413510852,0.0028160741925488697,Habitat,OLS,entrenamiento
2015-10-29,11.1086077,0.0019278208581068,-0.0016754006634755983,Habitat,OLS,entrenamiento
2015-10-30,11.0803225,-0.0025462416860756,0.00044359777346965595,Habitat,OLS,entrenamiento
2015-11-02,11.1445049,0.0057924667806374,0.001591848330502416,Habitat,OLS,entrenamiento
2015-11-03,11.1519538,0.0006683921867178,0.0015378334874952475,Habitat,OLS,entrenamiento
2015-11-04,11.2017001,0.0044607699145957,-0.0018980490951797627,Habitat,OLS,entrenamiento
2015-11-05,11.2391989,0.0033475989952631,2.707871887895521e-05,Habitat,OLS,entrenamiento
2015-11-06,11.2973094,0.0051703418114612,0.00033335395667510013,Habitat,OLS,entrenamiento
2015-11-09,11.2455811,-0.0045788159081487,-0.003736012056178985,Habitat,OLS,entrenamiento
2015-11-10,11.253332,0.0006892396160835,0.0005502143247124999,Habitat,OLS,entrenamiento
2015-11-11,11.2505625,-0.0002461048869794,-0.0013161352007931316,Habitat,OLS,entrenamiento
2015-11-12,11.2088869,-0.0037043125621496,-0.0052242995227316,Habitat,OLS,entrenamiento
2015-11-13,11.1503053,-0.0052263530288632,-0.0029428095096037075,Habitat,OLS,entrenamiento
2015-11-16,11.2432623,0.0083367224034665,0.003970956052920594,Habitat,OLS,entrenamiento
2015-11-17,11.2587863,0.0013807380443309,-0.0007156902663346753,Habitat,OLS,entrenamiento
2015-11-18,11.3721298,0.0100671153159732,0.002313229213739584,Habitat,OLS,entrenamiento
2015-11-19,11.3747977,0.0002345998548134,0.001532933022145304,Habitat,OLS,entrenamiento
2015-11-20,11.4069385,0.0028256150876424,0.0006817139420748911,Habitat,OLS,entrenamiento
2015-11-23,11.4374872,0.0026780805384369,-0.0010391822176579963,Habitat,OLS,entrenamiento
2015-11-24,11.4311569,-0.0005534694718609,0.0004941828116721417,Habitat,OLS,entrenamiento
2015-11-25,11.4424241,0.0009856570160453,0.0011718550602165582,Habitat,OLS,entrenamiento
2015-11-26,11.4494482,0.000613864679251,0.0003618796627725888,Habitat,OLS,entrenamiento
2015-11-27,11.4596116,0.000887675966777,0.0003618796627725888,Habitat,OLS,entrenamiento
2015-11-30,11.4509153,-0.0007588651608402,-0.0006712774194960743,Habitat,OLS,entrenamiento
2015-12-01,11.4940375,0.0037658299681946,0.004190106469113492,Habitat,OLS,entrenamiento
2015-12-02,11.4383088,-0.0048484877485391,-0.0035211329361524357,Habitat,OLS,entrenamiento
2015-12-03,11.3396351,-0.0086265987153624,-0.0030940169940614276,Habitat,OLS,entrenamiento
2015-12-04,11.3952194,0.0049017714864563,0.002902468946662916,Habitat,OLS,entrenamiento
2015-12-07,11.4025947,0.000647227555794,-0.0017655460113801635,Habitat,OLS,entrenamiento
2015-12-08,11.3258103,-0.0067339410037962,-0.003388436070517153,Habitat,OLS,entrenamiento
2015-12-09,11.2685935,-0.0050518946092538,-0.001193254690043128,Habitat,OLS,entrenamiento
2015-12-10,11.2520815,-0.0014653115315589,0.0007674315703663833,Habitat,OLS,entrenamiento
2015-12-11,11.1474558,-0.0092983418223552,-0.004838385326720209,Habitat,OLS,entrenamiento
2015-12-14,11.1240685,-0.0020979944141155,-0.0004860101425499579,Habitat,OLS,entrenamiento
2015-12-15,11.1642276,0.003610109017218,0.0019183144912187406,Habitat,OLS,entrenamiento
2015-12-16,11.2473214,0.0074428615195913,0.004816097136994168,Habitat,OLS,entrenamiento
2015-12-17,11.2473162,-4.623323025532145e-07,-0.00301403717804979,Habitat,OLS,entrenamiento
2015-12-18,11.141761,-0.0093849233117496,-0.000833163513290311,Habitat,OLS,entrenamiento
2015-12-21,11.1250235,-0.001502231110504,0.004178224699271753,Habitat,OLS,entrenamiento
2015-12-22,11.2182303,0.0083781216282374,0.002701639334547483,Habitat,OLS,entrenamiento
2015-12-23,11.2916094,0.0065410584412766,0.004036464025656246,Habitat,OLS,entrenamiento
2015-12-24,11.2865651,-0.0004467299409063,0.0003500716628224447,Habitat,OLS,entrenamiento
2015-12-28,11.3019144,0.001359962031318,0.0003618796627725888,Habitat,OLS,entrenamiento
2015-12-29,11.36353,0.005451784345491,0.0016645173650175547,Habitat,OLS,entrenamiento
2015-12-30,11.3484929,-0.0013232771858745,-0.0012438812702035588,Habitat,OLS,entrenamiento
2015-12-31,11.289558,-0.005193191776152,-0.0013055337759321226,Habitat,OLS,entrenamiento
2016-01-04,11.2114321,-0.0069201912067771,0.0003618796627725888,Habitat,OLS,entrenamiento
2016-01-05,11.1520474,-0.0052967987916546,0.002310232057231459,Habitat,OLS,entrenamiento
2016-01-06,11.0746523,-0.0069399902299555,-0.0037423879154303377,Habitat,OLS,entrenamiento
2016-01-07,10.9309338,-0.0129772471502334,-0.006102221722213912,Habitat,OLS,entrenamiento
2016-01-08,10.8412045,-0.0082087497410331,-0.0030273849826017328,Habitat,OLS,entrenamiento
2016-01-11,10.8132639,-0.0025772597500581,0.0008146970422293873,Habitat,OLS,entrenamiento
2016-01-12,10.8239497,0.0009882122640139,0.001461457889047872,Habitat,OLS,entrenamiento
2016-01-13,10.7655374,-0.0053965790325134,-0.003252731929095892,Habitat,OLS,entrenamiento
2016-01-14,10.7351014,-0.0028271695939674,0.002028186907510412,Habitat,OLS,entrenamiento
2016-01-15,10.6190684,-0.0108087474609228,-0.0038725392861239075,Habitat,OLS,entrenamiento
2016-01-18,10.5767351,-0.0039865361447336,0.0003618796627725888,Habitat,OLS,entrenamiento
2016-01-19,10.6243535,0.0045021832871656,0.0003618796627725888,Habitat,OLS,entrenamiento
2016-01-20,10.5423414,-0.0077192555763511,-0.0018352822605329478,Habitat,OLS,entrenamiento
2016-01-21,10.5195097,-0.0021657143450125,0.0028269456218383547,Habitat,OLS,entrenamiento
2016-01-22,10.6775051,0.0150192741397443,0.0053901914284484615,Habitat,OLS,entrenamiento
2016-01-25,10.7023784,0.0023295048578344,-0.002974871727291811,Habitat,OLS,entrenamiento
2016-01-26,10.7286283,0.0024527164915042,0.0032371061979846135,Habitat,OLS,entrenamiento
2016-01-27,10.7389873,0.0009655474782361,-0.0008425119717862651,Habitat,OLS,entrenamiento
2016-01-28,10.7359501,-0.0002828199638525,0.002723153008144242,Habitat,OLS,entrenamiento
2016-01-29,10.8627916,0.011814650666083,0.0033626959923463242,Habitat,OLS,entrenamiento
2016-02-01,10.9447973,0.0075492288740952,0.00035478824562600785,Habitat,OLS,entrenamiento
2016-02-02,10.8877361,-0.0052135456176972,-0.003802340051142435,Habitat,OLS,entrenamiento
2016-02-03,10.8357281,-0.0047767506047468,0.003696746224545735,Habitat,OLS,entrenamiento
2016-02-04,10.8129312,-0.0021038641602681,0.002919112421540984,Habitat,OLS,entrenamiento
2016-02-05,10.7752547,-0.0034843928351269,0.00046173128112038375,Habitat,OLS,entrenamiento
2016-02-08,10.6985214,-0.0071212516210868,-0.0026366504308149292,Habitat,OLS,entrenamiento
2016-02-09,10.6185545,-0.0074745749445339,-0.0021816387683585682,Habitat,OLS,entrenamiento
2016-02-10,10.6103278,-0.000774747636319,-0.0009436980550232729,Habitat,OLS,entrenamiento
2016-02-11,10.5626638,-0.0044922269036778,-0.0010220177300908286,Habitat,OLS,entrenamiento
2016-02-12,10.5870581,0.0023094837118644,0.004199176845738721,Habitat,OLS,entrenamiento
