fecha_cuota,cuota_sbs,retorno_cuota,afp,baseline,retorno_estimado,segmento
2015-01-02,10.806122,,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-05,10.7153311,-0.0084018022376575,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-06,10.6141156,-0.0094458583738957,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-07,10.6785828,0.0060737231842471,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-08,10.7465171,0.0063617336937258,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-09,10.7203245,-0.002437310596193,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-12,10.6542866,-0.006160065397274,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-13,10.6507412,-0.000332767470325,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-14,10.5792767,-0.0067098147122381,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-15,10.5483409,-0.0029241885695266,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-16,10.6407912,0.0087644399130104,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-19,10.6400546,-6.922417573629325e-05,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-20,10.6630168,0.0021580904293481,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-21,10.6936942,0.0028769906842873,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-22,10.7782317,0.0079053597773535,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-23,10.815629,0.003469706445446,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-26,10.879394,0.0058956349186902,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-27,10.8211859,-0.0053503071954191,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-28,10.775903,-0.0041846522570136,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-29,10.8532564,0.0071783682536858,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-01-30,10.8206022,-0.00300870068821,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-02,10.9065559,0.0079435227736217,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-03,10.9684851,0.0056781628011459,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-04,10.9939715,0.002323602554741,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-05,11.0507585,0.0051652853566157,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-06,11.0209075,-0.0027012625422951,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-09,10.9712398,-0.0045066796903976,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-10,11.0608577,0.0081684387210276,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-11,11.051,-0.0008912238333922,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-12,11.0786702,0.0025038639037191,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-13,11.1743594,0.0086372460117101,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-16,11.2186659,0.0039650147640677,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-17,11.185299,-0.0029742306525055,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-18,11.1831183,-0.0001949612612054,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-19,11.2040399,0.001870819876778,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-20,11.2230308,0.0016950046741621,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-23,11.2076164,-0.0013734614361033,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-24,11.2228687,0.001360887048204,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-25,11.2074715,-0.0013719486890191,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-26,11.2085291,9.436562029163652e-05,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-02-27,11.2012136,-0.0006526726151783,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-02,11.2306639,0.0026292061781589,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-03,11.1909676,-0.0035346352053149,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-04,11.1740606,-0.0015107719550541,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-05,11.189112,0.0013469946636945,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-06,11.1071631,-0.0073239860321355,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-09,11.0931434,-0.0012622214938032,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-10,10.9872889,-0.0095423358540557,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-11,10.9665387,-0.0018885641570779,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-12,11.0545876,0.0080288687623926,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-13,11.0311575,-0.0021194910970716,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-16,11.0852337,0.0049021328904059,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-17,11.1040138,0.0016941546302267,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-18,11.1406402,0.0032984829323607,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-19,11.1423196,0.0001507453763742,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-20,11.1414337,-7.950768168596412e-05,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-23,11.1251887,-0.0014580708764617,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-24,11.0748514,-0.0045246243778319,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-25,11.0095458,-0.0058967472917966,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-26,10.9912389,-0.0016628206406116,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-27,11.0237509,0.0029579922969373,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-30,11.1291231,0.0095586521281063,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-03-31,11.0941368,-0.003143670861184,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-01,11.1164705,0.0020131084015477,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-02,11.1488164,0.0029097275074854,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-06,11.2196033,0.00634927488805,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-07,11.243204,0.0021035235711053,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-08,11.2881783,0.0040001319908453,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-09,11.3735855,0.0075660746783208,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-10,11.4136096,0.0035190397962012,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-13,11.3997651,-0.0012129817371709,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-14,11.4013809,0.0001417397626903,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-15,11.4300771,0.0025169056495604,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-16,11.4245253,-0.0004857185084078,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-17,11.3337066,-0.0079494506436955,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-20,11.3698981,0.00319326247602,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-21,11.4037915,0.0029809765841262,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-22,11.4377169,0.0029749228578932,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-23,11.4639566,0.0022941379148839,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-24,11.492445,0.0024850408104302,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-27,11.4990507,0.000574786305264,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-28,11.4887427,-0.0008964218237598,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-29,11.4126661,-0.0066218386107645,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-04-30,11.3584331,-0.0047520009369239,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-01,11.4206381,0.0054765476410649,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-04,11.5073223,0.0075901363164638,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-05,11.4297101,-0.0067445925278377,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-06,11.3859339,-0.0038300358991607,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-07,11.4044947,0.0016301517436352,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-08,11.4881089,0.0073316882684859,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-11,11.4925268,0.0003845628587313,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-12,11.4737461,-0.0016341663001386,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-13,11.4776686,0.0003418674220097,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-14,11.535639,0.0050507121280709,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-15,11.5509411,0.0013265064900176,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-18,11.5904964,0.0034244222749955,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-19,11.6148779,0.0021035768580197,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-20,11.5994045,-0.0013322051366548,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-21,11.5850482,-0.0012376756065366,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-22,11.5943261,0.0008008512213182,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-25,11.6134098,0.0016459516349121,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-26,11.5441724,-0.0059618493786379,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-27,11.6000789,0.0048428330817373,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-28,11.571631,-0.0024523884919437,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-05-29,11.527805,-0.0037873658432419,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-01,11.5409036,0.0011362614131658,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-02,11.5091664,-0.0027499753138914,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-03,11.4984319,-0.0009326913546058,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-04,11.4123599,-0.0074855424416611,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-05,11.42538,0.0011408770941407,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-08,11.3634892,-0.0054169576854337,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-09,11.3184982,-0.0039592592739912,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-10,11.397383,0.0069695465428443,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-11,11.4407966,0.0038090849452019,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-12,11.4184006,-0.0019575559974557,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-15,11.3771405,-0.0036134745526444,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-16,11.3819428,0.0004221007906159,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-17,11.4049625,0.0020224754599891,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-18,11.4704441,0.0057415006844607,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-19,11.4616847,-0.0007636495957467,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-22,11.5588336,0.0084759703780719,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-23,11.6450439,0.0074583909573713,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-24,11.5812398,-0.005479077670115,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-25,11.5570181,-0.0020914600179507,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-26,11.5682325,0.0009703541089027,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-29,11.5566677,-0.0009997032822429,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-06-30,11.3931147,-0.0141522629399476,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-01,11.4391352,0.0040393256112836,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-02,11.4192016,-0.0017425792816927,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-03,11.4235273,0.0003788093206096,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-06,11.349921,-0.0064433951149222,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-07,11.3679663,0.0015899053394292,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-08,11.1983741,-0.014918429165294,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-09,11.2509995,0.0046993786356896,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-10,11.3586741,0.009570225294206,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-13,11.4530737,0.0083107939508537,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-14,11.4927433,0.0034636640817216,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-15,11.5053595,0.00109775357116,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-16,11.5577682,0.0045551553604212,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-17,11.5672014,0.0008161783344988,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-20,11.5418402,-0.0021925095900898,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-21,11.513909,-0.002419995383405,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-22,11.5126821,-0.0001065580768443,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-23,11.4501398,-0.0054324699889002,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-24,11.3511882,-0.0086419556204895,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-27,11.2818273,-0.0061104528246654,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-28,11.3425941,0.0053862551148962,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-29,11.3915697,0.0043178482424932,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-30,11.4133801,0.00191460883569,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-07-31,11.4031606,-0.0008953964478936,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-03,11.3959931,-0.0006285538063893,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-04,11.3670419,-0.0025404718786641,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-05,11.4172746,0.0044191532363402,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-06,11.3858502,-0.0027523556278483,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-07,11.3584965,-0.0024024292889432,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-10,11.4282719,0.0061430137342561,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-11,11.3926206,-0.0031195705100435,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-12,11.3331035,-0.0052241799397761,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-13,11.3528139,0.0017391882108903,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-14,11.3005561,-0.0046030702573217,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-17,11.2663378,-0.0030280191255366,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-18,11.231437,-0.0030977945646188,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-19,11.1657423,-0.0058491802963414,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-20,10.9735871,-0.0172093529330333,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-21,10.7369815,-0.021561372579801,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-24,10.3848334,-0.0327976815457864,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-25,10.3732456,-0.0011158387962197,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-26,10.6482148,0.0265075378143941,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-27,10.768654,0.0113107410267494,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-28,10.6892134,-0.0073770222350908,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-08-31,10.6761735,-0.0012199120283256,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-01,10.4975454,-0.0167314721889824,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-02,10.5777288,0.0076382999019941,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-03,10.4723086,-0.0099662415243619,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-04,10.4007561,-0.0068325431127954,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-07,10.4172903,0.0015897113480045,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-08,10.5439506,0.0121586608755639,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-09,10.5391084,-0.0004592396326288,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-10,10.532317,-0.0006443998621362,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-11,10.5202784,-0.0011430153498038,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-14,10.4890269,-0.0029705962914441,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-15,10.5455546,0.0053892225216809,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-16,10.5713306,0.0024442526711683,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-17,10.5260926,-0.0042793099290641,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-18,10.436709,-0.0084916220478622,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-21,10.4682756,0.0030245741258092,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-22,10.4177065,-0.0048307001011704,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-23,10.4194971,0.0001718804422066,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-24,10.316454,-0.0098894504227079,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-25,10.3732261,0.0055030633587858,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-28,10.2697299,-0.0099772432416179,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-29,10.2256458,-0.0042926250669941,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-09-30,10.335509,0.0107438886647139,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-01,10.3864353,0.0049273141748509,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-02,10.4241013,0.0036264607550196,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-05,10.5518025,0.0122505716631897,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-06,10.5534699,0.0001580203950934,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-07,10.6289661,0.0071536850642839,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-08,10.6705638,0.00391361677219,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-09,10.6999805,0.0027568084078182,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-12,10.7147558,0.0013808716754204,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-13,10.68794,-0.002502698194951,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-14,10.6317745,-0.0052550351143436,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-15,10.7231046,0.0085902969443152,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-16,10.7803882,0.0053420722949957,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-19,10.791958,0.0010732266580157,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-20,10.7958087,0.0003568119890755,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-21,10.7886672,-0.0006615067197327,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-22,10.8960784,0.0099559285691934,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-23,11.0314693,0.0124256539857494,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-26,11.0592139,0.0025150412193959,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-27,11.037483,-0.0019649588294878,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-28,11.0872335,0.004507413510852,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-29,11.1086077,0.0019278208581068,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-10-30,11.0803225,-0.0025462416860756,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-02,11.1445049,0.0057924667806374,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-03,11.1519538,0.0006683921867178,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-04,11.2017001,0.0044607699145957,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-05,11.2391989,0.0033475989952631,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-06,11.2973094,0.0051703418114612,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-09,11.2455811,-0.0045788159081487,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-10,11.253332,0.0006892396160835,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-11,11.2505625,-0.0002461048869794,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-12,11.2088869,-0.0037043125621496,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-13,11.1503053,-0.0052263530288632,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-16,11.2432623,0.0083367224034665,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-17,11.2587863,0.0013807380443309,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-18,11.3721298,0.0100671153159732,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-19,11.3747977,0.0002345998548134,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-20,11.4069385,0.0028256150876424,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-23,11.4374872,0.0026780805384369,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-24,11.4311569,-0.0005534694718609,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-25,11.4424241,0.0009856570160453,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-26,11.4494482,0.000613864679251,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-27,11.4596116,0.000887675966777,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-11-30,11.4509153,-0.0007588651608402,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-01,11.4940375,0.0037658299681946,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-02,11.4383088,-0.0048484877485391,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-03,11.3396351,-0.0086265987153624,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-04,11.3952194,0.0049017714864563,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-07,11.4025947,0.000647227555794,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-08,11.3258103,-0.0067339410037962,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-09,11.2685935,-0.0050518946092538,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-10,11.2520815,-0.0014653115315589,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-11,11.1474558,-0.0092983418223552,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-14,11.1240685,-0.0020979944141155,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-15,11.1642276,0.003610109017218,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-16,11.2473214,0.0074428615195913,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-17,11.2473162,-4.623323025532145e-07,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-18,11.141761,-0.0093849233117496,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-21,11.1250235,-0.001502231110504,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-22,11.2182303,0.0083781216282374,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-23,11.2916094,0.0065410584412766,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-24,11.2865651,-0.0004467299409063,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-28,11.3019144,0.001359962031318,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-29,11.36353,0.005451784345491,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-30,11.3484929,-0.0013232771858745,Habitat,RETORNO_CERO,0.0,entrenamiento
2015-12-31,11.289558,-0.005193191776152,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-04,11.2114321,-0.0069201912067771,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-05,11.1520474,-0.0052967987916546,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-06,11.0746523,-0.0069399902299555,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-07,10.9309338,-0.0129772471502334,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-08,10.8412045,-0.0082087497410331,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-11,10.8132639,-0.0025772597500581,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-12,10.8239497,0.0009882122640139,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-13,10.7655374,-0.0053965790325134,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-14,10.7351014,-0.0028271695939674,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-15,10.6190684,-0.0108087474609228,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-18,10.5767351,-0.0039865361447336,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-19,10.6243535,0.0045021832871656,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-20,10.5423414,-0.0077192555763511,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-21,10.5195097,-0.0021657143450125,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-22,10.6775051,0.0150192741397443,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-25,10.7023784,0.0023295048578344,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-26,10.7286283,0.0024527164915042,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-27,10.7389873,0.0009655474782361,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-28,10.7359501,-0.0002828199638525,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-01-29,10.8627916,0.011814650666083,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-02-01,10.9447973,0.0075492288740952,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-02-02,10.8877361,-0.0052135456176972,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-02-03,10.8357281,-0.0047767506047468,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-02-04,10.8129312,-0.0021038641602681,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-02-05,10.7752547,-0.0034843928351269,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-02-08,10.6985214,-0.0071212516210868,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-02-09,10.6185545,-0.0074745749445339,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-02-10,10.6103278,-0.000774747636319,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-02-11,10.5626638,-0.0044922269036778,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-02-12,10.5870581,0.0023094837118644,Habitat,RETORNO_CERO,0.0,entrenamiento
2016-02-15,10.6495905,0.0059064944585502,Habitat,RETORNO_CERO,0.0,entrenamiento
