fecha_cartera,afp,suma_componentes_pct,desvio_vs_100_pct,participacion_no_mapeada_pct,participacion_no_mapeada_abs_pct,numero_componentes,categorias_economicas,estado_suma,estado_mapeo,estado_general
2021-08-31,Profuturo,99.99999999999761,-2.3874235921539366e-12,0.0,0.0,48,23,correcto,correcto,correcto
2021-09-30,Habitat,99.99999999998829,-1.1709744285326451e-11,0.0,0.0,48,23,correcto,correcto,correcto
2021-09-30,Integra,100.00000000000196,1.9610979506978765e-12,0.0,0.0,48,23,correcto,correcto,correcto
2021-09-30,Prima,100.00000000000226,2.2595258997171186e-12,0.0,0.0,48,23,correcto,correcto,correcto
2021-09-30,Profuturo,99.99999999999758,-2.4158453015843406e-12,0.0,0.0,48,23,correcto,correcto,correcto
2021-10-29,Habitat,100.0,0.0,0.0,0.0,48,23,correcto,correcto,correcto
2021-10-29,Integra,100.00000000000188,1.8758328224066645e-12,0.0,0.0,48,23,correcto,correcto,correcto
2021-10-29,Prima,100.0,0.0,0.0,0.0,48,23,correcto,correcto,correcto
2021-10-29,Profuturo,100.00000000000229,2.2879476091475226e-12,0.0,0.0,48,23,correcto,correcto,correcto
2021-11-30,Habitat,100.0,0.0,0.0,0.0,48,23,correcto,correcto,correcto
2021-11-30,Integra,99.99999999998161,-1.8388846001471393e-11,0.0,0.0,48,23,correcto,correcto,correcto
2021-11-30,Prima,100.0,0.0,0.0,0.0,48,23,correcto,correcto,correcto
2021-11-30,Profuturo,100.00000000004414,4.4138914745417424e-11,0.0,0.0,48,23,correcto,correcto,correcto
2021-12-31,Habitat,100.00000000000493,4.931166586175095e-12,0.0,0.0,48,23,correcto,correcto,correcto
2021-12-31,Integra,100.00000000000182,1.8189894035458565e-12,0.0,0.0,48,23,correcto,correcto,correcto
2021-12-31,Prima,100.00000000000212,2.1174173525650986e-12,0.0,0.0,48,23,correcto,correcto,correcto
2021-12-31,Profuturo,100.00000000000216,2.1600499167107046e-12,0.0,0.0,48,23,correcto,correcto,correcto
2022-01-31,Habitat,99.99999999995217,-4.7833736971369945e-11,0.0,0.0,48,23,correcto,correcto,correcto
2022-01-31,Integra,99.99999999998184,-1.816147232602816e-11,0.0,0.0,48,23,correcto,correcto,correcto
2022-01-31,Prima,100.0000000000207,2.070521532004932e-11,0.0,0.0,48,23,correcto,correcto,correcto
2022-01-31,Profuturo,99.99999999997922,-2.077626959362533e-11,0.0,0.0,48,23,correcto,correcto,correcto
2022-02-28,Habitat,99.99999999990932,-9.067946393770399e-11,0.0,0.0,48,23,correcto,correcto,correcto
2022-02-28,Integra,100.00000000001788,1.787725523172412e-11,0.0,0.0,48,23,correcto,correcto,correcto
2022-02-28,Prima,99.9999999999591,-4.0898839870351367e-11,0.0,0.0,48,23,correcto,correcto,correcto
2022-02-28,Profuturo,100.00000000004061,4.0614622776047327e-11,0.0,0.0,48,23,correcto,correcto,correcto
2022-03-31,Habitat,100.00000000000429,4.291678123991005e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-03-31,Integra,100.00000000000001,1.4210854715202004e-14,0.0,0.0,48,22,correcto,correcto,correcto
2022-03-31,Prima,100.0,0.0,0.0,0.0,48,22,correcto,correcto,correcto
2022-03-31,Profuturo,100.0,0.0,0.0,0.0,48,22,correcto,correcto,correcto
2022-04-30,Habitat,100.00000000000003,2.842170943040401e-14,0.0,0.0,48,22,correcto,correcto,correcto
2022-04-30,Integra,100.0,0.0,0.0,0.0,48,22,correcto,correcto,correcto
2022-04-30,Prima,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,48,22,correcto,correcto,correcto
2022-04-30,Profuturo,100.0,0.0,0.0,0.0,48,22,correcto,correcto,correcto
2022-05-31,Habitat,100.00000000000423,4.234834705130197e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-05-31,Integra,100.0,0.0,0.0,0.0,48,22,correcto,correcto,correcto
2022-05-31,Prima,100.00000000000219,2.1884716261411086e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-05-31,Profuturo,100.00000000000432,4.320099833421409e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-06-30,Habitat,99.99999999999997,-2.842170943040401e-14,0.0,0.0,48,22,correcto,correcto,correcto
2022-06-30,Integra,100.00000000000401,4.007461029686965e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-06-30,Prima,100.0,0.0,0.0,0.0,48,22,correcto,correcto,correcto
2022-06-30,Profuturo,99.99999999999771,-2.2879476091475226e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-07-31,Habitat,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,48,22,correcto,correcto,correcto
2022-07-31,Integra,100.0,0.0,0.0,0.0,48,22,correcto,correcto,correcto
2022-07-31,Prima,99.99999999999541,-4.590106073010247e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-07-31,Profuturo,100.00000000000453,4.533262654149439e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-08-31,Habitat,99.99999999999183,-8.171241461241152e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-08-31,Integra,99.99999999999783,-2.1742607714259066e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-08-31,Prima,100.00000000000249,2.4868995751603507e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-08-31,Profuturo,100.0,0.0,0.0,0.0,48,22,correcto,correcto,correcto
2022-09-30,Habitat,99.99999999999595,-4.050093593832571e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-09-30,Integra,99.99999999999767,-2.3305801732931286e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-09-30,Prima,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,48,22,correcto,correcto,correcto
2022-09-30,Profuturo,100.00000000000507,5.073275133327115e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-10-31,Habitat,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,48,22,correcto,correcto,correcto
2022-10-31,Integra,99.9999999999977,-2.3021584638627246e-12,0.0,0.0,48,22,correcto,correcto,correcto
2022-10-31,Prima,100.00000000000003,2.842170943040401e-14,0.0,0.0,48,22,correcto,correcto,correcto
2022-10-31,Profuturo,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,48,22,correcto,correcto,correcto
2022-11-30,Habitat,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,49,23,correcto,correcto,correcto
2022-11-30,Integra,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2022-11-30,Prima,99.99999999999744,-2.5579538487363607e-12,0.0,0.0,49,23,correcto,correcto,correcto
2022-11-30,Profuturo,99.99999999999756,-2.4442670110147446e-12,0.0,0.0,49,23,correcto,correcto,correcto
2022-12-31,Habitat,99.99999999999635,-3.652189661806915e-12,0.0,0.0,49,23,correcto,correcto,correcto
2022-12-31,Integra,100.00000000000234,2.3447910280083306e-12,0.0,0.0,49,23,correcto,correcto,correcto
2022-12-31,Prima,99.99999999999739,-2.6147972675971687e-12,0.0,0.0,49,23,correcto,correcto,correcto
2022-12-31,Profuturo,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2023-01-31,Habitat,100.00000000000338,3.382183422218077e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-01-31,Integra,100.00000000000001,1.4210854715202004e-14,0.0,0.0,49,23,correcto,correcto,correcto
2023-01-31,Prima,99.99999999999744,-2.5579538487363607e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-01-31,Profuturo,99.99999999999757,-2.4300561562995426e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-02-28,Habitat,100.00000000000344,3.439026841078885e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-02-28,Integra,100.0000000000024,2.4016344468691386e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-02-28,Prima,100.00000000000263,2.6290081223123707e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-02-28,Profuturo,99.99999999999494,-5.059064278611913e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-03-31,Habitat,99.9999999999668,-3.319655661471188e-11,0.0,0.0,49,23,correcto,correcto,correcto
2023-03-31,Integra,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2023-03-31,Prima,100.00000000005352,5.3518078857450746e-11,0.0,0.0,49,23,correcto,correcto,correcto
2023-03-31,Profuturo,100.00000000002554,2.5536905923218e-11,0.0,0.0,49,23,correcto,correcto,correcto
2023-04-30,Habitat,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2023-04-30,Integra,100.00000000000001,1.4210854715202004e-14,0.0,0.0,49,23,correcto,correcto,correcto
2023-04-30,Prima,99.99999999999731,-2.6858515411731787e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-04-30,Profuturo,100.00000000000001,1.4210854715202004e-14,0.0,0.0,49,23,correcto,correcto,correcto
2023-05-31,Habitat,100.00000000000001,1.4210854715202004e-14,0.0,0.0,49,23,correcto,correcto,correcto
2023-05-31,Integra,99.99999999999503,-4.973799150320701e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-05-31,Prima,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2023-05-31,Profuturo,100.00000000000269,2.6858515411731787e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-06-30,Habitat,100.00000000000315,3.154809746774845e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-06-30,Integra,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2023-06-30,Prima,99.99999999999723,-2.7711166694643907e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-06-30,Profuturo,100.00000000000536,5.357492227631155e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-07-31,Habitat,99.99999999999699,-3.0127011996228248e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-07-31,Integra,100.00000000000244,2.4442670110147446e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-07-31,Prima,99.99999999999727,-2.7284841053187847e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-07-31,Profuturo,99.99999999999737,-2.6290081223123707e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-08-31,Habitat,99.99999999997007,-2.992806003021542e-11,0.0,0.0,49,23,correcto,correcto,correcto
2023-08-31,Integra,100.00000000000001,1.4210854715202004e-14,0.0,0.0,49,23,correcto,correcto,correcto
2023-08-31,Prima,99.99999999997249,-2.751221472863108e-11,0.0,0.0,49,23,correcto,correcto,correcto
2023-08-31,Profuturo,99.99999999997328,-2.6716406864579767e-11,0.0,0.0,49,23,correcto,correcto,correcto
2023-09-30,Habitat,100.00000000000304,3.0411229090532288e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-09-30,Integra,100.00000000000982,9.819700608204585e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-09-30,Prima,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,49,23,correcto,correcto,correcto
2023-09-30,Profuturo,100.00000000000001,1.4210854715202004e-14,0.0,0.0,49,23,correcto,correcto,correcto
2023-10-31,Habitat,100.0000000000306,3.0595970201829914e-11,0.0,0.0,49,23,correcto,correcto,correcto
2023-10-31,Integra,99.99999999997479,-2.5210056264768355e-11,0.0,0.0,49,23,correcto,correcto,correcto
2023-10-31,Prima,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2023-10-31,Profuturo,99.99999999997218,-2.7824853532365523e-11,0.0,0.0,49,23,correcto,correcto,correcto
2023-11-30,Habitat,99.99999999999702,-2.9842794901924208e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-11-30,Integra,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2023-11-30,Prima,99.99999999999713,-2.8705926524708048e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-11-30,Profuturo,100.0000000000056,5.5990767577895895e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-12-31,Habitat,99.99999999999997,-2.842170943040401e-14,0.0,0.0,49,23,correcto,correcto,correcto
2023-12-31,Integra,99.99999999999756,-2.4442670110147446e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-12-31,Prima,100.00000000000276,2.7569058147491887e-12,0.0,0.0,49,23,correcto,correcto,correcto
2023-12-31,Profuturo,100.00000000000001,1.4210854715202004e-14,0.0,0.0,49,23,correcto,correcto,correcto
2024-01-31,Habitat,100.00000000000558,5.5848659030743875e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-01-31,Integra,100.0000000000024,2.4016344468691386e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-01-31,Prima,99.99999999999729,-2.7142732506035827e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-01-31,Profuturo,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2024-02-29,Habitat,100.00000000000546,5.4569682106375694e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-02-29,Integra,99.99999999999764,-2.3590018827235326e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-02-29,Prima,100.00000000000267,2.6716406864579767e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-02-29,Profuturo,100.0000000000026,2.6005864128819667e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-03-31,Habitat,100.00000000000274,2.7426949600339867e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-03-31,Integra,100.00000000000476,4.760636329592671e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-03-31,Prima,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2024-03-31,Profuturo,99.99999999999737,-2.6290081223123707e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-04-30,Habitat,100.00000000000276,2.7569058147491887e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-04-30,Integra,100.00000000000001,1.4210854715202004e-14,0.0,0.0,49,23,correcto,correcto,correcto
2024-04-30,Prima,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2024-04-30,Profuturo,99.99999999999733,-2.6716406864579767e-12,0.0,0.0,49,23,correcto,correcto,correcto
2024-05-31,Habitat,99.99999999994681,-5.31912291990011e-11,0.0,0.0,49,23,correcto,correcto,correcto
2024-05-31,Integra,99.99999999997543,-2.4570567802584264e-11,0.0,0.0,49,23,correcto,correcto,correcto
2024-05-31,Prima,100.00000000005454,5.454126039694529e-11,0.0,0.0,49,23,correcto,correcto,correcto
2024-05-31,Profuturo,99.99999999997381,-2.6190605240117293e-11,0.0,0.0,49,23,correcto,correcto,correcto
2024-06-30,Habitat,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2024-06-30,Integra,100.0000000000257,2.5693225325085223e-11,0.0,0.0,49,23,correcto,correcto,correcto
2024-06-30,Prima,100.00000000000001,1.4210854715202004e-14,0.0,0.0,49,23,correcto,correcto,correcto
2024-06-30,Profuturo,100.00000000002692,2.6915358830592595e-11,0.0,0.0,49,23,correcto,correcto,correcto
2024-07-31,Habitat,100.00000000002805,2.8052227207808755e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-07-31,Integra,100.00000000002795,2.795275122480234e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-07-31,Prima,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,50,23,correcto,correcto,correcto
2024-07-31,Profuturo,100.00000000005727,5.7269744502264075e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-08-31,Habitat,99.999999999971,-2.900435447372729e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-08-31,Integra,100.00000000002994,2.994227088493062e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-08-31,Prima,100.00000000003328,3.328182174300309e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-08-31,Profuturo,100.00000000000001,1.4210854715202004e-14,0.0,0.0,50,23,correcto,correcto,correcto
2024-09-30,Habitat,100.0,0.0,0.0,0.0,50,23,correcto,correcto,correcto
2024-09-30,Integra,100.00000000003112,3.112177182629239e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-09-30,Prima,99.99999999993219,-6.781419870094396e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-09-30,Profuturo,100.00000000003037,3.036859652638668e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-10-31,Habitat,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2024-10-31,Integra,100.0,0.0,0.0,0.0,49,23,correcto,correcto,correcto
2024-10-31,Prima,99.99999999989757,-1.0243184078717604e-10,0.0,0.0,49,23,correcto,correcto,correcto
2024-10-31,Profuturo,99.99999999996973,-3.026912054338027e-11,0.0,0.0,49,23,correcto,correcto,correcto
2024-11-30,Habitat,100.00000000002795,2.795275122480234e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-11-30,Integra,100.00000000003168,3.1675995160185266e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-11-30,Prima,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,50,23,correcto,correcto,correcto
2024-11-30,Profuturo,100.00000000003043,3.042543994524749e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-12-31,Habitat,100.00000000002795,2.795275122480234e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-12-31,Integra,100.00000000003199,3.198863396391971e-11,0.0,0.0,50,23,correcto,correcto,correcto
2024-12-31,Prima,100.00000000000001,1.4210854715202004e-14,0.0,0.0,50,23,correcto,correcto,correcto
2024-12-31,Profuturo,100.000000000031,3.099387413385557e-11,0.0,0.0,50,23,correcto,correcto,correcto
2025-01-31,Habitat,99.99999999997247,-2.752642558334628e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-01-31,Integra,100.0,0.0,0.0,0.0,51,23,correcto,correcto,correcto
2025-01-31,Prima,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-01-31,Profuturo,99.99999999993786,-6.214406766957836e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-02-28,Habitat,100.0,0.0,0.0,0.0,51,23,correcto,correcto,correcto
2025-02-28,Integra,100.00000000003314,3.313971319585107e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-02-28,Prima,100.00000000000001,1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-02-28,Profuturo,100.00000000000001,1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-03-31,Habitat,100.00000000002763,2.7625901566352695e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-03-31,Integra,100.00000000003322,3.3224978324142285e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-03-31,Prima,100.00000000007446,7.44648787076585e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-03-31,Profuturo,100.00000000003169,3.169020601490047e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-04-30,Habitat,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-04-30,Integra,99.99999999996605,-3.394973191461759e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-04-30,Prima,99.99999999996213,-3.787192781601334e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-04-30,Profuturo,100.00000000003233,3.232969447708456e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-05-31,Habitat,100.00000000002656,2.6560087462712545e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-05-31,Integra,99.99999999996632,-3.367972567502875e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-05-31,Prima,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-05-31,Profuturo,99.99999999996805,-3.1946001399774104e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-06-30,Habitat,99.99999999997445,-2.5551116777933203e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-06-30,Integra,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-06-30,Prima,100.00000000003699,3.6990854823670816e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-06-30,Profuturo,100.00000000003133,3.133493464702042e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-07-31,Habitat,99.99999999997496,-2.503952600818593e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-07-31,Integra,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-07-31,Prima,100.0,0.0,0.0,0.0,51,23,correcto,correcto,correcto
2025-07-31,Profuturo,100.0000000000311,3.1093350116861984e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-08-31,Habitat,100.00000000002427,2.4272139853565022e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-08-31,Integra,99.99999999996838,-3.161915174132446e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-08-31,Prima,99.99999999996399,-3.601030584832188e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-08-31,Profuturo,99.9999999999693,-3.069544618483633e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-09-30,Habitat,100.00000000002332,2.3320012587646488e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-09-30,Integra,100.00000000006065,6.065192792448215e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-09-30,Prima,100.0,0.0,0.0,0.0,51,23,correcto,correcto,correcto
2025-09-30,Profuturo,99.99999999994125,-5.874767339264508e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-10-31,Habitat,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-10-31,Integra,100.00000000003052,3.0524915928253904e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-10-31,Prima,100.0,0.0,0.0,0.0,51,23,correcto,correcto,correcto
2025-10-31,Profuturo,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-11-30,Habitat,100.00000000000001,1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-11-30,Integra,99.99999999993724,-6.275513442233205e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-11-30,Prima,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-11-30,Profuturo,99.99999999997011,-2.9885427466069814e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-12-31,Habitat,100.00000000000001,1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-12-31,Integra,99.99999999996841,-3.1590730031894054e-11,0.0,0.0,51,23,correcto,correcto,correcto
2025-12-31,Prima,100.00000000000001,1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2025-12-31,Profuturo,100.00000000002943,2.943068011518335e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-01-31,Habitat,100.00000000002005,2.0051516003150027e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-01-31,Integra,100.00000000002944,2.944489096989855e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-01-31,Prima,100.00000000000001,1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2026-01-31,Profuturo,99.99999999997192,-2.808064891723916e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-02-28,Habitat,100.00000000001882,1.8815171642927453e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-02-28,Integra,100.00000000002927,2.927436071331613e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-02-28,Prima,99.9999999999676,-3.240074875066057e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-02-28,Profuturo,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2026-03-31,Habitat,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2026-03-31,Integra,100.0000000000645,6.45030695523019e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-03-31,Prima,100.0,0.0,0.0,0.0,51,23,correcto,correcto,correcto
2026-03-31,Profuturo,100.0,0.0,0.0,0.0,51,23,correcto,correcto,correcto
2026-04-30,Habitat,100.00000000003693,3.693401140481001e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-04-30,Integra,99.9999999999698,-3.019806626980426e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-04-30,Prima,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2026-04-30,Profuturo,100.00000000005704,5.704237082682084e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-05-31,Habitat,99.99999999998293,-1.7067236512957606e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-05-31,Integra,100.00000000002858,2.857802883227123e-11,0.0,0.0,51,23,correcto,correcto,correcto
2026-05-31,Prima,99.99999999999999,-1.4210854715202004e-14,0.0,0.0,51,23,correcto,correcto,correcto
2026-05-31,Profuturo,100.00000000002744,2.744116045505507e-11,0.0,0.0,51,23,correcto,correcto,correcto
