fecha_cartera,anio,mes,archivo,hoja,fila_excel_aprox,descriptor,tipo_identificacion,es_control_o_subtotal,meta_1,meta_2,meta_3,meta_4,meta_5,meta_6,meta_7,vector_fondo3,duplicado_vector_adyacente,meta_8,meta_9,meta_10,meta_11,afp,fondo,valor,participacion_reportada,prioridad_identificacion,valor_abs,ranking_hoja_afp
2026-01-30,2026,1,CA-0001-en2026.XLS,1,14,CUENTAS CORRIENTES | 1294.90575 | 0.004809090606279379 | 1005.1048639200001 | 0.0006018977597350125 | 10358.76527808 | 0.0007897189901055647,entidad_fondo_o_instrumento,False,CUENTAS CORRIENTES,1294.90575,0.004809090606279379,1005.1048639200001,0.0006018977597350125,10358.76527808,0.0007897189901055647,1036.92138272|3583.45890384|178.33443104|995.65087936,False,,,,,Profuturo,3,995.65087936,0.0002797878078129799,3,995.65087936,14
2026-01-30,2026,1,CA-0001-en2026.XLS,1,35,TITULOS CON DERECHO CREDITICIO | 0 | 55015.4895252086 | 0.03294551751227397 | 240967.4068308492 | 0.018370581055012238,entidad_fondo_o_instrumento,False,TITULOS CON DERECHO CREDITICIO,0,,55015.4895252086,0.03294551751227397,240967.4068308492,0.018370581055012238,375.27531487|0.0|0.0|30.3997837,False,,,,,Profuturo,3,30.3997836996,8.54264181915566e-06,3,30.3997836996,15
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,17,TOTAL | 269262.08217187703 | 1 | 1669893.013661491 | 1 | 13117026.9524547 | 1,entidad_fondo_o_instrumento,False,TOTAL,269262.08217187703,1,1669893.013661491,1,13117026.9524547,1,4986234.04286716|3397643.43527417|3012452.07318405|3558592.80339166,False,,,,,Habitat,3,4986234.042867157,1.0,3,4986234.042867157,1
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,15,Renta Variable | 0 | 70383.41023946929 | 0.042148454819355835 | 2928927.7005844717 | 0.22329203951481982,entidad_fondo_o_instrumento,False,Renta Variable,0,,70383.41023946929,0.042148454819355835,2928927.7005844717,0.22329203951481982,2132757.76446537|1372040.95678803|1317776.66152056|1344680.2428725,False,,,,,Habitat,3,2132757.7644653744,0.4277291731855827,3,2132757.7644653744,2
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,10,Renta Variable | 0 | 90385.77797257798 | 0.054126687897444174 | 2869845.071740554 | 0.2187877696785167,entidad_fondo_o_instrumento,False,Renta Variable,0,,90385.77797257798,0.054126687897444174,2869845.071740554,0.2187877696785167,1831025.13033435|1258571.85678192|1057378.43708178|1331466.0263971,False,,,,,Habitat,3,1831025.13033435,0.36721604212574893,3,1831025.13033435,3
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,9,Renta Fija | 13482.601799932 | 0.05007241157455546 | 839479.2872351528 | 0.5027144136584348 | 4910056.021558049 | 0.37432689887392423,entidad_fondo_o_instrumento,False,Renta Fija,13482.601799932,0.05007241157455546,839479.2872351528,0.5027144136584348,4910056.021558049,0.37432689887392423,574907.12026963|19509.933|202797.47467178|248845.83736977,False,,,,,Habitat,3,574907.1202696257,0.11529886389750085,3,574907.1202696257,4
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,13,Inversiones Alternativas | 0 | 0 | 2485570.5760325505 | 0.18949191650226846,entidad_fondo_o_instrumento,False,Inversiones Alternativas,0,,0,,2485570.5760325505,0.18949191650226846,548015.89343116|495004.37695002|226447.11455318|436562.70652,False,,,,,Habitat,3,548015.8934311592,0.10990577031078186,3,548015.8934311592,5
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,7,Corto Plazo | 256584.8273519451 | 0.9529185293462907 | 18396.3707375062 | 0.011016496618049439 | 448637.44144617516 | 0.03420267741099808,entidad_fondo_o_instrumento,False,Corto Plazo,256584.8273519451,0.9529185293462907,18396.3707375062,0.011016496618049439,448637.44144617516,0.03420267741099808,53115.27201552|21739.45890384|14735.93443104|60082.85087936,False,,,,,Habitat,3,53115.272015519986,0.010652382451141014,3,53115.272015519986,6
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,12,Corto Plazo | 0 | 40352.5959007603 | 0.024164779162876536 | 2566.0787666865 | 0.00019562960234722156,entidad_fondo_o_instrumento,False,Corto Plazo,0,,40352.5959007603,0.024164779162876536,2566.0787666865,0.00019562960234722156,508.48565586|59921.02407639|65533.24344618|103179.77622107,False,,,,,Habitat,3,508.4856558622,0.00010197789584096885,3,508.4856558622,7
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,14,Renta Fija | 0 | 712783.7489604657 | 0.42684396133712804 | 630961.1171539874 | 0.048102448782108384,entidad_fondo_o_instrumento,False,Renta Fija,0,,712783.7489604657,0.42684396133712804,630961.1171539874,0.048102448782108384,1.61527266|65532.34360793|42708.03045162|53834.401648,False,,,,,Habitat,3,1.6152726593,3.2394641836170103e-07,3,1.6152726593,8
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,17,TOTAL | 269262.08217187703 | 1 | 1669893.013661491 | 1 | 13117026.9524547 | 1,entidad_fondo_o_instrumento,False,TOTAL,269262.08217187703,1,1669893.013661491,1,13117026.9524547,1,4986234.04286716|3397643.43527417|3012452.07318405|3558592.80339166,False,,,,,Integra,3,3397643.435274168,1.0,3,3397643.435274168,1
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,15,Renta Variable | 0 | 70383.41023946929 | 0.042148454819355835 | 2928927.7005844717 | 0.22329203951481982,entidad_fondo_o_instrumento,False,Renta Variable,0,,70383.41023946929,0.042148454819355835,2928927.7005844717,0.22329203951481982,2132757.76446537|1372040.95678803|1317776.66152056|1344680.2428725,False,,,,,Integra,3,1372040.9567880337,0.40382134939280917,3,1372040.9567880337,2
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,10,Renta Variable | 0 | 90385.77797257798 | 0.054126687897444174 | 2869845.071740554 | 0.2187877696785167,entidad_fondo_o_instrumento,False,Renta Variable,0,,90385.77797257798,0.054126687897444174,2869845.071740554,0.2187877696785167,1831025.13033435|1258571.85678192|1057378.43708178|1331466.0263971,False,,,,,Integra,3,1258571.8567819241,0.3704249373891012,3,1258571.8567819241,3
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,13,Inversiones Alternativas | 0 | 0 | 2485570.5760325505 | 0.18949191650226846,entidad_fondo_o_instrumento,False,Inversiones Alternativas,0,,0,,2485570.5760325505,0.18949191650226846,548015.89343116|495004.37695002|226447.11455318|436562.70652,False,,,,,Integra,3,495004.37695001514,0.1456905017786457,3,495004.37695001514,4
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,8,Inversiones Alternativas | 0 | 0 | 37144.58635888 | 0.0028317839471945906,entidad_fondo_o_instrumento,False,Inversiones Alternativas,0,,0,,37144.58635888,0.0028317839471945906,0.0|126846.93880313|106119.94689479|73524.25620702,False,,,,,Integra,3,126846.9388031299,0.037333799505331014,3,126846.9388031299,5
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,14,Renta Fija | 0 | 712783.7489604657 | 0.42684396133712804 | 630961.1171539874 | 0.048102448782108384,entidad_fondo_o_instrumento,False,Renta Fija,0,,712783.7489604657,0.42684396133712804,630961.1171539874,0.048102448782108384,1.61527266|65532.34360793|42708.03045162|53834.401648,False,,,,,Integra,3,65532.343607929404,0.019287587075081457,3,65532.343607929404,6
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,12,Corto Plazo | 0 | 40352.5959007603 | 0.024164779162876536 | 2566.0787666865 | 0.00019562960234722156,entidad_fondo_o_instrumento,False,Corto Plazo,0,,40352.5959007603,0.024164779162876536,2566.0787666865,0.00019562960234722156,508.48565586|59921.02407639|65533.24344618|103179.77622107,False,,,,,Integra,3,59921.02407638649,0.01763605428818379,3,59921.02407638649,7
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,7,Corto Plazo | 256584.8273519451 | 0.9529185293462907 | 18396.3707375062 | 0.011016496618049439 | 448637.44144617516 | 0.03420267741099808,entidad_fondo_o_instrumento,False,Corto Plazo,256584.8273519451,0.9529185293462907,18396.3707375062,0.011016496618049439,448637.44144617516,0.03420267741099808,53115.27201552|21739.45890384|14735.93443104|60082.85087936,False,,,,,Integra,3,21739.458903839997,0.006398393274038706,3,21739.458903839997,8
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,9,Renta Fija | 13482.601799932 | 0.05007241157455546 | 839479.2872351528 | 0.5027144136584348 | 4910056.021558049 | 0.37432689887392423,entidad_fondo_o_instrumento,False,Renta Fija,13482.601799932,0.05007241157455546,839479.2872351528,0.5027144136584348,4910056.021558049,0.37432689887392423,574907.12026963|19509.933|202797.47467178|248845.83736977,False,,,,,Integra,3,19509.933,0.005742195545727026,3,19509.933,9
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,17,TOTAL | 269262.08217187703 | 1 | 1669893.013661491 | 1 | 13117026.9524547 | 1,entidad_fondo_o_instrumento,False,TOTAL,269262.08217187703,1,1669893.013661491,1,13117026.9524547,1,4986234.04286716|3397643.43527417|3012452.07318405|3558592.80339166,False,,,,,Prima,3,3012452.073184049,1.0,3,3012452.073184049,1
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,15,Renta Variable | 0 | 70383.41023946929 | 0.042148454819355835 | 2928927.7005844717 | 0.22329203951481982,entidad_fondo_o_instrumento,False,Renta Variable,0,,70383.41023946929,0.042148454819355835,2928927.7005844717,0.22329203951481982,2132757.76446537|1372040.95678803|1317776.66152056|1344680.2428725,False,,,,,Prima,3,1317776.6615205558,0.43744319561164513,3,1317776.6615205558,2
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,10,Renta Variable | 0 | 90385.77797257798 | 0.054126687897444174 | 2869845.071740554 | 0.2187877696785167,entidad_fondo_o_instrumento,False,Renta Variable,0,,90385.77797257798,0.054126687897444174,2869845.071740554,0.2187877696785167,1831025.13033435|1258571.85678192|1057378.43708178|1331466.0263971,False,,,,,Prima,3,1057378.4370817838,0.35100257577348737,3,1057378.4370817838,3
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,13,Inversiones Alternativas | 0 | 0 | 2485570.5760325505 | 0.18949191650226846,entidad_fondo_o_instrumento,False,Inversiones Alternativas,0,,0,,2485570.5760325505,0.18949191650226846,548015.89343116|495004.37695002|226447.11455318|436562.70652,False,,,,,Prima,3,226447.1145531848,0.07517036256574819,3,226447.1145531848,4
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,9,Renta Fija | 13482.601799932 | 0.05007241157455546 | 839479.2872351528 | 0.5027144136584348 | 4910056.021558049 | 0.37432689887392423,entidad_fondo_o_instrumento,False,Renta Fija,13482.601799932,0.05007241157455546,839479.2872351528,0.5027144136584348,4910056.021558049,0.37432689887392423,574907.12026963|19509.933|202797.47467178|248845.83736977,False,,,,,Prima,3,202797.47467178028,0.06731973480242988,3,202797.47467178028,5
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,8,Inversiones Alternativas | 0 | 0 | 37144.58635888 | 0.0028317839471945906,entidad_fondo_o_instrumento,False,Inversiones Alternativas,0,,0,,37144.58635888,0.0028317839471945906,0.0|126846.93880313|106119.94689479|73524.25620702,False,,,,,Prima,3,106119.9468947928,0.03522709882737752,3,106119.9468947928,6
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,12,Corto Plazo | 0 | 40352.5959007603 | 0.024164779162876536 | 2566.0787666865 | 0.00019562960234722156,entidad_fondo_o_instrumento,False,Corto Plazo,0,,40352.5959007603,0.024164779162876536,2566.0787666865,0.00019562960234722156,508.48565586|59921.02407639|65533.24344618|103179.77622107,False,,,,,Prima,3,65533.2434461764,0.021754119851244706,3,65533.2434461764,7
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,14,Renta Fija | 0 | 712783.7489604657 | 0.42684396133712804 | 630961.1171539874 | 0.048102448782108384,entidad_fondo_o_instrumento,False,Renta Fija,0,,712783.7489604657,0.42684396133712804,630961.1171539874,0.048102448782108384,1.61527266|65532.34360793|42708.03045162|53834.401648,False,,,,,Prima,3,42708.0304516244,0.01417716511801086,3,42708.0304516244,8
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,7,Corto Plazo | 256584.8273519451 | 0.9529185293462907 | 18396.3707375062 | 0.011016496618049439 | 448637.44144617516 | 0.03420267741099808,entidad_fondo_o_instrumento,False,Corto Plazo,256584.8273519451,0.9529185293462907,18396.3707375062,0.011016496618049439,448637.44144617516,0.03420267741099808,53115.27201552|21739.45890384|14735.93443104|60082.85087936,False,,,,,Prima,3,14735.934431039997,0.004891674314826416,3,14735.934431039997,9
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,17,TOTAL | 269262.08217187703 | 1 | 1669893.013661491 | 1 | 13117026.9524547 | 1,entidad_fondo_o_instrumento,False,TOTAL,269262.08217187703,1,1669893.013661491,1,13117026.9524547,1,4986234.04286716|3397643.43527417|3012452.07318405|3558592.80339166,False,,,,,Profuturo,3,3558592.803391663,1.0,3,3558592.803391663,1
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,15,Renta Variable | 0 | 70383.41023946929 | 0.042148454819355835 | 2928927.7005844717 | 0.22329203951481982,entidad_fondo_o_instrumento,False,Renta Variable,0,,70383.41023946929,0.042148454819355835,2928927.7005844717,0.22329203951481982,2132757.76446537|1372040.95678803|1317776.66152056|1344680.2428725,False,,,,,Profuturo,3,1344680.2428724961,0.3778685331996663,3,1344680.2428724961,2
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,10,Renta Variable | 0 | 90385.77797257798 | 0.054126687897444174 | 2869845.071740554 | 0.2187877696785167,entidad_fondo_o_instrumento,False,Renta Variable,0,,90385.77797257798,0.054126687897444174,2869845.071740554,0.2187877696785167,1831025.13033435|1258571.85678192|1057378.43708178|1331466.0263971,False,,,,,Profuturo,3,1331466.0263971037,0.3741552068357176,3,1331466.0263971037,3
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,13,Inversiones Alternativas | 0 | 0 | 2485570.5760325505 | 0.18949191650226846,entidad_fondo_o_instrumento,False,Inversiones Alternativas,0,,0,,2485570.5760325505,0.18949191650226846,548015.89343116|495004.37695002|226447.11455318|436562.70652,False,,,,,Profuturo,3,436562.7065199954,0.1226784660790387,3,436562.7065199954,4
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,9,Renta Fija | 13482.601799932 | 0.05007241157455546 | 839479.2872351528 | 0.5027144136584348 | 4910056.021558049 | 0.37432689887392423,entidad_fondo_o_instrumento,False,Renta Fija,13482.601799932,0.05007241157455546,839479.2872351528,0.5027144136584348,4910056.021558049,0.37432689887392423,574907.12026963|19509.933|202797.47467178|248845.83736977,False,,,,,Profuturo,3,248845.83736977342,0.06992815731336292,3,248845.83736977342,5
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,12,Corto Plazo | 0 | 40352.5959007603 | 0.024164779162876536 | 2566.0787666865 | 0.00019562960234722156,entidad_fondo_o_instrumento,False,Corto Plazo,0,,40352.5959007603,0.024164779162876536,2566.0787666865,0.00019562960234722156,508.48565586|59921.02407639|65533.24344618|103179.77622107,False,,,,,Profuturo,3,103179.77622106919,0.028994544170024027,3,103179.77622106919,6
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,8,Inversiones Alternativas | 0 | 0 | 37144.58635888 | 0.0028317839471945906,entidad_fondo_o_instrumento,False,Inversiones Alternativas,0,,0,,37144.58635888,0.0028317839471945906,0.0|126846.93880313|106119.94689479|73524.25620702,False,,,,,Profuturo,3,73524.25620701989,0.020661047854911803,3,73524.25620701989,7
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,7,Corto Plazo | 256584.8273519451 | 0.9529185293462907 | 18396.3707375062 | 0.011016496618049439 | 448637.44144617516 | 0.03420267741099808,entidad_fondo_o_instrumento,False,Corto Plazo,256584.8273519451,0.9529185293462907,18396.3707375062,0.011016496618049439,448637.44144617516,0.03420267741099808,53115.27201552|21739.45890384|14735.93443104|60082.85087936,False,,,,,Profuturo,3,60082.85087935998,0.016883879162037183,3,60082.85087935998,8
2026-01-30,2026,1,CA-0001-en2026.XLS,1-A,14,Renta Fija | 0 | 712783.7489604657 | 0.42684396133712804 | 630961.1171539874 | 0.048102448782108384,entidad_fondo_o_instrumento,False,Renta Fija,0,,712783.7489604657,0.42684396133712804,630961.1171539874,0.048102448782108384,1.61527266|65532.34360793|42708.03045162|53834.401648,False,,,,,Profuturo,3,53834.401648,0.015128002730936485,3,53834.401648,9
2026-01-30,2026,1,CA-0001-en2026.XLS,10,642,Total general | 823519.7551006956 | 0.4931571953193605 | 6048025.472537694 | 0.4610820344015439,entidad_fondo_o_instrumento,False,Total general,,,,823519.7551006956,0.4931571953193605,6048025.472537694,2681283.75882506|1992498.70142236|1652465.04997154|1938257.12726156,False,0.4610820344015439,,,,Habitat,3,2681283.7588250553,0.5377372453386242,3,2681283.7588250553,1
2026-01-30,2026,1,CA-0001-en2026.XLS,10,187,VAN ECK ASSOCIATES CORPORATION | 23506.86061824 | 0.014076866257855456 | 629478.3394759999 | 0.04798940657495565,entidad_fondo_o_instrumento,False,VAN ECK ASSOCIATES CORPORATION,,,,23506.86061824,0.014076866257855456,629478.3394759999,533139.17549488|391581.577552|367408.08613408|265889.0334,False,0.04798940657495565,,,,Habitat,3,533139.1754948801,0.10692221241751365,3,533139.1754948801,2
2026-01-30,2026,1,CA-0001-en2026.XLS,10,144,BlackRock Fund Advisors | 17213.7728936 | 0.010308308827435728 | 632108.5231671999 | 0.04818992333082828,entidad_fondo_o_instrumento,False,BlackRock Fund Advisors,,,,17213.7728936,0.010308308827435728,632108.5231671999,462896.32282704|229263.815072|555403.02425008|632808.633032,False,0.04818992333082828,,,,Habitat,3,462896.3228270401,0.09283485669695278,3,462896.3228270401,3
2026-01-30,2026,1,CA-0001-en2026.XLS,10,145,US4642875235 | USD | 127.1308856 | 7.613115604409078e-05 | 290606.0420824 | 0.022154871156075232,entidad_fondo_o_instrumento,False,US4642875235,USD,,,127.1308856,7.613115604409078e-05,290606.0420824,302810.6071|42338.08392|198733.5663144|271873.48104,False,0.022154871156075232,,,,Habitat,3,302810.6071,0.060729320865548365,3,302810.6071,4
2026-01-30,2026,1,CA-0001-en2026.XLS,10,189,US92189F6768 | USD | 11703.80330064 | 0.007008714453495231 | 337117.91023519996 | 0.025700786577412062,entidad_fondo_o_instrumento,False,US92189F6768,USD,,,11703.80330064,0.007008714453495231,337117.91023519996,252748.06893328|289571.633968|199460.63755808|0.0,False,0.025700786577412062,,,,Habitat,3,252748.06893327998,0.05068917077705927,3,252748.06893327998,5
2026-01-30,2026,1,CA-0001-en2026.XLS,10,188,US92189F1066 | USD | 9186.425448 | 0.005501205989153392 | 191086.2154896 | 0.014567799256815618,entidad_fondo_o_instrumento,False,US92189F1066,USD,,,9186.425448,0.005501205989153392,191086.2154896,220009.0993824|93561.62544|156875.148576|131221.05216,False,0.014567799256815618,,,,Habitat,3,220009.09938240002,0.04412329976711073,3,220009.09938240002,6
2026-01-30,2026,1,CA-0001-en2026.XLS,10,313,"Krane Funds Advisors, LLC | 5143.41533376 | 0.003080086743091577 | 412763.84692784 | 0.03146778979901357",entidad_fondo_o_instrumento,False,"Krane Funds Advisors, LLC",,,,5143.41533376,0.003080086743091577,412763.84692784,188616.3233384|9570.44170944|58986.74231648|38059.652896,True,0.03146778979901357,,,,Habitat,3,188616.32333840002,0.03782741077070319,3,188616.32333840002,7
2026-01-30,2026,1,CA-0001-en2026.XLS,10,314,US5007673065 | USD | 5143.41533376 | 0.003080086743091577 | 412763.84692784 | 0.03146778979901357,entidad_fondo_o_instrumento,False,US5007673065,USD,,,5143.41533376,0.003080086743091577,412763.84692784,188616.3233384|9570.44170944|58986.74231648|38059.652896,True,0.03146778979901357,,,,Habitat,3,188616.32333840002,0.03782741077070319,3,188616.32333840002,8
2026-01-30,2026,1,CA-0001-en2026.XLS,10,369,Global X Management Company LLC | 5659.9718256 | 0.003389421824808802 | 273976.2441828 | 0.020887068782879076,entidad_fondo_o_instrumento,False,Global X Management Company LLC,,,,5659.9718256,0.003389421824808802,273976.2441828,177492.9951072|74201.431872|145428.21957048|0.0,False,0.020887068782879076,,,,Habitat,3,177492.9951072,0.03559660328441762,3,177492.9951072,9
2026-01-30,2026,1,CA-0001-en2026.XLS,10,252,First Trust Advisors L.P. | 4092.501062256 | 0.002450756442942759 | 197831.447023682 | 0.015082034041765856,entidad_fondo_o_instrumento,False,First Trust Advisors L.P.,,,,4092.501062256,0.002450756442942759,197831.447023682,130280.12626606|0.0|0.0|0.0,False,0.015082034041765856,,,,Habitat,3,130280.1262660616,0.02612796053013762,3,130280.1262660616,10
2026-01-30,2026,1,CA-0001-en2026.XLS,10,371,US37954Y8488 | USD | 3386.2767888000003 | 0.00202784056289635 | 135070.9014792 | 0.010297371650511327,entidad_fondo_o_instrumento,False,US37954Y8488,USD,,,3386.2767888000003,0.00202784056289635,135070.9014792,99744.621732|15816.59952|0.0|0.0,False,0.010297371650511327,,,,Habitat,3,99744.621732,0.020003999185454476,3,99744.621732,11
2026-01-30,2026,1,CA-0001-en2026.XLS,10,161,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG | 2874.8628524155 | 0.0017215850529920668 | 131134.4631218256 | 0.009997270234874778,entidad_fondo_o_instrumento,False,BNP PARIBAS INVESTMENT PARTNERS LUXEMBOURG,,,,2874.8628524155,0.0017215850529920668,131134.4631218256,80861.65366006|45508.25884899|0.0|0.0,False,0.009997270234874778,,,,Habitat,3,80861.65366005909,0.01621697918005519,3,80861.65366005909,12
2026-01-30,2026,1,CA-0001-en2026.XLS,10,163,LU0102000758 | JPY | 2810.0378291507 | 0.0016827651868482703 | 130597.60297895099 | 0.009956341742098133,entidad_fondo_o_instrumento,False,LU0102000758,JPY,,,2810.0378291507,0.0016827651868482703,130597.60297895099,80742.30025429|45508.25884899|0.0|0.0,False,0.009956341742098133,,,,Habitat,3,80742.30025428919,0.0161930425969057,3,80742.30025428919,13
2026-01-30,2026,1,CA-0001-en2026.XLS,10,254,US33741X1028 | USD | 2091.983158256 | 0.001252764782618626 | 118021.174954882 | 0.00899755526787232,entidad_fondo_o_instrumento,False,US33741X1028,USD,,,2091.983158256,0.001252764782618626,118021.174954882,78475.62023886|0.0|0.0|0.0,False,0.00899755526787232,,,,Habitat,3,78475.62023886161,0.0157384550272207,3,78475.62023886161,14
2026-01-30,2026,1,CA-0001-en2026.XLS,10,370,US37954Y8306 | USD | 2273.6950368 | 0.0013615812619124517 | 138905.34270359998 | 0.010589697132367749,entidad_fondo_o_instrumento,False,US37954Y8306,USD,,,2273.6950368,0.0013615812619124517,138905.34270359998,77748.3733752|58384.832352|145428.21957048|0.0,False,0.010589697132367749,,,,Habitat,3,77748.3733752,0.015592604098963144,3,77748.3733752,15
2026-01-30,2026,1,CA-0001-en2026.XLS,10,537,EQT Infrastructure IV (GP) SCS | 0 | 201265.044766624 | 0.015343800504195777,entidad_fondo_o_instrumento,False,EQT Infrastructure IV (GP) SCS,,,,0,,201265.044766624,69594.38664256|0.0|0.0|0.0,False,0.015343800504195777,,,,Habitat,3,69594.3866425592,0.013957304459487709,3,69594.3866425592,16
2026-01-30,2026,1,CA-0001-en2026.XLS,10,166,DWS INVESTMENT SA | 2095.4973982737 | 0.0012548692527786602 | 92042.8344825205 | 0.007017050038560435,entidad_fondo_o_instrumento,False,DWS INVESTMENT SA,,,,2095.4973982737,0.0012548692527786602,92042.8344825205,66329.12162162|0.0|0.0|21108.95876074,False,0.007017050038560435,,,,Habitat,3,66329.1216216242,0.013302448511519125,3,66329.1216216242,17
2026-01-30,2026,1,CA-0001-en2026.XLS,10,191,US92189H6071 | USD | 2616.6318696 | 0.001566945815206833 | 101274.2137512 | 0.007720820740727968,entidad_fondo_o_instrumento,False,US92189H6071,USD,,,2616.6318696,0.001566945815206833,101274.2137512,60382.0071792|8448.318144|0.0|36726.716376,False,0.007720820740727968,,,,Habitat,3,60382.0071792,0.01210974187334365,3,60382.0071792,18
2026-01-30,2026,1,CA-0001-en2026.XLS,10,570,Antin Infrastructure Partners IV Luxembourg G | 0 | 171780.97218168003 | 0.013096029519824477,entidad_fondo_o_instrumento,False,Antin Infrastructure Partners IV Luxembourg G,,,,0,,171780.97218168003,60123.33827033|0.0|0.0|0.0,True,0.013096029519824477,,,,Habitat,3,60123.3382703284,0.012057865265336925,3,60123.3382703284,19
2026-01-30,2026,1,CA-0001-en2026.XLS,10,571,PRIVFAEAIP4B | EUR | 0 | 171780.97218168003 | 0.013096029519824477,entidad_fondo_o_instrumento,False,PRIVFAEAIP4B,EUR,,,0,,171780.97218168003,60123.33827033|0.0|0.0|0.0,True,0.013096029519824477,,,,Habitat,3,60123.3382703284,0.012057865265336925,3,60123.3382703284,20
2026-01-30,2026,1,CA-0001-en2026.XLS,10,642,Total general | 823519.7551006956 | 0.4931571953193605 | 6048025.472537694 | 0.4610820344015439,entidad_fondo_o_instrumento,False,Total general,,,,823519.7551006956,0.4931571953193605,6048025.472537694,2681283.75882506|1992498.70142236|1652465.04997154|1938257.12726156,False,0.4610820344015439,,,,Integra,3,1992498.7014223647,0.58643549253472,3,1992498.7014223647,1
2026-01-30,2026,1,CA-0001-en2026.XLS,10,187,VAN ECK ASSOCIATES CORPORATION | 23506.86061824 | 0.014076866257855456 | 629478.3394759999 | 0.04798940657495565,entidad_fondo_o_instrumento,False,VAN ECK ASSOCIATES CORPORATION,,,,23506.86061824,0.014076866257855456,629478.3394759999,533139.17549488|391581.577552|367408.08613408|265889.0334,False,0.04798940657495565,,,,Integra,3,391581.577552,0.11525093348131214,3,391581.577552,2
2026-01-30,2026,1,CA-0001-en2026.XLS,10,189,US92189F6768 | USD | 11703.80330064 | 0.007008714453495231 | 337117.91023519996 | 0.025700786577412062,entidad_fondo_o_instrumento,False,US92189F6768,USD,,,11703.80330064,0.007008714453495231,337117.91023519996,252748.06893328|289571.633968|199460.63755808|0.0,False,0.025700786577412062,,,,Integra,3,289571.633968,0.0852271992292309,3,289571.633968,3
2026-01-30,2026,1,CA-0001-en2026.XLS,10,338,Invesco Capital Management LLC | 1768.058544 | 0.0010587855207102558 | 72986.85024 | 0.005564283012038895,entidad_fondo_o_instrumento,False,Invesco Capital Management LLC,,,,1768.058544,0.0010587855207102558,72986.85024,25406.043216|260270.83892|7038.14328|0.0,False,0.005564283012038895,,,,Integra,3,260270.83892,0.07660334107395758,3,260270.83892,4
2026-01-30,2026,1,CA-0001-en2026.XLS,10,144,BlackRock Fund Advisors | 17213.7728936 | 0.010308308827435728 | 632108.5231671999 | 0.04818992333082828,entidad_fondo_o_instrumento,False,BlackRock Fund Advisors,,,,17213.7728936,0.010308308827435728,632108.5231671999,462896.32282704|229263.815072|555403.02425008|632808.633032,False,0.04818992333082828,,,,Integra,3,229263.81507199997,0.06747730285402945,3,229263.81507199997,5
2026-01-30,2026,1,CA-0001-en2026.XLS,10,339,US46090E1038 | USD | 0 | 0,entidad_fondo_o_instrumento,False,US46090E1038,USD,,,0,,0,0.0|174887.25636|0.0|0.0,False,,,,,Integra,3,174887.25636000003,0.05147310472438899,3,174887.25636000003,6
2026-01-30,2026,1,CA-0001-en2026.XLS,10,384,BlackRock Asset Management (Deutschland) AG | 0 | 0,entidad_fondo_o_instrumento,False,BlackRock Asset Management (Deutschland) AG,,,,0,,0,0.0|151310.50807123|13540.45019466|0.0,False,,,,,Integra,3,151310.50807123203,0.044533957418937405,3,151310.50807123203,7
2026-01-30,2026,1,CA-0001-en2026.XLS,10,146,US46434G1031 | USD | 0 | 0,entidad_fondo_o_instrumento,False,US46434G1031,USD,,,0,,0,0.0|130524.468928|0.0|0.0,False,,,,,Integra,3,130524.468928,0.03841617621581516,3,130524.468928,8
