escenario,variante_confianza,afp,anio,observaciones,mse_base,mse_hibrido,rmse_base,rmse_hibrido,mae_base,mae_hibrido,mejora_mse_pct,mejora_mae_pct,direccion_base_pct,direccion_hibrido_pct,cambio_direccion_pp
ampliado_15pct,alta,Habitat,2017,163,5.23082165840795e-06,5.105731121127709e-06,0.0022870989612187643,0.002259586493393804,0.0017730194974640346,0.0017414946976236792,2.3914127731572083,1.7780289435872312,69.93865030674846,69.93865030674846,0.0
ampliado_15pct,alta,Habitat,2018,236,5.753038782724223e-06,5.590734064327836e-06,0.0023985493079618403,0.0023644733164761736,0.0017652603859690506,0.0017763799225481186,2.8211997959021367,-0.6299091435716949,77.96610169491525,77.96610169491525,0.0
ampliado_15pct,alta,Habitat,2019,238,5.566203241077936e-06,5.337472361388895e-06,0.002359280237928071,0.0023102970288231112,0.0019129841602789296,0.001877764847720425,4.109280056485065,1.841066606289587,76.47058823529412,76.89075630252101,0.42016806722689637
ampliado_15pct,alta,Habitat,2020,241,2.6134286937358006e-05,2.6905021762448767e-05,0.005112170472251293,0.005187005086024957,0.00354179289788804,0.003568121209709787,-2.9491327884252456,-0.7433611332115506,68.04979253112033,68.46473029045643,0.4149377593360981
ampliado_15pct,alta,Habitat,2021,240,2.9024382630912887e-05,2.9741206763288998e-05,0.005387428201926489,0.005453549923058282,0.0038720221463096707,0.0038961059778015667,-2.469730851786129,-0.6219962226933466,71.66666666666667,71.66666666666667,0.0
ampliado_15pct,alta,Habitat,2022,238,3.5938298153854186e-05,3.5151842622726276e-05,0.005994855974404571,0.005928898938481434,0.004373669745554791,0.004327793894005235,2.188349397517498,1.0489098221506514,71.42857142857143,73.10924369747899,1.680672268907557
ampliado_15pct,alta,Habitat,2023,236,9.91256689000279e-06,1.0023060144827052e-05,0.0031484229210833143,0.0031659216896232686,0.0024678209791526746,0.002489406619276905,-1.1146785292888923,-0.8746841973781138,74.15254237288136,74.15254237288136,0.0
ampliado_15pct,alta,Habitat,2024,212,1.3537899451928776e-05,1.3230971830871455e-05,0.0036793884616779424,0.003637440285540294,0.0027678469181615403,0.002722600142858958,2.2671731471132492,1.6347282433031387,71.22641509433963,74.05660377358491,2.830188679245282
ampliado_15pct,alta,Habitat,2025,192,1.5097679643066045e-05,1.3393964199786621e-05,0.0038855732708399726,0.0036597765232028335,0.0028310957660821786,0.0026521716419759434,11.284617792654611,6.3199601458144965,79.6875,79.16666666666666,-0.5208333333333428
ampliado_15pct,alta,Habitat,2026,54,7.273907570447e-05,6.0257151484898785e-05,0.00852872063702816,0.00776254800209949,0.006370928235544495,0.005690075815950448,17.15986091201345,10.686863741384737,88.88888888888889,87.03703703703704,-1.8518518518518476
ampliado_15pct,alta,Integra,2017,165,5.495060309903224e-06,5.6036869627366385e-06,0.002344154497874068,0.00236721079812015,0.0017445859588527451,0.0017523753801755328,-1.9768054708634715,-0.44649111631679345,73.33333333333333,73.33333333333333,0.0
ampliado_15pct,alta,Integra,2018,236,7.671123893152924e-06,7.458404832695194e-06,0.0027696793845412727,0.002731008025014792,0.0021179328291476775,0.0020984822294322137,2.772984290445341,0.9183766098611967,78.8135593220339,78.38983050847457,-0.4237288135593218
ampliado_15pct,alta,Integra,2019,238,5.212958291343242e-06,4.97665558049071e-06,0.0022831903756242583,0.0022308418994834013,0.001801500911541366,0.0017345501198574068,4.532986792642121,3.7163895535681952,76.89075630252101,75.21008403361344,-1.6806722689075713
ampliado_15pct,alta,Integra,2020,241,3.446159465085978e-05,3.3369475200200375e-05,0.005870399871461891,0.0057766318214163845,0.003796052917844848,0.0037341622294058932,3.169091453033369,1.6303958289941973,68.87966804979253,68.04979253112033,-0.8298755186721962
ampliado_15pct,alta,Integra,2021,191,2.2585009936910918e-05,2.2056691040923147e-05,0.004752368876351131,0.0046964551569160275,0.0035162705475022863,0.0035127113773099038,2.3392457982687618,0.1012200325401784,70.68062827225131,70.15706806282722,-0.5235602094240903
ampliado_15pct,alta,Integra,2023,72,1.1813212082683172e-05,1.2046475332473592e-05,0.0034370353624429257,0.0034708032690536628,0.0025538836740221717,0.0026525925936006453,-1.9745963092659378,-3.865051512820651,63.888888888888886,62.5,-1.3888888888888857
ampliado_15pct,alta,Integra,2024,212,1.7235647242198334e-05,1.725458260671726e-05,0.004151583702901621,0.004153863575843249,0.0028747199145656693,0.0028353419637642432,-0.1098616388049802,1.3698013014034969,70.28301886792453,72.16981132075472,1.8867924528301927
ampliado_15pct,alta,Integra,2025,192,1.5464725306365833e-05,1.3455812135892301e-05,0.003932521494711228,0.0036682164788752994,0.0028642003795289624,0.0026844104214766005,12.990293268556094,6.27714315441609,77.60416666666666,77.08333333333334,-0.5208333333333144
ampliado_15pct,alta,Integra,2026,54,8.525493745208972e-05,6.61120667189643e-05,0.009233360030459645,0.008130932709041706,0.0073590779539950074,0.006258978405863318,22.453679875002003,14.948877495372647,79.62962962962963,85.18518518518519,5.555555555555557
ampliado_15pct,alta,Prima,2017,165,7.073668180776436e-06,7.2682263979486e-06,0.00265963685129689,0.0026959648361854797,0.001988307385201393,0.0020607710474151598,-2.7504572196487778,-3.6444899190688864,71.51515151515152,65.45454545454545,-6.060606060606062
ampliado_15pct,alta,Prima,2018,236,7.423899636102305e-06,7.416251387645993e-06,0.002724683401076592,0.0027232795280040557,0.0021260038706329082,0.0021207285662314056,0.10302198078108224,0.248132398739808,75.42372881355932,73.72881355932203,-1.6949152542372872
ampliado_15pct,alta,Prima,2019,238,5.8928914999758376e-06,5.818806196661476e-06,0.002427527857713653,0.0024122201799714462,0.0018915732946180367,0.0018896630641624223,1.2571978173137115,0.10098633032351557,72.26890756302521,68.4873949579832,-3.7815126050420105
ampliado_15pct,alta,Prima,2020,241,3.6605524278387115e-05,3.6462886124887433e-05,0.00605024993519996,0.0060384506394345425,0.003836038549631307,0.003851602819680857,0.3896629164901731,-0.40573810320665193,67.21991701244814,68.04979253112033,0.8298755186721962
ampliado_15pct,alta,Prima,2021,240,2.2654926499096607e-05,2.2737946573065955e-05,0.004759719161788498,0.004768432297209006,0.0034560536895049277,0.003490787334120656,-0.36645483697622494,-1.0050088261419294,67.91666666666667,68.33333333333333,0.4166666666666572
ampliado_15pct,alta,Prima,2022,187,3.106811581145321e-05,3.160194501249895e-05,0.0055738779867748455,0.005621560727458074,0.004174142835783317,0.004246295883977083,-1.7182541879444961,-1.7285716141581382,72.72727272727273,71.65775401069519,-1.069518716577548
ampliado_15pct,alta,Prima,2023,190,9.284023508664279e-06,9.203963365992094e-06,0.003046969561492907,0.0030338034488068097,0.0022523246914277705,0.0022363143859008314,0.8623431704741928,0.7108347028238658,68.42105263157895,67.89473684210526,-0.526315789473685
ampliado_15pct,alta,Prima,2024,212,1.4946597984562756e-05,1.4156740371250523e-05,0.0038660830286690374,0.0037625444012330967,0.002690937794766494,0.002619973336383556,5.28453106270751,2.6371645796106584,71.22641509433963,72.64150943396226,1.4150943396226268
ampliado_15pct,alta,Prima,2025,192,1.59921986962977e-05,1.438856249275458e-05,0.003999024718140374,0.003793225868934591,0.002913289244312151,0.002779000639642122,10.027615551790078,4.609518431175742,77.08333333333334,77.60416666666666,0.5208333333333144
ampliado_15pct,alta,Prima,2026,54,0.00010494842129579689,8.278040838347862e-05,0.010244433673746778,0.009098373941725996,0.007904423494139353,0.0068825614302308255,21.122769298108608,12.927724136569557,79.62962962962963,85.18518518518519,5.555555555555557
ampliado_15pct,alta,Profuturo,2017,164,4.6576811754799106e-06,4.982336430287889e-06,0.0021581661603036757,0.002232114788779441,0.0016514128185178304,0.0017064960322308786,-6.970319405224785,-3.3355205370445313,82.3170731707317,76.82926829268293,-5.487804878048777
ampliado_15pct,alta,Profuturo,2018,236,4.828534893811666e-06,4.955244258626468e-06,0.002197392749103279,0.00222603779362042,0.0016926752224600316,0.001709622861419951,-2.6241782984150133,-1.001233948192898,81.35593220338984,81.35593220338984,0.0
ampliado_15pct,alta,Profuturo,2019,238,4.717430669449472e-06,4.51743848763208e-06,0.0021719647026251306,0.0021254266601395777,0.0017294333990850728,0.0016826724355556168,4.239430228674271,2.7038314140454345,76.47058823529412,76.05042016806722,-0.42016806722689637
ampliado_15pct,alta,Profuturo,2020,241,2.6826847561723032e-05,2.6076224179586216e-05,0.005179464022630434,0.005106488439190498,0.0033047298782601696,0.0032804754119039946,2.7980305192765806,0.7339318870123277,73.85892116182573,73.44398340248964,-0.4149377593360981
ampliado_15pct,alta,Profuturo,2021,240,2.5309623182016506e-05,2.514002365939535e-05,0.005030867040780993,0.005013982814030713,0.003447895033617798,0.0034494409121606545,0.6700989635502161,-0.04483542937890415,70.83333333333334,71.25,0.4166666666666572
ampliado_15pct,alta,Profuturo,2022,70,2.7846360585079998e-05,2.6488584191154898e-05,0.005276965092274157,0.005146706149680094,0.004103681132412057,0.004125070605076746,4.875956374179083,-0.5212264787278283,70.0,74.28571428571429,4.285714285714292
ampliado_15pct,alta,Profuturo,2023,142,1.3621118757977814e-05,1.320181586059083e-05,0.0036906799858532594,0.0036334303159123375,0.002881717795585865,0.0029066226868771222,3.0783293563269223,-0.8642376893881016,61.267605633802816,61.97183098591549,0.7042253521126725
ampliado_15pct,alta,Profuturo,2024,204,1.619224533930504e-05,1.6112944353079795e-05,0.004023958913719801,0.004014093216790038,0.002977524882015508,0.0029420694761626708,0.48974669394831005,1.1907677436044533,72.05882352941177,72.54901960784314,0.49019607843136725
ampliado_15pct,alta,Profuturo,2025,192,1.6310425511382976e-05,1.5345324060195737e-05,0.004038616781941928,0.003917310819962559,0.002980904763192315,0.0028640267111765955,5.917083220874273,3.9208918533362382,79.6875,79.6875,0.0
ampliado_15pct,alta,Profuturo,2026,37,0.0001271648189204733,0.00011155462965541167,0.011276737955653367,0.010561942513354808,0.008376502210685494,0.007474564981502793,12.275556555326808,10.76746840742362,89.1891891891892,91.8918918918919,2.702702702702709
ampliado_15pct,alta_media,Habitat,2017,163,5.23082165840795e-06,5.259249277992256e-06,0.0022870989612187643,0.0022933053172205955,0.0017730194974640346,0.001758133457418878,-0.5434637508356258,0.8395869344047404,69.93865030674846,70.5521472392638,0.6134969325153463
ampliado_15pct,alta_media,Habitat,2018,236,5.753038782724223e-06,5.601460927344953e-06,0.0023985493079618403,0.0023667405703509106,0.0017652603859690506,0.0017725320946786326,2.6347441952667157,-0.4119340561528636,77.96610169491525,78.8135593220339,0.8474576271186436
ampliado_15pct,alta_media,Habitat,2019,238,5.566203241077936e-06,5.420700051730918e-06,0.002359280237928071,0.002328239689493098,0.0019129841602789296,0.0018981833278413811,2.6140473684687073,0.7737038677513366,76.47058823529412,76.47058823529412,0.0
ampliado_15pct,alta_media,Habitat,2020,241,2.6134286937358006e-05,2.643116990926548e-05,0.005112170472251293,0.005141125354362164,0.00354179289788804,0.0035625894992218758,-1.1359903280280128,-0.5871772272804698,68.04979253112033,68.04979253112033,0.0
ampliado_15pct,alta_media,Habitat,2021,240,2.9024382630912887e-05,2.9830735364379697e-05,0.005387428201926489,0.005461752041641921,0.0038720221463096707,0.003891925746937526,-2.778190818804845,-0.5140363323289548,71.66666666666667,71.66666666666667,0.0
ampliado_15pct,alta_media,Habitat,2022,238,3.5938298153854186e-05,3.561091333312368e-05,0.005994855974404571,0.005967488025385864,0.004373669745554791,0.004327955641363838,0.9109636169440957,1.045211615198295,71.42857142857143,73.10924369747899,1.680672268907557
ampliado_15pct,alta_media,Habitat,2023,236,9.91256689000279e-06,1.0064573532843419e-05,0.0031484229210833143,0.0031724712028391084,0.0024678209791526746,0.002505592972491635,-1.5334740691024529,-1.5305807697578362,74.15254237288136,72.88135593220339,-1.2711864406779654
ampliado_15pct,alta_media,Habitat,2024,212,1.3537899451928776e-05,1.3528491470589379e-05,0.0036793884616779424,0.0036781097686976907,0.0027678469181615403,0.002746410274005477,0.06949365647753232,0.7744880692427126,71.22641509433963,75.47169811320755,4.245283018867923
ampliado_15pct,alta_media,Habitat,2025,192,1.5097679643066045e-05,1.419991776469665e-05,0.0038855732708399726,0.003768277824775749,0.0028310957660821786,0.0027234356568427037,5.946356656082004,3.802771722853472,79.6875,79.16666666666666,-0.5208333333333428
ampliado_15pct,alta_media,Habitat,2026,54,7.273907570447e-05,6.632294169650689e-05,0.00852872063702816,0.008143889838185859,0.006370928235544495,0.0059900177859684165,8.82075273272799,5.978884638048726,88.88888888888889,87.03703703703704,-1.8518518518518476
ampliado_15pct,alta_media,Integra,2017,165,5.495060309903224e-06,5.496255531173992e-06,0.002344154497874068,0.0023444094205522193,0.0017445859588527451,0.0017354082595036218,-0.02175083080733503,0.5260674776471674,73.33333333333333,73.93939393939394,0.6060606060606091
ampliado_15pct,alta_media,Integra,2018,236,7.671123893152924e-06,7.430181851727352e-06,0.0027696793845412727,0.0027258359913478565,0.0021179328291476775,0.0020886283217818147,3.1408962334793076,1.3836372411138214,78.8135593220339,78.8135593220339,0.0
ampliado_15pct,alta_media,Integra,2019,238,5.212958291343242e-06,4.999200895071549e-06,0.0022831903756242583,0.002235889285065687,0.001801500911541366,0.0017458594971557413,4.100500796767614,3.08861427874704,76.89075630252101,75.21008403361344,-1.6806722689075713
ampliado_15pct,alta_media,Integra,2020,241,3.446159465085978e-05,3.3573848398074557e-05,0.005870399871461891,0.005794294469396128,0.003796052917844848,0.0037327087108511062,2.57604519401737,1.6686860895949955,68.87966804979253,69.29460580912863,0.4149377593360981
ampliado_15pct,alta_media,Integra,2021,191,2.2585009936910918e-05,2.2051443985698964e-05,0.004752368876351131,0.004695896505002955,0.0035162705475022863,0.0035043862403418198,2.362478266347546,0.33798045400426646,70.68062827225131,69.63350785340315,-1.0471204188481664
ampliado_15pct,alta_media,Integra,2023,72,1.1813212082683172e-05,1.3207792460205005e-05,0.0034370353624429257,0.003634252668734661,0.0025538836740221717,0.00285502966262652,-11.805259803691575,-11.791687760393026,63.888888888888886,55.55555555555556,-8.333333333333329
ampliado_15pct,alta_media,Integra,2024,212,1.7235647242198334e-05,1.8040057014206483e-05,0.004151583702901621,0.004247358828049083,0.0028747199145656693,0.002934489143601298,-4.667128310903803,-2.079132256773585,70.28301886792453,69.33962264150944,-0.9433962264150892
ampliado_15pct,alta_media,Integra,2025,192,1.5464725306365833e-05,1.3817318669563544e-05,0.003932521494711228,0.003717165407883209,0.0028642003795289624,0.002735345495834317,10.652673126525936,4.498808275272856,77.60416666666666,78.64583333333334,1.0416666666666856
ampliado_15pct,alta_media,Integra,2026,54,8.525493745208972e-05,7.452078874540246e-05,0.009233360030459645,0.00863254242650463,0.0073590779539950074,0.006721541573424129,12.590647565391125,8.6632644001927,79.62962962962963,81.48148148148148,1.8518518518518476
ampliado_15pct,alta_media,Prima,2017,165,7.073668180776436e-06,6.990656587819154e-06,0.00265963685129689,0.00264398498252527,0.001988307385201393,0.0020046652712289114,1.1735296431189204,-0.8227040823399485,71.51515151515152,66.66666666666666,-4.848484848484858
ampliado_15pct,alta_media,Prima,2018,236,7.423899636102305e-06,7.36306683551277e-06,0.002724683401076592,0.002713497159665506,0.0021260038706329082,0.0021240351800905642,0.8194184131168191,0.09260051543358253,75.42372881355932,75.42372881355932,0.0
ampliado_15pct,alta_media,Prima,2019,238,5.8928914999758376e-06,6.190070858568601e-06,0.002427527857713653,0.0024879853011158647,0.0018915732946180367,0.0019442007232744307,-5.043014258687466,-2.7822040417958527,72.26890756302521,67.22689075630252,-5.042016806722685
ampliado_15pct,alta_media,Prima,2020,241,3.6605524278387115e-05,3.6735359901873786e-05,0.00605024993519996,0.006060970211267647,0.003836038549631307,0.003856225526977196,-0.35468860519320305,-0.5262454244060991,67.21991701244814,68.04979253112033,0.8298755186721962
ampliado_15pct,alta_media,Prima,2021,240,2.2654926499096607e-05,2.258341585968521e-05,0.004759719161788498,0.004752201159429724,0.0034560536895049277,0.0034681762192225285,0.31565160634817746,-0.35076219314571183,67.91666666666667,68.33333333333333,0.4166666666666572
ampliado_15pct,alta_media,Prima,2022,187,3.106811581145321e-05,3.138042460531254e-05,0.0055738779867748455,0.005601823328641536,0.004174142835783317,0.004198944907975775,-1.0052389264758674,-0.5941836005188688,72.72727272727273,71.12299465240642,-1.6042780748663148
ampliado_15pct,alta_media,Prima,2023,190,9.284023508664279e-06,8.855105493668614e-06,0.003046969561492907,0.0029757529288683584,0.0022523246914277705,0.0022054136830092245,4.619958303588719,2.0827817852855235,68.42105263157895,66.84210526315789,-1.5789473684210549
ampliado_15pct,alta_media,Prima,2024,212,1.4946597984562756e-05,1.4638316209967488e-05,0.0038660830286690374,0.00382600525482748,0.002690937794766494,0.0026674616670971396,2.0625548028633025,0.8724143573668723,71.22641509433963,73.58490566037736,2.35849056603773
ampliado_15pct,alta_media,Prima,2025,192,1.59921986962977e-05,1.454315613934699e-05,0.003999024718140374,0.003813549021495199,0.002913289244312151,0.002781496884716985,9.060933924527657,4.523833665073761,77.08333333333334,79.16666666666666,2.0833333333333144
ampliado_15pct,alta_media,Prima,2026,54,0.00010494842129579689,9.148053481942837e-05,0.010244433673746778,0.009564545719448904,0.007904423494139353,0.007267265033319672,12.832862381425741,8.060783449825221,79.62962962962963,85.18518518518519,5.555555555555557
ampliado_15pct,alta_media,Profuturo,2017,164,4.6576811754799106e-06,4.7750365913335415e-06,0.0021581661603036757,0.0021851857109485093,0.0016514128185178304,0.0016823365092508821,-2.5196103260876184,-1.8725596886674398,82.3170731707317,76.82926829268293,-5.487804878048777
ampliado_15pct,alta_media,Profuturo,2018,236,4.828534893811666e-06,4.89168908789014e-06,0.002197392749103279,0.0022117163217488223,0.0016926752224600316,0.001700202936190555,-1.3079369926354656,-0.4447228641761032,81.35593220338984,81.35593220338984,0.0
ampliado_15pct,alta_media,Profuturo,2019,238,4.717430669449472e-06,4.486408564905446e-06,0.0021719647026251306,0.0021181143890039193,0.0017294333990850728,0.0016773037065825206,4.897201903573213,3.014264239960355,76.47058823529412,77.73109243697479,1.260504201680675
ampliado_15pct,alta_media,Profuturo,2020,241,2.6826847561723032e-05,2.6434257074613256e-05,0.005179464022630434,0.005141425587773614,0.0033047298782601696,0.0032996084622626907,1.4634238562936106,0.15497230291557745,73.85892116182573,73.85892116182573,0.0
ampliado_15pct,alta_media,Profuturo,2021,240,2.5309623182016506e-05,2.5124829038414414e-05,0.005030867040780993,0.005012467360334071,0.003447895033617798,0.003471456490503599,0.7301339189174327,-0.6833577198862245,70.83333333333334,73.33333333333333,2.499999999999986
ampliado_15pct,alta_media,Profuturo,2022,70,2.7846360585079998e-05,2.6110213745082468e-05,0.005276965092274157,0.005109815431606358,0.004103681132412057,0.004115525692947642,6.234735180897401,-0.2886325753244726,70.0,74.28571428571429,4.285714285714292
ampliado_15pct,alta_media,Profuturo,2023,142,1.3621118757977814e-05,1.3162151436530135e-05,0.0036906799858532594,0.0036279679486635676,0.002881717795585865,0.002901460131367988,3.36952734648807,-0.6850891441335255,61.267605633802816,62.676056338028175,1.4084507042253591
ampliado_15pct,alta_media,Profuturo,2024,204,1.619224533930504e-05,1.617574950147003e-05,0.004023958913719801,0.004021908688852847,0.002977524882015508,0.002947951421855299,0.1018749252456648,0.9932229395910432,72.05882352941177,73.52941176470588,1.470588235294116
ampliado_15pct,alta_media,Profuturo,2025,192,1.6310425511382976e-05,1.5419948638638965e-05,0.004038616781941928,0.003926824243410821,0.002980904763192315,0.0028836580447424206,5.459556356286051,3.2623222201084565,79.6875,80.20833333333334,0.5208333333333428
ampliado_15pct,alta_media,Profuturo,2026,37,0.0001271648189204733,0.00011738333949006427,0.011276737955653367,0.010834359209942426,0.008376502210685494,0.007778714309500538,7.691969770763557,7.136485923950303,89.1891891891892,94.5945945945946,5.4054054054054035
ampliado_15pct,todos_mapeados,Habitat,2017,163,5.23082165840795e-06,5.144258906755486e-06,0.0022870989612187643,0.0022680958768878105,0.0017730194974640346,0.0017559168032934963,1.654859547989445,0.9646083528692392,69.93865030674846,69.93865030674846,0.0
ampliado_15pct,todos_mapeados,Habitat,2018,236,5.753038782724223e-06,5.6001142835976844e-06,0.0023985493079618403,0.002366456059933859,0.0017652603859690506,0.0017696273460852613,2.658151716024486,-0.24738334077629268,77.96610169491525,78.8135593220339,0.8474576271186436
ampliado_15pct,todos_mapeados,Habitat,2019,238,5.566203241077936e-06,5.427950311489373e-06,0.002359280237928071,0.002329796195268885,0.0019129841602789296,0.0018844842681753102,2.483792337445974,1.4898132820641825,76.47058823529412,76.47058823529412,0.0
ampliado_15pct,todos_mapeados,Habitat,2020,241,2.6134286937358006e-05,2.6332742002156272e-05,0.005112170472251293,0.0051315438224920455,0.00354179289788804,0.0035574894254868797,-0.7593666713537992,-0.4431802776554029,68.04979253112033,67.21991701244814,-0.8298755186721962
ampliado_15pct,todos_mapeados,Habitat,2021,240,2.9024382630912887e-05,2.9753232501190495e-05,0.005387428201926489,0.005454652372167313,0.0038720221463096707,0.003891950136794907,-2.5111640772725154,-0.5146662320676322,71.66666666666667,71.66666666666667,0.0
ampliado_15pct,todos_mapeados,Habitat,2022,238,3.5938298153854186e-05,3.566435651707192e-05,0.005994855974404571,0.005971964209292612,0.004373669745554791,0.004331904352851997,0.7622554513001724,0.9549279011119316,71.42857142857143,73.10924369747899,1.680672268907557
ampliado_15pct,todos_mapeados,Habitat,2023,236,9.91256689000279e-06,1.0071157518219787e-05,0.0031484229210833143,0.00317350870775862,0.0024678209791526746,0.0025071288938321172,-1.5998946587381018,-1.5928187259733457,74.15254237288136,73.30508474576271,-0.8474576271186436
ampliado_15pct,todos_mapeados,Habitat,2024,212,1.3537899451928776e-05,1.3543647523342143e-05,0.0036793884616779424,0.0036801694965506878,0.0027678469181615403,0.002747921992984797,-0.042459108473787255,0.7198709237134269,71.22641509433963,75.47169811320755,4.245283018867923
ampliado_15pct,todos_mapeados,Habitat,2025,192,1.5097679643066045e-05,1.425666984946601e-05,0.0038855732708399726,0.0037758005574269954,0.0028310957660821786,0.0027303245429522436,5.570457272129819,3.559442401674304,79.6875,79.16666666666666,-0.5208333333333428
ampliado_15pct,todos_mapeados,Habitat,2026,54,7.273907570447e-05,6.673561122393325e-05,0.00852872063702816,0.008169186692929306,0.006370928235544495,0.006016829621844523,8.253424204794825,5.558038022220924,88.88888888888889,87.03703703703704,-1.8518518518518476
ampliado_15pct,todos_mapeados,Integra,2017,165,5.495060309903224e-06,5.544896370503984e-06,0.002344154497874068,0.00235476036371092,0.0017445859588527451,0.001744417496670787,-0.9069247249378662,0.009656284409677075,73.33333333333333,73.33333333333333,0.0
ampliado_15pct,todos_mapeados,Integra,2018,236,7.671123893152924e-06,7.470854785954206e-06,0.0027696793845412727,0.0027332864441829375,0.0021179328291476775,0.0020985590861407615,2.610687951181096,0.9147477549943179,78.8135593220339,78.38983050847457,-0.4237288135593218
ampliado_15pct,todos_mapeados,Integra,2019,238,5.212958291343242e-06,4.992255785062571e-06,0.0022831903756242583,0.002234335647359763,0.001801500911541366,0.001745971673098706,4.233728603721511,3.082387474072893,76.89075630252101,74.36974789915966,-2.52100840336135
ampliado_15pct,todos_mapeados,Integra,2020,241,3.446159465085978e-05,3.399868210260275e-05,0.005870399871461891,0.00583083888498068,0.003796052917844848,0.0037713370190987964,1.343270829301218,0.6510946838982387,68.87966804979253,68.04979253112033,-0.8298755186721962
ampliado_15pct,todos_mapeados,Integra,2021,191,2.2585009936910918e-05,2.203825148947183e-05,0.004752368876351131,0.00469449161139647,0.0035162705475022863,0.0035038740575920775,2.4208908872141546,0.35254653311629786,70.68062827225131,70.15706806282722,-0.5235602094240903
ampliado_15pct,todos_mapeados,Integra,2023,72,1.1813212082683172e-05,1.2137222442118e-05,0.0034370353624429257,0.0034838516676399985,0.0025538836740221717,0.002711753139532098,-2.742779501180631,-6.181544880675554,63.888888888888886,62.5,-1.3888888888888857
ampliado_15pct,todos_mapeados,Integra,2024,212,1.7235647242198334e-05,1.7917810073964174e-05,0.004151583702901621,0.004232943429100391,0.0028747199145656693,0.0029103942015787135,-3.9578602542739967,-1.2409656618124538,70.28301886792453,70.28301886792453,0.0
ampliado_15pct,todos_mapeados,Integra,2025,192,1.5464725306365833e-05,1.3839904553941697e-05,0.003932521494711228,0.0037202022194958296,0.0028642003795289624,0.0027399565231249223,10.506625369901018,4.337819982569547,77.60416666666666,77.08333333333334,-0.5208333333333144
ampliado_15pct,todos_mapeados,Integra,2026,54,8.525493745208972e-05,7.494231115205664e-05,0.009233360030459645,0.008656922729934503,0.0073590779539950074,0.006737476082152711,12.096221765253674,8.446735796633991,79.62962962962963,81.48148148148148,1.8518518518518476
ampliado_15pct,todos_mapeados,Prima,2017,165,7.073668180776436e-06,7.043546976663647e-06,0.00265963685129689,0.002653968156678532,0.001988307385201393,0.001993633578936764,0.42582155881509237,-0.2678757708698809,71.51515151515152,70.9090909090909,-0.6060606060606091
ampliado_15pct,todos_mapeados,Prima,2018,236,7.423899636102305e-06,7.418869801451902e-06,0.002724683401076592,0.0027237602320049946,0.0021260038706329082,0.002117274214056312,0.0677519214557145,0.41061339055782275,75.42372881355932,75.42372881355932,0.0
ampliado_15pct,todos_mapeados,Prima,2019,238,5.8928914999758376e-06,5.999126396605586e-06,0.002427527857713653,0.0024493114127455465,0.0018915732946180367,0.001906564038850497,-1.8027634927638445,-0.7925013677827022,72.26890756302521,67.22689075630252,-5.042016806722685
ampliado_15pct,todos_mapeados,Prima,2020,241,3.6605524278387115e-05,3.684024933630078e-05,0.00605024993519996,0.006069616901938769,0.003836038549631307,0.0038614694267034406,-0.6412285100154987,-0.6629463375590374,67.21991701244814,67.63485477178423,0.4149377593360981
ampliado_15pct,todos_mapeados,Prima,2021,240,2.2654926499096607e-05,2.257857318986822e-05,0.004759719161788498,0.004751691613506522,0.0034560536895049277,0.003469488563190849,0.33702739768955975,-0.3887345189896622,67.91666666666667,68.75,0.8333333333333286
ampliado_15pct,todos_mapeados,Prima,2022,187,3.106811581145321e-05,3.141496728863776e-05,0.0055738779867748455,0.005604905644936207,0.004174142835783317,0.004203878380289194,-1.1164226349918642,-0.7123748677444659,72.72727272727273,71.65775401069519,-1.069518716577548
ampliado_15pct,todos_mapeados,Prima,2023,190,9.284023508664279e-06,8.912971770681726e-06,0.003046969561492907,0.0029854600601384247,0.0022523246914277705,0.002209103139112308,3.9966695219617874,1.9189752028187317,68.42105263157895,66.84210526315789,-1.5789473684210549
ampliado_15pct,todos_mapeados,Prima,2024,212,1.4946597984562756e-05,1.4640314523426315e-05,0.0038660830286690374,0.0038262663947281972,0.002690937794766494,0.002668809258892383,2.049185115253514,0.8223354667338595,71.22641509433963,73.58490566037736,2.35849056603773
ampliado_15pct,todos_mapeados,Prima,2025,192,1.59921986962977e-05,1.4521612131730887e-05,0.003999024718140374,0.0038107233082094647,0.002913289244312151,0.0027764560863592015,9.195649657024722,4.696861398850113,77.08333333333334,80.20833333333334,3.125
ampliado_15pct,todos_mapeados,Prima,2026,54,0.00010494842129579689,9.161092535293134e-05,0.010244433673746778,0.009571359639723677,0.007904423494139353,0.00726971241536662,12.70861988983507,8.029821267083337,79.62962962962963,83.33333333333334,3.7037037037037095
