escenario,periodo,fecha_cartera,afp,ACWI,COPX,CPER,EEM,EPU,EWJ,GLD,HYG,ILF,LQD,MCHI,PRIVATE_ALTERNATIVES,QQQ,RESIDUAL_NO_MAPEADO,SPY,TLT,VGK,XLB,XLE,XLF,XLI,XLK,XLP,XLV,XLY
ampliado_15pct,2015-05,2015-05-29,Habitat,0.0972215243009591,0.0,0.0,0.0395799007691726,0.0,0.0362864374634974,0.0,0.0,0.0,0.0041425925867739,0.0104252153584,0.0,0.0,0.1123768500468485,0.2357489230206203,0.0,0.07201623303336449,0.0005979340916784,0.0,0.032935653872371504,0.0043015377361712,0.0037885667833932,0.0017815896901168,0.0027966324957721,0.0073305520889819
ampliado_15pct,2015-05,2015-05-29,Integra,0.0328667164173978,0.0,0.0,0.0007124323146015873,0.0,0.046463943028390395,0.0,0.0,0.0,1.18306482835378e-07,0.04794637679444475,0.024724741681804,0.0,0.11205452335624434,0.13368373851629373,0.0,0.1142578658610878,0.0001321109348376,0.0039930198462163335,0.0713135812174288,0.0226609229590773,0.0112415695274358,0.001163866719669,0.0193410300883223,0.0
ampliado_15pct,2015-05,2015-05-29,Prima,0.0011740280315771,0.0,0.0,0.0248291721654629,0.0,0.021909071224512702,0.0,0.0,0.0,4.5545564442441454e-05,0.0127310693131032,0.0349012050605902,0.0,0.16299025785245766,0.20774873037042638,0.0002030688049251,0.043414350436116696,0.0,0.0026848166478653,0.046748189718679,5.676124537074279e-05,0.0118582134286528,0.0,0.0057718518632223,0.0063348557312077
ampliado_15pct,2015-05,2015-05-29,Profuturo,8.471701790993037e-05,0.0003407588884592,0.0,0.0270570669423701,0.0,0.0305257445702432,0.0,0.0,0.0,0.0075873753198176,0.0376107470538124,0.015687825243300802,0.0,0.085617125530754,0.1514552980557417,0.0,0.097278684498471,0.0,0.0165903527005957,0.0654409897949987,0.0109588548766763,0.0096136188326511,0.0152909758643317,0.0211262650926674,0.0441219507519284
ampliado_15pct,2015-06,2015-06-30,Habitat,0.08403024534644779,0.0,0.0,0.0373578589318886,0.0,0.0476327069793846,0.0,0.0,0.0,0.0081104922282297,0.0043993653743546,0.0,0.0,0.1074340056598701,0.2188935435740052,0.0,0.08372549818760511,0.0,0.0,0.0348794374285646,0.0040556543423255,0.0035181803909448,0.0016908927533999,0.0045925595472299,0.0071481270477856
ampliado_15pct,2015-06,2015-06-30,Integra,0.032461610098017964,0.0,0.0,0.0006970592308871248,0.0,0.041725099577280905,0.0,0.0,0.0,1.1919035424522762e-07,0.03641917293780107,0.0253214256151939,0.0,0.10677713430886306,0.1234040626677283,0.0,0.13637514010788204,0.0001295630454491,0.003926879036387161,0.0705279907051577,0.0225271188594516,0.0110067972617206,0.0,0.0196990023298239,0.0
ampliado_15pct,2015-06,2015-06-30,Prima,0.0027566749188082,0.0,0.0,0.0242172363366467,0.0,0.0228412351732803,0.0,0.0,0.0,4.6392057913749296e-05,0.0125304258878375,0.0361216928811733,0.0,0.18439220650111135,0.21315377476205408,0.010054104168445299,0.0206693294183184,0.0,0.0026798128186431,0.0550882229147914,5.726913131314346e-05,0.0153362367936237,0.0,0.0029834920065167,0.0066103398996072
ampliado_15pct,2015-06,2015-06-30,Profuturo,8.369781679141948e-05,0.0003475544302442,0.0,0.0262914740480404,0.0,0.0316447226660274,0.0,0.0,0.0,0.0075342338574382,0.0256742090506608,0.0168203031052548,0.0,0.0849584446253918,0.16127006654046222,0.0,0.11148962744923929,0.0,0.0119785453175497,0.059653484768503004,0.0183041959349389,0.0098984467891758,0.0151959898038924,0.0213705824057476,0.0349090962276515
ampliado_15pct,2015-07,2015-07-31,Habitat,0.0820185256093879,0.0,0.0,0.033774466970152905,0.0,0.0528644776491505,0.0,0.0,0.0,0.007869035129823,0.0037472309086035,0.0,0.0,0.10368886586651971,0.2383263255232956,0.0,0.09097023242293381,0.0,0.0,0.0329799748059863,0.0039435223838106,0.0035099769504754,0.0017335815344421,0.0056075070515771,0.0072729045199679
ampliado_15pct,2015-07,2015-07-31,Integra,0.0395584059419822,0.0,0.0,0.0006662911614432566,0.0,0.0429878331748551,0.0,0.0,0.0,1.2158920496728626e-07,0.0211836765603705,0.025982411116206597,0.0,0.10722500919498974,0.11840127983944479,0.0,0.1391980041335565,0.0001258039528561,0.003703758393644307,0.054462417856894305,0.0127655771778079,0.0115757603972622,0.0,0.0207315245210753,0.0162606427730635
ampliado_15pct,2015-07,2015-07-31,Prima,0.0008153373425704,0.0,0.0,0.0064429891293454,0.0,0.0229247657517316,0.0,0.0,0.0,4.703854707258029e-05,0.006800177436075,0.0362521395396577,0.0,0.20518778034691346,0.1893417634051909,0.0002133957657959,0.0619332267970602,0.0,0.0221054892723208,0.04502065629776696,5.789158305826452e-05,0.0245482197887047,0.0,0.0,0.0069921521146852
ampliado_15pct,2015-07,2015-07-31,Profuturo,7.637272133745485e-05,0.0,0.0,0.0178920662915862,0.0,0.0522491885307999,0.0,0.0,0.0,0.0075567416323974,0.0129989313640697,0.0168916675981983,0.0,0.0848331544549124,0.1559299263786755,0.0,0.1244678782547696,0.0,0.0132042780985171,0.058751578264093704,0.018399043174375,0.0185787196263302,0.0125058346778685,0.0134917180015448,0.0367176970689405
ampliado_15pct,2015-08,2015-08-31,Habitat,0.0162730768829639,0.0,0.0,0.023683304144811,0.0,0.0541251050914818,0.0,0.0,0.0,0.0074137071512591,0.0,0.0,0.0,0.13146490161483532,0.2598594315903315,0.0,0.1174886474517783,0.0,0.0011173202420675,0.0391385401705585,0.0036365918953528,0.0032352619378872,0.0015892051856732,0.0092092891241943,0.0123060638567714
ampliado_15pct,2015-08,2015-08-31,Integra,0.06905123876311409,0.0,0.0,7.829225044044688e-06,0.0,0.032724653279582,0.0,0.0,0.0,1.3073435392526668e-07,0.004134165789257808,0.0292943411875486,0.0,0.08912091032539719,0.16599702513178416,0.0163043170648203,0.09954691348882955,0.000129896824795,0.014185170086995135,0.042004515359114605,0.0,0.0119706534584672,0.0,0.036276565237825104,0.0166226669530726
ampliado_15pct,2015-08,2015-08-31,Prima,0.0008490627289584999,0.0,0.0,2.0632230054349968e-05,0.0,0.0235224828902836,0.0,0.0,0.0,5.03460340234657e-05,0.0040618960114579,0.039193730786994,0.0,0.19933009189767123,0.1796972211563696,0.00151596120254,0.06919338342605999,0.0,0.0001376574161635,0.07215715116762081,5.927096465020729e-05,0.0409759335949173,0.0,0.0107953431115064,0.0070733806559899
ampliado_15pct,2015-08,2015-08-31,Profuturo,7.781117302534891e-05,0.0,0.0,0.0173693995599309,0.0,0.0674444285243586,0.0,0.0,0.0,0.0078780307045719,0.0083724323308282,0.0194846840296682,0.0,0.08366604286059018,0.1402543385269077,0.0,0.1264733028794193,0.0,0.0159309711231351,0.0736474371185427,0.013748942754194,0.0179171904676525,0.0126857905552666,0.0133945744085006,0.0229670416274192
ampliado_15pct,2015-09,2015-09-30,Habitat,0.0135187131831274,0.0,0.0,0.0260814151256798,0.0,0.05200996363404781,0.0,0.0,0.0,0.0070771105242846,0.0017856977430732,0.0,0.0,0.11928484633771941,0.2640445619573244,0.0,0.11008740547477511,0.0,0.0,0.0391359756511993,0.003455165892937,0.0031004612374584,0.001548354980534,0.0031698526274278,0.0119048027980798
ampliado_15pct,2015-09,2015-09-30,Integra,0.04776430445966252,0.0,0.0,8.086635008547088e-06,0.0,0.0304278093049171,0.0,0.0,0.0,1.370008781528612e-07,0.004314090879300361,0.0344363156165981,0.0,0.09038724646072836,0.18339048742918984,0.0069957421597943,0.12464723345039287,0.0001273081878328,0.013906750881345895,0.0433924246701755,0.0,0.0125082916680543,0.0,0.016896410792910998,0.0175334358357507
ampliado_15pct,2015-09,2015-09-30,Prima,0.0008439649416884,0.0,0.0,2.111705374629786e-05,0.0,0.0224059312161734,0.0,0.0,0.0,5.257186784344574e-05,0.0041774090297205,0.0454129566951664,0.0,0.2273228446437861,0.15248542555328623,0.0015986887240299,0.1067876485470458,0.0,0.0001244443904158,0.03850359761554309,5.966786540959438e-05,0.0416073334480401,0.0,0.0025493665140672,2.0042864984136023e-05
ampliado_15pct,2015-09,2015-09-30,Profuturo,8.2566842838614e-05,0.0,0.0,0.0184252055383962,0.0,0.0636710372625573,0.0,0.0,0.0,0.0082585303779162,0.0087994547242405,0.0238698996344379,0.0,0.07785870887337262,0.1572730888580195,0.0,0.10288756770624059,0.0,0.0173178942624148,0.0751076634125426,0.0143452523222137,0.0071828401258768,0.0135728999911996,0.0175061215302493,0.0215282754911802
ampliado_15pct,2015-10,2015-10-30,Habitat,0.0078285207033488,0.0,0.0,0.0251864327034119,0.0,0.0481509526281273,0.0,0.0,0.0,0.0065144351006613,0.0027466496106125,0.0,0.0,0.1291038960205836,0.2593043496398249,0.0,0.1086129534514672,0.0,0.0,0.0400448765269179,0.0033307295510574,0.0030362505542738,0.0014503444302816,0.0030120455336408,0.0118172384800745
ampliado_15pct,2015-10,2015-10-30,Integra,0.05561208181653523,0.0,0.0,8.152337991350329e-06,0.0,0.049591265397083,0.0,0.0,0.0,1.3337256409542305e-07,0.004573095501627,0.0335189991499213,0.0,0.09988570946241981,0.17289117962968084,0.0065650143735826,0.11570270167475886,0.0001368496084055,0.014651447686722698,0.0417949376290145,0.0,0.0087392204611867,0.0,0.0149143235053573,0.0161379645283507
ampliado_15pct,2015-10,2015-10-30,Prima,0.0008781756728013,0.0,0.0,2.252640873841111e-05,0.0,0.024330944874902102,0.0,0.0,0.0,5.251649283471109e-05,0.0045850173656671,0.0453018839807042,0.0,0.22987582551957014,0.1859613417168175,0.0015800521784237998,0.1141630905325195,0.0,0.0001378997754644,0.003179014598166885,0.0059400777436713,0.0230578157404676,0.0101252808638371,0.0001609056261307,2.1769002003063288e-05
ampliado_15pct,2015-10,2015-10-30,Profuturo,0.0,0.0,0.0,0.0182529277643945,0.0,0.0639944875585998,0.0,0.0,0.0,0.0079354304356817,0.0091050914771835,0.0226708741785582,0.0,0.06640583500332117,0.1603567688008465,0.0,0.1222821198537163,0.0,0.0141457500239001,0.0840953857195415,0.0174868415574774,0.0021362122653272,0.0178335106541373,0.0220161168149866,0.0247773154901594
ampliado_15pct,2015-11,2015-11-30,Habitat,0.0,0.0,0.0,0.0310311842578369,0.0,0.06570739376564161,0.0,0.0,0.0,0.0063210576593937,0.0054049689740851,0.0,0.0,0.11879603428092153,0.2333627324409659,0.0,0.1194055812153067,0.0,0.0,0.0409401996688948,0.0032463244748615,0.0029547356158251,0.0013885292475932,0.0057180200761947,0.0101808071694472
ampliado_15pct,2015-11,2015-11-30,Integra,0.055767220813289615,0.0,0.0,7.976241704898464e-06,0.0,0.0482185002792481,0.0,0.0,0.0,1.3377014289691445e-07,0.015701487428817284,0.0332293815016508,0.0,0.11643561456317525,0.1673991960349231,0.0013379188669359,0.11764901449711997,0.0001387251662683,0.014704292031159114,0.0425110250303519,0.0,0.0088341148839816,0.0,0.0149211858637207,0.0161601496380037
ampliado_15pct,2015-11,2015-11-30,Prima,0.0,0.0,0.0,0.008606837127347798,0.0,0.0247418470767539,0.0,0.0,0.0,5.136182909570569e-05,0.0043436982879351,0.0430566570767058,0.0,0.24972690777017695,0.12838298181444754,0.001540768898194,0.1174820414587279,0.0,0.0029122613508997,0.018655374352118524,0.015588086189104,0.0228109333365237,0.0,0.0001575506715121,2.133387195576964e-05
ampliado_15pct,2015-11,2015-11-30,Profuturo,0.0,0.0,0.0,0.017809010589426,0.0,0.066438792838352,0.0,0.0,0.0,0.0079162276338138,0.0091770443512066,0.0222887535050189,0.0,0.06568694310588288,0.1600446997123,0.0,0.1208224219477757,0.0,0.0140509120451163,0.082715467226641,0.0175226072140811,0.0021803010742865,0.0175531684757078,0.0218012137969014,0.0245570582110999
ampliado_15pct,2015-12,2015-12-31,Habitat,0.0,0.0,0.0,0.0356889333984451,0.0,0.0615944186802628,0.0,0.0,0.0,0.0059881731855982,0.0068365274681845,0.0,0.0,0.12459481969384531,0.2518770433362587,0.0,0.1340907753978799,0.0,0.0,0.0220680007230299,0.0019177069128354,0.0,0.0013689936617766,0.0055217794800857,0.0112028338925675
ampliado_15pct,2015-12,2015-12-31,Integra,0.07997520760650885,0.0,0.0,7.754296247450764e-06,0.0,0.038933669151561,0.0,0.0,0.0,1.348517602053208e-07,0.012348675441487293,0.0351179118779827,0.0,0.1296370707150819,0.13635425429372502,0.0,0.13640667966777684,0.0001352129046958,0.010573297270481419,0.029457554012075497,0.0,0.0088354302803856,0.0,0.0124082910290124,0.0127647109523349
ampliado_15pct,2015-12,2015-12-31,Prima,0.0,0.0,0.0,0.0161052202372605,0.0,0.0259912098672583,0.0,0.0,0.0,5.334792012743475e-05,0.0045663957038027,0.0474411476154176,0.0,0.23507854084184207,0.11851038503946709,0.0016219108587665,0.127656304709433,0.0,0.0143385695681517,0.024175285144007453,0.0147002271068871,0.0234686666881064,0.0,0.0,2.179765638834514e-05
ampliado_15pct,2015-12,2015-12-31,Profuturo,0.0,0.0,0.0,0.0175858607454081,0.0,0.0356923746977674,0.0,0.0,0.0,0.0079710734446312,0.0096576790330996,0.0257096032101811,0.0,0.06388154295387892,0.1801542219031034,0.0,0.1393544130321187,0.0,0.0090371892439802,0.0829215310510843,0.0194171786002988,0.0002794332745466,0.0191891319593912,0.0226517167426006,0.022388744223929
ampliado_15pct,2016-01,2016-01-29,Habitat,0.0031205607835159,0.0,0.0,0.0437453767534023,0.0,0.0805537452085407,0.0,0.0,0.0,0.00558436993842,0.0,0.0,0.0,0.2000504335989133,0.1867240230460027,0.0,0.11709390315319129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034963399525196
ampliado_15pct,2016-01,2016-01-29,Integra,0.07147820371571961,0.0,0.0,7.778490109908279e-06,0.0,0.0420362694014258,0.0,0.0,0.0,1.412061067099456e-07,0.011422794951621724,0.0377123091717919,0.0,0.1287998218985738,0.18543008599870026,0.0,0.124591458036768,0.0001275271274689,0.010774295838524536,0.0393848690835954,0.0,0.0089862136399002,0.0,0.012095645410973601,0.0127843088872121
ampliado_15pct,2016-01,2016-01-29,Prima,0.0,0.0,0.0,0.0021055911073189,0.0,0.0251223501340398,0.0,0.0,0.0,5.625285968299352e-05,0.0087728277137858,0.0501637011111829,0.0,0.21773840455545995,0.1837200504845525,0.0,0.1349237865158722,0.0,0.0002643859765214,0.002546702112551629,6.50609240745954e-05,0.0483894982573908,0.0,0.0,2.176665844011882e-05
ampliado_15pct,2016-01,2016-01-29,Profuturo,0.0,0.0,0.0,0.00746958639748,0.0,0.0352273937694189,0.0,0.0,0.0,0.0080430448304352,0.0090067098986974,0.0282633833393224,0.0,0.0685656439530698,0.1628307949335275,0.0,0.1994284609399812,0.0,0.0082054428121206,0.07123427059527251,0.022637207487926,0.0002348824540609,0.0236967666442957,0.0223604901109884,0.0232105561124543
ampliado_15pct,2016-02,2016-02-29,Habitat,0.0,0.0,0.0,0.0409561509995166,0.0,0.08377683808970951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882583772541544,0.1904885011691952,0.0,0.123384159235079,0.0,0.0,0.0026054266301602,0.0,0.0,0.0004314417040902,0.0,0.0060549606508996
ampliado_15pct,2016-02,2016-02-29,Integra,0.0789818788795261,0.0,0.0,7.973873665097859e-06,0.0,0.042767076229706,0.0,0.0,0.0,1.4817830878519965e-07,0.011653176069182295,0.0387632713594397,0.0,0.11682301939080693,0.1553590950900086,0.0,0.11906571384860501,0.000142109576968,7.762716156672145e-05,0.0515570428509657,0.0,0.0092270810453236,0.0,0.0124550408128638,0.0132723276658367
ampliado_15pct,2016-02,2016-02-29,Prima,0.0,0.0,0.0,0.0069656657384333,0.0,0.0137728185536903,0.0,0.0,0.0,0.0,0.0116683456368263,0.0502989199528315,0.0,0.20803345964199202,0.1332868458721998,0.0,0.1542296387751067,0.0,0.000249978384463,0.051570816782994494,6.801592141668486e-05,0.0482022726080713,0.0,0.0,2.192251630738389e-05
ampliado_15pct,2016-02,2016-02-29,Profuturo,0.0,0.0,0.0,0.0073677245019535004,0.0,0.0354600970086785,0.0,0.0,0.0,0.0004276914214669,0.0089462365852851,0.0293778900408618,0.0,0.08210334702810436,0.13319121398991854,0.0,0.1929501412125201,0.0,0.013954406810539999,0.06051712792858831,0.0206707339404843,0.000224881801751,0.0294395112091136,0.0243230271084683,0.0224127065365275
ampliado_15pct,2016-03,2016-03-31,Habitat,0.0,0.0,0.0,0.0390943182822084,0.0,0.081045391503198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1872734850920506,0.1929027960273563,0.0,0.1245299717791393,0.0,0.0023573589470592,0.0049592524625482,0.0,0.0,0.0,0.0,0.0076480779292151
ampliado_15pct,2016-03,2016-03-31,Integra,0.06988834777969324,0.0,0.0,0.0178675307024358,0.0,0.0413321235260427,0.0,0.0,0.0,1.3916156449111393e-07,0.011417913793828064,0.0365241502556065,0.0,0.11499238504879894,0.16122713643351272,0.0,0.11728699162523361,0.0001384421240269,8.221695117528342e-05,0.048418678445811596,0.0,0.0090789610670093,0.0,0.0001142385397967,0.0128163234404196
ampliado_15pct,2016-03,2016-03-31,Prima,0.0,0.0,0.0,0.0040512854954824,0.0,0.0140286946646507,0.0,0.0078480438727837,0.0,0.0,0.0042549610994045,0.0469972747579481,0.0,0.2253411027473569,0.10434926660850241,0.0,0.15370771375965508,0.0,0.0002618058590677,0.040914061823202404,6.736380401789054e-05,0.056961203548438,0.0,0.0,2.167817809352978e-05
ampliado_15pct,2016-03,2016-03-31,Profuturo,0.0,0.0,0.0,0.0126231270703451,0.0,0.0357961188642355,0.0,0.0,0.0,0.0004065127488613,0.0089035906775534,0.027512363660377702,0.0,0.0691467078143235,0.16298921223553142,0.0,0.17109429790421,0.0,0.0244508433438227,0.0360415903371784,0.0173664948175076,0.0002130687163934,0.0422398133728277,0.0254686350896376,0.0150423526289893
ampliado_15pct,2016-04,2016-04-29,Habitat,0.0,0.0,0.0,0.03706133563420699,0.0,0.0707093419835453,0.0,0.0,0.0,0.0,0.0022526924549922,0.0,0.0,0.1823652226468316,0.1669124015743565,0.0,0.1224563630498535,0.0,0.0,0.0044036946236773,0.0,0.0,0.0028109947007716,0.0,0.0
ampliado_15pct,2016-04,2016-04-29,Integra,0.03945414525400824,0.0,0.0,0.0215038259823983,0.0,0.0406572385705532,0.0,0.0,0.0,1.3902312079873065e-07,0.011278263221693797,0.033975498051722,0.0,0.12319927457546648,0.14893734274782144,0.0,0.106902248517636,0.000142394847052,9.003351650582453e-05,0.0385521420875086,0.0,0.0084375455784857,0.0,0.0001153278734509,0.0125571827147176
ampliado_15pct,2016-04,2016-04-29,Prima,0.0,0.0,0.0,0.009503225148466458,0.0,0.0135558371849065,0.0,0.0,0.0,0.0013950539567389,0.004225741896979,0.043976098249518404,0.0,0.23641504656988363,0.08385702166635242,0.0187635891128938,0.1335157670082869,0.0,0.00028505939745049997,0.039421912852489,6.728670222700362e-05,0.0390372856893756,0.0,0.0,2.1414364207430933e-05
ampliado_15pct,2016-04,2016-04-29,Profuturo,0.0,0.0,0.0,0.034880951402299,0.0,0.0341867724425693,0.0,0.0,0.0,0.0003990660416909,0.0087706795204716,0.0268392212210157,0.0049690213200559,0.06849066871613388,0.12657005654006773,0.0,0.1728992368534121,0.0080829704369904,0.0371585852723436,0.044215005501599,0.0171582778402623,0.000213619947231,0.0217390806300851,0.0184141522035593,0.0174289131239544
ampliado_15pct,2016-05,2016-05-31,Habitat,0.0,0.0,0.0,0.036960756964816696,0.0,0.0650498058059016,0.0,0.0,0.0,0.0,0.0036909897617111,0.0,0.0,0.1905308405419525,0.1570330480025582,0.0,0.1222932841029992,0.0,0.0,0.0045647350052629,0.0,0.0,0.0,0.0,0.0
ampliado_15pct,2016-05,2016-05-31,Integra,0.039771785480710094,0.0,0.0,0.0105732140964527,0.0,0.041792530049172,0.0,0.0,0.0,1.3890644971365726e-07,0.011128343622719826,0.0372039921012718,0.0,0.13972337160157627,0.14656353211626014,0.0304358997939251,0.08400654882829639,0.0001419546930269,8.800199583277545e-05,0.0382913569588759,0.0,0.0088528270035298,0.0,0.0001171166603583,0.0125673815940959
ampliado_15pct,2016-05,2016-05-31,Prima,0.0,0.0,0.0,2.165711030059752e-05,0.0,0.0180454778590754,0.0,0.0110664894721897,0.0,0.0014092567159632,0.0,0.0473605993211496,0.0,0.2334072844230364,0.08528080965048787,0.0184703197710534,0.13430811460970038,0.0,0.00028425909701790004,0.0475716973826219,6.78695742471224e-05,0.0496011486318522,0.0,0.0,2.170352557632109e-05
ampliado_15pct,2016-05,2016-05-31,Profuturo,0.0,0.0,0.0,3.1880571988529414e-06,0.0,0.0353977398266155,0.0090904517725617,0.0,0.0,0.0004050691403142,0.0087220150460761,0.029791326810882,0.0052764086886082,0.06894719485586409,0.16754897190415483,0.0,0.1621834606222144,0.0021452383069069,0.0297313839233442,0.0383899411610422,0.0172243328133257,0.0002248629136805,0.0298237337654293,0.0118064833447623,0.0175799744380754
