escenario,afp,periodo_anterior,periodo_actual,salto_meses,turnover_mensual,solapamiento_pesos,identificadores_nuevos,identificadores_salientes,comparacion_consecutiva
principal_5pct,Habitat,2017-10,2017-11,1,0.05323877588812499,0.9467612241118729,3,0,True
principal_5pct,Habitat,2017-11,2017-12,1,0.10020888652974531,0.8997911134702524,6,2,True
principal_5pct,Habitat,2017-12,2018-01,1,0.1409024149989306,0.8590975850010669,6,2,True
principal_5pct,Habitat,2018-01,2018-02,1,0.1642357552086387,0.8357642447913589,7,3,True
principal_5pct,Habitat,2018-02,2018-03,1,0.153721143366802,0.8462788566331949,6,1,True
principal_5pct,Habitat,2018-03,2018-04,1,0.11084801065720962,0.8891519893427869,2,3,True
principal_5pct,Habitat,2018-04,2018-05,1,0.2524684884948545,0.7475315115051423,2,5,True
principal_5pct,Habitat,2018-05,2018-06,1,0.19175063517081484,0.808249364829182,5,3,True
principal_5pct,Habitat,2018-06,2018-07,1,0.11195570742078607,0.8880442925792108,6,1,True
principal_5pct,Habitat,2018-07,2018-08,1,0.2869624316002996,0.7130375683996972,6,8,True
principal_5pct,Habitat,2018-08,2018-09,1,0.22157000373383307,0.7784299962661637,9,5,True
principal_5pct,Habitat,2018-09,2018-10,1,0.2839711843958133,0.7160288156041832,7,7,True
principal_5pct,Habitat,2018-10,2018-11,1,0.16131566505981385,0.8386843349401829,4,4,True
principal_5pct,Habitat,2018-11,2018-12,1,0.15467841893661347,0.8453215810633834,4,4,True
principal_5pct,Habitat,2018-12,2019-01,1,0.18472068701247688,0.8152793129875198,3,3,True
principal_5pct,Habitat,2019-01,2019-02,1,0.11690764371706508,0.8830923562829315,4,3,True
principal_5pct,Habitat,2019-02,2019-03,1,0.11033445643317057,0.8896655435668258,5,1,True
principal_5pct,Habitat,2019-03,2019-04,1,0.1586336178970224,0.841366382102974,7,4,True
principal_5pct,Habitat,2019-04,2019-05,1,0.21406852182220673,0.7859314781777902,5,9,True
principal_5pct,Habitat,2019-05,2019-06,1,0.24401148940406975,0.7559885105959271,5,3,True
principal_5pct,Habitat,2019-06,2019-07,1,0.1668248758723986,0.833175124127598,4,2,True
principal_5pct,Habitat,2019-07,2019-08,1,0.1819023710371455,0.818097628962851,7,5,True
principal_5pct,Habitat,2019-08,2019-09,1,0.17670425429194947,0.8232957457080468,9,5,True
principal_5pct,Habitat,2019-09,2019-10,1,0.25693358931530896,0.7430664106846868,12,7,True
principal_5pct,Habitat,2019-10,2019-11,1,0.20082067745656765,0.799179322543428,11,8,True
principal_5pct,Habitat,2019-11,2019-12,1,0.22720645355325828,0.7727935464467375,2,13,True
principal_5pct,Habitat,2019-12,2020-01,1,0.19934093109919424,0.8006590689008019,7,19,True
principal_5pct,Habitat,2020-01,2020-02,1,0.2332865906078254,0.766713409392171,9,14,True
principal_5pct,Habitat,2020-02,2020-03,1,0.35742309210515094,0.6425769078948461,7,12,True
principal_5pct,Habitat,2020-03,2020-05,2,0.47522993409104475,0.5247700659089525,21,10,False
principal_5pct,Habitat,2020-05,2020-06,1,0.2074926919624745,0.7925073080375222,15,7,True
principal_5pct,Habitat,2020-06,2020-07,1,0.19831276264109404,0.8016872373589022,6,12,True
principal_5pct,Habitat,2020-07,2020-08,1,0.1843889812029692,0.8156110187970272,9,10,True
principal_5pct,Habitat,2020-08,2020-09,1,0.1329564470241166,0.8670435529758801,4,6,True
principal_5pct,Habitat,2020-09,2020-10,1,0.09234550651088139,0.9076544934891155,2,3,True
principal_5pct,Habitat,2020-10,2020-11,1,0.1045169055943941,0.8954830944056028,4,3,True
principal_5pct,Habitat,2020-11,2020-12,1,0.13953804051952812,0.8604619594804689,6,5,True
principal_5pct,Habitat,2020-12,2021-01,1,0.06610565869102594,0.933894341308971,3,5,True
principal_5pct,Habitat,2021-01,2021-02,1,0.15898344196583022,0.8410165580341663,13,4,True
principal_5pct,Habitat,2021-02,2021-03,1,0.18883650943507785,0.8111634905649185,5,9,True
principal_5pct,Habitat,2021-03,2021-04,1,0.11822839917107286,0.8817716008289234,5,1,True
principal_5pct,Habitat,2021-04,2021-05,1,0.1740986360324097,0.8259013639675865,4,3,True
principal_5pct,Habitat,2021-05,2021-06,1,0.1360608000128865,0.8639391999871101,5,4,True
principal_5pct,Habitat,2021-06,2021-07,1,0.10247179784251846,0.8975282021574782,2,6,True
principal_5pct,Habitat,2021-07,2021-08,1,0.16925813175469875,0.8307418682452977,5,3,True
principal_5pct,Habitat,2021-08,2021-09,1,0.12573557593318738,0.8742644240668089,7,1,True
principal_5pct,Habitat,2021-09,2021-10,1,0.10121566737035265,0.8987843326296435,1,7,True
principal_5pct,Habitat,2021-10,2021-11,1,0.11910973624830729,0.8808902637516893,5,1,True
principal_5pct,Habitat,2021-11,2021-12,1,0.08841134707029272,0.9115886529297037,5,6,True
principal_5pct,Habitat,2021-12,2022-02,2,0.4617391434057797,0.5382608565942167,13,12,False
principal_5pct,Habitat,2022-02,2022-05,3,0.25159858287809,0.7484014171219062,9,5,False
principal_5pct,Habitat,2022-05,2022-06,1,0.15669724114309783,0.8433027588568978,4,6,True
principal_5pct,Habitat,2022-06,2022-07,1,0.15460092515354112,0.8453990748464548,2,5,True
principal_5pct,Habitat,2022-07,2022-08,1,0.08222582209914661,0.9177741779008496,4,0,True
principal_5pct,Habitat,2022-08,2022-09,1,0.23022759217345107,0.7697724078265451,7,8,True
principal_5pct,Habitat,2022-09,2022-10,1,0.12120412334398666,0.8787958766560093,3,1,True
principal_5pct,Habitat,2022-10,2022-11,1,0.21374740174407397,0.7862525982559221,9,2,True
principal_5pct,Habitat,2022-11,2022-12,1,0.2531051420238506,0.7468948579761457,7,7,True
principal_5pct,Habitat,2022-12,2023-01,1,0.26929824301310684,0.7307017569868894,11,7,True
principal_5pct,Habitat,2023-01,2023-02,1,0.11705601815583287,0.8829439818441629,6,4,True
principal_5pct,Habitat,2023-02,2023-03,1,0.1496370788222771,0.8503629211777182,5,0,True
principal_5pct,Habitat,2023-03,2023-04,1,0.10496697647269819,0.8950330235272972,4,0,True
principal_5pct,Habitat,2023-04,2023-05,1,0.2263992162394081,0.7736007837605874,7,5,True
principal_5pct,Habitat,2023-05,2023-06,1,0.20810099761991674,0.7918990023800788,6,3,True
principal_5pct,Habitat,2023-06,2023-07,1,0.169890007286392,0.8301099927136033,12,4,True
principal_5pct,Habitat,2023-07,2023-08,1,0.12568856775941423,0.8743114322405805,8,7,True
principal_5pct,Habitat,2023-08,2023-09,1,0.22509635798730368,0.7749036420126909,1,10,True
principal_5pct,Habitat,2023-09,2023-11,2,0.3294244982622237,0.6705755017377711,15,11,False
principal_5pct,Habitat,2023-11,2024-03,4,0.4248076873768659,0.5751923126231293,12,15,False
principal_5pct,Habitat,2024-03,2024-04,1,0.23571611261810607,0.7642838873818892,5,6,True
principal_5pct,Habitat,2024-04,2024-05,1,0.15863400018937815,0.8413659998106171,5,5,True
principal_5pct,Habitat,2024-05,2024-06,1,0.2289888226947038,0.7710111773052917,6,9,True
principal_5pct,Habitat,2024-06,2024-07,1,0.23985318659231997,0.7601468134076752,7,9,True
principal_5pct,Habitat,2024-07,2024-08,1,0.1908592897767597,0.8091407102232356,2,3,True
principal_5pct,Habitat,2024-08,2024-09,1,0.11370367517464441,0.8862963248253513,2,9,True
principal_5pct,Habitat,2024-09,2024-10,1,0.16232426617792156,0.837675733822074,6,4,True
principal_5pct,Habitat,2024-10,2024-11,1,0.1344420889158194,0.8655579110841761,4,5,True
principal_5pct,Habitat,2024-11,2024-12,1,0.11386156884699315,0.8861384311530027,0,4,True
principal_5pct,Habitat,2024-12,2025-01,1,0.06606459071698528,0.933935409283011,3,0,True
principal_5pct,Habitat,2025-01,2025-02,1,0.08350285081292773,0.916497149187068,3,3,True
principal_5pct,Habitat,2025-02,2025-03,1,0.1375525328942107,0.8624474671057851,5,2,True
principal_5pct,Habitat,2025-03,2025-04,1,0.13191019969973436,0.8680898003002616,1,3,True
principal_5pct,Habitat,2025-04,2025-05,1,0.15789731504312207,0.8421026849568738,5,5,True
principal_5pct,Habitat,2025-05,2025-06,1,0.2553888270222914,0.7446111729777047,4,3,True
principal_5pct,Habitat,2025-06,2025-07,1,0.1490740620557316,0.8509259379442645,2,4,True
principal_5pct,Habitat,2025-07,2025-08,1,0.1266042963262375,0.8733957036737587,3,3,True
principal_5pct,Habitat,2025-08,2025-09,1,0.10371864119212326,0.8962813588078729,1,1,True
principal_5pct,Habitat,2025-09,2025-10,1,0.2109378892377315,0.7890621107622647,1,4,True
principal_5pct,Habitat,2025-10,2025-11,1,0.11922950892327981,0.8807704910767167,4,2,True
principal_5pct,Habitat,2025-11,2025-12,1,0.2374952499125113,0.7625047500874852,3,3,True
principal_5pct,Habitat,2025-12,2026-01,1,0.2266949676105065,0.7733050323894899,4,1,True
principal_5pct,Integra,2015-01,2015-02,1,0.11711323384315336,0.8828867661568435,1,0,True
principal_5pct,Integra,2015-02,2015-03,1,0.1508516119341482,0.8491483880658488,4,4,True
principal_5pct,Integra,2015-03,2015-04,1,0.07807592695936573,0.9219240730406314,0,2,True
principal_5pct,Integra,2015-04,2015-05,1,0.1269051826617706,0.8730948173382261,2,2,True
principal_5pct,Integra,2015-05,2015-06,1,0.053199982721101984,0.9468000172788947,0,2,True
principal_5pct,Integra,2015-06,2015-07,1,0.09934414134901022,0.9006558586509866,4,3,True
principal_5pct,Integra,2015-07,2015-08,1,0.23513333338324408,0.7648666666167532,1,8,True
principal_5pct,Integra,2015-08,2015-10,2,0.17121774897321557,0.8287822510267816,6,1,False
principal_5pct,Integra,2015-10,2015-11,1,0.12942344155542945,0.8705765584445676,3,0,True
principal_5pct,Integra,2015-11,2015-12,1,0.19860404325730194,0.8013959567426953,5,5,True
principal_5pct,Integra,2015-12,2016-01,1,0.10694887418310091,0.8930511258168959,2,1,True
principal_5pct,Integra,2016-01,2016-02,1,0.09422984578428414,0.9057701542157125,1,6,True
principal_5pct,Integra,2016-02,2016-03,1,0.05229919699315884,0.947700803006838,1,2,True
principal_5pct,Integra,2016-03,2016-04,1,0.08299672008617708,0.9170032799138196,1,0,True
principal_5pct,Integra,2016-04,2016-05,1,0.10147344485186148,0.898526555148135,3,0,True
principal_5pct,Integra,2016-05,2016-06,1,0.07256279077217503,0.9274372092278214,0,0,True
principal_5pct,Integra,2016-06,2016-07,1,0.10044008186623195,0.8995599181337646,1,2,True
principal_5pct,Integra,2016-07,2016-08,1,0.10375853844719167,0.8962414615528048,14,2,True
principal_5pct,Integra,2016-08,2016-09,1,0.09394660352491879,0.9060533964750777,4,2,True
principal_5pct,Integra,2016-09,2016-10,1,0.07493378598045426,0.925066214019542,1,3,True
principal_5pct,Integra,2016-10,2016-12,2,0.21626608258937974,0.7837339174106163,5,5,False
principal_5pct,Integra,2016-12,2017-01,1,0.06692910355212148,0.9330708964478747,2,1,True
principal_5pct,Integra,2017-01,2017-02,1,0.09614389437238138,0.9038561056276148,0,0,True
principal_5pct,Integra,2017-02,2017-03,1,0.03111470613786143,0.9688852938621348,0,1,True
principal_5pct,Integra,2017-03,2017-04,1,0.019981587360004837,0.9800184126399915,0,0,True
principal_5pct,Integra,2017-04,2017-05,1,0.040747176902074,0.9592528230979224,1,0,True
principal_5pct,Integra,2017-05,2017-06,1,0.038433113117972394,0.9615668868820237,2,1,True
principal_5pct,Integra,2017-06,2017-07,1,0.01810310459067502,0.9818968954093211,1,0,True
principal_5pct,Integra,2017-07,2017-08,1,0.04057841085691801,0.9594215891430781,0,0,True
principal_5pct,Integra,2017-08,2017-09,1,0.11986163187104544,0.8801383681289505,1,0,True
principal_5pct,Integra,2017-09,2017-10,1,0.03403454175871836,0.9659654582412777,1,1,True
principal_5pct,Integra,2017-10,2017-11,1,0.05029193060661394,0.9497080693933821,3,0,True
principal_5pct,Integra,2017-11,2017-12,1,0.05100086831657211,0.9489991316834239,1,0,True
principal_5pct,Integra,2017-12,2018-01,1,0.07286667987713397,0.927133320122862,3,1,True
principal_5pct,Integra,2018-01,2018-02,1,0.04232198229861652,0.9576780177013795,0,0,True
principal_5pct,Integra,2018-02,2018-03,1,0.0963301623806226,0.9036698376193735,0,1,True
principal_5pct,Integra,2018-03,2018-04,1,0.05463143906447375,0.9453685609355222,0,0,True
principal_5pct,Integra,2018-04,2018-05,1,0.06226274944670653,0.9377372505532894,2,2,True
principal_5pct,Integra,2018-05,2018-06,1,0.08001251119637626,0.9199874888036199,1,2,True
principal_5pct,Integra,2018-06,2018-08,2,0.16853809241786125,0.831461907582135,6,11,False
principal_5pct,Integra,2018-08,2018-09,1,0.1592262237227498,0.8407737762772465,3,0,True
principal_5pct,Integra,2018-09,2018-10,1,0.1445439632061971,0.8554560367937987,2,0,True
principal_5pct,Integra,2018-10,2018-11,1,0.09012256665354706,0.9098774333464485,1,2,True
principal_5pct,Integra,2018-11,2018-12,1,0.11260932126714399,0.8873906787328518,0,0,True
principal_5pct,Integra,2018-12,2019-02,2,0.22703848116391315,0.772961518836083,1,2,False
principal_5pct,Integra,2019-02,2019-03,1,0.20012101209157068,0.7998789879084253,6,1,True
principal_5pct,Integra,2019-03,2019-07,4,0.3275630087071581,0.6724369912928376,7,9,False
principal_5pct,Integra,2019-07,2024-05,58,0.879597580899466,0.12040241910053073,34,73,False
principal_5pct,Prima,2015-01,2015-02,1,0.10288726346878872,0.8971127365312088,5,7,True
principal_5pct,Prima,2015-02,2015-03,1,0.16889944690614078,0.8311005530938568,3,6,True
principal_5pct,Prima,2015-03,2015-04,1,0.11002079393704352,0.8899792060629542,4,3,True
principal_5pct,Prima,2015-04,2015-05,1,0.1462073928816762,0.8537926071183214,6,0,True
principal_5pct,Prima,2015-05,2015-06,1,0.15134260931841553,0.8486573906815817,5,1,True
principal_5pct,Prima,2015-06,2015-07,1,0.23189328498117517,0.7681067150188221,7,9,True
principal_5pct,Prima,2015-07,2015-08,1,0.19855205483331165,0.8014479451666856,6,3,True
principal_5pct,Prima,2015-08,2015-09,1,0.1557650947604309,0.8442349052395666,6,2,True
principal_5pct,Prima,2015-09,2015-10,1,0.12309373961635646,0.8769062603836407,2,3,True
principal_5pct,Prima,2015-10,2015-11,1,0.15153049486386913,0.8484695051361277,7,4,True
principal_5pct,Prima,2015-11,2015-12,1,0.0913838037859058,0.9086161962140913,1,8,True
principal_5pct,Prima,2015-12,2016-01,1,0.18142261836123552,0.8185773816387618,2,6,True
principal_5pct,Prima,2016-01,2016-02,1,0.2376735561845594,0.762326443815438,8,11,True
principal_5pct,Prima,2016-02,2016-03,1,0.08025535979600655,0.9197446402039908,4,2,True
principal_5pct,Prima,2016-03,2016-04,1,0.10559067419925224,0.8944093258007451,4,3,True
principal_5pct,Prima,2016-04,2016-05,1,0.11026944611529649,0.8897305538847009,5,6,True
principal_5pct,Prima,2016-05,2016-06,1,0.09159567416656025,0.908404325833437,3,2,True
principal_5pct,Prima,2016-06,2016-07,1,0.21215337615976018,0.7878466238402373,7,7,True
principal_5pct,Prima,2016-07,2016-08,1,0.07210389235453503,0.9278961076454624,0,0,True
principal_5pct,Prima,2016-08,2016-09,1,0.15903069462269853,0.8409693053772989,3,11,True
principal_5pct,Prima,2016-09,2016-10,1,0.11025059633471389,0.8897494036652834,3,1,True
principal_5pct,Prima,2016-10,2016-11,1,0.3287831867579598,0.671216813242038,5,3,True
principal_5pct,Prima,2016-11,2016-12,1,0.09844758518786127,0.9015524148121367,0,3,True
principal_5pct,Prima,2016-12,2017-01,1,0.12784977419418528,0.8721502258058125,3,3,True
principal_5pct,Prima,2017-01,2017-02,1,0.07343490355686395,0.9265650964431341,1,1,True
principal_5pct,Prima,2017-02,2017-03,1,0.09547279384465515,0.9045272061553428,1,3,True
principal_5pct,Prima,2017-03,2017-04,1,0.07801303387982107,0.9219869661201767,3,1,True
principal_5pct,Prima,2017-04,2017-05,1,0.15438618060132092,0.845613819398677,5,13,True
principal_5pct,Prima,2017-05,2017-06,1,0.1452362526599345,0.8547637473400636,2,3,True
principal_5pct,Prima,2017-06,2017-07,1,0.06395426251220637,0.9360457374877917,2,3,True
principal_5pct,Prima,2017-07,2017-08,1,0.11323467155083687,0.8867653284491612,3,1,True
principal_5pct,Prima,2017-08,2017-09,1,0.0829909759281868,0.9170090240718114,3,1,True
principal_5pct,Prima,2017-09,2017-10,1,0.10113907684227763,0.8988609231577205,2,3,True
principal_5pct,Prima,2017-10,2017-11,1,0.05487039711079955,0.9451296028891985,2,1,True
principal_5pct,Prima,2017-11,2017-12,1,0.048335234132369086,0.9516647658676289,1,1,True
principal_5pct,Prima,2017-12,2018-01,1,0.08215639728068996,0.9178436027193081,2,0,True
principal_5pct,Prima,2018-01,2018-02,1,0.09318331748985018,0.9068166825101476,1,2,True
principal_5pct,Prima,2018-02,2018-03,1,0.11308718462933108,0.8869128153706668,2,2,True
principal_5pct,Prima,2018-03,2018-04,1,0.09159149163157071,0.9084085083684271,4,3,True
principal_5pct,Prima,2018-04,2018-05,1,0.12256439847115279,0.8774356015288451,3,5,True
principal_5pct,Prima,2018-05,2018-06,1,0.1303534448789474,0.8696465551210505,3,4,True
principal_5pct,Prima,2018-06,2018-07,1,0.10114625979173615,0.8988537402082616,3,2,True
principal_5pct,Prima,2018-07,2018-08,1,0.13317649108678242,0.8668235089132152,4,1,True
principal_5pct,Prima,2018-08,2018-09,1,0.07614848903487728,0.9238515109651204,2,6,True
principal_5pct,Prima,2018-09,2018-10,1,0.05491797466701003,0.9450820253329881,2,2,True
principal_5pct,Prima,2018-10,2018-11,1,0.05873438489378273,0.9412656151062152,3,0,True
principal_5pct,Prima,2018-11,2018-12,1,0.11050287577631293,0.8894971242236845,5,2,True
principal_5pct,Prima,2018-12,2019-01,1,0.07010793181619535,0.9298920681838022,1,3,True
principal_5pct,Prima,2019-01,2019-02,1,0.1100826706017397,0.8899173293982582,3,1,True
principal_5pct,Prima,2019-02,2019-03,1,0.0885600085483733,0.9114399914516246,1,3,True
principal_5pct,Prima,2019-03,2019-04,1,0.09865112840016035,0.9013488715998377,0,2,True
principal_5pct,Prima,2019-04,2019-05,1,0.13102068460630456,0.8689793153936933,4,3,True
principal_5pct,Prima,2019-05,2019-06,1,0.10160255078389507,0.898397449216103,2,3,True
principal_5pct,Prima,2019-06,2019-07,1,0.10183190817302408,0.8981680918269741,0,4,True
principal_5pct,Prima,2019-07,2019-08,1,0.14389778510534093,0.8561022148946572,1,5,True
principal_5pct,Prima,2019-08,2019-09,1,0.10323987522927323,0.8967601247707251,2,2,True
principal_5pct,Prima,2019-09,2019-10,1,0.08751815057098485,0.9124818494290132,3,1,True
principal_5pct,Prima,2019-10,2019-11,1,0.08251721917195712,0.9174827808280412,1,0,True
principal_5pct,Prima,2019-11,2019-12,1,0.09412566293751234,0.905874337062486,1,3,True
principal_5pct,Prima,2019-12,2020-01,1,0.1893878683549759,0.8106121316450222,4,7,True
principal_5pct,Prima,2020-01,2020-02,1,0.17554111931765123,0.824458880682347,4,3,True
principal_5pct,Prima,2020-02,2020-03,1,0.2405035994042968,0.7594964005957018,1,8,True
principal_5pct,Prima,2020-03,2020-04,1,0.05786380282742366,0.9421361971725755,1,1,True
principal_5pct,Prima,2020-04,2020-06,2,0.2240285421465362,0.7759714578534626,6,3,False
principal_5pct,Prima,2020-06,2020-07,1,0.19482634297442714,0.8051736570255712,2,6,True
principal_5pct,Prima,2020-07,2020-08,1,0.16157125637759293,0.8384287436224054,4,0,True
principal_5pct,Prima,2020-08,2020-09,1,0.15948457811836758,0.8405154218816309,2,1,True
principal_5pct,Prima,2020-09,2020-10,1,0.15684422280745547,0.8431557771925429,5,3,True
principal_5pct,Prima,2020-10,2020-11,1,0.11501972849731681,0.8849802715026815,4,3,True
principal_5pct,Prima,2020-11,2020-12,1,0.05036894010123656,0.9496310598987617,3,0,True
principal_5pct,Prima,2020-12,2021-01,1,0.14344371845679924,0.856556281543199,4,7,True
principal_5pct,Prima,2021-01,2021-02,1,0.08807854838047645,0.9119214516195219,3,1,True
principal_5pct,Prima,2021-02,2021-03,1,0.10630326792929018,0.8936967320707081,4,4,True
principal_5pct,Prima,2021-03,2021-04,1,0.09608936496856559,0.9039106350314327,1,0,True
principal_5pct,Prima,2021-04,2021-05,1,0.0964379307245933,0.9035620692754048,7,3,True
principal_5pct,Prima,2021-05,2021-06,1,0.09357860351606383,0.9064213964839344,1,0,True
principal_5pct,Prima,2021-06,2021-07,1,0.11441068708670965,0.8855893129132885,2,1,True
principal_5pct,Prima,2021-07,2021-08,1,0.20724164412543902,0.7927583558745589,2,3,True
principal_5pct,Prima,2021-08,2022-02,6,0.3080861883794412,0.6919138116205568,10,10,False
principal_5pct,Prima,2022-02,2024-08,30,0.8565181185546678,0.14348188144533025,21,27,False
principal_5pct,Prima,2024-08,2024-09,1,0.25885317839640093,0.7411468216035971,5,3,True
principal_5pct,Prima,2024-09,2024-10,1,0.3546254392739242,0.6453745607260739,6,0,True
principal_5pct,Prima,2024-10,2024-11,1,0.17068871309539668,0.8293112869046012,1,1,True
principal_5pct,Prima,2024-11,2024-12,1,0.2498302576809531,0.7501697423190448,2,4,True
principal_5pct,Prima,2024-12,2025-01,1,0.29872104940184263,0.7012789505981554,4,4,True
principal_5pct,Prima,2025-01,2025-02,1,0.20974673460841264,0.7902532653915856,3,4,True
principal_5pct,Prima,2025-02,2025-03,1,0.29818219323429357,0.7018178067657049,2,12,True
principal_5pct,Prima,2025-03,2025-05,2,0.26524317741407144,0.7347568225859272,7,7,False
principal_5pct,Prima,2025-05,2025-06,1,0.259162999599116,0.7408370004008827,5,5,True
principal_5pct,Prima,2025-06,2025-07,1,0.2802488654305768,0.719751134569422,6,7,True
principal_5pct,Prima,2025-07,2025-08,1,0.10505732967989265,0.894942670320106,4,1,True
principal_5pct,Prima,2025-08,2025-09,1,0.13410114882902888,0.8658988511709697,2,2,True
principal_5pct,Prima,2025-09,2025-11,2,0.19355971923546075,0.8064402807645378,4,2,False
principal_5pct,Prima,2025-11,2025-12,1,0.17741440910334383,0.8225855908966546,3,5,True
principal_5pct,Prima,2025-12,2026-01,1,0.2770241485807008,0.722975851419298,1,3,True
principal_5pct,Profuturo,2015-01,2015-02,1,0.14165845670400656,0.8583415432959907,2,5,True
principal_5pct,Profuturo,2015-02,2015-03,1,0.09144181365362086,0.9085581863463765,1,0,True
principal_5pct,Profuturo,2015-03,2015-04,1,0.10727274344852374,0.8927272565514736,2,4,True
principal_5pct,Profuturo,2015-04,2015-05,1,0.08211828456419945,0.9178817154357978,1,1,True
principal_5pct,Profuturo,2015-05,2015-06,1,0.10113606055181516,0.8988639394481822,3,0,True
principal_5pct,Profuturo,2015-06,2015-07,1,0.11006648413241915,0.8899335158675785,3,5,True
principal_5pct,Profuturo,2015-07,2015-08,1,0.13520622097499238,0.8647937790250051,3,3,True
principal_5pct,Profuturo,2015-08,2015-09,1,0.11835374697789203,0.8816462530221056,1,2,True
principal_5pct,Profuturo,2015-09,2015-10,1,0.08662158616773738,0.9133784138322607,0,2,True
principal_5pct,Profuturo,2015-10,2015-11,1,0.023959102469072388,0.9760408975309256,0,0,True
principal_5pct,Profuturo,2015-11,2015-12,1,0.11243611740860837,0.8875638825913892,3,0,True
principal_5pct,Profuturo,2015-12,2016-01,1,0.14349275675800063,0.8565072432419968,1,0,True
principal_5pct,Profuturo,2016-01,2016-02,1,0.1551484357613635,0.8448515642386341,3,2,True
principal_5pct,Profuturo,2016-02,2016-03,1,0.16520852305232236,0.8347914769476752,2,3,True
principal_5pct,Profuturo,2016-03,2016-04,1,0.14549947323397724,0.8545005267660202,2,0,True
principal_5pct,Profuturo,2016-04,2016-05,1,0.12007685099997976,0.8799231490000177,1,2,True
principal_5pct,Profuturo,2016-05,2016-07,2,0.31993426560773713,0.68006573439226,8,1,False
principal_5pct,Profuturo,2016-07,2016-08,1,0.07920758054572274,0.9207924194542744,0,0,True
principal_5pct,Profuturo,2016-08,2016-09,1,0.10104014290776113,0.8989598570922359,1,4,True
principal_5pct,Profuturo,2016-09,2016-10,1,0.052129628665116584,0.9478703713348807,1,0,True
principal_5pct,Profuturo,2016-10,2016-11,1,0.2577232687610097,0.7422767312389876,3,4,True
principal_5pct,Profuturo,2016-11,2016-12,1,0.21077690636771063,0.7892230936322864,3,1,True
principal_5pct,Profuturo,2016-12,2017-01,1,0.16126112692003305,0.8387388730799643,2,1,True
principal_5pct,Profuturo,2017-01,2017-02,1,0.09004463960685216,0.9099553603931451,1,1,True
principal_5pct,Profuturo,2017-02,2017-03,1,0.1492778103335438,0.8507221896664535,2,2,True
principal_5pct,Profuturo,2017-03,2017-04,1,0.13506766494264813,0.8649323350573493,0,5,True
principal_5pct,Profuturo,2017-04,2017-05,1,0.1446925141244367,0.8553074858755606,3,1,True
principal_5pct,Profuturo,2017-05,2017-06,1,0.08925795386863217,0.910742046131365,3,2,True
principal_5pct,Profuturo,2017-06,2017-07,1,0.11739023523750136,0.8826097647624958,1,1,True
principal_5pct,Profuturo,2017-07,2017-08,1,0.15269262690298957,0.8473073730970074,2,1,True
principal_5pct,Profuturo,2017-08,2017-09,1,0.11949048622206575,0.8805095137779313,2,0,True
principal_5pct,Profuturo,2017-09,2017-10,1,0.21225794322671437,0.7877420567732825,4,11,True
principal_5pct,Profuturo,2017-10,2017-11,1,0.09604313878701547,0.9039568612129815,1,2,True
principal_5pct,Profuturo,2017-11,2017-12,1,0.15042957999421577,0.8495704200057815,2,1,True
principal_5pct,Profuturo,2017-12,2018-01,1,0.21050339120423706,0.7894966087957604,5,1,True
principal_5pct,Profuturo,2018-01,2018-02,1,0.10567533572797887,0.8943246642720186,0,1,True
principal_5pct,Profuturo,2018-02,2018-03,1,0.10677834200120846,0.8932216579987886,1,2,True
principal_5pct,Profuturo,2018-03,2018-04,1,0.14304944622372376,0.8569505537762732,1,0,True
principal_5pct,Profuturo,2018-04,2018-05,1,0.16667348104638735,0.8333265189536101,0,5,True
principal_5pct,Profuturo,2018-05,2018-06,1,0.07213757734641774,0.9278624226535799,0,3,True
principal_5pct,Profuturo,2018-06,2018-07,1,0.07995058514064117,0.9200494148593565,0,1,True
principal_5pct,Profuturo,2018-07,2018-08,1,0.08049995104243583,0.9195000489575619,3,2,True
principal_5pct,Profuturo,2018-08,2018-11,3,0.29250744215098734,0.7074925578490101,7,4,False
principal_5pct,Profuturo,2018-11,2018-12,1,0.14350337773129354,0.8564966222687037,1,1,True
principal_5pct,Profuturo,2018-12,2019-02,2,0.348834840834513,0.6511651591654843,13,3,False
principal_5pct,Profuturo,2019-02,2019-03,1,0.12798653419523717,0.8720134658047599,1,3,True
principal_5pct,Profuturo,2019-03,2019-06,3,0.23117410723550533,0.7688258927644915,5,2,False
principal_5pct,Profuturo,2019-06,2024-07,61,0.8462824384143237,0.15371756158567357,31,31,False
ampliado_15pct,Habitat,2015-01,2015-02,1,0.05129340763198201,0.9487065923680158,0,0,True
ampliado_15pct,Habitat,2015-02,2015-03,1,0.05451585451067606,0.9454841454893216,4,0,True
ampliado_15pct,Habitat,2015-03,2015-04,1,0.081370485172256,0.9186295148277416,1,2,True
ampliado_15pct,Habitat,2015-04,2015-05,1,0.10071283934606123,0.8992871606539368,1,2,True
ampliado_15pct,Habitat,2015-05,2015-06,1,0.11647968182801896,0.883520318171979,4,6,True
ampliado_15pct,Habitat,2015-06,2015-07,1,0.09883916321232214,0.9011608367876761,0,3,True
ampliado_15pct,Habitat,2015-07,2015-08,1,0.219342546719728,0.7806574532802704,6,4,True
ampliado_15pct,Habitat,2015-08,2015-09,1,0.0714374393729366,0.9285625606270618,6,2,True
ampliado_15pct,Habitat,2015-09,2015-10,1,0.045099994533572135,0.9549000054664261,1,2,True
ampliado_15pct,Habitat,2015-10,2015-11,1,0.15270078931759248,0.8472992106824057,2,6,True
