fecha_cuota,ret_BVL_PEN_ALICORP,ret_BVL_PEN_INRETAIL_PERU,ret_BVL_PEN_BACKUS,ret_BVL_PEN_FERREYCORP,ret_BVL_PEN_UNACEM,ret_BVL_PEN_CEMENTOS_PACASMAYO,ret_BVL_PEN_SIDERPERU,ret_BVL_PEN_ACEROS_AREQUIPA,ret_BVL_PEN_BUENAVENTURA,ret_BVL_USD_SOUTHERN_COPPER,ret_BVL_PEN_SOUTHERN_COPPER,ret_BVL_PEN_MINSUR,ret_BVL_PEN_VOLCAN,ret_BVL_PEN_NEXA_RESOURCES_PERU,ret_BVL_PEN_CERRO_VERDE,ret_BVL_USD_CREDICORP,ret_BVL_PEN_CREDICORP,ret_BVL_USD_INTERCORP_FINANCIAL_SERVICES,ret_BVL_PEN_INTERCORP_FINANCIAL_SERVICES,ret_BVL_PEN_ENGIE_ENERGIA_PERU,ret_BVL_PEN_LUZ_DEL_SUR,ret_BVL_PEN_PLUZ_ENERGIA_PERU,ret_BVL_PEN_AUSTRAL_GROUP
2014-12-15,-0.0194444018833827,0.0,0.004132509818827845,-0.006451430779898626,0.0,-0.005736107332918405,,-0.018181906445687845,,-0.02600205471828776,-0.010478190938444265,-0.005319071441561962,-0.06250011620923612,0.0,-0.01666670422306704,-0.009684639420106445,0.006099296091464312,,,0.00510212763874307,-0.04545451666624967,,
2014-12-16,0.008498682085705811,-0.024064302666082393,0.004114950534886752,-0.025974011214329074,-0.006779637897019963,-0.015384533556864977,-0.041668153136665276,-0.03703700976289859,,-0.03300011734477637,-0.03430509364338796,-0.03208583211680449,-0.03999997585542292,-0.008510675817854585,0.011440698454354248,-0.004988144971241337,-0.006330923715003656,,,-0.0020304216513987727,0.0,,0.0
2014-12-17,-0.015449635200442846,-0.00821888678589866,0.0,-0.013333378591155132,0.0,0.009765680285168887,-0.04347648611578658,-0.0576923728199743,,0.024540146815647423,0.02696303521726895,0.005525122555687378,0.0,0.0,0.005446184770620421,0.04630575950826943,0.048780120417543316,,,0.0,0.0009524566231646769,,
2014-12-18,0.01997154511852295,-0.01436473129520266,0.0,0.03378357748763472,0.0,0.021276479645535362,-0.0454560488857787,0.020407917199242842,,0.03480542819978161,0.02957381716557439,0.0,0.01388896997961453,0.0,0.00833335211153341,0.02490244391533536,0.019720898874640014,,,0.012207315906915595,0.013320378638142838,,0.0588234585996712
2014-12-19,0.0013987143243450184,0.014574084097131568,-0.003278453982523355,0.013071943003416742,0.0,0.01704525870761686,0.047620697645947674,0.04000032267029208,,0.0075951901554618395,0.0028166428559093237,0.0,0.0,0.0,0.012396554311451702,-0.021405985801576155,-0.02604699424384993,,,0.0,0.0018781656072872632,,0.005555596611273694
2014-12-22,-0.016759737705100308,-0.0005525387221929634,0.0,0.006451738733888268,0.006825915129916593,0.0037244786121375384,0.0,0.0,,-0.019023899926582266,-0.012679924936427667,0.0,0.0,0.0300432990634254,0.0,0.003959739271954588,0.010452349516573811,,,0.010050423166347189,0.0037486364977468156,,
2014-12-23,0.02982923952134464,0.0005528441900153336,,0.0,0.0,-0.01113156452837627,0.0,0.0,,0.015001885932804493,0.01912096193646806,-0.016483529026133037,0.0,0.0,-0.02040804613812608,0.012083997158957027,0.016191231799765893,,,0.02189050881265686,0.0018673996626386025,,0.04972374545386016
2014-12-24,,,,,,,0.0,,,0.0057677719392836835,0.008139056368474229,,0.0,0.0,,-0.00804236466070396,-0.005703640194954507,,,,0.0009317160106874223,,
2014-12-26,0.013793303860207606,,,,0.016949064563881455,-0.009380916195792621,,0.0,,0.012902958815964372,0.012902958815964372,0.005586510537449962,0.0,0.0,,0.008169618896879172,0.008169618896879172,,,-0.0019477196542730946,0.0037247733306327024,,
2014-12-29,-0.0340135286722536,0.016574312217157994,0.003289237596621586,0.0064102786395645595,-0.01666658159634571,-0.0056817878239771025,0.0,-0.0384618367882692,,-0.0007071292667918394,-0.001378728422727682,-0.011111120609548997,-0.027397329449411534,0.02083311849504632,-0.02500005633460045,0.006062175952367133,0.005386027319691733,,,-0.013658193026924281,0.0046381029194504375,,0.010526303506877
2014-12-30,0.0014083305879357688,,0.0,0.012738593366287576,-0.016949124921218583,0.0,0.0,0.06000019996468797,,0.0038948984409923337,-0.01645975377845721,0.0,0.02816908721204925,-0.004081591421281394,0.02136739741410887,-0.011313242543187108,-0.03135953935499569,,,0.0,0.0,,0.0
2014-12-31,0.0,,,0.018868094456652384,0.010344822716711999,0.009523758347512512,,0.0,,-0.005291121873851612,0.021781101886913623,0.011235964769264806,-0.013698709021258804,0.020491831314564113,0.004184280307294452,-0.0038557538943658765,0.023255535168795083,,,0.018793230514273507,0.0,,
2015-01-02,0.0,,,0.0,0.0,0.0,,0.0,,0.008510952799433591,-0.009549942623121255,0.0,0.0,0.0,0.0,-0.0051815553779750445,-0.022997238829774225,,,0.0,0.0,,
2015-01-05,0.008438916521374962,-0.019021608206651885,0.0016395803490956151,-0.024691543543373662,-0.02730390359699142,-0.02830184051564122,0.0,-0.018867805208963362,,-0.049226857433078974,-0.05417578000949108,-0.027777630551991228,-0.013888880156041505,-0.05622507899597107,-0.02500005633460045,-0.02729872142231171,-0.032361783368573205,,,-0.0009706906431210527,0.0,,
2015-01-06,0.0,-0.013850455370971626,,-0.037974522930560806,-0.017544020769237778,-0.02912627198927631,0.0,0.0,,0.0011096454521288823,0.021446157967961677,-0.02857162452610995,0.0,-0.008510675817854585,-0.01709417215924236,-0.0014191307348285775,0.018866012294345813,,,,0.0018468690792721176,,
2015-01-07,0.0,-0.016853852069566577,0.014729952054924444,0.013158046243517685,0.0,0.03400015134337164,-0.0454560488857787,-0.019230863770930418,,0.01736225982462436,0.017532745583108023,-0.0058823582655606055,-0.014084498061678108,0.0,-0.034782753355269924,0.004781082456167374,0.004949459908051734,,,,0.0,,
2015-01-08,0.0,-0.032000011609072176,-0.004032219747323373,0.0,0.0,-0.02901359532148129,0.0,0.0,0.0,0.028685920830646694,0.029030629736017444,0.005917165150894688,0.0,-0.012875284950424337,0.0,0.009258992609446626,0.009597191621927514,,,-0.0009718558105654695,0.0,,
2015-01-09,-0.020920569373214737,-0.0005902386841560858,0.0032387113819620783,-0.012987160583981527,0.0,-0.001992021116878351,0.0,0.019607941421230457,,0.0017648127807223801,-0.01837114486006397,-0.017647074796681705,-0.0068370417585061904,0.0,-0.00900866718803095,-0.011213190121019068,-0.03108828362148275,,,0.0,0.0018431433926069385,,-0.11458328984733457
2015-01-12,0.0056979929061027335,,-0.0032282559925352894,-0.013157732211499296,-0.014285606181380417,0.0,-0.047617199797124754,0.0,0.09033277043127974,-0.017266010687265743,0.0025566632648712506,0.005988029469493394,-0.028985500505363637,0.0,0.0004546509632017415,-0.023517656920183927,-0.0038210845848495323,,,0.0,0.002760109385317344,,
2015-01-13,-0.008498329623670364,-0.025398798111948007,-0.004858454923990063,-0.013333378591155132,-0.014492835899850953,-0.0219561898602062,-0.05000169290089185,-0.0384618367882692,-0.01744177040211481,-0.04804557217859473,-0.04581244482745017,0.0,-0.07462689569940895,-0.021739221557129706,-0.00045444434964059255,0.0003958149760567853,0.0027425777948466568,,,-0.012646082688882565,0.00917424156114377,,0.0
2015-01-14,-0.03571455232657139,0.0,-0.00406838801787901,-0.02027044751062379,-0.04411744297421727,-0.016326669765090673,0.0,-0.07999962279388395,,-0.03728808494253877,-0.06039831921621608,-0.005952386404290744,-0.06451611567368798,-0.09333334953447514,-0.07954572760532119,-0.03357299918430989,-0.056772415383417485,,,,0.002726856160633284,,0.0
2015-01-15,-0.0029630178507309424,0.0,0.0,0.0,-0.019231149834693873,0.0,-0.052629286663752994,0.0434780997879205,,0.004694776408276535,0.029750250969814207,-0.05389208094435949,-0.017241430828598636,0.014705875091969078,-0.012345477062913668,0.002934888483505871,0.027946474265917898,,,-0.004925967010245724,0.0009070065625336188,,
2015-01-16,,,0.013072055028829466,-0.020689620361284078,-0.019607400911079043,0.0062240342469928045,-0.05555765618244146,0.0,,0.05490668791288522,0.057022073162180664,0.012658140321243572,0.0,0.02415455444762027,0.02499999154980892,-0.009255080551224593,-0.007268357732580943,,,0.0,0.0009056324802829696,,
2015-01-20,0.00891534700144092,-0.0181817304160089,0.007258026448153876,-0.028169227135395936,0.011999923365496823,0.0,0.1176468403971691,,0.005917167308737481,-0.0014764315730794175,-0.01916204665281951,0.01875011240065594,-0.07017548304796728,0.0,-0.008780284413151818,0.0002748882621814719,-0.017441745783427054,,,0.004950352282277359,0.006334873509405092,,-0.005882295701400864
2015-01-21,-0.013254696225599605,0.0,0.008807008299402952,-0.04347790745978419,0.007904760028038194,0.010309453544901093,0.0,-0.04166651872881377,,0.02809553886310412,0.02837479037765056,-0.024539990235094122,-0.05660364562035125,0.0,0.008858060705495108,0.007003824066062592,0.007277346644845251,,,-0.009852159094374757,0.00809369990628217,,
2015-01-22,-0.004477725485307227,0.0,0.0317460365734048,0.007575783600905606,0.019608238813306977,0.036734611860310906,-0.052629286663752994,-0.021739173389887845,,0.016541195221702276,0.03700528919013579,0.03773588192410715,0.0,0.01415114061344025,0.0,0.016979451105869403,0.03745236764798521,,,0.0,0.012488831847573767,,
2015-01-23,-0.0029984320456857283,0.003086285822387902,0.01153835270147896,0.03759357479819858,0.0076924188444573716,0.0,0.0,0.0,,-0.04067893878115236,-0.04099823336144315,0.03030296247947528,0.0,,0.024390235859425458,0.004425372638421576,0.004091065813777828,,,-0.0049754359445014495,0.014096885946955684,,
2015-01-26,0.0,0.0006154432352709627,0.0007607842977268575,0.02173944374132608,0.007633697247894755,-0.005905372055970637,,0.0,,0.019911193357273538,-0.006978619511135986,0.0,0.0,0.009302297254419223,0.07142854843485402,0.017356162947119502,-0.009466286909638133,,,,0.0,,0.0
2015-01-27,-0.0075188424770663564,0.005535085344841262,,0.014184221095014493,0.007575797940412965,0.0,,0.022222267107657734,0.01764696595104076,-0.02458435611615739,-0.01741410692649714,0.0,0.0,0.0,-0.00888885016406138,-0.004264823640027893,0.003054793782738763,,,-0.00499985778984402,0.0,,
2015-01-28,0.00757580375211564,0.0030580420115597917,,0.0,0.01127778656520162,0.0,-0.05555765618244146,0.0,-0.020230845008967324,-0.01037792856866182,-0.010445116993374803,0.0,-0.01999993067704009,0.0,-0.013004290726586043,-0.030510640007799128,-0.030576461562061508,,,0.0,0.0008685761774218648,,
2015-01-29,0.03007499571549266,-0.006097648956646995,,0.02097909800893838,0.0037176918538757153,0.0,0.0,-0.08695669355955149,,-0.0029964387352243715,-0.0012367129937799204,0.02941197235686266,-0.08163269182527522,-0.004608314182032669,0.0,-0.005913556581506496,-0.0041589795953568265,,,0.0,0.0199655849451863,,
2015-01-30,0.014598631183827093,0.006135058389031833,,0.027397467782220852,-0.014814632120030646,0.011881233885236542,0.0,0.023809507707444055,,0.024793025376119937,0.028473741899241345,0.0,0.06666657632810691,-0.018518662854335788,-0.00045444434964059255,-0.014564128332107074,-0.011024769646490018,,,,-0.020425598334142148,,
2015-02-02,-0.00719416947589302,-0.0030487189010788285,-0.017477384364508075,-0.03333355255090764,-0.04511302051457766,0.01761242913438843,,-0.023255798591633736,,0.0032994331937761245,0.011564567733969078,-0.057142985267071955,0.04166672517128989,-0.014150936993070129,-0.02272714003833498,0.02261998674145116,0.03104428311227969,,,,-0.0008688788172049877,,
2015-02-03,0.015941933425924315,-0.006116295823328177,0.005413729990985328,0.006896576697339674,-0.015747978507041127,0.0,0.1176468403971691,0.0,,0.0559011471694586,0.08089935150368932,-0.04848488917898153,0.09999991013690379,0.0,0.009302345470645124,0.033383056882860584,0.057848150874603155,,,-0.005024981985166321,-0.004347490588994085,,0.01775140644314943
2015-02-04,0.002853415946518778,0.0061539351109443086,0.0,0.0,0.01999953990809411,0.017307706627548658,0.10526298303260262,-0.047619083043623056,0.0,0.011072317127651221,0.009749373946968731,0.03821669222914159,0.10909100669900251,-0.009569350648993002,-0.036405750377711765,-0.001772824971471687,-0.0030789608547364677,,,0.0,-0.004367462525872501,,0.0
2015-02-05,0.019914484161140056,0.0,,0.0136987883806865,-0.011764356756424621,0.0,,-0.024999984022710753,,0.017796212710775805,0.02012983291733139,0.0,-0.04918036754426991,-0.004830799668868346,-0.0028694601259942054,0.012168742042560243,0.014489459490096612,,,,-0.004385551468010118,,0.0
2015-02-06,-0.016736478635547725,-0.01529049245807701,,-0.02027044751062379,-0.003968346774891551,-0.017013246350924605,,0.025641008833884094,,-0.020511258908914587,-0.020191111426850372,-0.01840501627673119,-0.05172418181695437,-0.029126265810450525,-0.0167865780521409,-0.017806213472777555,-0.01748518184222969,,,-0.007070642388663839,-0.01321575864416269,,
2015-02-09,0.0,-0.006211340884344274,0.0,0.0,-0.018822312784722683,0.0,-0.047617199797124754,-0.049999968045421506,,0.015791336742514206,0.018943836676309056,-0.018750016228971655,0.054545503349501256,-0.014999991726226458,-0.004878060362427328,0.0189228002931483,0.02208501869793089,,,0.014241868558068083,-0.013393142819732029,,-0.04069757642086358
2015-02-10,0.007092300381469574,0.0,-0.007692456209440035,-0.00689646696660462,0.004081625865831828,0.019230773322156836,-0.05000169290089185,0.0,,-0.0016900639606967083,-0.0028280120669796904,-0.00636923635124087,-0.017241430828598636,0.015228417868253796,0.0,-0.034090881149269725,-0.03519189638808273,,,,-0.0027145179661858254,,0.0
2015-02-11,-0.007042353892272923,0.0,-0.0007751568972366174,-0.006944579491132252,0.0,-0.009433912048887216,,-0.026315996012965748,,-0.009139911461179206,-0.0038092338776244405,0.0,0.017543912990894084,-0.02000001295025422,0.02401941993115786,0.003092610748619773,0.008489097453652228,,,-0.018054196961500124,-0.0009078290376483,,
2015-02-12,0.014184365454952053,0.0,-0.000775906872743759,0.013986065339292253,0.0,0.007619006678009965,,0.08108127403790788,,0.03291065519898351,0.008256192487083869,0.03846136774260245,0.0,0.025510239290455372,-0.03781686564301945,0.007506022460048056,-0.016542059082852112,,,0.0,0.0009086539400802174,,0.0
2015-02-13,0.006992991579291896,0.013124952249388366,0.009316996786039589,0.020689839822754186,0.024390131504621326,0.00756150091500718,,0.024999984022710864,-0.02064939237937169,0.00995664098719784,0.029116194394303463,0.030864128931035406,0.06896550197671147,0.01492529299860168,0.0004974933960710803,0.0013304963077815923,0.020326405977151074,,,0.0,0.0,,
2015-02-17,-0.027777486570512933,-0.016039302129423172,,-0.013513667509230554,-0.007936425373112344,-0.005628591230087188,-0.052629286663752994,0.0,-0.013252900995453176,0.0009860519700775061,-0.017290835798495774,-0.05389208094435949,-0.01612897715396311,-0.004901981875709005,0.0019891857730893747,0.01361855570393411,-0.0048889874793928145,,,0.0,0.0027219066306369832,,
2015-02-18,-0.05000023106398088,0.009404415258184029,0.0,-0.02054801910230164,-0.01999996740772292,0.01886792846675389,0.055553001504991206,-0.02439022869502483,,0.008535718810526172,0.030642442113603563,0.012658140321243572,0.016393385697351937,0.014778459904889685,0.005458914650452895,-0.020907097575640687,0.0005542502757074352,,,0.0,0.019909670009218283,,
2015-02-19,-0.03759396292348327,0.009316652844806983,0.0,0.0,-0.03265336842039812,-0.005555730835310024,0.0,0.07500002307830678,,-0.01757830826694695,-0.015183660374585184,0.01875011240065594,0.08064519635656886,-0.004854389276798932,-0.0029615874519823837,-0.004819592819094276,-0.0023938456225197635,,,,-0.009760506540269609,,0.0
2015-02-20,-0.015625094164841702,-0.015384660191016142,0.0,-0.02097898674350218,-0.004219254127829308,-0.0391059438381135,,-0.023255798591633736,-0.0051891363688962855,0.0006629111801665921,0.0009873042292036782,0.0,-0.029850834922064307,-0.014634137781575851,0.0,0.004304722688224016,0.004630296332969852,,,0.0,0.0,,
2015-02-23,-0.04603171186272981,-0.01562490192863053,,0.007142996769621268,-0.008474638605761253,-0.007751896433840333,-0.052629286663752994,-0.047619083043623056,,-0.00397365977641051,-0.0031666194775598067,-0.012269947916725643,-0.04615378994192865,-0.0544555319416441,-0.009900947023825823,-0.006161498852633396,-0.005356231272264589,,,-0.007149972663001658,0.004480409241455652,,0.012120989746982058
2015-02-24,0.0,0.0,,0.0,-0.017093916811103615,0.01562491559516177,,0.0,0.006136678718842381,-0.0003322141825147229,0.00031519210732211533,-0.01242246532085256,0.0,0.0,-0.005000147033323854,-0.004178390387405417,-0.0035334749637364604,,,0.0,-0.0151650711386353,,
2015-02-25,-0.009983408026198237,0.0,-0.0038463386422804557,-0.007092336234806873,-0.026086993354471066,-0.009615333473040555,-0.05555765618244146,-0.024999984022710753,-0.012808764689107188,0.0,0.0003236783065090343,-0.02515715783953343,-0.03225795430792622,-0.015706723058158678,0.0030153683094860106,-0.0004737146678973625,-0.0001501896925499846,,,-0.007201462926056612,0.008152269942057089,,0.01796420577314839
2015-02-26,-0.008403203781560231,0.0,0.003861190086916988,0.007142996769621268,-0.03125011120170673,-0.009708793132707894,0.0,0.0,,-0.005320921839160997,-0.004033744555066776,-0.019354953355123272,-0.01666682178747747,-0.01595751398294465,0.01953900641482864,-0.006161032527910781,-0.0048749423998837305,,,-0.005181552607406936,0.0,,0.0
2015-02-27,-0.008474556612899087,0.003174612248553421,0.0,0.021276557329821255,0.013824702352965845,,0.0,0.025641008833884094,0.09700345532848131,-0.004680589010450542,-0.006127713398392021,-0.013158007958359086,0.01694931296610358,0.016216285586949875,0.0004915810026364653,-0.010695535366971765,-0.012133914446152527,,,0.0,0.0,,
2015-03-02,0.0,0.01265811779920778,0.0,-0.006944579491132252,0.013636508196582797,0.0,0.0,-0.024999984022710753,,0.0016791601879968532,0.002813559684603284,0.013333449594232327,0.016666607827738433,0.037233969679108414,0.006875963512449568,0.007230582443304989,0.008371268913687002,,,,0.0008980744916720074,,
2015-03-03,-0.0256413201240675,,,0.0,0.008968915480398687,0.0,,0.0,,-0.00871861836612775,-0.008077888242068787,-0.013158007958359086,-0.016393385697351825,0.015384607437932685,-0.006829007506012119,0.020509879205307335,0.021169501622938958,,,-0.010416367966313178,0.010772149024147915,,-0.05882355891680369
2015-03-04,-0.00877176643431088,-0.012499892685122083,-0.03846139674671745,,0.0,0.0,,0.0,-0.0030977615544552917,0.008795301241063758,0.007003242904824347,0.013333449594232327,-0.033333429615215904,0.02020210682187007,0.006875963512449568,-0.0036847157643692396,-0.005454604173286914,,,,0.007993067879437099,,0.01249998534429353
2015-03-05,0.008849391227242043,0.01265811779920778,0.0,-0.013985842808419746,0.022222106758441384,-0.001960882354759552,0.058825884445068644,0.0,-0.005084675036490238,-0.012072298440325091,-0.011592834246774042,-0.039473517708295436,-0.03448286165719727,-0.029703023898489334,0.0,0.004303539295828385,0.00479095106269023,,,0.004209911336178429,0.00088105057627752,,
2015-03-06,-0.007017384043560337,-0.02499985751470002,0.0399998467212721,0.014184221095014493,0.004347742376202168,-0.015716901676311568,0.0,0.025641008833884094,,-0.02104537865958145,-0.01882912624782529,-0.006849425515224605,-0.035714166999355035,-0.04081628008493132,0.0,-0.028053073462560585,-0.025852685749912396,,,-0.004192262283666093,-0.010563453431627567,,
2015-03-09,-0.04593622150762244,-0.02564117173234126,,-0.02097898674350218,-0.025973834770683824,-0.03193639660788683,,0.0,-0.1198181798156589,0.002080624453322022,0.0024039571418679184,-0.03448289401578142,-0.018518632982585936,-0.04255329408304276,0.002438865299436266,-0.005648319544658942,-0.005327480687628672,,,0.0,0.0008895180742773956,,
2015-03-10,0.0,0.0,-0.015384838727173222,0.0,-0.022222657835576864,0.0,-0.05555765618244146,-0.024999984022710753,0.026774167127590065,-0.01972356504474393,-0.04404074743260444,,0.018868043352531005,0.005555579537509514,0.0,-0.02584010906173606,-0.05000556168119563,,,0.0,-0.009777860690933227,,-0.012345664716274518
2015-03-11,-0.01851855123043944,-0.026315639589080342,0.028974106138822897,-0.007142769470237842,0.02272772836644421,0.0,,-0.025641008833884094,,0.020473042847963363,0.04575622462550388,-0.0642857778767949,0.0,0.016574656788433728,0.0,-0.006186997184605247,0.018435656965023917,,,0.0,-0.012566999070914964,,
2015-03-12,-0.007547230345110401,-0.019594665210778794,0.011538428527641642,0.0,0.008888638017583439,0.006185877421838182,0.0,0.026315771770317298,,0.010377424537238333,0.008909751657363518,0.05343528845461498,0.0,0.005772951079789923,-0.0024329317067207645,0.010733523129145661,0.009265332980938012,,,,0.0,,0.0
2015-03-13,0.019011363373842016,-0.0006892455028998379,0.04942956592994863,0.007194155665690927,0.0,0.0,,,,-0.007874360919639334,-0.007072560063444477,-0.02898531009542904,0.0,0.0,0.0,-0.01663731945176794,-0.01584260050876729,,,0.0,0.0,,
2015-03-16,-0.0018654353302727245,0.0,0.0,-0.014285879889550657,0.0,-0.026639426024063217,0.0,0.0,,0.0003453331161427098,0.0016377523257564697,,0.0,-0.016393396735844945,0.0,-0.006983321100034301,-0.005700370314149716,,,,0.0,,0.0
2015-03-17,0.02803708106820868,0.006896572037820237,-0.003623155635768649,-0.00724605849214599,0.013215996531646512,0.0,,,,0.006553771950393417,0.004930338329621753,-0.014925383417776827,0.018518454682788565,,-0.009756120724854545,-0.006017600862453953,-0.007620758577603581,,,0.0,0.0,,0.0
2015-03-18,0.009090964616790265,0.006849414167273249,0.0,0.007298947089688923,0.0,-0.02105275171024057,,-0.025641008833884094,,0.014393255214157685,0.015048712224417837,0.0,0.018181756646280967,0.01666661923724644,0.0,0.02064186106756516,0.02130135565643676,,,0.0,0.0,,
2015-03-19,0.0,,-0.018181928211112086,,0.0,0.0,,0.026315771770317298,,-0.006418813181906069,-0.007702078835352566,0.0075752965875961475,-0.017857083499677517,0.010928982992664427,0.0,-0.005574200194746193,-0.006858556713087438,,,0.00526288514703932,0.0,,
2015-03-20,0.019819775388034477,0.0,0.0,0.02173944374132608,0.004347742376202168,0.010752750848945114,0.0,0.025641008833884094,,0.021081158245823683,0.02141133949935825,0.015038074163922222,0.0,0.010810831597993342,0.009852240371327481,-0.0010780931086212808,-0.0007550773671819444,,,-0.010471322230265145,0.0,,
2015-03-23,0.0017669271163447409,-0.010204189002979813,,-0.01418444678231412,0.004328844660935749,0.0,,0.0,0.03675762763858459,0.011988564279456604,0.007736507884148036,-0.059259242795303146,-0.018181756646280967,-0.005347451575385964,-0.024390235859425458,-0.0059712793169561795,-0.010147874120584377,,,0.0,-0.013636339166312239,,
2015-03-24,0.005290700328039133,,,-0.007194499067606608,0.0,0.0,,0.0,,-0.010530075514261439,-0.011975308758173098,0.0,0.0,0.0,0.0030000882199943124,0.005862466267311461,0.004393289853679594,,,0.0,0.0,,
2015-03-25,0.0035089103009429135,0.0,0.0,0.0,0.0,0.0,,-0.049999968045421506,0.008787967443687261,-0.013634825418719632,-0.013795120186010812,-0.007874202736897207,-0.0370370876653745,-0.005376506543690818,0.002492494411248103,-0.0035255401780517337,-0.003687477811055162,,,,-0.010138653118390906,,
2015-03-26,0.003496568396358146,0.003436436203993143,0.0,-0.00724605849214599,0.0,0.0,,0.026315771770317298,-0.037248515406544946,-0.008429028142087458,-0.011007853145385105,0.007936697905264634,0.0,-0.010810831597993342,0.009447943296742478,-0.021878736599626247,-0.02442258231708172,,,-0.005291095785888933,-0.0027930326783850434,,
2015-03-27,0.008710781882989904,0.01369874927213166,-0.022222303159417645,-0.0072991793663955695,0.004310415582973848,0.0,0.0,0.0,,-0.03672228618710627,-0.03326857837169528,0.0,0.0,,0.009852240371327481,0.022811049313473664,0.0264782062133464,,,,-0.028945182639834366,,
2015-03-30,0.003454152134690025,0.010135163592403407,,0.02205866438547277,-0.012875366817157952,-0.010638359222781113,-0.05882581693146627,0.0,,0.04447604636074032,0.048885984838360264,0.0,0.038461593059260224,-0.005464413743180518,0.0014634906567103645,0.016456018657920124,0.020747652269917705,,,,0.014423642940961878,,
2015-03-31,0.032702310255146916,0.010033395493693087,0.022727357385245117,0.014388540265992233,0.013043304142500434,0.010752750848945114,0.0,-0.025641008833884094,0.02964119403933929,-0.013856105296229937,-0.013058752075569391,0.01574767850687775,0.018518454682788565,,0.0,-0.001420062471251704,-0.0006126540052542317,,,-0.007188702951215986,0.004738969540950322,,
