escenario,periodo,fecha_cartera,afp,region_exposicion_preliminar,peso_exterior,peso_total_fondo,identificadores,peso_exterior_pct,peso_total_fondo_pct
ampliado_15pct,2015-01,2015-01-30,Prima,China,0.0080837049614228,0.004573420570060215,2,0.80837049614228,0.4573420570060215
ampliado_15pct,2015-01,2015-01-30,Prima,Estados Unidos,0.5151757964526676,0.29146481668216306,17,51.517579645266764,29.146481668216307
ampliado_15pct,2015-01,2015-01-30,Prima,Europa,0.0093357947036603,0.0052818003303357,1,0.93357947036603,0.5281800330335701
ampliado_15pct,2015-01,2015-01-30,Prima,Eurozona,6.266891797589203e-06,3.5455440289091868e-06,1,0.0006266891797589202,0.0003545544028909187
ampliado_15pct,2015-01,2015-01-30,Prima,Global,0.0030913142343722,0.0017489356892003,1,0.30913142343722,0.17489356892003
ampliado_15pct,2015-01,2015-01-30,Prima,Japón,0.034131657865872606,0.019310257724518,2,3.4131657865872604,1.9310257724517998
ampliado_15pct,2015-01,2015-01-30,Prima,No determinado,0.3004745275372859,0.1699958610038476,26,30.04745275372859,16.999586100384757
ampliado_15pct,2015-01,2015-01-30,Profuturo,Alemania,0.0158466191438162,0.0099995779384983,1,1.58466191438162,0.9999577938498301
ampliado_15pct,2015-01,2015-01-30,Profuturo,América Latina,0.0016517165800282,0.0010422708165322,2,0.16517165800282002,0.10422708165322
ampliado_15pct,2015-01,2015-01-30,Profuturo,China,0.0904492072056743,0.0570755117366135,3,9.044920720567431,5.70755117366135
ampliado_15pct,2015-01,2015-01-30,Profuturo,Estados Unidos,0.4840314384361042,0.305434872220932,13,48.40314384361042,30.5434872220932
ampliado_15pct,2015-01,2015-01-30,Profuturo,Eurozona,0.09937078730274479,0.0627052321650257,2,9.937078730274479,6.27052321650257
ampliado_15pct,2015-01,2015-01-30,Profuturo,Global,0.014742756062669301,0.009303015169292873,4,1.4742756062669302,0.9303015169292873
ampliado_15pct,2015-01,2015-01-30,Profuturo,Japón,0.0186377179735874,0.0117608249293582,1,1.86377179735874,1.17608249293582
ampliado_15pct,2015-01,2015-01-30,Profuturo,No determinado,0.2752697572953726,0.1737014922366404,32,27.526975729537263,17.37014922366404
ampliado_15pct,2015-02,2015-02-27,Habitat,Alemania,0.021483135640619,0.0135816262300765,1,2.1483135640618998,1.35816262300765
ampliado_15pct,2015-02,2015-02-27,Habitat,Asia excepto Japón,0.0252532258939812,0.0159650751609675,1,2.5253225893981197,1.59650751609675
ampliado_15pct,2015-02,2015-02-27,Habitat,China,0.01035172233564,0.0065443530196017,1,1.035172233564,0.65443530196017
ampliado_15pct,2015-02,2015-02-27,Habitat,Corea del Sur,0.0140459558179262,0.0088798453426208,1,1.40459558179262,0.88798453426208
ampliado_15pct,2015-02,2015-02-27,Habitat,Estados Unidos,0.3785950460763899,0.2393475745061193,18,37.85950460763899,23.93475745061193
ampliado_15pct,2015-02,2015-02-27,Habitat,Europa,0.0444657232303894,0.0281112051363363,2,4.44657232303894,2.81112051363363
ampliado_15pct,2015-02,2015-02-27,Habitat,Eurozona,0.0042403654820317,0.0026807566651017,1,0.42403654820317005,0.26807566651017
ampliado_15pct,2015-02,2015-02-27,Habitat,Global,0.19546330257744632,0.123571789598715,4,19.546330257744632,12.357178959871499
ampliado_15pct,2015-02,2015-02-27,Habitat,Japón,0.0657924210510505,0.041593931464906,1,6.57924210510505,4.159393146490601
ampliado_15pct,2015-02,2015-02-27,Habitat,Mercados emergentes,0.0542949542126304,0.0343252394171364,2,5.42949542126304,3.43252394171364
ampliado_15pct,2015-02,2015-02-27,Habitat,No determinado,0.18601414768189328,0.1175980392054599,9,18.60141476818933,11.75980392054599
ampliado_15pct,2015-02,2015-02-27,Integra,Alemania,0.0469816591155433,0.0290922096189244,1,4.69816591155433,2.90922096189244
ampliado_15pct,2015-02,2015-02-27,Integra,América Latina,0.0048772032937133,0.0030200853534326,3,0.48772032937133003,0.30200853534326
ampliado_15pct,2015-02,2015-02-27,Integra,Asia excepto Japón,0.0005471665592785,0.0003388191166227,1,0.05471665592785,0.03388191166227
ampliado_15pct,2015-02,2015-02-27,Integra,China,0.06505622613951292,0.04028443021163354,3,6.505622613951292,4.028443021163354
ampliado_15pct,2015-02,2015-02-27,Integra,Corea del Sur,0.000551728478618,0.0003416439703249,1,0.055172847861799997,0.03416439703249
ampliado_15pct,2015-02,2015-02-27,Integra,Estados Unidos,0.43117083745114343,0.26699168613536556,18,43.11708374511434,26.699168613536557
ampliado_15pct,2015-02,2015-02-27,Integra,Europa,0.0245395421758885,0.0151954936963304,3,2.45395421758885,1.51954936963304
ampliado_15pct,2015-02,2015-02-27,Integra,Eurozona,0.0320127880222765,0.0198231130437483,2,3.20127880222765,1.98231130437483
ampliado_15pct,2015-02,2015-02-27,Integra,Global,0.0007863253191469134,0.00048691215772157125,4,0.07863253191469134,0.048691215772157126
ampliado_15pct,2015-02,2015-02-27,Integra,Japón,0.0146813198916625,0.0090910377328378,1,1.46813198916625,0.9091037732837801
ampliado_15pct,2015-02,2015-02-27,Integra,Mercados emergentes,0.0340730395089273,0.0210988719089246,1,3.40730395089273,2.10988719089246
ampliado_15pct,2015-02,2015-02-27,Integra,No determinado,0.3447221640442856,0.21346052151972056,43,34.47221640442856,21.346052151972057
ampliado_15pct,2015-02,2015-02-27,Prima,Alemania,0.0610949935565874,0.0363864162807179,2,6.10949935565874,3.63864162807179
ampliado_15pct,2015-02,2015-02-27,Prima,América Latina,0.0199832591559113,0.0119014528681304,2,1.9983259155911302,1.19014528681304
ampliado_15pct,2015-02,2015-02-27,Prima,Asia excepto Japón,0.0561405167550669,0.0334356727768936,1,5.61405167550669,3.3435672776893597
ampliado_15pct,2015-02,2015-02-27,Prima,China,0.0077474557836905,0.0046141612405722,1,0.77474557836905,0.46141612405722
ampliado_15pct,2015-02,2015-02-27,Prima,Estados Unidos,0.47908522971163436,0.2853293467669295,14,47.908522971163435,28.53293467669295
ampliado_15pct,2015-02,2015-02-27,Prima,Europa,0.0079116719368692,0.0047119636456751,1,0.79116719368692,0.47119636456750996
ampliado_15pct,2015-02,2015-02-27,Prima,Eurozona,6.261425235084256e-06,3.729124300559031e-06,1,0.0006261425235084256,0.0003729124300559031
ampliado_15pct,2015-02,2015-02-27,Prima,Global,0.0058779554357601,0.0035007407467353,2,0.5877955435760099,0.35007407467352997
ampliado_15pct,2015-02,2015-02-27,Prima,Japón,0.0338662869914582,0.020169783882735097,2,3.3866286991458203,2.0169783882735097
ampliado_15pct,2015-02,2015-02-27,Prima,No determinado,0.32828636924778437,0.19551789427183516,27,32.828636924778436,19.551789427183515
ampliado_15pct,2015-02,2015-02-27,Profuturo,Alemania,0.0163680282285164,0.010448395846842,1,1.63680282285164,1.0448395846842
ampliado_15pct,2015-02,2015-02-27,Profuturo,América Latina,0.0016955947938754,0.0010823689545812,2,0.16955947938754,0.10823689545811999
ampliado_15pct,2015-02,2015-02-27,Profuturo,Asia excepto Japón,0.01512297800815,0.0096536283055127,1,1.512297800815,0.9653628305512699
ampliado_15pct,2015-02,2015-02-27,Profuturo,China,0.0501789067508302,0.0320312913427794,3,5.01789067508302,3.20312913427794
ampliado_15pct,2015-02,2015-02-27,Profuturo,Estados Unidos,0.4745768504403714,0.3029422190578656,11,47.45768504403714,30.29422190578656
ampliado_15pct,2015-02,2015-02-27,Profuturo,Eurozona,0.1298744402137914,0.0829042779494099,2,12.98744402137914,8.290427794940989
ampliado_15pct,2015-02,2015-02-27,Profuturo,Global,0.0146444583416684,0.009348169222347814,4,1.4644458341668398,0.9348169222347814
ampliado_15pct,2015-02,2015-02-27,Profuturo,Japón,0.0189117766380018,0.0120721766679658,1,1.8911776638001798,1.20721766679658
ampliado_15pct,2015-02,2015-02-27,Profuturo,No determinado,0.27862696658479247,0.1778592265261875,30,27.862696658479248,17.785922652618748
ampliado_15pct,2015-03,2015-03-31,Habitat,Alemania,0.0274426473526292,0.0178255209652293,1,2.74426473526292,1.78255209652293
ampliado_15pct,2015-03,2015-03-31,Habitat,Asia excepto Japón,0.023900625709845,0.0155247815270317,1,2.3900625709845,1.55247815270317
ampliado_15pct,2015-03,2015-03-31,Habitat,China,0.0103930959610239,0.0067508920537552,1,1.0393095961023902,0.67508920537552
ampliado_15pct,2015-03,2015-03-31,Habitat,Corea del Sur,0.0168094612528671,0.0109186770549849,1,1.68094612528671,1.09186770549849
ampliado_15pct,2015-03,2015-03-31,Habitat,Estados Unidos,0.3883009822838074,0.252223016663734,20,38.83009822838074,25.222301666373397
ampliado_15pct,2015-03,2015-03-31,Habitat,Europa,0.0463832533405509,0.0301284946832333,2,4.63832533405509,3.01284946832333
ampliado_15pct,2015-03,2015-03-31,Habitat,Eurozona,0.0065437619437665,0.0042505361899388,1,0.6543761943766501,0.42505361899388
ampliado_15pct,2015-03,2015-03-31,Habitat,Global,0.1817169662199658,0.1180352445399748,4,18.17169662199658,11.803524453997479
ampliado_15pct,2015-03,2015-03-31,Habitat,Japón,0.0635441213613627,0.0412754299171333,1,6.35441213613627,4.12754299171333
ampliado_15pct,2015-03,2015-03-31,Habitat,Mercados emergentes,0.050469051339454,0.0327824470134614,2,5.0469051339454,3.2782447013461398
ampliado_15pct,2015-03,2015-03-31,Habitat,No determinado,0.1844960332347249,0.1198404026465823,11,18.44960332347249,11.98404026465823
ampliado_15pct,2015-03,2015-03-31,Integra,Alemania,0.0536305435296324,0.0329580281931153,1,5.36305435296324,3.2958028193115303
ampliado_15pct,2015-03,2015-03-31,Integra,América Latina,0.0014041806362874,0.0008629229158084999,2,0.14041806362874001,0.08629229158084999
ampliado_15pct,2015-03,2015-03-31,Integra,Asia excepto Japón,0.0005648802581445,0.000347140607728,1,0.056488025814450005,0.034714060772799996
ampliado_15pct,2015-03,2015-03-31,Integra,China,0.046835958694339125,0.028782494927479342,4,4.683595869433913,2.8782494927479343
ampliado_15pct,2015-03,2015-03-31,Integra,Corea del Sur,0.0005741960298056,0.0003528655071014,1,0.057419602980559994,0.03528655071014
ampliado_15pct,2015-03,2015-03-31,Integra,Estados Unidos,0.4664719799346061,0.2866649422914845,18,46.64719799346061,28.666494229148448
ampliado_15pct,2015-03,2015-03-31,Integra,Europa,0.0250691744475691,0.015405970252093198,3,2.50691744475691,1.54059702520932
ampliado_15pct,2015-03,2015-03-31,Integra,Eurozona,0.041765006488935816,0.025666200093374704,2,4.176500648893581,2.5666200093374703
ampliado_15pct,2015-03,2015-03-31,Integra,Global,0.017472824821947914,0.010737721738302565,5,1.7472824821947914,1.0737721738302566
ampliado_15pct,2015-03,2015-03-31,Integra,Japón,0.0240184236784055,0.0147602435598977,2,2.40184236784055,1.47602435598977
ampliado_15pct,2015-03,2015-03-31,Integra,Mercados emergentes,1.3379716064600974e-05,8.22234924822919e-06,1,0.0013379716064600973,0.000822234924822919
ampliado_15pct,2015-03,2015-03-31,Integra,No determinado,0.3221794517642593,0.19799164348617643,41,32.21794517642593,19.799164348617644
ampliado_15pct,2015-03,2015-03-31,Prima,Alemania,0.0625293848316299,0.037151548841028496,2,6.25293848316299,3.7151548841028497
ampliado_15pct,2015-03,2015-03-31,Prima,América Latina,0.0129517447003961,0.0076952200490848005,2,1.29517447003961,0.76952200490848
ampliado_15pct,2015-03,2015-03-31,Prima,Asia excepto Japón,0.0728505532604337,0.043283823994729,1,7.28505532604337,4.3283823994729
ampliado_15pct,2015-03,2015-03-31,Prima,Estados Unidos,0.45477795119647185,0.27020424575090435,15,45.47779511964718,27.020424575090434
ampliado_15pct,2015-03,2015-03-31,Prima,Eurozona,0.0520870758424464,0.0309472985758232,1,5.20870758424464,3.09472985758232
ampliado_15pct,2015-03,2015-03-31,Prima,Global,0.007952708669744301,0.0047250655888911,3,0.7952708669744301,0.47250655888911
ampliado_15pct,2015-03,2015-03-31,Prima,Japón,0.0357640956375914,0.0212490743258213,2,3.5764095637591398,2.12490743258213
ampliado_15pct,2015-03,2015-03-31,Prima,No determinado,0.301086485861284,0.17888916251085296,24,30.1086485861284,17.888916251085295
ampliado_15pct,2015-03,2015-03-31,Profuturo,Alemania,0.0290673170939526,0.0185602717786891,1,2.90673170939526,1.85602717786891
ampliado_15pct,2015-03,2015-03-31,Profuturo,América Latina,0.0017018065932757,0.0010866497511231,2,0.17018065932757,0.10866497511231
ampliado_15pct,2015-03,2015-03-31,Profuturo,Asia excepto Japón,0.0152188058830481,0.0097176210801805,1,1.52188058830481,0.9717621080180501
ampliado_15pct,2015-03,2015-03-31,Profuturo,China,0.05143960927637,0.0328455882348231,3,5.143960927637,3.28455882348231
ampliado_15pct,2015-03,2015-03-31,Profuturo,Estados Unidos,0.4185449686185133,0.2672523351244779,12,41.85449686185133,26.725233512447787
ampliado_15pct,2015-03,2015-03-31,Profuturo,Eurozona,0.12922760467859828,0.0825153369466897,2,12.922760467859828,8.25153369466897
ampliado_15pct,2015-03,2015-03-31,Profuturo,Global,0.0167639103286807,0.010704212252138629,4,1.67639103286807,1.070421225213863
ampliado_15pct,2015-03,2015-03-31,Profuturo,Japón,0.0388245077162467,0.0247905031124206,1,3.8824507716246703,2.47905031124206
ampliado_15pct,2015-03,2015-03-31,Profuturo,No determinado,0.2992114698113118,0.19105465361831908,30,29.92114698113118,19.105465361831907
ampliado_15pct,2015-04,2015-04-30,Habitat,Alemania,0.031522423167497,0.0211019431744662,1,3.1522423167497005,2.11019431744662
ampliado_15pct,2015-04,2015-04-30,Habitat,Asia excepto Japón,0.0234402085838436,0.0156914951273138,1,2.34402085838436,1.5691495127313801
ampliado_15pct,2015-04,2015-04-30,Habitat,China,0.0064803507587296,0.0043381180670883,1,0.64803507587296,0.43381180670883
ampliado_15pct,2015-04,2015-04-30,Habitat,Corea del Sur,0.0165544190579936,0.0110819656341736,1,1.6554419057993601,1.10819656341736
ampliado_15pct,2015-04,2015-04-30,Habitat,Estados Unidos,0.4011673897763915,0.2685520531695387,21,40.11673897763915,26.855205316953867
ampliado_15pct,2015-04,2015-04-30,Habitat,Europa,0.0458161624726836,0.0306705500346042,2,4.58161624726836,3.06705500346042
ampliado_15pct,2015-04,2015-04-30,Habitat,Global,0.172134808724082,0.1152315903108794,4,17.213480872408198,11.52315903108794
ampliado_15pct,2015-04,2015-04-30,Habitat,Japón,0.0532101723966427,0.0356202956939957,1,5.32101723966427,3.5620295693995696
ampliado_15pct,2015-04,2015-04-30,Habitat,Mercados emergentes,0.0497440431581854,0.0332999771754404,2,4.97440431581854,3.32999771754404
ampliado_15pct,2015-04,2015-04-30,Habitat,No determinado,0.19993002190394898,0.1338384406131907,10,19.993002190394897,13.383844061319069
ampliado_15pct,2015-04,2015-04-30,Integra,Alemania,0.0505247611174037,0.0322648245655873,1,5.05247611174037,3.22648245655873
ampliado_15pct,2015-04,2015-04-30,Integra,América Latina,0.0013326890053583,0.0008510476053208001,2,0.13326890053583,0.08510476053208
ampliado_15pct,2015-04,2015-04-30,Integra,Asia excepto Japón,0.0005705492492869,0.0003643494996739,1,0.05705492492869,0.03643494996739
ampliado_15pct,2015-04,2015-04-30,Integra,China,0.051668218231999706,0.032995029763687816,4,5.166821823199971,3.2995029763687818
ampliado_15pct,2015-04,2015-04-30,Integra,Corea del Sur,0.0005823778861434,0.0003719031997723,1,0.05823778861434,0.03719031997723
ampliado_15pct,2015-04,2015-04-30,Integra,Estados Unidos,0.42993343554818175,0.27455304223227855,18,42.993343554818175,27.455304223227856
ampliado_15pct,2015-04,2015-04-30,Integra,Europa,0.032859276057784,0.0209837464623146,3,3.2859276057784,2.09837464623146
ampliado_15pct,2015-04,2015-04-30,Integra,Eurozona,0.06321342501862454,0.04036773303443245,2,6.321342501862453,4.036773303443245
ampliado_15pct,2015-04,2015-04-30,Integra,Global,0.048999967136696666,0.031291099817599824,5,4.899996713669666,3.1291099817599823
ampliado_15pct,2015-04,2015-04-30,Integra,Japón,0.025855450959075203,0.0165111436612286,2,2.5855450959075204,1.6511143661228598
ampliado_15pct,2015-04,2015-04-30,Integra,Mercados emergentes,1.3568703397525316e-05,8.664896676826484e-06,1,0.0013568703397525317,0.0008664896676826484
ampliado_15pct,2015-04,2015-04-30,Integra,No determinado,0.29444628108604504,0.18803171738220037,39,29.444628108604505,18.803171738220037
ampliado_15pct,2015-04,2015-04-30,Prima,Alemania,0.029635087797333398,0.018048076429171403,2,2.9635087797333397,1.8048076429171402
ampliado_15pct,2015-04,2015-04-30,Prima,América Latina,0.0117288948340369,0.0071430188377393,1,1.17288948340369,0.71430188377393
ampliado_15pct,2015-04,2015-04-30,Prima,Asia excepto Japón,0.0799869820062731,0.048712903247004,1,7.99869820062731,4.8712903247004
ampliado_15pct,2015-04,2015-04-30,Prima,Estados Unidos,0.48540582122597176,0.2956171893453717,16,48.54058212259717,29.56171893453717
ampliado_15pct,2015-04,2015-04-30,Prima,Europa,0.0074789437888154,0.004554754486746,1,0.74789437888154,0.4554754486746
ampliado_15pct,2015-04,2015-04-30,Prima,Eurozona,0.0474697442750027,0.0289095675574667,1,4.7469744275002705,2.8909567557466698
ampliado_15pct,2015-04,2015-04-30,Prima,Global,0.0045934655166483,0.0027974682338107,2,0.45934655166483,0.27974682338107
ampliado_15pct,2015-04,2015-04-30,Prima,Japón,0.0357709172749598,0.021784860343087402,2,3.5770917274959797,2.17848603430874
ampliado_15pct,2015-04,2015-04-30,Prima,No determinado,0.2979301432809563,0.18144255327539435,25,29.79301432809563,18.144255327539437
ampliado_15pct,2015-04,2015-04-30,Profuturo,Alemania,0.0295402067776258,0.0182810906852214,1,2.95402067776258,1.82810906852214
ampliado_15pct,2015-04,2015-04-30,Profuturo,América Latina,0.0017423385639489999,0.0010782541074165,2,0.1742338563949,0.10782541074165
ampliado_15pct,2015-04,2015-04-30,Profuturo,Asia excepto Japón,0.0326999359520015,0.0202365033880618,1,3.26999359520015,2.02365033880618
ampliado_15pct,2015-04,2015-04-30,Profuturo,China,0.0446390086221196,0.0276250525550632,3,4.46390086221196,2.76250525550632
ampliado_15pct,2015-04,2015-04-30,Profuturo,Corea del Sur,0.0129684040534937,0.0080255555531208,1,1.29684040534937,0.8025555553120799
ampliado_15pct,2015-04,2015-04-30,Profuturo,Estados Unidos,0.4290719082007563,0.2655330926877643,13,42.90719082007563,26.55330926877643
ampliado_15pct,2015-04,2015-04-30,Profuturo,Eurozona,0.1248703688957397,0.0772765930470425,2,12.48703688957397,7.72765930470425
ampliado_15pct,2015-04,2015-04-30,Profuturo,Global,0.0173740205894595,0.010751991289491726,4,1.7374020589459498,1.0751991289491727
ampliado_15pct,2015-04,2015-04-30,Profuturo,Japón,0.0406496591311066,0.025156225563795,1,4.06496591311066,2.5156225563795003
ampliado_15pct,2015-04,2015-04-30,Profuturo,No determinado,0.2664441492137456,0.1648901678647843,26,26.64441492137456,16.48901678647843
ampliado_15pct,2015-05,2015-05-29,Habitat,Alemania,0.0436012101781909,0.0288347945768586,1,4.36012101781909,2.88347945768586
ampliado_15pct,2015-05,2015-05-29,Habitat,Asia excepto Japón,0.0147804431460232,0.0097747525843605,1,1.4780443146023199,0.97747525843605
ampliado_15pct,2015-05,2015-05-29,Habitat,China,0.0157640105526989,0.0104252153584,1,1.57640105526989,1.04252153584
ampliado_15pct,2015-05,2015-05-29,Habitat,Corea del Sur,0.0070386214596447,0.0046548525388096,1,0.70386214596447,0.46548525388096
ampliado_15pct,2015-05,2015-05-29,Habitat,Estados Unidos,0.4146912372969609,0.2742478154026628,19,41.469123729696086,27.42478154026628
ampliado_15pct,2015-05,2015-05-29,Habitat,Europa,0.0652948287500457,0.0431814384565059,2,6.529482875004571,4.31814384565059
ampliado_15pct,2015-05,2015-05-29,Habitat,Global,0.1532730934901721,0.101364116887733,4,15.32730934901721,10.1364116887733
ampliado_15pct,2015-05,2015-05-29,Habitat,Japón,0.0548688696999933,0.0362864374634974,1,5.48688696999933,3.6286437463497396
ampliado_15pct,2015-05,2015-05-29,Habitat,Mercados emergentes,0.0380298643564834,0.025150295646002498,2,3.8029864356483403,2.51502956460025
ampliado_15pct,2015-05,2015-05-29,Habitat,No determinado,0.1926578210697848,0.1274104244232911,11,19.26578210697848,12.741042442329109
ampliado_15pct,2015-05,2015-05-29,Integra,Alemania,0.049313065926676,0.0316864338850544,1,4.9313065926676005,3.1686433885054397
ampliado_15pct,2015-05,2015-05-29,Integra,América Latina,0.0025675915028721998,0.0016498227573307999,2,0.25675915028721996,0.16498227573308
ampliado_15pct,2015-05,2015-05-29,Integra,Asia excepto Japón,0.00054931839164,0.0003529681347419,1,0.054931839164,0.035296813474189996
ampliado_15pct,2015-05,2015-05-29,Integra,China,0.07461814252707412,0.04794637679444475,4,7.461814252707412,4.794637679444476
ampliado_15pct,2015-05,2015-05-29,Integra,Corea del Sur,0.0005465058538294,0.0003511609201283,1,0.054650585382939994,0.035116092012829996
ampliado_15pct,2015-05,2015-05-29,Integra,Estados Unidos,0.3373488470338067,0.21676571385016274,18,33.73488470338067,21.676571385016274
ampliado_15pct,2015-05,2015-05-29,Integra,Europa,0.0831551760903164,0.053431903692699,4,8.315517609031641,5.3431903692699
ampliado_15pct,2015-05,2015-05-29,Integra,Eurozona,0.04534935943000134,0.029139528283334413,2,4.534935943000134,2.9139528283334415
ampliado_15pct,2015-05,2015-05-29,Integra,Global,0.05177512503378328,0.03326844610945041,5,5.177512503378328,3.3268446109450407
ampliado_15pct,2015-05,2015-05-29,Integra,Japón,0.07231105570554791,0.046463943028390395,3,7.231105570554791,4.646394302839039
ampliado_15pct,2015-05,2015-05-29,Integra,Mercados emergentes,1.292222394055356e-05,8.303259731387344e-06,1,0.001292222394055356,0.0008303259731387344
ampliado_15pct,2015-05,2015-05-29,Integra,No determinado,0.282452890280509,0.18149195685426586,37,28.2452890280509,18.149195685426587
ampliado_15pct,2015-05,2015-05-29,Prima,Alemania,0.029528703816603802,0.0172270808707203,2,2.95287038166038,1.72270808707203
ampliado_15pct,2015-05,2015-05-29,Prima,América Latina,0.012287731843768,0.0071686773488273,1,1.2287731843768,0.71686773488273
ampliado_15pct,2015-05,2015-05-29,Prima,Asia excepto Japón,0.0356917519391365,0.0208226104637705,1,3.56917519391365,2.08226104637705
ampliado_15pct,2015-05,2015-05-29,Prima,China,0.0218221518687023,0.0127310693131032,1,2.1822151868702298,1.27310693131032
ampliado_15pct,2015-05,2015-05-29,Prima,Corea del Sur,0.0068675926409159,0.0040065617016924,1,0.6867592640915899,0.40065617016924
ampliado_15pct,2015-05,2015-05-29,Prima,Estados Unidos,0.45004302050345707,0.26255563256917847,17,45.00430205034571,26.255563256917846
ampliado_15pct,2015-05,2015-05-29,Prima,Europa,0.0078880942002062,0.0046019235231857,1,0.78880942002062,0.46019235231857
ampliado_15pct,2015-05,2015-05-29,Prima,Eurozona,0.0369991465671159,0.0215853460422107,1,3.69991465671159,2.15853460422107
ampliado_15pct,2015-05,2015-05-29,Prima,Global,0.004770135740371,0.0027829028552712,2,0.4770135740371,0.27829028552712
ampliado_15pct,2015-05,2015-05-29,Prima,Japón,0.037554039476594206,0.021909071224512702,2,3.7554039476594205,2.19090712245127
ampliado_15pct,2015-05,2015-05-29,Prima,No determinado,0.3565476314031265,0.20801031154613978,28,35.65476314031265,20.801031154613977
ampliado_15pct,2015-05,2015-05-29,Profuturo,Alemania,0.0327716913679286,0.0208555226302552,1,3.2771691367928604,2.08555226302552
ampliado_15pct,2015-05,2015-05-29,Profuturo,América Latina,0.0031312423324058,0.0019926861446097,2,0.31312423324058003,0.19926861446097002
ampliado_15pct,2015-05,2015-05-29,Profuturo,Asia excepto Japón,0.0306637270532676,0.0195140386960081,1,3.06637270532676,1.95140386960081
ampliado_15pct,2015-05,2015-05-29,Profuturo,China,0.0591003072143911,0.0376107470538124,3,5.91003072143911,3.76107470538124
ampliado_15pct,2015-05,2015-05-29,Profuturo,Corea del Sur,0.0118528697674895,0.007543028246362,1,1.18528697674895,0.7543028246361999
ampliado_15pct,2015-05,2015-05-29,Profuturo,Estados Unidos,0.4162145607583808,0.2648740979976711,13,41.62145607583808,26.487409799767107
ampliado_15pct,2015-05,2015-05-29,Profuturo,Eurozona,0.12008887614607659,0.07642316186821581,2,12.008887614607659,7.6423161868215805
