afp,fecha_objetivo,desfase_calendario_dias,fecha_corte_publicacion_simulada,fecha_ancla_sbs,dias_calendario_entre_ancla_y_objetivo,cuota_ancla_sbs,cuota_sbs_objetivo,fechas_sbs_esperadas,predicciones_disponibles,cobertura_predicciones_pct,retorno_estimado_acumulado,retorno_real_acumulado,cuota_estimada,error_pct,error_abs_pct,direccion_correcta,ventana_estricta,ventana_orientativa
Integra,2024-05-08,4,2024-05-04,2024-05-03,5,51.8562122,52.055003000000006,3,3,100.0,0.0001097459858188099,0.003833500203086704,51.86190321112872,-0.0037095337190027333,0.0037095337190027333,True,True,True
Integra,2024-05-08,5,2024-05-03,2024-05-03,5,51.8562122,52.055003000000006,3,3,100.0,0.0001097459858188099,0.003833500203086704,51.86190321112872,-0.0037095337190027333,0.0037095337190027333,True,True,True
Integra,2024-05-09,4,2024-05-05,2024-05-03,6,51.8562122,52.152689200000005,4,4,100.0,0.0024844469084708276,0.005717289933490521,51.9850462060853,-0.0032144649966526773,0.0032144649966526773,True,True,True
Integra,2024-05-09,5,2024-05-04,2024-05-03,6,51.8562122,52.152689200000005,4,4,100.0,0.0024844469084708276,0.005717289933490521,51.9850462060853,-0.0032144649966526773,0.0032144649966526773,True,True,True
Integra,2024-05-10,4,2024-05-06,2024-05-06,4,52.102601400000005,52.50317700000001,4,4,100.0,0.004329182947997445,0.007688207291699722,52.328163093527195,-0.003333396500421526,0.003333396500421526,True,True,True
Integra,2024-05-10,5,2024-05-05,2024-05-03,7,51.8562122,52.50317700000001,5,5,100.0,0.00294699841789825,0.012476129137716008,52.0090323753116,-0.009411709022644654,0.009411709022644654,True,True,True
Integra,2024-05-13,4,2024-05-09,2024-05-09,4,52.152689200000005,52.5774594,2,2,100.0,-0.0019523089112076786,0.008144742035660846,52.0508710401314,-0.010015477466539635,0.010015477466539635,False,True,True
Integra,2024-05-13,5,2024-05-08,2024-05-08,5,52.055003000000006,52.5774594,3,3,100.0,0.0004174957851190708,0.01003662222438062,52.07673574434687,-0.009523542243525251,0.009523542243525251,True,True,True
Integra,2024-05-14,4,2024-05-10,2024-05-10,4,52.50317700000001,52.83639530000001,2,2,100.0,0.0027954625926440713,0.00634663117624279,52.64994766729848,-0.003528772764358701,0.003528772764358701,True,True,True
Integra,2024-05-14,5,2024-05-09,2024-05-09,5,52.152689200000005,52.83639530000001,3,3,100.0,0.0032581576063168693,0.01310969981582466,52.32261088100687,-0.009724062666953692,0.009724062666953692,True,True,True
Integra,2024-05-15,4,2024-05-11,2024-05-10,5,52.50317700000001,53.05524749999999,3,3,100.0,0.003319903164472615,0.010514992264182066,52.67748246346717,-0.0071202200410585,0.0071202200410585,True,True,True
Integra,2024-05-15,5,2024-05-10,2024-05-10,5,52.50317700000001,53.05524749999999,3,3,100.0,0.003319903164472615,0.010514992264182066,52.67748246346717,-0.0071202200410585,0.0071202200410585,True,True,True
Integra,2024-05-16,4,2024-05-12,2024-05-10,6,52.50317700000001,51.90365439999999,4,4,100.0,0.002962942707531724,-0.011418787095493599,52.658740905414405,0.014547848588757795,0.014547848588757795,False,True,True
Integra,2024-05-16,5,2024-05-11,2024-05-10,6,52.50317700000001,51.90365439999999,4,4,100.0,0.002962942707531724,-0.011418787095493599,52.658740905414405,0.014547848588757795,0.014547848588757795,False,True,True
Integra,2024-05-17,4,2024-05-13,2024-05-13,4,52.5774594,52.1585406,4,4,100.0,0.00921087729718062,-0.007967650106729951,53.0617439271309,0.01731649921069489,0.01731649921069489,False,True,True
Integra,2024-05-17,5,2024-05-12,2024-05-10,7,52.50317700000001,52.1585406,5,5,100.0,0.006776054228901263,-0.006564105634979112,52.85894137454161,0.013428304674260927,0.013428304674260927,False,True,True
Integra,2024-05-20,4,2024-05-16,2024-05-16,4,51.90365439999999,52.247391500000006,2,2,100.0,0.0038475655258924935,0.006622599197948054,52.103357111337274,-0.002756776645255754,0.002756776645255754,True,True,True
Integra,2024-05-20,5,2024-05-15,2024-05-15,5,53.05524749999999,52.247391500000006,3,3,100.0,0.0034904173376040237,-0.015226693646090084,53.240432455724864,0.019006517401444878,0.019006517401444878,False,True,True
Integra,2024-05-21,4,2024-05-17,2024-05-17,4,52.1585406,52.385301600000005,2,2,100.0,-0.00029042536515921924,0.004347533450734797,52.14339243680008,-0.0046178824176117406,0.0046178824176117406,False,True,True
Integra,2024-05-21,5,2024-05-16,2024-05-16,5,51.90365439999999,52.385301600000005,3,3,100.0,0.003510317348996317,0.009279639469856216,52.085852698516625,-0.005716277129983682,0.005716277129983682,True,True,True
Integra,2024-05-22,4,2024-05-18,2024-05-17,5,52.1585406,52.3123542,3,3,100.0,-0.004490855267007099,0.0029489628779988397,51.92430414322709,-0.007417942906742914,0.007417942906742914,False,True,True
Integra,2024-05-22,5,2024-05-17,2024-05-17,5,52.1585406,52.3123542,3,3,100.0,-0.004490855267007099,0.0029489628779988397,51.92430414322709,-0.007417942906742914,0.007417942906742914,False,True,True
Integra,2024-05-23,4,2024-05-19,2024-05-17,6,52.1585406,52.394239000000006,4,4,100.0,-0.005133493870132511,0.004518884103900778,51.89078505155484,-0.009608956214540387,0.009608956214540387,False,True,True
Integra,2024-05-23,5,2024-05-18,2024-05-17,6,52.1585406,52.394239000000006,4,4,100.0,-0.005133493870132511,0.004518884103900778,51.89078505155484,-0.009608956214540387,0.009608956214540387,False,True,True
Integra,2024-05-24,4,2024-05-20,2024-05-20,4,52.247391500000006,52.4706662,4,4,100.0,-0.0033902266917251733,0.004273413343515831,52.07026099876369,-0.00763102949198502,0.00763102949198502,False,True,True
Integra,2024-05-24,5,2024-05-19,2024-05-17,7,52.1585406,52.4706662,5,5,100.0,-0.0033448355993530576,0.005984170500353159,51.98407885659082,-0.009273511823815528,0.009273511823815528,False,True,True
Integra,2024-05-29,4,2024-05-25,2024-05-24,5,52.4706662,52.5528316,3,1,33.33333333333333,-0.0018038211551899552,0.0015659301844350715,52.376018502281525,-0.00336448279446222,0.00336448279446222,False,False,False
Integra,2024-05-29,5,2024-05-24,2024-05-24,5,52.4706662,52.5528316,3,1,33.33333333333333,-0.0018038211551899552,0.0015659301844350715,52.376018502281525,-0.00336448279446222,0.00336448279446222,False,False,False
Integra,2024-05-30,4,2024-05-26,2024-05-24,6,52.4706662,52.4464461,4,2,50.0,-0.0006131329194971613,-0.00046159314821114794,52.43849470724483,-0.00015160975330941184,0.00015160975330941184,True,False,False
Integra,2024-05-30,5,2024-05-25,2024-05-24,6,52.4706662,52.4464461,4,2,50.0,-0.0006131329194971613,-0.00046159314821114794,52.43849470724483,-0.00015160975330941184,0.00015160975330941184,True,False,False
Integra,2024-05-31,4,2024-05-27,2024-05-27,4,52.4608287,52.1919392,4,3,75.0,0.0002667395229229985,-0.005125529021618336,52.474822076419585,0.00542004916382921,0.00542004916382921,False,False,True
Integra,2024-05-31,5,2024-05-26,2024-05-24,7,52.4706662,52.1919392,5,3,60.0,0.0002667395229229985,-0.005312053766147851,52.484662200469636,0.005608586401588234,0.005608586401588234,False,False,False
Integra,2024-06-03,4,2024-05-30,2024-05-30,4,52.4464461,52.2262003,2,2,100.0,-0.0018559296540221482,-0.004199441837871243,52.34910918543494,0.0023533951298184697,0.0023533951298184697,True,True,True
Integra,2024-06-03,5,2024-05-29,2024-05-29,5,52.5528316,52.2262003,3,3,100.0,-0.0006653035754262682,-0.006215294020427198,52.517868013237745,0.005584701003755521,0.005584701003755521,True,True,True
Integra,2024-06-04,4,2024-05-31,2024-05-31,4,52.1919392,51.8900606,2,2,100.0,-0.0051461637809512295,-0.0057840081174834745,51.923350932831354,0.000641555096417834,0.000641555096417834,True,True,True
Integra,2024-06-04,5,2024-05-30,2024-05-30,5,52.4464461,51.8900606,3,3,100.0,-0.0042702822744408175,-0.01060864064915168,52.22248497086176,0.006406320729210213,0.006406320729210213,True,True,True
Integra,2024-06-05,4,2024-06-01,2024-05-31,5,52.1919392,51.9581545,3,3,100.0,-0.0036505375056582468,-0.004479325803629086,52.001410568457366,0.0008325174147085779,0.0008325174147085779,True,True,True
