fecha_cartera,afp,suma_componentes_pct,participacion_no_mapeada_pct,numero_componentes,categorias_economicas,desvio_vs_100_pct,estado_suma,estado_mapeo,estado_general
2020-04-30,Habitat,99.99999999999066,0.0,44,21,-9.336531547887716e-12,correcto,correcto,correcto
2020-04-30,Integra,99.99999999999822,0.0287844545434875,44,21,-1.7763568394002505e-12,correcto,correcto,correcto
2020-04-30,Prima,100.0,0.0,44,21,0.0,correcto,correcto,correcto
2020-04-30,Profuturo,99.99999999999764,0.0383880882950891,44,21,-2.3590018827235326e-12,correcto,correcto,correcto
2020-05-31,Habitat,99.9999999998225,0.0,44,21,-1.7749357539287303e-10,correcto,correcto,correcto
2020-05-31,Integra,100.00000000003564,0.029710146468785,44,21,3.5640823625726625e-11,correcto,correcto,correcto
2020-05-31,Prima,100.00000000002116,0.0,44,21,2.1159962670935784e-11,correcto,correcto,correcto
2020-05-31,Profuturo,100.00000000002319,0.0386739367561067,44,21,2.319211489520967e-11,correcto,correcto,correcto
2020-06-30,Habitat,99.99999999983135,0.0,44,21,-1.6865442376001738e-10,correcto,correcto,correcto
2020-06-30,Integra,99.99999999998234,0.0304305391319785,44,21,-1.766409241099609e-11,correcto,correcto,correcto
2020-06-30,Prima,99.99999999997902,0.0,44,21,-2.0975221559638157e-11,correcto,correcto,correcto
2020-06-30,Profuturo,100.00000000004644,0.039996169617169,44,21,4.644107320928015e-11,correcto,correcto,correcto
2020-07-31,Habitat,100.0,0.0,44,21,0.0,correcto,correcto,correcto
2020-07-31,Integra,99.99999999998208,0.0307921846732348,44,21,-1.7919887795869727e-11,correcto,correcto,correcto
2020-07-31,Prima,100.00000000002105,0.0,44,21,2.1046275833214168e-11,correcto,correcto,correcto
2020-07-31,Profuturo,100.0,0.0403986059013081,44,21,0.0,correcto,correcto,correcto
2020-08-31,Habitat,100.00000000007806,0.0,44,21,7.80602249506046e-11,correcto,correcto,correcto
2020-08-31,Integra,100.00000000005262,0.0302301648655681,44,21,5.262279501039302e-11,correcto,correcto,correcto
2020-08-31,Prima,99.9999999999793,0.0,44,21,-2.070521532004932e-11,correcto,correcto,correcto
2020-08-31,Profuturo,99.99999999997704,0.0395777784139181,44,21,-2.2964741219766438e-11,correcto,correcto,correcto
2020-09-30,Habitat,99.99999999992296,0.0,45,21,-7.703704341111006e-11,correcto,correcto,correcto
2020-09-30,Integra,99.9999999999823,0.0310527284074827,45,21,-1.7706724975141697e-11,correcto,correcto,correcto
2020-09-30,Prima,100.0000000000209,0.0,45,21,2.0904167286062147e-11,correcto,correcto,correcto
2020-09-30,Profuturo,100.0,0.0404479620650411,45,21,0.0,correcto,correcto,correcto
2020-10-31,Habitat,100.0,0.0,45,21,0.0,correcto,correcto,correcto
2020-10-31,Integra,99.99999999999818,0.0318149307942597,45,21,-1.8189894035458565e-12,correcto,correcto,correcto
2020-10-31,Prima,100.00000000000426,0.0,45,21,4.263256414560601e-12,correcto,correcto,correcto
2020-10-31,Profuturo,100.00000000000234,0.0413034728091668,45,21,2.3447910280083306e-12,correcto,correcto,correcto
2020-11-30,Habitat,100.00000000007002,0.0,45,21,7.001688118180027e-11,correcto,correcto,correcto
2020-11-30,Integra,99.99999999998319,0.0294897114328228,45,21,-1.681144112808397e-11,correcto,correcto,correcto
2020-11-30,Prima,99.99999999998018,0.0,45,21,-1.9824142327706795e-11,correcto,correcto,correcto
2020-11-30,Profuturo,99.99999999999999,0.0382773081442021,45,21,-1.4210854715202004e-14,correcto,correcto,correcto
2020-12-31,Habitat,99.99999999993337,0.0,46,21,-6.66346977595822e-11,correcto,correcto,correcto
2020-12-31,Integra,100.0,0.0290362073618836,46,21,0.0,correcto,correcto,correcto
2020-12-31,Prima,100.00000000001938,0.0,46,21,1.9383605831535533e-11,correcto,correcto,correcto
2020-12-31,Profuturo,99.99999999997874,0.037439679663927,46,21,-2.1259438653942198e-11,correcto,correcto,correcto
2021-01-31,Habitat,100.00000000001278,0.0,47,21,1.2775558388966601e-11,correcto,correcto,correcto
2021-01-31,Integra,100.00000000000001,0.0294677571986638,47,21,1.4210854715202004e-14,correcto,correcto,correcto
2021-01-31,Prima,100.0,0.0,47,21,0.0,correcto,correcto,correcto
2021-01-31,Profuturo,100.0,0.0381699053047209,47,21,0.0,correcto,correcto,correcto
2021-02-28,Habitat,100.0,0.0,47,21,0.0,correcto,correcto,correcto
2021-02-28,Integra,100.0,0.0290368646989407,47,21,0.0,correcto,correcto,correcto
2021-02-28,Prima,99.99999999999812,0.0,47,21,-1.8758328224066645e-12,correcto,correcto,correcto
2021-02-28,Profuturo,100.00000000000003,0.0373417553726056,47,21,2.842170943040401e-14,correcto,correcto,correcto
2021-03-31,Habitat,100.0000000000596,0.1172346803043733,47,21,5.96003246755572e-11,correcto,correcto,correcto
2021-03-31,Integra,99.99999999999999,0.030475537854976,47,21,-1.4210854715202004e-14,correcto,correcto,correcto
2021-03-31,Prima,99.99999999996167,0.2169373850044203,47,21,-3.8326675166899804e-11,correcto,correcto,correcto
2021-03-31,Profuturo,100.00000000002089,0.0388062580330427,47,21,2.0889956431346945e-11,correcto,correcto,correcto
2021-04-30,Habitat,100.0,0.0,47,21,0.0,correcto,correcto,correcto
2021-04-30,Integra,99.99999999996662,0.0307061021054852,47,21,-3.3381297726009507e-11,correcto,correcto,correcto
2021-04-30,Prima,100.00000000001971,0.0,47,21,1.971045548998518e-11,correcto,correcto,correcto
2021-04-30,Profuturo,100.0,0.039121183014145,47,21,0.0,correcto,correcto,correcto
2021-05-31,Habitat,99.99999999988735,0.0,47,21,-1.1264944532740628e-10,correcto,correcto,correcto
2021-05-31,Integra,100.0,0.0296489718759728,47,21,0.0,correcto,correcto,correcto
2021-05-31,Prima,100.00000000003813,0.0,47,21,3.8127723200886976e-11,correcto,correcto,correcto
2021-05-31,Profuturo,100.00000000006118,0.0380398431127797,47,21,6.117772954894463e-11,correcto,correcto,correcto
2021-06-30,Habitat,99.99999999999999,0.0,47,21,-1.4210854715202004e-14,correcto,correcto,correcto
2021-06-30,Integra,100.0,0.0315188198593535,47,21,0.0,correcto,correcto,correcto
2021-06-30,Prima,99.9999999999801,0.0,47,21,-1.9895196601282805e-11,correcto,correcto,correcto
2021-06-30,Profuturo,99.99999999995714,0.0403042243314348,47,21,-4.285993782104924e-11,correcto,correcto,correcto
2021-07-31,Habitat,99.99999999994144,0.0,47,21,-5.856293228134746e-11,correcto,correcto,correcto
2021-07-31,Integra,100.00000000003556,0.0351732446224311,47,21,3.5555558497435413e-11,correcto,correcto,correcto
2021-07-31,Prima,99.99999999997881,0.0,47,21,-2.1188384380366188e-11,correcto,correcto,correcto
2021-07-31,Profuturo,100.0,0.0446593558655342,47,21,0.0,correcto,correcto,correcto
2021-08-31,Habitat,100.00000000000601,0.0,48,21,6.0111915445304476e-12,correcto,correcto,correcto
2021-08-31,Integra,99.9999999999981,0.0376067037583947,48,21,-1.9042545318370685e-12,correcto,correcto,correcto
2021-08-31,Prima,100.00000000000227,0.0,48,21,2.2737367544323206e-12,correcto,correcto,correcto
2021-08-31,Profuturo,99.99999999999761,0.0474734144524263,48,21,-2.3874235921539366e-12,correcto,correcto,correcto
2021-09-30,Habitat,99.9999999999883,0.0,48,21,-1.1695533430611249e-11,correcto,correcto,correcto
2021-09-30,Integra,100.00000000000196,0.0393059909858165,48,21,1.9610979506978765e-12,correcto,correcto,correcto
2021-09-30,Prima,100.00000000000225,0.0,48,21,2.2453150450019166e-12,correcto,correcto,correcto
2021-09-30,Profuturo,99.99999999999758,0.0485492279093658,48,21,-2.4158453015843406e-12,correcto,correcto,correcto
2021-10-29,Habitat,100.0,0.0,48,21,0.0,correcto,correcto,correcto
2021-10-29,Integra,100.00000000000188,0.0364060560210933,48,21,1.8758328224066645e-12,correcto,correcto,correcto
2021-10-29,Prima,100.00000000000001,0.0,48,21,1.4210854715202004e-14,correcto,correcto,correcto
2021-10-29,Profuturo,100.00000000000227,0.0440346326891931,48,21,2.2737367544323206e-12,correcto,correcto,correcto
2021-11-30,Habitat,100.00000000000001,0.0,48,21,1.4210854715202004e-14,correcto,correcto,correcto
2021-11-30,Integra,99.99999999998161,0.0363451479634941,48,21,-1.8388846001471393e-11,correcto,correcto,correcto
2021-11-30,Prima,100.0,0.0,48,21,0.0,correcto,correcto,correcto
2021-11-30,Profuturo,100.00000000004412,0.0436088536457412,48,21,4.412470389070222e-11,correcto,correcto,correcto
2021-12-31,Habitat,100.00000000000493,0.0,48,21,4.931166586175095e-12,correcto,correcto,correcto
2021-12-31,Integra,100.00000000000183,0.0355229883030129,48,21,1.8332002582610585e-12,correcto,correcto,correcto
2021-12-31,Prima,100.00000000000212,0.0,48,21,2.1174173525650986e-12,correcto,correcto,correcto
2021-12-31,Profuturo,100.00000000000216,0.0416803297838793,48,21,2.1600499167107046e-12,correcto,correcto,correcto
2022-01-31,Habitat,99.99999999995217,0.0,48,21,-4.7833736971369945e-11,correcto,correcto,correcto
2022-01-31,Integra,99.99999999998184,0.0339681280934031,48,21,-1.816147232602816e-11,correcto,correcto,correcto
2022-01-31,Prima,100.0000000000207,0.0,48,21,2.070521532004932e-11,correcto,correcto,correcto
2022-01-31,Profuturo,99.99999999997921,0.0388810913328861,48,21,-2.079048044834053e-11,correcto,correcto,correcto
2022-02-28,Habitat,99.99999999990932,0.0,48,21,-9.067946393770399e-11,correcto,correcto,correcto
2022-02-28,Integra,100.00000000001786,0.0328382554042707,48,21,1.786304437700892e-11,correcto,correcto,correcto
2022-02-28,Prima,99.9999999999591,0.0,48,21,-4.0898839870351367e-11,correcto,correcto,correcto
2022-02-28,Profuturo,100.00000000004063,0.0373404941533102,48,21,4.062883363076253e-11,correcto,correcto,correcto
2022-03-31,Habitat,100.00000000000428,0.0,48,21,4.277467269275803e-12,correcto,correcto,correcto
2022-03-31,Integra,100.00000000000001,1.4305010844062394,48,21,1.4210854715202004e-14,correcto,revisar,revisar
2022-03-31,Prima,100.0,0.9575870174102272,48,21,0.0,correcto,correcto,correcto
2022-03-31,Profuturo,100.0,0.6917343812167609,48,21,0.0,correcto,correcto,correcto
2022-04-30,Habitat,100.00000000000001,0.5550349306459668,48,21,1.4210854715202004e-14,correcto,correcto,correcto
2022-04-30,Integra,100.0,1.6252303937670762,48,21,0.0,correcto,revisar,revisar
2022-04-30,Prima,100.0,1.1066040922772846,48,21,0.0,correcto,revisar,revisar
2022-04-30,Profuturo,100.0,0.7571778281888728,48,21,0.0,correcto,correcto,correcto
2022-05-31,Habitat,100.00000000000425,0.3896021980597641,48,21,4.249045559845399e-12,correcto,correcto,correcto
2022-05-31,Integra,100.0,1.213339427946858,48,21,0.0,correcto,revisar,revisar
2022-05-31,Prima,100.00000000000219,0.8185384343641241,48,21,2.1884716261411086e-12,correcto,correcto,correcto
2022-05-31,Profuturo,100.00000000000433,0.567930417633672,48,21,4.334310688136611e-12,correcto,correcto,correcto
2022-06-30,Habitat,99.99999999999999,0.3589816088061068,48,21,-1.4210854715202004e-14,correcto,correcto,correcto
2022-06-30,Integra,100.000000000004,1.1552868794307078,48,21,3.993250174971763e-12,correcto,revisar,revisar
2022-06-30,Prima,99.99999999999999,0.7799441162328533,48,21,-1.4210854715202004e-14,correcto,correcto,correcto
2022-06-30,Profuturo,99.99999999999773,0.5418844791288239,48,21,-2.2737367544323206e-12,correcto,correcto,correcto
2022-07-31,Habitat,100.0,0.3744948517447309,48,21,0.0,correcto,correcto,correcto
2022-07-31,Integra,100.0,1.2842089973239912,48,21,0.0,correcto,revisar,revisar
2022-07-31,Prima,99.99999999999541,0.8653561725140263,48,21,-4.590106073010247e-12,correcto,correcto,correcto
2022-07-31,Profuturo,100.00000000000452,0.5987117269177679,48,21,4.519051799434237e-12,correcto,correcto,correcto
2022-08-31,Habitat,99.99999999999183,0.3161580044683423,48,21,-8.171241461241152e-12,correcto,correcto,correcto
2022-08-31,Integra,99.99999999999783,1.1710917906352687,48,21,-2.1742607714259066e-12,correcto,revisar,revisar
2022-08-31,Prima,100.00000000000249,0.7846989867269782,48,21,2.4868995751603507e-12,correcto,correcto,correcto
2022-08-31,Profuturo,100.00000000000001,0.5351788895114851,48,21,1.4210854715202004e-14,correcto,correcto,correcto
2022-09-30,Habitat,99.99999999999594,0.2737124440296661,48,21,-4.064304448547773e-12,correcto,correcto,correcto
2022-09-30,Integra,99.99999999999767,1.0868903808868204,48,21,-2.3305801732931286e-12,correcto,revisar,revisar
2022-09-30,Prima,100.0,0.7171701309707517,48,21,0.0,correcto,correcto,correcto
2022-09-30,Profuturo,100.00000000000507,0.4874466678006984,48,21,5.073275133327115e-12,correcto,correcto,correcto
2022-10-31,Habitat,99.99999999999999,0.2567139615448188,48,21,-1.4210854715202004e-14,correcto,correcto,correcto
2022-10-31,Integra,99.9999999999977,1.0775076712489045,48,21,-2.3021584638627246e-12,correcto,revisar,revisar
2022-10-31,Prima,100.00000000000001,0.712657991381686,48,21,1.4210854715202004e-14,correcto,correcto,correcto
2022-10-31,Profuturo,100.0,0.4796329833268871,48,21,0.0,correcto,correcto,correcto
2022-11-30,Habitat,100.0,0.201307557674533,49,21,0.0,correcto,correcto,correcto
2022-11-30,Integra,100.0,1.7722879578218569,49,21,0.0,correcto,revisar,revisar
2022-11-30,Prima,99.99999999999746,0.5800737141389325,49,21,-2.5437429940211587e-12,correcto,correcto,correcto
2022-11-30,Profuturo,99.99999999999756,0.3873438362305093,49,21,-2.4442670110147446e-12,correcto,correcto,correcto
2022-12-31,Habitat,99.99999999999636,0.0,49,21,-3.637978807091713e-12,correcto,correcto,correcto
2022-12-31,Integra,100.00000000000233,0.8620748255463542,49,21,2.3305801732931286e-12,correcto,correcto,correcto
2022-12-31,Prima,99.99999999999736,0.0,49,21,-2.6432189770275727e-12,correcto,correcto,correcto
2022-12-31,Profuturo,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2023-01-31,Habitat,100.00000000000338,0.0,49,21,3.382183422218077e-12,correcto,correcto,correcto
2023-01-31,Integra,100.00000000000001,0.8971499103644596,49,21,1.4210854715202004e-14,correcto,correcto,correcto
2023-01-31,Prima,99.99999999999744,0.0,49,21,-2.5579538487363607e-12,correcto,correcto,correcto
2023-01-31,Profuturo,99.99999999999757,0.0,49,21,-2.4300561562995426e-12,correcto,correcto,correcto
2023-02-28,Habitat,100.00000000000345,0.0,49,21,3.453237695794087e-12,correcto,correcto,correcto
2023-02-28,Integra,100.00000000000237,0.6910895997878753,49,21,2.3732127374387346e-12,correcto,correcto,correcto
2023-02-28,Prima,100.00000000000263,0.0,49,21,2.6290081223123707e-12,correcto,correcto,correcto
2023-02-28,Profuturo,99.99999999999494,0.0,49,21,-5.059064278611913e-12,correcto,correcto,correcto
2023-03-31,Habitat,99.9999999999668,0.0,49,21,-3.319655661471188e-11,correcto,correcto,correcto
2023-03-31,Integra,100.0,0.7254484914955075,49,21,0.0,correcto,correcto,correcto
2023-03-31,Prima,100.00000000005355,0.0,49,21,5.354650056688115e-11,correcto,correcto,correcto
2023-03-31,Profuturo,100.00000000002552,0.0,49,21,2.55226950685028e-11,correcto,correcto,correcto
2023-04-30,Habitat,99.99999999999999,0.0,49,21,-1.4210854715202004e-14,correcto,correcto,correcto
2023-04-30,Integra,100.00000000000001,0.7063319632268906,49,21,1.4210854715202004e-14,correcto,correcto,correcto
2023-04-30,Prima,99.9999999999973,0.0,49,21,-2.7000623958883807e-12,correcto,correcto,correcto
2023-04-30,Profuturo,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2023-05-31,Habitat,100.00000000000001,0.0,49,21,1.4210854715202004e-14,correcto,correcto,correcto
2023-05-31,Integra,99.99999999999505,0.6851248997738957,49,21,-4.945377440890297e-12,correcto,correcto,correcto
2023-05-31,Prima,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2023-05-31,Profuturo,100.00000000000269,0.0,49,21,2.6858515411731787e-12,correcto,correcto,correcto
2023-06-30,Habitat,100.00000000000315,0.0,49,21,3.154809746774845e-12,correcto,correcto,correcto
2023-06-30,Integra,100.0,0.7237994745765968,49,21,0.0,correcto,correcto,correcto
2023-06-30,Prima,99.99999999999721,0.0,49,21,-2.7853275241795927e-12,correcto,correcto,correcto
2023-06-30,Profuturo,100.00000000000534,0.0,49,21,5.343281372915953e-12,correcto,correcto,correcto
2023-07-31,Habitat,99.99999999999699,0.0,49,21,-3.0127011996228248e-12,correcto,correcto,correcto
2023-07-31,Integra,100.00000000000244,0.6190230245072741,49,21,2.4442670110147446e-12,correcto,correcto,correcto
2023-07-31,Prima,99.99999999999727,0.0,49,21,-2.7284841053187847e-12,correcto,correcto,correcto
2023-07-31,Profuturo,99.99999999999737,0.0,49,21,-2.6290081223123707e-12,correcto,correcto,correcto
2023-08-31,Habitat,99.99999999997009,0.0,49,21,-2.991384917550022e-11,correcto,correcto,correcto
2023-08-31,Integra,100.0,0.3152710971998835,49,21,0.0,correcto,correcto,correcto
2023-08-31,Prima,99.99999999997252,0.0,49,21,-2.7483793019200675e-11,correcto,correcto,correcto
2023-08-31,Profuturo,99.9999999999733,0.0,49,21,-2.6702196009864565e-11,correcto,correcto,correcto
2023-09-30,Habitat,100.00000000000303,0.0,49,21,3.0269120543380268e-12,correcto,correcto,correcto
2023-09-30,Integra,100.00000000000983,0.1133230841415335,49,21,9.833911462919787e-12,correcto,correcto,correcto
2023-09-30,Prima,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2023-09-30,Profuturo,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2023-10-31,Habitat,100.0000000000306,0.0,49,21,3.0595970201829914e-11,correcto,correcto,correcto
2023-10-31,Integra,99.99999999997478,0.0,49,21,-2.5224267119483557e-11,correcto,correcto,correcto
2023-10-31,Prima,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2023-10-31,Profuturo,99.99999999997216,0.0,49,21,-2.7839064387080725e-11,correcto,correcto,correcto
2023-11-30,Habitat,99.99999999999703,0.0049761412309136,49,21,-2.9700686354772188e-12,correcto,correcto,correcto
2023-11-30,Integra,100.0,0.007232694464629,49,21,0.0,correcto,correcto,correcto
2023-11-30,Prima,99.99999999999714,0.0073693831188643,49,21,-2.8563817977556027e-12,correcto,correcto,correcto
2023-11-30,Profuturo,100.0000000000056,0.0039020376506385,49,21,5.5990767577895895e-12,correcto,correcto,correcto
2023-12-31,Habitat,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2023-12-31,Integra,99.99999999999756,0.0,49,21,-2.4442670110147446e-12,correcto,correcto,correcto
2023-12-31,Prima,100.00000000000276,0.0,49,21,2.7569058147491887e-12,correcto,correcto,correcto
2023-12-31,Profuturo,100.00000000000001,0.0,49,21,1.4210854715202004e-14,correcto,correcto,correcto
2024-01-31,Habitat,100.0000000000056,0.0,49,21,5.5990767577895895e-12,correcto,correcto,correcto
2024-01-31,Integra,100.00000000000239,0.0,49,21,2.3874235921539366e-12,correcto,correcto,correcto
2024-01-31,Prima,99.99999999999729,0.0,49,21,-2.7142732506035827e-12,correcto,correcto,correcto
2024-01-31,Profuturo,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2024-02-29,Habitat,100.00000000000547,0.0,49,21,5.4711790653527714e-12,correcto,correcto,correcto
2024-02-29,Integra,99.99999999999764,0.0,49,21,-2.3590018827235326e-12,correcto,correcto,correcto
2024-02-29,Prima,100.00000000000267,0.0,49,21,2.6716406864579767e-12,correcto,correcto,correcto
2024-02-29,Profuturo,100.0000000000026,0.0,49,21,2.6005864128819667e-12,correcto,correcto,correcto
2024-03-31,Habitat,100.00000000000274,0.0,49,21,2.7426949600339867e-12,correcto,correcto,correcto
2024-03-31,Integra,100.00000000000476,0.0,49,21,4.760636329592671e-12,correcto,correcto,correcto
2024-03-31,Prima,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2024-03-31,Profuturo,99.99999999999737,0.0,49,21,-2.6290081223123707e-12,correcto,correcto,correcto
2024-04-30,Habitat,100.00000000000274,0.0,49,21,2.7426949600339867e-12,correcto,correcto,correcto
2024-04-30,Integra,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2024-04-30,Prima,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2024-04-30,Profuturo,99.99999999999733,0.0,49,21,-2.6716406864579767e-12,correcto,correcto,correcto
2024-05-31,Habitat,99.9999999999468,0.0,49,21,-5.32054400537163e-11,correcto,correcto,correcto
2024-05-31,Integra,99.99999999997543,0.0,49,21,-2.4570567802584264e-11,correcto,correcto,correcto
2024-05-31,Prima,100.00000000005453,0.0,49,21,5.452704954223009e-11,correcto,correcto,correcto
2024-05-31,Profuturo,99.99999999997381,0.0,49,21,-2.6190605240117293e-11,correcto,correcto,correcto
2024-06-30,Habitat,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2024-06-30,Integra,100.0000000000257,0.0,49,21,2.5693225325085223e-11,correcto,correcto,correcto
2024-06-30,Prima,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2024-06-30,Profuturo,100.0000000000269,0.0,49,21,2.6901147975877393e-11,correcto,correcto,correcto
2024-07-31,Habitat,100.00000000002807,0.0,50,21,2.8066438062523957e-11,correcto,correcto,correcto
2024-07-31,Integra,100.00000000002797,0.0,50,21,2.7966962079517543e-11,correcto,correcto,correcto
2024-07-31,Prima,100.0,0.0,50,21,0.0,correcto,correcto,correcto
2024-07-31,Profuturo,100.00000000005727,0.0,50,21,5.7269744502264075e-11,correcto,correcto,correcto
2024-08-31,Habitat,99.99999999997101,0.0,50,21,-2.8990143619012088e-11,correcto,correcto,correcto
2024-08-31,Integra,100.00000000002994,0.0,50,21,2.994227088493062e-11,correcto,correcto,correcto
2024-08-31,Prima,100.0000000000333,0.0,50,21,3.3296032597718295e-11,correcto,correcto,correcto
2024-08-31,Profuturo,100.00000000000001,0.0,50,21,1.4210854715202004e-14,correcto,correcto,correcto
2024-09-30,Habitat,100.0,0.0,50,21,0.0,correcto,correcto,correcto
2024-09-30,Integra,100.00000000003111,0.0,50,21,3.1107560971577186e-11,correcto,correcto,correcto
2024-09-30,Prima,99.99999999993219,0.0,50,21,-6.781419870094396e-11,correcto,correcto,correcto
2024-09-30,Profuturo,100.00000000003037,0.0,50,21,3.036859652638668e-11,correcto,correcto,correcto
2024-10-31,Habitat,100.00000000000001,0.0,49,21,1.4210854715202004e-14,correcto,correcto,correcto
2024-10-31,Integra,100.0,0.0,49,21,0.0,correcto,correcto,correcto
2024-10-31,Prima,99.99999999989755,0.0,49,21,-1.0244605164189124e-10,correcto,correcto,correcto
2024-10-31,Profuturo,99.99999999996973,0.0,49,21,-3.026912054338027e-11,correcto,correcto,correcto
2024-11-30,Habitat,100.00000000002797,0.0,50,21,2.7966962079517543e-11,correcto,correcto,correcto
2024-11-30,Integra,100.00000000003169,0.0,50,21,3.169020601490047e-11,correcto,correcto,correcto
2024-11-30,Prima,100.0,0.0,50,21,0.0,correcto,correcto,correcto
2024-11-30,Profuturo,100.00000000003043,0.0,50,21,3.042543994524749e-11,correcto,correcto,correcto
2024-12-31,Habitat,100.00000000002797,0.0,50,21,2.7966962079517543e-11,correcto,correcto,correcto
2024-12-31,Integra,100.000000000032,0.0,50,21,3.200284481863491e-11,correcto,correcto,correcto
2024-12-31,Prima,100.00000000000001,0.2145045295695595,50,21,1.4210854715202004e-14,correcto,correcto,correcto
2024-12-31,Profuturo,100.00000000003101,0.0,50,21,3.100808498857077e-11,correcto,correcto,correcto
2025-01-31,Habitat,99.99999999997247,0.0,51,21,-2.752642558334628e-11,correcto,correcto,correcto
2025-01-31,Integra,100.0,0.0,51,21,0.0,correcto,correcto,correcto
2025-01-31,Prima,100.0,0.118617321088959,51,21,0.0,correcto,correcto,correcto
2025-01-31,Profuturo,99.99999999993786,0.0,51,21,-6.214406766957836e-11,correcto,correcto,correcto
2025-02-28,Habitat,100.0,0.0,51,21,0.0,correcto,correcto,correcto
2025-02-28,Integra,100.00000000003314,0.0,51,21,3.313971319585107e-11,correcto,correcto,correcto
2025-02-28,Prima,100.00000000000001,0.0,51,21,1.4210854715202004e-14,correcto,correcto,correcto
2025-02-28,Profuturo,100.0,0.0,51,21,0.0,correcto,correcto,correcto
2025-03-31,Habitat,100.00000000002764,0.0,51,21,2.7640112421067897e-11,correcto,correcto,correcto
2025-03-31,Integra,100.00000000003322,0.0,51,21,3.3224978324142285e-11,correcto,correcto,correcto
2025-03-31,Prima,100.00000000007445,1.268043665824656,51,21,7.44506678529433e-11,correcto,revisar,revisar
2025-03-31,Profuturo,100.00000000003169,0.0,51,21,3.169020601490047e-11,correcto,correcto,correcto
2025-04-30,Habitat,100.0,0.0,51,21,0.0,correcto,correcto,correcto
2025-04-30,Integra,99.99999999996605,0.0,51,21,-3.394973191461759e-11,correcto,correcto,correcto
2025-04-30,Prima,99.99999999996211,0.577723058666505,51,21,-3.788613867072854e-11,correcto,correcto,correcto
2025-04-30,Profuturo,100.00000000003232,0.0,51,21,3.2315483622369356e-11,correcto,correcto,correcto
2025-05-31,Habitat,100.00000000002656,0.0,51,21,2.6560087462712545e-11,correcto,correcto,correcto
2025-05-31,Integra,99.99999999996632,0.0,51,21,-3.367972567502875e-11,correcto,correcto,correcto
2025-05-31,Prima,100.0,0.2785653366509154,51,21,0.0,correcto,correcto,correcto
2025-05-31,Profuturo,99.99999999996805,0.0,51,21,-3.1946001399774104e-11,correcto,correcto,correcto
2025-06-30,Habitat,99.99999999997443,0.0,51,21,-2.5565327632648405e-11,correcto,correcto,correcto
2025-06-30,Integra,99.99999999999999,0.0,51,21,-1.4210854715202004e-14,correcto,correcto,correcto
2025-06-30,Prima,100.00000000003698,0.0,51,21,3.6976643968955614e-11,correcto,correcto,correcto
2025-06-30,Profuturo,100.00000000003132,0.0,51,21,3.1320723792305216e-11,correcto,correcto,correcto
2025-07-31,Habitat,99.99999999997496,0.0,51,21,-2.503952600818593e-11,correcto,correcto,correcto
2025-07-31,Integra,99.99999999999999,0.0,51,21,-1.4210854715202004e-14,correcto,correcto,correcto
2025-07-31,Prima,100.0,0.0,51,21,0.0,correcto,correcto,correcto
2025-07-31,Profuturo,100.00000000003111,0.0,51,21,3.1107560971577186e-11,correcto,correcto,correcto
2025-08-31,Habitat,100.00000000002429,0.0,51,21,2.4286350708280224e-11,correcto,correcto,correcto
2025-08-31,Integra,99.9999999999684,0.0,51,21,-3.1604940886609256e-11,correcto,correcto,correcto
2025-08-31,Prima,99.999999999964,0.0,51,21,-3.5996094993606675e-11,correcto,correcto,correcto
2025-08-31,Profuturo,99.9999999999693,0.0,51,21,-3.069544618483633e-11,correcto,correcto,correcto
2025-09-30,Habitat,100.00000000002332,0.0,51,21,2.3320012587646488e-11,correcto,correcto,correcto
2025-09-30,Integra,100.00000000006065,0.0,51,21,6.065192792448215e-11,correcto,correcto,correcto
2025-09-30,Prima,99.99999999999999,0.0,51,21,-1.4210854715202004e-14,correcto,correcto,correcto
2025-09-30,Profuturo,99.99999999994127,0.0,51,21,-5.873346253792988e-11,correcto,correcto,correcto
2025-10-31,Habitat,100.0,0.0,51,21,0.0,correcto,correcto,correcto
2025-10-31,Integra,100.00000000003052,0.0,51,21,3.0524915928253904e-11,correcto,correcto,correcto
2025-10-31,Prima,99.99999999999999,0.0,51,21,-1.4210854715202004e-14,correcto,correcto,correcto
2025-10-31,Profuturo,100.0,0.0,51,21,0.0,correcto,correcto,correcto
2025-11-30,Habitat,100.00000000000001,0.0,51,21,1.4210854715202004e-14,correcto,correcto,correcto
2025-11-30,Integra,99.99999999993724,0.0,51,21,-6.275513442233205e-11,correcto,correcto,correcto
2025-11-30,Prima,100.0,0.0,51,21,0.0,correcto,correcto,correcto
2025-11-30,Profuturo,99.99999999997013,0.0,51,21,-2.987121661135461e-11,correcto,correcto,correcto
