timestamp,fecha_objetivo,afp,fecha_base,cuota_base,retorno_estimado_pct,cuota_estimada_intradia,cobertura_pct,n_factores,n_disponibles,detalle_json,bloque_30min,open,high,low,close,n_snapshots
2026-07-06 18:15:00,2026-07-06 00:00:00,Habitat,2026-07-02 00:00:00,32.8852411,0.9410971833268188,33.19472317772234,100.0,9.0,9.0,"[{""factor"": ""ret_USD_EPU"", ""ticker"": ""EPU"", ""lag"": 0, ""retorno_factor_pct"": 1.3634409425119953, ""z"": 0.8934946514849647, ""aporte_pct"": 0.3603621856418547, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_USD_VT"", ""ticker"": ""VT"", ""lag"": 0, ""retorno_factor_pct"": 1.0791581690664742, ""z"": 0.9754104241138943, ""aporte_pct"": 0.4541542715542086, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_USD_XLE"", ""ticker"": ""XLE"", ""lag"": 0, ""retorno_factor_pct"": -0.15026639468916914, ""z"": -0.10682231739366997, ""aporte_pct"": 0.010897983079764334, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_PEN_REMX"", ""ticker"": ""REMX"", ""lag"": 0, ""retorno_factor_pct"": -1.6319923292152039, ""z"": -0.6535807354452553, ""aporte_pct"": -0.0004502759432370696, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_USD_EFA"", ""ticker"": ""EFA"", ""lag"": 0, ""retorno_factor_pct"": 1.0512739018980977, ""z"": 0.947486608051159, ""aporte_pct"": -0.010312267459787989, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_BVL_PEN_MINSUR"", ""ticker"": ""MINSURI1.LM"", ""lag"": 0, ""retorno_factor_pct"": 0.7162664201602276, ""z"": 0.27578779423815925, ""aporte_pct"": 0.04266015196662805, ""ultimo_dato"": ""2026-07-02 08:30:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_BVL_PEN_INRETAIL_PERU"", ""ticker"": ""INRETC1.LM"", ""lag"": 0, ""retorno_factor_pct"": -0.10813980457489158, ""z"": -0.10354599579926513, ""aporte_pct"": -0.002029569514482061, ""ultimo_dato"": ""2026-07-02 08:30:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_IDX_LOCAL_AUSTRALIA_S_P_ASX_200"", ""ticker"": ""^AXJO"", ""lag"": 0, ""retorno_factor_pct"": -0.038490338615493336, ""z"": -0.06285764257451408, ""aporte_pct"": 0.006711562640440828, ""ultimo_dato"": ""2026-07-06 01:10:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_IDX_LOCAL_JAP_N_NIKKEI_225"", ""ticker"": ""^N225"", ""lag"": 0, ""retorno_factor_pct"": 0.17998027835031127, ""z"": 0.09431442544401075, ""aporte_pct"": 0.0172147246282793, ""ultimo_dato"": ""2026-07-06 01:25:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}]",,,,,,
2026-07-06 18:15:00,2026-07-06 00:00:00,Integra,2026-07-02 00:00:00,70.2858522,0.55204265146789,70.67386008209168,100.0,4.0,4.0,"[{""factor"": ""ret_USD_COPX"", ""ticker"": ""COPX"", ""lag"": 0, ""retorno_factor_pct"": 2.4412568979538474, ""z"": 1.0405583920068844, ""aporte_pct"": 0.0730503623826913, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_USD_EPU"", ""ticker"": ""EPU"", ""lag"": 0, ""retorno_factor_pct"": 1.3634409425119953, ""z"": 0.8934946514849647, ""aporte_pct"": 0.3332881203570477, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_USD_SPY"", ""ticker"": ""SPY"", ""lag"": 0, ""retorno_factor_pct"": 0.8686389653949744, ""z"": 0.7425516628641067, ""aporte_pct"": 0.10414732729796115, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_PEN_FCX"", ""ticker"": ""FCX"", ""lag"": 1, ""retorno_factor_pct"": 2.9481958523218443, ""z"": 0.7875893310664077, ""aporte_pct"": 0.014614208378519821, ""ultimo_dato"": ""2026-07-06 00:00:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}]",,,,,,
2026-07-06 18:15:00,2026-07-06 00:00:00,Prima,2026-07-02 00:00:00,63.9206382,0.6503152398830178,64.33632385164508,100.0,3.0,3.0,"[{""factor"": ""ret_USD_EPU"", ""ticker"": ""EPU"", ""lag"": 0, ""retorno_factor_pct"": 1.3634409425119953, ""z"": 0.8934946514849647, ""aporte_pct"": 0.3348503507378528, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_USD_SPY"", ""ticker"": ""SPY"", ""lag"": 0, ""retorno_factor_pct"": 0.8686389653949744, ""z"": 0.7425516628641067, ""aporte_pct"": 0.07018233391686683, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_USD_VWO"", ""ticker"": ""VWO"", ""lag"": 0, ""retorno_factor_pct"": 1.7615191385504048, ""z"": 1.4236053550200327, ""aporte_pct"": 0.21767546684204794, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}]",,,,,,
2026-07-06 18:15:00,2026-07-06 00:00:00,Profuturo,2026-07-02 00:00:00,70.3358541,0.5273303570188393,70.70675641053779,100.0,5.0,5.0,"[{""factor"": ""ret_USD_EPU"", ""ticker"": ""EPU"", ""lag"": 0, ""retorno_factor_pct"": 1.3634409425119953, ""z"": 0.8934946514849647, ""aporte_pct"": 0.3987318278916804, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_USD_SPY"", ""ticker"": ""SPY"", ""lag"": 0, ""retorno_factor_pct"": 0.8686389653949744, ""z"": 0.7425516628641067, ""aporte_pct"": 0.08768949999210318, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_PEN_MCHI"", ""ticker"": ""MCHI"", ""lag"": 0, ""retorno_factor_pct"": 2.3128851545924034, ""z"": 1.0643792334057909, ""aporte_pct"": -0.01681445002338346, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_USD_FCX"", ""ticker"": ""FCX"", ""lag"": 1, ""retorno_factor_pct"": 0.72691632294688, ""z"": 0.18866278630585498, ""aporte_pct"": 0.005707373407005903, ""ultimo_dato"": ""2026-07-06 00:00:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}, {""factor"": ""ret_USD_NEM"", ""ticker"": ""NEM"", ""lag"": 0, ""retorno_factor_pct"": 1.2162444300188646, ""z"": 0.4859941946149847, ""aporte_pct"": 0.027467681560613327, ""ultimo_dato"": ""2026-07-06 14:55:00"", ""intervalo"": ""5m"", ""estado"": ""CORRECTO""}]",,,,,,
