fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,grupo,entidad_administradora,isin,moneda,seccion,estado_identificacion,instrumento_sin_isin,estado_refinado,fila_instrumento_origen,total_refinado,participacion_hoja10_refinada_pct,participacion_reportada_pct,periodo,identificador_final,tipo_identificador,valor_redondeado,monto_hojas_miles_soles,total_exterior_miles_soles,total_fondo_miles_soles,ratio_cobertura_exterior,error_cobertura_pct,factor_reescala,estado_cobertura,elegible_modelo_principal,elegible_analisis_ampliado,peso_dentro_hojas,valor_reconciliado_miles_soles,peso_exterior_reconciliado,peso_total_fondo_reconciliado,peso_exterior_reconciliado_pct,peso_total_fondo_reconciliado_pct,usar_modelo_principal,usar_analisis_ampliado,ranking_afp
2026-01-30,CA-0001-en2026.XLS,10,153,Prima,3,208323.507464,miles_soles,0.0691541317182881,75,BlackRock Fund Advisors,US4642867729,USD,,isin,,isin,,1717998.2934177178,12.125943795297344,6.915413171828816,2026-01,US4642867729,isin,208323.507464,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.13127439163257468,216926.34412916642,0.13127439163257468,0.07200989056728359,13.127439163257467,7.200989056728359,True,True,1
2026-01-30,CA-0001-en2026.XLS,10,189,Prima,3,199460.63755808,miles_soles,0.0662120534077933,85,VAN ECK ASSOCIATES CORPORATION,US92189F6768,USD,,isin,,isin,,1717998.2934177178,11.610060284826064,6.621205340779332,2026-01,US92189F6768,isin,199460.637558,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.12568948252086842,207697.47701480164,0.1256894825208684,0.0689463174746135,12.56894825208684,6.894631747461349,True,True,2
2026-01-30,CA-0001-en2026.XLS,10,145,Prima,3,198733.5663144,miles_soles,0.0659706981178114,75,BlackRock Fund Advisors,US4642875235,USD,,isin,,isin,,1717998.2934177178,11.567739448625836,6.59706981178114,2026-01,US4642875235,isin,198733.566314,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.1252313209031541,206940.38095429007,0.12523132090315406,0.0686949952818885,12.523132090315405,6.869499528188849,True,True,3
2026-01-30,CA-0001-en2026.XLS,10,188,Prima,3,156875.148576,miles_soles,0.0520755666031854,85,VAN ECK ASSOCIATES CORPORATION,US92189F1066,USD,,isin,,isin,,1717998.2934177178,9.131274994686915,5.207556660318543,2026-01,US92189F1066,isin,156875.148576,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.09885437290432969,163353.3962613039,0.09885437290432969,0.0542260564791818,9.88543729043297,5.42260564791818,True,True,4
2026-01-30,CA-0001-en2026.XLS,10,370,Prima,3,145428.21957048,miles_soles,0.0482756956915725,147,Global X Management Company LLC,US37954Y8306,USD,,isin,,isin,,1717998.2934177178,8.464980444257069,4.827569569157255,2026-01,US37954Y8306,isin,145428.21957,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.09164112721951138,151433.7598702803,0.0916411272195114,0.05026926775642374,9.16411272195114,5.026926775642374,True,True,5
2026-01-30,CA-0001-en2026.XLS,10,148,Prima,3,85409.83194368001,miles_soles,0.0283522624987042,75,BlackRock Fund Advisors,US4642864007,USD,,isin,,isin,,1717998.2934177178,4.971473619672175,2.8352262498704253,2026-01,US4642864007,isin,85409.831944,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.05382073230398438,88936.8790962332,0.05382073230398439,0.02952308515973557,5.382073230398439,2.952308515973557,True,True,6
2026-01-30,CA-0001-en2026.XLS,10,557,Prima,3,77782.2688706248,miles_soles,0.0258202510715504,290,APAX X USD Feeder L.P.,PRIVFAEA10FE,USD,,isin,,isin,,1717998.2934177178,4.5274939543675465,2.582025107155044,2026-01,PRIVFAEA10FE,isin,77782.268871,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.04901424784025939,80994.33150669423,0.049014247840259394,0.026886512893493964,4.90142478402594,2.6886512893493966,True,True,7
2026-01-30,CA-0001-en2026.XLS,10,350,Prima,3,74770.93453632,miles_soles,0.0248206221111062,138,State Street Global Advisors Inc,US81369Y8030,USD,,isin,,isin,,1717998.2934177178,4.352212387101599,2.482062211110629,2026-01,US81369Y8030,isin,74770.934536,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.04711666514519815,77858.64242367385,0.04711666514519815,0.02584560369167349,4.711666514519814,2.584560369167349,True,True,8
2026-01-30,CA-0001-en2026.XLS,10,314,Prima,3,58986.742316480006,miles_soles,0.0195809728697636,125,"Krane Funds Advisors, LLC",US5007673065,USD,,isin,,isin,,1717998.2934177178,3.4334575617729,1.958097286976361,2026-01,US5007673065,isin,58986.742316,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.03717030692429894,61422.63308913624,0.03717030692429894,0.020389580181508354,3.717030692429894,2.0389580181508355,True,True,9
2026-01-30,CA-0001-en2026.XLS,10,602,Prima,3,57561.2146549021,miles_soles,0.0191077611382749,312,Blackstone Growth Associates L.P.,PRIVFAEBSGLP,USD,,isin,,isin,,1717998.2934177178,3.350481480420571,1.910776113827499,2026-01,PRIVFAEBSGLP,isin,57561.214655,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.036272015229774815,59938.23745925499,0.036272015229774815,0.019896826904835532,3.6272015229774817,1.9896826904835532,True,True,10
2026-01-30,CA-0001-en2026.XLS,10,147,Prima,3,55372.048576,miles_soles,0.0183810554428086,75,BlackRock Fund Advisors,US4642873909,USD,,isin,,isin,,1717998.2934177178,3.223056087316888,1.8381055442808691,2026-01,US4642873909,isin,55372.048576,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.034892519230072506,57658.66853317074,0.034892519230072506,0.01914011148805718,3.4892519230072505,1.9140111488057179,True,True,11
2026-01-30,CA-0001-en2026.XLS,10,325,Prima,3,49334.00777072,miles_soles,0.0163766946567803,130,LARRAINVIAL ASSET MANAGEMENT SICAV,LU0939496179,USD,,isin,,isin,,1717998.2934177178,2.8715981825905583,1.6376694656780315,2026-01,LU0939496179,isin,49334.007771,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.031087667137215114,51371.28342941108,0.031087667137215114,0.01705297949358391,3.1087667137215114,1.7052979493583909,True,True,12
2026-01-30,CA-0001-en2026.XLS,10,596,Prima,3,48104.1802044186,miles_soles,0.0159684466460488,309,"CD&R Associates XI, L.P.",PRIVFAECDRXI,USD,,isin,,isin,,1717998.2934177178,2.800013270602385,1.5968446646048806,2026-01,PRIVFAECDRXI,isin,48104.180204,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.030312695231526143,50090.66944054986,0.030312695231526143,0.016627872651134565,3.031269523152614,1.6627872651134565,True,True,13
2026-01-30,CA-0001-en2026.XLS,10,287,Prima,3,27766.49928,miles_soles,0.0092172418366981,115,Global Evolution Manco S.A.,LU1034966249,USD,,isin,,isin,,1717998.2934177178,1.6162122736898896,0.921724183669812,2026-01,LU1034966249,isin,27766.49928,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.017496970673740283,28913.13251874086,0.017496970673740283,0.009597873033771201,1.7496970673740282,0.95978730337712,True,True,14
2026-01-30,CA-0001-en2026.XLS,10,410,Prima,3,21840.1247822917,miles_soles,0.0072499492943658,165,Lazard Fund Managers Ireland Ltd.,IE00B8JGVH80,JPY,,isin,,isin,,1717998.2934177178,1.2712541604941772,0.7249949294365869,2026-01,IE00B8JGVH80,isin,21840.124782,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.013762484747288108,22742.025045666334,0.01376248474728811,0.007549340037011522,1.376248474728811,0.7549340037011523,True,True,15
2026-01-30,CA-0001-en2026.XLS,10,231,Prima,3,19689.826464,miles_soles,0.0065361459653658,96,Robeco Luxembourg S.A.,LU0858455784,USD,,isin,,isin,,1717998.2934177178,1.146091153841011,0.6536145965365879,2026-01,LU0858455784,isin,19689.826464,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.012407481142564954,20502.928946275246,0.012407481142564954,0.006806059797195297,1.2407481142564953,0.6806059797195297,True,True,16
2026-01-30,CA-0001-en2026.XLS,10,440,Prima,3,16745.908261464,miles_soles,0.0055588961598861,189,Larráin Vial S.A. SAF,,USD,,entidad_sin_isin,Fondo Energético Americano,fondo_sin_isin_pareja_exacta,441.0,1717998.2934177178,0.9747336959311148,0.555889615988619,2026-01,Fondo Energético Americano,fondo_sin_isin,16745.908261,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.01055238050721894,17437.439982185104,0.010552380507218939,0.005788453910157869,1.055238050721894,0.5788453910157869,True,True,17
2026-01-30,CA-0001-en2026.XLS,10,428,Prima,3,16426.3354836587,miles_soles,0.0054528122222693,177,Arias Resource Capital GP II Ltd.,,USD,,entidad_sin_isin,Fondo Arias Resource Capital Fund II L.P.,fondo_sin_isin_pareja_exacta,429.0,1717998.2934177178,0.956132235206171,0.5452812222269374,2026-01,Fondo Arias Resource Capital Fund II L.P.,fondo_sin_isin,16426.335484,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.01035100274385744,17104.670266388697,0.010351002743857442,0.0056779891765414816,1.0351002743857443,0.5677989176541481,True,True,18
2026-01-30,CA-0001-en2026.XLS,10,216,Prima,3,15318.1434457584,miles_soles,0.0050849417928059,92,Nomura Asset Management UK Ltd.,IE00B3VTL690,JPY,,isin,,isin,,1717998.2934177178,0.8916273959321048,0.5084941792805917,2026-01,IE00B3VTL690,isin,15318.143446,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.009652679077179717,15950.714813635459,0.009652679077179717,0.005294927330338043,0.9652679077179717,0.5294927330338043,True,True,19
2026-01-30,CA-0001-en2026.XLS,10,385,Prima,3,13540.450194656,miles_soles,0.0044948267609596,154,BlackRock Asset Management (Deutschland) AG,DE0006289309,EUR,,isin,,isin,,1717998.2934177178,0.7881527150832709,0.4494826760959636,2026-01,DE0006289309,isin,13540.450195,1586931.806525365,1652465.049972,3012452.073184,0.9603421304143495,3.965786958565054,1.0412955636638994,operativo,True,True,0.00853247136328008,14099.610717707275,0.00853247136328008,0.00468044316562512,0.853247136328008,0.468044316562512,True,True,20
2026-01-30,CA-0001-en2026.XLS,10,145,Profuturo,3,271873.48104000004,miles_soles,0.0763991544019534,75,BlackRock Fund Advisors,US4642875235,USD,,isin,,isin,,2133992.3517688075,12.740133806695775,7.639915440195343,2026-01,US4642875235,isin,271873.48104,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.1564252641998715,346571.57711459044,0.1564252641998715,0.09739006294407743,15.64252641998715,9.739006294407742,False,False,1
2026-01-30,CA-0001-en2026.XLS,10,153,Profuturo,3,217888.33108,miles_soles,0.0612287898947956,75,BlackRock Fund Advisors,US4642867729,USD,,isin,,isin,,2133992.3517688075,10.210361386693744,6.122878989479566,2026-01,US4642867729,isin,217888.33108,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.12536434088708892,277753.8369994662,0.1253643408870889,0.07805159295966461,12.536434088708889,7.805159295966462,False,False,2
2026-01-30,CA-0001-en2026.XLS,10,197,Profuturo,3,154702.71448,miles_soles,0.0434730026803162,86,THE VANGUARD GROUP INC.,US9220427424,USD,,isin,,isin,,2133992.3517688075,7.249450278102973,4.347300268031628,2026-01,US9220427424,isin,154702.71448,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.08900983241322785,197207.7730279014,0.08900983241322784,0.05541734722780903,8.900983241322784,5.541734722780903,False,False,3
2026-01-30,CA-0001-en2026.XLS,10,188,Profuturo,3,131221.05216,miles_soles,0.0368744218318359,85,VAN ECK ASSOCIATES CORPORATION,US92189F1066,USD,,isin,,isin,,2133992.3517688075,6.149087275370714,3.6874421831835993,2026-01,US92189F1066,isin,131221.05216,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.07549941124891521,167274.4499528299,0.07549941124891521,0.04700578548729522,7.549941124891521,4.7005785487295215,False,False,4
2026-01-30,CA-0001-en2026.XLS,10,192,Profuturo,3,97941.264864,miles_soles,0.0275224703345246,85,VAN ECK ASSOCIATES CORPORATION,US92189H8051,USD,,isin,,isin,,2133992.3517688075,4.589579001200224,2.752247033452466,2026-01,US92189H8051,isin,97941.264864,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.0563515359196314,124850.93617321308,0.0563515359196314,0.03508435583139549,5.63515359196314,3.508435583139549,False,False,5
2026-01-30,CA-0001-en2026.XLS,10,63,Profuturo,3,79586.634848,miles_soles,0.0223646365979683,54,Hecla Mining Company,US4227041062,USD,,isin,,isin,,2133992.3517688075,3.729471419240694,2.236463659796836,2026-01,US4227041062,isin,79586.634848,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.04579100666697778,101453.3136921002,0.045791006666977774,0.028509391014174157,4.579100666697777,2.8509391014174157,False,False,6
2026-01-30,CA-0001-en2026.XLS,10,351,Profuturo,3,78268.4346752,miles_soles,0.0219942092280417,138,State Street Global Advisors Inc,US78464A7550,USD,,isin,,isin,,2133992.3517688075,3.6676998682926607,2.1994209228041783,2026-01,US78464A7550,isin,78268.434675,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.045032566345730635,99772.93386582061,0.04503256634573063,0.02803718755648202,4.503256634573063,2.8037187556482017,False,False,7
2026-01-30,CA-0001-en2026.XLS,10,473,Profuturo,3,73669.3822430445,miles_soles,0.0207018297156198,221,HIPEP VII Associates LLC,,USD,,entidad_sin_isin,HIPEP VII PARTNERSHIP FEEDER FUND L.P.,fondo_sin_isin_pareja_exacta,474.0,2133992.3517688075,3.452185861021572,2.070182971561985,2026-01,HIPEP VII PARTNERSHIP FEEDER FUND L.P.,fondo_sin_isin,73669.382243,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.04238645320142164,93910.2772781032,0.04238645320142164,0.026389722698426085,4.238645320142164,2.6389722698426086,False,False,8
2026-01-30,CA-0001-en2026.XLS,10,419,Profuturo,3,73458.71377599999,miles_soles,0.0206426297793855,169,ARK Investment Management LLC,US00214Q8078,USD,,isin,,isin,,2133992.3517688075,3.442313826247413,2.064262977938559,2026-01,US00214Q8078,isin,73458.713776,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.042265242885174685,93641.72698554565,0.042265242885174685,0.02631425739306672,4.226524288517468,2.631425739306672,False,False,9
2026-01-30,CA-0001-en2026.XLS,10,148,Profuturo,3,58296.011456,miles_soles,0.0163817594978662,75,BlackRock Fund Advisors,US4642864007,USD,,isin,,isin,,2133992.3517688075,2.731781648967956,1.6381759497866288,2026-01,US4642864007,isin,58296.011456,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.03354122277362493,74313.0243983731,0.033541222773624924,0.02088269956808766,3.3541222773624924,2.088269956808766,False,False,10
2026-01-30,CA-0001-en2026.XLS,10,465,Profuturo,3,55420.9553011373,miles_soles,0.0155738401000294,213,Lexington Partners GP Holdings VIII LLC,,USD,,entidad_sin_isin,Lexington Capital Partners VIII-A feeder LP,fondo_sin_isin_pareja_exacta,466.0,2133992.3517688075,2.5970550107736043,1.557384010002945,2026-01,Lexington Capital Partners VIII-A feeder LP,fondo_sin_isin,55420.955301,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.03188702900344365,70648.03750052566,0.03188702900344365,0.019852801768498157,3.1887029003443654,1.9852801768498156,False,False,11
2026-01-30,CA-0001-en2026.XLS,10,484,Profuturo,3,47985.7777259582,miles_soles,0.0134844811916169,231,Bridgepoint Advisers Limited,,EUR,,entidad_sin_isin,Bridgepoint Europe V D LP,fondo_sin_isin_pareja_exacta,485.0,2133992.3517688075,2.248638692926153,1.3484481191616915,2026-01,Bridgepoint Europe V D LP,fondo_sin_isin,47985.777726,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.027609121455707382,61170.02144504382,0.02760912145570738,0.017189384912697687,2.760912145570738,1.7189384912697687,False,False,12
2026-01-30,CA-0001-en2026.XLS,10,314,Profuturo,3,38059.652896,miles_soles,0.0106951413097125,125,"Krane Funds Advisors, LLC",US5007673065,USD,,isin,,isin,,2133992.3517688075,1.783495281248473,1.069514130971256,2026-01,US5007673065,isin,38059.652896,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.02189802122972149,48516.6625231092,0.02189802122972149,0.013633665104048273,2.1898021229721487,1.3633665104048274,False,False,13
2026-01-30,CA-0001-en2026.XLS,10,191,Profuturo,3,36726.716376,miles_soles,0.0103205728795371,85,VAN ECK ASSOCIATES CORPORATION,US92189H6071,USD,,isin,,isin,,2133992.3517688075,1.7210331773475307,1.0320572879537129,2026-01,US92189H6071,isin,36726.716376,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.021131102196261284,46817.49749177586,0.021131102196261284,0.013156182816748024,2.113110219626128,1.3156182816748023,False,False,14
2026-01-30,CA-0001-en2026.XLS,10,156,Profuturo,3,35390.533104,miles_soles,0.0099450920797315,75,BlackRock Fund Advisors,US4642874329,USD,,isin,,isin,,2133992.3517688075,1.65841892894629,0.9945092079731516,2026-01,US4642874329,isin,35390.533104,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.020362315109920575,45114.19365309422,0.02036231510992057,0.012677537483385197,2.036231510992057,1.2677537483385197,False,False,15
2026-01-30,CA-0001-en2026.XLS,10,147,Profuturo,3,30916.407808,miles_soles,0.0086878183360944,75,BlackRock Fund Advisors,US4642873909,USD,,isin,,isin,,2133992.3517688075,1.4487590727480464,0.8687818336094494,2026-01,US4642873909,isin,30916.407808,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.017788080106149982,39410.78832605952,0.017788080106149982,0.0110748238147688,1.7788080106149982,1.10748238147688,False,False,16
2026-01-30,CA-0001-en2026.XLS,10,508,Profuturo,3,29815.2469478597,miles_soles,0.0083783811734354,254,"Starwood XI Management GP, L.L.C.",,USD,,entidad_sin_isin,"Starwood Opportunity Fund XI Investor KP, L.P.",fondo_sin_isin_pareja_exacta,509.0,2133992.3517688075,1.3971580977385727,0.8378381173435482,2026-01,"Starwood Opportunity Fund XI Investor KP, L.P.",fondo_sin_isin,29815.246948,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.01715451563412021,38007.08004787135,0.01715451563412021,0.010680367816080059,1.7154515634120209,1.0680367816080059,False,False,17
2026-01-30,CA-0001-en2026.XLS,10,87,Profuturo,3,28502.1481276732,miles_soles,0.0080093873343721,59,REPUBLICA FEDERAL DE BRASIL,BRSTNCNTF1P8,BRL,,isin,,isin,,2133992.3517688075,1.335625598847557,0.8009387334372188,2026-01,BRSTNCNTF1P8,isin,28502.148128,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.016399010429704954,36333.203186919294,0.016399010429704954,0.0102099917563755,1.6399010429704954,1.02099917563755,False,False,18
2026-01-30,CA-0001-en2026.XLS,10,500,Profuturo,3,27882.947843248698,miles_soles,0.0078353858909268,246,Partners Group Management VII Limited,,USD,,entidad_sin_isin,"Partners Group Direct Equity 2016 (USD) C-G, L.P",fondo_sin_isin_pareja_exacta,501.0,2133992.3517688075,1.306609549005051,0.7835385890926803,2026-01,"Partners Group Direct Equity 2016 (USD) C-G, L.P",fondo_sin_isin,27882.947843,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.01604274703942053,35543.875672143295,0.01604274703942053,0.009988182867754176,1.6042747039420528,0.9988182867754176,False,False,19
2026-01-30,CA-0001-en2026.XLS,10,185,Profuturo,3,22937.993770989106,miles_soles,0.0064458045745293,84,SCHRODER INVESTMENT MANAGEMENT,LU0106820292,EUR,,isin,,isin,,2133992.3517688075,1.0748864095963806,0.6445804574529321,2026-01,LU0106820292,isin,22937.993771,1738040.7342167904,2215572.905613,3558592.8033910003,0.7844656024694945,21.55343975305055,1.2747531527857998,excluir,False,False,0.013197615751696179,29240.2798781494,0.013197615751696179,0.008216809703623915,1.319761575169618,0.8216809703623915,False,False,20
