periodo,afp,elegible_emisores,estado_hoja3,error_hoja3_pct,elegible_isin,estado_hoja10,error_hoja10_pct,elegible_ambas
2015-10,Integra,False,revisar,17.213822476214713,False,revisar,99.88477784720351,False
2015-10,Prima,False,revisar,20.41679098721003,False,revisar,103.7583496487674,False
2015-10,Profuturo,False,revisar,24.655152011637345,False,revisar,100.60194920831522,False
2015-11,Habitat,False,revisar,17.206409490531406,False,revisar,102.6388689443239,False
2015-11,Integra,False,revisar,17.429941476298573,False,revisar,98.56347179202471,False
2015-11,Prima,False,revisar,16.22518454433768,False,revisar,100.5207024819317,False
2015-11,Profuturo,False,revisar,20.96118867660447,False,revisar,100.01002775249941,False
2015-12,Habitat,False,revisar,21.823609397242784,False,revisar,102.6873072850239,False
2015-12,Integra,False,revisar,18.476075053049016,False,revisar,98.75503569945224,False
2015-12,Prima,False,revisar,23.41676875905814,False,revisar,102.57755952678218,False
2015-12,Profuturo,False,revisar,22.063131769887757,False,revisar,99.79653251770304,False
2016-01,Habitat,False,revisar,18.740618949621933,False,revisar,100.17150268747446,False
2016-01,Integra,False,revisar,12.942172721362722,False,revisar,97.76587329527294,False
2016-01,Prima,False,revisar,18.73228864013171,False,revisar,101.01625256571592,False
2016-01,Profuturo,False,revisar,20.365493018289815,False,revisar,100.07380161661135,False
2016-02,Habitat,False,revisar,22.69658432759909,False,revisar,102.50681900965897,False
2016-02,Integra,False,revisar,15.75672850909575,False,revisar,100.27247714686183,False
2016-02,Prima,False,revisar,18.525611430976205,False,revisar,100.61025057517654,False
2016-02,Profuturo,False,revisar,22.831179129703553,False,revisar,100.06941275691557,False
2016-03,Habitat,False,revisar,17.710372986422477,False,revisar,100.25604321011113,False
2016-03,Integra,False,revisar,16.533785922049947,False,revisar,98.04762054445119,False
2016-03,Prima,False,revisar,18.723021984354748,False,revisar,100.80094329073277,False
2016-03,Profuturo,False,revisar,20.742949390914223,False,revisar,99.2420073808731,False
2016-04,Habitat,False,revisar,24.11819521550145,False,revisar,100.05932538116953,False
2016-04,Integra,False,revisar,18.7794963944123,False,revisar,98.3254034651909,False
2016-04,Prima,False,revisar,23.82900737336941,False,revisar,101.82456710266668,False
2016-04,Profuturo,False,revisar,20.581109092359043,False,revisar,100.6580014269312,False
2016-05,Habitat,False,revisar,27.876514895147793,False,revisar,101.77717601002945,False
2016-05,Integra,False,revisar,19.94706344360418,False,revisar,97.94905408735292,False
2016-05,Prima,False,revisar,23.901987725819136,False,revisar,102.9389417512072,False
2016-05,Profuturo,False,revisar,20.02459908468215,False,revisar,100.24673298956995,False
2016-06,Habitat,False,revisar,26.975610917052904,False,revisar,104.20708685030647,False
2016-06,Integra,False,revisar,18.857478918199675,False,revisar,98.23962083831354,False
2016-06,Prima,False,revisar,21.837820313640005,False,revisar,103.64230456353367,False
2016-06,Profuturo,False,revisar,23.474499505887568,False,revisar,104.02773444382282,False
2016-07,Habitat,False,revisar,25.628834029350596,False,revisar,100.6278215458024,False
2016-07,Integra,False,revisar,21.806327772779323,False,revisar,99.62538289353057,False
2016-07,Prima,False,revisar,22.21709854088889,False,revisar,102.15181111018477,False
2016-07,Profuturo,False,revisar,20.90272078073444,False,revisar,100.53544361715537,False
2016-08,Habitat,False,revisar,24.171178591106234,False,revisar,101.78305148589277,False
2016-08,Integra,False,revisar,20.225439163971753,False,revisar,98.18572788877353,False
2016-08,Prima,False,revisar,24.632417196426555,False,revisar,101.15636165850242,False
2016-08,Profuturo,False,revisar,21.857452295644734,False,revisar,100.19793937844408,False
2016-09,Habitat,False,revisar,28.80676942965562,False,revisar,103.16852451803567,False
2016-09,Integra,False,revisar,22.297872321878753,False,revisar,98.08809418278418,False
2016-09,Prima,False,revisar,26.044312039768712,False,revisar,101.66902262264092,False
2016-09,Profuturo,False,revisar,19.5419802853691,False,revisar,100.28864696801914,False
2016-10,Habitat,False,revisar,26.51779608788061,False,revisar,99.41031569827702,False
2016-10,Integra,False,revisar,20.228529614708545,False,revisar,100.65940127920356,False
2016-10,Prima,False,revisar,27.493487058684945,False,revisar,101.42407913154288,False
2016-10,Profuturo,False,revisar,19.110963489873033,False,revisar,100.41845792952206,False
2016-11,Habitat,False,revisar,30.678140964607742,False,revisar,99.50330012447921,False
2016-11,Integra,False,revisar,17.65860644628814,False,revisar,103.89076624794707,False
2016-11,Prima,False,revisar,27.68887419371737,False,revisar,100.8268448769857,False
2016-11,Profuturo,False,revisar,18.112527227490187,False,revisar,100.3284075500732,False
2016-12,Habitat,False,revisar,24.67352825226774,False,revisar,106.37941452029082,False
2016-12,Integra,False,revisar,18.65736540993794,False,revisar,102.42888201886151,False
2016-12,Prima,False,revisar,32.01449202372291,False,revisar,102.90366519914515,False
2016-12,Profuturo,False,revisar,19.5590134627807,False,revisar,100.9968351028325,False
2017-01,Habitat,False,revisar,25.980598796032773,False,revisar,97.41712180729546,False
2017-01,Integra,False,revisar,21.57832120298399,False,revisar,100.21705434467032,False
2017-01,Prima,False,revisar,28.99587095520999,False,revisar,102.29355195238135,False
2017-01,Profuturo,False,revisar,20.78370443702222,False,revisar,101.06552675484902,False
2017-02,Habitat,False,revisar,27.027526424490638,False,revisar,99.62671648842316,False
2017-02,Integra,False,revisar,22.067808125341188,False,revisar,99.98591629791001,False
2017-02,Prima,False,revisar,23.5410955655271,False,revisar,101.02278335105837,False
2017-02,Profuturo,False,revisar,20.912038436126853,False,revisar,101.07291380168178,False
2017-03,Habitat,False,revisar,24.06576883230614,False,revisar,96.77660418234275,False
2017-03,Integra,False,revisar,20.779188557947286,False,revisar,98.59206358237218,False
2017-03,Prima,False,revisar,21.301865704173704,False,revisar,101.06926445453732,False
2017-03,Profuturo,False,revisar,20.129765181410463,False,revisar,101.12378022462674,False
2017-04,Habitat,False,revisar,17.773240695721647,False,revisar,97.68794329149223,False
2017-04,Integra,False,revisar,19.671399006627023,False,revisar,99.09888346135656,False
2017-04,Prima,False,revisar,21.022638118878582,False,revisar,101.08041605353687,False
2017-04,Profuturo,False,revisar,19.45982030638371,False,revisar,97.69768415277362,False
2017-05,Habitat,False,revisar,21.479952757427863,False,revisar,97.18041349348886,False
2017-05,Integra,False,revisar,18.307990744519152,False,revisar,99.18761605347738,False
2017-05,Prima,False,revisar,21.138358215191772,False,revisar,101.52832186694192,False
2017-05,Profuturo,False,revisar,21.474713127962218,False,revisar,101.7962199804263,False
2017-06,Habitat,False,revisar,20.568611392314338,False,revisar,97.58408542388615,False
2017-06,Integra,False,revisar,17.940490471917382,False,revisar,99.0730749329901,False
2017-06,Prima,False,revisar,19.934195413311,False,revisar,101.32370080067491,False
2017-06,Profuturo,False,revisar,20.623889942518232,False,revisar,101.59616185044953,False
2017-07,Habitat,False,revisar,20.041324133092125,False,revisar,98.02452299767872,False
2017-07,Integra,False,revisar,18.423012625824228,False,revisar,99.38503076334959,False
2017-07,Prima,False,revisar,18.659387489994,False,revisar,101.4907354531637,False
2017-07,Profuturo,False,revisar,16.04611994429578,False,revisar,102.13369768642247,False
2017-08,Habitat,False,revisar,25.398785552031853,False,revisar,97.63030371421651,False
2017-08,Integra,False,revisar,16.922799002052617,False,revisar,100.10806767640507,False
2017-08,Prima,False,revisar,20.402310099607277,False,revisar,100.84669743736774,False
2017-08,Profuturo,False,revisar,16.091543857895783,False,revisar,101.88398487400075,False
2017-09,Habitat,False,revisar,20.00462764158347,False,revisar,98.70005267496936,False
2017-09,Integra,False,revisar,15.358406411466522,False,revisar,99.65109825667498,False
2017-09,Prima,False,revisar,19.847449093550242,False,revisar,100.92313294338551,False
2017-09,Profuturo,False,revisar,18.973722820889407,False,revisar,103.44094135914521,False
2017-10,Habitat,False,revisar,2.1287081112995274,False,revisar,99.10306855224937,False
2017-10,Integra,False,revisar,1.1192994316920315,False,revisar,99.45238008751652,False
2017-10,Prima,False,revisar,1.4210579950794393,False,revisar,101.0809005437495,False
2017-10,Profuturo,True,tolerable,0.85486098331394,False,revisar,102.15954613936007,False
2017-11,Habitat,False,revisar,1.2544069410555814,False,revisar,100.08756433577237,False
2017-11,Integra,True,correcto,0.38943129072713567,False,revisar,100.86763567509361,False
2017-11,Prima,False,revisar,2.7638713309476164,False,revisar,100.79712258458468,False
2017-11,Profuturo,True,tolerable,0.6785531848470062,False,revisar,102.277995522902,False
2017-12,Habitat,False,revisar,1.7908893751965387,False,revisar,100.05936122492199,False
2017-12,Integra,True,correcto,0.4171686792207224,False,revisar,101.83679084382524,False
2017-12,Prima,False,revisar,2.910454742719344,False,revisar,101.03429567887743,False
2017-12,Profuturo,True,correcto,0.35505113817366735,False,revisar,103.76947892836017,False
2018-01,Habitat,False,revisar,1.1361354860598185,False,revisar,101.0711737535039,False
2018-01,Integra,False,revisar,2.3212521913093513,False,revisar,100.22710917401922,False
2018-01,Prima,False,revisar,3.6036399703751645,False,revisar,101.4178826536899,False
2018-01,Profuturo,False,revisar,1.8673724154543876,False,revisar,103.72942614768996,False
2018-02,Habitat,True,correcto,0.40568871853783467,False,revisar,100.01865744342165,False
2018-02,Integra,False,revisar,1.7467602446152843,False,revisar,101.62776444762814,False
2018-02,Prima,True,correcto,0.14296697866106625,False,revisar,100.99522405027312,False
2018-02,Profuturo,True,tolerable,0.8414728443327494,False,revisar,102.943118415146,False
2018-03,Habitat,False,revisar,1.0402465163819696,False,revisar,100.02076121227567,False
2018-03,Integra,False,revisar,2.234270650587623,False,revisar,101.08887509397452,False
2018-03,Prima,True,correcto,0.35907478271844184,False,revisar,100.38943946883134,False
2018-03,Profuturo,False,revisar,1.065727577847711,False,revisar,103.18373366040541,False
2018-04,Habitat,False,revisar,93.74358954533317,False,revisar,100.03708537731168,False
2018-04,Integra,False,revisar,95.13885620611381,False,revisar,101.0114500571732,False
2018-04,Prima,False,revisar,95.46500866445538,False,revisar,101.53018375431355,False
2018-04,Profuturo,False,revisar,96.66926632428672,False,revisar,103.6317242518978,False
2018-05,Habitat,False,revisar,95.19494067237649,False,revisar,100.22033751009178,False
2018-05,Integra,False,revisar,95.2846100861162,False,revisar,102.3884837990575,False
2018-05,Prima,False,revisar,95.00962311156994,False,revisar,100.41551589505737,False
2018-05,Profuturo,False,revisar,96.87697528549933,False,revisar,104.04822208179647,False
2018-06,Habitat,False,revisar,1.245278804621967,False,revisar,100.66415350141492,False
2018-06,Integra,True,correcto,0.09454491895581393,False,revisar,104.27867153091216,False
2018-06,Prima,True,correcto,0.1666113367778753,False,revisar,101.68521106371429,False
2018-06,Profuturo,True,correcto,0.29549912865833855,False,revisar,103.88467053339447,False
2018-07,Habitat,False,revisar,3.616818173697774,False,revisar,100.33614310397844,False
2018-07,Integra,False,revisar,1.1248472148983046,False,revisar,105.13526322819196,False
2018-07,Prima,True,correcto,0.3233544025330571,False,revisar,101.03807896094979,False
2018-07,Profuturo,True,correcto,0.24886144879170796,False,revisar,104.19792416710764,False
2018-08,Habitat,False,revisar,1.1401180814434335,False,revisar,100.0071908795298,False
2018-08,Integra,True,correcto,0.09340743078883817,False,revisar,101.75621609499599,False
2018-08,Prima,True,tolerable,0.5193680068575767,False,revisar,101.03816785856925,False
2018-08,Profuturo,False,revisar,2.1585209399389367,False,revisar,101.88648706883714,False
2018-09,Habitat,False,revisar,1.8336782981629915,False,revisar,100.00487299633878,False
2018-09,Integra,True,correcto,0.257075554934862,False,revisar,101.785589966986,False
2018-09,Prima,True,tolerable,0.6568149946008139,False,revisar,102.87532810875607,False
2018-09,Profuturo,True,tolerable,0.9851270673662491,False,revisar,106.10279772127473,False
2018-10,Habitat,False,revisar,1.2771337339487427,False,revisar,100.06160156839678,False
2018-10,Integra,True,correcto,0.2333918559656897,False,revisar,101.15571020357812,False
2018-10,Prima,True,correcto,0.46900573862607203,False,revisar,100.41986838868782,False
2018-10,Profuturo,False,revisar,1.7784333342735097,False,revisar,107.14577349186634,False
2018-11,Habitat,False,revisar,6.433182181118872,False,revisar,100.22287061968294,False
2018-11,Integra,True,correcto,0.31879354693784406,False,revisar,101.30169127901408,False
2018-11,Prima,True,correcto,0.2610866338178062,False,revisar,100.3863495796524,False
2018-11,Profuturo,True,tolerable,0.545996360204202,False,revisar,104.25016149992344,False
2018-12,Habitat,False,revisar,1.0364679416222535,False,revisar,100.01250360299335,False
2018-12,Integra,True,tolerable,0.8802256836613467,False,revisar,101.20203191781742,False
2018-12,Prima,True,tolerable,0.6289859395961777,False,revisar,100.60464993375831,False
2018-12,Profuturo,False,revisar,1.6774026466900283,False,revisar,103.89730467683836,False
2019-01,Habitat,True,tolerable,0.9260276829554923,False,revisar,99.84275602452914,False
2019-01,Integra,True,tolerable,0.5230259860486652,False,revisar,101.2784156579657,False
2019-01,Prima,False,revisar,2.226624774114377,False,revisar,100.46142758948587,False
2019-01,Profuturo,False,revisar,2.1969413729055867,False,revisar,106.37028442130028,False
2019-02,Habitat,False,revisar,1.1722231678515211,False,revisar,99.43534087595836,False
2019-02,Integra,False,revisar,1.2245544297415276,False,revisar,104.84016170589545,False
2019-02,Prima,True,correcto,0.234721933887233,False,revisar,101.16064207084005,False
2019-02,Profuturo,True,tolerable,0.9438887234522181,False,revisar,104.61249803586202,False
2019-03,Habitat,True,tolerable,0.8038735863429477,False,revisar,99.82162551002305,False
2019-03,Integra,True,correcto,0.14682193896142268,False,revisar,101.41644827358975,False
2019-03,Prima,True,correcto,2.4174229816834474e-12,False,revisar,101.84524558553633,False
2019-03,Profuturo,True,correcto,0.22611780704963722,False,revisar,103.86727738214357,False
2019-04,Habitat,True,tolerable,0.7738646844147543,False,revisar,100.04512578950002,False
2019-04,Integra,True,correcto,0.1471478613573036,False,revisar,102.8190229131501,False
2019-04,Prima,True,correcto,3.1357195605545956e-12,False,revisar,102.59163790595156,False
2019-04,Profuturo,True,correcto,0.22404221921901907,False,revisar,106.03590320635612,False
2019-05,Habitat,True,tolerable,0.784372068676535,False,revisar,100.4313562550338,False
2019-05,Integra,True,correcto,0.15437848882773195,False,revisar,105.72780811401246,False
2019-05,Prima,True,correcto,2.710542473793029e-12,False,revisar,101.05604327017824,False
2019-05,Profuturo,True,correcto,0.23323258957460877,False,revisar,106.15040004662244,False
2019-06,Habitat,True,tolerable,0.6616032930458734,False,revisar,99.84811457574749,False
2019-06,Integra,True,correcto,0.15427845360141912,False,revisar,103.36945924751515,False
2019-06,Prima,True,correcto,5.073058081079473e-13,False,revisar,101.6237612780241,False
2019-06,Profuturo,True,correcto,0.23204055103771087,False,revisar,104.35540110215196,False
2019-07,Habitat,True,tolerable,0.6396243844227353,False,revisar,100.06961369617638,False
2019-07,Integra,True,correcto,0.15802068342059594,False,revisar,102.06307646425161,False
2019-07,Prima,True,correcto,6.65994859670031e-13,False,revisar,101.22378558157787,False
2019-07,Profuturo,True,correcto,0.23660684155789763,False,revisar,105.4894785802687,False
2019-08,Habitat,True,tolerable,0.5975279948235285,False,revisar,102.57792407741293,False
2019-08,Integra,True,correcto,0.16256066371186711,False,revisar,103.52303228363841,False
2019-08,Prima,True,correcto,5.005363583515571e-13,False,revisar,102.80574579145001,False
2019-08,Profuturo,True,correcto,0.24174708172818418,False,revisar,113.2002836131968,False
2019-09,Habitat,True,tolerable,0.5863401615198237,False,revisar,101.54891437738556,False
2019-09,Integra,True,correcto,0.16375868187000928,False,revisar,102.73802850975449,False
2019-09,Prima,True,correcto,2.3789359401151344e-12,False,revisar,102.19509068643875,False
2019-09,Profuturo,True,correcto,0.24548654334043338,False,revisar,108.2906013047133,False
2019-10,Habitat,True,tolerable,0.5879787566265806,False,revisar,100.03163243255781,False
2019-10,Integra,True,correcto,0.1614684019230927,False,revisar,101.83625832199846,False
2019-10,Prima,True,correcto,7.797716186788457e-13,False,revisar,101.1543094088326,False
2019-10,Profuturo,True,correcto,0.24385031150676661,False,revisar,108.04946752105799,False
2019-11,Habitat,True,correcto,0.35988638046688026,False,revisar,99.91294201616763,False
2019-11,Integra,True,correcto,0.16312298838430928,False,revisar,101.91231324464532,False
2019-11,Prima,True,correcto,3.2854817040082337e-12,False,revisar,101.31660507472722,False
2019-11,Profuturo,True,correcto,0.2448793470474494,False,revisar,106.49367354476466,False
2019-12,Habitat,True,correcto,0.21680160420862413,False,revisar,99.98978161121906,False
2019-12,Integra,True,correcto,0.16094606347996243,False,revisar,102.0269001581303,False
2019-12,Prima,True,correcto,6.126009133045735e-13,False,revisar,101.56119253789495,False
2019-12,Profuturo,True,correcto,0.2426635835951613,False,revisar,105.68198320974618,False
2020-01,Habitat,True,correcto,0.21914402775869446,False,revisar,99.90819621748412,False
2020-01,Integra,True,correcto,0.16193351111203164,False,revisar,101.97990825520765,False
2020-01,Prima,True,correcto,3.274770648831753e-12,False,revisar,101.24205925558229,False
2020-01,Profuturo,True,correcto,0.24232109758184306,False,revisar,106.85002816281374,False
2020-02,Habitat,True,correcto,0.2229396509134611,False,revisar,100.1957406061117,False
2020-02,Integra,True,correcto,0.17074720092018436,False,revisar,103.115345392747,False
2020-02,Prima,True,correcto,1.6496403982287826e-12,False,revisar,101.05504008188811,False
2020-02,Profuturo,True,correcto,0.2552969503114226,False,revisar,106.09425876822603,False
2020-03,Habitat,True,correcto,0.2567327135742681,False,revisar,100.35176448941615,False
2020-03,Integra,True,correcto,0.20009947922032995,False,revisar,103.82968209627221,False
2020-03,Prima,True,correcto,3.357254308754858e-12,False,revisar,104.96204313437856,False
2020-03,Profuturo,True,correcto,0.2942944110476404,False,revisar,109.11482804661973,False
2020-04,Habitat,True,correcto,0.25674607172834607,False,revisar,105.51764520699814,False
2020-04,Integra,True,correcto,0.17660742939194665,False,revisar,103.8992123911255,False
2020-04,Prima,True,correcto,1.9784823909409673e-14,False,revisar,104.41696808838148,False
2020-04,Profuturo,True,correcto,0.30907518224844177,False,revisar,110.02088913631542,False
2020-05,Habitat,True,correcto,0.2418470111595454,False,revisar,100.42769422904279,False
2020-05,Integra,True,correcto,0.07384273964695012,False,revisar,105.82628559346969,False
2020-05,Prima,True,correcto,1.0704237651208733e-11,False,revisar,105.56456748049266,False
2020-05,Profuturo,True,correcto,0.30660597456010624,False,revisar,106.81549275552374,False
2020-06,Habitat,True,tolerable,0.8481092189690812,False,revisar,101.12886215534552,False
2020-06,Integra,True,correcto,0.07103210053797426,False,revisar,104.18523667384316,False
2020-06,Prima,True,correcto,2.3374905188469306e-11,False,revisar,102.2643237120634,False
2020-06,Profuturo,True,correcto,0.3042837315775059,False,revisar,107.67301803547494,False
2020-07,Habitat,True,tolerable,0.6026412970123908,False,revisar,100.57597967389779,False
2020-07,Integra,True,correcto,9.448623369402956e-12,False,revisar,103.99430086977819,False
2020-07,Prima,True,correcto,2.110877755189469e-11,False,revisar,103.259951844254,False
2020-07,Profuturo,True,correcto,0.31327497360420353,False,revisar,107.83121023626414,False
2020-08,Habitat,True,tolerable,0.7565325279197694,False,revisar,102.5297709934146,False
2020-08,Integra,True,correcto,5.084845546715036e-11,False,revisar,104.58652938527955,False
2020-08,Prima,True,correcto,2.2250934291725845e-11,False,revisar,102.2290840279737,False
2020-08,Profuturo,True,correcto,0.29539312588819094,False,revisar,108.30848061395682,False
2020-09,Habitat,True,correcto,5.808747440744373e-11,False,revisar,101.06137164446056,False
2020-09,Integra,True,correcto,2.0917003876557042e-11,False,revisar,104.2648296275746,False
2020-09,Prima,True,correcto,3.103819654549287e-11,False,revisar,101.25173615343425,False
2020-09,Profuturo,True,correcto,0.29799856355371285,False,revisar,108.28710233071928,False
2020-10,Habitat,True,correcto,1.521778661053856e-12,False,revisar,100.49019650745814,False
2020-10,Integra,True,correcto,2.2748393167317446e-12,False,revisar,104.36888405091378,False
2020-10,Prima,True,correcto,3.0515867552890305e-12,False,revisar,101.57918424633803,False
2020-10,Profuturo,True,correcto,2.6688977549156633e-12,False,revisar,107.46165062235049,False
2020-11,Habitat,True,correcto,8.695076204835798e-11,False,revisar,101.13973659131081,False
2020-11,Integra,True,correcto,9.958278485296364e-12,False,revisar,96.87287866222395,False
2020-11,Prima,True,correcto,1.0340948251346868e-11,False,revisar,101.80978481762011,False
2020-11,Profuturo,True,correcto,8.231000021720143e-12,False,revisar,108.45173513035078,False
2020-12,Habitat,False,revisar,2.8582835754407148,False,revisar,101.07725459705237,False
2020-12,Integra,True,tolerable,0.6244142237522244,False,revisar,97.12388447832974,False
2020-12,Prima,True,correcto,0.26814153924098405,False,revisar,102.34898595546291,False
2020-12,Profuturo,True,correcto,0.05744362332725651,False,revisar,109.51977686893078,False
2021-01,Habitat,True,correcto,1.15270249980497e-11,False,revisar,100.74800801120205,False
2021-01,Integra,True,correcto,6.690339846453351e-13,False,revisar,97.92690411385807,False
2021-01,Prima,True,correcto,4.4390619109941514e-13,False,revisar,102.98815676002782,False
2021-01,Profuturo,True,correcto,5.71172201724768e-13,False,revisar,108.66310804837865,False
2021-02,Habitat,True,correcto,1.7209074336485555e-12,False,revisar,100.7234498075859,False
2021-02,Integra,True,correcto,4.778781391221025e-13,False,revisar,100.2348091717025,False
2021-02,Prima,True,correcto,1.5086970378718548e-12,False,revisar,102.36719907884977,False
2021-02,Profuturo,True,correcto,1.920488702428753e-13,False,revisar,108.34827010151855,False
2021-03,Habitat,True,correcto,3.285233310965811e-11,False,revisar,103.81796721837102,False
2021-03,Integra,True,correcto,3.75804658871387e-12,False,revisar,103.57141598716457,False
2021-03,Prima,True,correcto,3.612622242814742e-11,False,revisar,100.50848515543447,False
2021-03,Profuturo,True,correcto,2.9042688097523035e-11,False,revisar,109.59207509292781,False
2021-04,Habitat,True,correcto,1.2536015799010787e-11,False,revisar,100.8665009938798,False
2021-04,Integra,True,correcto,3.564600455042794e-11,False,revisar,106.13361558770404,False
2021-04,Prima,True,correcto,1.9013486272863465e-11,False,revisar,104.770335255263,False
2021-04,Profuturo,True,correcto,1.3666041848094895e-12,False,revisar,108.62426433165612,False
2021-05,Habitat,True,correcto,1.0756695267295807e-10,False,revisar,100.82125678140916,False
2021-05,Integra,True,correcto,5.6394677016664546e-12,False,revisar,104.36122753962212,False
2021-05,Prima,True,correcto,2.972913532140265e-11,False,revisar,102.79360196571845,False
2021-05,Profuturo,True,correcto,6.255548195246354e-11,False,revisar,108.8308997042667,False
2021-06,Habitat,False,revisar,1.0229167227625435,False,revisar,102.02207932502236,False
2021-06,Integra,False,revisar,1.374453039234267,False,revisar,108.35468607189497,False
2021-06,Prima,True,correcto,0.25336021454807117,False,revisar,103.95291680628614,False
2021-06,Profuturo,True,tolerable,0.6294632251070591,False,revisar,110.28613852516796,False
2021-07,Habitat,True,correcto,8.632351594248477e-11,False,revisar,101.50839437830842,False
2021-07,Integra,True,correcto,3.6336597659053814e-11,False,revisar,108.77562039823658,False
2021-07,Prima,True,correcto,2.153843078430861e-11,False,revisar,104.54110783960782,False
2021-07,Profuturo,True,correcto,4.477018860405897e-12,False,revisar,113.80590116749852,False
2021-08,Habitat,True,correcto,4.296650592844251e-12,False,revisar,101.6042647780012,False
2021-08,Integra,True,correcto,0.466891152483802,False,revisar,108.81822538501302,False
2021-08,Prima,True,correcto,0.46655932094526326,False,revisar,105.61502745895083,False
2021-08,Profuturo,True,correcto,2.067861430202635e-12,False,revisar,114.24737771470515,False
2021-09,Habitat,True,correcto,9.671423432906683e-12,False,revisar,101.93685624094458,False
2021-09,Integra,True,correcto,0.49068784474291793,False,revisar,109.97756473898134,False
2021-09,Prima,True,correcto,0.47294272438188834,False,revisar,107.44637973418779,False
2021-09,Profuturo,True,correcto,1.9120874153957597e-12,False,revisar,113.27716714348412,False
2021-10,Habitat,False,revisar,3.9509212056375587,False,revisar,103.57842249171378,False
2021-10,Integra,False,revisar,1.6406858837423857,False,revisar,110.41177417175123,False
2021-10,Prima,False,revisar,1.1565186553883537,False,revisar,106.7674155751975,False
2021-10,Profuturo,False,revisar,4.573433481095416,False,revisar,111.1414167464441,False
2021-11,Habitat,True,correcto,1.0795949627287839e-11,False,revisar,102.72773065610397,False
2021-11,Integra,True,correcto,0.45089860820670985,False,revisar,111.8102970653484,False
2021-11,Prima,True,correcto,0.43420538329212294,False,revisar,112.308418161613,False
2021-11,Profuturo,True,correcto,4.4523550205498915e-11,False,revisar,115.07965859992197,False
2021-12,Habitat,True,correcto,3.859900089971694e-12,False,revisar,102.11945226941354,False
2021-12,Integra,True,correcto,0.44392911552367925,False,revisar,110.1788891468894,False
2021-12,Prima,True,correcto,0.42651749150230184,False,revisar,109.30747076840434,False
2021-12,Profuturo,True,correcto,1.945638040514254e-12,False,revisar,112.76251288378374,False
2022-01,Habitat,True,correcto,2.473623175643171e-11,False,revisar,110.54505506550866,False
2022-01,Integra,True,correcto,0.4258846859088465,False,revisar,110.37068885748363,False
2022-01,Prima,True,correcto,0.404409156727723,False,revisar,109.02672247959397,False
