afp,tipo_modelo,n_factores,familia,alpha,half_life,n_diario,mae_diario,rmse_diario,r2_diario,direccion_diaria_pct,n_publicacion,mape_cuota_pct,mediana_error_abs_pct,p90_error_abs_pct,error_maximo_abs_pct,sesgo_cuota_pct,direccion_acumulada_pct
Habitat,CANASTA_EVIDENCIA,14,EW_RIDGE,0.001,60.0,593,0.0029100273938224555,0.0038796702885931685,0.5599842950183636,76.39123102866779,593,0.5125223398840926,0.37963512710774694,1.1325154754147844,4.898971803789709,0.02793420000221455,82.29342327150084
Habitat,CANASTA_PODADA,9,EW_RIDGE,0.001,60.0,593,0.0029160107831505138,0.003910282077962246,0.5530131830517361,76.72849915682967,593,0.5126346540538956,0.39152757537423977,1.1323929551391838,5.0979752579349835,0.03924577477687884,83.13659359190557
Integra,CANASTA_EVIDENCIA,4,EW_RIDGE,0.001,500.0,593,0.0032766913541256056,0.005280277455160733,0.23464154825615058,66.94772344013491,593,0.6366845225895563,0.44383931201559257,1.2411911537331388,7.999776145690285,0.11548503557730046,75.21079258010118
Integra,CANASTA_PODADA,4,EW_RIDGE,0.001,500.0,593,0.0032766913541256056,0.005280277455160733,0.23464154825615058,66.94772344013491,593,0.6366845225895563,0.44383931201559257,1.2411911537331388,7.999776145690285,0.11548503557730046,75.21079258010118
Prima,CANASTA_EVIDENCIA,3,EW_RIDGE,0.001,500.0,593,0.002924740699448751,0.0040258248998088445,0.318612571400539,69.30860033726813,593,0.5774496295748925,0.42693746518758235,1.2671201625506572,5.515165567854208,0.10861511315460781,77.57166947723441
Prima,CANASTA_PODADA,3,EW_RIDGE,0.001,500.0,593,0.002924740699448751,0.0040258248998088445,0.318612571400539,69.30860033726813,593,0.5774496295748925,0.42693746518758235,1.2671201625506572,5.515165567854208,0.10861511315460781,77.57166947723441
Profuturo,CANASTA_EVIDENCIA,6,EW_RIDGE,0.001,500.0,593,0.003247056848755059,0.004399991911835269,0.28662968091606744,68.8026981450253,593,0.6069115068706776,0.42778006926136314,1.2827009034577321,5.899857596169045,0.12324789283206512,75.71669477234401
Profuturo,CANASTA_PODADA,5,EW_RIDGE,0.001,500.0,593,0.0032538619102496433,0.004408667390225086,0.2838137984425433,68.97133220910624,593,0.6075649611162328,0.4279723177039507,1.3000432708825518,5.895000757365043,0.12351522291412034,76.22259696458684
