fecha,afp,y_real,pred_base,n_train_base,pred_hibrido,n_train_hibrido,lambda_bruto,lambda_operativo,pred_blend,n_calibracion_lambda
2018-07-19,Habitat,0.0006342905320839,-0.0002046054419425,777,-0.0004556024879788,777,2.358118110973803,1.0,-0.0004556024879788,273
2018-07-20,Habitat,1.596886277366316e-05,-0.0010499568285287,777,-0.0014873758149518,777,2.358118110973803,1.0,-0.0014873758149518,273
2018-07-23,Habitat,0.0033565876469592,0.0006838569708404,798,0.0008267590649934,798,2.1181458463971157,1.0,0.0008267590649934,294
2018-07-24,Habitat,0.0033653175314787,0.0019917486778486,798,0.0003722731128889,798,2.1181458463971157,1.0,0.00037227311288890006,294
2018-07-25,Habitat,0.0025408981036836,0.0031541054784009,798,0.0021381794994545,798,2.1181458463971157,1.0,0.0021381794994545,294
2018-07-26,Habitat,2.54911196244656e-05,0.0009605574053178,798,0.0010759890521635,798,2.1181458463971157,1.0,0.0010759890521635,294
2018-07-27,Habitat,0.0004543401245948,-0.0007916091202855,798,-0.0011276076085167,798,2.1181458463971157,1.0,-0.0011276076085167,294
2018-07-30,Habitat,-0.0022869241482406,-0.001950814631121,798,-0.0025260416415588,798,2.1181458463971157,1.0,-0.0025260416415588,294
2018-07-31,Habitat,0.0014374218536814,0.0005426616495153,798,-0.000206520468636,798,2.1181458463971157,1.0,-0.00020652046863599998,294
2018-08-01,Habitat,-0.00281843213191,0.0005709962814225,798,0.0002654065548507,798,2.1181458463971157,1.0,0.0002654065548507,294
2018-08-02,Habitat,-0.0018552003642688,-0.001848706017065,798,-0.0021731149246527,798,2.1181458463971157,1.0,-0.0021731149246527,294
2018-08-03,Habitat,-0.000207111776288,-0.0001695945715031,798,-0.0009155039094079,798,2.1181458463971157,1.0,-0.0009155039094079,294
2018-08-06,Habitat,-0.001813625677438,-0.0004426229974499,798,-0.0008073877125894,798,2.1181458463971157,1.0,-0.0008073877125894,294
2018-08-07,Habitat,0.0020688208077004,0.0026695003167001,798,0.0021536535268393,798,2.1181458463971157,1.0,0.0021536535268393,294
2018-08-08,Habitat,-0.0005093794611649,0.0004852979411001,798,2.0037445852675456e-05,798,2.1181458463971157,1.0,2.0037445852675456e-05,294
2018-08-09,Habitat,-0.0006569181945733,0.0004597568216191,798,9.81803729279644e-05,798,2.1181458463971157,1.0,9.81803729279644e-05,294
2018-08-10,Habitat,-0.0048223090863481,-0.003456705599277,798,-0.003562974971732,798,2.1181458463971157,1.0,-0.003562974971732,294
2018-08-13,Habitat,-0.004649561774529,-0.0039812184422274,798,-0.0041286085960895,798,2.1181458463971157,1.0,-0.0041286085960895,294
2018-08-14,Habitat,0.0015887653407835,-0.0013682797693566,798,-0.0017023014823587,798,2.1181458463971157,1.0,-0.0017023014823587,294
2018-08-15,Habitat,-0.0049346490542663,-0.0036861507227199,798,-0.0032481434919306,798,2.1181458463971157,1.0,-0.0032481434919306,294
2018-08-16,Habitat,-0.0009228385714963,-0.0008222195088009,798,-0.00153742139393,798,2.1181458463971157,1.0,-0.00153742139393,294
2018-08-17,Habitat,-0.0008398022078489,0.0009245452646196,798,0.0005089950800673,798,2.1181458463971157,1.0,0.0005089950800673,294
2018-08-20,Habitat,0.0006264985407411,0.0020260411116384,798,0.0017391387434034,798,2.1181458463971157,1.0,0.0017391387434034,294
2018-08-21,Habitat,-0.0004628450048197,0.0027248155409272,819,0.0025408559394339,819,1.70291160697646,1.0,0.0025408559394339,315
2018-08-22,Habitat,0.0010787041287332,0.0008758670220143,819,0.0007852372554767,819,1.70291160697646,1.0,0.0007852372554767,315
2018-08-23,Habitat,0.0027697949225011,0.0001247168884783,819,0.0003228890451039,819,1.70291160697646,1.0,0.0003228890451039,315
2018-08-24,Habitat,0.0021311563435766,0.0004073038915019,819,-0.0003600351528041,819,1.70291160697646,1.0,-0.00036003515280409997,315
2018-08-27,Habitat,0.0050634844086459,0.0039337362503733,819,0.0039443219070366,819,1.70291160697646,1.0,0.0039443219070366,315
2018-08-28,Habitat,0.0030618773139095,0.0027313025145353,819,0.0020596955764349,819,1.70291160697646,1.0,0.0020596955764349,315
2018-08-29,Habitat,0.0023362024902755,0.0013334273117148,819,0.0007672635282925,819,1.70291160697646,1.0,0.0007672635282925,315
2018-08-30,Habitat,-0.0045480113549207,-0.0022757460708434,819,-0.0018335303811801,819,1.70291160697646,1.0,-0.0018335303811801,315
2018-08-31,Habitat,-0.0017674602037683,-0.0024340586988463,819,-0.0024828504756417,819,1.70291160697646,1.0,-0.0024828504756417,315
2018-09-05,Habitat,-0.0071553561238044,-0.0035304009474731,819,-0.0038164064767959,819,1.70291160697646,1.0,-0.0038164064767959,315
2018-09-06,Habitat,-0.0028812080404346,-0.0028997506240091,819,-0.0029520417049322,819,1.70291160697646,1.0,-0.0029520417049322,315
2018-09-07,Habitat,-0.0030408438226816,-0.0020745631854331,819,-0.0022209886647505,819,1.70291160697646,1.0,-0.0022209886647505,315
2018-09-10,Habitat,0.0014821750192943,-0.000116740070113,819,-0.0003967472419499,819,1.70291160697646,1.0,-0.0003967472419499,315
2018-09-11,Habitat,-0.0004319463634573,0.0005273645040073,819,0.0002708988220512,819,1.70291160697646,1.0,0.0002708988220512,315
2018-09-12,Habitat,-0.0006933324066753,6.649041580427913e-06,819,-0.0005430480377985,819,1.70291160697646,1.0,-0.0005430480377985,315
2018-09-14,Habitat,0.0006107798946783,0.001805862834337,819,0.0015413171156586,819,1.70291160697646,1.0,0.0015413171156586,315
2018-09-17,Habitat,-0.0005317987264015,-0.0010851294668126,819,-0.0014561894211002,819,1.70291160697646,1.0,-0.0014561894211002,315
2018-09-18,Habitat,0.0014838836994801,0.0027515338181801,819,0.0017541039624147,819,1.70291160697646,1.0,0.0017541039624147,315
2018-09-19,Habitat,0.0048711414542961,0.0032003211252773,819,0.0027562583204655,819,1.70291160697646,1.0,0.0027562583204655,315
2018-09-20,Habitat,0.0051229439567304,0.0037457954847852,819,0.0029283323474937,819,1.70291160697646,1.0,0.0029283323474937,315
2018-09-21,Habitat,0.0039709799938891,0.0021211798924797,819,0.001715496079747,819,1.70291160697646,1.0,0.001715496079747,315
2018-09-24,Habitat,-0.0005104409792616,-0.0007907577766043,840,-7.898255398660568e-05,840,1.4698564093120898,1.0,-7.898255398660573e-05,336
2018-09-25,Habitat,1.545483182852081e-05,-0.00063406111356,840,-0.0010270261739037,840,1.4698564093120898,1.0,-0.0010270261739037,336
2018-09-26,Habitat,1.1294531809813437e-05,-0.0008736963146438,840,-0.0021425973681043,840,1.4698564093120898,1.0,-0.0021425973681043,336
2018-09-27,Habitat,-0.0008789897517261,-6.74702798194483e-05,840,-0.0001384351513755,840,1.4698564093120898,1.0,-0.0001384351513755,336
2018-09-28,Habitat,-0.0009017132304438,-0.0014740156188472,840,-0.001276764042049,840,1.4698564093120898,1.0,-0.001276764042049,336
2018-10-01,Habitat,-0.0003059938545004,-0.0007152196289697,840,-0.0010879643079341,840,1.4698564093120898,1.0,-0.0010879643079341,336
2018-10-02,Habitat,-0.0002943299748132,-0.0014908216598322,840,-0.0017300782475222,840,1.4698564093120898,1.0,-0.0017300782475222,336
2018-10-03,Habitat,0.0003433223399562,0.0002650613247087,840,-0.0001222179551228,840,1.4698564093120898,1.0,-0.0001222179551228,336
2018-10-04,Habitat,-0.0042032732134387,-0.00233452651403,840,-0.002087459973929,840,1.4698564093120898,1.0,-0.002087459973929,336
2018-10-05,Habitat,-0.0068432235392219,-0.0041665835689407,840,-0.0043633530663065,840,1.4698564093120898,1.0,-0.0043633530663065,336
2018-10-08,Habitat,-0.0037912472596102,-0.0031237160329511,840,-0.0028003351946575,840,1.4698564093120898,1.0,-0.0028003351946575,336
2018-10-09,Habitat,-0.0015870230732814,-0.0029363776783989,840,-0.0037801009762389,840,1.4698564093120898,1.0,-0.0037801009762389,336
2018-10-10,Habitat,-0.0105498912367952,-0.0111741057080268,840,-0.0105902209100525,840,1.4698564093120898,1.0,-0.0105902209100525,336
2018-10-11,Habitat,-0.0119709042415223,-0.0129654817503148,840,-0.0122931242484863,840,1.4698564093120898,1.0,-0.0122931242484863,336
2018-10-12,Habitat,0.0007889092884005,0.000362569450705,840,-0.0005734658029408,840,1.4698564093120898,1.0,-0.0005734658029408,336
2018-10-15,Habitat,6.180225743723788e-05,0.0005622353416296,840,9.989324185010682e-05,840,1.4698564093120898,1.0,9.989324185010682e-05,336
2018-10-16,Habitat,0.0051374901798384,0.0063211384555507,840,0.0060288816080911,840,1.4698564093120898,1.0,0.0060288816080911,336
2018-10-17,Habitat,0.0023228500472367,0.0026919015504451,840,0.0026345004386026,840,1.4698564093120898,1.0,0.0026345004386026,336
2018-10-18,Habitat,-0.0091935767826838,-0.005265498475281,840,-0.0049587042336615,840,1.4698564093120898,1.0,-0.0049587042336615,336
2018-10-19,Habitat,-0.0037477151438846,-0.0033883564194822,840,-0.0033598098734564,840,1.4698564093120898,1.0,-0.0033598098734564,336
2018-10-22,Habitat,-0.0014756625315365,-0.0020615359828458,840,-0.0021578942338164,840,1.4698564093120898,1.0,-0.0021578942338164,336
2018-10-23,Habitat,-0.0064457764811418,-0.0023559222484858,861,-0.0022168061484328,861,1.229562022348229,1.0,-0.0022168061484328,357
2018-10-24,Habitat,-0.0122865491455238,-0.010840845743338,861,-0.0104990225448165,861,1.229562022348229,1.0,-0.0104990225448165,357
2018-10-25,Habitat,0.0027116164375011,0.0007533058233528,861,4.21300514152056e-05,861,1.229562022348229,1.0,4.213005141520557e-05,357
2018-10-26,Habitat,-0.0045617312549124,-0.0025482150123009,861,-0.0022917318220555,861,1.229562022348229,1.0,-0.0022917318220555,357
2018-10-29,Habitat,-0.0029984363992767,-0.001067222529004,861,-0.0007621167082589,861,1.229562022348229,1.0,-0.0007621167082589,357
2018-10-30,Habitat,0.0036350564009934,0.0038264275744569,861,0.0026513966399799,861,1.229562022348229,1.0,0.0026513966399799,357
2018-10-31,Habitat,0.0078915732756292,0.0069686109300787,861,0.0066305774529874,861,1.229562022348229,1.0,0.0066305774529874,357
2018-11-01,Habitat,0.0064185801049743,0.0057420939992984,861,0.0058894458859091,861,1.229562022348229,1.0,0.0058894458859091,357
2018-11-02,Habitat,0.0025549823547192,0.0038044873487567,861,0.0037033788801894,861,1.229562022348229,1.0,0.0037033788801894,357
2018-11-05,Habitat,0.0051200252925909,0.0016215834755337,861,0.0014373114093035,861,1.229562022348229,1.0,0.0014373114093035,357
2018-11-06,Habitat,0.0034571685074205,0.0018895725389559,861,0.0014277026445952,861,1.229562022348229,1.0,0.0014277026445952,357
2018-11-07,Habitat,0.0046570042386719,0.0056099051341369,861,0.0051523553006047,861,1.229562022348229,1.0,0.0051523553006047,357
2018-11-08,Habitat,-0.0004085457890009,0.0014883216835101,861,0.001334942776299,861,1.229562022348229,1.0,0.001334942776299,357
2018-11-09,Habitat,-0.005878026231566,-0.0039325819081346,861,-0.0039268041375858,861,1.229562022348229,1.0,-0.0039268041375858,357
2018-11-12,Habitat,-0.0089572369584457,-0.0063572069261749,861,-0.0057995363254575,861,1.229562022348229,1.0,-0.0057995363254575,357
2018-11-13,Habitat,-0.0027686162453173,-0.0021446446378901,861,-0.00191561683694,861,1.229562022348229,1.0,-0.00191561683694,357
2018-11-14,Habitat,0.000460251691333,-0.0014032199409203,861,-0.0011609787062958,861,1.229562022348229,1.0,-0.0011609787062958,357
2018-11-15,Habitat,0.0040563078654529,0.0044375419836271,861,0.0047266394852441,861,1.229562022348229,1.0,0.0047266394852441,357
2018-11-16,Habitat,0.0015341440900915,0.0009581001141802,861,0.0010978746822054,861,1.229562022348229,1.0,0.0010978746822054,357
2018-11-19,Habitat,-0.0021367985095096,-0.0025645324376248,861,-0.0020757881117989,861,1.229562022348229,1.0,-0.0020757881117989,357
2018-11-20,Habitat,-0.0106495401181444,-0.0063206021453936,861,-0.006133490093108,861,1.229562022348229,1.0,-0.006133490093108,357
2018-11-21,Habitat,-0.0009846633628566,-0.0004058417528369,882,-0.0004954793103734,882,1.0233483658367843,1.0,-0.0004954793103734,378
2018-11-26,Habitat,0.0049614043860159,0.0080459566843012,882,0.0081562265603575,882,1.0233483658367843,1.0,0.0081562265603575,378
2018-11-27,Habitat,0.0033536212485953,0.0028607612812101,882,0.0027753068104142,882,1.0233483658367843,1.0,0.0027753068104142,378
2018-11-28,Habitat,0.0086232073046292,0.0053853471342357,882,0.0052936245780994,882,1.0233483658367843,1.0,0.0052936245780994,378
2018-11-29,Habitat,0.002772820155718,-0.0006267022643563,882,-0.0002130444855483,882,1.0233483658367843,1.0,-0.0002130444855483,378
2018-11-30,Habitat,0.003237592720471,0.001817130795671,882,0.001852438372227,882,1.0233483658367843,1.0,0.001852438372227,378
2018-12-03,Habitat,0.0066513899846174,0.0024548192124629,882,0.0026506462398202,882,1.0233483658367843,1.0,0.0026506462398202,378
2018-12-04,Habitat,-0.003936823972909,-0.008504087793718,882,-0.0078700234057143,882,1.0233483658367843,1.0,-0.0078700234057143,378
2018-12-07,Habitat,-0.0087444404980554,-0.0097755594918489,882,-0.0097775064496862,882,1.0233483658367843,1.0,-0.0097775064496862,378
2018-12-10,Habitat,-0.0046665101867795,-0.0027918312956413,882,-0.0029178361082659,882,1.0233483658367843,1.0,-0.0029178361082659,378
2018-12-11,Habitat,-0.0034864908074008,-0.0006567964491033,882,-0.0005707321490896,882,1.0233483658367843,1.0,-0.0005707321490896,378
2018-12-12,Habitat,0.004161172834755,0.00331713885439,882,0.0032365682046239,882,1.0233483658367843,1.0,0.0032365682046239,378
2018-12-17,Habitat,-0.0064342638463266,-0.005478853492637,882,-0.0056504970827054,882,1.0233483658367843,1.0,-0.0056504970827054,378
2018-12-18,Habitat,-0.0007484453598706,-0.0005102072698738,882,-0.0010589998495056,882,1.0233483658367843,1.0,-0.0010589998495056,378
2018-12-19,Habitat,-0.0047780891137992,-0.0035437445021687,882,-0.0033803660128072,882,1.0233483658367843,1.0,-0.0033803660128072,378
2018-12-20,Habitat,-0.0017702627901228,-0.0038138758449316,882,-0.0039003755806142,882,1.0233483658367843,1.0,-0.0039003755806142,378
2018-12-21,Habitat,-0.0073054153482641,-0.0063074735099511,882,-0.0062688199208839,882,1.0233483658367843,1.0,-0.0062688199208839,378
2018-12-24,Habitat,-0.0065472247198147,-0.0063407945675602,882,-0.00632479940895,882,1.0233483658367843,1.0,-0.00632479940895,378
2018-12-27,Habitat,0.0025420846738173,-0.0024993993273139,882,-0.002559229563311,882,1.0233483658367843,1.0,-0.002559229563311,378
2018-12-28,Habitat,0.0039192802033349,0.0007523444610613,882,0.0006891643653397,882,1.0233483658367843,1.0,0.0006891643653397,378
2018-12-31,Habitat,0.0026893499158917,0.0019422767553958,882,0.0018589889785989,882,1.0233483658367843,1.0,0.0018589889785989,378
2019-01-03,Habitat,-0.0057767993137879,-0.0050171037150041,903,-0.0046751147521989,903,1.0762836274875847,1.0,-0.0046751147521989,399
2019-01-04,Habitat,0.0043968016147368,0.0080828646890186,903,0.0078580403589643,903,1.0762836274875847,1.0,0.0078580403589643,399
2019-01-07,Habitat,0.0085143342611966,0.0042961143782171,903,0.0046006996694734,903,1.0762836274875847,1.0,0.0046006996694734,399
2019-01-08,Habitat,0.0024561385466208,0.0037176887910896,903,0.0039651822021484,903,1.0762836274875847,1.0,0.0039651822021484,399
2019-01-09,Habitat,0.0088202733446718,0.0025075624600966,903,0.0025666887442364,903,1.0762836274875847,1.0,0.0025666887442364,399
2019-01-10,Habitat,0.0050966467160888,0.0032986946505638,903,0.003470553234566,903,1.0762836274875847,1.0,0.003470553234566,399
2019-01-11,Habitat,-0.0006228806462164,-0.000198644259074,903,-1.5467222042580848e-05,903,1.0762836274875847,1.0,-1.5467222042580848e-05,399
2019-01-14,Habitat,-0.0019377827427677,-0.0009447847621557,903,-0.0008431208088893,903,1.0762836274875847,1.0,-0.0008431208088893,399
2019-01-15,Habitat,-0.0004673158713009,0.0026256111374157,903,0.00290966228877,903,1.0762836274875847,1.0,0.00290966228877,399
2019-01-16,Habitat,0.00410404800724,0.0008559483563459,903,0.0012518361639004,903,1.0762836274875847,1.0,0.0012518361639004,399
2019-01-17,Habitat,0.0036853894537729,0.0019064312094125,903,0.0021408117500457,903,1.0762836274875847,1.0,0.0021408117500457,399
2019-01-18,Habitat,0.0021875735845429,0.0067651388302579,903,0.0067149464031376,903,1.0762836274875847,1.0,0.0067149464031376,399
2019-01-23,Habitat,0.0011116854317936,0.0022371802739378,903,0.0024984629029866,903,1.0762836274875847,1.0,0.0024984629029866,399
2019-01-24,Habitat,0.0040933620144956,0.0019373245490891,903,0.0023521827575483,903,1.0762836274875847,1.0,0.0023521827575483,399
2019-01-25,Habitat,0.0062826725326208,0.0038660107274236,903,0.0040780895139873,903,1.0762836274875847,1.0,0.0040780895139873,399
2019-01-28,Habitat,0.0015932172002581,0.0001429825967438,903,0.0002850913164291,903,1.0762836274875847,1.0,0.0002850913164291,399
2019-01-29,Habitat,-0.000457606054952,0.000406559005926,903,0.0003315423573043,903,1.0762836274875847,1.0,0.0003315423573043,399
2019-01-30,Habitat,0.0051861318142338,0.0039515070615502,903,0.0042208090259855,903,1.0762836274875847,1.0,0.0042208090259855,399
2019-01-31,Habitat,0.0016646169410599,0.0019248200061275,903,0.0023336587677021,903,1.0762836274875847,1.0,0.0023336587677021,399
2019-02-01,Habitat,0.005877741161915,0.0003873184683763,903,0.0004338994488458,903,1.0762836274875847,1.0,0.0004338994488458,399
2019-02-04,Habitat,0.0024990280190839,0.0017056872670434,903,0.0019476905616364,903,1.0762836274875847,1.0,0.0019476905616364,399
2019-02-05,Habitat,0.0025882264709244,0.0031558803993865,924,0.0034958953218052,924,1.1481273527684834,1.0,0.0034958953218052,420
2019-02-06,Habitat,-0.0020077977000012,0.0013530620733558,924,0.0015434447409097,924,1.1481273527684834,1.0,0.0015434447409097,420
2019-02-07,Habitat,-0.0041401023383113,-0.0040017849248775,924,-0.0035766792527219,924,1.1481273527684834,1.0,-0.0035766792527219,420
2019-02-08,Habitat,-0.0050153043747205,-0.0025202578003478,924,-0.0022425507958512,924,1.1481273527684834,1.0,-0.0022425507958512,420
2019-02-11,Habitat,-0.0004863397660865,0.0006855619585999,924,0.0009251864578148,924,1.1481273527684834,1.0,0.0009251864578148,420
2019-02-12,Habitat,0.0054269921417839,0.00397705251451,924,0.0039776789643087,924,1.1481273527684834,1.0,0.0039776789643087,420
2019-02-13,Habitat,0.004352041213228,0.0032655960185164,924,0.0035444398051163,924,1.1481273527684834,1.0,0.0035444398051163,420
2019-02-14,Habitat,0.0013939008635726,-0.0010124822644098,924,-0.0010914790155725,924,1.1481273527684834,1.0,-0.0010914790155725,420
2019-02-15,Habitat,0.0008619693407918,0.0033206844591207,924,0.0028026793440958,924,1.1481273527684834,1.0,0.0028026793440958,420
2019-02-20,Habitat,0.002867302231136,0.0028966899222121,924,0.0027568508826893,924,1.1481273527684834,1.0,0.0027568508826893,420
2019-02-21,Habitat,-0.002180848907509,0.0002472469980239,924,0.00021739770997,924,1.1481273527684834,1.0,0.00021739770997,420
2019-02-22,Habitat,0.0012982285904401,0.001241820078831,924,0.0010305424496686,924,1.1481273527684834,1.0,0.0010305424496686,420
2019-02-25,Habitat,0.0026711367588068,0.0026375638068381,924,0.0026132209821686,924,1.1481273527684834,1.0,0.0026132209821686,420
2019-02-26,Habitat,0.0005408365564714,0.0003010672870616,924,-0.0003325878267736,924,1.1481273527684834,1.0,-0.00033258782677360007,420
2019-02-27,Habitat,-0.0005031653066137,0.0001187405082579,924,-0.0001560978284728,924,1.1481273527684834,1.0,-0.00015609782847279997,420
2019-02-28,Habitat,-0.0020483717121587,0.0002932781993565,924,9.866372180367468e-05,924,1.1481273527684834,1.0,9.866372180367469e-05,420
2019-03-01,Habitat,0.003769824719473,0.0018217377400089,924,0.0013657373612283,924,1.1481273527684834,1.0,0.0013657373612283,420
2019-03-04,Habitat,0.0015643881262168,0.0004630835288132,924,0.0003261289868296,924,1.1481273527684834,1.0,0.0003261289868296,420
2019-03-05,Habitat,-0.0005150717370817,-0.0001403093198399,924,-0.000309288939952,924,1.1481273527684834,1.0,-0.000309288939952,420
2019-03-06,Habitat,-0.0032340823902409,-0.0007356884298249,924,-0.0010906060204502,924,1.1481273527684834,1.0,-0.0010906060204502,420
2019-03-07,Habitat,-0.0027011516827097,-0.0040162301222031,924,-0.0040941888947663,924,1.1481273527684834,1.0,-0.0040941888947663,420
2019-03-08,Habitat,-0.0046188398667074,-0.001590138920375,945,-0.0020205519190973,945,1.107711353995299,1.0,-0.0020205519190973,441
2019-03-11,Habitat,0.0037532657801786,0.0025499849009398,945,0.0024126002529895,945,1.107711353995299,1.0,0.0024126002529895,441
2019-03-12,Habitat,0.0030581564058715,0.0021882945871895,945,0.0016461812152269,945,1.107711353995299,1.0,0.0016461812152269,441
2019-03-13,Habitat,0.0045132520471189,0.0017776428308986,945,0.0013662307551189,945,1.107711353995299,1.0,0.0013662307551189,441
2019-03-14,Habitat,-0.0001988402528574,0.0011616095768715,945,0.0011064106713494,945,1.107711353995299,1.0,0.0011064106713494,441
2019-03-15,Habitat,0.0027132181813527,0.0023702910637662,945,0.0021262864458931,945,1.107711353995299,1.0,0.0021262864458931,441
2019-03-18,Habitat,0.0068953475663722,0.0021922671716559,945,0.002057211728576,945,1.107711353995299,1.0,0.002057211728576,441
2019-03-19,Habitat,0.0024813672392753,0.0020008146837802,945,0.002146216892959,945,1.107711353995299,1.0,0.002146216892959,441
2019-03-20,Habitat,0.0015055382299171,-0.0023220872565269,945,-0.0025326570343401,945,1.107711353995299,1.0,-0.0025326570343401,441
2019-03-21,Habitat,-0.0006739934114051,0.0015332141349604,945,0.0014189207331606,945,1.107711353995299,1.0,0.0014189207331606,441
2019-03-22,Habitat,-0.0045037847723812,-0.0066781014218713,945,-0.0066946406146397,945,1.107711353995299,1.0,-0.0066946406146397,441
2019-03-25,Habitat,-0.0053487492523112,-0.0048523557300121,945,-0.0047807965395366,945,1.107711353995299,1.0,-0.0047807965395366,441
2019-03-26,Habitat,9.93368732178368e-05,0.002209418979406,945,0.0015255259935565,945,1.107711353995299,1.0,0.0015255259935565,441
