fecha_cuota,ret_IDX_LOCAL_ESTADOS_UNIDOS_S_P_500,ret_IDX_PEN_ESTADOS_UNIDOS_S_P_500,ret_IDX_LOCAL_ESTADOS_UNIDOS_NASDAQ_COMPOSITE,ret_IDX_PEN_ESTADOS_UNIDOS_NASDAQ_COMPOSITE,ret_IDX_LOCAL_ESTADOS_UNIDOS_NASDAQ_100,ret_IDX_PEN_ESTADOS_UNIDOS_NASDAQ_100,ret_IDX_LOCAL_ESTADOS_UNIDOS_DOW_JONES_INDUSTRIAL_AVERAGE,ret_IDX_PEN_ESTADOS_UNIDOS_DOW_JONES_INDUSTRIAL_AVERAGE,ret_IDX_LOCAL_ESTADOS_UNIDOS_RUSSELL_2000,ret_IDX_PEN_ESTADOS_UNIDOS_RUSSELL_2000,ret_IDX_LOCAL_ALEMANIA_DAX,ret_IDX_PEN_ALEMANIA_DAX,ret_IDX_LOCAL_ALEMANIA_MDAX,ret_IDX_PEN_ALEMANIA_MDAX,ret_IDX_LOCAL_FRANCIA_CAC_40,ret_IDX_PEN_FRANCIA_CAC_40,ret_IDX_LOCAL_ZONA_EURO_EURO_STOXX_50,ret_IDX_PEN_ZONA_EURO_EURO_STOXX_50,ret_IDX_LOCAL_EUROPA_STOXX_EUROPE_600,ret_IDX_PEN_EUROPA_STOXX_EUROPE_600,ret_IDX_LOCAL_REINO_UNIDO_FTSE_100,ret_IDX_PEN_REINO_UNIDO_FTSE_100,ret_IDX_LOCAL_SUIZA_SMI,ret_IDX_PEN_SUIZA_SMI,ret_IDX_LOCAL_PA_SES_BAJOS_AEX,ret_IDX_PEN_PA_SES_BAJOS_AEX,ret_IDX_LOCAL_ESPA_A_IBEX_35,ret_IDX_PEN_ESPA_A_IBEX_35,ret_IDX_LOCAL_ITALIA_FTSE_MIB,ret_IDX_PEN_ITALIA_FTSE_MIB,ret_IDX_LOCAL_JAP_N_NIKKEI_225,ret_IDX_PEN_JAP_N_NIKKEI_225,ret_IDX_LOCAL_HONG_KONG_HANG_SENG,ret_IDX_PEN_HONG_KONG_HANG_SENG,ret_IDX_LOCAL_CHINA_SHANGHAI_COMPOSITE,ret_IDX_PEN_CHINA_SHANGHAI_COMPOSITE,ret_IDX_LOCAL_CHINA_CSI_300,ret_IDX_PEN_CHINA_CSI_300,ret_IDX_LOCAL_CHINA_SHENZHEN_COMPONENT,ret_IDX_PEN_CHINA_SHENZHEN_COMPONENT,ret_IDX_LOCAL_INDIA_NIFTY_50,ret_IDX_PEN_INDIA_NIFTY_50,ret_IDX_LOCAL_INDIA_BSE_SENSEX,ret_IDX_PEN_INDIA_BSE_SENSEX,ret_IDX_LOCAL_COREA_DEL_SUR_KOSPI,ret_IDX_PEN_COREA_DEL_SUR_KOSPI,ret_IDX_LOCAL_TAIW_N_TAIEX,ret_IDX_PEN_TAIW_N_TAIEX,ret_IDX_LOCAL_CANAD_S_P_TSX_COMPOSITE,ret_IDX_PEN_CANAD_S_P_TSX_COMPOSITE,ret_IDX_LOCAL_AUSTRALIA_S_P_ASX_200,ret_IDX_PEN_AUSTRALIA_S_P_ASX_200,ret_IDX_LOCAL_BRASIL_BOVESPA,ret_IDX_PEN_BRASIL_BOVESPA,ret_IDX_LOCAL_M_XICO_S_P_BMV_IPC,ret_IDX_PEN_M_XICO_S_P_BMV_IPC,ret_IDX_LOCAL_ARGENTINA_S_P_MERVAL,ret_IDX_PEN_ARGENTINA_S_P_MERVAL
2015-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,-0.018278105145113743,-0.023388120806776658,-0.015706202164824656,-0.020829604982848582,-0.016377385112676945,-0.021497294318718385,-0.018580161789765737,-0.023688605199456925,-0.014556283392919145,-0.019685671717597164,-0.029859535133418214,-0.046323341583621946,-0.014026628980893019,-0.030759128380086764,-0.03314218326751783,-0.04955028141002704,-0.03597316932675976,-0.05233322411036323,-0.020614623792668763,-0.03723532136995744,-0.019945571530990525,-0.0434956621577125,-0.004955880391404599,-0.021649906630046734,-0.02685421135424748,-0.04336901976840646,-0.034538335317129354,-0.050922740007038336,-0.049242028227914236,-0.06537690332602353,-0.002410128314094262,-0.01225015993696521,8.233633634890936e-07,-0.005236447077402562,0.03581255282851381,0.030420986851182663,,,0.04593617520233684,0.040491914190745826,-0.0020308386436523884,-0.011147697710219173,-0.001634403360832537,-0.010754884026885958,-0.005549065494586114,-0.026218950102381733,-0.003561688881623448,-0.008748305786452915,-0.024468438101697076,-0.0442762529297569,0.0026490374367529324,-0.01600850349452232,-0.020510389182058053,-0.03936732067625326,-0.02412647149392111,-0.036938254690793704,-0.06265143648321214,-0.0813663648773143
2015-01-06,-0.008893471722946522,0.01123983775858095,-0.012859471669250278,0.00719327260354885,-0.012047672480175797,0.00802156265797871,-0.007428428903747397,0.012734641415431014,-0.016963573374814578,0.003005800294094696,-0.000369464882074344,0.01930375100208037,-0.0008585203558834076,0.01880507067831161,-0.006776313484515906,0.01277081249815537,0.0,0.019680487133012514,-0.0071259766831405225,0.012414267757449249,-0.00790067221987778,0.010492047728066334,-0.007202255953045578,0.0125627725194013,-0.006107971360084119,0.013452307921167472,-0.012228224622204964,0.007211605093470741,-0.002474158786012759,0.017157635696846585,-0.03018727154823264,-0.002126346352953057,-0.009945068535063273,0.01022942461822729,0.0002766741335407108,0.018574349795541956,,,0.012792711202012086,0.03131933790603503,-0.029963988501869876,-0.01119630689567852,-0.030703596733502314,-0.0119502246288552,-0.017382251769868184,0.004839732387600826,-0.024344173721964624,-0.01572909697156266,-0.01013711038547982,0.013063473811696147,-0.015687210440509358,0.008294169234972726,0.010185828229896776,0.026169199142045185,0.00559714312842563,0.029107449544080177,-0.008124076809453484,0.017281237092184876
2015-01-07,0.01162984267174294,0.011799367813222439,0.012569833590121648,0.012739516251759841,0.01196106891808757,0.012130649565221141,0.01225439271082096,0.012424022512057542,0.012623598668495939,0.012793290339884633,0.005123682418315401,-6.811061591149858e-05,0.00846463323353297,0.0032555830940628194,0.007158070397636829,0.001955769083160863,0.0012074024405341888,-0.003964161724883342,0.00479487025634362,-0.00039522435536876177,0.008371916231445953,0.0005866528467490806,0.0029703579340183417,-0.001920421038442921,0.006806549051611155,0.0016060634600232326,0.0020565896543687234,-0.0031193608411480556,-0.0011023535247753902,-0.00626198704410319,0.00012679032039186744,0.006633048971115496,0.008339203278631357,0.008704597786943324,0.0067159239143144145,0.00792359535467746,,,-0.004680249621124788,-0.0034862492005413026,-0.0031067936900222026,-0.006547267019468839,-0.0029139690162821585,-0.006355107821371719,0.0007330898130668562,0.011116809572688124,0.0035088389586352964,0.003520155987563056,0.002681317617724277,-0.003928397139245088,-0.0020876281387917084,-0.00433980531979028,0.03045769879794169,0.03311465682035131,0.01172335945318892,0.024582265003485926,0.023330851327872937,0.024149246413400993
2015-01-08,0.017888280629516196,0.01822937128498281,0.01843248587828672,0.01877375889494992,0.019362933819110584,0.019704518625490053,0.018388310741181524,0.018729568954917175,0.017143323963989987,0.017484164987191297,0.033560058178141006,0.030479962870950672,0.022155625984021876,0.019109516837388263,0.03585452038859427,0.03276758739235919,0.03577718892455484,0.03269048638254213,0.027460965069830534,0.024399045569563516,0.023396398623338532,0.021682369244246935,0.026835738854236846,0.0236976335917638,0.02884175023854274,0.025775715883135097,0.022605477617056557,0.01955802787498029,0.036914418142691696,0.03382432656261547,0.01668723856426313,0.011776024037818189,0.0065144140462465305,0.006777643417082091,-0.0238586668495937,-0.02384632935825015,,,-0.012762921600397159,-0.012750443869463002,0.016353724358093125,0.021434503421313034,0.0135974234749352,0.018664423717373202,0.011051989216149138,0.010930144701067235,0.0173942287826514,0.017576073942705106,0.012089618152782533,0.014013571181701101,0.005211428166994381,0.004979860282304571,0.00970422335887422,0.015995522958596853,0.01407136116235197,0.017766786589414663,0.018069366965801636,0.015356093085159506
2015-01-09,-0.008403811034715436,-0.028335374414692804,-0.006781847346680303,-0.02674601298189805,-0.006430774495586822,-0.026401996865048183,-0.009520954093483525,-0.029430062357226894,-0.008736467716064733,-0.028661344535724553,-0.01922320002565092,-0.042179659841172557,-0.0029631876942333157,-0.02630023595729558,-0.019041432026085436,-0.04200214637717292,-0.029402813798740435,-0.05212100544302711,-0.012910802830241264,-0.03601501317632161,-0.01048704754090568,-0.03163486851736341,-0.0037189699844311086,-0.027148208345294855,-0.017680314975851874,-0.04067288818500847,-0.03914981535565154,-0.06163986472580518,-0.03272669220945079,-0.0553670838067043,0.0017842769059412955,-0.022473943975039323,0.0035417682915086512,-0.01667302073856758,-0.002442402503306851,-0.02241497455037922,,,-0.01224411362968103,-0.03202044098657464,0.006059844193054609,-0.004645127791482961,0.00673407400341941,-0.00397807211819623,0.010526829864179632,-0.006618154094094164,-0.0024302039176717916,-0.022634551268338243,-0.005035365494098665,-0.025768301591967635,0.015627631265678676,-2.2456925630964797e-05,-0.02208517710189617,-0.03413964329475205,-0.0004692772200364237,-0.016008685168740655,0.007742703990470501,-0.014296447447633254
2015-01-12,-0.008093685160912578,0.011914003271510154,-0.008367193675273943,0.011634977831752602,-0.010279300810993708,0.009684301686794239,-0.005442142862884469,0.014619029685296603,-0.004714668070133432,0.015361178332602421,0.013826023799036191,0.04081978893438065,0.004743788535387372,0.031495733358512856,0.011765874279318078,0.03870478661844956,0.013566016175911466,0.04055285844229517,0.005740841249529227,0.032519333237711834,4.611599313908421e-05,0.02708296292689183,0.005191202239925863,0.032024208731787684,0.006785551502846987,0.03359185956849342,0.008076970766196956,0.034917663694203904,0.009462507564504508,0.03634009129432769,0.0,0.033806380272033865,0.00445284050463246,0.02492643418353735,-0.017074324175703315,0.003269672389393685,,,-0.0034949567211409738,0.017130097315183557,0.004647232784114941,0.03017225477034957,0.004621127244350154,0.0301454859684418,-0.0019483556373121047,0.029948209989616226,-0.004045371316341084,0.01833524576199097,-0.008335156126846877,0.010224141270890552,-0.00784907449817751,0.02564570268173183,-0.014332514332514368,0.018298613423261,-0.014195249964124135,0.0019736368413247884,-0.03049645390070921,-0.008873898417127046
2015-01-13,-0.0025785552362955766,-0.00023876979717807334,-0.0006881373042226802,0.0016560827421259194,-0.000904087880011728,0.001439625582068338,-0.0015396180958823225,0.0008026045176170449,0.00046610753760845114,0.0028130352511002155,0.01626469326220925,0.01528621688546905,0.009635321311587841,0.008663227803296758,0.014672664593860407,0.013695721048530896,0.01610806661167219,0.015129741037649858,0.01441725944296679,0.013440561805921014,0.006275616572061882,0.007366142006976162,0.014493673661457818,0.013787508027196083,0.012858212843202432,0.01188301628188837,0.01719828200581497,0.016218906754463358,0.01961959779824518,0.018637891264188244,-0.006397328499241017,-0.00504288223367011,0.007887543909107952,0.010333966681090878,0.0018533669587952328,0.005322371637558332,,,0.006258537309312695,0.009742795274694904,-0.002835469106692301,0.004012636387356494,-0.005783487535594545,0.0010443722110635711,-0.0019833606394135117,0.0007278668406029976,0.005828992941028233,0.010657506115056226,-0.005453894475113907,-0.013424485021583,-0.003319379525270394,-0.009693968459699054,-0.0020357291233901176,-0.016102987008854708,-0.007240638451441073,-0.0019137372728965651,0.003048037064130593,0.0032109944593627926
2015-01-14,-0.005813067327385291,-0.029678870343359698,-0.004758162776198671,-0.028649289142734125,-0.004887031493447713,-0.028775064321615473,-0.010593461846726937,-0.03434450983003301,-0.0030322164336887836,-0.02696477474231962,-0.01246553886681423,-0.040508244230115564,-0.008414191634426027,-0.03657194183032164,-0.01562591582329831,-0.0435788769565848,-0.014100880075093358,-0.042097147168666194,-0.014792400001309991,-0.042769030221126214,-0.023493655150239268,-0.04693502950765893,-0.00941559039110862,-0.037557198818560344,-0.012883791176208192,-0.04091461956028353,-0.01204095099211444,-0.040095713243696096,-0.015981613127371896,-0.043924473636235084,-0.017073673651614607,-0.03632833323912965,-0.004268715676000512,-0.028220485385728078,-0.003976141190856208,-0.026974856987403206,,,-0.010393681989794179,-0.03324421338730055,-0.0026327909136885097,-0.025082730160630673,-0.0028772307939040065,-0.025321667894384947,-0.0018151936959013293,-0.021887628365667267,-0.005586079811114031,-0.02945733174134435,-0.007245954330119764,-0.02998313694864807,-0.00945475156985931,-0.030467333369245675,-0.008242787560884257,-0.020829120882334573,-0.011910888939848485,-0.027721047206241578,0.024067096146833666,-0.0007254555726585732
2015-01-15,-0.009247875921837956,0.015459891277244342,-0.014765095444036369,0.009805081158742679,-0.013553331417507142,0.011047064634456039,-0.006104226649646383,0.018681938114765595,-0.018988069039528876,0.005476793382286571,0.02195462110141655,0.04811953903986499,0.017696339876157596,0.043752233816360286,0.023669020796846407,0.04987783219829023,0.02190854921673857,0.04807228758511872,0.02584861316044562,0.05211322826799858,0.017265368190889863,0.04703417029024992,-0.08671151168860836,-0.06341186498253248,0.016709346631419653,0.04273997076343239,0.013863511617494995,0.03982127435422811,0.023628462791960958,0.04983623579419616,0.01861985047558412,0.04762450115887895,0.009883237425065694,0.03499203315043098,0.03538255860133521,0.06182113470789652,,,0.02188147792047479,0.047975302856430924,0.026167234392820093,0.04981009238031642,0.026647722127201234,0.05030165053566593,0.00025081804509530237,0.02055269217126332,-0.0016492716940021968,0.024051788530500717,-0.0030246645051255072,0.022479735249050004,-0.00414677878577796,0.01703039262334216,0.007975485874994748,0.043989373522106856,0.0003550337591833319,0.013284366562489103,0.005697329376854521,0.03064571327341259
