fecha_cartera,archivo,hoja,fila_excel_aprox,afp,fondo,valor,tipo_valor,participacion_reportada,grupo,entidad_administradora,isin,moneda,seccion,estado_identificacion,instrumento_sin_isin,estado_refinado,fila_instrumento_origen,total_refinado,participacion_hoja10_refinada_pct,participacion_reportada_pct,periodo,identificador_final,tipo_identificador,valor_redondeado,monto_hojas_miles_soles,total_exterior_miles_soles,total_fondo_miles_soles,ratio_cobertura_exterior,error_cobertura_pct,factor_reescala,estado_cobertura,elegible_modelo_principal,elegible_analisis_ampliado,peso_dentro_hojas,valor_reconciliado_miles_soles,peso_exterior_reconciliado,peso_total_fondo_reconciliado,peso_exterior_reconciliado_pct,peso_total_fondo_reconciliado_pct,usar_modelo_principal,usar_analisis_ampliado
2015-01-30,CA-0001-en2015.XLS,10,306,Habitat,3,437.5429212,miles_soles,0.0043646667645736,103,STATE ST BANK,US81369Y8030,USD,,isin,,isin,,127329.3628809898,0.3436308101289689,0.436466676457369,2015-01,US81369Y8030,isin,437.542921,62645.1718627745,63324.8449145881,100246.5811940938,0.9892668816997445,1.0733118300255473,1.0108495679970746,estricto,True,True,0.0069844635777909034,442.29007287519806,0.006984463577790903,0.004412021513420513,0.6984463577790903,0.4412021513420513,True,True
2015-01-30,CA-0001-en2015.XLS,10,307,Habitat,3,70.63050367999999,miles_soles,0.0007045677053389,103,STATE ST BANK,US81369Y8865,USD,,isin,,isin,,127329.3628809898,0.0554707116111275,0.0704567705338974,2015-01,US81369Y8865,isin,70.630504,62645.1718627745,63324.8449145881,100246.5811940938,0.9892668816997445,1.0733118300255473,1.0108495679970746,estricto,True,True,0.001127469229946683,71.39681413234378,0.001127469229946683,0.0007122119605665939,0.1127469229946683,0.07122119605665939,True,True
2015-01-30,CA-0001-en2015.XLS,10,318,Habitat,3,6561.60405384,miles_soles,0.0654546417013029,106,VANGUARD GROUP,US9220427424,USD,,isin,,isin,,127329.3628809898,5.153252875358291,6.545464170130298,2015-01,US9220427424,isin,6561.604054,62645.1718627745,63324.8449145881,100246.5811940938,0.9892668816997445,1.0733118300255473,1.0108495679970746,estricto,True,True,0.10474237453148544,6632.794623192018,0.10474237453148544,0.06616479628716555,10.474237453148543,6.616479628716555,True,True
2015-01-30,CA-0001-en2015.XLS,10,319,Habitat,3,928.6586386,miles_soles,0.0092637437360777,106,VANGUARD GROUP,US9220427754,USD,,isin,,isin,,127329.3628809898,0.7293358087937531,0.9263743736077772,2015-01,US9220427754,isin,928.658639,62645.1718627745,63324.8449145881,100246.5811940938,0.9892668816997445,1.0733118300255473,1.0108495679970746,estricto,True,True,0.014824105529381343,938.7341836455614,0.014824105529381341,0.009364251353649839,1.4824105529381342,0.936425135364984,True,True
2015-01-30,CA-0001-en2015.XLS,10,321,Habitat,3,4650.697803620001,miles_soles,0.0463925826519258,106,VANGUARD GROUP,US9229083632,USD,,isin,,isin,,127329.3628809898,3.652494364529917,4.639258265192584,2015-01,US9229083632,isin,4650.697804,62645.1718627745,63324.8449145881,100246.5811940938,0.9892668816997445,1.0733118300255473,1.0108495679970746,estricto,True,True,0.07423872686960532,4701.155865674222,0.07423872686960532,0.046895922131967915,7.423872686960532,4.689592213196791,True,True
2015-01-30,CA-0001-en2015.XLS,10,322,Habitat,3,8086.2963104,miles_soles,0.0806640606999214,106,VANGUARD GROUP,US9229087690,USD,,isin,,isin,,127329.3628809898,6.350692509125308,8.066406069992142,2015-01,US9229087690,isin,8086.29631,62645.1718627745,63324.8449145881,100246.5811940938,0.9892668816997445,1.0733118300255473,1.0108495679970746,estricto,True,True,0.1290809182886942,8174.029132064178,0.12908091828869417,0.08153923091140554,12.908091828869416,8.153923091140554,True,True
2015-01-30,CA-0001-en2015.XLS,10,332,Habitat,3,3241.7869008800003,miles_soles,0.0323381292635143,110,WisdomTreeAsset,US97717W8516,USD,,isin,,isin,,127329.3628809898,2.545985330901233,3.2338129263514364,2015-01,US97717W8516,isin,3241.786901,62645.1718627745,63324.8449145881,100246.5811940938,0.9892668816997445,1.0733118300255473,1.0108495679970746,estricto,True,True,0.05174839184703969,3276.9588882931234,0.051748391847039686,0.03268898399585712,5.174839184703969,3.2688983995857117,True,True
2015-01-30,CA-0001-en2015.XLS,10,333,Habitat,3,1986.96033096,miles_soles,0.01982072911906,110,WisdomTreeAsset,US97717X7012,USD,,isin,,isin,,127329.3628809898,1.5604887089689914,1.9820729119060083,2015-01,US97717X7012,isin,1986.960331,62645.1718627745,63324.8449145881,100246.5811940938,0.9892668816997445,1.0733118300255473,1.0108495679970746,estricto,True,True,0.03171769303007862,2008.5179921782403,0.03171769303007862,0.020035775467388963,3.1717693030078618,2.0035775467388963,True,True
2015-01-30,CA-0001-en2015.XLS,10,138,Integra,3,2337.1807112496003,miles_soles,0.0002782169491122,57,BON EMP PRI EXT,AMERICAMOVIL,,,isin,,isin,,10017172.414142208,0.0233317408807896,0.0278216949112294,2015-01,AMERICAMOVIL,isin,2337.180711,4857721.3276250465,5017774.973323989,8400569.1195552,0.9681026657134216,3.189733428657837,1.0329482971344495,operativo,True,True,0.00048112696336828663,2414.186835780756,0.00048112696336828663,0.0002873837238194862,0.048112696336828666,0.028738372381948624,True,True
2015-01-30,CA-0001-en2015.XLS,10,350,Integra,3,4467.2550041175,miles_soles,0.0005317800425828,121,APAX VIII GP,,EUR,,entidad_sin_isin,APAX VIII-A L.P.,fondo_sin_isin_pareja_exacta,351.0,10017172.414142208,0.0445959679980215,0.0531780042582881,2015-01,APAX VIII-A L.P.,fondo_sin_isin,4467.255004,4857721.3276250465,5017774.973323989,8400569.1195552,0.9681026657134216,3.189733428657837,1.0329482971344495,operativo,True,True,0.0009196194476436863,4614.443449368519,0.0009196194476436863,0.000549301289436072,0.09196194476436863,0.0549301289436072,True,True
2015-01-30,CA-0001-en2015.XLS,10,385,Integra,3,21682.0150491158,miles_soles,0.0025810173978145,156,Apollo COA,,USD,,entidad_sin_isin,Apollo Credit Opportunity Fund III LP,fondo_sin_isin_pareja_exacta,386.0,10017172.414142208,0.2164484562380618,0.258101739781457,2015-01,Apollo Credit Opportunity Fund III LP,fondo_sin_isin,21682.015049,4857721.3276250465,5017774.973323989,8400569.1195552,0.9681026657134216,3.189733428657837,1.0329482971344495,operativo,True,True,0.004463412696363173,22396.40052342767,0.004463412696363173,0.0026660575259469486,0.44634126963631726,0.2666057525946949,True,True
2015-01-30,CA-0001-en2015.XLS,10,352,Integra,3,15191.4712432303,miles_soles,0.0018083859589782,123,ARC GP,,USD,,entidad_sin_isin,Arias Resource Capital Fund L.P.,fondo_sin_isin_pareja_exacta,353.0,10017172.414142208,0.1516542854127481,0.1808385958978297,2015-01,Arias Resource Capital Fund L.P.,fondo_sin_isin,15191.471243,4857721.3276250465,5017774.973323989,8400569.1195552,0.9681026657134216,3.189733428657837,1.0329482971344495,operativo,True,True,0.0031272833945494055,15692.004351661697,0.0031272833945494055,0.0018679691968884807,0.31272833945494055,0.18679691968884807,True,True
2015-01-30,CA-0001-en2015.XLS,10,356,Integra,3,1913.6505302823,miles_soles,0.0002278001053318,127,Coller Int GP,,USD,,entidad_sin_isin,"Coller International Partners VI Parallel Fund (Latin America),L.P.",fondo_sin_isin_pareja_exacta,357.0,10017172.414142208,0.0191036996386386,0.0227800105331866,2015-01,"Coller International Partners VI Parallel Fund (Latin America),L.P.",fondo_sin_isin,1913.65053,4857721.3276250465,5017774.973323989,8400569.1195552,0.9681026657134216,3.189733428657837,1.0329482971344495,operativo,True,True,0.00039393995686819053,1976.702056565538,0.00039393995686819053,0.0002353057308895998,0.039393995686819054,0.023530573088959977,True,True
2015-01-30,CA-0001-en2015.XLS,10,201,Integra,3,83799.5606818528,miles_soles,0.0099754623156162,80,ALLIANZ,DE0009789842,EUR,,isin,,isin,,10017172.414142208,0.8365590330016172,0.9975462315616288,2015-01,DE0009789842,isin,83799.560682,4857721.3276250465,5017774.973323989,8400569.1195552,0.9681026657134216,3.189733428657837,1.0329482971344495,operativo,True,True,0.017250796212886638,86560.61350693482,0.01725079621288664,0.010304136812044718,1.725079621288664,1.0304136812044717,True,True
2015-01-30,CA-0001-en2015.XLS,10,354,Integra,3,21824.4781465937,miles_soles,0.0025979761413771,125,ARC GP II,,USD,,entidad_sin_isin,Fondo Arias Resource Capital Fund II L.P.,fondo_sin_isin_pareja_exacta,355.0,10017172.414142208,0.217870644971449,0.2597976141377107,2015-01,Fondo Arias Resource Capital Fund II L.P.,fondo_sin_isin,21824.478147,4857721.3276250465,5017774.973323989,8400569.1195552,0.9681026657134216,3.189733428657837,1.0329482971344495,operativo,True,True,0.004492739841308219,22543.55753737197,0.004492739841308219,0.002683575031231411,0.4492739841308219,0.2683575031231411,True,True
2015-01-30,CA-0001-en2015.XLS,10,366,Integra,3,107203.790246282,miles_soles,0.0127614913609517,137,LARRAIN VIAL,,USD,,entidad_sin_isin,Fondo Energético Americano,fondo_sin_isin_pareja_exacta,367.0,10017172.414142208,1.0702001105115455,1.2761491360951782,2015-01,Fondo Energético Americano,fondo_sin_isin,107203.790246,4857721.3276250465,5017774.973323989,8400569.1195552,0.9681026657134216,3.189733428657837,1.0329482971344495,operativo,True,True,0.022068740262359644,110735.9725812557,0.022068740262359644,0.013181960770191133,2.2068740262359645,1.3181960770191132,True,True
2015-01-30,CA-0001-en2015.XLS,10,311,Integra,3,74454.6346068543,miles_soles,0.0088630464849739,104,THREADNEEDLE IN,GB0030810021,EUR,,isin,,isin,,10017172.414142208,0.7432699720905225,0.8863046484973935,2015-01,GB0030810021,isin,74454.634607,4857721.3276250465,5017774.973323989,8400569.1195552,0.9681026657134216,3.189733428657837,1.0329482971344495,operativo,True,True,0.015327069954269152,76907.7880309178,0.015327069954269152,0.009155068774077294,1.5327069954269152,0.9155068774077294,True,True
2015-01-30,CA-0001-en2015.XLS,10,330,Integra,3,63626.4974249212,miles_soles,0.0075740698659104,109,Henderson Inves,GB00B4YXVT80,USD,,isin,,isin,,10017172.414142208,0.635174226761771,0.7574069865910483,2015-01,GB00B4YXVT80,isin,63626.497425,4857721.3276250465,5017774.973323989,8400569.1195552,0.9681026657134216,3.189733428657837,1.0329482971344495,operativo,True,True,0.013098013066967836,65722.88216770178,0.013098013066967834,0.007823622570369582,1.3098013066967835,0.7823622570369582,True,True
2015-01-30,CA-0001-en2015.XLS,10,281,Integra,3,1.1240732481,miles_soles,1.338091779381155e-07,98,Muzinich,IE0004347849,USD,,isin,,isin,,10017172.414142208,1.1221462520831102e-05,1.3380917793811549e-05,2015-01,IE0004347849,isin,1.124073,4857721.3276250465,5017774.973323989,8400569.1195552,0.9681026657134216,3.189733428657837,1.0329482971344495,operativo,True,True,2.3139928626773708e-07,1.1611095474792845,2.3139928626773708e-07,1.3821796249213696e-07,2.3139928626773707e-05,1.3821796249213696e-05,True,True
