periodo,afp,registros,identificadores_unicos,cambio_registros_pct,cambio_identificadores_pct,alerta_cambio_estructura,fuente
2023-11,Prima,65,65,-4.411764705882348,-4.411764705882348,normal,hoja3
2023-12,Prima,65,65,0.0,0.0,normal,hoja3
2024-01,Prima,62,62,-4.61538461538461,-4.61538461538461,normal,hoja3
2024-02,Prima,60,60,-3.2258064516129004,-3.2258064516129004,normal,hoja3
2024-03,Prima,63,63,5.000000000000004,5.000000000000004,normal,hoja3
2024-04,Prima,61,61,-3.1746031746031744,-3.1746031746031744,normal,hoja3
2024-05,Prima,63,63,3.2786885245901676,3.2786885245901676,normal,hoja3
2024-06,Prima,63,63,0.0,0.0,normal,hoja3
2024-07,Prima,62,62,-1.5873015873015928,-1.5873015873015928,normal,hoja3
2024-08,Prima,57,57,-8.064516129032262,-8.064516129032262,normal,hoja3
2024-09,Prima,59,59,3.5087719298245723,3.5087719298245723,normal,hoja3
2024-10,Prima,60,60,1.6949152542372836,1.6949152542372836,normal,hoja3
2024-11,Prima,60,60,0.0,0.0,normal,hoja3
2024-12,Prima,60,60,0.0,0.0,normal,hoja3
2025-01,Prima,59,59,-1.6666666666666718,-1.6666666666666718,normal,hoja3
2025-02,Prima,60,60,1.6949152542372836,1.6949152542372836,normal,hoja3
2025-03,Prima,60,60,0.0,0.0,normal,hoja3
2025-04,Prima,60,60,0.0,0.0,normal,hoja3
2025-05,Prima,61,61,1.6666666666666607,1.6666666666666607,normal,hoja3
2025-06,Prima,60,60,-1.6393442622950838,-1.6393442622950838,normal,hoja3
2025-07,Prima,56,56,-6.666666666666665,-6.666666666666665,normal,hoja3
2025-08,Prima,57,57,1.7857142857142794,1.7857142857142794,normal,hoja3
2025-09,Prima,58,58,1.7543859649122862,1.7543859649122862,normal,hoja3
2025-10,Prima,60,60,3.4482758620689724,3.4482758620689724,normal,hoja3
2025-11,Prima,59,59,-1.6666666666666718,-1.6666666666666718,normal,hoja3
2025-12,Prima,60,60,1.6949152542372836,1.6949152542372836,normal,hoja3
2026-01,Prima,58,58,-3.3333333333333326,-3.3333333333333326,normal,hoja3
2015-01,Profuturo,151,119,,,normal,hoja3
2015-02,Profuturo,151,117,0.0,-1.6806722689075682,normal,hoja3
2015-03,Profuturo,151,119,0.0,1.7094017094017033,normal,hoja3
2015-04,Profuturo,152,117,0.6622516556291425,-1.6806722689075682,normal,hoja3
2015-05,Profuturo,146,115,-3.9473684210526327,-1.7094017094017144,normal,hoja3
2015-06,Profuturo,152,118,4.109589041095885,2.60869565217392,normal,hoja3
2015-07,Profuturo,152,119,0.0,0.8474576271186418,normal,hoja3
2015-08,Profuturo,149,117,-1.9736842105263164,-1.6806722689075682,normal,hoja3
2015-09,Profuturo,157,120,5.369127516778516,2.564102564102555,normal,hoja3
2015-10,Profuturo,152,116,-3.1847133757961776,-3.3333333333333326,normal,hoja3
2015-11,Profuturo,150,114,-1.3157894736842146,-1.7241379310344862,normal,hoja3
2015-12,Profuturo,150,115,0.0,0.8771929824561431,normal,hoja3
2016-01,Profuturo,150,114,0.0,-0.8695652173912993,normal,hoja3
2016-02,Profuturo,146,113,-2.6666666666666616,-0.8771929824561431,normal,hoja3
2016-03,Profuturo,140,109,-4.109589041095896,-3.539823008849563,normal,hoja3
2016-04,Profuturo,144,112,2.857142857142847,2.752293577981657,normal,hoja3
2016-05,Profuturo,146,113,1.388888888888884,0.8928571428571397,normal,hoja3
2016-06,Profuturo,146,112,0.0,-0.8849557522123908,normal,hoja3
2016-07,Profuturo,152,117,4.109589041095885,4.464285714285721,normal,hoja3
2016-08,Profuturo,151,116,-0.6578947368421018,-0.8547008547008517,normal,hoja3
2016-09,Profuturo,145,112,-3.9735099337748325,-3.4482758620689613,normal,hoja3
2016-10,Profuturo,149,113,2.758620689655178,0.8928571428571397,normal,hoja3
2016-11,Profuturo,144,112,-3.3557046979865723,-0.8849557522123908,normal,hoja3
2016-12,Profuturo,145,113,0.694444444444442,0.8928571428571397,normal,hoja3
2017-01,Profuturo,145,112,0.0,-0.8849557522123908,normal,hoja3
2017-02,Profuturo,148,113,2.0689655172413834,0.8928571428571397,normal,hoja3
2017-03,Profuturo,155,115,4.729729729729737,1.7699115044247815,normal,hoja3
2017-04,Profuturo,151,111,-2.580645161290318,-3.4782608695652195,normal,hoja3
2017-05,Profuturo,149,111,-1.3245033112582738,0.0,normal,hoja3
2017-06,Profuturo,155,115,4.026845637583887,3.603603603603611,normal,hoja3
2017-07,Profuturo,152,112,-1.9354838709677469,-2.608695652173909,normal,hoja3
2017-08,Profuturo,149,112,-1.9736842105263164,0.0,normal,hoja3
2017-09,Profuturo,155,115,4.026845637583887,2.678571428571419,normal,hoja3
2017-10,Profuturo,102,101,-34.193548387096776,-12.173913043478258,normal,hoja3
2017-11,Profuturo,99,98,-2.941176470588236,-2.970297029702973,normal,hoja3
2017-12,Profuturo,98,97,-1.0101010101010055,-1.0204081632653073,normal,hoja3
2018-01,Profuturo,98,97,0.0,0.0,normal,hoja3
2018-02,Profuturo,98,97,0.0,0.0,normal,hoja3
2018-03,Profuturo,95,94,-3.0612244897959218,-3.0927835051546393,normal,hoja3
2018-04,Profuturo,8,7,-91.57894736842105,-92.5531914893617,revisar,hoja3
2018-05,Profuturo,7,6,-12.5,-14.28571428571429,normal,hoja3
2018-06,Profuturo,95,94,1257.142857142857,1466.6666666666665,revisar,hoja3
2018-07,Profuturo,94,93,-1.0526315789473717,-1.0638297872340385,normal,hoja3
2018-08,Profuturo,93,92,-1.0638297872340385,-1.0752688172043001,normal,hoja3
2018-09,Profuturo,92,91,-1.0752688172043001,-1.0869565217391353,normal,hoja3
2018-10,Profuturo,94,93,2.1739130434782705,2.19780219780219,normal,hoja3
2018-11,Profuturo,96,95,2.127659574468077,2.1505376344086002,normal,hoja3
2018-12,Profuturo,95,94,-1.041666666666663,-1.0526315789473717,normal,hoja3
2019-01,Profuturo,100,99,5.263157894736836,5.319148936170204,normal,hoja3
2019-02,Profuturo,101,100,1.0000000000000009,1.0101010101010166,normal,hoja3
2019-03,Profuturo,100,99,-0.990099009900991,-1.0000000000000009,normal,hoja3
2019-04,Profuturo,100,99,0.0,0.0,normal,hoja3
2019-05,Profuturo,101,100,1.0000000000000009,1.0101010101010166,normal,hoja3
2019-06,Profuturo,101,100,0.0,0.0,normal,hoja3
2019-07,Profuturo,102,101,0.990099009900991,1.0000000000000009,normal,hoja3
2019-08,Profuturo,101,100,-0.9803921568627416,-0.990099009900991,normal,hoja3
2019-09,Profuturo,99,98,-1.980198019801982,-2.0000000000000018,normal,hoja3
2019-10,Profuturo,99,98,0.0,0.0,normal,hoja3
2019-11,Profuturo,102,101,3.0303030303030276,3.0612244897959107,normal,hoja3
2019-12,Profuturo,101,100,-0.9803921568627416,-0.990099009900991,normal,hoja3
2020-01,Profuturo,100,99,-0.990099009900991,-1.0000000000000009,normal,hoja3
2020-02,Profuturo,101,100,1.0000000000000009,1.0101010101010166,normal,hoja3
2020-03,Profuturo,100,99,-0.990099009900991,-1.0000000000000009,normal,hoja3
2020-04,Profuturo,99,98,-1.0000000000000009,-1.0101010101010055,normal,hoja3
2020-05,Profuturo,99,98,0.0,0.0,normal,hoja3
2020-06,Profuturo,97,96,-2.020202020202022,-2.0408163265306145,normal,hoja3
2020-07,Profuturo,97,96,0.0,0.0,normal,hoja3
2020-08,Profuturo,95,95,-2.0618556701030966,-1.041666666666663,normal,hoja3
2020-09,Profuturo,94,94,-1.0526315789473717,-1.0526315789473717,normal,hoja3
2020-10,Profuturo,92,92,-2.127659574468088,-2.127659574468088,normal,hoja3
2020-11,Profuturo,94,94,2.1739130434782705,2.1739130434782705,normal,hoja3
2020-12,Profuturo,93,93,-1.0638297872340385,-1.0638297872340385,normal,hoja3
2021-01,Profuturo,93,93,0.0,0.0,normal,hoja3
2021-02,Profuturo,95,95,2.1505376344086002,2.1505376344086002,normal,hoja3
2021-03,Profuturo,94,94,-1.0526315789473717,-1.0526315789473717,normal,hoja3
2021-04,Profuturo,93,93,-1.0638297872340385,-1.0638297872340385,normal,hoja3
2021-05,Profuturo,92,92,-1.0752688172043001,-1.0752688172043001,normal,hoja3
2021-06,Profuturo,91,91,-1.0869565217391353,-1.0869565217391353,normal,hoja3
2021-07,Profuturo,92,92,1.098901098901095,1.098901098901095,normal,hoja3
2021-08,Profuturo,92,92,0.0,0.0,normal,hoja3
2021-09,Profuturo,93,93,1.0869565217391353,1.0869565217391353,normal,hoja3
2021-10,Profuturo,94,94,1.0752688172043001,1.0752688172043001,normal,hoja3
2021-11,Profuturo,96,96,2.127659574468077,2.127659574468077,normal,hoja3
2021-12,Profuturo,96,96,0.0,0.0,normal,hoja3
2022-01,Profuturo,96,96,0.0,0.0,normal,hoja3
2022-02,Profuturo,97,97,1.041666666666674,1.041666666666674,normal,hoja3
2022-03,Profuturo,99,99,2.0618556701030855,2.0618556701030855,normal,hoja3
2022-04,Profuturo,97,97,-2.020202020202022,-2.020202020202022,normal,hoja3
2022-05,Profuturo,98,98,1.0309278350515427,1.0309278350515427,normal,hoja3
2022-06,Profuturo,101,101,3.0612244897959107,3.0612244897959107,normal,hoja3
2022-07,Profuturo,99,99,-1.980198019801982,-1.980198019801982,normal,hoja3
2022-08,Profuturo,100,100,1.0101010101010166,1.0101010101010166,normal,hoja3
2022-09,Profuturo,102,102,2.0000000000000018,2.0000000000000018,normal,hoja3
2022-10,Profuturo,102,102,0.0,0.0,normal,hoja3
2022-11,Profuturo,104,104,1.9607843137254832,1.9607843137254832,normal,hoja3
2022-12,Profuturo,105,105,0.9615384615384581,0.9615384615384581,normal,hoja3
2023-01,Profuturo,103,103,-1.904761904761909,-1.904761904761909,normal,hoja3
2023-02,Profuturo,102,102,-0.9708737864077666,-0.9708737864077666,normal,hoja3
2023-03,Profuturo,102,102,0.0,0.0,normal,hoja3
2023-04,Profuturo,102,102,0.0,0.0,normal,hoja3
2023-05,Profuturo,102,102,0.0,0.0,normal,hoja3
2023-06,Profuturo,104,104,1.9607843137254832,1.9607843137254832,normal,hoja3
2023-07,Profuturo,105,105,0.9615384615384581,0.9615384615384581,normal,hoja3
2023-08,Profuturo,101,101,-3.809523809523807,-3.809523809523807,normal,hoja3
2023-09,Profuturo,97,97,-3.960396039603964,-3.960396039603964,normal,hoja3
2023-10,Profuturo,95,95,-2.0618556701030966,-2.0618556701030966,normal,hoja3
2023-11,Profuturo,97,97,2.1052631578947434,2.1052631578947434,normal,hoja3
2023-12,Profuturo,98,98,1.0309278350515427,1.0309278350515427,normal,hoja3
2024-01,Profuturo,100,100,2.0408163265306145,2.0408163265306145,normal,hoja3
2024-02,Profuturo,101,101,1.0000000000000009,1.0000000000000009,normal,hoja3
2024-03,Profuturo,104,104,2.970297029702973,2.970297029702973,normal,hoja3
2024-04,Profuturo,105,105,0.9615384615384581,0.9615384615384581,normal,hoja3
2024-05,Profuturo,108,108,2.857142857142847,2.857142857142847,normal,hoja3
2024-06,Profuturo,107,107,-0.92592592592593,-0.92592592592593,normal,hoja3
2024-07,Profuturo,105,105,-1.869158878504673,-1.869158878504673,normal,hoja3
2024-08,Profuturo,106,106,0.952380952380949,0.952380952380949,normal,hoja3
2024-09,Profuturo,108,108,1.8867924528301883,1.8867924528301883,normal,hoja3
2024-10,Profuturo,107,107,-0.92592592592593,-0.92592592592593,normal,hoja3
2024-11,Profuturo,107,107,0.0,0.0,normal,hoja3
2024-12,Profuturo,108,108,0.9345794392523255,0.9345794392523255,normal,hoja3
2025-01,Profuturo,105,105,-2.777777777777779,-2.777777777777779,normal,hoja3
2025-02,Profuturo,106,106,0.952380952380949,0.952380952380949,normal,hoja3
2025-03,Profuturo,108,108,1.8867924528301883,1.8867924528301883,normal,hoja3
2025-04,Profuturo,107,107,-0.92592592592593,-0.92592592592593,normal,hoja3
2025-05,Profuturo,107,107,0.0,0.0,normal,hoja3
2025-06,Profuturo,104,104,-2.8037383177570097,-2.8037383177570097,normal,hoja3
2025-07,Profuturo,81,81,-22.115384615384613,-22.115384615384613,normal,hoja3
2025-08,Profuturo,80,80,-1.2345679012345734,-1.2345679012345734,normal,hoja3
2025-09,Profuturo,82,82,2.499999999999991,2.499999999999991,normal,hoja3
2025-10,Profuturo,82,82,0.0,0.0,normal,hoja3
2025-11,Profuturo,78,78,-4.878048780487809,-4.878048780487809,normal,hoja3
2025-12,Profuturo,79,79,1.2820512820512775,1.2820512820512775,normal,hoja3
2026-01,Profuturo,72,72,-8.860759493670889,-8.860759493670889,normal,hoja3
2015-01,Habitat,46,41,,,normal,hoja10
2015-02,Habitat,46,41,0.0,0.0,normal,hoja10
2015-03,Habitat,50,45,8.695652173913038,9.756097560975618,normal,hoja10
2015-04,Habitat,49,44,-2.0000000000000018,-2.2222222222222254,normal,hoja10
2015-05,Habitat,48,43,-2.0408163265306145,-2.2727272727272707,normal,hoja10
2015-06,Habitat,46,41,-4.1666666666666625,-4.651162790697672,normal,hoja10
2015-07,Habitat,43,38,-6.521739130434778,-7.317073170731703,normal,hoja10
2015-08,Habitat,45,40,4.651162790697683,5.263157894736836,normal,hoja10
2015-09,Habitat,49,44,8.888888888888879,10.000000000000009,normal,hoja10
2015-10,Habitat,48,43,-2.0408163265306145,-2.2727272727272707,normal,hoja10
2015-11,Habitat,44,39,-8.333333333333337,-9.302325581395355,normal,hoja10
2015-12,Habitat,39,34,-11.363636363636365,-12.82051282051282,normal,hoja10
2016-01,Habitat,32,27,-17.948717948717952,-20.588235294117652,normal,hoja10
2016-02,Habitat,31,26,-3.125,-3.703703703703709,normal,hoja10
2016-03,Habitat,34,29,9.677419354838701,11.538461538461542,normal,hoja10
2016-04,Habitat,36,31,5.882352941176472,6.896551724137923,normal,hoja10
2016-05,Habitat,34,29,-5.555555555555558,-6.451612903225811,normal,hoja10
2016-06,Habitat,36,31,5.882352941176472,6.896551724137923,normal,hoja10
2016-07,Habitat,35,30,-2.777777777777779,-3.2258064516129004,normal,hoja10
2016-08,Habitat,33,28,-5.714285714285716,-6.666666666666665,normal,hoja10
2016-09,Habitat,35,30,6.060606060606055,7.14285714285714,normal,hoja10
2016-10,Habitat,34,29,-2.857142857142858,-3.3333333333333326,normal,hoja10
2016-11,Habitat,38,33,11.764705882352944,13.793103448275868,normal,hoja10
2016-12,Habitat,41,33,7.8947368421052655,0.0,normal,hoja10
2017-01,Habitat,43,38,4.878048780487809,15.15151515151516,normal,hoja10
2017-02,Habitat,42,38,-2.3255813953488413,0.0,normal,hoja10
2017-03,Habitat,42,37,0.0,-2.631578947368418,normal,hoja10
2017-04,Habitat,45,41,7.14285714285714,10.81081081081081,normal,hoja10
2017-05,Habitat,43,39,-4.444444444444439,-4.878048780487809,normal,hoja10
2017-06,Habitat,47,43,9.302325581395344,10.256410256410264,normal,hoja10
2017-07,Habitat,47,42,0.0,-2.3255813953488413,normal,hoja10
2017-08,Habitat,45,41,-4.255319148936165,-2.3809523809523836,normal,hoja10
2017-09,Habitat,47,43,4.444444444444451,4.878048780487809,normal,hoja10
2017-10,Habitat,49,45,4.255319148936176,4.651162790697683,normal,hoja10
2017-11,Habitat,52,48,6.1224489795918435,6.666666666666665,normal,hoja10
2017-12,Habitat,57,52,9.615384615384626,8.333333333333325,normal,hoja10
2018-01,Habitat,61,56,7.017543859649122,7.692307692307687,normal,hoja10
2018-02,Habitat,64,60,4.918032786885251,7.14285714285714,normal,hoja10
2018-03,Habitat,69,65,7.8125,8.333333333333325,normal,hoja10
2018-04,Habitat,68,64,-1.449275362318836,-1.538461538461533,normal,hoja10
2018-05,Habitat,65,61,-4.411764705882348,-4.6875,normal,hoja10
2018-06,Habitat,68,62,4.615384615384621,1.6393442622950838,normal,hoja10
2018-07,Habitat,73,67,7.352941176470584,8.064516129032251,normal,hoja10
2018-08,Habitat,71,65,-2.73972602739726,-2.985074626865669,normal,hoja10
2018-09,Habitat,75,69,5.633802816901401,6.153846153846154,normal,hoja10
2018-10,Habitat,75,69,0.0,0.0,normal,hoja10
2018-11,Habitat,76,69,1.333333333333342,0.0,normal,hoja10
2018-12,Habitat,75,69,-1.3157894736842146,0.0,normal,hoja10
2019-01,Habitat,76,69,1.333333333333342,0.0,normal,hoja10
2019-02,Habitat,77,70,1.3157894736842035,1.449275362318847,normal,hoja10
2019-03,Habitat,82,74,6.493506493506485,5.714285714285716,normal,hoja10
2019-04,Habitat,85,77,3.658536585365857,4.054054054054057,normal,hoja10
2019-05,Habitat,82,72,-3.529411764705881,-6.493506493506496,normal,hoja10
2019-06,Habitat,84,74,2.4390243902439046,2.777777777777768,normal,hoja10
2019-07,Habitat,86,76,2.3809523809523725,2.7027027027026973,normal,hoja10
2019-08,Habitat,89,78,3.488372093023262,2.6315789473684292,normal,hoja10
2019-09,Habitat,91,81,2.2471910112359605,3.8461538461538547,normal,hoja10
2019-10,Habitat,97,86,6.593406593406592,6.172839506172845,normal,hoja10
2019-11,Habitat,100,89,3.092783505154628,3.488372093023262,normal,hoja10
2019-12,Habitat,89,78,-10.999999999999998,-12.35955056179775,normal,hoja10
2020-01,Habitat,76,66,-14.60674157303371,-15.384615384615385,normal,hoja10
2020-02,Habitat,72,61,-5.263157894736848,-7.57575757575758,normal,hoja10
2020-03,Habitat,67,56,-6.944444444444442,-8.196721311475407,normal,hoja10
2020-04,Habitat,79,66,17.910447761194035,17.85714285714286,normal,hoja10
2020-05,Habitat,79,67,0.0,1.5151515151515138,normal,hoja10
2020-06,Habitat,88,75,11.392405063291132,11.940298507462677,normal,hoja10
2020-07,Habitat,81,69,-7.954545454545459,-7.9999999999999964,normal,hoja10
2020-08,Habitat,83,68,2.4691358024691468,-1.449275362318836,normal,hoja10
2020-09,Habitat,79,66,-4.81927710843374,-2.941176470588236,normal,hoja10
2020-10,Habitat,78,65,-1.2658227848101222,-1.5151515151515138,normal,hoja10
2020-11,Habitat,79,66,1.2820512820512775,1.538461538461533,normal,hoja10
2020-12,Habitat,80,67,1.2658227848101333,1.5151515151515138,normal,hoja10
2021-01,Habitat,78,65,-2.500000000000002,-2.985074626865669,normal,hoja10
2021-02,Habitat,88,74,12.82051282051282,13.846153846153841,normal,hoja10
2021-03,Habitat,83,70,-5.681818181818176,-5.405405405405405,normal,hoja10
2021-04,Habitat,87,74,4.819277108433728,5.714285714285716,normal,hoja10
2021-05,Habitat,89,75,2.298850574712641,1.3513513513513598,normal,hoja10
2021-06,Habitat,89,76,0.0,1.333333333333342,normal,hoja10
2021-07,Habitat,86,72,-3.3707865168539297,-5.263157894736848,normal,hoja10
2021-08,Habitat,87,74,1.1627906976744207,2.777777777777768,normal,hoja10
2021-09,Habitat,94,80,8.045977011494255,8.108108108108114,normal,hoja10
2021-10,Habitat,88,74,-6.382978723404253,-7.499999999999996,normal,hoja10
2021-11,Habitat,92,78,4.545454545454541,5.405405405405395,normal,hoja10
2021-12,Habitat,91,77,-1.0869565217391353,-1.2820512820512775,normal,hoja10
2022-01,Habitat,92,78,1.098901098901095,1.298701298701288,normal,hoja10
2022-02,Habitat,91,78,-1.0869565217391353,0.0,normal,hoja10
2022-03,Habitat,94,80,3.296703296703307,2.564102564102555,normal,hoja10
2022-04,Habitat,93,79,-1.0638297872340385,-1.2499999999999956,normal,hoja10
2022-05,Habitat,96,82,3.2258064516129004,3.797468354430378,normal,hoja10
2022-06,Habitat,93,80,-3.125,-2.4390243902439046,normal,hoja10
2022-07,Habitat,92,77,-1.0752688172043001,-3.749999999999998,normal,hoja10
2022-08,Habitat,95,81,3.2608695652173836,5.1948051948051965,normal,hoja10
2022-09,Habitat,93,80,-2.1052631578947323,-1.2345679012345734,normal,hoja10
2022-10,Habitat,95,82,2.1505376344086002,2.499999999999991,normal,hoja10
2022-11,Habitat,103,89,8.421052631578952,8.536585365853666,normal,hoja10
2022-12,Habitat,102,89,-0.9708737864077666,0.0,normal,hoja10
2023-01,Habitat,106,93,3.9215686274509887,4.494382022471921,normal,hoja10
2023-02,Habitat,109,95,2.8301886792452935,2.1505376344086002,normal,hoja10
2023-03,Habitat,114,100,4.587155963302747,5.263157894736836,normal,hoja10
2023-04,Habitat,119,104,4.385964912280693,4.0000000000000036,normal,hoja10
2023-05,Habitat,121,106,1.680672268907557,1.9230769230769162,normal,hoja10
2023-06,Habitat,127,109,4.958677685950419,2.8301886792452935,normal,hoja10
2023-07,Habitat,133,117,4.724409448818889,7.339449541284404,normal,hoja10
2023-08,Habitat,138,118,3.759398496240607,0.8547008547008517,normal,hoja10
2023-09,Habitat,129,109,-6.521739130434778,-7.6271186440677985,normal,hoja10
2023-10,Habitat,133,113,3.100775193798455,3.669724770642202,normal,hoja10
2023-11,Habitat,131,113,-1.5037593984962405,0.0,normal,hoja10
2023-12,Habitat,129,110,-1.526717557251911,-2.6548672566371723,normal,hoja10
2024-01,Habitat,127,108,-1.5503875968992276,-1.8181818181818188,normal,hoja10
2024-02,Habitat,122,106,-3.937007874015752,-1.851851851851849,normal,hoja10
2024-03,Habitat,127,110,4.098360655737698,3.7735849056603765,normal,hoja10
2024-04,Habitat,121,109,-4.7244094488189,-0.9090909090909038,normal,hoja10
2024-05,Habitat,123,109,1.6528925619834656,0.0,normal,hoja10
2024-06,Habitat,121,106,-1.6260162601625994,-2.752293577981646,normal,hoja10
2024-07,Habitat,114,104,-5.785123966942152,-1.8867924528301883,normal,hoja10
2024-08,Habitat,115,103,0.8771929824561431,-0.9615384615384581,normal,hoja10
2024-09,Habitat,107,96,-6.956521739130439,-6.796116504854366,normal,hoja10
2024-10,Habitat,111,98,3.738317757009346,2.083333333333326,normal,hoja10
2024-11,Habitat,110,97,-0.9009009009009028,-1.0204081632653073,normal,hoja10
2024-12,Habitat,105,93,-4.545454545454541,-4.123711340206182,normal,hoja10
2025-01,Habitat,109,96,3.809523809523818,3.2258064516129004,normal,hoja10
2025-02,Habitat,109,96,0.0,0.0,normal,hoja10
2025-03,Habitat,111,99,1.83486238532109,3.125,normal,hoja10
2025-04,Habitat,109,97,-1.8018018018018056,-2.020202020202022,normal,hoja10
2025-05,Habitat,109,97,0.0,0.0,normal,hoja10
2025-06,Habitat,111,98,1.83486238532109,1.0309278350515427,normal,hoja10
2025-07,Habitat,110,96,-0.9009009009009028,-2.0408163265306145,normal,hoja10
2025-08,Habitat,109,96,-0.9090909090909038,0.0,normal,hoja10
2025-09,Habitat,108,96,-0.917431192660545,0.0,normal,hoja10
2025-10,Habitat,107,93,-0.92592592592593,-3.125,normal,hoja10
2025-11,Habitat,109,95,1.869158878504673,2.1505376344086002,normal,hoja10
2025-12,Habitat,110,95,0.917431192660545,0.0,normal,hoja10
2026-01,Habitat,111,98,0.9090909090909038,3.157894736842115,normal,hoja10
2015-01,Integra,99,71,,,normal,hoja10
2015-02,Integra,99,72,0.0,1.4084507042253502,normal,hoja10
2015-03,Integra,100,72,1.0101010101010166,0.0,normal,hoja10
2015-04,Integra,98,70,-2.0000000000000018,-2.777777777777779,normal,hoja10
2015-05,Integra,98,70,0.0,0.0,normal,hoja10
2015-06,Integra,96,68,-2.0408163265306145,-2.857142857142858,normal,hoja10
2015-07,Integra,97,69,1.041666666666674,1.4705882352941124,normal,hoja10
2015-08,Integra,90,62,-7.216494845360821,-10.144927536231885,normal,hoja10
2015-09,Integra,94,62,4.444444444444451,0.0,normal,hoja10
2015-10,Integra,95,63,1.0638297872340496,1.6129032258064502,normal,hoja10
2015-11,Integra,99,66,4.210526315789465,4.761904761904767,normal,hoja10
2015-12,Integra,97,66,-2.020202020202022,0.0,normal,hoja10
2016-01,Integra,95,67,-2.0618556701030966,1.5151515151515138,normal,hoja10
2016-02,Integra,94,62,-1.0526315789473717,-7.462686567164178,normal,hoja10
2016-03,Integra,94,61,0.0,-1.6129032258064502,normal,hoja10
2016-04,Integra,97,62,3.1914893617021267,1.6393442622950838,normal,hoja10
2016-05,Integra,98,65,1.0309278350515427,4.8387096774193505,normal,hoja10
2016-06,Integra,98,65,0.0,0.0,normal,hoja10
2016-07,Integra,100,64,2.0408163265306145,-1.538461538461533,normal,hoja10
2016-08,Integra,109,74,9.000000000000007,15.625,normal,hoja10
2016-09,Integra,112,76,2.752293577981657,2.7027027027026973,normal,hoja10
2016-10,Integra,112,74,0.0,-2.631578947368418,normal,hoja10
2016-11,Integra,112,74,0.0,0.0,normal,hoja10
2016-12,Integra,118,74,5.35714285714286,0.0,normal,hoja10
2017-01,Integra,111,75,-5.932203389830503,1.3513513513513598,normal,hoja10
2017-02,Integra,111,75,0.0,0.0,normal,hoja10
2017-03,Integra,110,74,-0.9009009009009028,-1.3333333333333308,normal,hoja10
2017-04,Integra,110,74,0.0,0.0,normal,hoja10
2017-05,Integra,110,75,0.0,1.3513513513513598,normal,hoja10
2017-06,Integra,112,75,1.8181818181818077,0.0,normal,hoja10
2017-07,Integra,116,76,3.571428571428581,1.333333333333342,normal,hoja10
2017-08,Integra,117,76,0.8620689655172376,0.0,normal,hoja10
2017-09,Integra,117,77,0.0,1.3157894736842035,normal,hoja10
2017-10,Integra,115,77,-1.7094017094017144,0.0,normal,hoja10
2017-11,Integra,121,79,5.217391304347818,2.5974025974025983,normal,hoja10
2017-12,Integra,122,80,0.8264462809917328,1.2658227848101333,normal,hoja10
2018-01,Integra,121,82,-0.8196721311475419,2.499999999999991,normal,hoja10
2018-02,Integra,125,82,3.305785123966931,0.0,normal,hoja10
2018-03,Integra,124,81,-0.8000000000000007,-1.2195121951219523,normal,hoja10
2018-04,Integra,121,81,-2.4193548387096753,0.0,normal,hoja10
2018-05,Integra,124,82,2.4793388429751984,1.2345679012345734,normal,hoja10
2018-06,Integra,123,81,-0.8064516129032251,-1.2195121951219523,normal,hoja10
2018-07,Integra,116,73,-5.691056910569103,-9.876543209876543,normal,hoja10
2018-08,Integra,118,74,1.724137931034475,1.3698630136986356,normal,hoja10
2018-09,Integra,121,77,2.5423728813559254,4.054054054054057,normal,hoja10
2018-10,Integra,122,79,0.8264462809917328,2.5974025974025983,normal,hoja10
2018-11,Integra,121,78,-0.8196721311475419,-1.2658227848101222,normal,hoja10
2018-12,Integra,121,78,0.0,0.0,normal,hoja10
2019-01,Integra,120,77,-0.8264462809917328,-1.2820512820512775,normal,hoja10
2019-02,Integra,121,77,0.8333333333333304,0.0,normal,hoja10
2019-03,Integra,127,83,4.958677685950419,7.792207792207795,normal,hoja10
2019-04,Integra,130,84,2.3622047244094446,1.2048192771084265,normal,hoja10
2019-05,Integra,132,84,1.538461538461533,0.0,normal,hoja10
2019-06,Integra,133,84,0.7575757575757569,0.0,normal,hoja10
2019-07,Integra,126,78,-5.263157894736848,-7.14285714285714,normal,hoja10
2019-08,Integra,122,74,-3.1746031746031744,-5.128205128205132,normal,hoja10
2019-09,Integra,121,73,-0.8196721311475419,-1.3513513513513487,normal,hoja10
2019-10,Integra,122,75,0.8264462809917328,2.7397260273972712,normal,hoja10
2019-11,Integra,128,79,4.918032786885251,5.333333333333323,normal,hoja10
2019-12,Integra,120,71,-6.25,-10.126582278481012,normal,hoja10
2020-01,Integra,114,66,-5.000000000000004,-7.042253521126762,normal,hoja10
2020-02,Integra,107,59,-6.140350877192979,-10.606060606060607,normal,hoja10
2020-03,Integra,104,57,-2.8037383177570097,-3.3898305084745783,normal,hoja10
2020-04,Integra,100,53,-3.8461538461538436,-7.017543859649122,normal,hoja10
2020-05,Integra,99,53,-1.0000000000000009,0.0,normal,hoja10
2020-06,Integra,95,49,-4.040404040404044,-7.547169811320753,normal,hoja10
2020-07,Integra,96,50,1.0526315789473717,2.0408163265306145,normal,hoja10
2020-08,Integra,100,53,4.166666666666674,6.000000000000005,normal,hoja10
2020-09,Integra,99,52,-1.0000000000000009,-1.8867924528301883,normal,hoja10
2020-10,Integra,96,49,-3.0303030303030276,-5.769230769230771,normal,hoja10
