fecha,ret_ACWI,ret_SPY,ret_QQQ,ret_EEM,ret_ILF,ret_EPU,ret_VGK,ret_EWJ,ret_MCHI,ret_XLK,ret_XLF,ret_XLE,ret_XLB,ret_XLI,ret_XLV,ret_XLY,ret_XLP,ret_GLD,ret_CPER,ret_COPX,ret_USO,ret_TLT,ret_LQD,ret_HYG,ret_IDX_VIX,ret_DX_Y_NYB,ret_PEN_X,fx_usdpen,vix_retorno
2014-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,-0.002030205578303912,-0.0005078798665553164,-0.0003633128466544733,0.002224164132324402,0.011797741145853635,-0.008791061030286151,-0.008453126143087464,0.0004727201072594056,-0.0006562407713022189,-0.0036397213442848075,-0.004096798354354059,0.027062585261840688,0.0075160560177953695,0.0008461722724959486,-0.002333632701488675,-0.0020240369947525094,-0.0057654313905632915,-0.008026961942096178,0.010289955834264619,0.008872515217916543,0.053801998030736486,0.008639948679113774,-0.005242668364135006,0.004834639501976934,-0.01903627037422273,0.004034072377513187,-0.004742526905884836,-0.004742526905884836,-0.01903627037422273
2014-12-22,0.012450963136106052,0.011097158794793671,0.008975703021208092,0.020460449309552597,0.004884803711323826,0.0004593514448574254,0.013113625762423808,0.0038438075631326285,0.025604742092588006,0.01857288206637775,0.013399605611326804,-0.0037765561788571933,0.007085719137835067,0.01607114978910551,-0.003110552392314947,0.01626589272608525,0.016196746391705208,-0.01300106711279847,0.006467002600450522,-0.007115576397314638,-0.04119805787804376,0.007826699426056294,0.009670570518280464,0.004012783499268924,-0.07519707630863603,0.0018973010250040723,0.006467002600450522,0.006467002600450522,-0.07519707630863603
2014-12-23,0.0037189715781813515,0.005413139166138725,0.0005058158547066594,-0.005120654520389234,0.0053227714811541205,0.005010306450218716,0.00030497155049635793,0.005807504066965841,-0.008633579913718159,0.00668336009514614,0.009714736511918787,0.016270727409275265,0.011868029231676847,0.007749006310753925,-0.01897691934844048,0.00967064163783693,0.011012132524988116,0.005753138492329279,-0.008820950389340165,0.005431375644262992,0.03477505153247629,-0.01585769408233295,-0.003571461126572917,0.007628237073614708,-0.02950818421410728,0.003230488207328408,0.004058195418896293,0.004058195418896293,-0.02950818421410728
2014-12-24,0.004220281208452414,0.002453944224734883,0.0032233386752382742,0.00466961583452874,0.003933819523927795,-0.0004908507105726434,0.009504208301760464,0.0006143771390414443,-0.004364080298041917,0.0014066834188022348,0.0007534069625683149,-0.004969429323347652,-0.0011034826832553302,0.00340640989296892,0.00971250742933627,0.0006858638177036358,0.0013438483162457882,0.002624401353560568,0.0023576858349898533,0.0037271071534474842,-0.02135301276705981,0.007813681881807755,0.005588549711183166,0.005767520321555919,-0.02905407429960516,-0.0009992931415756523,0.0023576858349898533,0.0023576858349898533,-0.02905407429960516
2014-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
2014-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
2014-12-29,-0.0028536403563227397,0.000670121824939196,-0.0008623448089717378,-0.006756154873358122,0.0027912311470932316,-0.003794046578434407,-0.009229470168618192,-0.011045672025361775,-0.001270970584856701,-0.005630734269843729,0.002932411480567332,0.0029454821889181027,-0.0006720743994130807,0.0008948211965611463,0.002797349040541519,0.006937353485768405,-0.0037025547816434967,-0.010767206637156801,0.00884031761699422,0.002092290506023442,-0.02375575279444242,0.006798563906767807,0.001259600924926163,-0.00011660176769379138,0.03862071859425509,0.0017772260832926712,-0.0006720743994130807,-0.0006720743994130807,0.03862071859425509
2014-12-30,-0.02670626587889169,-0.025532434043427865,-0.026806060761361494,-0.0182752581390645,-0.01873775187686244,-0.01904766830184157,-0.028737259747152577,-0.032265240004394125,-0.03182475649392802,-0.027255339297558634,-0.02144891772842461,-0.028074349955833244,-0.023658695387996254,-0.02606993042292516,-0.024512594935186205,-0.024852620269676606,-0.02464665443297709,-0.007088585957241933,-0.011551049401431701,-0.00676237663136392,-0.020758222332052267,-0.01761798759506883,-0.0194539098758999,-0.022234623195526493,0.05710488929050994,-0.0022175914427616794,-0.02027568050306805,-0.02027568050306805,0.05710488929050994
2014-12-31,0.017993381398097252,0.017022708451111646,0.016680136065956086,0.028001091553433888,0.024318314313947154,0.027537905700505627,0.01962859901252134,0.021761739097333033,0.04320807397390691,0.015914802370049275,0.015715427156533623,0.01948901694999372,0.017166119957269466,0.016971020561700856,0.016954599727541098,0.023103540526030475,0.014660809070173197,0.012771043089007339,0.014416038280320675,0.028613951634276047,0.030760083204572464,0.029177674128624487,0.027905091642701496,0.02447233895125689,0.20603019289740265,0.003111443337522335,0.02721622814080482,0.02721622814080482,0.20603019289740265
2015-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006014074741555242,-0.006014074741555242,
2015-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011966369114927655,-0.011966369114927655,
2015-01-05,-0.02480791675257965,-0.0231708670236489,-0.019797620967714202,-0.022909588155561766,-0.03349957386190172,-0.020159784432398187,-0.03420579520577449,-0.01669065537317893,-0.006590698582381038,-0.020391046534772417,-0.02612226885464719,-0.04635761596768895,-0.030560349565201594,-0.02844195985730813,-0.01027869928341063,-0.024231622722619583,-0.012200280910487415,0.009793514342122833,-0.005205156051264592,-0.03071313937822351,-0.06022138752368211,0.010421930153151404,-0.0011364639391440168,-0.014420925055903866,0.11973013216134865,0.0032937573159006472,-0.005205156051264592,-0.005205156051264592,0.11973013216134865
2015-01-06,0.0097912719277653,0.010703713384472291,0.0066332929684067565,0.016026883408496895,0.03694584360288822,0.02907323256793526,0.008825054734762805,0.003812850373877019,0.01055616523160463,0.008012120729062433,0.004720544474217991,0.005325113633102507,0.011274502958814159,0.007742331328192575,0.01687730877029936,0.010148675261799855,0.019038613686600758,0.03194449016627088,0.005293539787509127,0.014661649409840605,-0.019868786345558,0.03869674790688049,0.02446897751702526,0.016406379795887993,0.06024100192487092,0.0013132277324241493,0.020313971210065063,0.020313971210065063,0.06024100192487092
2015-01-07,0.013239635143178052,0.012630727944353604,0.013060939667671745,0.021795915429652313,0.024067065977829927,-0.0023547999993642765,0.010558772122484017,0.014781902353562693,0.02571998973998757,0.008637287248421499,0.010655511441796772,0.0022979019642943577,0.011448934239603803,0.007690140202087692,0.023683545357023883,0.015984060561481828,0.01727144723065699,-0.005724825154942659,0.00016757625598673442,0.001560498636584473,0.017899168520329356,-0.0018074574267084031,0.001491932078017122,0.006388376786271133,-0.08570081919356187,0.004262288411458259,0.00016757625598673442,0.00016757625598673442,-0.08570081919356187
2015-01-08,0.01603057513773809,0.018086218935855047,0.019481089652675587,0.017377135189989623,0.016325192943668076,0.0117169493244762,0.014775568181369936,0.012940610395718588,0.010342315011221626,0.02232340663772936,0.015284556511500513,0.0227921447385786,0.024122338785391717,0.0203711057291589,0.017426419588657094,0.015341132353576814,0.015513220953624174,-0.003874832861357369,-0.002867655631437094,0.01563914972217706,0.010136876782858684,-0.012912421798587759,-0.0028906139592408397,0.007866844484548219,-0.11910923359252923,0.005223673524016537,0.00033509635778061764,0.00033509635778061764,-0.11910923359252923
2015-01-09,-0.026155545107155564,-0.02795288065031243,-0.02655083674607206,-0.02333371166168563,-0.022259008658070623,-0.024387659655765725,-0.025830857653575845,-0.030552697287247632,-0.023335863745545082,-0.023178988245421084,-0.03332610888777432,-0.02786624591488307,-0.02513599513627862,-0.030595639475112457,-0.02881540607197941,-0.03144044656045086,-0.028016856869417794,-0.008944135638598971,-0.023772468308433492,-0.025469637779591436,-0.034363096434569584,-0.009367864046060936,-0.017499386788025095,-0.015182148704481424,0.03174597301073678,-0.004655194244775451,-0.020100484049636713,-0.020100484049636713,0.03174597301073678
