fecha_cuota,afp,cuota_sbs,cuota_sbs_anterior,retorno_cuota,ret_COPX__fecha_usada,ret_COPX__retorno_alineado,ret_EPU__fecha_usada,ret_EPU__retorno_alineado,ret_IDX_VIX__fecha_usada,ret_IDX_VIX__retorno_alineado,ret_XLB__fecha_usada,ret_XLB__retorno_alineado
2015-01-02,Habitat,10.806122,,,2014-12-31,,2014-12-31,,2014-12-31,,2014-12-31,
2015-01-05,Habitat,10.7153311,10.806122,-0.008401802237657519,2015-01-05,-0.0307131393782233,2015-01-05,-0.020159784432398,2015-01-05,0.1197301321613486,2015-01-05,-0.0305603495652014
2015-01-06,Habitat,10.6141156,10.7153311,-0.009445858373895777,2015-01-06,0.0146616494098406,2015-01-06,0.0290732325679352,2015-01-06,0.0602410019248709,2015-01-06,0.0112745029588141
2015-01-07,Habitat,10.6785828,10.6141156,0.006073723184247148,2015-01-07,0.0015604986365844,2015-01-07,-0.0023547999993641,2015-01-07,-0.0857008191935617,2015-01-07,0.0114489342396038
2015-01-08,Habitat,10.7465171,10.6785828,0.006361733693725835,2015-01-08,0.015639149722177,2015-01-08,0.0117169493244762,2015-01-08,-0.1191092335925292,2015-01-08,0.0241223387853917
2015-01-09,Habitat,10.7203245,10.7465171,-0.0024373105961930097,2015-01-09,-0.0254696377795913,2015-01-09,-0.0243876596557657,2015-01-09,0.0317459730107367,2015-01-09,-0.0251359951362786
2015-01-12,Habitat,10.6542866,10.7203245,-0.006160065397274095,2015-01-12,-0.0135535917815072,2015-01-12,0.0169689397954346,2015-01-12,0.1168091870955849,2015-01-12,0.0178527215892525
2015-01-13,Habitat,10.6507412,10.6542866,-0.00033276747032506826,2015-01-13,-0.0404896890383325,2015-01-13,-0.0225866220563905,2015-01-13,0.0489795441728797,2015-01-13,-0.0088631066847154
2015-01-14,Habitat,10.5792767,10.6507412,-0.0067098147122381935,2015-01-14,-0.1009810842675603,2015-01-14,-0.0577255720095123,2015-01-14,0.0447470865851882,2015-01-14,-0.0354512756031714
2015-01-15,Habitat,10.5483409,10.5792767,-0.002924188569526698,2015-01-15,0.0150033876318833,2015-01-15,0.0311088913379264,2015-01-15,0.0423649844881406,2015-01-15,0.0229832020911979
2015-01-16,Habitat,10.6407912,10.5483409,0.008764439913010458,2015-01-16,0.0281592747076231,2015-01-16,0.0086675620423863,2015-01-16,-0.0643143665012664,2015-01-16,0.0179607559233505
2015-01-19,Habitat,10.6400546,10.6407912,-6.922417573629325e-05,2015-01-16,0.0,2015-01-16,0.0,2015-01-16,0.0,2015-01-16,0.0
2015-01-20,Habitat,10.6630168,10.6400546,0.002158090429348114,2015-01-16,0.0,2015-01-16,0.0,2015-01-16,0.0,2015-01-16,0.0
2015-01-21,Habitat,10.6936942,10.6630168,0.0028769906842873727,2015-01-21,0.0096345672022255,2015-01-21,-0.0020337072586507,2015-01-21,-0.0522875334385364,2015-01-21,0.0100799209732953
2015-01-22,Habitat,10.7782317,10.6936942,0.007905359777353516,2015-01-22,0.0280146951197961,2015-01-22,0.031577982335218,2015-01-22,-0.1299735126450129,2015-01-22,0.0329881000811409
2015-01-23,Habitat,10.815629,10.7782317,0.0034697064454460858,2015-01-23,-0.0371302137838093,2015-01-23,-0.0127308268582656,2015-01-23,0.0158536728615568,2015-01-23,-0.0158346044933062
2015-01-26,Habitat,10.879394,10.815629,0.0058956349186902735,2015-01-26,-0.0232643216741381,2015-01-26,-0.0115640564279401,2015-01-26,-0.0684273349393529,2015-01-26,-0.0221270797035569
2015-01-27,Habitat,10.8211859,10.879394,-0.005350307195419179,2015-01-27,-0.0022428185394461,2015-01-27,0.0043997787477587,2015-01-27,0.1095360055057483,2015-01-27,0.0004907995123195
2015-01-28,Habitat,10.775903,10.8211859,-0.004184652257013699,2015-01-28,-0.0241045469436512,2015-01-28,-0.0147584681201382,2015-01-28,0.1869919482636646,2015-01-28,-0.0181423599379937
2015-01-29,Habitat,10.8532564,10.775903,0.007178368253685896,2015-01-29,-0.0031696743066209,2015-01-29,-0.0065329624177176,2015-01-29,-0.0821917936047272,2015-01-29,0.0149068680477466
2015-01-30,Habitat,10.8206022,10.8532564,-0.00300870068821002,2015-01-30,0.0102159680220528,2015-01-30,-0.002108765846318,2015-01-30,0.1178037877137265,2015-01-30,-0.0003907098917903
2015-02-02,Habitat,10.9065559,10.8206022,0.007943522773621758,2015-02-02,0.031377606747184,2015-02-02,0.0207732983319313,2015-02-02,-0.0734382002195861,2015-02-02,0.0173287110222029
2015-02-03,Habitat,10.9684851,10.9065559,0.0056781628011459695,2015-02-03,0.0942165839351232,2015-02-03,0.0352261198985424,2015-02-03,-0.1080803061495746,2015-02-03,0.0462246548653759
2015-02-04,Habitat,10.9939715,10.9684851,0.0023236025547410666,2015-02-04,-0.0087948823831179,2015-02-04,0.0013136118958727,2015-02-04,0.0577034047549001,2015-02-04,-0.0078067078063911
2015-02-05,Habitat,11.0507585,10.9939715,0.005165285356615756,2015-02-05,0.0280314916515382,2015-02-05,0.0147599056154636,2015-02-05,-0.0807419284449779,2015-02-05,0.026498615630764
2015-02-06,Habitat,11.0209075,11.0507585,-0.002701262542295191,2015-02-06,-0.0099858653188559,2015-02-06,-0.0181074942715545,2015-02-06,0.0261127907475595,2015-02-06,-0.0020719870456258
2015-02-09,Habitat,10.9712398,11.0209075,-0.004506679690397641,2015-02-09,0.0120599168596027,2015-02-09,0.0149976788904702,2015-02-09,0.072874392991018,2015-02-09,0.0018980447172562
2015-02-10,Habitat,11.0608577,10.9712398,0.008168438721027682,2015-02-10,-0.0291315339134566,2015-02-10,-0.0151211527140902,2015-02-10,-0.0711590161247568,2015-02-10,0.00627189601835
2015-02-11,Habitat,11.051,11.0608577,-0.0008912238333922406,2015-02-11,-0.0068253001916743,2015-02-11,-0.0049096696366196,2015-02-11,-0.0156703694101566,2015-02-11,0.0037792645296501
2015-02-12,Habitat,11.0786702,11.051,0.00250386390371915,2015-02-12,0.0121175908951856,2015-02-12,-0.0085659140249351,2015-02-12,-0.0955188101022903,2015-02-12,-0.0071298448454277
2015-02-13,Habitat,11.1743594,11.0786702,0.00863724601171012,2015-02-13,0.0567102404914527,2015-02-13,0.0310174708871939,2015-02-13,-0.0423729182359189,2015-02-13,0.0275604169439824
2015-02-16,Habitat,11.2186659,11.1743594,0.0039650147640677424,2015-02-13,0.0,2015-02-13,0.0,2015-02-13,0.0,2015-02-13,0.0
2015-02-17,Habitat,11.185299,11.2186659,-0.0029742306525055717,2015-02-13,0.0,2015-02-13,0.0,2015-02-13,0.0,2015-02-13,0.0
2015-02-18,Habitat,11.1831183,11.185299,-0.00019496126120543966,2015-02-18,0.0276607999767022,2015-02-18,0.0232508460435689,2015-02-18,-0.0221519226104166,2015-02-18,0.0246974678926665
2015-02-19,Habitat,11.2040399,11.1831183,0.0018708198767780626,2015-02-19,-0.0129632002429287,2015-02-19,-0.0060383891047822,2015-02-19,-0.0103559773066248,2015-02-19,0.0051555538025187
2015-02-20,Habitat,11.2230308,11.2040399,0.0016950046741621705,2015-02-20,-0.0010947628472363,2015-02-20,-0.0095181887847949,2015-02-20,-0.0647481866310079,2015-02-20,0.0032220949247601
2015-02-23,Habitat,11.2076164,11.2230308,-0.0013734614361033959,2015-02-23,-0.0247784966913759,2015-02-23,-0.0104609194656949,2015-02-23,0.0181818339450299,2015-02-23,-0.0003462494520558
2015-02-24,Habitat,11.2228687,11.2076164,0.0013608870482040292,2015-02-24,0.0196101980872107,2015-02-24,-0.0013637976901929,2015-02-24,-0.0597528031703381,2015-02-24,0.0048917549155531
2015-02-25,Habitat,11.2074715,11.2228687,-0.0013719486890191313,2015-02-25,0.0060480465139516,2015-02-25,0.0009954355984995,2015-02-25,0.0109569449819069,2015-02-25,-0.0025567145229504
2015-02-26,Habitat,11.2085291,11.2074715,9.436562029163653e-05,2015-02-26,0.01981026356295,2015-02-26,0.0009580840428147,2015-02-26,0.0050577813621721,2015-02-26,-0.0050678948077936
2015-02-27,Habitat,11.2012136,11.2085291,-0.000652672615178318,2015-02-27,0.0069134722397885,2015-02-27,0.0005562705217179,2015-02-27,-0.0409776923851127,2015-02-27,-0.0037757467520853
2015-03-02,Habitat,11.2306639,11.2012136,0.0026292061781589826,2015-03-02,-0.0016401523599084,2015-03-02,-0.0022199465006176,2015-03-02,-0.0224887696629196,2015-03-02,0.0077435619149117
2015-03-03,Habitat,11.1909676,11.2306639,-0.00353463520531494,2015-03-03,-0.0076927033542011,2015-03-03,0.0006463655385142,2015-03-03,0.0628834123637294,2015-03-03,-0.0047596807072551
2015-03-04,Habitat,11.1740606,11.1909676,-0.0015107719550541132,2015-03-04,-0.0227475817839695,2015-03-04,-0.0011057741115987,2015-03-04,0.0266955190998745,2015-03-04,-0.0052621336260059
2015-03-05,Habitat,11.189112,11.1740606,0.0013469946636945895,2015-03-05,0.0047796013159158,2015-03-05,-0.0011945423254843,2015-03-05,-0.0133520440263794,2015-03-05,-0.0037990517218072
2015-03-06,Habitat,11.1071631,11.189112,-0.0073239860321355765,2015-03-06,-0.0348571661544305,2015-03-06,-0.0243684409528494,2015-03-06,0.0826210719774824,2015-03-06,-0.0112565534525709
2015-03-09,Habitat,11.0931434,11.1071631,-0.0012622214938032839,2015-03-09,0.004761976302559,2015-03-09,-0.0131579661158219,2015-03-09,-0.0092104862766576,2015-03-09,0.0017102515262703
2015-03-10,Habitat,10.9872889,11.0931434,-0.009542335854055728,2015-03-10,-0.0722019186971296,2015-03-10,-0.0377861119417756,2015-03-10,0.1082337363229903,2015-03-10,-0.0396666404278579
2015-03-11,Habitat,10.9665387,10.9872889,-0.0018885641570779432,2015-03-11,0.0311217389331912,2015-03-11,0.0258673764829642,2015-03-11,0.0107849190782511,2015-03-11,0.0235398993164486
2015-03-12,Habitat,11.0545876,10.9665387,0.008028868762392616,2015-03-12,0.0031560341934346,2015-03-12,0.0035047656742324,2015-03-12,-0.0859514339541278,2015-03-12,0.0110043133660617
2015-03-13,Habitat,11.0311575,11.0545876,-0.0021194910970716574,2015-03-13,-0.0129858546922203,2015-03-13,0.000808164636223,2015-03-13,0.0376134838415287,2015-03-13,-0.0087386743233186
2015-03-16,Habitat,11.0852337,11.0311575,0.004902132890405975,2015-03-16,-0.0064820167883494,2015-03-16,-0.008247869702438,2015-03-16,-0.0243750214576721,2015-03-16,-0.0003148659390579
2015-03-17,Habitat,11.1040138,11.0852337,0.0016941546302267074,2015-03-17,0.0046371264788314,2015-03-17,0.0019441604776053,2015-03-17,0.003203087241163,2015-03-17,-0.0126483661259694
2015-03-18,Habitat,11.1406402,11.1040138,0.003298482932360791,2015-03-18,0.0130955654458662,2015-03-18,0.0155651886638146,2015-03-18,-0.1079182373467635,2015-03-18,0.0158968835358905
2015-03-19,Habitat,11.1423196,11.1406402,0.00015074537637427277,2015-03-19,-0.0212350247881165,2015-03-19,-0.0044355015541176,2015-03-19,0.0071581550382231,2015-03-19,-0.0184829337039048
2015-03-20,Habitat,11.1414337,11.1423196,-7.950768168596412e-05,2015-03-20,0.0552001676638256,2015-03-20,0.0098000963393625,2015-03-20,-0.0746268130657316,2015-03-20,0.0067647240628789
2015-03-23,Habitat,11.1251887,11.1414337,-0.00145807087646177,2015-03-23,0.0313093395824994,2015-03-23,-0.0052401372553814,2015-03-23,0.0299538691195579,2015-03-23,-0.0042016842337897
2015-03-24,Habitat,11.0748514,11.1251887,-0.004524624377831965,2015-03-24,-0.0100561658325336,2015-03-24,0.0013187714650919,2015-03-24,0.0156599582801262,2015-03-24,-0.0047057430114367
2015-03-25,Habitat,11.0095458,11.0748514,-0.005896747291796678,2015-03-25,-0.008844081407237,2015-03-25,-0.0091821727292863,2015-03-25,0.1336269978059188,2015-03-25,-0.0113688185468343
2015-03-26,Habitat,10.9912389,11.0095458,-0.0016628206406116286,2015-03-26,-0.012792988929693,2015-03-26,-0.0109822483404713,2015-03-26,0.0233161023403749,2015-03-26,-0.0003394504100281
2015-03-27,Habitat,11.0237509,10.9912389,0.002957992296937384,2015-03-27,-0.0126971119889423,2015-03-27,-0.0017302625329724,2015-03-27,-0.04620256247457,2015-03-27,0.0031726746022695
2015-03-30,Habitat,11.1291231,11.0237509,0.00955865212810636,2015-03-30,0.0328281897400097,2015-03-30,0.0181251515204712,2015-03-30,-0.0371598856856456,2015-03-30,0.0178566608098891
2015-03-31,Habitat,11.0941368,11.1291231,-0.003143670861184056,2015-03-31,-0.0108625628996967,2015-03-31,-0.0026955387781004,2015-03-31,0.0537560110728749,2015-03-31,-0.0091446679337349
2015-04-01,Habitat,11.1164705,11.0941368,0.0020131084015477807,2015-04-01,-0.0228945221922184,2015-04-01,-0.0047930580540378,2015-04-01,-0.0117724202501544,2015-04-01,-0.0215332328902809
2015-04-02,Habitat,11.1488164,11.1164705,0.0029097275074854156,2015-04-02,0.0334959389662736,2015-04-02,0.0343244477688711,2015-04-02,-0.0291197611105742,2015-04-02,0.0254905011006307
2015-04-06,Habitat,11.2196033,11.1488164,0.006349274888050038,2015-04-02,0.0,2015-04-02,0.0,2015-04-02,0.0,2015-04-02,0.0
2015-04-07,Habitat,11.243204,11.2196033,0.0021035235711053257,2015-04-07,0.0084324468247434,2015-04-07,-0.0011790885322241,2015-04-07,0.0027137016603897,2015-04-07,-0.0017827484653275
2015-04-08,Habitat,11.2881783,11.243204,0.004000131990845368,2015-04-08,0.0157901963832254,2015-04-08,-5.512630847126498e-05,2015-04-08,-0.0541272128002966,2015-04-08,0.0072301224412787
2015-04-09,Habitat,11.3735855,11.2881783,0.007566074678320822,2015-04-09,-0.0112360625716633,2015-04-09,-0.0010230156869164,2015-04-09,-0.0636623332468341,2015-04-09,0.0028327323906112
2015-04-10,Habitat,11.4136096,11.3735855,0.003519039796201273,2015-04-10,-0.002815045121411,2015-04-10,0.0004269708942246,2015-04-10,-0.0389610559921197,2015-04-10,0.0042815485618001
2015-04-13,Habitat,11.3997651,11.4136096,-0.0012129817371709928,2015-04-13,-0.0007296945210414,2015-04-13,0.0006659311212464,2015-04-13,0.1081080814725945,2015-04-13,0.0038413409518569
2015-04-14,Habitat,11.4013809,11.3997651,0.0001417397626903849,2015-04-14,0.0183495767234214,2015-04-14,0.0061419313459964,2015-04-14,-0.019368688107373,2015-04-14,0.0024760137708201
2015-04-15,Habitat,11.4300771,11.4013809,0.002516905649560419,2015-04-15,0.0181722285552874,2015-04-15,0.0117869699969295,2015-04-15,-0.0607168923974924,2015-04-15,0.0094940551426521
2015-04-16,Habitat,11.4245253,11.4300771,-0.0004857185084078397,2015-04-16,0.0086336515446363,2015-04-16,0.0016704226560071,2015-04-16,-0.0186915707372318,2015-04-16,-0.0018719756952482
2015-04-17,Habitat,11.3337066,11.4245253,-0.007949450643695566,2015-04-17,-0.037436274150962,2015-04-17,-0.0326753560294147,2015-04-17,0.1023809462537932,2015-04-17,-0.0370181240651484
2015-04-20,Habitat,11.3698981,11.3337066,0.003193262476020031,2015-04-20,0.0103824053046763,2015-04-20,0.004492654525789,2015-04-20,-0.042476611807394,2015-04-20,0.013495869082142
2015-04-21,Habitat,11.4037915,11.3698981,0.002980976584126216,2015-04-21,0.0128464325329389,2015-04-21,0.0174369874250202,2015-04-21,-0.003759412783294,2015-04-21,0.0109335750889767
2015-04-22,Habitat,11.4377169,11.4037915,0.0029749228578932474,2015-04-22,-0.0173138023022321,2015-04-22,-0.0157109739529923,2015-04-22,-0.0407547141021151,2015-04-22,-0.0180601593747733
2015-04-23,Habitat,11.4639566,11.4377169,0.0022941379148839758,2015-04-23,0.0474247693089393,2015-04-23,0.0334038875816542,2015-04-23,-0.0180960263745345,2015-04-23,0.0301874131821935
2015-04-24,Habitat,11.492445,11.4639566,0.002485040810430217,2015-04-24,0.0322789110598049,2015-04-24,0.0037114686362553,2015-04-24,-0.0152243259096509,2015-04-24,0.0081049127482231
2015-04-27,Habitat,11.4990507,11.492445,0.0005747863052640856,2015-04-27,0.0023836351478085,2015-04-27,-0.016315195432855,2015-04-27,0.0675345749619442,2015-04-27,-0.0185427421101672
2015-04-28,Habitat,11.4887427,11.4990507,-0.0008964218237598187,2015-04-28,0.0366817702282904,2015-04-28,0.0383336066777357,2015-04-28,-0.0541158570381128,2015-04-28,0.0302184673812591
2015-04-29,Habitat,11.4126661,11.4887427,-0.006621838610764597,2015-04-29,0.0062958667371777,2015-04-29,-0.0028806539033749,2015-04-29,0.0789686146623931,2015-04-29,-0.0031429894526129
2015-04-30,Habitat,11.3584331,11.4126661,-0.004752000936923961,2015-04-30,-0.0190043516335387,2015-04-30,-0.0198020843767182,2015-04-30,0.0866318011702345,2015-04-30,-0.0288512327798815
2015-05-01,Habitat,11.4206381,11.3584331,0.005476547641064977,2015-05-01,0.0408097244569514,2015-05-01,0.0339292925467515,2015-05-01,-0.1271477908741036,2015-05-01,0.0397256400709158
2015-05-04,Habitat,11.5073223,11.4206381,0.00759013631646388,2015-05-04,0.0109716693760781,2015-05-04,0.0069520542857957,2015-05-04,0.0118110688549111,2015-05-04,-0.0016145700236893
2015-05-05,Habitat,11.4297101,11.5073223,-0.006744592527837767,2015-05-05,-0.0053562602573546,2015-05-05,0.0090073949969051,2015-05-05,0.1136186766385125,2015-05-05,-0.0081868452130484
2015-05-06,Habitat,11.3859339,11.4297101,-0.0038300358991607553,2015-05-06,-7.20491130298262e-05,2015-05-06,-0.0046639856993119,2015-05-06,0.0587001519414402,2015-05-06,0.0025891016196644
2015-05-07,Habitat,11.4044947,11.3859339,0.001630151743635233,2015-05-07,-0.0175740719707101,2015-05-07,-0.0035195927126,2015-05-07,-0.0013200993130647,2015-05-07,0.0027565418618551
2015-05-08,Habitat,11.4881089,11.4044947,0.0073316882684859586,2015-05-08,0.0141939966904782,2015-05-08,-0.0055838627327079,2015-05-08,-0.1500330760471743,2015-05-08,0.0201631843412242
2015-05-11,Habitat,11.4925268,11.4881089,0.000384562858731341,2015-05-11,-0.0099782141963217,2015-05-11,0.0020386035390163,2015-05-11,0.076982951105947,2015-05-11,-0.0084421084103305
2015-05-12,Habitat,11.4737461,11.4925268,-0.0016341663001386841,2015-05-12,0.0160146076919103,2015-05-12,0.0064288833755428,2015-05-12,0.0007219693091775,2015-05-12,-0.0070546960530275
2015-05-13,Habitat,11.4776686,11.4737461,0.00034186742200970066,2015-05-13,0.0004370351747469,2015-05-13,0.0101835405591272,2015-05-13,-0.0072149661091248,2015-05-13,-0.001973710839374
2015-05-14,Habitat,11.535639,11.4776686,0.0050507121280709555,2015-05-14,-0.0019050019833518,2015-05-14,0.0022417169792905,2015-05-14,-0.0741279390114194,2015-05-14,0.008522362606476
2015-05-15,Habitat,11.5509411,11.535639,0.0013265064900176426,2015-05-15,-0.0137813104916004,2015-05-15,-0.0148615720506936,2015-05-15,-0.0282574303881364,2015-05-15,-0.0138234597511681
2015-05-18,Habitat,11.5904964,11.5509411,0.003424422274995509,2015-05-18,0.005210266573574,2015-05-18,0.0002424461322161,2015-05-18,0.0282713590113092,2015-05-18,0.013122328868024
2015-05-19,Habitat,11.6148779,11.5904964,0.0021035768580197622,2015-05-19,-0.0305326191885766,2015-05-19,-0.0079750082138364,2015-05-19,0.0094266177178761,2015-05-19,-0.0018641228296556
2015-05-20,Habitat,11.5994045,11.6148779,-0.0013322051366548848,2015-05-20,-0.0134218912211753,2015-05-20,-0.0038586638575841,2015-05-20,0.0023346095004364,2015-05-20,-0.0024920359047273
2015-05-21,Habitat,11.5850482,11.5994045,-0.0012376756065366479,2015-05-21,-0.0214743547426169,2015-05-21,-0.0218045607440178,2015-05-21,-0.0597826437051313,2015-05-21,-0.0167458940260104
2015-05-22,Habitat,11.5943261,11.5850482,0.0008008512213182328,2015-05-22,0.0081856016148593,2015-05-22,0.0107890719804493,2015-05-22,0.0016515655103792,2015-05-22,0.0135858094146752
2015-05-25,Habitat,11.6134098,11.5943261,0.0016459516349121017,2015-05-22,0.0,2015-05-22,0.0,2015-05-22,0.0,2015-05-22,0.0
2015-05-26,Habitat,11.5441724,11.6134098,-0.005961849378637973,2015-05-22,0.0,2015-05-22,0.0,2015-05-22,0.0,2015-05-22,0.0
2015-05-27,Habitat,11.6000789,11.5441724,0.0048428330817373855,2015-05-27,0.0255965063587397,2015-05-27,0.0170374970005242,2015-05-27,-0.0561877623240186,2015-05-27,0.0309174388021891
2015-05-28,Habitat,11.571631,11.6000789,-0.0024523884919437355,2015-05-28,-0.0086801081735423,2015-05-28,-0.0016412686291029,2015-05-28,0.0030143150318902,2015-05-28,0.0046301818693366
2015-05-29,Habitat,11.527805,11.571631,-0.0037873658432419077,2015-05-29,-0.0124546091487579,2015-05-29,-0.000917475676992,2015-05-29,0.0398196631301424,2015-05-29,-0.0053753292037737
2015-06-01,Habitat,11.5409036,11.527805,0.0011362614131658066,2015-06-01,-0.011302144507407,2015-06-01,-0.0023463022633839,2015-06-01,0.0093930717491075,2015-06-01,7.836362729074509e-05
2015-06-02,Habitat,11.5091664,11.5409036,-0.0027499753138914285,2015-06-02,0.0300578770052273,2015-06-02,0.0153124213505444,2015-06-02,0.0193270936956666,2015-06-02,-1.948091369752269e-05
2015-06-03,Habitat,11.4984319,11.5091664,-0.0009326913546058302,2015-06-03,0.0036445054977818,2015-06-03,-0.0030727901370332,2015-06-03,-0.0407303323755958,2015-06-03,0.0019392213102138
2015-06-04,Habitat,11.4123599,11.4984319,-0.007485542441661108,2015-06-04,-0.0288740207301256,2015-06-04,-0.0057637754898515,2015-06-04,0.0768667790969108,2015-06-04,-0.0111738469141898
2015-06-05,Habitat,11.42538,11.4123599,0.0011408770941407909,2015-06-05,0.002444229623584,2015-06-05,-0.0047198819153028,2015-06-05,-0.0339904825767074,2015-06-05,-0.0048942766136168
2015-06-08,Habitat,11.3634892,11.42538,-0.00541695768543371,2015-06-08,-0.0052397575595688,2015-06-08,-0.0076089837661939,2015-06-08,0.0760028093460083,2015-06-08,-0.008820151251754
2015-06-09,Habitat,11.3184982,11.3634892,-0.003959259273991211,2015-06-09,0.0056359352244688,2015-06-09,0.0063362394732604,2015-06-09,-0.0536298035886222,2015-06-09,0.0076296161078408
2015-06-10,Habitat,11.397383,11.3184982,0.006969546542844318,2015-06-10,0.0289654978731861,2015-06-10,0.002389021474904,2015-06-10,-0.0863856238377711,2015-06-10,0.0104289716156469
2015-06-11,Habitat,11.4407966,11.397383,0.003809084945201935,2015-06-11,-0.0175819874451258,2015-06-11,0.0012031542721027,2015-06-11,-0.0279878879035937,2015-06-11,0.0022230415022885
2015-06-12,Habitat,11.4184006,11.4407966,-0.001957555997455729,2015-06-12,-0.0025701871512561,2015-06-12,0.005259797619721,2015-06-12,0.0723734882407136,2015-06-12,-0.0057829103922889
2015-06-15,Habitat,11.3771405,11.4184006,-0.003613474552644491,2015-06-15,-0.0097331748556184,2015-06-15,-0.0099676337489782,2015-06-15,0.1168360407510995,2015-06-15,-0.006332918409821
2015-06-16,Habitat,11.3819428,11.3771405,0.0004221007906159979,2015-06-16,-0.0133197082497735,2015-06-16,0.0001906674547649,2015-06-16,-0.0376868038185391,2015-06-16,0.007124008722422
2015-06-17,Habitat,11.4049625,11.3819428,0.002022475459989126,2015-06-17,0.0155882155984987,2015-06-17,0.0145343278919916,2015-06-17,-0.0209318305761886,2015-06-17,0.0043463632762923
2015-06-18,Habitat,11.4704441,11.4049625,0.005741500684460776,2015-06-18,0.0146144081712635,2015-06-18,0.0092323759037078,2015-06-18,-0.0903448565252895,2015-06-18,0.0091375793469627
2015-06-19,Habitat,11.4616847,11.4704441,-0.0007636495957467071,2015-06-19,-0.0299924767375058,2015-06-19,-0.0114454151203513,2015-06-19,0.0583775953191725,2015-06-19,-0.0081202295171173
2015-06-22,Habitat,11.5588336,11.4616847,0.008475970378071906,2015-06-22,-0.031394672714235,2015-06-22,-0.0229670723841123,2015-06-22,-0.0873925690325965,2015-06-22,-0.0222435119282553
2015-06-23,Habitat,11.6450439,11.5588336,0.00745839095737133,2015-06-23,0.0440957983475498,2015-06-23,0.0323973546047318,2015-06-23,-0.0494505593217623,2015-06-23,0.0281439230797038
2015-06-24,Habitat,11.5812398,11.6450439,-0.005479077670115018,2015-06-24,0.0178809835668125,2015-06-24,0.0129793499997736,2015-06-24,0.0949628905703972,2015-06-24,-0.0102435072472744
2015-06-25,Habitat,11.5570181,11.5812398,-0.002091460017950797,2015-06-25,-0.0157333789673613,2015-06-25,-0.01467235839037,2015-06-25,0.0565610849965456,2015-06-25,-0.0028482005787209
2015-06-26,Habitat,11.5682325,11.5570181,0.0009703541089027823,2015-06-26,-0.0160832534295976,2015-06-26,0.003178800065267,2015-06-26,0.0007137921997475,2015-06-26,-0.0060298146019384
2015-06-29,Habitat,11.5566677,11.5682325,-0.0009997032822429697,2015-06-29,-0.0155285813616743,2015-06-29,-0.0143676970647098,2015-06-29,0.3445078292441428,2015-06-29,-0.0218961361726758
2015-06-30,Habitat,11.3931147,11.5566677,-0.014152262939947646,2015-06-30,-0.0131032950010279,2015-06-30,-0.0048814729590188,2015-06-30,-0.0328912905403907,2015-06-30,0.0043750421404931
2015-07-01,Habitat,11.4391352,11.3931147,0.004039325611283617,2015-07-01,-0.0174675246733145,2015-07-01,0.0030864649207993,2015-07-01,-0.1173888888307628,2015-07-01,0.0055795640084193
2015-07-02,Habitat,11.4192016,11.4391352,-0.0017425792816927466,2015-07-02,0.0068764703778483,2015-07-02,0.0040248557142457,2015-07-02,0.0435053297887548,2015-07-02,-0.0021404955964585
2015-07-03,Habitat,11.4235273,11.4192016,0.0003788093206096299,2015-07-02,0.0,2015-07-02,0.0,2015-07-02,0.0,2015-07-02,0.0
2015-07-06,Habitat,11.349921,11.4235273,-0.006443395114922201,2015-07-02,0.0,2015-07-02,0.0,2015-07-02,0.0,2015-07-02,0.0
2015-07-07,Habitat,11.3679663,11.349921,0.001589905339429265,2015-07-07,-0.0270372290682312,2015-07-07,-0.010501512790472,2015-07-07,-0.0540858356210862,2015-07-07,-0.0014397677499201
2015-07-08,Habitat,11.1983741,11.3679663,-0.014918429165294067,2015-07-08,-0.0306888085428079,2015-07-08,-0.0122527522894272,2015-07-08,0.2218769211291789,2015-07-08,-0.0212819055676651
2015-07-09,Habitat,11.2509995,11.1983741,0.004699378635689699,2015-07-09,0.0219521886974414,2015-07-09,0.0039309542057655,2015-07-09,0.0157680299261644,2015-07-09,0.0055100241529439
2015-07-10,Habitat,11.3586741,11.2509995,0.009570225294206036,2015-07-10,0.0063044610492011,2015-07-10,0.0015824002374282,2015-07-10,-0.157235828623621,2015-07-10,0.0060735961534257
2015-07-13,Habitat,11.4530737,11.3586741,0.008310793950853768,2015-07-13,0.0223359606080604,2015-07-13,0.0089164065361462,2015-07-13,-0.1740938988982823,2015-07-13,0.0160186040876999
2015-07-14,Habitat,11.4927433,11.4530737,0.003463664081721607,2015-07-14,0.0020787435297693,2015-07-14,-0.0011322484651421,2015-07-14,-0.0381294782385922,2015-07-14,0.003066796797585
2015-07-15,Habitat,11.5053595,11.4927433,0.0010977535711600428,2015-07-15,-0.007332105922805,2015-07-15,-0.0097464925471685,2015-07-15,-0.0104712299567008,2015-07-15,-0.0075230132872901
2015-07-16,Habitat,11.5577682,11.5053595,0.004555155360421281,2015-07-16,-0.0038120592946849,2015-07-16,0.0013121566510625,2015-07-16,-0.0846560789351139,2015-07-16,-0.0001345162124336
2015-07-17,Habitat,11.5672014,11.5577682,0.0008161783344988738,2015-07-17,-0.0141086802134994,2015-07-17,-0.0124317055121092,2015-07-17,-0.0132122090791213,2015-07-17,-0.0070326150482302
2015-07-20,Habitat,11.5418402,11.5672014,-0.002192509590089875,2015-07-20,-0.0478785935504901,2015-07-20,-0.0379108619838838,2015-07-20,0.0251046188722334,2015-07-20,-0.0252162906288199
