escenario,periodo,afp,grupo_cobertura,peso_exterior,peso_total_fondo
ampliado_15pct,2016-03,Profuturo,mapeo_baja_confianza,0.0006260835496247,0.0004065127488613
ampliado_15pct,2016-03,Profuturo,mapeo_confianza_media,0.2820649616065815,0.1831432928862254
ampliado_15pct,2016-03,Profuturo,privados_alternativos,0.0423726890418621,0.027512363660377702
ampliado_15pct,2016-03,Profuturo,residual_no_mapeado,0.08259428081740063,0.0536280312035587
ampliado_15pct,2016-04,Habitat,mapeo_alta_confianza,0.4716339576277388,0.2777792173022494
ampliado_15pct,2016-04,Habitat,mapeo_confianza_media,0.3921570184762044,0.2309695217872433
ampliado_15pct,2016-04,Habitat,residual_no_mapeado,0.1362090238960553,0.0802233075787423
ampliado_15pct,2016-04,Integra,mapeo_alta_confianza,0.4094787509189975,0.2398737179822444
ampliado_15pct,2016-04,Integra,mapeo_baja_confianza,0.019913404353482225,0.011665324096142198
ampliado_15pct,2016-04,Integra,mapeo_confianza_media,0.3366530144195724,0.1972122120073763
ampliado_15pct,2016-04,Integra,privados_alternativos,0.0579982026421914,0.033975498051722
ampliado_15pct,2016-04,Integra,residual_no_mapeado,0.17595662766575274,0.10307585042465597
ampliado_15pct,2016-04,Prima,mapeo_alta_confianza,0.25716684383713134,0.16048248461336
ampliado_15pct,2016-04,Prima,mapeo_baja_confianza,0.0271383740447733,0.0169354401605137
