afp,modelo,tipo_ensemble,modelos,pesos,n,mae_retorno,rmse_retorno,r2_retorno,correlacion_retorno,direccion_pct,mape_cuota_pct,mediana_error_abs_pct,p90_error_abs_pct,error_maximo_abs_pct,sesgo_cuota_pct
Habitat,BLEND_EW_RIDGE_HL60_A0.001_DIARIO_RIDGE_W0.50_0.50,PAR,"[""EW_RIDGE_HL60_A0.001"", ""DIARIO_RIDGE""]","[0.5, 0.5]",593,0.008116942779487893,0.012266422934578749,0.22821689559930358,0.49588779913085806,73.0185497470489,0.8080860607945525,0.549238960067111,1.9149149216515715,7.136432758554911,-0.11332220685672709
Integra,BLEND_EW_RIDGE_HL120_A0.001_DIARIO_RIDGE_W0.25_0.75,PAR,"[""EW_RIDGE_HL120_A0.001"", ""DIARIO_RIDGE""]","[0.25, 0.75]",593,0.008963861610527743,0.012588848308412408,0.25630632546161014,0.5117287316906358,65.26138279932546,0.8955979312170133,0.6277585021585042,2.173967454754399,6.916686865385713,0.019933114288636703
Prima,BLEND_EW_RIDGE_HL250_A0.001_DIARIO_RIDGE_W0.35_0.65,PAR,"[""EW_RIDGE_HL250_A0.001"", ""DIARIO_RIDGE""]","[0.35, 0.65]",593,0.008818746120803805,0.013116555353521875,0.28182438645054486,0.5351870053391484,73.0185497470489,0.8826411276733311,0.5340571415392237,2.16506129530413,6.818330043629595,-0.01839069124642321
Profuturo,BLEND_EW_RIDGE_HL250_A0.001_DIARIO_RIDGE_W0.00_1.00,PAR,"[""EW_RIDGE_HL250_A0.001"", ""DIARIO_RIDGE""]","[0.0, 1.0]",593,0.009529279540218812,0.01312238654012739,0.2578046909279398,0.516056209185514,65.26138279932546,0.9536011697870125,0.7043352355273647,2.0905937902090486,7.1246932310835565,0.07999366586312552
