fecha,ACWI,SPY,QQQ,EEM,ILF,EPU,VGK,EWJ,MCHI,XLK,XLF,XLE,XLB,XLI,XLV,XLY,XLP,GLD,CPER,COPX,USO,TLT,LQD,HYG,^VIX,DX-Y.NYB,PEN=X
2014-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,0.002725245879489524,0.004254825664523398,0.00440008156443783,0.006999888196318471,0.016619084507164983,-0.004067825898171895,-0.0037282807087767322,0.005240098320418385,0.00410575780142497,0.0011080605686601963,0.0006488055292097616,0.03195666752327697,0.012316996611509978,0.0056153300321435395,0.0024203728879395037,0.0027314438571166555,-0.0010277787530681426,-0.003300085781823392,0.01510411440912418,0.013679919510148686,0.0588234969536221,0.013446244762568282,-0.0005025246951377849,0.009622802809093889,-0.01903627037422273,0.004034072377513187,-0.004742526905884836
2014-12-22,0.005945510901196549,0.004600405360910997,0.0024925808936366867,0.013903532528087403,-0.0015720325505343968,-0.005969049298259144,0.006603915622469536,-0.002606339830854121,0.019014770919156376,0.012028093752352254,0.006888057922380231,-0.010177739312705714,0.0006147410057020242,0.009542436228749063,-0.009516014899663472,0.009735927854879423,0.009667225816758496,-0.019342978620211615,0.0,-0.013495304826359189,-0.04735879105359653,0.0013509601627204049,0.003182983554903096,-0.0024384496410120304,-0.07519707630863603,0.0018973010250040723,0.006467002600450522
2014-12-23,-0.0003378527681588972,0.0013494673450449302,-0.0035380215812168547,-0.009141750927550651,0.001259464907539698,0.0009482627955894607,-0.0037380541143177126,0.001742238304563326,-0.012640477803499639,0.0026145543039510777,0.005633678524642249,0.012163171463665856,0.0077782680808877736,0.0036758933981091424,-0.022942011600957546,0.0055897618729152665,0.006925830731544957,0.0016880924643276618,-0.012827090966438637,0.0013676301150988834,0.030592704938546822,-0.019835393597798623,-0.007598819052800132,0.003555612285231158,-0.02950818421410728,0.003230488207328408,0.004058195418896293
2014-12-24,0.0018582142879575159,9.603197651419926e-05,0.0008636167033799769,0.0023064920159843183,0.0015724264014846945,-0.002841836388164709,0.007129712843791269,-0.001739208189436181,-0.00670595559651177,-0.0009487655251483318,-0.0016005053835498328,-0.007309880756023568,-0.0034530273645400067,0.0010462573119349727,0.007337522022609733,-0.0016678896574665592,-0.001011452830732229,0.00026608816627016196,0.0,0.0013662002474863488,-0.023654927714050533,0.005443162779036115,0.003223264431301276,0.0034018140777019035,-0.02905407429960516,-0.0009992931415756523,0.0023576858349898533
2014-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2014-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2014-12-29,-0.002183033117581057,0.0013430988867300098,-0.00019039837142975635,-0.0060881721786054666,0.0034656347108732444,-0.0031240717876918067,-0.008563150843665435,-0.010380574144082111,-0.0005992989589315156,-0.004961994700038552,0.003606909991846985,0.0036199894905939445,0.0,0.0015679493746085793,0.0034717567187663168,0.0076145454262255274,-0.0030325184602533195,-0.010101921480555665,0.009518789351043555,0.0027662240137791283,-0.023099202777863148,0.007475662507570924,0.0019329744269662719,0.0005558462017214438,0.03862071859425509,0.0017772260832926712,-0.0006720743994130807
2014-12-30,-0.006563668215489038,-0.005365543587872779,-0.006665528382154173,0.0020418216881976647,0.0015697565076218112,0.0012534262718486566,-0.00863669409414003,-0.012237686931648728,-0.011788087486477972,-0.007124104868678205,-0.00119751771187937,-0.007960065191368937,-0.0034530273645400067,-0.005914163611690615,-0.004324598611876618,-0.004671660869823735,-0.004461432510069252,0.013460005313124634,0.008905189886596165,0.013792965636132193,-0.0004925281728558328,0.0027126946377771244,0.0008387774099454237,-0.0019994835827534807,0.05710488929050994,-0.0022175914427616794,-0.02027568050306805
2014-12-31,-0.008978486213560233,-0.009923441054025095,-0.01025693693908869,0.0007640683539915649,-0.0028211332214860274,0.000313154670738669,-0.007386593903424332,-0.005309971643793099,0.015568139788880053,-0.011001993018753708,-0.011196085759944574,-0.00752247772097292,-0.009783829254455423,-0.009973759466054388,-0.009989745228068059,-0.004003721419216677,-0.012222761602351362,-0.014062457987002785,-0.012461047158154548,0.0013606906269394425,0.0034499601609505604,0.0019094772201659893,0.0006706119734336546,-0.002671189487060799,0.20603019289740265,0.003111443337522335,0.02721622814080482
