afp,factor,rezago_dias_mercado,correlacion_raw,correlacion_winsorizada,observaciones,correlacion_abs_raw,correlacion_abs_winsorizada,cambio_por_extremos
Prima,ret_ACWI,1,0.09676920453556695,0.1235182443578123,2565,0.09676920453556695,0.1235182443578123,0.026749039822245357
Prima,ret_ACWI,2,0.04858043850754001,0.02263128066776403,2563,0.04858043850754001,0.02263128066776403,-0.025949157839775975
Prima,ret_ACWI,3,0.016945216988933257,0.014649734049327968,2559,0.016945216988933257,0.014649734049327968,-0.002295482939605289
Prima,ret_SPY,0,0.36273117936296223,0.3354356102581695,2672,0.36273117936296223,0.3354356102581695,-0.02729556910479275
Prima,ret_SPY,1,0.09206152491494106,0.1215236820000197,2565,0.09206152491494106,0.1215236820000197,0.02946215708507864
Prima,ret_SPY,2,0.04362837172391856,0.01906447632078196,2563,0.04362837172391856,0.01906447632078196,-0.024563895403136603
Prima,ret_SPY,3,0.011523279980554342,0.011980006358541708,2559,0.011523279980554342,0.011980006358541708,0.0004567263779873664
Prima,ret_QQQ,0,0.37250231193115196,0.3513341781751383,2672,0.37250231193115196,0.3513341781751383,-0.021168133756013674
Prima,ret_QQQ,1,0.10042845172904653,0.1293015132363817,2565,0.10042845172904653,0.1293015132363817,0.028873061507335165
Prima,ret_QQQ,2,0.04124851101205078,0.022291348561846502,2563,0.04124851101205078,0.022291348561846502,-0.018957162450204276
Prima,ret_QQQ,3,0.009386469122785084,0.01043006998607115,2559,0.009386469122785084,0.01043006998607115,0.0010436008632860663
Prima,ret_EEM,0,0.42732900850195105,0.4004582211280944,2672,0.42732900850195105,0.4004582211280944,-0.02687078737385662
Prima,ret_EEM,1,0.09772794250815178,0.11931585553005321,2565,0.09772794250815178,0.11931585553005321,0.021587913021901425
Prima,ret_EEM,2,0.04186420298785484,0.02161070423469867,2563,0.04186420298785484,0.02161070423469867,-0.02025349875315617
Prima,ret_EEM,3,0.023892224881155073,0.017416728132475207,2559,0.023892224881155073,0.017416728132475207,-0.006475496748679865
Prima,ret_ILF,0,0.3905405766790623,0.35589844364552153,2672,0.3905405766790623,0.35589844364552153,-0.034642133033540745
Prima,ret_ILF,1,0.08889240854036047,0.1207397947960073,2565,0.08889240854036047,0.1207397947960073,0.03184738625564683
Prima,ret_ILF,2,0.038163182896074434,0.017282926131434805,2563,0.038163182896074434,0.017282926131434805,-0.02088025676463963
Prima,ret_ILF,3,0.019559692954545686,0.004873502658592321,2559,0.019559692954545686,0.004873502658592321,-0.014686190295953364
Prima,ret_EPU,0,0.46016494793439766,0.42986248838811475,2672,0.46016494793439766,0.42986248838811475,-0.03030245954628291
Prima,ret_EPU,1,0.1001772616952203,0.10675697814122191,2565,0.1001772616952203,0.10675697814122191,0.00657971644600161
Prima,ret_EPU,2,0.05976476817755278,0.041582431006863395,2563,0.05976476817755278,0.041582431006863395,-0.018182337170689386
Prima,ret_EPU,3,0.017612459983202582,0.017265493701392243,2559,0.017612459983202582,0.017265493701392243,-0.0003469662818103396
Prima,ret_VGK,0,0.3807725092814712,0.3472000504580983,2672,0.3807725092814712,0.3472000504580983,-0.0335724588233729
Prima,ret_VGK,1,0.09334938501016408,0.10977691482266058,2565,0.09334938501016408,0.10977691482266058,0.016427529812496497
Prima,ret_VGK,2,0.061748728157581284,0.0351884103181736,2563,0.061748728157581284,0.0351884103181736,-0.026560317839407682
Prima,ret_VGK,3,0.026734409348552972,0.02406794686112721,2559,0.026734409348552972,0.02406794686112721,-0.002666462487425761
Prima,ret_EWJ,0,0.35485167440215365,0.33180607200759077,2672,0.35485167440215365,0.33180607200759077,-0.02304560239456288
Prima,ret_EWJ,1,0.07564705446595829,0.08888132277435833,2565,0.07564705446595829,0.08888132277435833,0.013234268308400035
Prima,ret_EWJ,2,0.04020411102755136,0.0123096058716636,2563,0.04020411102755136,0.0123096058716636,-0.027894505155887758
Prima,ret_EWJ,3,0.002153675103174279,0.0002453618332932734,2559,0.002153675103174279,0.0002453618332932734,-0.0019083132698810056
Prima,ret_MCHI,0,0.36438464115754765,0.36031581435956067,2672,0.36438464115754765,0.36031581435956067,-0.00406882679798698
Prima,ret_MCHI,1,0.10161823980970563,0.11775117134606522,2565,0.10161823980970563,0.11775117134606522,0.016132931536359585
Prima,ret_MCHI,2,0.03577978070317552,0.03137986861875354,2563,0.03577978070317552,0.03137986861875354,-0.004399912084421982
Prima,ret_MCHI,3,0.0070238453039955994,0.011581308148361268,2559,0.0070238453039955994,0.011581308148361268,0.0045574628443656685
Prima,ret_XLK,0,0.3911307031064124,0.3643572952783713,2672,0.3911307031064124,0.3643572952783713,-0.026773407828041107
Prima,ret_XLK,1,0.09497465156568766,0.1266594832829791,2565,0.09497465156568766,0.1266594832829791,0.031684831717291445
Prima,ret_XLK,2,0.03716077427544154,0.01633179072179515,2563,0.03716077427544154,0.01633179072179515,-0.020828983553646388
Prima,ret_XLK,3,0.015424447802287328,0.014991244383116767,2559,0.015424447802287328,0.014991244383116767,-0.00043320341917056117
Prima,ret_XLF,0,0.36115096422147824,0.32797860971603476,2672,0.36115096422147824,0.32797860971603476,-0.03317235450544348
Prima,ret_XLF,1,0.08805436425426659,0.12429959400674113,2565,0.08805436425426659,0.12429959400674113,0.036245229752474545
Prima,ret_XLF,2,0.063784577222154,0.037881188357298264,2563,0.063784577222154,0.037881188357298264,-0.025903388864855735
Prima,ret_XLF,3,0.026018949882502532,0.025264808598241643,2559,0.026018949882502532,0.025264808598241643,-0.000754141284260889
Prima,ret_XLE,0,0.32284481836904033,0.29021007512822194,2672,0.32284481836904033,0.29021007512822194,-0.03263474324081839
Prima,ret_XLE,1,0.09123767850307835,0.1149039097853765,2565,0.09123767850307835,0.1149039097853765,0.023666231282298153
Prima,ret_XLE,2,0.039695826157713325,0.013708423427115713,2563,0.039695826157713325,0.013708423427115713,-0.02598740273059761
Prima,ret_XLE,3,0.03628591211230508,0.012548219647994213,2559,0.03628591211230508,0.012548219647994213,-0.023737692464310865
Prima,ret_XLB,0,0.37779568568378635,0.3494923970483472,2672,0.37779568568378635,0.3494923970483472,-0.028303288635439128
Prima,ret_XLB,1,0.09872672256819813,0.12445958223521016,2565,0.09872672256819813,0.12445958223521016,0.025732859667012026
Prima,ret_XLB,2,0.04940689166441829,0.02434823021127443,2563,0.04940689166441829,0.02434823021127443,-0.025058661453143862
Prima,ret_XLB,3,0.02363078208665077,0.023647154126671087,2559,0.02363078208665077,0.023647154126671087,1.637204002031753e-05
Prima,ret_XLI,0,0.3795157854571268,0.34502156223071834,2672,0.3795157854571268,0.34502156223071834,-0.03449422322640844
Prima,ret_XLI,1,0.1006901176749963,0.12616245740147455,2565,0.1006901176749963,0.12616245740147455,0.02547233972647825
Prima,ret_XLI,2,0.05049131177333708,0.022567431535554187,2563,0.05049131177333708,0.022567431535554187,-0.027923880237782892
Prima,ret_XLI,3,0.017560324461176263,0.012710282122795874,2559,0.017560324461176263,0.012710282122795874,-0.0048500423383803885
Prima,ret_XLV,0,0.25274527722760926,0.23017864597504603,2672,0.25274527722760926,0.23017864597504603,-0.022566631252563224
Prima,ret_XLV,1,0.06518894546441943,0.08987897712919045,2565,0.06518894546441943,0.08987897712919045,0.024690031664771017
Prima,ret_XLV,2,0.02331956628649472,0.004263065521978667,2563,0.02331956628649472,0.004263065521978667,-0.01905650076451605
Prima,ret_XLV,3,-0.00977823620748087,0.002955347640191993,2559,0.00977823620748087,0.002955347640191993,0.012733583847672862
Prima,ret_XLY,0,0.3564779706344045,0.3321568682648079,2672,0.3564779706344045,0.3321568682648079,-0.024321102369596614
Prima,ret_XLY,1,0.10864921523196115,0.13100184503060788,2565,0.10864921523196115,0.13100184503060788,0.02235262979864673
Prima,ret_XLY,2,0.05855923164598535,0.03492904687616289,2563,0.05855923164598535,0.03492904687616289,-0.02363018476982246
Prima,ret_XLY,3,0.013407818886813899,0.010701635162097716,2559,0.013407818886813899,0.010701635162097716,-0.002706183724716182
Prima,ret_XLP,0,0.18011071752361632,0.15366856227285905,2672,0.18011071752361632,0.15366856227285905,-0.02644215525075727
Prima,ret_XLP,1,0.03762841907820864,0.06192630046389825,2565,0.03762841907820864,0.06192630046389825,0.024297881385689613
Prima,ret_XLP,2,0.0199201608268325,0.004091420428159423,2563,0.0199201608268325,0.004091420428159423,-0.015828740398673078
Prima,ret_XLP,3,-0.026385111592776993,-0.012505228761885343,2559,0.026385111592776993,0.012505228761885343,0.01387988283089165
Prima,ret_GLD,0,0.11951163716763069,0.09238084404587706,2672,0.11951163716763069,0.09238084404587706,-0.027130793121753635
Prima,ret_GLD,1,-0.014112040191655455,-0.016677313693134493,2565,0.014112040191655455,0.016677313693134493,-0.0025652735014790387
Prima,ret_GLD,2,-0.006802687063003254,-0.00487334322600089,2563,0.006802687063003254,0.00487334322600089,0.0019293438370023633
Prima,ret_GLD,3,-0.001970763901678895,0.002313088468686917,2559,0.001970763901678895,0.002313088468686917,0.004283852370365812
Prima,ret_CPER,0,0.22739002217283055,0.24920865349220903,2672,0.22739002217283055,0.24920865349220903,0.021818631319378473
Prima,ret_CPER,1,0.030241246434960383,0.04164797344518085,2565,0.030241246434960383,0.04164797344518085,0.011406727010220465
Prima,ret_CPER,2,0.02354100318827762,0.030328317214915617,2563,0.02354100318827762,0.030328317214915617,0.0067873140266379965
Prima,ret_CPER,3,0.014789576210514523,0.03001218875169879,2559,0.014789576210514523,0.03001218875169879,0.015222612541184266
Prima,ret_COPX,0,0.4891496792182483,0.46174677429773997,2672,0.4891496792182483,0.46174677429773997,-0.027402904920508342
Prima,ret_COPX,1,0.09816912391550872,0.12111032196963445,2565,0.09816912391550872,0.12111032196963445,0.022941198054125728
Prima,ret_COPX,2,0.05564161518731158,0.049742708073547456,2563,0.05564161518731158,0.049742708073547456,-0.005898907113764125
Prima,ret_COPX,3,0.028103927369134175,0.017876614846594342,2559,0.028103927369134175,0.017876614846594342,-0.010227312522539833
Prima,ret_USO,0,0.16277657872620707,0.15687061125688806,2672,0.16277657872620707,0.15687061125688806,-0.005905967469319012
Prima,ret_USO,1,0.06905246161579157,0.080824355132862,2565,0.06905246161579157,0.080824355132862,0.011771893517070434
Prima,ret_USO,2,0.01119260946049302,0.0037436705626281838,2563,0.01119260946049302,0.0037436705626281838,-0.007448938897864836
Prima,ret_USO,3,0.061150190663840344,0.029990049620842056,2559,0.061150190663840344,0.029990049620842056,-0.031160141042998288
Prima,ret_TLT,0,-0.08000630642755463,-0.08439338394260748,2672,0.08000630642755463,0.08439338394260748,-0.004387077515052851
Prima,ret_TLT,1,-0.014506743776662136,-0.02448495023282847,2565,0.014506743776662136,0.02448495023282847,-0.009978206456166334
Prima,ret_TLT,2,-0.010323344521341045,-0.013522349514349035,2563,0.010323344521341045,0.013522349514349035,-0.00319900499300799
Prima,ret_TLT,3,-0.014129496408185109,-0.001901645351027087,2559,0.014129496408185109,0.001901645351027087,0.012227851057158023
Prima,ret_LQD,0,0.04881960587131898,0.03065086404915527,2672,0.04881960587131898,0.03065086404915527,-0.018168741822163707
Prima,ret_LQD,1,0.01837881187559341,0.017642188144322505,2565,0.01837881187559341,0.017642188144322505,-0.0007366237312709037
Prima,ret_LQD,2,0.020099307829737036,0.008526404539212563,2563,0.020099307829737036,0.008526404539212563,-0.011572903290524473
Prima,ret_LQD,3,-0.004594445937426447,0.0070177760674394055,2559,0.004594445937426447,0.0070177760674394055,0.011612222004865853
Prima,ret_HYG,0,0.1492541131715955,0.13524049133263102,2672,0.1492541131715955,0.13524049133263102,-0.014013621838964485
Prima,ret_HYG,1,0.0473424331252992,0.05548795342250415,2565,0.0473424331252992,0.05548795342250415,0.008145520297204951
Prima,ret_HYG,2,0.02369676335190824,0.011419308336603512,2563,0.02369676335190824,0.011419308336603512,-0.01227745501530473
Prima,ret_HYG,3,0.007167082799721172,0.015516661508225294,2559,0.007167082799721172,0.015516661508225294,0.008349578708504123
Prima,ret_IDX_VIX,0,-0.46657195377536076,-0.46124525458444576,2695,0.46657195377536076,0.46124525458444576,0.005326699190914996
Prima,ret_IDX_VIX,1,-0.1852449072874602,-0.20050661790807792,2583,0.1852449072874602,0.20050661790807792,-0.015261710620617708
Prima,ret_IDX_VIX,2,-0.07271219396749982,-0.06411249313015013,2583,0.07271219396749982,0.06411249313015013,0.008599700837349691
Prima,ret_IDX_VIX,3,-0.04035001600333072,-0.0378128913559912,2583,0.04035001600333072,0.0378128913559912,0.002537124647339517
Prima,ret_DX_Y_NYB,0,-0.1139469504803827,-0.11879063178460336,2775,0.1139469504803827,0.11879063178460336,-0.004843681304220665
Prima,ret_DX_Y_NYB,1,0.005759417546728247,0.00735769036586191,2762,0.005759417546728247,0.00735769036586191,0.0015982728191336632
Prima,ret_DX_Y_NYB,2,-0.04542671965422122,-0.047804250680813246,2759,0.04542671965422122,0.047804250680813246,-0.0023775310265920224
Prima,ret_DX_Y_NYB,3,0.011926606951470065,0.004836568553071787,2754,0.011926606951470065,0.004836568553071787,-0.007090038398398279
Prima,ret_PEN_X,0,-0.011518687869875234,-0.011198872162790743,2859,0.011518687869875234,0.011198872162790743,0.000319815707084491
Prima,ret_PEN_X,1,-0.004072362335358406,-0.005380670766311655,2759,0.004072362335358406,0.005380670766311655,-0.001308308430953249
Prima,ret_PEN_X,2,-0.01657137011545926,-0.021490793460746768,2761,0.01657137011545926,0.021490793460746768,-0.0049194233452875095
Prima,ret_PEN_X,3,-0.02226059645293918,-0.003081279768857288,2764,0.02226059645293918,0.003081279768857288,0.01917931668408189
Profuturo,ret_ACWI,0,0.3766096578429751,0.3571822771007818,2672,0.3766096578429751,0.3571822771007818,-0.0194273807421933
Profuturo,ret_ACWI,1,0.08827709656801808,0.10721945487702485,2565,0.08827709656801808,0.10721945487702485,0.01894235830900677
Profuturo,ret_ACWI,2,0.041933781975185866,0.01952410501680578,2563,0.041933781975185866,0.01952410501680578,-0.022409676958380087
Profuturo,ret_ACWI,3,0.007583384889361342,0.010508564726662542,2559,0.007583384889361342,0.010508564726662542,0.0029251798373012006
Profuturo,ret_SPY,0,0.3554699749962549,0.3383635181895681,2672,0.3554699749962549,0.3383635181895681,-0.017106456806686765
Profuturo,ret_SPY,1,0.08485845711097673,0.10578556565384671,2565,0.08485845711097673,0.10578556565384671,0.020927108542869985
Profuturo,ret_SPY,2,0.03861324315706201,0.0180790627222834,2563,0.03861324315706201,0.0180790627222834,-0.020534180434778608
Profuturo,ret_SPY,3,0.003377986131849149,0.007424909116026275,2559,0.003377986131849149,0.007424909116026275,0.004046922984177126
Profuturo,ret_QQQ,0,0.37129888848580006,0.3604454019491979,2672,0.37129888848580006,0.3604454019491979,-0.010853486536602175
Profuturo,ret_QQQ,1,0.09506861948309826,0.1148983974507767,2565,0.09506861948309826,0.1148983974507767,0.01982977796767843
Profuturo,ret_QQQ,2,0.035098053795909905,0.02001907387092882,2563,0.035098053795909905,0.02001907387092882,-0.015078979924981084
Profuturo,ret_QQQ,3,-0.0019219632829133126,0.004474634128191507,2559,0.0019219632829133126,0.004474634128191507,0.006396597411104819
Profuturo,ret_EEM,0,0.41897594951099315,0.4012029301141874,2672,0.41897594951099315,0.4012029301141874,-0.017773019396805756
Profuturo,ret_EEM,1,0.08346200718208242,0.0982343677549416,2565,0.08346200718208242,0.0982343677549416,0.014772360572859175
Profuturo,ret_EEM,2,0.03417635050713625,0.017392932194352104,2563,0.03417635050713625,0.017392932194352104,-0.016783418312784147
Profuturo,ret_EEM,3,0.011690462173941573,0.011823432667248989,2559,0.011690462173941573,0.011823432667248989,0.00013297049330741537
Profuturo,ret_ILF,0,0.3770547575604444,0.3499595709272193,2672,0.3770547575604444,0.3499595709272193,-0.027095186633225077
Profuturo,ret_ILF,1,0.07714545731541203,0.10315435581988641,2565,0.07714545731541203,0.10315435581988641,0.02600889850447438
Profuturo,ret_ILF,2,0.030093898560116777,0.012176734030139393,2563,0.030093898560116777,0.012176734030139393,-0.017917164529977384
Profuturo,ret_ILF,3,0.014053716113593458,0.0057033226069128935,2559,0.014053716113593458,0.0057033226069128935,-0.008350393506680565
Profuturo,ret_EPU,0,0.4567231825395721,0.42886325005378967,2672,0.4567231825395721,0.42886325005378967,-0.027859932485782446
Profuturo,ret_EPU,1,0.0923521305133202,0.09566041001635318,2565,0.0923521305133202,0.09566041001635318,0.0033082795030329876
Profuturo,ret_EPU,2,0.05068483899295149,0.03727336097989625,2563,0.05068483899295149,0.03727336097989625,-0.013411478013055235
Profuturo,ret_EPU,3,0.007491658420129755,0.01335268717839783,2559,0.007491658420129755,0.01335268717839783,0.005861028758268075
Profuturo,ret_VGK,0,0.3715937172531272,0.34745558164049195,2672,0.3715937172531272,0.34745558164049195,-0.024138135612635225
Profuturo,ret_VGK,1,0.08499577673090629,0.09615546684946061,2565,0.08499577673090629,0.09615546684946061,0.011159690118554319
Profuturo,ret_VGK,2,0.05582295216501241,0.03131865524844485,2563,0.05582295216501241,0.03131865524844485,-0.02450429691656756
Profuturo,ret_VGK,3,0.018020926411131045,0.020417601791333104,2559,0.018020926411131045,0.020417601791333104,0.0023966753802020582
Profuturo,ret_EWJ,0,0.3447796805272598,0.32788080874184383,2672,0.3447796805272598,0.32788080874184383,-0.016898871785415992
Profuturo,ret_EWJ,1,0.06720201130541871,0.07540275027897547,2565,0.06720201130541871,0.07540275027897547,0.008200738973556762
Profuturo,ret_EWJ,2,0.02902996652038999,0.007619456134158132,2563,0.02902996652038999,0.007619456134158132,-0.021410510386231856
Profuturo,ret_EWJ,3,-0.00986309688578932,-0.0038250063302552014,2559,0.00986309688578932,0.0038250063302552014,0.006038090555534119
Profuturo,ret_MCHI,0,0.36695697343307265,0.36709102957360545,2672,0.36695697343307265,0.36709102957360545,0.00013405614053280113
Profuturo,ret_MCHI,1,0.08771886916419853,0.09658438371499176,2565,0.08771886916419853,0.09658438371499176,0.008865514550793221
Profuturo,ret_MCHI,2,0.03042998568024837,0.02725932597744174,2563,0.03042998568024837,0.02725932597744174,-0.0031706597028066316
Profuturo,ret_MCHI,3,-0.0033799521948274093,0.002195684801922263,2559,0.0033799521948274093,0.002195684801922263,0.0055756369967496725
Profuturo,ret_XLK,0,0.38718160847882716,0.37233801734161875,2672,0.38718160847882716,0.37233801734161875,-0.0148435911372084
Profuturo,ret_XLK,1,0.09056281948184651,0.1129727774295302,2565,0.09056281948184651,0.1129727774295302,0.02240995794768369
Profuturo,ret_XLK,2,0.030899088612321143,0.014887438341091967,2563,0.030899088612321143,0.014887438341091967,-0.016011650271229177
Profuturo,ret_XLK,3,0.00207892956794173,0.008352247670809446,2559,0.00207892956794173,0.008352247670809446,0.006273318102867716
Profuturo,ret_XLF,0,0.3523805253079971,0.32965119596304787,2672,0.3523805253079971,0.32965119596304787,-0.0227293293449492
Profuturo,ret_XLF,1,0.07465505775907272,0.1040914042411219,2565,0.07465505775907272,0.1040914042411219,0.02943634648204918
Profuturo,ret_XLF,2,0.059117155880418104,0.038493552589166265,2563,0.059117155880418104,0.038493552589166265,-0.02062360329125184
Profuturo,ret_XLF,3,0.017590761901841487,0.01794999599120357,2559,0.017590761901841487,0.01794999599120357,0.00035923408936208365
Profuturo,ret_XLE,0,0.3117580527102872,0.2879156887065546,2672,0.3117580527102872,0.2879156887065546,-0.02384236400373263
Profuturo,ret_XLE,1,0.07407040145545635,0.09340854229673222,2565,0.07407040145545635,0.09340854229673222,0.019338140841275872
Profuturo,ret_XLE,2,0.03495525818047439,0.013422815533294849,2563,0.03495525818047439,0.013422815533294849,-0.021532442647179538
Profuturo,ret_XLE,3,0.028880125007315974,0.011942135380074485,2559,0.028880125007315974,0.011942135380074485,-0.01693798962724149
Profuturo,ret_XLB,0,0.37089749136464145,0.3497843327094935,2672,0.37089749136464145,0.3497843327094935,-0.021113158655147957
Profuturo,ret_XLB,1,0.09151868251061475,0.10994921492109345,2565,0.09151868251061475,0.10994921492109345,0.018430532410478706
Profuturo,ret_XLB,2,0.044462300176396886,0.023771875460548247,2563,0.044462300176396886,0.023771875460548247,-0.02069042471584864
Profuturo,ret_XLB,3,0.018572090182558343,0.01943964370822584,2559,0.018572090182558343,0.01943964370822584,0.0008675535256674957
Profuturo,ret_XLI,0,0.36973308314367953,0.3455812273213701,2672,0.36973308314367953,0.3455812273213701,-0.024151855822309443
Profuturo,ret_XLI,1,0.09143735365374613,0.11066419906209557,2565,0.09143735365374613,0.11066419906209557,0.019226845408349444
Profuturo,ret_XLI,2,0.045034358705284286,0.022137692752770787,2563,0.045034358705284286,0.022137692752770787,-0.0228966659525135
Profuturo,ret_XLI,3,0.012924280830965439,0.012714340268046612,2559,0.012924280830965439,0.012714340268046612,-0.0002099405629188266
Profuturo,ret_XLV,0,0.256858184222699,0.2385012139078036,2672,0.256858184222699,0.2385012139078036,-0.018356970314895416
Profuturo,ret_XLV,1,0.059838341422917045,0.07838409027819715,2565,0.059838341422917045,0.07838409027819715,0.018545748855280104
Profuturo,ret_XLV,2,0.022418240928127664,0.003824118559137594,2563,0.022418240928127664,0.003824118559137594,-0.01859412236899007
Profuturo,ret_XLV,3,-0.013174966780828174,-0.0024575587470602265,2559,0.013174966780828174,0.0024575587470602265,0.010717408033767948
Profuturo,ret_XLY,0,0.349045135651938,0.3343410990952578,2672,0.349045135651938,0.3343410990952578,-0.014704036556680233
Profuturo,ret_XLY,1,0.10186923236295871,0.11648892353366799,2565,0.10186923236295871,0.11648892353366799,0.014619691170709284
Profuturo,ret_XLY,2,0.0501934901127433,0.033260298756311,2563,0.0501934901127433,0.033260298756311,-0.0169331913564323
Profuturo,ret_XLY,3,0.003283258975101068,0.004615197883434845,2559,0.003283258975101068,0.004615197883434845,0.001331938908333777
Profuturo,ret_XLP,0,0.18035743195985302,0.15707417743096508,2672,0.18035743195985302,0.15707417743096508,-0.023283254528887937
Profuturo,ret_XLP,1,0.033180301790955984,0.05154109044102555,2565,0.033180301790955984,0.05154109044102555,0.018360788650069564
Profuturo,ret_XLP,2,0.023238224439639955,0.006284801800182409,2563,0.023238224439639955,0.006284801800182409,-0.016953422639457545
Profuturo,ret_XLP,3,-0.029766344280721457,-0.01844605969090422,2559,0.029766344280721457,0.01844605969090422,0.011320284589817237
Profuturo,ret_GLD,0,0.11516042800378042,0.08334790897415756,2672,0.11516042800378042,0.08334790897415756,-0.03181251902962286
Profuturo,ret_GLD,1,-0.0062238322771480835,-0.0036060248947009017,2565,0.0062238322771480835,0.0036060248947009017,0.0026178073824471818
Profuturo,ret_GLD,2,-0.014609235697485812,-0.007773374446039076,2563,0.014609235697485812,0.007773374446039076,0.006835861251446736
Profuturo,ret_GLD,3,-9.512524041775457e-05,0.004650556215568452,2559,9.512524041775457e-05,0.004650556215568452,0.004745681455986207
Profuturo,ret_CPER,0,0.22501165808222226,0.24781555433283137,2672,0.22501165808222226,0.24781555433283137,0.022803896250609107
Profuturo,ret_CPER,1,0.02813684893135392,0.03945338691088132,2565,0.02813684893135392,0.03945338691088132,0.011316537979527402
Profuturo,ret_CPER,2,0.02349760703996536,0.027782007566370708,2563,0.02349760703996536,0.027782007566370708,0.004284400526405347
Profuturo,ret_CPER,3,0.018351003385212925,0.036004735352223226,2559,0.018351003385212925,0.036004735352223226,0.0176537319670103
Profuturo,ret_COPX,0,0.4853049504764565,0.46259887915006864,2672,0.4853049504764565,0.46259887915006864,-0.022706071326387856
Profuturo,ret_COPX,1,0.08480975322057889,0.10166650361829836,2565,0.08480975322057889,0.10166650361829836,0.016856750397719472
Profuturo,ret_COPX,2,0.04721670177094444,0.044685412213306804,2563,0.04721670177094444,0.044685412213306804,-0.0025312895576376365
Profuturo,ret_COPX,3,0.023336940204562697,0.018660864263533413,2559,0.023336940204562697,0.018660864263533413,-0.004676075941029284
Profuturo,ret_USO,0,0.15476461570623207,0.15733032303597463,2672,0.15476461570623207,0.15733032303597463,0.002565707329742567
Profuturo,ret_USO,1,0.05383567655026096,0.06308132294731451,2565,0.05383567655026096,0.06308132294731451,0.009245646397053553
Profuturo,ret_USO,2,-0.0002945334842281283,-0.0026070412410687666,2563,0.0002945334842281283,0.0026070412410687666,-0.0023125077568406384
Profuturo,ret_USO,3,0.05243706391154279,0.027460383618068823,2559,0.05243706391154279,0.027460383618068823,-0.02497668029347397
Profuturo,ret_TLT,0,-0.09721186061753356,-0.10558073172181638,2672,0.09721186061753356,0.10558073172181638,-0.008368871104282818
Profuturo,ret_TLT,1,0.0025595105660078787,-0.00274112799379648,2565,0.0025595105660078787,0.00274112799379648,-0.005300638559804359
Profuturo,ret_TLT,2,-0.005358910399189954,-0.01437045477444532,2563,0.005358910399189954,0.01437045477444532,-0.009011544375255365
Profuturo,ret_TLT,3,-0.009501740153989822,0.0018660392877494466,2559,0.009501740153989822,0.0018660392877494466,0.011367779441739268
Profuturo,ret_LQD,0,0.02867577191801864,0.010517904196560292,2672,0.02867577191801864,0.010517904196560292,-0.018157867721458346
Profuturo,ret_LQD,1,0.029957267114557293,0.03200466050126201,2565,0.029957267114557293,0.03200466050126201,0.002047393386704715
Profuturo,ret_LQD,2,0.016653181575248137,0.0038347531616670354,2563,0.016653181575248137,0.0038347531616670354,-0.012818428413581101
Profuturo,ret_LQD,3,-0.0021169478641108186,0.009216093371162262,2559,0.0021169478641108186,0.009216093371162262,0.01133304123527308
Profuturo,ret_HYG,0,0.1355623293193094,0.1235567242500991,2672,0.1355623293193094,0.1235567242500991,-0.012005605069210293
Profuturo,ret_HYG,1,0.04826020163263803,0.05638486580361346,2565,0.04826020163263803,0.05638486580361346,0.008124664170975432
Profuturo,ret_HYG,2,0.020701919948914203,0.009108880175819026,2563,0.020701919948914203,0.009108880175819026,-0.011593039773095178
Profuturo,ret_HYG,3,0.007337990446737667,0.01610650820987477,2559,0.007337990446737667,0.01610650820987477,0.008768517763137102
Profuturo,ret_IDX_VIX,0,-0.4863881710321351,-0.4932225862492769,2695,0.4863881710321351,0.4932225862492769,-0.006834415217141787
Profuturo,ret_IDX_VIX,1,-0.1564399574443181,-0.16343271501485862,2583,0.1564399574443181,0.16343271501485862,-0.00699275757054052
Profuturo,ret_IDX_VIX,2,-0.062247330151542754,-0.057615048315525996,2583,0.062247330151542754,0.057615048315525996,0.004632281836016758
Profuturo,ret_IDX_VIX,3,-0.023925269101750746,-0.026268066855132888,2583,0.023925269101750746,0.026268066855132888,-0.002342797753382142
Profuturo,ret_DX_Y_NYB,0,-0.10275815479203768,-0.10296963587180773,2775,0.10275815479203768,0.10296963587180773,-0.00021148107977005115
Profuturo,ret_DX_Y_NYB,1,-0.0025513651616787636,-0.003510588980565283,2762,0.0025513651616787636,0.003510588980565283,-0.0009592238188865193
Profuturo,ret_DX_Y_NYB,2,-0.04893579391561387,-0.043557325902929815,2759,0.04893579391561387,0.043557325902929815,0.0053784680126840526
Profuturo,ret_DX_Y_NYB,3,0.012289660475168093,0.004521173847790208,2754,0.012289660475168093,0.004521173847790208,-0.0077684866273778855
Profuturo,ret_PEN_X,0,-0.020603851958873178,-0.0229157360504125,2859,0.020603851958873178,0.0229157360504125,-0.0023118840915393214
Profuturo,ret_PEN_X,1,0.0028036381726080518,0.0037449856450496575,2759,0.0028036381726080518,0.0037449856450496575,0.0009413474724416057
Profuturo,ret_PEN_X,2,-0.0158675992068783,-0.020158118359754208,2761,0.0158675992068783,0.020158118359754208,-0.004290519152875909
Profuturo,ret_PEN_X,3,-0.01940245430585773,-0.002074599217754983,2764,0.01940245430585773,0.002074599217754983,0.017327855088102747
