afp,factor,mejor_lag_train,n_train,cobertura_train_pct,spearman_train,pearson_train,mutual_information_train,abs_spearman_train
Habitat,ret_USD_ACWI,0,1778,99.94378864530636,0.5329988257846913,0.578859727908631,0.25494738939468764,0.5329988257846913
Habitat,ret_USD_VT,0,1778,99.94378864530636,0.5310535884841197,0.576063687820938,0.24082445936003616,0.5310535884841197
Habitat,ret_USD_SPY,0,1778,99.94378864530636,0.5144944430205473,0.5499616006424596,0.20228420268747982,0.5144944430205473
Habitat,ret_USD_DIA,0,1778,99.94378864530636,0.5001193308889453,0.5355311165195888,0.2122209816439824,0.5001193308889453
Habitat,ret_USD_IEFA,0,1778,99.94378864530636,0.4957280615806455,0.5654024804923566,0.2090096093337852,0.4957280615806455
Habitat,ret_USD_EFA,0,1778,99.94378864530636,0.4942859114537586,0.5656229527235986,0.22459665507580961,0.4942859114537586
Habitat,ret_USD_XLY,0,1778,99.94378864530636,0.46626638496543743,0.5330362973922417,0.15701433634635897,0.46626638496543743
Habitat,ret_USD_EEM,0,1778,99.94378864530636,0.46590450342327755,0.531380550024575,0.15121094811312563,0.46590450342327755
Habitat,ret_USD_VWO,0,1778,99.94378864530636,0.4644414359008968,0.5371829978288278,0.15785801410264888,0.4644414359008968
Habitat,ret_USD_XLF,0,1778,99.94378864530636,0.46438311173859315,0.5150504201009305,0.15686268535117787,0.46438311173859315
Habitat,ret_USD_IWM,0,1778,99.94378864530636,0.4631882750003241,0.5203612303157851,0.18120248878715906,0.4631882750003241
Habitat,ret_USD_EWG,0,1778,99.94378864530636,0.45817784839868836,0.5278879654340973,0.14157838948462853,0.45817784839868836
Habitat,ret_USD_XLI,0,1778,99.94378864530636,0.45683303583099294,0.518175653581709,0.16483167624935469,0.45683303583099294
Habitat,ret_USD_QQQ,0,1778,99.94378864530636,0.45578185325009785,0.5069900732241379,0.1402027344425436,0.45578185325009785
Habitat,ret_USD_MCHI,0,1778,99.94378864530636,0.45334095693068993,0.5044238973108298,0.13572669217071454,0.45334095693068993
Habitat,ret_USD_LIT,0,1778,99.94378864530636,0.45122441161218724,0.5182111402237165,0.16398760630902842,0.45122441161218724
Habitat,ret_USD_EWJ,0,1778,99.94378864530636,0.4505691398605645,0.5384917684876191,0.14821356449460232,0.4505691398605645
Habitat,ret_USD_EWU,0,1778,99.94378864530636,0.44886851271626765,0.5225591157552636,0.17850637021049298,0.44886851271626765
Habitat,ret_USD_XLK,0,1778,99.94378864530636,0.44113141068921496,0.4913023754940877,0.12757770681582237,0.44113141068921496
Habitat,ret_USD_XLB,0,1778,99.94378864530636,0.4404493609623446,0.49909254276241627,0.14580257204969538,0.4404493609623446
Habitat,ret_USD_EWT,0,1778,99.94378864530636,0.4289292115595612,0.5017865116428246,0.161212375508188,0.4289292115595612
Habitat,ret_USD_PICK,0,1778,99.94378864530636,0.42773437468110703,0.49404729563141286,0.11197915415419057,0.42773437468110703
Habitat,ret_USD_REMX,0,1778,99.94378864530636,0.4213852478043603,0.4742912712690653,0.12761187270052687,0.4213852478043603
Habitat,ret_IDX_VIX,0,1778,99.94378864530636,-0.4081020023645199,-0.46018748526947556,0.12706297067284478,0.4081020023645199
Habitat,ret_USD_COPX,0,1778,99.94378864530636,0.40360347101433636,0.4695208404858719,0.15211386124496595,0.40360347101433636
Habitat,ret_USD_EWY,0,1778,99.94378864530636,0.40127560947110985,0.46796882047498356,0.0850532803727635,0.40127560947110985
Habitat,ret_USD_XLV,0,1778,99.94378864530636,0.3990371851397916,0.4658782004346793,0.13207731688292856,0.3990371851397916
Habitat,ret_USD_HYG,0,1778,99.94378864530636,0.39067159993510486,0.43601480517023944,0.13001347539727526,0.39067159993510486
Habitat,ret_USD_EPU,0,1778,99.94378864530636,0.390062909002139,0.49512838865555653,0.1257887119845238,0.390062909002139
Habitat,ret_USD_ICLN,0,1778,99.94378864530636,0.3889943872387074,0.4624231239427794,0.11735157351762382,0.3889943872387074
Habitat,ret_USD_SLX,0,1778,99.94378864530636,0.38174834400800967,0.44868353555014,0.12593295076654165,0.38174834400800967
Habitat,ret_USD_ARGT,0,1778,99.94378864530636,0.37843214681728876,0.4431606175877743,0.11269610240020711,0.37843214681728876
Habitat,ret_USD_XLE,0,1778,99.94378864530636,0.3743878007749922,0.44647265691422666,0.08571688498321528,0.3743878007749922
Habitat,ret_USD_URA,0,1778,99.94378864530636,0.35115090154166756,0.3845107184886068,0.10957830456270479,0.35115090154166756
Habitat,ret_USD_XLC,0,882,49.57841483979764,0.3497578563356492,0.42420162300795883,0.0717263759943858,0.3497578563356492
Habitat,ret_PEN_REMX,0,1778,99.94378864530636,0.34921525562590705,0.3881508181536319,0.08187381775218583,0.34921525562590705
Habitat,ret_USD_BAP,0,1778,99.94378864530636,0.34593424156018365,0.4340986916308266,0.09747962550343026,0.34593424156018365
Habitat,ret_PEN_COPX,0,1778,99.94378864530636,0.3444877165552832,0.39417708430041415,0.1188674302493462,0.3444877165552832
Habitat,ret_PEN_LIT,0,1778,99.94378864530636,0.34418506928901954,0.4067530706274254,0.09175154760412507,0.34418506928901954
Habitat,ret_PEN_PICK,0,1778,99.94378864530636,0.34380035002558196,0.3934066832313927,0.08060270786418045,0.34380035002558196
Habitat,ret_USD_BHP,0,1778,99.94378864530636,0.3405893256629461,0.4123764486770495,0.10731125060215341,0.3405893256629461
Habitat,ret_PEN_MCHI,0,1778,99.94378864530636,0.3402926421902583,0.37486540341540764,0.08569964603397384,0.3402926421902583
Habitat,ret_USD_SCCO,0,1778,99.94378864530636,0.33870297890029616,0.403962964775259,0.09119465288419093,0.33870297890029616
Habitat,ret_USD_INDA,0,1778,99.94378864530636,0.33321808521873625,0.4037807111031508,0.09866179470772529,0.33321808521873625
Habitat,ret_USD_ECH,0,1778,99.94378864530636,0.33273170035443844,0.37216959367579433,0.08775363560449545,0.33273170035443844
Habitat,ret_USD_EWW,0,1778,99.94378864530636,0.32810729021924884,0.3995196059565528,0.06505187424380665,0.32810729021924884
Habitat,ret_USD_ILF,0,1778,99.94378864530636,0.32510970430889435,0.4099034307249157,0.10522483973705832,0.32510970430889435
Habitat,ret_PEN_EEM,0,1778,99.94378864530636,0.32508163242250926,0.3659012993944102,0.09115801385260625,0.32508163242250926
Habitat,ret_USD_RIO,0,1778,99.94378864530636,0.31945308265732025,0.3724415533225739,0.09232576872171006,0.31945308265732025
Habitat,ret_PEN_VWO,0,1778,99.94378864530636,0.3192241090282427,0.36287132462959054,0.10289596455702998,0.3192241090282427
Habitat,ret_PEN_SLX,0,1778,99.94378864530636,0.31763611983198514,0.3697223191398984,0.08518613212421489,0.31763611983198514
Habitat,ret_PEN_XLF,0,1778,99.94378864530636,0.3152005410122771,0.3710161726992569,0.08328151609932455,0.3152005410122771
Habitat,ret_USD_FCX,0,1778,99.94378864530636,0.3138567089788724,0.36720946808289445,0.05677806421404785,0.3138567089788724
Habitat,ret_PEN_IWM,0,1778,99.94378864530636,0.31236902913767306,0.3633124921279864,0.09118026619115494,0.31236902913767306
Habitat,ret_PEN_ACWI,0,1778,99.94378864530636,0.3117743815626711,0.3511200020622921,0.07740319244952687,0.3117743815626711
Habitat,ret_PEN_VT,0,1778,99.94378864530636,0.3103011438720157,0.35127958089946615,0.08484484053852182,0.3103011438720157
Habitat,ret_PEN_EWG,0,1778,99.94378864530636,0.3038037334773343,0.36010469934167155,0.10424352811554627,0.3038037334773343
Habitat,ret_PEN_EWT,0,1778,99.94378864530636,0.29959645194985357,0.33670409500164034,0.07380967962086249,0.29959645194985357
Habitat,ret_USD_VALE,0,1778,99.94378864530636,0.2978136334810945,0.32946472085791145,0.05330951528878991,0.2978136334810945
Habitat,ret_PEN_EFA,0,1778,99.94378864530636,0.2960311344635853,0.34559334858813795,0.12040969955469549,0.2960311344635853
Habitat,ret_PEN_IEFA,0,1778,99.94378864530636,0.2951186644539251,0.34500998617993633,0.12690250286483806,0.2951186644539251
Habitat,ret_PEN_XLY,0,1778,99.94378864530636,0.2946091690470084,0.342076939486668,0.08716085136307505,0.2946091690470084
Habitat,ret_PEN_XLI,0,1778,99.94378864530636,0.2944845225838898,0.3500959344574514,0.08628623715923744,0.2944845225838898
Habitat,ret_USD_GXG,0,1778,99.94378864530636,0.2938117199175194,0.40017391196868624,0.0700947578744362,0.2938117199175194
Habitat,ret_PEN_SPY,0,1778,99.94378864530636,0.29364459363897066,0.3379565423319669,0.09114306026593066,0.29364459363897066
Habitat,ret_PEN_QQQ,0,1778,99.94378864530636,0.2936315021736404,0.3416940905923632,0.10073766494369796,0.2936315021736404
Habitat,ret_PEN_EWY,0,1778,99.94378864530636,0.2926719545543915,0.3395212848647182,0.05620127976899347,0.2926719545543915
Habitat,ret_PEN_DIA,0,1778,99.94378864530636,0.2908905267912512,0.3400811904113922,0.07134526636612648,0.2908905267912512
Habitat,ret_PEN_ARGT,0,1778,99.94378864530636,0.290054803682389,0.34439466768907295,0.05182156054127862,0.290054803682389
Habitat,ret_PEN_XLK,0,1778,99.94378864530636,0.2880085534237335,0.3431205708826341,0.08381350513619079,0.2880085534237335
Habitat,ret_PEN_XLB,0,1778,99.94378864530636,0.28715827000933436,0.33916995277373313,0.06858251593269493,0.28715827000933436
Habitat,ret_USD_XLP,0,1778,99.94378864530636,0.286927406364226,0.36883369593411225,0.06731759340151733,0.286927406364226
Habitat,ret_PEN_ICLN,0,1778,99.94378864530636,0.2859416120704396,0.345835493672388,0.04697305099489757,0.2859416120704396
Habitat,ret_PEN_BHP,0,1778,99.94378864530636,0.2849366449268762,0.344881901357216,0.04130916831431808,0.2849366449268762
Habitat,ret_PEN_FCX,0,1778,99.94378864530636,0.2845739353332862,0.33622889875118434,0.06522557419656483,0.2845739353332862
Habitat,ret_PEN_EWU,0,1778,99.94378864530636,0.2805856866259068,0.34541778118446376,0.09159368729534112,0.2805856866259068
Habitat,ret_PEN_SCCO,0,1778,99.94378864530636,0.28044366341926547,0.3324313883263755,0.062364006585247544,0.28044366341926547
Habitat,ret_PEN_XLE,0,1778,99.94378864530636,0.2784229961725232,0.3554371683667699,0.05658557999721836,0.2784229961725232
Habitat,ret_PEN_EPU,0,1778,99.94378864530636,0.2760886354692618,0.3511875076174853,0.04523788791765515,0.2760886354692618
Habitat,ret_PEN_URA,0,1778,99.94378864530636,0.27363306769470286,0.30351877089000373,0.054338757906502444,0.27363306769470286
Habitat,ret_PEN_EWJ,0,1778,99.94378864530636,0.27227743963692014,0.31867877922205096,0.10794779981572677,0.27227743963692014
Habitat,ret_USD_EWZ,0,1778,99.94378864530636,0.27006517235438626,0.3512712407838811,0.07684924090366607,0.27006517235438626
Habitat,ret_PEN_BAP,0,1778,99.94378864530636,0.2667698605904706,0.34892251489738174,0.07343313949006802,0.2667698605904706
Habitat,ret_PEN_RIO,0,1778,99.94378864530636,0.2656551154857813,0.3056100933179652,0.05113252046325112,0.2656551154857813
Habitat,ret_PEN_VALE,0,1778,99.94378864530636,0.2629572287692287,0.2937788213764294,0.09357094018415424,0.2629572287692287
Habitat,ret_PEN_ILF,0,1778,99.94378864530636,0.2579440613491771,0.3226383348569492,0.035491244301361746,0.2579440613491771
Habitat,ret_USD_VNQ,0,1778,99.94378864530636,0.2545573517250326,0.3578524388370123,0.06703190985975382,0.2545573517250326
Habitat,ret_USD_IEF,0,1778,99.94378864530636,-0.2507885387140291,-0.26118812704149175,0.08004705372389687,0.2507885387140291
Habitat,ret_USD_EMB,1,1777,99.94378864530636,0.24484617667714528,0.23120455863258463,0.03366701018893625,0.24484617667714528
Habitat,chg_IDX_TNX,0,1778,99.94378864530636,0.244725659325897,0.25916826689273786,0.0603672845527079,0.244725659325897
Habitat,ret_PEN_XLV,0,1778,99.94378864530636,0.24238772841136422,0.28289527217604604,0.041035038631891396,0.24238772841136422
Habitat,ret_PEN_ECH,0,1778,99.94378864530636,0.24076900672265214,0.2720876597558061,0.03687987469490395,0.24076900672265214
Habitat,ret_PEN_XLC,1,881,49.57841483979764,0.2406864634203697,0.18517995832694623,0.07724278202761381,0.2406864634203697
Habitat,ret_USD_TLT,0,1778,99.94378864530636,-0.2401382789691281,-0.2542784131627451,0.050289305589834576,0.2401382789691281
Habitat,ret_PEN_EWW,0,1778,99.94378864530636,0.23683329597211242,0.2943900450611997,0.03452960390401394,0.23683329597211242
Habitat,ret_USD_CPER,0,1778,99.94378864530636,0.23139407428175432,0.20021721938905002,0.026731580155227697,0.23139407428175432
Habitat,chg_IDX_FVX,0,1778,99.94378864530636,0.2298734140525005,0.255954368619564,0.1010707624285887,0.2298734140525005
Habitat,ret_PEN_EWZ,0,1778,99.94378864530636,0.22534797751861288,0.2925820278120314,0.058127187093483634,0.22534797751861288
Habitat,ret_PEN_INDA,0,1778,99.94378864530636,0.22401347854742362,0.28745516604092797,0.05534214082975275,0.22401347854742362
Habitat,ret_USD_SHY,0,1778,99.94378864530636,-0.22075207246140374,-0.23367302106537524,0.029898416681746198,0.22075207246140374
Habitat,ret_PEN_GXG,0,1778,99.94378864530636,0.21050010482352563,0.30755855565768747,0.05311921585123258,0.21050010482352563
Habitat,ret_MXN_X,0,1778,99.94378864530636,-0.2039605948301989,-0.2314281470173434,0.0,0.2039605948301989
Habitat,ret_USD_BNO,0,1778,99.94378864530636,0.20202229971945937,0.26616319452833487,0.049642808053193654,0.20202229971945937
Habitat,ret_USD_USO,0,1778,99.94378864530636,0.19534332284945727,0.23968165251863707,0.036735874344794084,0.19534332284945727
Habitat,ret_PEN_TLT,0,1778,99.94378864530636,-0.16758488847737593,-0.16907825071666374,0.01915842920253752,0.16758488847737593
Habitat,ret_USD_AGG,0,1778,99.94378864530636,-0.1655783408736313,-0.04950380652076946,0.0,0.1655783408736313
Habitat,ret_PEN_BNO,0,1778,99.94378864530636,0.163424518410448,0.22024725125780298,0.02895278541678792,0.163424518410448
Habitat,ret_PEN_VNQ,0,1778,99.94378864530636,0.16303130476263422,0.23423108538595866,0.0603374639833536,0.16303130476263422
