fecha,apertura,maximo,minimo,cierre_ajustado,volumen,ticker
2014-12-18,19.033816624320707,19.17995824352868,18.863977504371416,19.168107986450195,14030200,XLB
2014-12-19,19.336633323489032,19.471771207853234,19.253164691818828,19.40420150756836,10772600,XLB
2014-12-22,19.463826872646397,19.463826872646397,19.30484054929687,19.41613006591797,6613400,XLB
2014-12-23,19.495610284275863,19.622798652031562,19.45586448792906,19.567153930664062,14191200,XLB
2014-12-24,19.495612522881178,19.571131667298594,19.467790159002693,19.499588012695312,3757600,XLB
2014-12-26,19.61882467887886,19.630748114541912,19.539331569980313,19.567153930664062,2594000,XLB
2014-12-29,19.51945867180691,19.622798652031562,19.51945867180691,19.567153930664062,4346400,XLB
2014-12-30,19.523434886759663,19.58702907793979,19.491638549272157,19.499588012695312,4335200,XLB
2014-12-31,19.543309744593735,19.543309744593735,19.30483188283457,19.308807373046875,5968800,XLB
2015-01-02,19.308807500704706,19.424070942134037,19.221364909919107,19.33662986755371,10469600,XLB
2015-01-05,19.18957399945384,19.245218753295244,18.760313386816026,18.843780517578125,10877600,XLB
2015-01-06,18.89941297701945,18.959033183754574,18.577468106023336,18.676834106445312,10109000,XLB
2015-01-07,18.81595517871238,18.94314360067281,18.74441150183394,18.88749885559082,7120600,XLB
2015-01-08,19.078277585435494,19.388299111013133,19.030582316009383,19.33662986755371,15281000,XLB
2015-01-09,19.42406981869678,19.467791111560853,19.149820140101927,19.237262725830078,13701600,XLB
2015-01-12,19.145851402819293,19.273041352467846,18.97891715250273,19.19354820251465,9316200,XLB
2015-01-13,19.300858847126463,19.356503583161714,18.82787555841612,18.978912353515625,11710000,XLB
2015-01-14,18.64504861049276,18.784160496760357,18.45823992075698,18.756338119506836,13568600,XLB
2015-01-15,18.83979860732147,19.01070828854111,18.720558166503906,18.720558166503906,11710800,XLB
2015-01-16,18.74838007907188,19.050453631415923,18.692735350009855,19.01865577697754,10920400,XLB
2015-01-20,19.149826873713295,19.17367527353542,18.867627632077223,19.050460815429688,8123200,XLB
2015-01-21,19.010708313902764,19.257135627257785,18.963011531030034,19.237262725830078,9423200,XLB
2015-01-22,19.33265405125343,19.511513203841332,19.201491683492474,19.47971534729004,11556600,XLB
2015-01-23,19.439971001018797,19.439971001018797,19.165721290615757,19.177644729614258,10073400,XLB
2015-01-26,19.1657254626684,19.284964427225784,19.082256822893108,19.26111602783203,6202200,XLB
2015-01-27,18.994807913090135,19.26905757041489,18.91134082384413,19.129945755004883,9032800,XLB
2015-01-28,19.157776050531563,19.19354789162079,18.752362356922227,18.78415870666504,11557000,XLB
2015-01-29,18.80800197567162,19.062378769047907,18.684787553040163,19.030582427978516,11916800,XLB
2015-01-30,18.871599564872692,19.181621147979197,18.819928795619756,18.955066680908203,15617400,XLB
2015-02-02,18.974939368384486,19.17764541967973,18.84774944426726,19.125974655151367,13251000,XLB
2015-02-03,19.25714021924641,19.55921233511213,19.229317847372155,19.54728889465332,12252200,XLB
2015-02-04,19.428048723632276,19.567160574283545,19.37637795787375,19.42009925842285,11367200,XLB
2015-02-05,19.483689392069024,19.90897583655868,19.483689392069024,19.889102935791016,11729000,XLB
2015-02-06,19.897054025262804,19.928850365848337,19.785763042700275,19.841407775878906,11220200,XLB
2015-02-09,19.734096897748792,19.932828985274135,19.734096897748792,19.817564010620117,7411200,XLB
2015-02-10,19.94474197306725,19.984487763260876,19.757933423506845,19.964614868164062,6491000,XLB
2015-02-11,19.912956387010016,20.00437448990378,19.817565825337905,19.932830810546875,6447800,XLB
2015-02-12,20.052067792948108,20.334266991351992,20.052067792948108,20.274646759033203,9801200,XLB
2015-02-13,20.330295078649094,20.481330387751772,20.29054774767025,20.445558547973633,5802800,XLB
2015-02-17,20.35413545718472,20.54889352623505,20.31836362883691,20.46940040588379,6542400,XLB
2015-02-18,20.409776651465748,20.525041580200195,20.326309571846274,20.525041580200195,5948400,XLB
2015-02-19,20.47337869096609,20.62839099058641,20.381962113983118,20.5806941986084,6011400,XLB
2015-02-20,20.540949959607055,20.672112357067192,20.377989698395616,20.640316009521484,7145800,XLB
2015-02-23,20.572743316668316,20.656211938779563,20.48132674598016,20.616464614868164,5530200,XLB
2015-02-24,20.672109154114935,20.731729381308227,20.588642049008616,20.703907012939453,4613600,XLB
2015-02-25,20.691987721870277,20.75558193606196,20.608519083826586,20.644290924072266,3915200,XLB
2015-02-26,20.640310950010377,20.684032243848325,20.45350233677742,20.51312255859375,5456000,XLB
2015-02-27,20.4892723649985,20.572739455237894,20.457476028042816,20.465425491333008,6721200,XLB
2015-03-02,20.47338073693125,20.608518628629387,20.377990175853526,20.600570678710938,6564600,XLB
2015-03-03,20.525046809904122,20.59659047243698,20.421706806359598,20.489274978637695,6416600,XLB
2015-03-04,20.374007134694423,20.46542520314177,20.278616608965557,20.417728424072266,6586200,XLB
2015-03-05,20.469405513568613,20.469405513568613,20.258749980847757,20.330293655395508,3874800,XLB
2015-03-06,20.23887294768005,20.242848438089577,20.01629400331744,20.056039810180664,8790000,XLB
2015-03-09,20.071936959578252,20.147454592404177,20.040139103942995,20.083860397338867,5047400,XLB
2015-03-10,19.924881531091142,19.924881531091142,19.749996306044007,19.77781867980957,10305200,XLB
2015-03-11,19.813582167880497,19.84935399281541,19.722165618870168,19.753963470458984,5070400,XLB
2015-03-12,19.77384038925984,20.016293750193363,19.77384038925984,20.000394821166992,6201200,XLB
2015-03-13,19.912948446108377,19.928847372115424,19.682420083826365,19.809608459472656,8384400,XLB
2015-03-16,19.89705915732558,19.89705915732558,19.690377583491657,19.77781867980957,8025200,XLB
2015-03-17,19.63870103917221,19.686396306437594,19.47574081949404,19.559207916259766,15766000,XLB
2015-03-18,19.463818797168386,19.97654636901934,19.360477275005486,19.85730743408203,12978400,XLB
2015-03-19,19.757944888599344,19.785767261120522,19.49561857896709,19.515491485595703,7913600,XLB
2015-03-20,19.56535392215102,19.768826546013486,19.501519224278553,19.641157150268555,9535000,XLB
2015-03-23,19.617218567839164,19.720950903093946,19.589290982641163,19.641157150268555,6741200,XLB
2015-03-24,19.60126440747118,19.66908811978218,19.509502108611848,19.57732582092285,4460200,XLB
2015-03-25,19.613239540868637,19.689042807541664,19.357900619506836,19.357900619506836,7364200,XLB
2015-03-26,19.329974444380902,19.4736029787148,19.306035848011874,19.40178871154785,8144800,XLB
2015-03-27,19.445676472968817,19.509511211609684,19.36588266918268,19.393810272216797,7369200,XLB
2015-03-30,19.513495061195428,19.720958287448692,19.513495061195428,19.657123565673828,5590200,XLB
2015-03-31,19.565362246945206,19.609248905769306,19.46162986755371,19.46162986755371,6928000,XLB
2015-04-01,19.5015290312272,19.549404698222503,19.34194144532285,19.517486572265625,8416000,XLB
2015-04-02,19.429712246064927,19.59328881549714,19.429712246064927,19.537433624267578,4940800,XLB
2015-04-06,19.51349567479171,19.748886504102035,19.385826227227454,19.693031311035156,5381800,XLB
2015-04-07,19.629193328693614,19.8246864719747,19.629193328693614,19.661109924316406,3673600,XLB
2015-04-08,19.752873753086007,19.792771403116618,19.617224786861385,19.71696662902832,4251200,XLB
2015-04-09,19.689035231135332,19.82069516789059,19.669087170943776,19.77281951904297,3810600,XLB
2015-04-10,19.792769103868388,19.83266522732469,19.736913922253738,19.828676223754883,3340000,XLB
2015-04-13,19.756869455192394,19.844642786315884,19.74091039099901,19.748889923095703,3009200,XLB
2015-04-14,19.70899318028415,19.8645902465488,19.701013648432106,19.832672119140625,4350600,XLB
2015-04-15,19.876554327900433,20.099976603855886,19.876554327900433,20.024171829223633,6234400,XLB
2015-04-16,20.028161300450446,20.088005489864525,19.916449407386107,19.98028564453125,4335000,XLB
2015-04-17,19.868576722016233,19.932411446765638,19.7249482108451,19.796762466430664,7655800,XLB
2015-04-20,19.828679252883973,19.968317228252396,19.828679252883973,19.94038963317871,4301400,XLB
2015-04-21,19.992261766110577,19.992261766110577,19.7169732157249,19.79277801513672,7943800,XLB
2015-04-22,19.84065165099267,19.852620187800692,19.673086047919995,19.832672119140625,5424800,XLB
2015-04-23,19.856603430850516,19.96831379192111,19.784789192465272,19.884531021118164,9665600,XLB
2015-04-24,19.98427360504037,20.060076849783187,19.948366484490705,20.05209732055664,6189200,XLB
2015-04-27,20.111950661285206,20.315423406991645,20.103971129030423,20.227651596069336,7235800,XLB
2015-04-28,20.223653248679735,20.28349895647878,20.1119428841904,20.255571365356445,6369000,XLB
2015-04-29,20.147846128319223,20.315411642815974,20.088000432033652,20.24359893798828,6888600,XLB
2015-04-30,20.171792995675144,20.26754432272951,20.04013301855051,20.115936279296875,8893400,XLB
2015-05-01,20.239613591736642,20.498942979407445,20.203706469165912,20.44707679748535,13499800,XLB
2015-05-04,20.506919063371836,20.54282617990921,20.383238657089898,20.391218185424805,8300400,XLB
2015-05-05,20.347333780960728,20.502930795775388,20.11194299595046,20.159818649291992,7522600,XLB
2015-05-06,20.275524939537338,20.315421074290057,20.09200028457085,20.163814544677734,10031200,XLB
2015-05-07,20.052108856500812,20.271542231621524,19.99625364172116,20.2515926361084,12460800,XLB
2015-05-08,20.486973777421785,20.658529867746875,20.482984773387592,20.57474708557129,9262000,XLB
2015-05-11,20.56277714595543,20.594693741866482,20.447076251656156,20.478994369506836,8234400,XLB
2015-05-12,20.403195434758373,20.403195434758373,20.251587375495443,20.26355743408203,7549600,XLB
2015-05-13,20.20769979286085,20.32738971068858,20.163813134538046,20.23961639404297,7628000,XLB
2015-05-14,20.339354695926886,20.46702412225212,20.339354695926886,20.451065063476562,6319000,XLB
2015-05-15,20.431118049799174,20.55080795288086,20.38324239295444,20.55080795288086,6259800,XLB
2015-05-18,20.46304165914134,20.52687639270749,20.41516446751165,20.45905113220215,5381000,XLB
2015-05-19,20.431120590617002,20.467027718200896,20.299462137435988,20.35930633544922,5429000,XLB
2015-05-20,20.395215297231108,20.415163365029503,20.295473436299112,20.347339630126953,4407400,XLB
2015-05-21,20.355310879959085,20.463032228571393,20.29546517897245,20.419145584106445,3818800,XLB
2015-05-22,20.407184138327672,20.43511173596776,20.359306952139015,20.395214080810547,3509000,XLB
2015-05-26,20.291483459484603,20.29547246407719,20.064072149208627,20.139875411987305,7575200,XLB
2015-05-27,20.139873994675337,20.30345056637889,20.115935402984633,20.271533966064453,5586000,XLB
2015-05-28,20.239621500709095,20.335374372294645,20.19972535868027,20.32340431213379,3484200,XLB
2015-05-29,20.315420873031552,20.31941139963128,20.139875751142675,20.191741943359375,6502400,XLB
