fecha,apertura,maximo,minimo,cierre_ajustado,volumen,ticker
2014-12-18,45.62966190686733,45.93791648930904,45.24028916326386,45.90546798706055,14040400,XLI
2014-12-19,46.04903796238195,46.34270814038917,45.93483358467602,46.16324234008789,12359000,XLI
2014-12-22,46.33455340961679,46.62006749346489,46.2692950925153,46.60375213623047,6987900,XLI
2014-12-23,46.84032088349626,46.96268451688596,46.69348887999967,46.775062561035156,5552900,XLI
2014-12-24,46.88110350241572,46.95452104859781,46.78321136628227,46.82400131225586,1958200,XLI
2014-12-26,46.98714864880632,46.98714864880632,46.82400131225586,46.82400131225586,5733900,XLI
2014-12-29,46.76689923916141,46.93820581006979,46.42428298550868,46.89741897583008,3566200,XLI
2014-12-30,47.09319280311109,47.09319280311109,46.55479854863924,46.620059967041016,3602800,XLI
2014-12-31,46.80768131970339,46.80768131970339,46.1306081151097,46.15508270263672,5572900,XLI
2015-01-02,46.3834983911021,46.44875670666973,45.698268962543274,46.097984313964844,10982800,XLI
2015-01-05,45.714598596247384,45.8940613539824,44.92332065695622,45.021209716796875,15144700,XLI
2015-01-06,45.0701436666401,45.11908973929932,44.18097690693339,44.466487884521484,19209800,XLI
2015-01-07,44.882510605449994,44.996714968197615,44.58068434506907,44.800933837890625,11770300,XLI
2015-01-08,45.20065762548032,45.72273655296052,45.10276860453674,45.698265075683594,11419800,XLI
2015-01-09,45.75537007853463,45.804316147935275,45.13540209197344,45.20881652832031,10168200,XLI
2015-01-12,45.24143969224886,45.282226520692326,44.69488934506822,44.898826599121094,11229500,XLI
2015-01-13,45.2740855803333,45.624858023866594,44.384918730047886,44.80910873413086,17530900,XLI
2015-01-14,44.262562561185284,44.629650425879966,44.034153717302864,44.56439208984375,19597500,XLI
2015-01-15,44.74384657178441,44.906997049453516,44.319659686415875,44.35228729248047,15614500,XLI
2015-01-16,44.180977328804516,44.6785848474978,43.960724667489316,44.64595413208008,16371500,XLI
2015-01-20,44.94778071153944,45.06198821611494,44.48280390576626,44.96409606933594,11072100,XLI
2015-01-21,44.833580632658645,45.429077246265805,44.80094991392593,45.3311882019043,8943500,XLI
2015-01-22,45.55143018193713,46.15508588929898,45.34749290553373,46.057193756103516,10950900,XLI
2015-01-23,45.730888342238025,46.000083883970404,45.632996225394095,45.67378616333008,10148500,XLI
2015-01-26,45.584060908087835,45.81246966194775,45.35564904239204,45.73089599609375,6037000,XLI
2015-01-27,44.87435209683652,45.38827484932858,44.76014773224618,45.127235412597656,12118500,XLI
2015-01-28,45.478015042038535,45.526961111223684,44.678581249697466,44.73568344116211,14674000,XLI
2015-01-29,44.784622761029254,45.331173114632655,44.482793380962484,45.24959945678711,14215100,XLI
2015-01-30,44.75200228353844,45.06198785551875,44.47464742689001,44.51543426513672,14650000,XLI
2015-02-02,44.62963586639981,45.2251323807087,44.22176128576336,45.17618942260742,19465900,XLI
2015-02-03,45.47801995856702,45.942996774667336,45.404602402770315,45.91036605834961,18896200,XLI
2015-02-04,45.771678245510586,45.85325190319592,45.42090591615962,45.5595817565918,10600100,XLI
2015-02-05,45.706425558053084,46.008254995164826,45.58406504815896,45.95115280151367,9193900,XLI
2015-02-06,45.9919393178486,46.236663447768706,45.739055953557326,45.8451042175293,6192200,XLI
2015-02-09,45.59221282351936,45.93482903453474,45.58405670242082,45.72273254394531,7112100,XLI
2015-02-10,45.96746866409986,46.0572015788521,45.59222475862358,45.97562789916992,9000400,XLI
2015-02-11,45.88589128018275,46.163246125283074,45.79615837267438,45.991939544677734,7058100,XLI
2015-02-12,46.14693862574083,46.46508036155968,46.097992546446896,46.424293518066406,6249100,XLI
2015-02-13,46.49771478474484,46.726123615969804,46.38351036913236,46.636390686035156,5922400,XLI
2015-02-17,46.53034210127756,46.79138163552522,46.48139602166736,46.7016487121582,4174400,XLI
2015-02-18,46.74242436419821,46.995307713880365,46.66085069621607,46.962677001953125,5806400,XLI
2015-02-19,46.815849321696845,47.15846562750171,46.815849321696845,47.04425811767578,5458000,XLI
2015-02-20,46.95452526399565,47.49291961372068,46.67717041038964,47.443973541259766,8557400,XLI
2015-02-23,47.39502723836045,47.4031864729824,47.1584623355402,47.24003601074219,6238300,XLI
2015-02-24,47.231876216357094,47.476600334775505,47.125827957369246,47.42765426635742,4989300,XLI
2015-02-25,47.38686751048865,47.50107189181751,47.26450389515858,47.32976531982422,4574100,XLI
2015-02-26,47.28897783332281,47.37055150119414,47.011623005989925,47.11766815185547,6443100,XLI
2015-02-27,47.076881668852,47.182929927344034,46.89741897583008,46.89741897583008,7201500,XLI
2015-03-02,47.00346442016804,47.33792144198942,46.89741927284038,47.32976531982422,8560200,XLI
2015-03-03,47.22370923124496,47.22370923124496,46.84030620449034,47.027931213378906,7716000,XLI
2015-03-04,46.81585322033885,46.87295542408883,46.448765402062726,46.66086196899414,6262400,XLI
2015-03-05,46.6934928894043,46.74243585749357,46.522183165581666,46.6934928894043,4991000,XLI
2015-03-06,46.18771348852826,46.55480120842156,46.000091567657435,46.057193756103516,8247200,XLI
2015-03-09,46.05718720487462,46.571109939624264,46.05718720487462,46.48953628540039,6107000,XLI
2015-03-10,46.1632452501474,46.1632452501474,45.63300704956055,45.63300704956055,10087800,XLI
2015-03-11,45.73090341015119,45.812477089230214,45.55143758197368,45.584068298339844,9394700,XLI
2015-03-12,45.67379759562299,46.21219192568489,45.66563836125937,46.17140197753906,8721200,XLI
2015-03-13,46.089832274405694,46.13061911422815,45.4780203415596,45.74721908569336,11110500,XLI
2015-03-16,45.934852509996254,46.530349233263884,45.934852509996254,46.50587463378906,11142300,XLI
2015-03-17,46.2611351112069,46.44875704861976,46.15508995864929,46.3182373046875,8362100,XLI
2015-03-18,46.11429723903356,47.01162314749908,45.88588847883752,46.86478805541992,20049500,XLI
2015-03-19,46.76689492223348,46.78320716495484,46.37533263653558,46.5466423034668,10568600,XLI
2015-03-20,46.76052834836966,46.96540272281306,46.67038312343299,46.809696197509766,10878000,XLI
2015-03-23,46.89166150631193,46.89166150631193,46.416351318359375,46.416351318359375,7219200,XLI
2015-03-24,46.31800759082694,46.51468527635113,46.178691364623134,46.260643005371094,12607400,XLI
2015-03-25,46.38357021214624,46.38357021214624,45.47393035888672,45.47393035888672,9037300,XLI
2015-03-26,45.25267050606385,45.51490955770828,45.031405720088344,45.351009368896484,10124000,XLI
2015-03-27,45.277245505610146,45.58865549028793,45.23627124802673,45.523094177246094,4969400,XLI
2015-03-30,45.727971824979996,46.29342724847822,45.65421690566004,46.16230773925781,5838000,XLI
2015-03-31,45.80993144019549,46.62942929689927,45.67881190816834,45.70339584350586,6532200,XLI
2015-04-01,45.59685088183351,45.59685088183351,45.1297374495421,45.40017318725586,8788900,XLI
2015-04-02,45.28543887001743,45.695187695981204,45.27724526899775,45.42475509643555,6565700,XLI
2015-04-06,45.096967220919154,45.94105216093719,45.08877361764005,45.76895523071289,8204900,XLI
2015-04-07,45.793537888286956,46.006605940549676,45.662418365478516,45.662418365478516,5257200,XLI
2015-04-08,45.64601007047472,45.8754683635527,45.55586484786987,45.8181037902832,6526800,XLI
2015-04-09,45.646016833276754,46.12132381452069,45.596845851988654,46.03937530517578,8191200,XLI
2015-04-10,46.40815350659522,46.76053775159069,46.32620186465703,46.68678283691406,9486400,XLI
2015-04-13,46.55566890496038,46.703178751958816,46.21967494816078,46.244258880615234,6388700,XLI
2015-04-14,46.06396160278401,46.33439732457983,45.809919335062936,46.30161666870117,5845700,XLI
2015-04-15,46.318017239333784,46.57206268936948,46.318017239333784,46.383575439453125,7345400,XLI
2015-04-16,46.11313496620754,46.440932163503426,46.11313496620754,46.28522872924805,7164600,XLI
2015-04-17,46.06396789127472,46.06396789127472,45.56407376235533,45.72797393798828,11304100,XLI
2015-04-20,45.891868437343916,46.36717857527571,45.891868437343916,46.260643005371094,6734900,XLI
2015-04-21,46.33440473563658,46.48191458454892,46.00660437669008,46.203285217285156,8007700,XLI
