fecha,apertura,maximo,minimo,cierre_ajustado,volumen,ticker
2014-12-18,36.68782560859092,36.81632925263734,36.62357225468344,36.784202575683594,7032450,EWJ
2014-12-19,36.97695541381836,37.13758571674799,36.88057539379966,36.97695541381836,6156925,EWJ
2014-12-22,36.91270758023746,36.97696093651315,36.81633060959257,36.88058090209961,10865500,EWJ
2014-12-23,36.912708983482645,37.04121263715047,36.912708983482645,36.9448356628418,5380150,EWJ
2014-12-24,36.88058090209961,36.97696093651315,36.81633060959257,36.88058090209961,1294300,EWJ
2014-12-26,37.073335149480314,37.23396546445251,37.073335149480314,37.13758850097656,2153350,EWJ
2014-12-29,36.719955394105114,36.78420568968322,36.65570203475821,36.752079010009766,3035375,EWJ
2014-12-30,36.30231857299805,36.430822230837535,36.27019189259596,36.30231857299805,4148000,EWJ
2014-12-31,36.33443794458099,36.46294157657146,36.109554290771484,36.109554290771484,3983275,EWJ
2015-01-02,36.430827850932346,36.527204843237584,36.109567124889075,36.17382049560547,7191725,EWJ
2015-01-05,35.94892610765965,35.981052783496445,35.62766854059705,35.75617218017578,8672550,EWJ
2015-01-06,35.59553979193246,35.62766646589842,34.98514830542042,35.17790222167969,8184950,EWJ
2015-01-07,35.75617076857054,35.88467440307612,35.627667134064964,35.691917419433594,9584500,EWJ
2015-01-08,35.916801076705774,36.20593502027785,35.88467440213814,36.14168167114258,5003275,EWJ
2015-01-09,36.07742974723838,36.10955642307517,35.691918828502196,35.75617218017578,10884225,EWJ
2015-01-12,35.65979314736139,35.788296779484014,35.43490949332062,35.62766647338867,8802100,EWJ
2015-01-13,36.14168204942728,36.334439035082305,35.6919177920778,35.91680145263672,8206300,EWJ
2015-01-14,35.75618495251517,35.94893894885201,35.6276812670341,35.852561950683594,7326350,EWJ
2015-01-15,36.49506518674288,36.49506518674288,36.077427616831805,36.109554290771484,10195575,EWJ
2015-01-16,36.27019393250938,36.527201262643004,36.20594363186049,36.430824279785156,11407725,EWJ
2015-01-20,36.84845527138971,36.880578884001096,36.52719463512787,36.71995162963867,7104775,EWJ
2015-01-21,36.559321964544495,36.784202575683594,36.46294499745182,36.784202575683594,5688725,EWJ
2015-01-22,36.62357499678784,37.009089021560094,36.46294772752963,36.9448356628418,5282000,EWJ
2015-01-23,37.00908312302179,37.041206733492274,36.78419946711865,36.81632614135742,5510225,EWJ
2015-01-26,37.073340304780906,37.33034761896766,37.04121362456535,37.233970642089844,3995925,EWJ
2015-01-27,37.26610178254058,37.426729075305516,37.2339750984799,37.29822540283203,4890400,EWJ
2015-01-28,37.651608293585525,37.71585859024779,37.16971728165873,37.233970642089844,13086600,EWJ
2015-01-29,37.298218077841106,37.619478727817096,37.23396778610708,37.55522537231445,7301325,EWJ
2015-01-30,37.137591969945206,37.298219236152924,36.88058160372167,36.9127082824707,8032800,EWJ
2015-02-02,37.33035208689271,37.426729075305516,37.10547142600642,37.29822540283203,5383450,EWJ
2015-02-03,37.00909000811865,37.233970642089844,36.976963327903086,37.233970642089844,5712825,EWJ
2015-02-04,37.39460367615854,37.587357643814876,37.362476993626125,37.426727294921875,7339050,EWJ
2015-02-05,37.5230976185375,37.78010488465612,37.490970944330606,37.74797821044922,5783150,EWJ
2015-02-06,37.45885397745429,37.68373462764304,37.33035031109371,37.426727294921875,5127150,EWJ
2015-02-09,37.13759473190555,37.266098392689905,37.041214688490584,37.073341369628906,6508825,EWJ
2015-02-10,37.426721725077776,37.619478727817096,37.36247143334375,37.55522537231445,4357175,EWJ
2015-02-11,37.39459950793442,37.61948013305664,37.39459950793442,37.61948013305664,6743925,EWJ
2015-02-12,37.619476637046624,37.87648391723633,37.587349961080804,37.87648391723633,23389275,EWJ
2015-02-13,38.261987200444075,38.42261748444301,38.22986053089072,38.32624053955078,7943875,EWJ
2015-02-17,38.32624364603429,38.51899755144216,38.29411697387695,38.29411697387695,10699350,EWJ
2015-02-18,38.96876525878906,39.06514222012058,38.87238829745755,38.96876525878906,11760200,EWJ
2015-02-19,39.19364307782854,39.386400050594304,39.16151640507289,39.257896423339844,12668900,EWJ
2015-02-20,39.3864055501764,39.64341284057163,39.290025518451756,39.61128616333008,7027975,EWJ
2015-02-23,39.354279267260765,39.41853262238767,39.25790229833901,39.38640594482422,4241800,EWJ
2015-02-24,39.418535326357734,39.643415957190705,39.35428196682328,39.57916259765625,5809325,EWJ
2015-02-25,39.45065378097892,39.61128409503078,39.38640349361921,39.48278045654297,11682675,EWJ
2015-02-26,39.8040427686812,39.93254641260576,39.67553912475664,39.83616638183594,20837325,EWJ
2015-02-27,39.77191024751701,39.804036919719465,39.611279950272824,39.675533294677734,9573975,EWJ
2015-03-02,39.611281318301984,39.77191162109375,39.579154644989984,39.77191162109375,10180075,EWJ
2015-03-03,39.611289277423474,39.611289277423474,39.45065894235615,39.57916259765625,6548275,EWJ
2015-03-04,39.32215258969731,39.450656236182525,39.16152226564865,39.38640594482422,4109525,EWJ
2015-03-05,39.67553951781318,39.739789808527696,39.54703587261556,39.61128616333008,6405325,EWJ
2015-03-06,39.70765481291134,39.83615843118868,39.547027587890625,39.547027587890625,11384475,EWJ
2015-03-09,39.35427616044361,39.51490647181134,39.290022810389175,39.41852951049805,5572375,EWJ
