fecha,apertura,maximo,minimo,cierre_ajustado,volumen,ticker
2014-12-18,17.228740069496535,17.466707007847187,17.062164574303626,17.39531707763672,5667,COPX
2014-12-19,17.276335454495715,17.65708076433236,17.276335454495715,17.633283615112305,19400,COPX
2014-12-22,17.70467243325056,17.72846958096981,17.37151992991747,17.39531707763672,6467,COPX
2014-12-23,17.228734851874858,17.56188725431469,17.18114208379683,17.41910743713379,7033,COPX
2014-12-24,17.371515513962713,17.490498196418212,17.252532831507214,17.44290542602539,10533,COPX
2014-12-26,17.44290674052361,17.7046692668309,17.44290674052361,17.60948371887207,3400,COPX
2014-12-29,17.73126401464139,17.90175619337777,17.65819549560547,17.65819549560547,8033,COPX
2014-12-30,17.853042554358527,18.023536264338787,17.804330729444594,17.90175437927246,8133,COPX
2014-12-31,18.120961999259166,18.120961999259166,17.828687919102997,17.92611312866211,5500,COPX
2015-01-02,17.974828803202016,18.19403441019753,17.950473656994628,18.047897338867188,2433,COPX
2015-01-05,18.047889214002446,18.047889214002446,17.43898605659194,17.58512306213379,11133,COPX
2015-01-06,17.48770523071289,17.60948559292661,17.219786265912855,17.48770523071289,7333,COPX
2015-01-07,17.536416856966362,17.536416856966362,17.24414275231851,17.512060165405273,2767,COPX
2015-01-08,17.560770333430728,17.828687721091242,17.560770333430728,17.77997589111328,7000,COPX
2015-01-09,17.706909388497287,17.755622772544292,17.536417189896767,17.682554244995117,2667,COPX
2015-01-12,17.60948889462465,17.60948889462465,17.09800910949707,17.09800910949707,9667,COPX
2015-01-13,17.073649542495136,17.122361374201716,16.26989735099114,16.367321014404297,20533,COPX
2015-01-14,15.56356951757512,15.56356951757512,14.784172432875673,15.076446533203125,84300,COPX
2015-01-15,15.246937161511498,15.295648985446537,14.85723792446831,14.930306434631348,50933,COPX
2015-01-16,15.003381233004013,15.344367240505086,14.954669388652892,15.320012092590332,13233,COPX
2015-01-20,15.514854337867225,15.709703179892003,15.466140965970322,15.61227798461914,14900,COPX
2015-01-21,15.734058535881179,15.831483732507373,15.539209691149757,15.758415222167969,15067,COPX
2015-01-22,15.977621774202042,16.172470631384865,15.831484744184658,15.880196571350098,8133,COPX
2015-01-23,15.758418691201253,15.758418691201253,15.295652389526367,15.295652389526367,8900,COPX
2015-01-26,15.246937654218481,15.417429817761073,15.1982242801883,15.344361305236816,8033,COPX
2015-01-27,15.173869881680497,15.295650225652802,15.100801365592897,15.198225021362305,19133,COPX
2015-01-28,15.173871674715533,15.173871674715533,14.8328857421875,14.8328857421875,24633,COPX
2015-01-29,14.83288756446026,14.979024631857339,14.662393802989845,14.759819030761719,16933,COPX
2015-01-30,14.73546221193578,15.076448183468308,14.638038533510171,14.857242584228516,12433,COPX
2015-02-02,14.979021021620593,15.246938397768098,14.954664333417696,15.198225021362305,5900,COPX
2015-02-03,15.612280614262549,16.41603280368954,15.587925472732802,16.245540618896484,27067,COPX
2015-02-04,16.4160327606274,16.44038945061446,16.123760223388672,16.123760223388672,15867,COPX
2015-02-05,16.367321356673973,16.53781509399414,16.148115786628576,16.53781509399414,9467,COPX
2015-02-06,16.56216988975182,16.56216988975182,16.342964324290403,16.367321014404297,11400,COPX
2015-02-09,16.464748321396836,16.659597221537926,16.391679790278754,16.513460159301758,7967,COPX
2015-02-10,16.513459834254157,16.513459834254157,15.977624982283071,16.05069351196289,13833,COPX
2015-02-11,15.977621019404513,15.977621019404513,15.636635148312795,15.855840682983398,17067,COPX
2015-02-12,15.977623357934112,16.44038963317871,15.977623357934112,16.44038963317871,5700,COPX
2015-02-13,16.903154577719675,17.073648299057822,16.878799437900724,17.049291610717773,44167,COPX
2015-02-17,17.04929201292425,17.34156608581543,17.0005801836161,17.34156608581543,29367,COPX
2015-02-18,17.244142660740835,17.463348238062597,17.195430826398653,17.43899154663086,14267,COPX
2015-02-19,17.24414052294102,17.24414052294102,17.0492916612069,17.171072006225586,5600,COPX
2015-02-20,17.049289968728335,17.14671516418457,17.049289968728335,17.14671516418457,2133,COPX
2015-02-23,17.024936501417432,17.024936501417432,16.610882052360196,16.70830726623535,16600,COPX
2015-02-24,16.805730769679677,17.14671666075646,16.805730769679677,17.024934768676758,4067,COPX
2015-02-25,17.19542874642769,17.317209091813158,17.122360229492188,17.122360229492188,8800,COPX
2015-02-26,17.268499352172572,17.51206007240478,17.268499352172572,17.43899154663086,29433,COPX
2015-02-27,17.341562418577908,17.58512306213379,17.341562418577908,17.58512306213379,6300,COPX
2015-03-02,17.560775970690308,17.70691305605743,17.414640433844834,17.536420822143555,7400,COPX
2015-03-03,17.390277862548828,17.53641489855261,17.390277862548828,17.390277862548828,5633,COPX
2015-03-04,17.341565520154465,17.341565520154465,16.927511113238296,17.024934768676758,11500,COPX
2015-03-05,17.17107765022958,17.17107765022958,17.0492972651826,17.09800910949707,3333,COPX
2015-03-06,16.87880092228752,16.87880092228752,16.440389784737658,16.464746475219727,21133,COPX
2015-03-09,16.464746570645673,16.6352387594446,16.440389880022437,16.53781509399414,9167,COPX
2015-03-10,16.22118224459373,16.22118224459373,15.73405933380127,15.73405933380127,20933,COPX
2015-03-11,15.61228489170977,15.831490516662598,15.61228489170977,15.831490516662598,2533,COPX
2015-03-12,16.196832332258307,16.269900869882207,15.904558181762695,15.904558181762695,3267,COPX
2015-03-13,15.904553099898454,15.904553099898454,15.490498701836593,15.685347557067871,3600,COPX
