model,fecha,prev_sbs_date,prev_vc,vc_sbs,target_ret,base_ret,base_vc,ret_EPU,ret_SPBLSCUP,D_PE,z_PE,shock_active,correction_ret,corrected_ret,corrected_vc
niveles,2026-06-08,2026-06-05,67.0292273,67.10059100000001,0.0010646654135009204,-0.0011651747824246161,66.95112653466464,-0.0048370323985122,-0.0012208067940553402,-0.0036162256044568594,-0.22991267613844305,False,0.0,-0.0011651747824246161,66.95112653466464
niveles,2026-06-09,2026-06-08,67.10059100000001,68.1275219,0.015304349554834618,0.018958282736385,68.37270297595654,0.0552570948831043,0.07328479566349588,-0.018027700780391585,-1.608087284519868,True,-0.0021844140098651807,0.01677386872651982,68.2261275049059
niveles,2026-06-10,2026-06-09,68.1275219,67.22211700000001,-0.013289855182593846,-0.012145409490709969,67.3000852489372,-0.0158787582859848,-0.01059615765498123,-0.005282600631003571,-0.288376782959645,False,0.0,-0.012145409490709969,67.3000852489372
niveles,2026-06-11,2026-06-10,67.22211700000001,70.0832019,0.04256166017502827,0.05211731899388217,70.72555351513309,0.0560413263399881,0.05022019817836054,0.00582112816162756,0.7478379902501222,False,0.0,0.05211731899388217,70.72555351513309
niveles,2026-06-12,2026-06-11,70.0832019,71.0335702,0.013560571923583842,0.016892527697629056,71.26708432923428,0.0212269622133181,0.017583569607586114,0.0036433926057319876,0.5153945343465535,False,0.0,0.016892527697629056,71.26708432923428
niveles,2026-06-15,2026-06-12,71.0335702,73.1777194,0.03018501243796412,0.027549046480487727,72.99047732711479,-0.0003426082701384,0.008007679880118967,-0.008350288150257368,-0.6374445061466373,False,0.0,0.027549046480487727,72.99047732711479
niveles,2026-06-16,2026-06-15,73.1777194,72.5840362,-0.008112895630907002,-0.009150602866049073,72.50809915112742,0.0066263205660168,0.010708229773989109,-0.0040819092079723085,-0.21708866773273186,False,0.0,-0.009150602866049073,72.50809915112742
niveles,2026-06-17,2026-06-16,72.5840362,72.6023076,0.00025172752793278796,0.00716686626210894,73.10423628020948,0.0087390379949212,0.007997793712079426,0.0007412442828417746,0.24264712424804274,False,0.0,0.00716686626210894,73.10423628020948
niveles,2026-06-18,2026-06-17,72.6023076,72.61369810000001,0.00015688895265908442,0.029920974758157692,74.7746394130836,-0.0118136302296397,-0.013269493844049407,0.001455863614409707,0.2982490714159707,False,0.0,0.029920974758157692,74.7746394130836
niveles,2026-06-23,2026-06-22,72.766161,70.9600594,-0.024820625070491098,-0.01815849816718884,71.44483679884813,-0.0369820550302189,-0.02597162530616004,-0.011010429724058857,-0.8701603316512142,False,0.0,-0.01815849816718884,71.44483679884813
niveles,2026-06-24,2026-06-23,70.9600594,70.7652183,-0.0027457854692833905,0.004058543419639626,71.24805388213511,-0.0170677064659048,-0.01406746690705507,-0.0030002395588497287,-0.027399282445285215,False,0.0,0.004058543419639626,71.24805388213511
