fecha,vc_real,vc_prev_real,error_base_pct_pebase,error_pe_pct,z_pe,pe_active,gamma_pe_pp_per_z,train_r2_base,train_adj_r2_base,train_r2_pe,train_adj_r2_pe,error_base_pct_gbase,error_gdx_pct,err_gdx_signal_pct,gdx_signal_1pct
2026-04-07,65.8954016,66.4258527,0.5224307944505346,0.5224307944505346,-0.7180839614887915,False,0.12923970350549746,0.9400297067439313,0.9275358956489169,0.9438282907367271,0.9291748013636995,0.5224307944505346,0.9891145934491252,0.5224307944505346,False
2026-04-08,68.1833191,65.8954016,-0.18987006397107598,-0.18987006397107598,0.1266939452825769,False,0.13999793161259227,0.9372060488056415,0.9241239756401501,0.9416540819172676,0.9264334076348157,-0.1898700639710759,-0.4856033783296687,-0.4856033783296687,True
2026-04-09,68.1696927,68.1833191,0.06912689671196848,0.06912689671196848,0.216686447638025,False,0.13635197877201194,0.9450682292598915,0.9336241103557023,0.9487658502036616,0.9354004198220081,0.0691268967119684,0.0823921358788171,0.0691268967119684,False
2026-04-10,68.6648503,68.1696927,-0.9175924729598162,-0.9175924729598162,0.6956873705692513,False,0.13160158887632406,0.9510909302603884,0.9409015407313026,0.9545631890433519,0.9427101079242264,-0.9175924729598162,-0.6512358381514649,-0.9175924729598162,False
2026-04-13,69.1042024,68.6648503,0.14263655896331606,0.14263655896331606,1.2981872952950246,False,0.12655518159415108,0.9422259886348319,0.9301897362670886,0.9454864381148281,0.931265508927392,0.142636558963316,-0.1755032220976504,0.142636558963316,False
2026-04-14,69.83278390000001,69.1042024,-1.1357077129745319,-1.1357077129745319,1.383401800651346,False,0.1295110510066144,0.942778949874421,0.9308578977649253,0.9462018222666855,0.9321675150319078,-1.135707712974532,-0.5010201299992523,-0.5010201299992523,True
2026-04-15,68.8050343,69.83278390000001,-0.6798375358351261,-0.49132883612059697,1.810204705037423,True,0.10260406531562105,0.933894380507457,0.9201223764465105,0.9360104195243879,0.9193174854872717,-0.6798375358351483,-0.1532510688302291,-0.1532510688302291,True
2026-04-16,69.4941034,68.8050343,0.5515034989729717,0.31895841991089746,-2.0508652499050952,True,0.11452433212093083,0.9335665643765965,0.9197262652883874,0.936626121173318,0.9200938049576618,0.5515034989729717,-0.0913950308687461,0.5515034989729717,False
2026-04-17,70.09192780000001,69.4941034,-0.5982300237762472,-0.32341785572870263,2.192199863004892,True,0.12643748858857784,0.9339507755126945,0.9201905204111724,0.938359394972144,0.9222792371387903,-0.5982300237762472,-0.064421726415409,-0.064421726415409,True
2026-04-20,69.7637761,70.09192780000001,-0.03304719531022071,-0.03304719531022071,-0.009363361376620178,False,0.12366979366884556,0.9179677942676123,0.9008777514066982,0.9239077163273419,0.9040575553692572,-0.0330471953102207,-0.125006907865155,-0.125006907865155,True
2026-04-21,68.2148193,69.7637761,0.8319466427349376,0.8319466427349376,-0.552965689209804,False,0.1330014548043191,0.9197288014430047,0.9030056350769641,0.9266170324664005,0.9074736496315484,0.8319466427349376,0.192702453355209,0.192702453355209,True
2026-04-22,69.3758296,68.2148193,-0.6304799932513094,-0.6304799932513094,1.363673741141782,False,0.11885381067092456,0.9137080362717198,0.8957305438283281,0.9193980120453084,0.8983714064919105,-0.6304799932513094,-0.5320232034872419,-0.5320232034872419,True
2026-04-23,68.5443047,69.3758296,0.13270979472708166,-0.1263242819894761,-2.0606076030137106,True,0.12420091307095664,0.9120007587222918,0.8936675834561026,0.9180469582274523,0.8966679038520051,0.1327097947270816,0.0072473844118459,0.0072473844118459,True
2026-04-24,69.29837309999999,68.5443047,0.5390685003707985,0.5390685003707985,-0.170776733499865,False,0.11280278896095015,0.9145567510201145,0.896756074149305,0.9201764399687739,0.8993529025693235,0.5390685003707985,0.6982037633932237,0.6982037633932237,True
2026-04-27,68.8970772,69.29837309999999,-0.10690821780509063,-0.10690821780509063,-0.2373604911743965,False,0.12246921874690407,0.9198480698445225,0.9031497510621314,0.926423758663839,0.9072299565761448,-0.1069082178050906,-0.1241131063147604,-0.1241131063147604,True
2026-04-28,67.7320239,68.8970772,0.3511679805767054,0.3511679805767054,-0.7484809104035549,False,0.10421418972483915,0.9221450971164975,0.9059253256824344,0.9262914360799437,0.9070631150573203,0.3511679805767054,0.0655721041362689,0.0655721041362689,True
2026-04-29,67.05704010000001,67.7320239,0.8744795525542415,0.8744795525542415,-0.4934921769128516,False,0.08809048554007372,0.9246330857415925,0.9089316452710909,0.927296221852089,0.9083300188569818,0.8744795525542415,0.4937475141935765,0.4937475141935765,True
2026-04-30,68.2211164,67.05704010000001,-0.12359827537210544,-0.12359827537210544,-0.5658406861153241,False,0.0696008947803524,0.9230561510287006,0.9070261824930133,0.9247578300241014,0.9051294378564757,-0.1235982753721054,-0.1832738068370032,-0.1832738068370032,True
2026-05-05,67.9996896,68.2211164,1.5436014969750778,1.5436014969750778,-0.7017555784602896,False,0.05518929983843439,0.932715119516362,0.9186974360822707,0.933760386158087,0.9164804868949792,1.5436014969750778,1.35973620430343,1.5436014969750778,False
2026-05-06,69.8290569,67.9996896,0.12094082998990174,0.12094082998990174,0.5926352578952002,False,0.050245021646594466,0.9156183439895104,0.8980388323206584,0.9164826620833247,0.8946955304528877,0.1209408299899017,0.5231465986312411,0.5231465986312411,True
2026-05-07,69.5037787,69.8290569,-0.20356807990048464,-0.20356807990048464,0.5776283403724983,False,0.052437457375524535,0.9174907904852847,0.9003013718363857,0.918422521995436,0.897141440776854,-0.2035680799004846,-0.1678308822035012,-0.2035680799004846,False
2026-05-08,70.3897559,69.5037787,0.06065414806502023,0.06065414806502023,0.02666811556661533,False,0.10445645582296045,0.9190256681840964,0.9021560157224497,0.9222545447999495,0.9019731217042841,0.0606541480650202,0.1063795619593133,0.1063795619593133,True
2026-05-11,71.3705229,70.3897559,-0.8442098082839022,-0.8442098082839022,-1.254692269822567,False,0.09258321921180644,0.9137699226590941,0.895805323213072,0.9165247157423957,0.8947485546317163,-0.8442098082839022,-0.5118566501412514,-0.5118566501412514,True
2026-05-12,70.812851,71.3705229,0.04072659786915622,0.04072659786915622,-0.964058669528144,False,0.10170772211422416,0.9007698933876156,0.8800969545100356,0.9042374819172916,0.8792559554609328,0.0407265978691562,0.3108526834337821,0.0407265978691562,False
2026-05-13,71.0845734,70.812851,1.1308100637142715,1.1308100637142715,0.050163141508687815,False,0.09705689027926266,0.903596950816236,0.8835129822362852,0.9066936561008493,0.8823528707358534,1.1308100637142715,0.3792371428297247,1.1308100637142715,False
2026-05-14,70.8470989,71.0845734,0.03206216628004466,0.03206216628004466,-0.5056819312654581,False,0.1102834120034351,0.8878440162082691,0.8644781862516585,0.8919341769405491,0.8637430926641706,0.0320621662800446,-0.2446908811001957,-0.2446908811001957,True
2026-05-15,68.478899,70.8470989,0.6747068389385547,0.6747068389385547,-1.4519727377466636,False,0.11312650846208266,0.8755415940749846,0.849612759507273,0.8803193187026767,0.8490982714077228,0.6747068389385547,0.273255364672309,0.273255364672309,True
