model,fecha,vc_prev_real,ret_real_pct,ret_est_pct,vc_real,vc_est,error_vc_pct
BASE5_GLD,2026-08-06,69.8102662,-0.8717800878404347,-0.381691914851762,69.2016742,69.5438060581781,0.4943982383855484
BASE5_GLD,2026-08-07,69.2016742,0.69645005785135,1.0125858622814812,69.6836293,69.90240056941128,0.31394930431856477
BASE5_GLD,2026-08-10,69.6836293,-0.6778517490334091,-0.36628474703466274,69.2112776,69.42838879469393,0.3136933780484464
BASE5_GLD,2026-08-11,69.2112776,0.41513379027697805,0.7433990523011185,69.498597,69.7257935817639,0.3269081558062121
BASE5_GLD,2026-08-12,69.498597,1.4896297834616545,1.3987757140785075,70.5338688,70.47072649646131,-0.08952054468715477
BASE5_GLD,2026-08-13,70.5338688,0.1858246289759835,0.6268254116086608,70.6649381,70.9759930134291,0.44018281455071906
BASE5_GLD,2026-08-14,70.6649381,0.2959889382539549,0.18314993600412496,70.8740985,70.7943608889075,-0.11250599694399954
BASE5_GLD,2026-08-17,70.8740985,0.9389881692816182,0.7116897914108707,71.5395979,71.378502223779,-0.22518392743301874
BASE5_GLD,2026-08-18,71.5395979,-2.6653564682672215,-2.163601791221845,69.6328126,69.9917658784027,0.5154944414850601
BASE5_GLD,2026-08-19,69.6328126,0.997810334032101,0.705448266252867,70.327616,70.1240360692298,-0.28947366958977183
BASE5_GLD,2026-08-20,70.327616,1.016803128944388,0.5511883025147352,71.0427094,70.71525359282948,-0.4609280951361392
BASE5_GLD,2026-08-21,71.0427094,1.0741942508177837,1.157756162875905,71.8058461,71.86521074635252,0.08267383448117377
BASE5_GLD,2026-08-24,71.8058461,-1.1513122467057602,-0.5496907904299699,70.9791366,71.41113597699798,0.6086286727218078
BASE5_GLD,2026-08-25,70.9791366,1.0778406679012642,1.1927184931430512,71.7441786,71.82571788850146,0.1136528288323874
BASE5_GLD,2026-08-26,71.7441786,0.2698600831148035,-0.11103184556524735,71.9377875,71.6645197144148,-0.3798668197645147
BASE5_GDX,2026-07-28,68.2402784,-2.3116331541812585,-1.7296696052449767,66.6628135,67.05994704598064,0.5957347509502233
BASE5_GDX,2026-07-29,66.6628135,-2.0096795044511673,-1.492591217038859,65.3231046,65.667810200668,0.5276932301040805
BASE5_GDX,2026-07-30,65.3231046,4.5146139609537395,3.312509647041372,68.2721906,67.48693874162193,-1.1501782079599405
BASE5_GDX,2026-07-31,68.2721906,-0.7376534948916769,-0.17456433169134425,67.7685784,68.15301170674807,0.5672736773065893
BASE5_GDX,2026-08-03,67.7685784,0.5381216614099849,0.7994078149786914,68.1332558,68.31032571182956,0.25988764187247665
BASE5_GDX,2026-08-04,68.1332558,2.42303788453333,2.7092123756574313,69.7841504,69.97913039807193,0.2794044162668908
BASE5_GDX,2026-08-05,69.7841504,0.037423684103488064,0.1831119362845855,69.8102662,69.91193350901717,0.1456337506662789
